,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Speedrun,Main+Extras,Completionist,Progress
273,869,,Xbox 360,5h,NR,,294385,Completed,First,,5h,,,,,
274,869,,PC,5h,NR,,294399,Completed,First,,5h,,,,,
275,869,,PC,5h,NR,,294404,Completed,First,,5h,,,,,
276,869,,PC,5h,NR,,294432,Completed,First,,5h,,,,,
277,869,,PC,5h,NR,Solid indie game. The music and art style really stands out.,420496,Completed,First,,5h,,,,,
278,869,,Mac,5h,NR,,587672,Completed,First,,5h,,,,,
279,869,,PC,5h,NR,,589166,Completed,First,,5h,,,,,
280,869,,PC,5h,NR,,609993,Completed,First,,5h,,,,,
281,869,,PC,5h,NR,,721816,Completed,First,,5h,,,10h,,
282,869,,PC,5h,NR,,874981,Completed,First,,5h,,,,,
283,869,,PC,5h,NR,,878390,Completed,First,,5h,,,7h,,
284,869,,PC,5h,NR,,881236,Completed,First,,5h,,,,,
285,869,,PC,5h,NR,,887391,Completed,First,,5h,,,,,
286,869,,PC,5h,NR,,1033545,Completed,First,,5h,,,,,
287,869,,PC,5h,NR,,1098520,Completed,First,,5h,,,,,
288,869,,PC,5h,NR,,1379230,Completed,First,,5h,,,,,
289,869,,PlayStation Vita,5h,NR,,2223852,Completed,First,,5h,,,,,
290,869,,PC,5h,NR,,3129850,Completed,First,,5h,,,,,
291,869,,PC,5h,NR,,3910682,Completed,First,,5h,,,,,
292,869,,PC,5h,NR,,4361524,Completed,First,,5h,,,,,
293,869,,PC,5h,NR,,4766446,Completed,First,,5h,,,,,
294,869,,PC,5h,NR,,6280126,Completed,First,,5h,,,,,
295,869,,PC,5h,NR,,7860740,Completed,First,,5h,,,,,
296,869,,PC,5h,NR,,8280344,Completed,First,,5h,,,,,
297,869,,PC,5h,NR,,9360930,Completed,First,,5h,,,,,
298,869,,PC,5h,NR,,10477237,Completed,First,,5h,,,,,
299,869,,PC,5h,NR,,11422691,Completed,First,,5h,,,,,
300,869,2tone,Nintendo Switch,5h,NR,,9696677,Completed,First,"September 21, 2019",5h,,,,,
301,869,40games2beat,Nintendo Switch,5h,NR,,8176610,Completed,First,"March 21, 2020",5h,,,,,
302,869,Addeyry,PC,5h,80%,,539100,Completed,First,"November 29, 2013",5h,,,,,
303,869,Alberny,PC,5h,NR,,8998163,Completed,First,"June 19, 2014",5h,,,,,
304,869,Angrychicken,PC,5h,NR,,11528318,Completed,First,"April 22, 2020",5h,,,,,
305,869,Bartezoo,PlayStation 4,5h,NR,,6772429,Completed,First,"August 05, 2018",5h,,,,,
306,869,BigNeebus,PC,5h,80%,,9565905,Completed,First,"April 30, 2019",5h,,,,,
307,869,BlueJay,Mac,5h,90%,,6119092,Completed,First,"April 14, 2018",5h,,,,,
308,869,Boulz,PC,5h,NR,,3128654,Completed,First,"June 24, 2016",5h,,,,,
309,869,Brak,PC,5h,80%,,868733,Completed,First,"June 02, 2014",5h,,,,,
310,869,Private,PC,5h,90%,,5224389,Completed,Replay,,5h,,,,,
311,869,Private,PC,5h,80%,,123803,Completed,First,"June 28, 2012",5h,,,,,
312,869,Cokezi,iOS,5h,NR,,6502108,Completed,First,,5h,,,,,
313,869,CygnusX1,PC,5h,NR,,11209841,Completed,First,"July 26, 2016",5h,,,,,
314,869,Private,PC,5h,100%,,533213,Completed,First,,5h,,,,,
315,869,Danjfreire,PC,5h,90%,,8583879,Completed,First,,5h,,,,,
316,869,Degeto,PC,5h,90%,,4033326,Completed,First,,5h,,,,,
317,869,Desser,PC,5h,90%,,878401,Completed,First,"August 05, 2014",5h,,,7h,18h,
318,869,DmDungeon,PC,5h,70%,,11682762,Completed,First,"April 15, 2015",5h,,,,,
319,869,Doughnut_Z,PC,5h,NR,,4555299,Completed,First,"June 11, 2017",5h,,,,,
320,869,ElementalPvP,PC,5h,90%,,444245,Completed,First,"October 13, 2013",5h,,,,,
321,869,Fadasa,PC,5h,NR,,7506671,Completed,First,"November 22, 2018",5h,,,,,
322,869,Fiamma29,PC,5h,NR,,7370251,Completed,First,"October 31, 2018",5h,,,,,
323,869,Flacks,PC,5h,90%,,308245,Completed,First,"July 01, 2013",5h,,,,,
324,869,FlareBlitz,Nintendo Switch,5h,NR,,10732862,Completed,First,"February 13, 2020",5h,,,,,
325,869,GidBix,Xbox 360,5h,50%,,38256,Completed,First,,5h,,,,,
326,869,Private,PC,5h,NR,,5542586,Completed,First,"December 19, 2014",5h,,,,,
327,869,HeyMrDeadMan,PC,5h,NR,,370299,Completed,First,"January 13, 2013",5h,,,,,
328,869,Hivemind,PC,5h,70%,,3914169,Completed,First,"January 13, 2017",5h,,,,,
329,869,Jlord666,PC,5h,NR,,1276090,Backlog Completed,First,"April 02, 2015",5h,,,,,5h /
330,869,JoDarr,PC,5h,80%,,9210217,Completed,First,"June 12, 2018",5h,,,,,
331,869,Private,PC,5h,80%,,581158,Completed,First,"December 03, 2013",5h,,,,,
332,869,JuTu,PC,5h,NR,,10647894,Completed,First,"January 13, 2014",5h,,,,,
333,869,Kroniorous,PC,5h,NR,,8259627,Completed,First,"February 13, 2019",5h,,,,,
334,869,Le_Don,PC,5h,70%,,10860204,Completed,First,"August 07, 2014",5h,,,,,
335,869,Lordmagus,PC,5h,NR,,5159152,Completed,First,"August 11, 2017",5h,,,,,
336,869,LunaPii,PC,5h,NR,,1001341,Completed,First,"October 16, 2014",5h,,,,,
337,869,MetalheadPlaysGames,PC,5h,80%,,2108747,Completed,First,"November 19, 2015",5h,,,,,
338,869,Moist_Wrist,PC,5h,60%,,10859187,Completed,First,"February 19, 2020",5h,,,,,
339,869,Mosky,PC,5h,NR,,2062445,Completed,First,,5h,,,,,
340,869,Mrsonicisawesome,Nintendo Switch,5h,80%,,10562056,Completed,First,"December 10, 2019",5h,,,,,
341,869,Nessly,PC,5h,80%,,43817,Completed,First,"February 18, 2013",5h,,,,,
342,869,OMyGodZombies,,5h,100%,,87383,Completed,First,,5h,,,,,
343,869,Okerlund,PC,5h,NR,,4543433,Completed,First,"September 04, 2019",5h,,,,,
344,869,Orzi,Nintendo Switch,5h,NR,,9245043,Completed,First,"May 18, 2019",5h,,,,,
345,869,PsychoPop,PC,5h,NR,,1029605,Completed,First,,5h,,,,,
346,869,Purpleish,PC,5h,NR,,3627245,Completed,First,,5h,,,,,
347,869,Raisins,PC,5h,NR,,3227460,Completed,First,"July 14, 2016",5h,,,,,
348,869,Private,PC,5h,NR,,473274,Completed,First,,5h,,,,,
349,869,Rin,PC,5h,NR,,6625043,Completed,First,"July 20, 2018",5h,,,,,
350,869,Robz8,PC,5h,70%,,391607,Completed,First,"August 26, 2013",5h,,,7h,,
351,869,Rtzon,PC,5h,100%,,573949,Completed,First,"January 15, 2014",5h,,,,,
352,869,Rupio,PC,5h,NR,,1483409,Completed,First,,5h,,,,,
353,869,Ryukojin,PC,5h,80%,,908859,Completed,First,"August 24, 2014",5h,,,,,
354,869,ScreaminHotdog,PC,5h,100%,,63833,Completed,First,,5h,,,,,
355,869,Sentry,PC,5h,NR,,18457,Completed,First,,5h,,,,,
356,869,Seroon,PC,5h,NR,Estimated time.,6948233,Completed,First,2016,5h,,,,,
357,869,Private,,5h,80%,,402356,Completed,First,,5h,,,,,
358,869,Shaddar,PC,5h,NR,,7749976,Completed,First,"December 23, 2018",5h,,,,,
359,869,ShwanPurd,PC,5h,70%,,11106587,Completed,First,,5h,,,,,
360,869,SnakeEater,PC,5h,NR,,986366,Completed,First,"February 05, 2014",5h,,,,,
361,869,Stagnant,PC,5h,70%,,778004,Completed,First,,5h,,,,,
362,869,Starskyburns,PC,5h,60%,"Bit of a chore, gameplay is pretty repetetive but the music was pretty great.",745992,Completed,First,"June 02, 2014",5h,,,,,
363,869,Superbia,PC,5h,100%,,4594907,Completed,Replay,,5h,,,,,
364,869,Swordleihs,Nintendo Switch,5h,NR,,11883406,Completed,First,"June 01, 2020",5h,,,,,
365,869,Taco,PC,5h,NR,,500575,Completed,First,"January 05, 2014",5h,,,,,
366,869,Teknon,PC,5h,NR,,5244676,Completed,First,"October 31, 2017",5h,,,,,
367,869,TheBitman,PC,5h,80%,,339677,Completed,First,"December 22, 2012",5h,,,,,
368,869,TheMadMan007,PC,5h,NR,,2216570,Completed,First,,5h,,,,,
369,869,TigerInSpace,PC,5h,NR,,5418808,Completed,First,"December 03, 2017",5h,,,,,
370,869,Private,PC,5h,NR,,10687899,Completed,Replay,,5h,,,7h,8h,
371,869,Turak64,PC,5h,NR,,3910266,Completed,First,"January 12, 2017",5h,,,,,
372,869,Tysonious,PC,5h,80%,,845203,Completed,First,"July 23, 2014",5h,,,,,
373,869,Tyton,PC,5h,NR,,3907502,Completed,First,"September 18, 2017",5h,,,,,
374,869,Wild761,PC,5h,NR,,2106645,Completed,First,"October 06, 2013",5h,,,,,
375,869,Will1,PC,5h,NR,,9188175,Completed,First,"July 19, 2012",5h,,,,,
376,869,Wuii,PC,5h,NR,,10621524,Completed,First,"December 20, 2019",5h,,,,,
377,869,Ygid,Nintendo Switch,5h,60%,,11918762,Completed,First,"February 04, 2020",5h,,,,,
378,869,aanguson,PC,5h,NR,,3323424,Completed,First,,5h,,,5h 45m,,
379,869,al_batross,Mac,5h,NR,,117571,Completed,First,"May 14, 2012",5h,,,,,
380,869,audidmutt,PC,5h,NR,,1106088,Completed,First,"January 08, 2015",5h,,,,,
381,869,auza,PC,5h,80%,,163727,Completed,First,"January 18, 2013",5h,,,,,
382,869,avalvillar,PC,5h,NR,,441597,Completed,First,"June 10, 2014",5h,,,,,
383,869,aznnath,PC,5h,90%,,435946,Completed,First,,5h,,,,,
384,869,balleatestos,Nintendo Switch,5h,70%,,12058168,Completed,First,"June 21, 2020",5h,,,,,
385,869,Private,PC,5h,100%,,2306348,Completed,First,,5h,,,,,
386,869,cofn42,PC,5h,80%,"20% achievements, single story play-through.",24549,Completed,First,,5h,,,,,
387,869,cojoha32,iOS,5h,70%,,6681300,Completed,First,"July 27, 2018",5h,,,,,
388,869,Private,PC,5h,NR,,10254852,Completed,First,,5h,,,,,
389,869,daniro_8,PC,5h,NR,,11513913,Completed,First,"January 29, 2018",5h,,,,,
390,869,david_mamba24,PC,5h,90%,,746585,Completed,First,"June 03, 2014",5h,,,,,
391,869,davidstubbs,PlayStation 4,5h,NR,,1670996,Completed,First,"August 01, 2015",5h,,,,12h,
392,869,densetsu,Xbox 360,5h,80%,,714804,Completed,First,"May 11, 2014",5h,,,,,
393,869,Private,PC,5h,60%,,933000,Completed,First,"August 10, 2012",5h,,,,,
394,869,domanskyi,PC,5h,70%,,9269621,Completed,First,"July 31, 2019",5h,,,,,
395,869,dontsniffpaint,PlayStation 4,5h,NR,,7776107,Completed,First,"March 11, 2018",5h,,,,,
396,869,Private,PC,5h,NR,,1265378,Completed,First,"March 27, 2015",5h,,,,,
397,869,duncanwood,PC,5h,90%,,71924,Completed,First,,5h,"Beautiful art style, one of my favorite soundtracks in a game. Great weapons with fun combat, solid story, also has NewGame+",,,,
398,869,dunhili,PC,5h,NR,,3529980,Completed,First,"October 18, 2016",5h,,,,,
399,869,e_vinyl,PC,5h,NR,,1076023,Completed,First,,5h,,,,,
400,869,edgeazure,PC,5h,NR,,1408200,Completed,First,,5h,,,,,
401,869,erikmidtun,PC,5h,NR,,880895,Completed,First,,5h,,,,,
402,869,fleshgolem,PC,5h,NR,,1082112,Completed,First,,5h,,,,,
403,869,hamoudabacha,PC,5h,NR,,5397018,Completed,First,"November 29, 2017",5h,,,6h,,
404,869,heydemoura,PC,5h,NR,,1189087,Completed,First,"February 11, 2015",5h,,,,,
405,869,Private,PC,5h,NR,,3945197,Completed,Replay,,5h,,,8h,,
406,869,hoova,PC,5h,NR,,225625,Completed,First,,5h,,,,,
407,869,iaap,Nintendo Switch,5h,NR,,7267485,Completed,First,"August 15, 2019",5h,,,,,
408,869,Private,PC,5h,NR,,240390,Completed,First,,5h,,,,,
409,869,ikari88,PlayStation 4,5h,70%,,5218040,Completed,First,"October 26, 2017",5h,,,,,
410,869,ikari88,Nintendo Switch,5h,70%,,11056336,Completed,First,,5h,,,,,
411,869,inkwitty,PC,5h,70%,,6105231,Completed,First,"April 10, 2018",5h,,,,,
412,869,jazzalaw,,5h,NR,,189902,Completed,First,"January 16, 2012",5h,,,,,
413,869,Private,PC,5h,70%,,327295,Completed,First,"November 13, 2013",5h,,,,,
414,869,jeremy70583,PC,5h,80%,,3732780,Completed,First,"February 14, 2017",5h,,,,,
415,869,jnr232001,PC,5h,NR,,1768283,Completed,First,"September 06, 2015",5h,,,,,
416,869,johan220,PC,5h,NR,,1628183,Completed,First,,5h,,,,,
417,869,kokoklems,Nintendo Switch,5h,NR,,8502817,Completed,First,"January 05, 2020",5h,,,,,
418,869,lliuttuk,PC,5h,70%,,5367062,Completed,First,"January 17, 2018",5h,,,,,
419,869,marcpq,PC,5h,NR,,5428708,Completed,First,"December 06, 2017",5h,,,,,
420,869,maxzan,PC,5h,NR,,7507216,Completed,First,"May 29, 2016",5h,,,,,
421,869,mdawgpearson,PC,5h,NR,,1438341,Completed,First,,5h,,,,,
422,869,mercurypool,Nintendo Switch,5h,50%,,10506521,Completed,First,,5h,,,,,
423,869,nannux,PC,5h,90%,,799469,Completed,First,,5h,,,6h 30m,,
424,869,necrosoren,PC,5h,NR,,4513424,Completed,First,"May 31, 2017",5h,,,,,
425,869,otakuPower,PC,5h,70%,,2397644,Completed,First,,5h,,,,,
426,869,penguindustin64,Nintendo Switch,5h,NR,,10843578,Completed,First,"January 19, 2020",5h,,,,,
427,869,Private,PC,5h,100%,,6946516,Completed,First,"August 30, 2018",5h,,,6h,10h,
428,869,raindroplet,PC,5h,NR,,474925,Completed,First,"May 29, 2014",5h,,,,,
429,869,rgvigueras,PC,5h,NR,,8579694,Completed,First,"October 05, 2018",5h,,,,,
430,869,robo300,PC,5h,NR,,750213,Completed,First,,5h,,,,,
431,869,Private,PC,5h,80%,,514022,Completed,First,"April 16, 2013",5h,,,,,
432,869,samspot,,5h,NR,,70533,Completed,First,,5h,,,,,
433,869,simonster,PC,5h,80%,,1260479,Completed,First,"August 28, 2014",5h,,,,,
434,869,sp00kied,PC,5h,NR,,8240786,Completed,First,"February 12, 2019",5h,,,,,
435,869,spawn_92,PC,5h,NR,,892118,Completed,First,"August 12, 2014",5h,,,,,
436,869,spikely7000,PC,5h,NR,,5529917,Completed,First,"December 28, 2017",5h,,,,,
437,869,sulfle,Nintendo Switch,5h,90%,,10516365,Completed,First,,5h,,,,,
438,869,suuhoo,PC,5h,NR,,11120860,Completed,First,"November 28, 2017",5h,,,,,
439,869,sw38130,PC,5h,NR,,4395444,Completed,First,"May 07, 2017",5h,,,,,
440,869,swabfalling,PC,5h,NR,,276963,Completed,First,"May 19, 2013",5h,,,,,
441,869,Private,PC,5h,NR,,3839857,Completed,First,"May 15, 2016",5h,,,,,
442,869,Private,PC,5h,NR,,8538339,Completed,First,"June 18, 2019",5h,,,,,
443,869,teukgongrage,PC,5h,NR,,252614,Completed,First,"March 28, 2013",5h,,,,,
444,869,the_moops,PC,5h,100%,,276006,Completed,First,"September 28, 2013",5h,,,,,
445,869,thisischeese,PC,5h,NR,,1183770,Completed,First,,5h,,,,,
446,869,totaporto,PC,5h,90%,,8243277,Completed,First,"February 11, 2019",5h,Very enjoyable gameplay with loads of weapons to try out and great adaptability to any kind of gameplay !,,,,
447,869,trysmeth,PC,5h,NR,,10147731,Completed,First,"September 26, 2019",5h,,,,,
448,869,vishespuppy,PC,5h,NR,,1175919,Completed,First,,5h,,,,,
449,869,wvusteel87,PC,5h,90%,,36016,Completed,First,,5h,,,,,
450,869,zippyzo,PC,5h,NR,,1031241,Completed,First,"December 03, 2014",5h,,,,,
451,869,zoggbot,,5h,NR,,28815,Completed,First,,5h,,,,,
452,869,BreakoutAR,PC,5h 01m,70%,,11958478,Completed,First,,5h 01m,,,,,
453,869,Than3s,PC,5h 02m,80%,,11431127,Completed,First,,5h 02m,,,,,
454,869,Private,Nintendo Switch,5h 02m,NR,,10239352,Completed,First,"October 23, 2019",5h 02m 27s,,,,,
455,869,Fonslayer,Xbox One,5h 03m,NR,,7454024,Completed,Replay,"November 15, 2018",5h 03m,,,,,
456,869,astuka,PC,5h 04m,80%,,2994827,Completed,First,,5h 04m,,,,,
457,869,ShhWyparta,PC,5h 05m,90%,,260888,Completed,First,"August 01, 2013",5h 05m,,,,,
458,869,,PC,5h 06m,NR,,7413704,Completed,First,,5h 06m,,,,,
459,869,,PC,5h 06m,NR,,8175112,Completed,First,,5h 06m,,,,,
460,869,Alzir,PC,5h 06m,NR,,122783,Completed,First,"June 07, 2012",5h 06m,,,,,
461,869,DOUGLAS,PC,5h 06m,NR,,97616,Completed,First,,5h 06m,,,,,
462,869,Jesse_McAstroturf,PC,5h 06m,70%,,792664,Completed,First,,5h 06m,,,,,
463,869,kyoukishoji,PC,5h 08m,NR,,780124,Completed,First,"September 08, 2014",5h 08m 06s,,,,,
464,869,Goronmon,PC,5h 10m,NR,,1081783,Completed,First,"December 27, 2014",5h 10m,,,,,
465,869,urs4n,PC,5h 10m,NR,,9058744,Completed,First,"June 29, 2019",5h 10m,,,,,
466,869,trevize,PC,5h 10m,70%,,223732,Completed,First,"March 07, 2013",5h 10m 43s,,,,,
467,869,014_,PC,5h 12m,NR,,930778,Completed,First,"September 07, 2014",5h 12m,,,,,
468,869,FoxyRussianLady,PC,5h 12m,100%,,274167,Completed,First,"May 30, 2013",5h 12m,,,,,
469,869,Kaligian,PC,5h 12m,NR,,8692985,Completed,Replay,"June 16, 2019",5h 12m 24s,,,,,
470,869,celynn,Nintendo Switch,5h 13m,NR,,10250252,Completed,First,"October 20, 2019",5h 13m,,,,,
471,869,riddickhun,PC,5h 13m,NR,,1727675,Completed,First,"January 04, 2012",5h 13m,,,,,
472,869,,PC,5h 15m,NR,,3734560,Completed,First,,5h 15m,,,,,
473,869,Private,PC,5h 15m,100%,,1251450,Completed,First,"June 25, 2014",5h 15m,,,,,
474,869,Misuky,PC,5h 15m,100%,,6110846,Completed,First,"April 12, 2018",5h 15m,,,,,
475,869,MrWhite117,PC,5h 15m,80%,,1736528,Completed,First,"August 30, 2015",5h 15m,,,6h,,
476,869,karnage10,PC,5h 15m,80%,,744218,Completed,First,"May 31, 2014",5h 15m,,,,,
477,869,Larikun,PC,5h 17m,60%,"Rushed, but not speedrun.",1438096,Completed,Replay,"November 02, 2015",5h 17m,,,,,
478,869,,PC,5h 18m,NR,,294463,Completed,First,,5h 18m,,,,,
479,869,DkW_2023,PC,5h 18m,NR,,700885,Completed,First,"April 21, 2014",5h 18m,,,,,
480,869,Spizzik,PC,5h 18m,NR,,3598156,Completed,First,"February 13, 2017",5h 18m,,,,,
481,869,lobie3,PC,5h 18m,100%,,1242214,Completed,First,,5h 18m,,,,,
482,869,pizzarollsareready,PC,5h 18m,NR,,4832117,Completed,First,"March 18, 2017",5h 18m,,,,,
483,869,Duff,PC,5h 20m,NR,,1912224,Completed,First,"October 06, 2015",5h 20m,,,,,
484,869,EggmaniMN,PC,5h 20m,70%,,77095,Completed,First,,5h 20m,,,,,
485,869,OneMinusTwoPlus,PC,5h 20m,70%,,686767,Completed,First,"April 02, 2014",5h 20m,,,,,
486,869,iFons,PC,5h 20m,NR,,5384209,Completed,First,"November 26, 2017",5h 20m,,,,,
487,869,mjricco,PC,5h 20m,70%,,402830,Backlog Completed,First,"September 08, 2015",5h 20m,,,,,
488,869,skferret,PC,5h 20m,90%,"Just beating it the first time, probably won't replay it.",771981,Completed,First,"June 24, 2014",5h 20m,,,,,
489,869,angbad,PC,5h 21m,NR,,6047154,Completed,First,,5h 21m,,,,,
490,869,Jodin,PC,5h 22m,NR,,4115630,Completed,First,"February 25, 2017",5h 22m,,,,,
491,869,Nicksgreen,PC,5h 22m,NR,,2127135,Completed,First,,5h 22m,,,,,
492,869,Xor_van_Dorf,PC,5h 22m,NR,,3465511,Completed,First,"June 04, 2012",5h 22m,,,,,
493,869,Private,PC,5h 22m,70%,,3578787,Completed,First,,5h 22m,,,,,
494,869,HaraldB,PC,5h 23m,NR,,856152,Completed,First,"November 17, 2013",5h 23m,,,,,
495,869,Ryu_Rare,PlayStation 4,5h 23m,70%,,4738996,Completed,First,"July 11, 2017",5h 23m,,,,,
496,869,Skylark95,PC,5h 24m,NR,,2126727,Completed,First,"November 22, 2015",5h 24m,,,,,
497,869,dat4yc,PC,5h 24m,90%,,5431469,Completed,First,"December 07, 2017",5h 24m,,,,,
498,869,drin_chan,PC,5h 24m,NR,,7463790,Completed,First,"November 17, 2018",5h 24m,,,,,
499,869,knalb,PC,5h 24m,NR,,640385,Completed,First,"February 01, 2012",5h 24m,,,,,
500,869,Private,PC,5h 25m,90%,,11635071,Completed,First,"April 29, 2020",5h 25m,,,,,
501,869,GreatWhiteGumby,PC,5h 25m,NR,,888721,Completed,First,,5h 25m,,,,,
502,869,LautocheV,PC,5h 25m,NR,,3189540,Completed,First,"July 01, 2016",5h 25m,,,,,
503,869,WereWolf_PL,PC,5h 25m,90%,,238425,Completed,First,"March 24, 2013",5h 25m,,,,,
504,869,saablic,PC,5h 25m,NR,,44674,Completed,First,,5h 25m,,,,,
505,869,Caesar,PC,5h 25m,90%,,783421,Completed,First,"June 30, 2014",5h 25m 34s,,,,,
506,869,Rustytotem,PC,5h 26m,80%,,227374,Completed,First,"April 23, 2013",5h 26m 55s,,,,,
507,869,PulseLane,PC,5h 27m,NR,,93899,Completed,First,"December 31, 2012",5h 27m,,,,,
508,869,kervinho,PC,5h 27m,NR,,10232689,Completed,First,"October 11, 2019",5h 27m,,,,,
509,869,ionstormn,PC,5h 27m,100%,,7823193,Completed,First,,5h 27m 41s,,,,,
510,869,BaSiliq,PC,5h 28m,NR,,8110544,Completed,Replay,"January 23, 2019",5h 28m,,,,,
511,869,,PC,5h 30m,NR,,323449,Completed,First,,5h 30m,,,,,
512,869,,PC,5h 30m,NR,,950114,Completed,First,,5h 30m,,,,,
513,869,,Linux,5h 30m,NR,,2287005,Completed,First,,5h 30m,,,,,
514,869,,PC,5h 30m,NR,,3043854,Completed,First,,5h 30m,,,6h 30m,,
515,869,,PC,5h 30m,NR,,4970667,Completed,First,,5h 30m,,,,,
516,869,Aosazrael,PC,5h 30m,NR,,10153497,Completed,First,,5h 30m,,,,,
517,869,Calistall,PC,5h 30m,80%,,431138,Completed,First,"October 01, 2013",5h 30m,,,,,
518,869,ChrisFM,PC,5h 30m,80%,,7368080,Completed,First,"October 31, 2018",5h 30m,,,,,
519,869,CorticusMaximus,PC,5h 30m,90%,,9062141,Completed,First,"June 30, 2019",5h 30m,,,,,
520,869,Fichox,PC,5h 30m,80%,,415996,Completed,First,"September 16, 2013",5h 30m,,,,,
521,869,Flal,Nintendo Switch,5h 30m,NR,,11327306,Completed,First,"April 26, 2020",5h 30m,,,,,
522,869,JernauGurgeh,PC,5h 30m,70%,,151071,Completed,First,"December 13, 2012",5h 30m,Played it in No-sweat Mode in 3 sittings and only did the main story. Just wanted to experience it and cross it off my list! Nice game with great music and well narrated story.,,,,
523,869,Private,PC,5h 30m,NR,,1932615,Completed,First,"August 04, 2015",5h 30m,,,,,
524,869,KrashTDG,PC,5h 30m,90%,,10945093,Completed,First,"February 06, 2020",5h 30m,,,,,
525,869,Mangonisium,PC,5h 30m,80%,,2725162,Completed,First,"March 13, 2016",5h 30m,,,,,
526,869,Private,PC,5h 30m,90%,,999240,Completed,First,,5h 30m,,,,,
527,869,MykeMcG,PC,5h 30m,NR,,626838,Completed,First,,5h 30m,,,,,
528,869,Nemanzin,PC,5h 30m,NR,,4539986,Completed,First,"June 06, 2017",5h 30m,,,,,
529,869,Nide,PC,5h 30m,NR,,5032030,Completed,Replay,"September 10, 2017",5h 30m,,,6h 30m,,
530,869,RallickNom,PC,5h 30m,NR,,343869,Completed,First,"July 25, 2013",5h 30m,,,,,
531,869,Snj,PC,5h 30m,NR,,3970546,Completed,First,,5h 30m,,,,,
532,869,TheInfection43,PC,5h 30m,NR,,1323516,Completed,First,"April 29, 2015",5h 30m,,,,,
533,869,Vorktis,PC,5h 30m,NR,,3371215,Completed,First,"August 20, 2016",5h 30m,,,,,
534,869,WillSnow,PC,5h 30m,NR,,7259865,Completed,First,"October 16, 2018",5h 30m,,,6h,,
535,869,atacama,PC,5h 30m,80%,,741714,Completed,First,"June 25, 2014",5h 30m,,,,,
536,869,coopma1,PC,5h 30m,80%,,1111671,Completed,First,"January 09, 2015",5h 30m,,,,,
537,869,crnisokol,PC,5h 30m,90%,,456327,Completed,First,"October 19, 2013",5h 30m,,,,,
538,869,diskape,PC,5h 30m,80%,,13449,Completed,First,,5h 30m,,,,,
539,869,esq373,PC,5h 30m,80%,,345274,Completed,First,"July 19, 2013",5h 30m,,,,,
540,869,fat_S,Nintendo Switch,5h 30m,80%,,11642803,Completed,First,"May 04, 2020",5h 30m,,,,,
541,869,girthlordfabio,PC,5h 30m,NR,,8687119,Completed,First,"April 28, 2019",5h 30m,,,7h,12h,
542,869,heychrisfox,PC,5h 30m,90%,,574019,Completed,Replay,"June 09, 2012",5h 30m,,,8h,,
543,869,jc726,PlayStation 4,5h 30m,90%,,3341848,Completed,First,October 2016,5h 30m,,,,,
544,869,jcah1990,Nintendo Switch,5h 30m,NR,,10860150,Completed,First,"January 22, 2020",5h 30m,,,,,
545,869,kariohki,PC,5h 30m,NR,,803,Completed,First,,5h 30m,,,,,
546,869,Private,PC,5h 30m,NR,,1147856,Completed,First,,5h 30m,,,,,
547,869,ozzyrys,Xbox 360,5h 30m,100%,,464,Completed,First,,5h 30m,,,,,
548,869,reaper140592,PC,5h 30m,NR,"replayed one of the memories twice, looked around a little bit.",3592183,Completed,First,"November 06, 2016",5h 30m,,,,,
549,869,sadiatmannan,Nintendo Switch,5h 30m,NR,,8041782,Completed,First,"January 21, 2019",5h 30m,,,,,
550,869,semioldguy,PC,5h 30m,70%,,7374896,Completed,First,,5h 30m,,,,,
551,869,slaus0n,PC,5h 30m,NR,,360357,Completed,First,,5h 30m,,,,,
552,869,swolek,PC,5h 30m,90%,,174873,Completed,First,"September 10, 2012",5h 30m,,,,,
553,869,tankman,PC,5h 30m,NR,,7547410,Completed,First,February 2013,5h 30m,,,,,
554,869,thebert338,PC,5h 30m,90%,,184999,Completed,First,"October 16, 2012",5h 30m,,,,,
555,869,tyros540,PC,5h 30m,NR,,101987,Completed,First,,5h 30m,,,,,
556,869,Private,PC,5h 32m,80%,,7342516,Completed,First,"September 25, 2018",5h 32m,,,,,
