,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Speedrun,Progress,Retired Notes
231,38029,,PC,16h,NR,,4725052,Completed,First,,16h,38h,,,,,
232,38029,Hugo_P,PlayStation 4,16h,90%,,8294712,Completed,First,,16h,55h,,,,,
233,38029,Llio,PC,16h,NR,,5255140,Completed,First,"November 02, 2017",16h,,,,,,
234,38029,Qnz,PlayStation 4,16h,NR,ATW,6605943,Playing Completed,First,"July 17, 2018",16h,,,,,16h /,
235,38029,Rafaelnrn,PlayStation 4,16h,100%,,10227697,Completed,First,"October 09, 2019",16h,24h,,,,,
236,38029,SimoneRovo,PlayStation 4,16h,90%,,9165307,Replay Completed,Replay,"July 16, 2019",16h,33h,,56h,,,
237,38029,VioletSound,PC,16h,100%,,7917668,Completed,First,,16h,,,,,,
238,38029,dodomania8,PlayStation 4,16h,80%,,4101444,Completed,First,"August 06, 2017",16h,,,,,,
239,38029,forwhommetallica,PC,16h,NR,,6112679,Completed,First,"May 26, 2018",16h,36h,,,,,
240,38029,zim_ek,PlayStation 4,16h,NR,,11127325,Completed,First,"April 05, 2020",16h,,,,,,
241,38029,Veci24,PC,16h,NR,,6687869,Completed,First,"July 29, 2018",16h 23s,,,,,,
242,38029,phwitti,PC,16h 02m,NR,,4307059,Completed,First,"April 14, 2017",16h 02m,,,,,,
243,38029,tterb_nosnhoj,PlayStation 4,16h 02m,NR,,11660034,Completed,First,,16h 02m 44s,,,,,,
244,38029,IM_A_BIG_DB,PlayStation 4,16h 08m,100%,Only 1st story playthrough complete/ending A,4363753,Backlog Completed,First,"April 28, 2017",16h 08m 56s,,,,,16h 08m 56s /,
245,38029,MonsterBoop,PlayStation 4,16h 15m,100%,Endings A B C D E,3940988,Custom List Completed,First,"March 12, 2017",16h 15m,37h,,,,16h 15m /,
246,38029,modaren,PlayStation 4,16h 16m,NR,A ending + HIJKLNTUW +40% completed side quests,10275198,Completed,First,"October 19, 2019",16h 16m 15s,,,,,,
247,38029,samanosuke,PC,16h 16m,80%,,10878200,Playing Completed,First,"January 25, 2020",16h 16m 16s,,,,,16h 16m 16s /,
248,38029,drczz,PlayStation 4,16h 24m,NR,,4715061,Completed,First,"July 07, 2017",16h 24m,,,,,,
249,38029,jdsull3,PlayStation 4,16h 25m,NR,,6638221,Completed,First,"July 21, 2018",16h 25m,,,,,,
250,38029,,Xbox One,16h 25m,NR,,8406048,Completed,First,,16h 25m 06s,,,,,,
251,38029,terr20114,PC,16h 26m,NR,,7251441,Completed,First,"October 14, 2018",16h 26m 42s,,,,,,
252,38029,,PlayStation 4,16h 27m,NR,,8862278,Completed,First,,16h 27m 48s,,,,,,
253,38029,CoolPotato,PlayStation 4,16h 28m,NR,Endings ABW,7609541,Replay Completed,First,"December 04, 2018",16h 28m 14s,28h 46m 34s,,,,28h 46m 34s /,
254,38029,,PC,16h 30m,NR,Ending A,4429015,Completed,First,,16h 30m,,,,,,
255,38029,,PC,16h 30m,NR,,5092029,Completed,First,,16h 30m,,,,,,
256,38029,Tamsmit,PC,16h 30m,NR,,10801247,Completed,First,"January 12, 2020",16h 30m,,,,,,
257,38029,sirgalahad,PlayStation 4,16h 30m,80%,,5178088,Completed,First,"September 15, 2017",16h 30m,,,,,,
258,38029,killero94,PlayStation 4,16h 34m,NR,Ending A,4221282,Completed,First,"March 23, 2017",16h 34m 36s,,,,,,
259,38029,Ciclon,PC,16h 36m,100%,Ending ABCDE,11727928,Completed,First,"June 09, 2020",16h 36m,39h 02m,,,,,
260,38029,,PC,16h 41m,NR,,11198667,Completed,First,,16h 41m 48s,,,,,,
261,38029,bl4ckout,PC,16h 42m,NR,Ending A. About 50% sidequests,4281901,Completed,First,"April 07, 2017",16h 42m,,,,,,
262,38029,,PlayStation 4,16h 43m,NR,Seems like it should be longer,5429392,Completed,First,,16h 43m,,,,,,
263,38029,Private,PlayStation 4,16h 43m,90%,,7009325,Completed,First,"December 09, 2018",16h 43m 06s,40h 46m 14s,,,,,
264,38029,Ferrumoff,PlayStation 4,16h 47m,NR,,10739597,Completed,First,"January 03, 2020",16h 47m 56s,,,,,,
265,38029,,PC,17h,NR,Ending E,4268674,Completed,First,,17h,37h,,,,,
266,38029,,PC,17h,NR,,8454687,Completed,First,,17h,31h,,50h,,,
267,38029,3D_Infinity,PlayStation 4,17h,100%,,4219354,Completed,First,"April 05, 2017",17h,,,47h,,,
268,38029,Akyrx,PlayStation 4,17h,NR,,10173176,Completed,First,"October 01, 2019",17h,,,,,,
269,38029,Painmaster212,PlayStation 4,17h,80%,,4265884,Completed,First,"May 23, 2018",17h,,,,,,
270,38029,mollymog,PlayStation 4,17h,70%,"Did very few side things, only endings A, T, W (if I did the other main endings I would put this under Main+Extra)",4393406,Completed,First,"June 17, 2017",17h,,,,,,
271,38029,,PlayStation 4,17h 02m,NR,,8429955,Completed,First,,17h 02m 47s,,,,,,
272,38029,,PC,17h 03m,NR,,4204248,Completed,First,,17h 03m 06s,,,,,,
273,38029,,PC,17h 05m,NR,,4520340,Completed,First,,17h 05m,,,,,,
274,38029,Private,PC,17h 17m,40%,,11737031,Completed,First,"May 14, 2020",17h 17m,,,,,,
275,38029,DecemberStyle,PlayStation 4,17h 19m,90%,"Endings A,B,C,D,E",4292860,Completed,First,"May 14, 2017",17h 19m 37s,35h 04m 29s,,,,,
276,38029,Hakaana,PlayStation 4,17h 20m,80%,,6039858,Completed,First,"March 26, 2018",17h 20m,,,,,,
277,38029,Malw,PC,17h 27m,NR,,7137435,Completed,First,,17h 27m,,,,,,
278,38029,thegeshp,PlayStation 4,17h 30m,NR,,5566516,Completed,First,"January 02, 2018",17h 30m,32h,,,,,
279,38029,,PC,17h 31m,NR,,6509798,Completed,First,,17h 31m 24s,,,,,,
280,38029,Biodroid,PC,17h 32m,NR,,8298778,Completed,First,"February 18, 2019",17h 32m 13s,,,,,,
281,38029,DareDevo,PC,17h 37m,NR,,5101470,Completed,First,"September 27, 2017",17h 37m 21s,,,,,,
282,38029,Private,PlayStation 4,17h 40m,NR,,4254741,Completed,First,"December 24, 2017",17h 40m 36s,,,,,,
283,38029,leodonuts,PlayStation 4,17h 42m,NR,Casual playthrough,11640051,Completed,First,"May 01, 2020",17h 42m 22s,,,,,,
284,38029,Mariochimaru,PlayStation 4,17h 44m,90%,Final B (39h 07m),5412469,Completed,First,"January 03, 2019",17h 44m,39h 07m,,,,,
285,38029,seeeeew,Linux,17h 48m,NR,,9443849,Completed,First,"August 25, 2019",17h 48m,,,,,,
286,38029,,PlayStation 4,18h,NR,,4180949,Completed,First,,18h,,,,,,
287,38029,,PC,18h,NR,,6230041,Completed,First,,18h,34h,,54h,,,
288,38029,,PC,18h,NR,,9194598,Completed,First,,18h,,,,,,
289,38029,,PC,18h,NR,,11841494,Completed,First,,18h,35h,,70h,,,
290,38029,DarkofLight,PlayStation 4,18h,NR,,4391799,Completed,First,"April 19, 2017",18h,36h,,,,,
291,38029,Drogean,PC,18h,70%,,4526759,Completed,First,"June 03, 2017",18h,,,,,,
292,38029,Klafooty,PlayStation 4,18h,80%,,5848252,Completed,First,"January 01, 2018",18h,,,,,,
293,38029,LadySmith,PlayStation 4,18h,100%,TBD,6692323,Backlog Completed,Replay,"July 19, 2018",18h,33h 30m,"Continued from PC, so 2B and %50 of 9S's playthrough was speedrun like fast.",,,37h 34m 29s /,
294,38029,NightWeaver,PC,18h,80%,,11795721,Completed,First,"May 20, 2020",18h,,,,,,
295,38029,gravitymilkshake,PC,18h,NR,,4389544,Playing Completed,First,"April 07, 2017",18h,41h,,,,41h /,
296,38029,indiedrummer7,PC,18h,NR,,8559835,Completed,First,"April 02, 2019",18h,,,,,,
297,38029,pw_objection,PC,18h,NR,,6105074,Completed,First,"April 25, 2018",18h,,,,,,
298,38029,ultimatek,PC,18h,70%,,5970234,Completed,First,"March 29, 2018",18h,30h,,,,,
299,38029,,PlayStation 4,18h 19m,NR,Ending A. Lots of leisurely exploring.,4364662,Completed,First,,18h 19m 24s,,,,,,
300,38029,Vcthatsme,PlayStation 4,18h 19m,100%,,5399457,Completed,First,"December 01, 2017",18h 19m 40s,,,,,,
301,38029,Supto,PC,18h 23m,70%,,5076497,Completed,First,"September 20, 2017",18h 23m 41s,,,,,,
302,38029,survivor2x2,PlayStation 4,18h 25m,NR,,9374191,Completed,First,"August 16, 2019",18h 25m 20s,35h 12m 16s,,,,,
303,38029,CookieDingo,PC,18h 27m,NR,,6095931,Completed,First,"May 11, 2018",18h 27m,,,,,,
304,38029,,PC,18h 30m,NR,,4596783,Completed,First,,18h 30m,,,82h,,,
305,38029,yigitkoparan123,PC,18h 32m,60%,,9077744,Completed,First,"July 04, 2019",18h 32m,,,,,,
306,38029,343kassie,PlayStation 4,18h 34m,NR,,9001734,Completed,First,"June 20, 2019",18h 34m 12s,,,,,,
307,38029,,PlayStation 4,18h 37m,NR,,11742246,Completed,First,,18h 37m 17s,,,,,,
308,38029,Private,PlayStation 4,18h 39m,90%,"Route A, B, C, D, and E",4609389,Completed,First,"December 17, 2017",18h 39m 19s,33h 55m,,,,,
309,38029,,PlayStation 4,18h 45m,NR,,5043224,Completed,First,,18h 45m,,,,,,
310,38029,,PlayStation 4,18h 47m,NR,,6149882,Completed,First,,18h 47m,,,,,,
311,38029,,PlayStation 4,18h 50m,NR,,9061258,Completed,First,,18h 50m,,,,,,
312,38029,Hj0ny12,PC,18h 50m,90%,,9697841,Completed,First,,18h 50m 46s,36h 40m 15s,,,,,
313,38029,h3xu,PC,18h 51m,90%,E,11160867,Completed,First,"January 17, 2019",18h 51m 51s,,,,,,
314,38029,nucture,PC,18h 52m,NR,,4221244,Completed,First,"March 23, 2017",18h 52m,21h 13m 43s,,46h 49m 21s,,,
315,38029,SamitouSi,Xbox One,18h 58m,NR,,11131788,Completed,First,,18h 58m 29s,,,,,,
316,38029,PKA42,PlayStation 4,18h 59m,80%,,4171693,Completed,First,"March 19, 2017",18h 59m,,,,,,
317,38029,,PlayStation 4,19h,NR,,4212399,Completed,First,,19h,39h,,,,,
318,38029,,PlayStation 4,19h,NR,,4356197,Completed,First,,19h,,,,,,
319,38029,,PC,19h,NR,,4420969,Completed,First,,19h,60h,,,,,
320,38029,,PlayStation 4,19h,NR,,5299105,Completed,First,,19h,20h,,,,,
321,38029,,PlayStation 4,19h,NR,,5743006,Completed,First,,19h,24h,,30h,,,
322,38029,ASmallPotato,PC,19h,90%,,6007734,Custom List Completed,First,"April 07, 2018",19h,,,,,,
323,38029,Axersia,PlayStation 4,19h,100%,,4175030,Completed,First,"March 12, 2017",19h,36h,,,,,
324,38029,DonGeek,PC,19h,NR,,5015610,Completed,First,"September 06, 2017",19h,,,,,,
325,38029,JaiCaputsnik,PC,19h,NR,,4638428,Completed,First,"June 22, 2017",19h,,,,,,
326,38029,MYCOOOKIES,PC,19h,NR,Route A playthrough,8652249,Completed,First,"April 21, 2019",19h,,,,,,
327,38029,UraMallas,Xbox One,19h,NR,,6578698,Playing Completed,First,"July 04, 2018",19h,,,,,,
328,38029,avix32,PC,19h,NR,,9080844,Completed,First,,19h,34h 27m,,,,,
329,38029,ingrey,PlayStation 4,19h,NR,,4746329,Completed,First,,19h,36h,,45h,,,
330,38029,Sensual,PlayStation 4,19h,NR,,8650788,Completed,Replay,"April 20, 2019",19h 35s,,,,,,
331,38029,Jarop,PC,19h 04m,NR,,9366318,Completed,First,"August 15, 2019",19h 04m 04s,,,,,,
332,38029,,Xbox One,19h 06m,NR,,11676656,Completed,First,,19h 06m 46s,,,,,,
333,38029,brettheazy,PC,19h 12m,100%,,6013613,Completed,First,"September 27, 2017",19h 12m,,,,,,
334,38029,thesamuraiman,PlayStation 4,19h 12m,100%,,6657367,Completed,First,"March 02, 2019",19h 12m 21s,,,,,,
335,38029,TheoKeane,PlayStation 4,19h 13m,80%,,6352315,Completed,First,"June 04, 2018",19h 13m 53s,,"Endings A, B, C, D and E",,,,
336,38029,gencturk,Xbox One,19h 19m,90%,,11930187,Completed,First,,19h 19m,,,,,,
337,38029,,PC,19h 22m,NR,,10165674,Completed,First,,19h 22m 13s,,,38h 16m 42s,,,
338,38029,Private,PC,19h 30m,NR,,7263148,Completed,First,"October 16, 2018",19h 30m 16s,44h 10m 16s,,,,,
339,38029,Subaphonic,PC,19h 34m,80%,,7297478,Completed,First,"April 07, 2019",19h 34m,,,,,,
340,38029,Minhs2,PC,19h 36m,80%,,7471775,Completed,First,"December 02, 2018",19h 36m 42s,,,,,,
341,38029,,PC,19h 40m,NR,Partial Quests,4310922,Completed,First,,19h 40m,,,,,,
342,38029,Vekkxd,Xbox One,19h 44m,NR,A Route,11719022,Completed,First,"May 14, 2020",19h 44m 20s,,,,,,
343,38029,Private,PC,19h 44m,NR,,4453895,Completed,First,"May 20, 2017",19h 44m 25s,,,,,,
344,38029,Sombre,PC,19h 45m,NR,,4665534,Completed,First,"October 13, 2017",19h 45m,,,,,,
345,38029,Wai_803,PlayStation 4,19h 46m,90%,,7281113,Completed,First,"November 12, 2017",19h 46m 28s,,,,,,
346,38029,Khaladryel,PC,19h 48m,NR,,11314415,Completed,First,"March 31, 2020",19h 48m,,,,,,
347,38029,sugiraku,PlayStation 4,19h 53m,100%,,4166106,Completed,First,"March 17, 2017",19h 53m 23s,,,,,,
348,38029,TeenJackBauer,PC,19h 54m,NR,"Normal difficulty, 28 Steam achievements",11403796,Completed,First,"April 15, 2020",19h 54m,,,,,,
349,38029,Deuteros,PlayStation 4,19h 58m,90%,,11051371,Completed,First,"March 15, 2020",19h 58m 02s,,,,,,
350,38029,,PlayStation 4,20h,NR,,4200354,Completed,First,,20h,35h,,55h,,,
351,38029,,PlayStation 4,20h,NR,,4203743,Completed,First,,20h,70h,,71h,,,
352,38029,,PlayStation 4,20h,NR,,4426637,Completed,First,,20h,,,,,,
353,38029,,PlayStation 4,20h,NR,,4681702,Completed,First,,20h,35h,,,,,
354,38029,,PC,20h,NR,,5636806,Completed,First,,20h,,,,,,
355,38029,,PlayStation 4,20h,NR,,6410843,Completed,First,,20h,40h,,,,,
356,38029,,PlayStation 4,20h,NR,,8223182,Completed,First,,20h,,,,,,
357,38029,,PlayStation 4,20h,NR,,9335428,Completed,First,,20h,25h,,70h,,,
358,38029,,PlayStation 4,20h,NR,,9549443,Completed,First,,20h,,,,,,
359,38029,,PlayStation 4,20h,NR,,11113765,Completed,First,,20h,34h,,,,,
360,38029,500kevc,PlayStation 4,20h,80%,,7515161,Completed,First,"February 28, 2017",20h,,,,,,
361,38029,AcmeNyah,PC,20h,NR,,9206551,Backlog Completed,First,,20h,40h,,,,40h /,
362,38029,Andalex,PlayStation 4,20h,NR,,4269805,Completed,First,"April 04, 2017",20h,,,,,,
363,38029,BloodyJessy,PlayStation 4,20h,NR,,8357000,Completed,First,"March 02, 2017",20h,40h,,,,,
364,38029,Dabikon,PlayStation 4,20h,NR,,10583003,Completed,First,"December 13, 2019",20h,,,,,,
365,38029,DrTalius,PlayStation 4,20h,NR,,9667874,Completed,First,"September 17, 2018",20h,,,,,,
366,38029,Dragonw89,PlayStation 4,20h,100%,,5588453,Custom List 3 Completed,First,"May 10, 2017",20h,35h,,60h,,,
367,38029,Eyzmaster,PlayStation 4,20h,90%,,4170713,Completed,First,"May 13, 2017",20h,,,58h,,,
368,38029,Grayfox001,PlayStation 4,20h,NR,,6122392,Completed,First,"April 14, 2017",20h,,,,,,
369,38029,Haoie,PlayStation 4,20h,70%,,10154761,Completed,First,"September 28, 2019",20h,,,,,,
370,38029,HesitantHegemon,PlayStation 4,20h,80%,,10932318,Completed,First,"February 02, 2020",20h,40h,,,,,
371,38029,JValone,PlayStation 4,20h,100%,,6452753,Completed,First,"June 22, 2018",20h,,,,,,
372,38029,Jowy,PC,20h,NR,,5716135,Custom List Completed,First,"April 02, 2018",20h,64h,,,,,
373,38029,Jumpringo,PC,20h,NR,,4426822,Completed,First,,20h,,,,,,
374,38029,Kengeki4025,PlayStation 4,20h,90%,,5098024,Completed,First,"October 26, 2017",20h,36h,,50h,,,
375,38029,LastMadTimeLord,PC,20h,NR,,6595071,Replay Completed,Replay,,20h,35h,,,,,
376,38029,LiveLimbo,PC,20h,90%,,5635197,Completed,First,"January 10, 2018",20h,,,,,,
377,38029,LoLsAlEd,PlayStation 4,20h,NR,,6130026,Completed,First,"August 14, 2017",20h,35h,,,,,
378,38029,Mamalos,PC,20h,90%,,10620770,Completed,First,"July 16, 2019",20h,37h 30m,"Really Really touching game. I was not a big fun of post apocalyptic 3rd game hack n slash sci-fi games, but ive became a big fan. There's a map i will remember for the rest of my life (not gonna spoil you which one tho)",,,,
379,38029,Manberlin,PlayStation 4,20h,NR,Platinum trophy and ending E,6756438,Completed,First,"August 02, 2018",20h,,,,,,
380,38029,Master_Cloud,PlayStation 4,20h,90%,,6054546,Completed,First,"May 20, 2018",20h,60h,,68h,,,
381,38029,MessyPizzaBoy,PlayStation 4,20h,NR,Endings A-E,5624437,Completed,First,"January 07, 2018",20h,44h 56m 22s,,,,,
382,38029,Millwaterj,Xbox One,20h,100%,,10803971,Completed,First,,20h,,,,,,
383,38029,Naelyth,PlayStation 4,20h,NR,,7128096,Completed,First,"September 27, 2018",20h,,,,,,
384,38029,NeonCircus,PC,20h,NR,,7859221,Completed,First,"December 28, 2018",20h,32h,,50h,,,
385,38029,Oobachumba,PlayStation 4,20h,NR,,4176886,Completed,First,"December 30, 2018",20h,,,,,,
386,38029,PaleoSteno,PlayStation 4,20h,NR,,8174833,Completed,First,"January 30, 2018",20h,,,,,,
387,38029,Private,PC,20h,NR,,8477180,Completed,First,,20h,37h,,,,,
388,38029,RhinoParty,PlayStation 4,20h,NR,,4832844,Completed,First,"July 26, 2017",20h,,,,,,
389,38029,Roberoo,PlayStation 4,20h,NR,,5174674,Completed,First,"October 24, 2017",20h,,,,,,
390,38029,Private,PC,20h,80%,,6235359,Completed,First,,20h,,,,,,
391,38029,SwagTyrant,PlayStation 4,20h,NR,2B route finished. Started 9S,10821164,Backlog Completed,First,August 2019,20h,,,,,,
392,38029,SwashBuccaneer,PlayStation 4,20h,NR,,4353058,Completed,First,,20h,30h,,,,,
393,38029,Syadaisu,PC,20h,NR,,9001445,Completed,First,,20h,31h,,,,,
394,38029,Twindap,PC,20h,100%,,4287383,Completed,First,"April 14, 2017",20h,,,,,,
395,38029,WesleyCheong,PC,20h,NR,,9064445,Completed,First,,20h,,,,,,
396,38029,Private,PlayStation 4,20h,NR,,8949250,Completed,First,"January 17, 2020",20h,25h 27m 05s,,,,,
397,38029,Private,PlayStation 4,20h,70%,,9353357,Completed,First,"September 27, 2019",20h,,,,,,
398,38029,Zeldrak,PlayStation 4,20h,NR,,4385215,Completed,First,,20h,32h,,,,,
399,38029,alnumhymn,PlayStation 4,20h,90%,,11779230,Completed,First,"May 08, 2020",20h,,,,,,
400,38029,dicklaurent,PlayStation 4,20h,100%,,4971851,Completed,First,"August 27, 2017",20h,,,,,,
401,38029,famouscustard,PlayStation 4,20h,90%,,4344392,Completed,First,,20h,,,,,,
402,38029,funzoau,PlayStation 4,20h,100%,2B Story complete. Need to do 9S and the other one.,8300510,Completed,First,2018,20h,,,,,,
403,38029,j2tronic,PlayStation 4,20h,NR,,10355273,Completed,First,,20h,,,,,,
404,38029,jess_,Xbox One,20h,NR,,9100854,Completed,First,,20h,,,,,,
405,38029,kelect,PC,20h,NR,,4490718,Completed,First,"May 28, 2017",20h,,,75h,,,
406,38029,larax,PC,20h,NR,,4840400,Completed,First,"July 21, 2017",20h,42h,,,,,
407,38029,pwninggeekgirl,PlayStation 4,20h,NR,,10885357,Completed,First,"January 26, 2020",20h,,,,,,
408,38029,Private,PC,20h,NR,,9037573,Completed,First,"August 17, 2018",20h,,,,,,
409,38029,rindar1,PC,20h,NR,,5875189,Completed,First,"February 20, 2018",20h,36h 12m 45s,,,,,
410,38029,the154thweatherman,PlayStation 4,20h,NR,,11874981,Completed,Replay,"April 12, 2020",20h,74h,,,,,
411,38029,thethomaseffect,PlayStation 4,20h,NR,,5006565,Completed,First,"September 04, 2017",20h,60h,,80h,,,
412,38029,throwmeplsboi,PC,20h,90%,,8489028,Completed,First,"April 02, 2019",20h,27h 28m,,,,,
413,38029,Private,PlayStation 4,20h,90%,,11106783,Completed,First,"March 06, 2020",20h,26h,,,,,
414,38029,,PlayStation 4,20h 01m,NR,,4248566,Completed,First,,20h 01m,36h 50m,,,,,
415,38029,,PlayStation 4,20h 03m,NR,,6362342,Completed,First,,20h 03m,,,,,,
416,38029,cellslayer78,PlayStation 4,20h 08m,80%,,4255217,Completed,First,"March 31, 2017",20h 08m 43s,,,,,,
417,38029,FaketoastFT,PlayStation 4,20h 12m,NR,,10362404,Completed,First,"November 03, 2019",20h 12m,,,,,,
418,38029,Inmunex,PC,20h 12m,NR,,5363613,Completed,Replay,,20h 12m 22s,37h 22m 32s,,60h 50m 32s,,,
419,38029,,PC,20h 14m,NR,,4240481,Completed,First,,20h 14m 54s,,,,,,
420,38029,,PC,20h 20m,NR,,7811833,Completed,First,,20h 20m,,,,,,
421,38029,,PlayStation 4,20h 22m,NR,,7277744,Completed,First,,20h 22m 46s,,,,,,
422,38029,,PlayStation 4,20h 22m,NR,,4535373,Completed,First,,20h 22m 55s,,,,,,
423,38029,beearmy,PlayStation 4,20h 25m,80%,,10994823,Completed,First,"February 15, 2020",20h 25m,,,,,,
424,38029,,PlayStation 4,20h 27m,NR,,4322124,Completed,First,,20h 27m 12s,30h 04m 53s,,46h 48m,,,
425,38029,Neo1771991,PC,20h 28m,NR,,5998276,Completed,First,"March 17, 2018",20h 28m,,,,,,
426,38029,,PC,20h 30m,NR,,11624877,Completed,First,,20h 30m,,,,,,
427,38029,,PC,20h 30m,NR,,11624880,Completed,First,,20h 30m,,,,,,
428,38029,Dadrik,PlayStation 4,20h 30m,NR,,5495095,Completed,First,"December 15, 2017",20h 30m,35h,,58h,,,
429,38029,murdoc,PlayStation 4,20h 30m,NR,,10181558,Completed,First,"July 09, 2018",20h 30m,35h 15m,,,,,
430,38029,Private,PlayStation 4,20h 30m,70%,,8901687,Completed,First,"July 21, 2018",20h 30m,,,,,,
431,38029,ChangeZ,PC,20h 30m,NR,,5762833,Completed,First,"February 02, 2018",20h 30m 53s,,,,,,
432,38029,Jacob_Darka,PC,20h 31m,70%,,7379312,Completed,First,"June 09, 2017",20h 31m,,,,,,
433,38029,soul33535,PlayStation 4,20h 36m,NR,,8753216,Completed,First,"May 11, 2019",20h 36m,,,,,,
434,38029,,PC,20h 39m,NR,,10180317,Completed,First,,20h 39m 54s,25h 46m 26s,,,,,
435,38029,zzman825,PlayStation 4,20h 40m,NR,,9675152,Completed,First,"February 22, 2019",20h 40m,,,,,,
436,38029,,PC,20h 46m,NR,,4460462,Completed,First,,20h 46m,41h 22m,,63h 32m,,,
437,38029,Private,PlayStation 4,20h 47m,60%,"Endings ABCDEG (A through E are the main endings, with ending F through Z being easter eggs essentially)",11188515,Completed,First,"March 18, 2020",20h 47m 18s,,,,,,
438,38029,VictorWonder,PC,20h 53m,NR,,10993539,Completed,First,"January 02, 2020",20h 53m 27s,,,62h,,,
439,38029,Kaligian,PC,20h 54m,NR,,9174411,Completed,Replay,"July 19, 2019",20h 54m 40s,,,,,,
440,38029,,PC,21h,NR,,4225460,Completed,First,,21h,,,,,,
441,38029,,PC,21h,NR,,7594223,Completed,First,,21h,39h 45m,,60h 20m,,,
442,38029,Amantiso,PC,21h,NR,,10286775,Completed,First,"October 22, 2019",21h,36h,,50h,,,
443,38029,Cass_se,PC,21h,NR,,6670495,Completed,First,"July 20, 2018",21h,,,,,,
444,38029,Csoda,PlayStation 4,21h,NR,,11178530,Completed,First,"March 18, 2020",21h,,,,,,
445,38029,Delta386,PC,21h,100%,All main endings+extra,9683637,Completed,First,"March 20, 2020",21h,31h 09m 26s,,,,,
446,38029,IssaB9400,PlayStation 4,21h,90%,,8832714,Completed,First,"May 27, 2019",21h,,,,,,
447,38029,Nicholas4Tech,PC,21h,NR,,7793830,Completed,First,"February 02, 2018",21h,,,,,,
448,38029,Shiro1994,PlayStation 4,21h,90%,,4219048,Completed,First,"March 22, 2017",21h,,,,,,
449,38029,astralmoon,PlayStation 4,21h,NR,,11004037,Completed,First,"February 17, 2020",21h,,,,,,
450,38029,jhugenroth,PlayStation 4,21h,NR,,5492387,Completed,First,"December 19, 2017",21h,,,,,,
451,38029,leonkenedystan1,PlayStation 4,21h,80%,,10938392,Completed,First,"February 04, 2020",21h,,,,,,
452,38029,milktea_tv,PC,21h,NR,,11816458,Completed,First,"September 08, 2018",21h,39h 25m,,60h 22m 31s,,,
453,38029,oknsnl,PlayStation 4,21h,80%,,11619130,Completed,First,,21h,,,,,,
454,38029,pwninggeekgirl,PlayStation 4,21h,NR,,6831160,Completed,First,,21h,,,,,,
455,38029,techfreak101,PC,21h,80%,Endings [A] [B] [C] [D] [E] [F] [G] [H] [J] [K] [L] [M] [N] [O] [P] [R] [T] [U] [V] [W] [X] [Z] completed,9205037,Completed,First,"August 01, 2019",21h,45h 43m 49s,,,,,
