,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,100% Speedrun,Speedrun,Personal Notes,Co-Op,Vs.,Progress
934,7720,,PlayStation 4,25h 33m,NR,,6523713,Completed,First,25h 33m 59s,,,,,,,,,
935,7720,drmegaman,Wii,25h 52m,NR,,745397,Completed,First,25h 52m 43s,,,,,,"cleared game, 76 saves",,,
936,7720,,Wii,26h 07m,NR,,4311940,Completed,First,26h 07m 36s,,31h 36m 20s,,,,,,,
937,7720,silversurfpunk,PlayStation 2,26h 12m,90%,"There is a lot of extra content after the game, with new game plus and ada's story. I didn't even touch them.",4440621,Completed,First,26h 12m,"April 10, 2013",,,,,,,,
938,7720,piotros_org,PlayStation 2,26h 38m,90%,,692338,Completed,First,26h 38m 52s,"July 14, 2013",,,,,,,,
939,7720,KummaChristopher,PlayStation 2,27h,90%,,8988028,Completed,First,27h,"April 17, 2013",,,,,,,,
940,7720,Private,PC,27h,100%,,8845289,Completed,First,27h,"May 26, 2019",,,,,,,,
941,7720,joemafu,PC,27h 07m,NR,,7959518,Completed,First,27h 07m,"June 25, 2018",,,,,,,,
942,7720,QwertyRob,PlayStation 4,27h 11m,90%,Finished Separate Ways and Assignment Ada DLC,6021161,Completed,First,27h 11m 49s,"March 27, 2018",33h 16m 35s,,,,,,,
943,7720,,Wii,28h,NR,,326138,Completed,First,28h,,33h,,,6h 30m,,,,
944,7720,,PC,28h,NR,,6919596,Completed,First,28h,,,,,,,,,
945,7720,CarlosACJR,PlayStation 2,28h,NR,,9437092,Completed,First,28h,,,,,,,,,
946,7720,Thexder,PC,28h,90%,,64299,Completed,First,28h,"February 20, 2012",,,,,,,,
947,7720,Lobinio,Xbox 360,28h 04m,NR,,11081718,Completed,First,28h 04m 36s,"March 04, 2020",,,,,,,,
948,7720,DarthTater95,PC,29h,NR,,11656246,Completed,Replay,29h,"May 05, 2020",,,,,,,,
949,7720,eromoeta,PC,29h,NR,,4285441,Completed,Replay,29h,,,,,,,,,
950,7720,BossLogic,PC,30h,NR,,8752389,Completed,First,30h,"April 10, 2018",,,,,,,,
951,7720,GodotIV,PlayStation 2,30h,90%,,8087148,Completed,First,30h,"January 21, 2019",,,,,,,,
952,7720,,PlayStation 2,30h 09m,NR,,10185736,Completed,First,30h 09m 02s,,,,,,,,,
953,7720,wistance,PC,30h 25m,NR,,5516984,Completed,First,30h 25m,"December 20, 2017",,,,,,,,
954,7720,Anadian,Wii,32h 30m,100%,,415832,Completed,First,32h 30m,,40h,,,,"Main Story: Normal difficulty; all medals, bottlecaps, and most of the treasures.
Extras: Separate Ways(6 hr) and playing around in NewGame+.",,,
955,7720,Scorn,PC,33h 40m,NR,,3511107,Completed,First,33h 40m,"October 11, 2016",,,,,,,,
956,7720,mugiwarajm,PlayStation 3,35h 03m,NR,,3491097,Completed,First,35h 03m 25s,"October 02, 2016",40h 14m 30s,,,,,,,
957,7720,,Nintendo GameCube,36h 16m,NR,,8173234,Completed,First,36h 16m 49s,,,,,,,,,
958,7720,kenny4159,PlayStation 2,39h 11m,NR,,240864,Completed,First,39h 11m,,,,,,,,,
959,7720,repulsionslayer,PC,8h,90%,,956653,Completed,First,,"September 29, 2014",8h,,,,,,,
960,7720,jeansuce,PC,9h,NR,,8959100,Completed,First,,"June 14, 2019",9h,,,,,,,
961,7720,leonsalazar,PC,9h 23m,100%,,6076437,Completed,First,,"April 03, 2018",9h 23m 56s,,,,,,,
962,7720,MrPogway,PC,9h 40m,NR,"Personal Speedrun, Professional Mode, New Game+, Bonus Weapons",8419342,Completed,Replay,,"July 08, 2016",9h 40m 10s,,,2h 01m 10s,,,,
963,7720,maerynsen,Nintendo GameCube,9h 55m,NR,,237464,Completed,First,,,9h 55m,,,,,,,
964,7720,ZOMG_Logan,PlayStation 4,10h,NR,,8409312,Completed,Replay,,"March 05, 2019",10h,,,,,,,
965,7720,DotKom,PC,10h 30m,100%,,6685951,Completed,Replay,,"July 26, 2018",10h 30m,,,,,,,
966,7720,Zenhashi,Xbox 360,10h 30m,90%,,8978273,Completed,First,,,10h 30m,,,,,,,
967,7720,HaveBigNick,PlayStation 2,10h 30m,100%,,11489873,Completed,Replay,,"January 15, 2011",10h 30m 56s,,,,,,,
968,7720,Nook,Nintendo GameCube,11h 08m,100%,,214062,Completed,Replay,,2012,11h 08m 25s,,,,,,,
969,7720,,PC,11h 17m,NR,Main Story + Extra,10191100,Completed,First,,,11h 17m 04s,,,,,,,
970,7720,PurpleCrab,Wii U,11h 19m,90%,Completed both Main story and Seperate Ways - In Game Timer,8317655,Custom List Completed,Replay,,"February 21, 2019",11h 19m 36s,,,,,,,11h 19m 36s /
971,7720,theworldisadrag,PlayStation 4,11h 29m,100%,Professional difficulty incl. all bottle caps,10996819,Completed,Replay,,"February 15, 2020",11h 29m,,,,,,,
972,7720,nomorevideos,Nintendo GameCube,11h 30m,90%,,3376711,Completed,Replay,,June 2016,11h 30m,,,,"My 2nd playthrough of this game, had to dump textures for it, so my playthrough was slower than on PS2.",,,
973,7720,TheOro44,Xbox 360,11h 40m,80%,,520250,Completed,Replay,11h,,11h 40m,12h,,,"Starke Umwandlung des stativen Gameplay mit festmontierten Perspektiven zu einem TPS: hier stimmt alles, sei es die Spielzeit, die Abwechslung oder die Architektur. Leider ist in der HD Fassung ziemlich wenig HD. 100% offline. Auch auf der PS3 verf�gbar.",,,
974,7720,Some_Guy_Or_Whatever,PC,11h 43m,90%,,8256388,Completed,First,11h,"February 13, 2019",11h 43m 10s,,,,"47 deaths lul, QTEs are neat",,,
975,7720,,PC,12h,NR,,3116356,Completed,First,10h,,12h,,,,,,,
976,7720,TheEvilSwineReturns,Nintendo GameCube,12h,90%,,9339765,Completed,Replay,8h,"August 10, 2019",12h,25h,,,,,,
977,7720,Vandral,PC,12h,NR,,11808104,Replay Completed,Replay,,"September 07, 2017",12h,,,,,,,12h /
978,7720,Green_Eagle,PC,12h 02m,NR,,8237911,Completed,Replay,,"April 26, 2018",12h 02m 17s,,,,,,,
979,7720,theworldisadrag,PlayStation 4,12h 07m,100%,"Professional difficulty, all bottle caps",11660855,Completed,Replay,,"April 29, 2020",12h 07m,,,,,,,
980,7720,,PC,12h 11m,NR,main + bottle caps & medallions,6639901,Completed,Replay,,,12h 11m 13s,,,,,,,
981,7720,Zenhashi,PlayStation 2,12h 13m,90%,,8978280,Completed,First,,,12h 13m 32s,,,,,,,
982,7720,yoshisixtyfour,Wii,12h 22m,100%,,621504,Completed,First,7h 32m 46s,,12h 22m 36s,,,6h 38m,played on nearly every console but Wii is still by far the best one. idk,,,
983,7720,,PlayStation 4,12h 33m,NR,,3973298,Completed,Replay,8h 26m 22s,,12h 33m 14s,14h 22m 32s,,,,,,
984,7720,cams3107,Wii,12h 42m,NR,,2766385,Completed,Replay,,"March 24, 2016",12h 42m 08s,,,,,,,
985,7720,notenoughfreetime83,Wii,12h 43m,90%,,246192,Completed,First,,"November 09, 2012",12h 43m,,,,,,,
986,7720,MadSexual,PC,12h 47m,100%,,5277119,Completed,Replay,,"November 05, 2017",12h 47m 01s,,,,,,,
987,7720,,PlayStation 4,12h 54m,NR,,3796891,Completed,Replay,5h 18m 09s,,12h 54m 26s,18h 12m 35s,,,,,,
988,7720,novaviking,Xbox 360,12h 55m,NR,,10936482,Completed,Replay,,"October 10, 2015",12h 55m 27s,,,,,,,
989,7720,Bluevirgo,PC,13h,NR,,8132658,Completed,First,,"January 27, 2019",13h,,,,,,,
990,7720,HappySalesman,PC,13h,90%,,11840244,Completed,First,,"May 09, 2020",13h,,,,,,,
991,7720,Private,PlayStation 4,13h,100%,,4833400,Replay Completed,Replay,,"August 05, 2017",13h,,,,,,,
992,7720,Zenhashi,Xbox 360,13h,90%,,8978950,Replay Completed,Replay,,,13h,,,,,,,
993,7720,realaY,PC,13h,NR,,2192521,Completed,Replay,,"December 06, 2015",13h,,,,,,,
994,7720,,PlayStation 2,13h 03m,NR,,1274392,Completed,Replay,10h 22m 07s,,13h 03m 01s,15h 05m 03s,,,,,,
995,7720,aftereight88,PlayStation 2,13h 13m,90%,,9070387,Completed,First,9h 17m,,13h 13m,17h 39m,,,,,,
996,7720,gabrielmop,Nintendo GameCube,13h 14m,80%,,5019861,Completed,First,,"December 19, 2017",13h 14m 29s,,,,,,,
997,7720,UnchainedSoul3,PC,13h 15m,NR,,4341745,Completed,First,,"April 18, 2017",13h 15m 35s,,,,,,,
998,7720,DamageInc62,PlayStation 4,13h 30m,90%,,5803677,Completed,Replay,,"February 06, 2018",13h 30m,,,,,,,
999,7720,matwarrior,PC,13h 38m,NR,,8675008,Completed,First,,"April 26, 2019",13h 38m,,,,,,,
1000,7720,,PC,13h 46m,NR,,9248689,Completed,Replay,8h 43m 19s,,13h 46m 13s,,,,,,,
1001,7720,JernauGurgeh,PC,13h 50m,70%,,2025942,Completed,Replay,,"October 31, 2015",13h 50m,,,,,,,
1002,7720,Private,PC,13h 50m,NR,,8211255,Completed,First,,"February 05, 2019",13h 50m 57s,,,,,,,
1003,7720,just_matos,PC,13h 58m,80%,,10329807,Replay Completed,First,,,13h 58m,,,,,,,13h 58m /
1004,7720,,,14h,NR,,290342,Completed,First,,,14h,,,,,,,
1005,7720,,,14h,NR,,290343,Completed,First,,,14h,,,,,,,
1006,7720,MrKrabsxSquidward,Xbox One,14h,90%,,3820024,Completed,First,,"December 15, 2016",14h,,,,,,,
1007,7720,RiseOfTheNinja,PlayStation 4,14h,80%,,6332696,Completed,First,,"May 31, 2018",14h,,,,,,,
1008,7720,anthonyhw3,PC,14h,100%,,6610324,Completed,First,,"July 17, 2018",14h,,,,,,,
1009,7720,cloud12817,PlayStation 4,14h,NR,,8169841,Completed,Replay,,"December 24, 2018",14h,,,,,,,
1010,7720,Private,PC,14h,NR,,8440965,Completed,First,,"March 02, 2019",14h,,,,,,,
1011,7720,mr_furball_69,PC,14h,100%,,10752396,Replay Completed,Replay,,,14h,,,,,,,
1012,7720,slickochet,Nintendo GameCube,14h,NR,,5189092,Completed,Replay,,"April 08, 2005",14h,,,,,,,
1013,7720,vpapidokha,PC,14h,NR,,7478173,Completed,First,,,14h,,,,,,,
1014,7720,zim_ek,PC,14h,NR,,7753456,Completed,First,,"December 16, 2018",14h,,,,,,,
1015,7720,Hanni16,PC,14h,90%,Separate Ways,1374423,Completed,First,12h 09m 53s,"June 07, 2015",14h 21s,,,,,,,
1016,7720,TheOro44,PC,14h 20m,80%,,649573,Completed,Replay,10h 30m,,14h 20m,,,,"Die 60-FPS Version f�r PC-Spieler mit sch�feren Texturen und dem halbfertigem Extra-Modus Separate Ways: hier gibt es weder Untertitel noch die Cutscenes in HD oder 60 FPS, ein gro�er Minuspunkt f�r diese Vorlage.",,,
1017,7720,seznam88,PlayStation 3,14h 20m,100%,"Main game and Separate Ways combined. Don't have the time for Assignment Ada, since it doesn't have a Results screen.",8880421,Completed,Replay,,"December 17, 2019",14h 20m 50s,,,,"""Round 2"". Normal difficulty. Completed the main game, Separate Ways and Assignment Ada. Got times just for the main game and Separate Ways, because I got those times from the Results screen and Assignment Ada doesn't have one. Main game - 10h 42m 23s, Hit ratio: 76%, Enemies killed: 953, Number of times killed: 6. Separate Ways - 3h 38m 27s, Hit ratio: 78%, Enemies killed: 333, Number of times killed: 4. Since the times are taken from the Results screen, they may not be entirely accurate.",,,
1018,7720,Private,PC,14h 25m,NR,,2899336,Completed,First,,"January 22, 2017",14h 25m,,,,,,,
1019,7720,novaviking,Xbox 360,14h 27m,NR,Easy,10936481,Completed,First,,"December 03, 2014",14h 27m 40s,,,,,,,
1020,7720,MikiIsAway,Nintendo Switch,14h 29m,90%,,11159618,Completed,First,,"March 15, 2020",14h 29m 01s,,,,,,,
1021,7720,aSTAMPEDEofTURTLES,PC,14h 34m,NR,,9291330,Completed,First,,"August 06, 2019",14h 34m,,,,,,,
1022,7720,pirakavezok,Nintendo GameCube,14h 35m,NR,,11427081,Completed,First,,"April 12, 2020",14h 35m,,,,,,,
1023,7720,xhashmarkx,PlayStation 2,14h 47m,NR,,1684928,Completed,Replay,,"August 19, 2015",14h 47m,,,,,,,
1024,7720,Private,PlayStation 4,14h 47m,NR,,7003006,Completed,First,11h 54m 10s,"September 22, 2018",14h 47m 36s,,,,,,,
1025,7720,Private,PC,14h 50m,NR,,5733432,Completed,First,12h 25m,"November 23, 2019",14h 50m,,,,,,,
1026,7720,,,15h,NR,,290344,Completed,First,,,15h,,,,,,,
1027,7720,AkD,PC,15h,NR,,10537386,Completed,First,,"December 04, 2019",15h,,,,,,,
1028,7720,LuiArri95,Xbox One,15h,NR,,9092410,Completed,Replay,,"May 25, 2019",15h,,,,,,,
1029,7720,Unforgiven212,Wii,15h,100%,,5312647,Completed Retired,First,,2008,15h,,,,,,,
1030,7720,xNork_,PlayStation 4,15h 03m,NR,,7765602,Completed,Replay,14h 40m,"December 07, 2018",15h 03m 25s,,,,,,,
1031,7720,demidivine,Nintendo Switch,15h 05m,NR,"All 15 emblems, maxed out tmp and pistol",10845713,Completed,First,,"January 19, 2020",15h 05m,,,,,,,
1032,7720,TylerTheGamer2000,PlayStation 2,15h 10m,90%,Main Story and Separate Ways,3560058,Replay Completed,Replay,12h 05m 22s,2015,15h 10m 10s,,,,Times Beaten: 3,,,
1033,7720,Daiugla,PlayStation 2,15h 12m,100%,,6012290,Completed,Replay,,"August 10, 2018",15h 12m 32s,20h 12m 20s,,,,,,
1034,7720,Raal,PC,15h 20m,NR,,10684242,Completed,First,,"December 29, 2019",15h 20m,,,,,,,
1035,7720,adrian4370,PlayStation 3,15h 23m,100%,,2585652,Completed,First,,"August 05, 2014",15h 23m,,,,,,,
1036,7720,deepwoodsoff,PC,15h 38m,100%,,2414859,Completed,First,,"June 24, 2019",15h 38m,,,,,,,
1037,7720,deepwoodsoff,PlayStation 4,15h 38m,100%,,4393322,Completed,First,,"June 24, 2019",15h 38m,,,,,,,
1038,7720,theworldisadrag,PlayStation 4,15h 42m,100%,round 1 + Separate Ways,3475259,Completed,First,,"September 21, 2016",15h 42m,,,,,,,
1039,7720,Koby,PC,15h 47m,NR,,7446842,Completed,Replay,12h 34m,"November 13, 2018",15h 47m,22h 59m,,,,,,
1040,7720,Ryukotowo,Nintendo Switch,15h 49m,NR,,8866765,Completed,First,,"May 30, 2019",15h 49m 10s,,,,,,,
1041,7720,,Nintendo Switch,15h 54m,NR,,10618686,Completed,First,,,15h 54m 46s,,,,,,,
1042,7720,stationtostation,Nintendo GameCube,15h 55m,100%,,1441720,Completed,First,,2005,15h 55m 06s,,,,,,,
1043,7720,,PC,16h,NR,,662570,Completed,Replay,,,16h,,,,,,,
1044,7720,,PlayStation 4,16h,NR,,11477150,Completed,First,,,16h,,,,,,,
1045,7720,BioHazard,PlayStation 4,16h,90%,"Assignment Ada Completed, Seperate Ways Completed, All Mercenaries Characters Unlocked",8232955,Completed,Replay,,"October 29, 2019",16h,,,,,,,
1046,7720,Bradz_Puntillas,Wii,16h,NR,,6439596,Replay Completed,First,,"June 19, 2011",16h,,,,,,,24h /
1047,7720,DanielMeier,PlayStation 4,16h,NR,,6083956,Completed,Replay,,"July 23, 2017",16h,,,,,,,
1048,7720,Poezenpaleis,PlayStation 4,16h,NR,,4224845,Completed,First,,"March 24, 2017",16h,,,,,,,
1049,7720,Samplerico,Wii,16h,90%,,5222459,Completed,First,,"February 02, 2017",16h,,,,,,,
1050,7720,TheParanoidSurvivor,PC,16h,90%,Main + Blue Medallions + Shooting Range,1191951,Completed,First,,"February 13, 2015",16h,,,,,,,
1051,7720,Zerosan,PC,16h,80%,,5456499,Completed,Replay,,,16h,,,,,,,
1052,7720,kurosu_49,PlayStation 4,16h,NR,,9023156,Completed,First,,"January 10, 2019",16h,,,,,,,
1053,7720,Private,PlayStation 2,16h,90%,,97983,Completed,First,,"May 12, 2012",16h,,,,,,,
1054,7720,just_matos,PlayStation 2,16h 03m,80%,,10805827,Completed,First,,,16h 03m,,,,,,,
1055,7720,Nulight,PC,16h 10m,NR,,4062141,Completed,First,10h 38m 07s,"February 09, 2017",16h 10m 05s,20h 47m 59s,,,,,,
1056,7720,Private,PC,16h 14m,NR,"Hit ratio: 81%, Enemies killed: 914, Number of times killed: 27, Normal difficulty",4882459,Completed,Replay,,"November 04, 2016",16h 14m 41s,,,,,,,
1057,7720,PrincessAsh1ey,Wii,16h 14m,NR,,7461085,Completed,Replay,11h 33m 14s,"November 16, 2018",16h 14m 59s,,,,,,,
1058,7720,RandomHobo,PlayStation 3,16h 16m,100%,"80 % hit ratio
895 enemies killed
117 deaths",437561,Completed,Replay,,"October 15, 2013",16h 16m 37s,,,,,,,
1059,7720,Thiago,PC,16h 20m,100%,,244133,Completed,Replay,,,16h 20m,,,,,,,
1060,7720,luce,PC,16h 23m,NR,,2229186,Completed,First,,"December 14, 2015",16h 23m,,,,,,,
1061,7720,INyoP,Nintendo GameCube,16h 23m,80%,Dificulty: Pro,117307,Completed,First,,"May 15, 2012",16h 23m 57s,,,,,,,
1062,7720,Binarypork2737,PC,16h 28m,100%,,4304055,Completed,First,,"April 10, 2017",16h 28m,,,,,,,
1063,7720,DiogoCe,PC,16h 30m,100%,,11178860,Completed,Replay,15h 20m,"March 18, 2020",16h 30m,,,,,,,
1064,7720,Zeldajiggmin,PC,16h 30m,NR,,11127757,Completed,First,,"March 09, 2020",16h 30m,30h,,,,,,
1065,7720,VHSdinosaurGO,Nintendo GameCube,16h 35m,NR,,170045,Completed,First,,"February 16, 2013",16h 35m,,,,,,,
1066,7720,Am_panda,Xbox 360,16h 36m,100%,,535528,Completed,First,13h 36m 34s,,16h 36m 34s,,,,,,,
1067,7720,SgAkErRu,PC,16h 39m,80%,"all or almost all items/unlockables, 3h39m for seperate ways",8496634,Completed,First,,,16h 39m,,,,,,,
1068,7720,Izanagi,PlayStation 4,16h 47m,NR,,11132204,Completed,First,,"March 15, 2020",16h 47m 06s,,,,,,,
1069,7720,Colossus816,Xbox 360,16h 47m,NR,"Game completed, most all treasures obtained. 75% hit, 896 killed, 61 deaths.",3066894,Completed,Replay,,"June 08, 2016",16h 47m 12s,,,,,,,
1070,7720,oidptg,PlayStation 4,16h 47m,NR,,6546020,Completed,First,,"July 08, 2018",16h 47m 41s,,,,,,,
1071,7720,d2gher,PC,16h 50m,70%,,12033882,Completed,First,,"June 19, 2020",16h 50m 15s,,,,,,,
1072,7720,subrussian,Wii,16h 56m,80%,,5298891,Completed,Replay,,"November 14, 2017",16h 56m 32s,,,,,,,
1073,7720,Private,PC,16h 58m,100%,,685182,Completed,First,,"March 30, 2014",16h 58m 28s,,,,,,,
1074,7720,,PC,17h,NR,,10528665,Completed,First,,,17h,,,,,,,
1075,7720,,PlayStation 4,17h,NR,,11517443,Completed,First,,,17h,,,,,,,
1076,7720,DemonKysho,Wii,17h,100%,,6031819,Completed,First,,2008,17h,,,,,,,
1077,7720,Jameston,Wii,17h,NR,,1166516,Completed,First,,"February 01, 2013",17h,,,,,,,
1078,7720,Kengeki4025,PlayStation 4,17h,100%,,4077450,Completed,Replay,,"July 03, 2017",17h,,,,,,,
1079,7720,Saphazir,PC,17h,NR,,6355606,Completed,First,15h,"June 05, 2018",17h,,,,,,,
1080,7720,Tanukeppi,PC,17h,NR,,1416935,Completed,Replay,,"January 26, 2015",17h,,,,,,,
1081,7720,XxMegaHD,PlayStation 4,17h,NR,,8495916,Custom List Completed,First,,"February 22, 2019",17h,,,,,,,
1082,7720,mrwarcriminal,PlayStation 3,17h,NR,,310409,Completed,First,16h,"March 03, 2013",17h,18h,,,,,,
1083,7720,takuma_xoaxe,PC,17h,80%,,10840196,Completed,First,,2006,17h,,,,,,,
1084,7720,vitorvezani,PlayStation 2,17h,NR,,1036387,Completed,First,,"November 26, 2014",17h,,,,,,,
1085,7720,,PlayStation 4,17h 02m,NR,,3485270,Completed,First,,,17h 02m,,,,,,,
1086,7720,Jonahtwinkletoes,PC,17h 02m,90%,,9143979,Completed,First,,"July 12, 2019",17h 02m 29s,,,,,,,
1087,7720,BenJaiK,Xbox One,17h 04m,80%,Leon normal mode + all Treasures and Bottlecaps.,6607545,Completed,Replay,,"July 17, 2018",17h 04m 52s,,,,,,,
1088,7720,Badegamuz,PC,17h 10m,100%,,11989281,Completed,First,,"June 14, 2020",17h 10m,,,,,,,
1089,7720,Tyranniac,PC,17h 11m,60%,,9072482,Completed,First,,"July 03, 2019",17h 11m,,,,,,,
1090,7720,,Nintendo GameCube,17h 12m,NR,,5377642,Completed,First,14h 31m 07s,,17h 12m 22s,,,,,,,
1091,7720,UnlikeTower,Xbox 360,17h 16m,100%,,4172287,Completed,Replay,,2008,17h 16m,,,,,,,
1092,7720,,Nintendo GameCube,17h 19m,NR,"I took my time and tried to find everything but still missed a lot. Whatever, first playthroughs :/",1233628,Completed,First,,,17h 19m 04s,,,,,,,
1093,7720,Jtyler12,PlayStation 2,17h 21m,NR,,9460377,Completed,First,,"January 22, 2020",17h 21m,,,,,,,
1094,7720,,Xbox One,17h 22m,NR,,4148167,Completed,First,,,17h 22m,,,,,,,
1095,7720,oldfrankie,PlayStation 3,17h 32m,NR,,7022557,Completed,First,13h 06s,"September 09, 2018",17h 32m 12s,,,,,,,
1096,7720,Gabriel_Do_Cafe,Emulated,17h 34m,80%,,8641963,Completed,First,,,17h 34m,,,,,,,
1097,7720,Greyslash,PC,17h 35m,100%,,85602,Completed,First,,"June 03, 2016",17h 35m,,,,Completed all the extra missions with Ada.,,,
1098,7720,Orion_16RUS,PC,17h 39m,90%,,6091021,Completed,Replay,,"April 07, 2018",17h 39m 33s,,,,,,,
1099,7720,Vesemir45,PC,17h 40m,NR,"Main game + Ada, all treasures. 2nd playthrough, 1st on PC",11034138,Completed,Replay,,"February 22, 2020",17h 40m,,,,,,,
1100,7720,towers3,PC,17h 42m,NR,,4418919,Completed,First,,"November 10, 2017",17h 42m,,,,,,,
1101,7720,xMars,PlayStation 4,17h 53m,100%,,11188266,Completed,First,,"December 03, 2016",17h 53m,,,,,,,
1102,7720,,PC,17h 54m,NR,,754730,Completed,First,14h 32m,,17h 54m,19h,,,,,,
1103,7720,Batch,Wii,18h,NR,,1523792,Completed,First,,,18h,,,,,,,
1104,7720,Bradeck,Nintendo GameCube,18h,90%,,898221,Completed,First,,2005,18h,,,,,,,
1105,7720,DemonKysho,PlayStation 3,18h,100%,,679603,Completed,First,,"October 13, 2012",18h,,,,,,,
1106,7720,Filter5X,Wii,18h,100%,,49023,Completed,First,,,18h,,,,,,,
1107,7720,Gr1mReefer,PC,18h,NR,,12019444,Completed,Replay,,"February 26, 2019",18h,,,,,,,
1108,7720,Kal_wardin,PC,18h,90%,,11874352,Completed,First,,"June 27, 2014",18h,,,,,,,
1109,7720,Marcus54j,PlayStation 2,18h,100%,,6191646,Completed,First,,"July 10, 2013",18h,,,,,,,
1110,7720,NAMAJEFF,PlayStation 4,18h,80%,,9468779,Completed,First,16h,"August 28, 2019",18h,,,,,,,
1111,7720,NAMAJEFF,PlayStation 4,18h,80%,,9525233,Completed,First,16h,"August 28, 2019",18h,,,,,,,
1112,7720,RGuilhermeAP,Nintendo Switch,18h,90%,,10223745,Completed,Replay,,"October 12, 2019",18h,,,,,,,
1113,7720,Spoole,PC,18h,NR,,5316395,Completed,First,,"June 16, 2017",18h,,,,,,,
1114,7720,VazorLaser,PlayStation 3,18h,100%,,3528790,Completed,First,,"September 08, 2014",18h,,,,,,,
1115,7720,Velious,Nintendo GameCube,18h,90%,,115478,Completed,First,,"May 05, 2012",18h,,,,,,,
1116,7720,Vorlon,PlayStation 2,18h,90%,,4055496,Completed,First,,2005,18h,,,,,,,
1117,7720,carman137,PlayStation 2,18h,NR,,5715415,Completed,First,,2006,18h,,,,,,,
1118,7720,crisbg,PC,18h,100%,,606797,Completed,First,,,18h,,,,,,,
1119,7720,petapd,PC,18h,100%,,8242910,Completed,First,,,18h,,,,,,,
1120,7720,soulxstlr,Nintendo GameCube,18h,90%,,5998144,Completed,First,,2008,18h,,,,,,,
1121,7720,,PlayStation 4,18h,NR,,4116134,Completed,First,,,18h 02s,,,,,,,
1122,7720,warminos,PlayStation 4,18h 03m,NR,,6251743,Completed,First,,"May 16, 2018",18h 03m 45s,,,,,,,
1123,7720,dgrdsv,PC,18h 03m,70%,,11447086,Completed,Replay,,"April 14, 2020",18h 03m 53s,,,,,,,
1124,7720,Calvo,PC,18h 05m,80%,,1283097,Replay Completed,Replay,,"April 09, 2015",18h 05m,,,,,,,
1125,7720,Chorophobe,Xbox One,18h 08m,90%,"Main game, extra scenarios, 5 star mercenaries all levels",8261446,Replay Completed,Replay,13h 47m 09s,"February 14, 2019",18h 08m 57s,19h 58m 57s,,,,,,19h 58m 57s /
1126,7720,ogman69,PC,18h 10m,100%,,3326751,Completed,Replay,,"March 03, 2010",18h 10m,,,,,,,
1127,7720,,PlayStation 4,18h 10m,NR,,8711011,Completed,First,,,18h 10m 45s,,,,,,,
1128,7720,Dinho,PC,18h 11m,100%,,912137,Custom List Completed,First,,"August 25, 2014",18h 11m,,,,,,,
1129,7720,HermanoFe87,PlayStation 2,18h 15m,90%,,700008,Replay Completed,Replay,,"September 12, 2007",18h 15m 10s,,,,,,,
1130,7720,zac_ary,PC,18h 16m,NR,acquired all bottlecaps from shooting gallery,3498083,Completed,First,,"August 27, 2016",18h 16m 32s,,,,,,,
1131,7720,TheGameSquid,PlayStation 3,18h 19m,90%,,1345161,Completed,First,,"May 14, 2015",18h 19m 56s,,,,,,,
1132,7720,OnePointZero,PC,18h 23m,NR,,11163852,Completed,First,,"March 16, 2020",18h 23m 43s,,,,,,,
1133,7720,Goku14,PlayStation 4,18h 28m,80%,"All treasures, files, and bottle caps",5753864,Custom List 2 Completed,First,,"February 03, 2018",18h 28m 12s,,,,,,,18h 28m 12s /
1134,7720,chill,Nintendo Switch,18h 28m,NR,"+ Seperate Ways, 11 Saves",10148836,Completed,Replay,14h 39m 37s,"September 26, 2019",18h 28m 24s,,,,,,,
1135,7720,ZBomber,Wii,18h 29m,90%,,1118765,Completed,First,,2009,18h 29m 08s,,,,Played with Andrew,18h 29m 08s,,
1136,7720,darkjuanfra,PC,18h 30m,NR,,9058390,Completed,First,,"June 29, 2019",18h 30m,,,,,,,
1137,7720,Damnboy,PC,18h 30m,80%,,9236070,Completed,Replay,,"July 26, 2019",18h 30m 26s,,,,,,,
1138,7720,Nook,Wii,18h 31m,NR,,214063,Completed,Replay,,2007,18h 31m 32s,,,,,,,
1139,7720,load_dump,PlayStation 4,18h 36m,NR,,4373762,Completed,First,,"April 23, 2017",18h 36m,,,,,,,
1140,7720,Jagger1984,PC,18h 40m,90%,,9191805,Replay Completed,Replay,,"July 31, 2019",18h 40m,,,,,,,
1141,7720,Sparontax,PlayStation 2,18h 42m,NR,,10838031,Completed,First,18h 10m,"April 28, 2019",18h 42m,,,,,,,
1142,7720,Hovdog,PC,18h 45m,NR,,246773,Replay Completed,Replay,,"January 25, 2019",18h 45m,,,,,,,
1143,7720,novaviking,Xbox One,18h 47m,NR,,10932345,Completed,Replay,,"November 26, 2016",18h 47m,,,,,,,
1144,7720,,PlayStation 4,18h 49m,NR,,5037716,Completed,First,15h 33m 23s,,18h 49m 50s,,,,,,,
1145,7720,,Xbox One,18h 50m,NR,,5318061,Completed,Replay,14h 25m,,18h 50m 30s,25h 55m,,,,,,
1146,7720,stationtostation,Xbox One,18h 51m,80%,,10966923,Completed,First,,January 2020,18h 51m,,,,,,,
1147,7720,vonshirach,PC,18h 55m,NR,,11418141,Completed,Replay,,,18h 55m,,,,,,,
1148,7720,,PlayStation 2,18h 57m,NR,,1329224,Completed,First,,,18h 57m 36s,,,,,,,
