,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
260,26729,takedownkd,PlayStation 4,25h 30m,NR,,2680503,Completed,First,25h 30m,"February 22, 2016",30h 40m,,,,
261,26729,,Xbox One,25h 30m,NR,,2708079,Completed,First,25h 30m 30s,,100h 44m 44s,190h 55m 55s,,,
262,26729,Jake_Wllms,PlayStation 4,25h 32m,70%,,10281189,Completed,First,25h 32m,"January 11, 2017",,,,,
263,26729,mistablair,PlayStation 4,25h 32m,80%,,2226331,Completed,First,25h 32m,"February 10, 2016",,,,,
264,26729,,Xbox One,25h 40m,NR,,3344085,Completed,First,25h 40m,,75h 24m,,,,
265,26729,Tablepros,PlayStation 4,25h 45m,NR,,6493287,Completed,First,25h 45m,"June 29, 2018",,,,,
266,26729,Lv25_Magikarp,PlayStation 4,25h 46m,20%,,5831751,Completed,First,25h 46m,"February 12, 2018",,,,,
267,26729,,PC,26h,NR,,5578455,Completed,First,26h,,62h,101h,,,
268,26729,CME,PC,26h,50%,,9684280,Completed,First,26h,"September 20, 2019",,,,,
269,26729,DeeMoney,Xbox One,26h,NR,,2447473,Completed,First,26h,"December 12, 2015",,,,,
270,26729,DualFist_McCrisp,PlayStation 4,26h,NR,,5902480,Completed,First,26h,,,,,,
271,26729,Grayfox001,PlayStation 4,26h,NR,,6130416,Completed,First,26h,"December 08, 2015",79h,120h,,,
272,26729,Happybiff,PC,26h,NR,,2575059,Completed,First,26h,"February 21, 2017",115h,,,,
273,26729,Horex,PC,26h,NR,,10296241,Completed,First,26h,"October 24, 2019",,,,,
274,26729,Hotpies,PlayStation 4,26h,60%,,9007863,Completed,First,26h,"March 08, 2016",,,,,
275,26729,Private,PC,26h,80%,I beat the main story while doing few side quests except those for the Brotherhood.,6672059,Completed,First,26h,"June 19, 2018",,,The game is set in post-apocalyptic Boston after your character awakes from a 200 year cryonic slumber.,,
276,26729,Manolero1,PlayStation 4,26h,80%,,5227739,Completed,First,26h,"August 30, 2017",39h,,,,
277,26729,Pepsiduck,PlayStation 4,26h,NR,,2165918,Completed,First,26h,"April 02, 2016",,,,,
278,26729,SLOPPY_TBAG24,PlayStation 4,26h,NR,,5522674,Completed,First,26h,"September 27, 2017",80h,130h,,,
279,26729,SoggyMuff,PC,26h,NR,,3280505,Completed,First,26h,,78h 36m,,,,
280,26729,Vents19,PC,26h,NR,,7306456,Completed Retired,First,26h,"October 23, 2018",107h,,,,
281,26729,VitorVex,PlayStation 4,26h,NR,,11204676,Completed,First,26h,,,,,,
282,26729,WokkyVokky,PC,26h,100%,,2096433,Playing Completed,First,26h,,74h,,,,
283,26729,cyalins,PC,26h,NR,,3711283,Completed,First,26h,,,,,,
284,26729,dagrum,PC,26h,70%,,8897385,Completed,First,26h,,,,,,
285,26729,fiendlord,PC,26h,10%,,8577287,Completed,First,26h,"August 16, 2015",,,,,
286,26729,fransaan,PC,26h,NR,,7306206,Completed,First,26h,2018,,,,,
287,26729,redkarma,PC,26h,NR,,5494427,Completed,First,26h,,,,,,
288,26729,isthisloss,Xbox One,26h 22m,NR,,6561378,Completed,First,26h 22m 12s,,29h 21m,,,,
289,26729,,PC,26h 23m,NR,,2076770,Completed,First,26h 23m 12s,,,,,,
290,26729,,PlayStation 4,26h 24m,NR,,2120932,Completed,First,26h 24m,,,,,,
291,26729,,Xbox One,26h 30m,NR,,11319432,Completed,First,26h 30m 30s,,51h 26m 45s,,,,
292,26729,Codc,PC,26h 36m,NR,"Institute ending, normal difficulty. Level 33. 25/84 steam achievements",5356658,Completed,First,26h 36m,"February 13, 2018",,,,,
293,26729,PeachyIsTrash,PC,26h 38m,80%,"Did a few extra things, but over all basically went straight for the credits.",10521663,Completed,First,26h 38m,,,,,,
294,26729,star_scaper,PC,26h 42m,NR,,2105525,Completed,First,26h 42m,,,,,,
295,26729,DrakeMcHale,PlayStation 4,26h 44m,NR,,2089912,Completed,First,26h 44m,"December 27, 2015",38h 23m,,,,
296,26729,,PC,26h 45m,NR,,11013123,Completed,Replay,26h 45m,,42h 18m,45h 13m,,,
297,26729,,PC,26h 53m,NR,,10879453,Completed,First,26h 53m 06s,,66h 06m 33s,93h 06m 55s,,,
298,26729,SarcasmAbound,PlayStation 4,26h 59m,100%,My 60th Platinum,2072816,Completed Retired,First,26h 59m 56s,"November 14, 2015",33h 02m 26s,68h 49m 40s,,,
299,26729,,PlayStation 4,27h,NR,,2100534,Completed,First,27h,,44h,260h,,,
300,26729,JonathanNielson,PlayStation 4,27h,NR,,4750796,Completed,First,27h,"January 13, 2017",,,,,
301,26729,JonathanNielson,PlayStation 4,27h,NR,,5752341,Completed,First,27h,,,,,,
302,26729,KFattahi,PlayStation 4,27h,70%,,11334972,Completed,First,27h,"February 10, 2018",,,,,
303,26729,OhWowWeWoo,PlayStation 4,27h,70%,,6817748,Completed,First,27h,"October 14, 2016",,,,,
304,26729,TerryArcs,PC,27h,NR,,7001677,Completed,First,27h,,,,,,
305,26729,chastii,PlayStation 4,27h,NR,,4136903,Completed,First,27h,"September 12, 2017",86h,,,,
306,26729,corey15,Xbox One,27h,NR,,3821608,Completed,First,27h,"December 10, 2016",,,,,
307,26729,dutch1979,PlayStation 4,27h,NR,,5400518,Completed,First,27h,"January 30, 2016",,,,,
308,26729,pequeo,PC,27h,NR,,3849239,Completed,First,27h,"January 01, 2017",,,,,
309,26729,patovaly,PC,27h 01m,NR,,9349766,Completed,First,27h 01m 30s,"August 11, 2019",,,,,
310,26729,Memtouc,PC,27h 07m,NR,,10438873,Completed,First,27h 07m,,,,,,
311,26729,Private,PlayStation 4,27h 15m,NR,,4790922,Completed,Replay,27h 15m,"June 29, 2017",70h,137h,,,
312,26729,franckyrulz,Xbox One,27h 15m,NR,,2385331,Completed,First,27h 15m,"January 09, 2016",,,,,
313,26729,,Xbox One,27h 30m,NR,,6426013,Completed,First,27h 30m,,,,,,
314,26729,Engorah,PC,27h 31m,NR,,7276857,Completed,First,27h 31m,"October 19, 2018",,,,,
315,26729,shefty,PC,27h 32m,NR,,9107524,Completed,First,27h 32m 12s,"July 08, 2019",,,,,
316,26729,,PlayStation 4,27h 34m,NR,,2717426,Completed,First,27h 34m,,91h 10m,140h 34m,,,
317,26729,connorco77,Xbox One,27h 40m,80%,,6388620,Completed Retired,First,27h 40m,"January 23, 2016",85h 53m,,,,
318,26729,tiler1053,PlayStation 4,27h 41m,60%,,11930272,Completed,First,27h 41m 29s,"January 02, 2019",114h 32m 11s,,,,
319,26729,LostInMyThoughts,PC,27h 49m,NR,,6213184,Completed,First,27h 49m,"September 20, 2018",,,,,
320,26729,,PlayStation 4,27h 52m,NR,"Times from how long I beat the story including travel times, load screens and all convos",2067871,Completed,Replay,27h 52m 36s,,,,,,
321,26729,Joshster_1,PlayStation 4,27h 58m,70%,,3571078,Completed,First,27h 58m,,,,,,
322,26729,reaper206,PlayStation 4,27h 59m,NR,,3251650,Completed,Replay,27h 59m 43s,"July 23, 2016",,,,,
323,26729,Aech_AS,PlayStation 4,28h,NR,,11016439,Completed,First,28h,,,,,,
324,26729,One_Winged_Angel,PlayStation 4,28h,NR,,4310957,Completed,First,28h,"April 15, 2017",80h,,,,
325,26729,Puma2265,PC,28h,NR,,11061244,Completed,First,28h,"January 22, 2016",63h 40m,146h,,,
326,26729,YoshiNumberOne,Xbox One,28h,NR,,3405293,Completed,First,28h,"January 10, 2016",,,,,
327,26729,shudson777,Xbox One,28h,80%,,5942787,Completed,First,28h,"March 06, 2018",83h,175h,,,
328,26729,spy4killer,PC,28h,50%,,3976764,Completed,First,28h,"January 27, 2017",,,,,
329,26729,,PC,28h 13m,NR,,5094228,Completed,First,28h 13m,,112h 52m,,,,
330,26729,Fist_Curry17,PC,28h 13m,NR,,9167326,Completed,First,28h 13m,"October 23, 2018",,,,,
331,26729,darkrepast,Xbox One,28h 15m,100%,This was roughly 40% of the extra quests available beyond the main.,2100947,Completed,First,28h 15m,"November 15, 2015",41h 25m,,,,
332,26729,,PC,28h 30m,NR,,2559353,Completed,First,28h 30m,,,,,,
333,26729,,PlayStation 4,28h 30m,NR,,2973459,Completed,First,28h 30m,,,334h 29m,,,
334,26729,,PlayStation 4,28h 30m,NR,,3709908,Completed,First,28h 30m,,45h,,,,
335,26729,Sabeckaz,PC,28h 33m,NR,Railroad ending. (Very small amount of side quests),2088376,Completed,First,28h 33m,"January 19, 2016",,,,,
336,26729,,PC,28h 44m,NR,,3456957,Completed,First,28h 44m,,90h,246h,,,
337,26729,UnderDog,PlayStation 4,28h 52m,90%,,5962495,Completed,First,28h 52m,"March 10, 2018",,,,,
338,26729,Silver_Nation120,PlayStation 4,28h 53m,80%,,9654791,Completed,First,28h 53m,"February 20, 2018",81h 17m,153h 58m,,,
339,26729,,PC,29h,NR,,4641631,Completed,First,29h,,83h,140h,,,
340,26729,,PC,29h,NR,,6937509,Completed,First,29h,,,,,,
341,26729,melki,PC,29h 05m,NR,,2459146,Completed,First,29h 05m,"January 21, 2016",,,,,
342,26729,,PlayStation 4,29h 20m,NR,,11547405,Completed,First,29h 20m,,33h,,,,
343,26729,,PC,29h 30m,NR,,4338244,Completed,First,29h 30m,,80h 20m,175h,,,
344,26729,,PlayStation 4,29h 31m,NR,,7451588,Completed,First,29h 31m 22s,,,,,,
345,26729,r68saga,PlayStation 4,29h 34m,NR,,3316765,Replay Completed Retired,Replay,29h 34m 11s,,87h 21m 45s,156h 54m 22s,,83h 30m /,
346,26729,Badinfos,PC,29h 45m,NR,,5444210,Completed,First,29h 45m,,,,,,
347,26729,jakey028,Xbox One,29h 51m,90%,,11584775,Completed,First,29h 51m,"April 28, 2020",,,,,
348,26729,,PC,30h,NR,,2080919,Completed,First,30h,,55h,105h,,,
349,26729,,PlayStation 4,30h,NR,,2103362,Completed,First,30h,,75h,,,,
350,26729,,PlayStation 4,30h,NR,Benevolent Leader acievement took a vast amount of that time.,2174774,Completed,First,30h,,,233h 47m 10s,,,
351,26729,,PC,30h,NR,,2991036,Completed,First,30h,,,,,,
352,26729,,PC,30h,NR,,3683040,Completed,First,30h,,100h,,,,
353,26729,,PC,30h,NR,,3903166,Completed,First,30h,,,,,,
354,26729,,PlayStation 4,30h,NR,,4495466,Completed,First,30h,,160h,200h,,,
355,26729,,PC,30h,NR,,4732153,Completed,First,30h,,120h,,,,
356,26729,,PC,30h,NR,,4827445,Completed,First,30h,,,,,,
357,26729,,PC,30h,NR,,5520739,Completed,First,30h,,66h,,,,
358,26729,,PlayStation 4,30h,NR,Main story,5567592,Completed,First,30h,,,,,,
359,26729,,PlayStation 4,30h,NR,,6842653,Completed,Replay,30h,,45h,150h,,,
360,26729,,PC,30h,NR,,9535234,Completed,First,30h,,,,,,
361,26729,,PC,30h,NR,,11060898,Completed,First,30h,,,,,,
362,26729,Danjfreire,PC,30h,80%,,8583874,Completed,First,30h,,66h,,,,
363,26729,Dayrise,PC,30h,80%,,10228805,Completed Retired,First,30h,"November 10, 2018",,,,,
364,26729,Private,PC,30h,NR,,6478445,Completed,First,30h,"November 25, 2015",100h,,,,
365,26729,DreamEaglr,PlayStation 4,30h,NR,,4855137,Completed,First,30h,"December 29, 2015",50h,70h,,,
366,26729,Edward2987,Xbox One,30h,NR,,3594912,Playing Completed,First,30h,"November 30, 2015",100h,,,,
367,26729,GeordieSquires,PlayStation 4,30h,NR,,3491752,Completed,First,30h,"February 05, 2016",,,,,
368,26729,Hyrul,PC,30h,60%,,10987468,Completed,First,30h,"December 14, 2015",,,,,
369,26729,JCalum1,PlayStation 4,30h,100%,,9106761,Completed,First,30h,"February 12, 2016",80h,140h,,,
370,26729,King_K,Xbox One,30h,70%,,7243800,Completed,First,30h,"October 04, 2016",70h,,,,
371,26729,LadySmith,PC,30h,70%,,5030082,Completed,First,30h,,,,,,
372,26729,MoDiFi,PC,30h,70%,,3773528,Completed,First,30h,,,,,,
373,26729,Ryliis,PlayStation 4,30h,70%,"Main story, Minuteman ending. Did a little exploring for 6-8 hours early on, but mostly did story. Will platinum later.",2254417,Completed,First,30h,"January 04, 2016",,,,,
374,26729,SRDiesel49,PlayStation 4,30h,NR,,3929857,Replay Completed,First,30h,"April 03, 2016",,,,50h /,
375,26729,Sentry,PC,30h,NR,,2076176,Completed,First,30h,,,,,,
376,26729,Suryansh9,PC,30h,80%,,6526655,Completed,First,30h,,,,,,
377,26729,TheDoctorReview,PlayStation 4,30h,NR,,11605542,Completed,First,30h,"April 29, 2020",90h,,,,
378,26729,Private,PlayStation 4,30h,80%,,5819066,Custom List Completed,First,30h,,60h,100h,,100h /,
379,26729,brennankeaton,PlayStation 4,30h,NR,,7698046,Completed,First,30h,"March 05, 2018",,,,,
380,26729,coolp123456,PlayStation 4,30h,NR,main story that it like one side quest,6664033,Completed,First,30h,"September 12, 2018",,,,,
381,26729,etali_16,PC,30h,80%,,7600585,Completed,First,30h,"December 03, 2018",45h,120h,,,
382,26729,Private,PlayStation 4,30h,90%,,3828925,Completed,First,30h,"February 16, 2017",40h,,,,
383,26729,hasnatbashir,PC,30h,90%,,7449456,Completed,First,30h,July 2018,,,,,
384,26729,iMissWonder,PC,30h,100%,,3809894,Custom List Completed,Replay,30h,"December 26, 2016",80h,200h,,312h 14m /,
385,26729,lookingoodjoker,PlayStation 4,30h,90%,"I played through the game multiple times for endings, as well as did much of the dlc",4470875,Completed,Replay,30h,"January 07, 2016",130h,,,,
386,26729,majr104,PlayStation 4,30h,NR,,4839075,Completed,First,30h,"July 30, 2017",106h 09m,,,,
387,26729,Private,PlayStation 4,30h,NR,,11135745,Completed,First,30h,"March 11, 2020",50h,,,,
388,26729,mudu0912,PC,30h,NR,,8950491,Completed,First,30h,,,,,,
389,26729,paleselan,PlayStation 4,30h,NR,,2202295,Completed,First,30h,"December 27, 2015",,,,,
390,26729,phantomlord,PlayStation 4,30h,90%,,3811321,Completed,First,30h,"November 23, 2015",42h,65h,The only trophy that will ad significant time is the settlement happiness one.,,
391,26729,Private,Xbox One,30h,90%,,10964802,Completed,First,30h,"January 27, 2017",,,,,
392,26729,shol1122,Xbox One,30h,100%,,2111001,Completed,First,30h,"November 19, 2015",50h,,,,
393,26729,theVADER,Xbox One,30h,80%,,2832933,Completed,First,30h,"December 06, 2015",60h,,,,
394,26729,wanhero,PlayStation 4,30h,80%,,4647431,Completed,First,30h,"November 06, 2016",60h,100h,,,
395,26729,xRaphle,PC,30h,NR,,7795080,Completed,First,30h,,,,,,
396,26729,,Xbox One,30h 11m,NR,,2573731,Completed,First,30h 11m 03s,,,,,,
397,26729,ROBALEXXX_CP,Xbox One,30h 17m,80%,,3166844,Completed,First,30h 17m,"March 22, 2016",,,,,
398,26729,SuedeSwede,PC,30h 20m,NR,,5746890,Completed,First,30h 20m,"January 29, 2018",,,,,
399,26729,,PC,30h 21m,NR,,2138050,Completed,First,30h 21m 30s,,66h 43m 11s,420h 19m 02s,,,
400,26729,,Xbox One,30h 27m,NR,,6364786,Completed,First,30h 27m,,,,,,
401,26729,charlieval,Xbox One,30h 40m,NR,,4144569,Replay Completed,Replay,30h 40m,"March 04, 2017",85h 50m 33s,120h 24m,,214h 31m /,
402,26729,,PlayStation 4,30h 42m,NR,,4509955,Completed,First,30h 42m 13s,,43h 19m 28s,102h 23m 11s,,,
403,26729,,Xbox One,30h 42m,NR,Took me pretty long,4767513,Completed,Replay,30h 42m 40s,,38h 19m 39s,62h 43m 16s,,,
404,26729,,PlayStation 4,30h 49m,NR,,2500556,Completed,First,30h 49m,,,,,,
405,26729,,PC,31h,NR,,6194788,Completed,First,31h,,80h,180h,,,
406,26729,Keogyn,Xbox One,31h,80%,,12026690,Completed,First,31h,"January 18, 2016",87h,,,,
407,26729,renasce,PlayStation 4,31h 10m,NR,,4831728,Completed,First,31h 10m,,,,,,
408,26729,sniperjaytee,Xbox One,31h 14m,NR,(Institute),10961268,Completed,First,31h 14m,,,,,,
409,26729,Private,PlayStation 4,31h 45m,80%,,3167299,Completed,First,31h 45m,,85h 23m,130h,,,
410,26729,,PlayStation 4,32h,NR,,2943456,Completed,First,32h,,,,,,
411,26729,,Xbox One,32h,NR,,7148518,Completed,Replay,32h,,123h,,,,
412,26729,David01126,Xbox One,32h,70%,,8723257,Completed,First,32h,"May 05, 2019",88h,,,,
413,26729,JoshIsPoop,PC,32h,90%,Institute Ending,5411382,Backlog Completed,First,32h,"October 28, 2017",,,,,
414,26729,Realtione,PC,32h,80%,,5026422,Completed,First,32h,"November 20, 2015",,,,,
415,26729,Vigr1991,PlayStation 4,32h,100%,,2487995,Completed,First,32h,"January 27, 2016",45h,114h,,,
416,26729,garbina,PC,32h,NR,,4364168,Completed,First,32h,"November 10, 2015",,,,,
417,26729,jordanestep24,PC,32h,70%,,8980373,Completed,First,32h,"June 16, 2019",,,,,
418,26729,metroidisbest,Xbox One,32h,80%,,2153694,Completed,First,32h,"November 27, 2015",,,,,
419,26729,zadoz,PlayStation 4,32h,80%,,7178578,Completed,First,32h,"October 02, 2018",,,,,
420,26729,,Xbox One,32h 18m,NR,Did BoS Ending,5380510,Completed,First,32h 18m 12s,,,,,,
421,26729,Kihvel1,PC,33h,80%,,4417666,Completed,First,33h,"September 12, 2016",,,,,
422,26729,Trinq2k,PC,33h,NR,,11328719,Completed,First,33h,"April 02, 2020",,,,,
423,26729,ethilic,PlayStation 4,33h 38m,NR,,11245479,Completed,First,33h 38m,"March 25, 2020",,,,,
424,26729,Frostie,PC,34h,NR,,10149483,Completed,First,34h,"September 27, 2019",,,,,
425,26729,,PlayStation 4,34h 26m,NR,,2487421,Completed,First,34h 26m 14s,,56h 12m 43s,113h 28m 51s,,,
426,26729,,PC,34h 27m,NR,,3936019,Completed,First,34h 27m,,,,,,
427,26729,Dzmitry,Xbox One,34h 34m,100%,,3726706,Completed,First,34h 34m,"December 07, 2015",,,,,
428,26729,,PlayStation 4,35h,NR,,2736461,Completed,First,35h,,55h,,,,
429,26729,,Xbox One,35h,NR,,2736464,Completed,First,35h,,50h,,,,
430,26729,,PC,35h,NR,,4708569,Completed,First,35h,,37h,90h,,,
431,26729,,PC,35h,NR,,5300264,Completed,First,35h,,,,,,
432,26729,,PC,35h,NR,,6931527,Completed,First,35h,,100h,,,,
433,26729,Iforgotmybrain,PC,35h,NR,,3787947,Custom List Completed,First,35h,"February 10, 2016",100h,,,,
434,26729,MuffyOne,PC,35h,90%,,4339979,Completed,First,35h,"April 23, 2017",49h,,,,
435,26729,Ryukojin,PlayStation 4,35h,70%,,2657180,Completed,First,35h,"February 27, 2016",,74h,,,
436,26729,SlickSloth,PC,35h,NR,,8605052,Completed,First,35h,"April 12, 2019",70h,350h,,,
437,26729,Private,Xbox One,35h,80%,,7054853,Completed,First,35h,"September 17, 2018",,,,,
438,26729,Zombiekiller6,PlayStation 4,35h,70%,,2986543,Backlog Completed,First,35h,December 2015,,,,,
439,26729,aogbm12,PlayStation 4,35h,80%,,2355314,Completed,First,35h,"February 20, 2016",85h 30m,86h,,,
440,26729,Private,PC,35h,NR,,6750689,Completed,First,35h,"August 03, 2018",70h,,,,
441,26729,the_excavator,PlayStation 4,35h,80%,,10318807,Completed,First,35h,"October 29, 2017",50h,,,,
442,26729,shadowbreakqr,PC,35h 23m,NR,,8676306,Completed,First,35h 23m,,,,,,
443,26729,jimgeras324,PlayStation 4,35h 38m,NR,,10489998,Completed,First,35h 38m,"July 19, 2017",178h 56m,,,,
444,26729,jangler,PlayStation 4,36h,NR,,3668675,Completed,First,36h,"November 25, 2016",126h,,,,
445,26729,jussiron,Xbox One,36h,NR,,3593809,Completed,First,36h,"November 05, 2016",,,,,
446,26729,cartoberetis,PlayStation 4,36h 12m,NR,,4308761,Completed,Replay,36h 12m 51s,"July 28, 2016",63h 07m 23s,156h 32m 58s,,,
447,26729,grifftaur,PC,36h 34m,NR,,5722768,Completed,First,36h 34m 24s,"October 25, 2016",,,,,
448,26729,ItsOver9000,PC,37h,NR,,5313375,Completed,First,37h,"November 12, 2017",130h,146h,,,
449,26729,Nipplestheenchilada,PlayStation 4,37h,NR,,9472821,Playing Completed,First,37h,"August 29, 2019",,,,,
450,26729,Shotappl3,Xbox One,37h,NR,,5174700,Completed,First,37h,"November 13, 2015",,,,,
451,26729,zeppoles,PC,37h,80%,,2551612,Completed,First,37h,"February 10, 2016",,,,,
452,26729,Private,PC,37h 28m,NR,,2562775,Completed,First,37h 28m,"December 06, 2015",,,,,
453,26729,diegoplus,PC,38h,100%,"main quest and a handful of sidequests but not much, lots of time roaming trying to find the railroad =/",2172690,Completed,First,38h,"December 02, 2015",,,"main quest finished, but that's just the beginning in fallout",,
454,26729,nabstarrr,Xbox One,38h,NR,,10721505,Completed,First,38h,"September 01, 2016",,,,,
455,26729,XxMegaHD,Xbox One,38h 11m,NR,,8495814,Custom List Completed,First,38h 11m,"May 27, 2016",,,,,
456,26729,vat1996,Xbox One,38h 58m,80%,,3424960,Completed,First,38h 58m 07s,"January 10, 2016",,,,,
457,26729,vince1996,Xbox One,38h 58m,90%,,1651200,Completed,First,38h 58m 07s,"January 10, 2016",,,,,
458,26729,ipoood,PC,39h,70%,,10692633,Completed,First,39h,"October 04, 2018",,,,,
459,26729,AAES,PlayStation 4,40h,NR,,2803084,Completed,First,40h,"March 31, 2016",65h,,,,
460,26729,Arrkay,PC,40h,NR,,6276057,Replay Completed,Replay,40h,"May 21, 2018",,,,336h 08m /,
461,26729,ColdAssFashion,PlayStation 4,40h,90%,,3358514,Completed,First,40h,,,,,,
462,26729,Private,PC,40h,90%,,4495323,Completed,First,40h,,120h,,,,
463,26729,Nuhm,PC,40h,60%,,8073259,Completed,First,40h,"December 16, 2015",73h,,,,
464,26729,SeanHoca,PC,40h,90%,,7213430,Completed,Replay,40h,"October 08, 2018",89h,175h,,,
465,26729,WazzaBoi,PC,40h,NR,,6962648,Completed,First,40h,,,,,,
466,26729,ivorn,Xbox One,40h,NR,,7962534,Completed,First,40h,"January 06, 2016",,,,,
467,26729,Private,PlayStation 4,40h,NR,,8308669,Completed,First,40h,"February 19, 2019",,,,,
468,26729,,PlayStation 4,40h 24m,NR,,3113244,Completed,First,40h 24m 56s,,120h 31m 12s,,,,
469,26729,LogLadyLand,PlayStation 4,40h 55m,80%,,11338591,Completed,First,40h 55m,,,,,,
470,26729,deramirez92,PC,41h,NR,,3944526,Completed,First,41h,"January 17, 2017",,,,,
471,26729,modaren,PC,41h,NR,,2315408,Completed,First,41h,"December 31, 2015",,,,,
472,26729,turoky,PC,41h,NR,,11204708,Completed,First,41h,"March 21, 2020",,,,,
473,26729,Private,PlayStation 4,41h 09m,NR,,6868755,Completed,First,41h 09m,"January 17, 2016",,,,,
474,26729,Kutjoch_,PC,42h 19m,NR,,5874683,Completed,First,42h 19m,"February 22, 2018",,,,,
475,26729,mahouhammy,PC,42h 43m,NR,,4279438,Completed,First,42h 43m,"October 27, 2016",,,,,
476,26729,Velkin,PC,44h 04m,NR,,3708065,Replay Completed,First,44h 04m,"January 19, 2017",,,,44h 04m /,
477,26729,Bran_nugget,PC,45h,NR,,9386427,Completed,First,45h,"August 18, 2019",,,,,
478,26729,Cosmis,Xbox One,45h,NR,,2711077,Completed,First,45h,"November 30, 2015",,,,,
479,26729,MadChinchilla,PC,45h,NR,,3835436,Completed,First,45h,,,,,,
480,26729,Private,PC,45h,NR,,1404356,Completed,First,45h,"December 18, 2016",,,,,
481,26729,mjricco,PC,45h,70%,,2156550,Backlog Completed,First,45h,"March 11, 2017",,,,,
482,26729,Private,Xbox One,45h 11m,100%,,3053129,Replay Completed,Replay,45h 11m,,111h,120h 57m,,168h 14m /,
483,26729,Zerf,PC,45h 35m,NR,,8575983,Completed,First,45h 35m,,,,,,
484,26729,Lothermus,PlayStation 4,45h 55m,80%,,6882159,Completed,First,45h 55m,"August 21, 2018",,,,,
485,26729,,PC,46h,NR,,7382346,Completed,First,46h,,,,,,
486,26729,Fokko,PC,46h,90%,,10193777,Completed,First,46h,,,,,,
487,26729,sir_jshea,PlayStation 4,46h,NR,,3983301,Completed,First,46h,"January 29, 2017",160h,200h,,,
488,26729,,PlayStation 4,46h 44m,NR,,3067557,Completed,First,46h 44m,,100h 24m,,,,
489,26729,,Xbox One,47h,NR,,6444775,Completed,First,47h,,,,,,
490,26729,,PlayStation 4,47h,NR,,8814943,Completed,First,47h,,,197h,,,
491,26729,AngryCherry,PC,47h,70%,,9521969,Completed,First,47h,"September 03, 2019",,,,,
