,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Main+Extras,Speedrun,100% Speedrun,Progress,Personal Notes,Vs.,Co-Op
236,20077,,PlayStation 4,12h 50m,NR,,8962086,Completed,Replay,12h 50m,,,,,,,,,
237,20077,ThroughTheIris56,PlayStation 4,12h 50m,90%,,2965763,Completed,First,12h 50m 33s,"May 12, 2016",,,,,,,,
238,20077,Deadscream13,PlayStation 4,12h 52m,90%,,10196259,Completed,First,12h 52m 42s,"October 07, 2019",,,,,,,,
239,20077,,PlayStation 4,12h 53m,NR,,2966610,Completed,First,12h 53m,,,,,,,,,
240,20077,,PlayStation 4,12h 53m,NR,,6967016,Completed,First,12h 53m,,,,,,,,,
241,20077,Brickus,PlayStation 4,12h 53m,100%,,11864108,Completed,First,12h 53m 11s,"May 29, 2020",,,,,,,,
242,20077,,PlayStation 4,12h 53m,NR,,3950069,Completed,First,12h 53m 55s,,,,,,,,,
243,20077,Tripleoe,PlayStation 4,12h 54m,NR,,3716996,Completed,First,12h 54m,"December 28, 2016",,,,,,,,
244,20077,ei02028,PlayStation 4,12h 54m,100%,,2958553,Completed,First,12h 54m,"May 18, 2016",,,,,,,,
245,20077,,PlayStation 4,12h 55m,NR,,11442527,Completed,Replay,12h 55m 16s,,,,,,,,,
246,20077,smmac41,PlayStation 4,12h 55m,100%,Medium,3625429,Completed,First,12h 55m 18s,"November 13, 2016",,,,,,,,
247,20077,,PlayStation 4,12h 55m,NR,100%,6197643,Completed,Replay,12h 55m 42s,,30h 41m 41s,14h 52m,,,,,,
248,20077,mr_sash79,PlayStation 4,12h 55m,NR,,11385268,Completed,First,12h 55m 47s,"April 08, 2020",,,,,,,,
249,20077,notorious_roy,PlayStation 4,12h 56m,90%,,3412251,Completed,First,12h 56m,"November 27, 2016",,,,,,,,
250,20077,Private,PlayStation 4,12h 56m,NR,,3683162,Completed,First,12h 56m 35s,"December 10, 2016",,,,,,,,
251,20077,,PlayStation 4,12h 57m,NR,,7600233,Completed,First,12h 57m,,,,,,,,,
252,20077,snstr61,PlayStation 4,12h 57m,NR,,8054630,Completed,First,12h 57m,"January 18, 2019",,,,,,,,
253,20077,,PlayStation 4,12h 57m,NR,,3081704,Completed,First,12h 57m 03s,,,15h 59m 09s,,,,,,
254,20077,Private,PlayStation 4,12h 58m,NR,,11934444,Completed,First,12h 58m,"June 08, 2020",,,,,,,,
255,20077,poklane,PlayStation 4,12h 58m,100%,,2965211,Completed,First,12h 58m 27s,"May 12, 2016",,,,,,,,
256,20077,mqayed,PlayStation 4,12h 59m,NR,,4546438,Completed,First,12h 59m,"June 08, 2017",,,,,,,,
257,20077,,PlayStation 4,13h,NR,,2962500,Completed,First,13h,,,14h 30m,,,,,,
258,20077,,PlayStation 4,13h,NR,,3001146,Completed,First,13h,,,,,,,,,
259,20077,,PlayStation 4,13h,NR,,3005260,Completed,First,13h,,,,,,,,,
260,20077,,PlayStation 4,13h,NR,,3104386,Completed,First,13h,,,,,,,,,
261,20077,,PlayStation 4,13h,NR,On and off for a couple days. All together 13 hours,3869354,Completed,First,13h,,,,,,,,,
262,20077,,PlayStation 4,13h,NR,,4486098,Completed,First,13h,,,,,,,,,
263,20077,,PlayStation 4,13h,NR,,5419863,Completed,First,13h,,,,,,,,,
264,20077,,PlayStation 4,13h,NR,,6476953,Completed,First,13h,,,,,,,,,
265,20077,,PlayStation 4,13h,NR,,6974653,Completed,First,13h,,,13h 30m,,,,,,
266,20077,,PlayStation 4,13h,NR,,7894284,Completed,First,13h,,,,,,,,,
267,20077,,PlayStation 4,13h,NR,,9529411,Completed,First,13h,,,,,,,,,
268,20077,,PlayStation 4,13h,NR,,11309015,Completed,First,13h,,25h,15h,,,,,,
269,20077,,PlayStation 4,13h,NR,,11727427,Completed,First,13h,,,,,,,,,
270,20077,BSchwarz95,PlayStation 4,13h,80%,,7901684,Completed,First,13h,"March 26, 2017",,,,,,,,
271,20077,Carb0nite,PlayStation 4,13h,100%,,4457941,Completed,First,13h,"May 16, 2017",,,,,,,,
272,20077,Chibameta,PlayStation 4,13h,NR,,7036592,Completed,First,13h,"September 13, 2018",,14h,,,,,,
273,20077,DeviousMonk47,PlayStation 4,13h,NR,,8576938,Completed,First,13h,,,,,,,,,
274,20077,DonGeek,PlayStation 4,13h,NR,,4123968,Completed,First,13h,"December 31, 2016",,,,,,,,
275,20077,Firewellforest,PlayStation 4,13h,NR,,5656259,Completed,First,13h,"September 15, 2018",,,,,,,,
276,20077,HonestIntroversion,PlayStation 4,13h,80%,,8312610,Completed,First,13h,"February 19, 2019",,,,,,,,
277,20077,Hugo96,PlayStation 4,13h,80%,,5186485,Completed,First,13h,,,,,,,,,
278,20077,JoshJ,PlayStation 4,13h,NR,,2977846,Completed,First,13h,"May 20, 2016",,,,,,,,
279,20077,Joutai,PlayStation 4,13h,100%,,3442491,Completed,First,13h,,,,,,,,,
280,20077,KamSung,PlayStation 4,13h,NR,,11335534,Completed,First,13h,"April 08, 2020",,,,,,,,
281,20077,KinkyMong,PlayStation 4,13h,NR,,4240945,Completed,First,13h,"April 07, 2017",,,,,,,,
282,20077,KuronekoSama251,PlayStation 4,13h,NR,"Played on Hard difficulty, died over 100 times but yet completed around 13 hours.",4591519,Completed,First,13h,"June 18, 2017",,,,,,,,
283,20077,Private,PlayStation 4,13h,100%,,4666392,Completed,First,13h,"June 02, 2017",,,,,,,,
284,20077,Nader_Hakami,PlayStation 4,13h,NR,,7547658,Completed,First,13h,"November 28, 2018",,,,,,,,
285,20077,Pug,PlayStation 4,13h,NR,,10729070,Completed,First,13h,"October 07, 2019",20h,,,,,,,
286,20077,Sikmeister,PlayStation 4,13h,NR,,7529545,Completed,First,13h,"September 16, 2019",,,,,,,,
287,20077,Private,PlayStation 4,13h,70%,,9603612,Completed,First,13h,"September 07, 2019",,,,,,,,
288,20077,TheFreak5678,PlayStation 4,13h,NR,,4372511,Playing Replay Completed,Replay,13h,,24h,23h,,,21h /,,,
289,20077,airreef,PlayStation 4,13h,NR,,4208864,Completed,First,13h,"March 20, 2017",,,,,,,,
290,20077,aoki2,PlayStation 4,13h,90%,,7471890,Completed,First,13h,"November 17, 2018",,,,,,,,
291,20077,Private,PlayStation 4,13h,NR,,3021695,Completed,First,13h,"October 08, 2016",,,,,,,,
292,20077,cyberfaltas,PlayStation 4,13h,80%,,3376007,Completed,First,13h,"August 23, 2016",,14h 30m,,,,,,
293,20077,demonofnight,PlayStation 4,13h,100%,,3896669,Completed,Replay,13h,,,,,,,,,
294,20077,ezzra,PlayStation 4,13h,NR,,10661014,Completed,First,13h,"December 26, 2019",,,,,,,,
295,20077,fancymike,PlayStation 4,13h,80%,,5461670,Completed,First,13h,"November 27, 2016",,,,,,,,
296,20077,fetahundenyoda,PlayStation 4,13h,100%,,2987950,Completed,First,13h,"May 18, 2016",,,,,,,,
297,20077,hycer,PlayStation 4,13h,NR,,6473368,Completed,First,13h,"June 25, 2018",,,,,,,,
298,20077,jvgocavs,PlayStation 4,13h,90%,,8554881,Completed,First,13h,"April 26, 2019",,,,,,,,
299,20077,konxhimself,PlayStation 4,13h,90%,,10854845,Completed,First,13h,"February 29, 2020",,,,,,,,
300,20077,lqd5,PlayStation 4,13h,NR,,2979897,Completed,First,13h,"May 16, 2016",,,,,,,,
301,20077,notacptmorgan,PlayStation 4,13h,NR,,8430403,Completed,First,13h,,,,,,,,,
302,20077,pecherskyi,PlayStation 4,13h,100%,,11639536,Completed,First,13h,"May 03, 2020",,,,,,,,
303,20077,sackboy97,PlayStation 4,13h,90%,,10190728,Completed,First,13h,October 2019,,,,,,,,
304,20077,Private,PlayStation 4,13h,NR,,10666858,Completed,First,13h,"April 28, 2020",,,,,,,,
305,20077,sidharthes,PlayStation 4,13h,100%,,5562250,Completed,First,13h,"January 02, 2018",,,,,,,,
306,20077,Private,PlayStation 4,13h,90%,,10965486,Completed,First,13h,"February 01, 2020",,,,,,,,
307,20077,sturdyserpent,PlayStation 4,13h,90%,,7395307,Completed,First,13h,,,,,,,,,
308,20077,wercide,PlayStation 4,13h,NR,,4125553,Completed,First,13h,"May 28, 2016",30h,16h,,,,,,
309,20077,wmpman,PlayStation 4,13h,NR,,7070012,Completed,First,13h,,,,,,,,,
310,20077,mcbaws,PlayStation 4,13h,90%,,9335361,Completed,First,13h 03s,"August 27, 2019",,,,,,,,
311,20077,jakoob26,PlayStation 4,13h,NR,,2965890,Completed,First,13h 22s,"May 12, 2016",,,,,,,,
312,20077,GTRealAuto,PlayStation 4,13h,NR,,2977698,Completed,First,13h 28s,"May 15, 2016",,,,,,,,
313,20077,,PlayStation 4,13h 01m,NR,,6379477,Completed,First,13h 01m,,,,,,,,,
314,20077,WearingThin,PlayStation 4,13h 01m,NR,Normal.,4045724,Completed,First,13h 01m,"February 10, 2017",,,,,,,,
315,20077,vlith,PlayStation 4,13h 01m,100%,,3619210,Completed,First,13h 01m,"November 12, 2016",,,,,,,,
316,20077,,PlayStation 4,13h 01m,NR,,3159477,Completed,Replay,13h 01m 24s,,28h 21m 07s,,4h 01m,10h 32m,,,32h 11m 04s,
317,20077,nlcammarata,PlayStation 4,13h 01m,100%,,11037658,Completed,First,13h 01m 25s,"May 18, 2020",,,,,,,,
318,20077,kevacoustic,PlayStation 4,13h 03m,NR,,9113136,Completed,Replay,13h 03m,"July 08, 2019",,,,,,,,
319,20077,NukeYourNanny,PlayStation 4,13h 03m,NR,Moderate difficulty,8439929,Completed,First,13h 03m 14s,"March 19, 2019",,,,,,,,
320,20077,,PlayStation 4,13h 04m,NR,,3043116,Completed,First,13h 04m,,,,,,,,,
321,20077,whothehellischance,PlayStation 4,13h 04m,100%,,2963490,Completed,First,13h 04m 11s,"May 12, 2016",,,,,,,,
322,20077,,PlayStation 4,13h 04m,NR,Completed on hard,2994440,Completed,First,13h 04m 32s,,,,,,,,,
323,20077,antonmannen,PlayStation 4,13h 04m,100%,,11774844,Custom List 2 Completed,First,13h 04m 32s,"May 21, 2020",,,,,13h 04m 32s /,,,
324,20077,,PlayStation 4,13h 05m,NR,"Hard Mode, Some sightseeing.",2967456,Completed,First,13h 05m,,,,,,,,,
325,20077,snipher,PlayStation 4,13h 05m,NR,,5427333,Completed,First,13h 05m,"December 05, 2017",,,,,,,,
326,20077,razzlejazzle,PlayStation 4,13h 05m,90%,,10438225,Completed,First,13h 05m 39s,"May 26, 2020",,,,,,,,
327,20077,,PlayStation 4,13h 05m,NR,,3662576,Completed,First,13h 05m 56s,,,,,,,,,
328,20077,,PlayStation 4,13h 06m,NR,,6508725,Completed,First,13h 06m,,,,,,,,,
329,20077,3DollarEFTPOS,PlayStation 4,13h 06m,90%,Finished all chapters and epilogue,7182879,Completed,First,13h 06m,"October 04, 2018",,,,,,,,
330,20077,brownmagic,PlayStation 4,13h 06m,NR,,9365424,Completed,First,13h 06m,"April 04, 2020",,,,,,,,
331,20077,Private,PlayStation 4,13h 06m,80%,,8217153,Completed,Replay,13h 06m,"February 06, 2019",,,,,,,,
332,20077,,PlayStation 4,13h 07m,NR,,11637389,Completed,First,13h 07m,,,,,,,,,
333,20077,,PlayStation 4,13h 07m,NR,,11637393,Completed,First,13h 07m,,,,,,,,,
334,20077,Alexsanlo,PlayStation 4,13h 07m,90%,,5318353,Completed,First,13h 07m,"June 24, 2017",,,,,,,,
335,20077,AwDeathsmile,PlayStation 4,13h 07m,NR,,11596201,Completed,First,13h 07m,"April 29, 2020",,,,,,,,
336,20077,Imran,PlayStation 4,13h 07m,90%,with 3 treasures,6333532,Completed,First,13h 07m,"June 01, 2018",,,,,,,,
337,20077,gvntofly1021,PlayStation 4,13h 07m,NR,,4303591,Completed,First,13h 07m 25s,"May 10, 2017",,,,,,,,
338,20077,Private,PlayStation 4,13h 08m,NR,,10468973,Completed,First,13h 08m 29s,"March 24, 2020",,,,,,,,
339,20077,,PlayStation 4,13h 09m,NR,,3009346,Completed,First,13h 09m,,,,,,,,,
340,20077,haisoj,PlayStation 4,13h 09m,90%,,6060009,Completed,First,13h 09m,"August 23, 2018",,,,,,,,
341,20077,slickochet,PlayStation 4,13h 09m,NR,In game timer. Moderate difficulty.,2957112,Completed,First,13h 09m 43s,"May 31, 2016",,,,,,,,
342,20077,,PlayStation 4,13h 09m,NR,,11043168,Completed,First,13h 09m 50s,,,,,,,,,
343,20077,haberserk,PlayStation 4,13h 10m,70%,,3061085,Completed,First,13h 10m,"June 07, 2016",,,,,,,,
344,20077,soulpopped,PlayStation 4,13h 10m,NR,"Beat the main story on middle difficult (3 of 5), with slight deviations to look for some treasure.",2983613,Completed,First,13h 10m,"May 17, 2016",,,,,,,,
345,20077,Locoloco143,PlayStation 4,13h 10m,NR,,3792118,Completed,First,13h 10m 23s,"December 23, 2016",,,,,,,,
346,20077,Dilbalynch,PlayStation 4,13h 11m,NR,,6436871,Completed,First,13h 11m,"June 19, 2018",,,,,,,,
347,20077,SarcasmAbound,PlayStation 4,13h 11m,100%,My 65th platinum trophy.,2958262,Completed Retired,First,13h 11m 40s,"May 11, 2016",23h 31m 13s,19h 27m 51s,,,,,2h 16m 49s,
348,20077,flyingandroids,PlayStation 4,13h 12m,90%,,2952057,Completed,First,13h 12m 28s,"May 13, 2016",,,,,,,,
349,20077,,PlayStation 4,13h 12m,NR,,8683479,Completed,First,13h 12m 40s,,,,,,,,,
350,20077,JacksUsername,PlayStation 4,13h 14m,80%,,2944969,Completed,First,13h 14m 28s,"July 30, 2016",,,,,,,,
351,20077,,PlayStation 4,13h 15m,NR,,3096260,Completed,First,13h 15m,,,,,,,,,
352,20077,piousapostasy,PlayStation 4,13h 15m,90%,,6720253,Completed,First,13h 15m,"July 30, 2018",,,,,,,,
353,20077,rbryson96,PlayStation 4,13h 15m,NR,Casual Play-through on Normal Difficulty. Little discovery outside story.,3063410,Completed,First,13h 15m,"May 25, 2016",,,,,,"This was a casual play through. An hour or two a night. Took about 3 weeks to beat as I work 60+ hours a week. Was a fun game, follows the strength of the prior releases. This one has less action and more adventure. Story is very strong, graphics updated for current gen nicely. Acting is top notch. Highly recommend this game. Final act was great! 8/10 PERSONAL REVIEW",,
354,20077,,PlayStation 4,13h 15m,NR,,2970027,Completed,First,13h 15m 43s,,,16h 33m 23s,,,,,,
355,20077,ndv1998,PlayStation 4,13h 15m,100%,,2996886,Completed,First,13h 15m 59s,"May 27, 2016",,,,,,,,
356,20077,Private,PlayStation 4,13h 16m,100%,,2958946,Completed,First,13h 16m,"May 13, 2016",,,,,,,,
357,20077,civoreb,PlayStation 4,13h 16m,80%,,4107188,Completed,First,13h 16m,"February 23, 2017",,,,,,Good way to end the series. Solid game.,,
358,20077,,PlayStation 4,13h 16m,NR,,2961146,Completed,First,13h 16m 10s,,,,,,,,,
359,20077,,PlayStation 4,13h 16m,NR,,4225357,Completed,First,13h 16m 10s,,20h,,,,,,,
360,20077,,PlayStation 4,13h 16m,NR,,4351246,Completed,First,13h 16m 57s,,,,,,,,,
361,20077,,PlayStation 4,13h 16m,NR,,11071211,Completed,First,13h 16m 57s,,,,,,,,,
362,20077,KMoney,PlayStation 4,13h 19m,100%,,2957147,Completed,First,13h 19m 02s,"May 20, 2016",,,,,,,,
363,20077,TheDanx,PlayStation 4,13h 19m,NR,Second playthrough. Hard mode except for Avery's Tower and Chapter 20,11375945,Completed,Replay,13h 19m 41s,"April 09, 2020",,,,,,,,
364,20077,,PlayStation 4,13h 20m,NR,,4304848,Completed,First,13h 20m,,,,,,,,,
365,20077,Raiksha,PlayStation 4,13h 20m,100%,,2955715,Completed,First,13h 20m,"October 09, 2017",,,,,,,,
366,20077,Sparontax,PlayStation 4,13h 20m,NR,,10830282,Replay Completed,Replay,13h 20m,"January 20, 2018",,14h 35m,,,,,,
367,20077,alialikarami76,PlayStation 4,13h 20m,NR,,3972341,Completed,First,13h 20m,"January 19, 2017",,,,,,,,
368,20077,,PlayStation 4,13h 20m,NR,,6543965,Completed,First,13h 20m 45s,,,,,,,,,
369,20077,,PlayStation 4,13h 21m,NR,,3095795,Completed,First,13h 21m,,,,,,,,,
370,20077,UsualBread,PlayStation 4,13h 21m,100%,Easy difficult,9194379,Completed,First,13h 21m,"July 21, 2019",,,,,,,,
371,20077,Private,PlayStation 4,13h 21m,80%,,10272429,Completed,First,13h 21m 14s,"November 23, 2019",,,,,,,,
372,20077,,PlayStation 4,13h 21m,NR,,6197973,Completed,First,13h 21m 25s,,,,,,,,,
373,20077,Private,PlayStation 4,13h 21m,NR,,11555018,Completed,First,13h 21m 56s,"May 04, 2020",,,,,,,,
374,20077,Inns,PlayStation 4,13h 22m,NR,,11877480,Completed,First,13h 22m,"May 31, 2020",,,,,,,,
375,20077,brownmustard,PlayStation 4,13h 22m,NR,,6129469,Completed,First,13h 22m,"April 26, 2018",,,,,,,,
376,20077,driggonny,PlayStation 4,13h 22m,NR,,2957755,Completed,First,13h 22m 33s,"May 15, 2016",,,,,,,,
377,20077,AeonNovaGames,PlayStation 4,13h 22m,90%,,3117700,Completed,First,13h 22m 56s,"June 20, 2016",,,,,,,,
378,20077,Perducci,PlayStation 4,13h 23m,100%,,2987926,Playing Completed,First,13h 23m,"May 18, 2016",,,,,,,,
379,20077,cabriolet6,PlayStation 4,13h 23m,90%,,5682833,Completed,First,13h 23m 07s,"January 19, 2018",,,,,,,,
380,20077,,PlayStation 4,13h 23m,NR,,3009684,Completed,First,13h 23m 13s,,,,,,,,,
381,20077,DJRebyB,PlayStation 4,13h 23m,90%,,3003411,Completed,First,13h 23m 14s,"May 23, 2016",,,,,,,,
382,20077,spawn_92,PlayStation 4,13h 25m,NR,"Hard, 56 treasures",3030062,Completed,First,13h 25m,"May 30, 2016",,,,,,,,
383,20077,DarkStallion,PlayStation 4,13h 25m,NR,,8976399,Completed,First,13h 25m 12s,"June 16, 2019",,,,,,,,
384,20077,Frenchfury_,PlayStation 4,13h 25m,NR,,7250158,Completed,First,13h 25m 21s,"January 16, 2019",,,,,,,,
385,20077,,PlayStation 4,13h 25m,NR,,4025187,Completed,First,13h 25m 33s,,,,,,,,,
386,20077,TheDanx,PlayStation 4,13h 25m,NR,"Moderate difficulty, 18 treasures, mild exploration",3530029,Completed,First,13h 25m 43s,"December 05, 2016",,,,,,,2h 19m 03s,
387,20077,Snootchie,PlayStation 4,13h 25m,100%,,7573991,Completed,First,13h 25m 54s,"December 01, 2018",,,,,,,,
388,20077,,PlayStation 4,13h 26m,NR,,3651585,Completed,First,13h 26m,,,,,,,,,
389,20077,minkaro,PlayStation 4,13h 26m,NR,,11387535,Completed,First,13h 26m,"April 11, 2020",,,,,,,,
390,20077,,PlayStation 4,13h 26m,NR,,11416173,Completed,First,13h 26m 13s,,,,,,,,,
391,20077,,PlayStation 4,13h 26m,NR,,6449449,Completed,First,13h 26m 35s,,,,,,,,,
392,20077,,PlayStation 4,13h 27m,NR,,11144701,Completed,First,13h 27m,,,,,,,,,
393,20077,Private,PlayStation 4,13h 27m,NR,,11698829,Completed,First,13h 27m 32s,2020,,,,,,,,
394,20077,lopuxilo,PlayStation 4,13h 27m,NR,,3541871,Completed,First,13h 27m 34s,"October 23, 2016",,,,,,,,
395,20077,Bikioman,PlayStation 4,13h 28m,100%,,3162349,Completed,First,13h 28m,"May 18, 2016",,,,,,,,
396,20077,tron999,PlayStation 4,13h 28m,NR,a few treasures,3855876,Completed,First,13h 28m,"January 12, 2017",,,,,,,,
397,20077,Duckhorse,PlayStation 4,13h 28m,100%,,6953442,Completed,First,13h 28m 04s,"August 31, 2018",,,,,,,,
398,20077,,PlayStation 4,13h 28m,NR,,11066706,Completed,First,13h 28m 12s,,,,,,,,,
399,20077,killero94,PlayStation 4,13h 28m,NR,,3058476,Completed,First,13h 28m 51s,"June 06, 2016",,,,,,,,
400,20077,robbolopolous,PlayStation 4,13h 29m,NR,,2974316,Completed,First,13h 29m 12s,"May 15, 2016",,,,,,,,
401,20077,,PlayStation 4,13h 29m,NR,,8126572,Completed,First,13h 29m 41s,,,,,,,,,
402,20077,ryandworzak,PlayStation 4,13h 29m,90%,,4429653,Completed,First,13h 29m 49s,"May 13, 2017",,,,,,,,
403,20077,,PlayStation 4,13h 29m,NR,,11127673,Completed,First,13h 29m 51s,,,,,,,,,
404,20077,,PlayStation 4,13h 30m,NR,,2977018,Completed,First,13h 30m,,,,,,,,,
405,20077,,PlayStation 4,13h 30m,NR,,3574591,Completed,First,13h 30m,,,,,,,,,
406,20077,,PlayStation 4,13h 30m,NR,Rushed playthrough,3980416,Completed,First,13h 30m,,,,,,,,,
407,20077,,PlayStation 4,13h 30m,NR,,6954603,Completed,First,13h 30m,,,,,,,,,
408,20077,,PlayStation 4,13h 30m,NR,Skipped all optional paths,8705105,Completed,First,13h 30m,,,,,,,,,
409,20077,Cass_se,PlayStation 4,13h 30m,NR,,4543138,Completed,First,13h 30m,"September 12, 2017",,,,,,,,
410,20077,Private,PlayStation 4,13h 30m,NR,,10929941,Completed,First,13h 30m,"January 30, 2020",,,,,,,,
411,20077,Loroner,PlayStation 4,13h 30m,NR,,3198715,Completed,First,13h 30m,"July 08, 2016",,,,,,,,
412,20077,Saven,PlayStation 4,13h 30m,NR,,5131032,Completed,First,13h 30m,,,,,,,,,
413,20077,alexisplaying,PlayStation 4,13h 30m,100%,,3869692,Completed,First,13h 30m,"January 05, 2017",,,,,,,,
414,20077,jacobop13,PlayStation 4,13h 30m,90%,"34 treasures, 13 journal entries, 14 journal notes, 22 optional conversations",7181276,Completed,First,13h 30m,"November 25, 2018",,,,,,,,
415,20077,joejoe123,PlayStation 4,13h 30m,NR,,3009664,Completed,First,13h 30m,,,,,,,,,
416,20077,kellinko,PlayStation 4,13h 30m,NR,,11856970,Completed,First,13h 30m,"May 28, 2020",,,,,,,,
417,20077,miked879,PlayStation 4,13h 30m,100%,,2980207,Completed,First,13h 30m,"May 21, 2016",,,,,,,,
418,20077,pdluna,PlayStation 4,13h 30m,NR,,4389131,Completed,First,13h 30m,"May 05, 2017",,,,,,,,
419,20077,rakeshra96,PlayStation 4,13h 30m,NR,,9696320,Completed,First,13h 30m,"September 21, 2019",,,,,,,,
420,20077,robertaxin,PlayStation 4,13h 30m,NR,,5029955,Completed,Replay,13h 30m,"September 09, 2017",,,,,,,,
421,20077,robogiraffe,PlayStation 4,13h 30m,90%,,3839006,Completed,First,13h 30m,"November 22, 2018",,,,,,,,
422,20077,ronizzie,PlayStation 4,13h 30m,100%,,3021308,Completed,First,13h 30m,"May 13, 2016",,,,,,,,
423,20077,slider04133,PlayStation 4,13h 30m,NR,,4213667,Completed,First,13h 30m,"March 20, 2017",,,,,,,,
424,20077,nash936,PlayStation 4,13h 30m,90%,,3520246,Completed,First,13h 30m 12s,"August 24, 2016",,,,,,,,
425,20077,,PlayStation 4,13h 30m,NR,,2979060,Completed,First,13h 30m 14s,,,,,,,,,
426,20077,,PlayStation 4,13h 30m,NR,,11816414,Completed,First,13h 30m 19s,,,,,,,,,
427,20077,,PlayStation 4,13h 30m,NR,,5623806,Completed,First,13h 30m 20s,,,,,,,,,
428,20077,,PlayStation 4,13h 30m,NR,,3055509,Completed,First,13h 30m 51s,,,,,,,,,
429,20077,,PlayStation 4,13h 31m,NR,,10171743,Completed,First,13h 31m 22s,,,,,,,,,
430,20077,DrTopic,PlayStation 4,13h 32m,80%,,9005276,Completed,First,13h 32m,"June 20, 2019",,,,,,,,
431,20077,Eternitype_YT,PlayStation 4,13h 32m,90%,,11541717,Replay Completed Retired,First,13h 32m,,17h,15h 56m,5h 30m,,26h /,,2h,1h 30m
432,20077,lvsanchez,PlayStation 4,13h 32m,NR,,3333493,Completed,First,13h 32m,"August 16, 2016",,,,,,,,
433,20077,DanyonHarris,PlayStation 4,13h 32m,NR,,5075200,Completed,First,13h 32m 31s,"September 06, 2017",,,,,,,,
434,20077,,PlayStation 4,13h 32m,NR,,2974185,Completed,First,13h 32m 57s,,,,,,,,,
435,20077,Macxim,PlayStation 4,13h 33m,80%,,3520616,Completed,First,13h 33m,"October 17, 2016",,,,,,,,
436,20077,himsul,PlayStation 4,13h 33m,90%,,10672871,Completed,First,13h 33m 15s,"December 28, 2019",,,,,,,,
437,20077,ninjachefe,PlayStation 4,13h 33m,NR,,11935565,Completed,First,13h 33m 20s,"June 07, 2020",,,,,,,,
438,20077,,PlayStation 4,13h 33m,NR,,3868019,Completed,First,13h 33m 24s,,,,,,,,,
439,20077,,PlayStation 4,13h 34m,NR,,3184488,Completed,First,13h 34m,,,,,,,,,
440,20077,JRPGSensei,PlayStation 4,13h 34m,100%,,3177028,Completed,First,13h 34m 12s,"July 01, 2016",,,,,,,,
441,20077,Spicy_Papa,PlayStation 4,13h 34m,NR,,3042246,Completed,First,13h 34m 12s,"May 14, 2016",,,,,,,,
442,20077,,PlayStation 4,13h 34m,NR,,2985327,Completed,First,13h 34m 16s,,,,,,,,,
443,20077,,PlayStation 4,13h 34m,NR,,2966350,Completed,First,13h 34m 22s,,,,,,,,,
444,20077,DraculasLament,PlayStation 4,13h 34m,NR,,2977614,Completed,First,13h 34m 52s,"May 15, 2016",,,,,,,,
445,20077,DonVitoMarco,PlayStation 4,13h 35m,NR,,11004044,Completed,First,13h 35m 47s,"February 16, 2020",,,,,,,,
446,20077,ShadowStealer7,PlayStation 4,13h 36m,80%,,11884121,Completed,First,13h 36m 07s,"June 01, 2020",,,,,,,,
447,20077,Martharel,PlayStation 4,13h 36m,NR,,7760204,Completed,First,13h 36m 14s,"December 17, 2018",,,,,,,,
448,20077,SorensenxD,PlayStation 4,13h 37m,NR,,3179281,Completed,First,13h 37m 49s,"July 03, 2016",,,,,,,,
449,20077,,PlayStation 4,13h 38m,NR,,3527876,Completed,First,13h 38m,,,,,,,,,
450,20077,beearmy,PlayStation 4,13h 38m,90%,,9289133,Completed,First,13h 38m,"August 02, 2019",,,,,,,,
451,20077,goodgamer,PlayStation 4,13h 38m,90%,,6664964,Completed,First,13h 38m,"July 25, 2018",,,,,,,,
452,20077,smmac41,PlayStation 4,13h 38m,100%,Hard,10333085,Completed,First,13h 38m 10s,"October 31, 2019",,,,,,,,
