,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Progress,Speedrun,Completionist
275,2602,phasola,PC,9h,90%,,266858,Completed,First,"May 25, 2013",9h,,,,,
276,2602,rakunel,PC,9h,NR,,7233476,Completed,First,"October 01, 2018",9h,,,,,
277,2602,slejpner,PC,9h,100%,,638350,Completed,First,,9h,,,,,
278,2602,spy4killer,PC,9h,60%,,8687719,Completed,First,"April 29, 2019",9h,,,,,
279,2602,sudsthesavage,PC,9h,NR,,11829577,Completed,First,"May 24, 2020",9h,,,,,
280,2602,taco23,PC,9h,90%,,4062159,Completed,First,,9h,,,,,
281,2602,turtlefuzz,PC,9h,90%,,538798,Completed,First,"December 28, 2013",9h,,11h,,,
282,2602,xRaphle,PC,9h,80%,,4384377,Completed,First,,9h,,,,,
283,2602,yigitkoparan123,PC,9h,80%,,4917325,Completed,First,"August 16, 2015",9h,,,,,
284,2602,yulomax,PC,9h,NR,Hard,6947882,Completed,First,"September 01, 2018",9h,,,,,
285,2602,MetallicFever316,PlayStation 3,9h 04m,80%,"Low chaos, best ending, only did a few side quests and only did 1 non-lethal target method.",3094485,Completed,First,"June 20, 2016",9h 04m 47s,,,,,
286,2602,,PC,9h 05m,NR,,296891,Completed,First,,9h 05m 10s,,,,,
287,2602,,PC,9h 06m,NR,,5886544,Completed,First,,9h 06m,,,,,
288,2602,LogLadyLand,PlayStation 3,9h 06m,70%,,11814828,Completed,First,"May 26, 2020",9h 06m 23s,,,,,
289,2602,FishofFlying,PC,9h 10m,60%,,5763799,Completed,First,"May 27, 2014",9h 10m,,,,,
290,2602,ViperDC,PC,9h 10m,NR,,11867872,Completed,First,"May 30, 2020",9h 10m,,,,,
291,2602,Zaakel,PC,9h 10m,NR,,3741014,Completed,Replay,"December 04, 2016",9h 10m,,,,,
292,2602,Private,PC,9h 12m,70%,,483012,Completed,First,"June 04, 2016",9h 12m,,,,,
293,2602,Private,PC,9h 12m,NR,,11057160,Completed,First,"February 26, 2020",9h 12m 35s,,,,,
294,2602,,PC,9h 15m,NR,,6352795,Completed,First,,9h 15m,,,,,
295,2602,Smurph1227,Xbox 360,9h 15m,90%,Played one stealth playthrough and a murderous playthrough,908992,Replay Custom List Completed Retired,First,"August 22, 2014",9h 15m,Loved this game and loved both playthroughs,12h 17m,21h 32m /,,
296,2602,Flourite,PC,9h 19m,70%,,3969399,Completed,First,"October 22, 2017",9h 19m,,,,,
297,2602,,PC,9h 20m,NR,,8760696,Completed,First,,9h 20m,,,,,
298,2602,allfanmu,PC,9h 20m,80%,,855874,Completed,First,"July 26, 2014",9h 20m,,,,,
299,2602,theBlade,PC,9h 20m,80%,,3594971,Completed,First,"November 11, 2016",9h 20m,,,,,
300,2602,,PC,9h 21m,NR,,1538416,Completed,First,,9h 21m 38s,,,,,
301,2602,Mokatavatah,PC,9h 22m,NR,,7968360,Completed,First,"April 02, 2020",9h 22m,,,,,
302,2602,Benebec,PC,9h 24m,NR,,1485461,Completed,First,"May 08, 2013",9h 24m,,,,,
303,2602,,PC,9h 30m,NR,,296878,Completed,First,,9h 30m,,,,,
304,2602,,PC,9h 30m,NR,,296906,Completed,First,,9h 30m,,,,,
305,2602,,PC,9h 30m,NR,,1214991,Completed,First,,9h 30m,,,,,
306,2602,,PC,9h 30m,NR,,5519537,Completed,First,,9h 30m,,,,,
307,2602,,PC,9h 30m,NR,,6534586,Completed,First,,9h 30m,,,,,
308,2602,,PC,9h 30m,NR,,6869208,Completed,First,,9h 30m,,,,,
309,2602,Ecks927,PC,9h 30m,NR,,11062887,Completed,Replay,"April 15, 2020",9h 30m,,,,,
310,2602,midsch,PC,9h 30m,NR,,10477308,Completed,Replay,"November 24, 2019",9h 30m,,,,,
311,2602,something314,PC,9h 30m,NR,,5273315,Completed,First,"November 05, 2017",9h 30m,,,,,
312,2602,thunder_eagle,PC,9h 30m,70%,,360133,Completed,First,"August 03, 2013",9h 30m,,,,,
313,2602,,PC,9h 32m,NR,,3085719,Completed,First,,9h 32m 12s,,,,,
314,2602,TheAdventurer,PlayStation 3,9h 34m,90%,,4661802,Completed,First,"July 09, 2017",9h 34m,,,,,
315,2602,kbandze,PC,9h 37m,NR,,452345,Completed,First,"October 21, 2013",9h 37m 12s,,,,,
316,2602,,PC,9h 40m,NR,,403489,Completed,First,,9h 40m,,,,,
317,2602,Nickoli,PC,9h 40m,NR,,1205735,Completed,First,"January 07, 2017",9h 40m,,,,,
318,2602,dwsn,PC,9h 45m,NR,,3679522,Completed,First,"November 26, 2016",9h 45m,,,,,
319,2602,toazters,PC,9h 45m,90%,,9242572,Completed,First,"July 26, 2019",9h 45m,-The other unlockable abilities aside from blink (and sometimes dark vision) are really only useful/fun on secondary playthroughs.,,,,
320,2602,TrapGod112,PC,9h 48m,NR,Ghost,1717527,Completed,First,"December 14, 2012",9h 48m,,11h 25m,,,
321,2602,reidabee,PC,9h 49m,NR,,5114739,Completed,First,,9h 49m,,,,,
322,2602,McBum,PC,9h 51m,NR,,4432624,Completed,Replay,"February 28, 2017",9h 51m,,,,,
323,2602,O__Igor__O,PC,9h 53m,70%,First Playthrough — Main Story+Some side missions — High chaos(Bad End) — Second Difficult(Medium),9123407,Completed,First,"July 28, 2019",9h 53m 07s,,,,,
324,2602,bozusaki,PC,9h 55m,90%,,4352612,Completed,First,"April 23, 2017",9h 55m,,,,,
325,2602,,PC,9h 56m,NR,,11061427,Completed,First,,9h 56m,,,,,
326,2602,,Xbox 360,10h,NR,,296871,Completed,First,,10h,,,,,
327,2602,,PC,10h,NR,,296887,Completed,First,,10h,,,,,
328,2602,,PC,10h,NR,,483276,Completed,First,,10h,,,,,
329,2602,,PC,10h,NR,,554710,Completed,First,,10h,,,,,
330,2602,,PC,10h,NR,,582700,Completed,First,,10h,,,,,
331,2602,,PC,10h,NR,,1049437,Completed,First,,10h,,,,,
332,2602,,PlayStation 3,10h,NR,,1319951,Completed,First,,10h,,,,,
333,2602,,PC,10h,NR,,1464977,Completed,First,,10h,,,,,
334,2602,,PC,10h,NR,,1684183,Completed,First,,10h,,11h,,,
335,2602,,PC,10h,NR,,2772895,Completed,First,,10h,,,,,
336,2602,,PC,10h,NR,,3956641,Completed,First,,10h,,,,,
337,2602,,PC,10h,NR,,4032513,Completed,First,,10h,,,,,
338,2602,,PC,10h,NR,,4983156,Completed,First,,10h,,,,,
339,2602,,PC,10h,NR,,5453054,Completed,First,,10h,,,,,
340,2602,,PC,10h,NR,,6784609,Completed,First,,10h,,,,,
341,2602,,PC,10h,NR,,6893198,Completed,First,,10h,,,,,
342,2602,,PC,10h,NR,,7913178,Completed,First,,10h,,,,,
343,2602,,PC,10h,NR,,11213158,Completed,First,,10h,,,,,
344,2602,Private,PC,10h,NR,,4789505,Completed,First,,10h,,,,,
345,2602,Bassem,PC,10h,90%,,511429,Completed,First,"December 08, 2013",10h,,,,,
346,2602,BeatGinger,PlayStation 4,10h,80%,,4145668,Completed,Replay,"September 30, 2016",10h,,17h,,,20h
347,2602,Bloozy,PC,10h,NR,,5055691,Completed,First,"September 16, 2017",10h,,,,,
348,2602,ChessVice,,10h,70%,,396127,Completed,First,"August 31, 2013",10h,,,,,
349,2602,Fatalichious,PC,10h,100%,,3383346,Completed,First,"September 02, 2016",10h,,,,,
350,2602,GoSic,PC,10h,NR,,4529703,Completed,First,"October 23, 2018",10h,,,,,
351,2602,GondarCool,PC,10h,90%,,5545829,Completed,First,"February 14, 2015",10h,,15h,,,
352,2602,I_am_nobody,PC,10h,NR,,5030367,Completed,First,"December 27, 2012",10h,,,,,
353,2602,Jabbtoth,PC,10h,NR,,723984,Completed,First,"May 11, 2014",10h,,,,,
354,2602,Kingxton,PC,10h,NR,,11728907,Completed,First,"May 13, 2020",10h,,,,,
355,2602,Legion_of_Flames,PC,10h,90%,played on high chaos,358462,Completed,First,"August 01, 2013",10h,,,,,
356,2602,LucidGrifter,PC,10h,NR,,1031122,Completed,First,"September 14, 2014",10h,,,,,
357,2602,MaudAurora,PC,10h,NR,,10376087,Completed,First,,10h,,,,,
358,2602,Mesiex,PC,10h,NR,,8095949,Completed,First,"January 21, 2019",10h,,,,,
359,2602,Mr_Robo,Xbox 360,10h,70%,,1968467,Completed,First,October 2012,10h,,,,,
360,2602,Odma,PC,10h,NR,,8833348,Completed,First,,10h,,,,,
361,2602,Private,PC,10h,NR,,1353219,Completed,First,"June 20, 2019",10h,,,,,
362,2602,Ravyu,PC,10h,80%,,4612240,Completed,First,"November 23, 2016",10h,,,,,
363,2602,Rayden767,PlayStation 3,10h,NR,,1204037,Completed,First,"October 18, 2012",10h,,15h,,,
364,2602,Renegade,PC,10h,NR,,1387326,Completed,First,"June 14, 2015",10h,,,,,
365,2602,Runi_dk,PC,10h,NR,,6889988,Completed,First,"August 22, 2018",10h,,,,,
366,2602,STFP,PC,10h,90%,,6003346,Completed,First,"March 18, 2018",10h,,,,,
367,2602,Sacyne,PC,10h,NR,,6231561,Completed,First,"May 11, 2018",10h,,,,,
368,2602,Sgt_lode,PC,10h,NR,,6233688,Completed,First,"November 27, 2015",10h,,,,,
369,2602,Solaris,Xbox 360,10h,90%,,586874,Replay Completed,First,"January 19, 2014",10h,,,1h /,,
370,2602,Tidell,PC,10h,70%,,6513356,Completed,First,"July 03, 2018",10h,,,,,
371,2602,TornaDoz,PC,10h,60%,,126125,Completed,First,"October 14, 2012",10h,,,,,
372,2602,Umbabumba,PC,10h,NR,,8723315,Completed,First,"September 14, 2017",10h,,15h,,,
373,2602,UrbanUrban,PC,10h,NR,,1457507,Completed,First,,10h,,,,,
374,2602,Vrand,PC,10h,100%,,364240,Completed,First,,10h,,12h,,,
375,2602,Warpathx1,PlayStation 3,10h,90%,,546323,Replay Completed,First,,10h,,,,,
376,2602,Wundega,PC,10h,90%,,481455,Completed,First,"September 01, 2013",10h,,,,,
377,2602,billy2513,PlayStation 4,10h,NR,,4332919,Completed,Replay,"April 19, 2017",10h,,,,,
378,2602,bl7tz,PC,10h,NR,,1443748,Completed,First,"July 06, 2015",10h,,,,,
379,2602,bvm1539,PC,10h,NR,,837770,Completed,First,,10h,,14h,,,
380,2602,ceilingfan123,PC,10h,100%,,1248794,Completed,Replay,"March 17, 2015",10h,,,,,
381,2602,craigx1995,PC,10h,80%,,7775664,Completed,First,"December 18, 2018",10h,,,,,
382,2602,dagrum,PC,10h,70%,,427254,Completed,First,"September 28, 2013",10h,,,,,
383,2602,edshirinian,PC,10h,100%,,613274,Completed,First,,10h,,,,,
384,2602,efoja,PC,10h,80%,,77291,Completed,First,"November 04, 2012",10h,,,,,
385,2602,flomm,PC,10h,NR,,504564,Completed,First,"December 03, 2013",10h,,,,,
386,2602,jtymes,PC,10h,NR,,803777,Completed,First,"July 20, 2014",10h,,,,,
387,2602,minitonito,PC,10h,90%,,907287,Completed,First,"August 22, 2014",10h,,,,,
388,2602,movieguy,PC,10h,100%,Tried to be mostly stealthy,1001530,Completed,First,"November 01, 2014",10h,,,,,
389,2602,poepx,PC,10h,90%,,809325,Completed,First,"July 26, 2014",10h,"Awesome story, awesome gameplay",,,,
390,2602,rascorpia,Xbox 360,10h,80%,,479537,Completed,First,,10h,,21h,,5h,33h
391,2602,ryuson2000,PC,10h,NR,,7221381,Completed,First,"October 10, 2018",10h,,,,,
392,2602,sagmentus,PC,10h,90%,Good Game!,543511,Completed,First,"December 31, 2013",10h,,,,,
393,2602,shakirus,Xbox 360,10h,80%,,224999,Completed,First,"February 24, 2013",10h,,,,,
394,2602,Private,PC,10h,60%,,3102095,Completed,First,"June 20, 2016",10h,,,,,
395,2602,soulstoner,PC,10h,NR,,213543,Completed,First,"December 26, 2012",10h,,,,,
396,2602,ssjbardock,PC,10h,NR,Stealth/No-Kill Run,1435146,Completed,First,"July 04, 2015",10h,Fantastic Game will be playing DLC and the replaying main story.,,,,
397,2602,stealthkiller72,Xbox 360,10h,NR,,120786,Completed,First,"October 17, 2012",10h,,,,,
398,2602,Private,PC,10h,80%,,10937235,Completed,First,,10h,,,,,
399,2602,sturdyserpent,PlayStation 4,10h,80%,,7395122,Completed,First,,10h,,,,,25h
400,2602,syxxness,PC,10h,80%,,493588,Completed,First,"November 21, 2013",10h,,,,,
401,2602,thelta,PC,10h,90%,,3680363,Completed,Replay,"November 26, 2016",10h,,,,,
402,2602,truewarhead,PC,10h,NR,,154203,Completed,First,"October 20, 2012",10h,,,,,
403,2602,vengrath1,PC,10h,90%,,7106186,Completed,Replay,"May 14, 2017",10h,,,,,
404,2602,victorprs,PC,10h,NR,,1653516,Completed,First,"August 12, 2015",10h,,,,,
405,2602,whyrecon,PC,10h,80%,,4416362,Completed,First,"December 27, 2014",10h,,,,,
406,2602,xRabia,PC,10h,80%,,4181339,Completed,First,,10h,,,,,
407,2602,Private,PC,10h,NR,,4101346,Completed,First,,10h,,,,,
408,2602,Private,PC,10h 01m,90%,,401147,Completed,First,"September 05, 2013",10h 01m,,,,,
409,2602,thestickman94,PC,10h 04m,NR,,2056072,Completed,Replay,"November 07, 2015",10h 04m,,,,,
410,2602,,PC,10h 05m,NR,100% I finished the entire game but didn't play any DLC so that is still 100% i guess,6815358,Completed,First,,10h 05m 26s,,,,,
411,2602,3DollarEFTPOS,PC,10h 06m,80%,Pacifist Playthrough,7133357,Completed,First,"September 28, 2018",10h 06m,,,,,
412,2602,CelticLion17,PC,10h 06m,70%,"Obtained majority of collectibles, Low Chaos run",6476432,Completed,First,"July 24, 2018",10h 06m,,,,,
413,2602,invaderzee,PC,10h 10m,NR,,4951763,Completed,First,"August 23, 2017",10h 10m,,,,,
414,2602,Hossam_Cloud69,PC,10h 12m,70%,,3819187,Completed,First,,10h 12m,,,,,
415,2602,Private,PC,10h 12m,90%,,757512,Completed,Replay,"June 13, 2014",10h 12m,,,,,
416,2602,Private,PC,10h 13m,NR,,8388313,Completed,First,"March 29, 2020",10h 13m,,,,,
417,2602,Latouffe,PC,10h 15m,NR,,828666,Completed,First,,10h 15m,,,,,
418,2602,Terlan_357,PC,10h 15m,60%,,1342586,Completed,First,"May 13, 2015",10h 15m,,14h 20m,,,
419,2602,,PC,10h 17m,NR,,296894,Completed,First,,10h 17m,,,,,
420,2602,NightSlade,PC,10h 17m,80%,,4410129,Completed,First,"January 23, 2017",10h 17m,,18h 54m,,,
421,2602,,PC,10h 18m,NR,on Very Hard Difficult,513323,Completed,First,,10h 18m,,,,,
422,2602,,PC,10h 18m,NR,,2886120,Completed,First,,10h 18m,,,,,
423,2602,Tangerz,PC,10h 18m,80%,,216290,Completed,First,,10h 18m,,,,,
424,2602,,PC,10h 20m,NR,,828075,Completed,First,,10h 20m,,,,,
425,2602,,PC,10h 20m,NR,,1651367,Completed,First,,10h 20m,,,,,
426,2602,,PC,10h 20m,NR,,9270831,Completed,First,,10h 20m,,,,,
427,2602,Draps,PC,10h 20m,90%,,521654,Completed,First,"August 17, 2013",10h 20m,,16h 10m,,,25h 30m
428,2602,JacksUsername,PC,10h 20m,70%,,333676,Completed,First,"April 04, 2014",10h 20m,,,,,
429,2602,Monkeytart,PC,10h 20m,100%,,1208892,Completed,First,"February 22, 2015",10h 20m,,,,,
430,2602,Troopz,PC,10h 20m,NR,,1911030,Completed,First,"October 11, 2015",10h 20m,,,,,
431,2602,,PC,10h 24m,NR,:^),5729421,Completed,First,,10h 24m,,,,,
432,2602,,PC,10h 24m,NR,,11801707,Completed,First,,10h 24m,,,,,
433,2602,KING72,PC,10h 24m,90%,,3334492,Completed,First,"August 12, 2016",10h 24m,,,,,
434,2602,,PC,10h 24m,NR,,607529,Completed,First,,10h 24m 10s,,,,,
435,2602,Calistall,PC,10h 25m,100%,,431141,Completed,First,"October 01, 2013",10h 25m,,,,,
436,2602,Private,PC,10h 25m,NR,"Didn't focus on too many unlocks. Completed the ""good"" ending. Still have to do DLC",5051337,Completed,First,"July 01, 2018",10h 25m,,,,,
437,2602,Sinrah,PC,10h 26m,90%,,3262601,Completed,First,"July 27, 2016",10h 26m,,,,,
438,2602,,PC,10h 26m,NR,,3678876,Completed,First,,10h 26m 12s,,,,,
439,2602,Radurco,PC,10h 29m,NR,,6156201,Completed,First,,10h 29m,,,,,
440,2602,,PC,10h 30m,NR,,392007,Completed,First,,10h 30m,,13h,,,
441,2602,,PC,10h 30m,NR,,694672,Completed,First,,10h 30m,,12h 45m,,,16h
442,2602,,PC,10h 30m,NR,,1075548,Completed,First,,10h 30m,,,,,
443,2602,,PC,10h 30m,NR,,2747553,Completed,First,,10h 30m,,,,,
444,2602,,PC,10h 30m,NR,Completed collectables in a few levels and unlocked all safes without guides,6526988,Completed,First,,10h 30m,,,,,
445,2602,,PC,10h 30m,NR,,6653815,Completed,First,,10h 30m,,,,,
446,2602,Deh_,PC,10h 30m,NR,,619454,Completed,First,"February 06, 2014",10h 30m,,,,,
447,2602,Dioscoro,PlayStation 3,10h 30m,100%,,1085717,Replay Completed,First,"December 30, 2014",10h 30m,,,,,
448,2602,Private,PC,10h 30m,80%,Hard mode,1420524,Completed,First,"June 21, 2015",10h 30m,,,,,
449,2602,Walkbackdead,PC,10h 30m,80%,,1327238,Completed,First,"May 02, 2015",10h 30m,,,,,
450,2602,ebilcanival,PC,10h 30m,NR,,732016,Completed,First,"May 18, 2014",10h 30m,,,,,
451,2602,Private,PC,10h 30m,NR,,3891942,Completed,First,"July 25, 2013",10h 30m,,15h,,,
452,2602,jcdenton2,PC,10h 30m,80%,,11432808,Completed,First,"April 13, 2020",10h 30m,,,,,
453,2602,Private,PC,10h 30m,80%,,7542795,Completed,First,"March 11, 2020",10h 30m,,,,,
454,2602,magnnum_paul,PC,10h 30m,80%,,6099652,Completed,First,"March 25, 2018",10h 30m,,,,,
455,2602,,PC,10h 31m,NR,,11707641,Completed,First,,10h 31m 02s,,,,,
456,2602,PlushWraith,PC,10h 33m,NR,"Easy difficulty, low chaos playthrough",1391292,Completed,First,"June 24, 2015",10h 33m,,,,,
457,2602,,,10h 35m,NR,Passive Run,363766,Completed,First,,10h 35m,,,,,
458,2602,,PC,10h 35m,NR,,2699012,Completed,First,,10h 35m 32s,,12h 29m 58s,,,24h 34m 24s
459,2602,ShizWhiz,,10h 38m,NR,,386564,Completed,First,"August 22, 2013",10h 38m,,,,,
460,2602,JustinBB7,PC,10h 40m,NR,,170455,Completed,First,"January 20, 2013",10h 40m,,,,,
461,2602,Tonokai,PC,10h 40m,NR,,6243586,Completed,First,"May 14, 2018",10h 40m,,,,,
462,2602,Private,PC,10h 42m,NR,,365641,Completed,First,"July 27, 2013",10h 42m,,,,,
463,2602,outblast77,PC,10h 42m,NR,,4399715,Completed,First,"May 19, 2017",10h 42m,,,,,
464,2602,xMars,PC,10h 42m,80%,,11180328,Completed,First,"September 07, 2013",10h 42m,,,,,
465,2602,Private,PC,10h 44m,NR,,6208284,Completed,First,,10h 44m,,,,,
466,2602,Private,PC,10h 45m,NR,,1932617,Completed,First,"October 31, 2015",10h 45m,,,,,
467,2602,Killrazy,PC,10h 45m,NR,,561547,Completed,First,"January 15, 2014",10h 45m 36s,,,,,
468,2602,Laso,PC,10h 54m,90%,,1395619,Completed,First,"January 03, 2015",10h 54m,,,,,
469,2602,Luba1893,PC,10h 54m,NR,,3569211,Completed,First,,10h 54m,,,,,
470,2602,blackopsMD2,PlayStation 3,10h 54m,NR,,2041226,Completed,First,"November 03, 2015",10h 54m,,,,,
471,2602,Private,PC,10h 54m,NR,,558504,Completed,First,"January 06, 2014",10h 54m,,,,,
472,2602,rkerbof,PC,10h 56m,80%,,3489603,Completed,First,"September 14, 2016",10h 56m,,,,,
473,2602,,PlayStation 3,11h,NR,,296875,Completed,First,,11h,,,,,
474,2602,,PC,11h,NR,,509472,Completed,First,,11h,,,,,
475,2602,,PC,11h,NR,,533675,Completed,First,,11h,,,,,
476,2602,,PC,11h,NR,,720373,Completed,First,,11h,,,,,
477,2602,,PC,11h,NR,,723734,Completed,First,,11h,,,,,
478,2602,,PC,11h,NR,,725344,Completed,Replay,,11h,,,,,
479,2602,,PC,11h,NR,,881593,Completed,First,,11h,,,,,
480,2602,,PC,11h,NR,,1034979,Completed,First,,11h,,,,,
481,2602,,PC,11h,NR,,1179753,Completed,First,,11h,,,,,
482,2602,,PC,11h,NR,,1220030,Completed,First,,11h,,14h,,,
483,2602,,PC,11h,NR,,3629989,Completed,First,,11h,,,,,
484,2602,,PC,11h,NR,,4362918,Completed,First,,11h,,,,,
485,2602,,PC,11h,NR,,9101924,Completed,First,,11h,,,,,
486,2602,,PC,11h,NR,,10373119,Completed,First,,11h,,,,,
487,2602,,PC,11h,NR,,11008333,Completed,First,,11h,,,,,
488,2602,Bartezoo,Xbox 360,11h,80%,,1711673,Completed,First,"February 12, 2013",11h,,,,,
489,2602,BigKinkyGiant,PC,11h,NR,,1452519,Completed,Replay,"January 11, 2015",11h,,,,,
490,2602,CaptainKaffe,PC,11h,80%,,402462,Completed,First,"September 07, 2013",11h,,,,,
491,2602,Private,PC,11h,80%,,11678130,Replay Completed,Replay,,11h,,17h,,,41h
492,2602,Delicious_Pancakes,PC,11h,90%,,8531735,Completed,First,,11h,,,,,
493,2602,DylanWE,PC,11h,NR,,6228913,Completed,First,"May 10, 2018",11h,,,,,
494,2602,Eksmannnn,Xbox 360,11h,100%,,226659,Completed,First,"May 07, 2013",11h,,,,,
495,2602,EmperorGandhi,PC,11h,90%,,6624242,Completed,First,,11h,,,,,
496,2602,Fundyracer,PC,11h,70%,,10596280,Completed,First,"July 17, 2018",11h,,,,,
497,2602,GaelicGrass,PC,11h,80%,,6533657,Completed,First,"July 06, 2018",11h,,,,,
498,2602,GameCrazyDaisy1,PlayStation 4,11h,NR,,5762178,Completed,First,"August 01, 2016",11h,,,,,
499,2602,HaraldB,PC,11h,NR,,856166,Completed,First,"April 19, 2014",11h,,,,,
500,2602,Jefferado,PC,11h,70%,,9310052,Completed,First,"August 05, 2019",11h,,,,,
501,2602,KOICrowz,PC,11h,80%,,3955029,Completed,First,"January 17, 2017",11h,,,,,
502,2602,Private,PC,11h,90%,,885019,Completed,First,"August 08, 2014",11h,,,,,
503,2602,Madai,PC,11h,70%,,5622726,Completed,First,"January 12, 2018",11h,,,,,
504,2602,NeV3rKilL,PC,11h,90%,,336554,Completed,First,"July 21, 2013",11h,,,,,
505,2602,Netherstorms,PC,11h,NR,,1175609,Completed,First,,11h,,,,,
506,2602,Olkkiman,PC,11h,NR,,6481818,Completed,First,"June 27, 2018",11h,,,,,
507,2602,PotentialPotato,PC,11h,90%,,9120458,Completed,First,"July 11, 2017",11h,,,,,
508,2602,Quofum,PC,11h,NR,,11607446,Completed,First,"July 14, 2014",11h,,,,,
509,2602,Private,PC,11h,80%,,609014,Completed,First,"January 14, 2013",11h,,,,,
510,2602,Roiley,PC,11h,NR,,7013963,Completed,First,"September 21, 2018",11h,,,,,
511,2602,Shenyan,PC,11h,80%,,11225963,Completed,First,,11h,,,,,
512,2602,Shraneid,PC,11h,NR,,9605681,Completed,First,"September 14, 2019",11h,,,,,
513,2602,Private,PC,11h,NR,,4123833,Completed,First,"November 02, 2017",11h,,,,,
514,2602,Spizzik,PC,11h,NR,,3598214,Completed,First,"November 28, 2017",11h,,,,,
515,2602,SuperMatt,PC,11h,70%,,4085593,Completed,First,,11h,,18h,,,
516,2602,TheRadishSpirit,PC,11h,NR,,1565457,Completed,First,,11h,,,,,
517,2602,The_Mooch,PC,11h,NR,,9049224,Completed,First,"June 27, 2019",11h,,,,,
518,2602,VanityWalker,PC,11h,NR,,4901446,Completed,First,"August 12, 2017",11h,,,,,
519,2602,VladTheRad,PC,11h,NR,,5103455,Completed,First,"October 17, 2016",11h,,,,,
520,2602,WesleyCheong,PC,11h,NR,,9064442,Completed,First,,11h,,,,,
521,2602,Private,PC,11h,70%,,1404423,Completed,First,"June 21, 2015",11h,,,,,
522,2602,bcoakiot,PC,11h,90%,,874541,Completed,First,"August 03, 2014",11h,,,,,
523,2602,blacklabel8829,PC,11h,NR,,768458,Completed,First,"August 03, 2013",11h,,,,,
524,2602,colinnoel,PC,11h,NR,,4037883,Completed,First,"December 14, 2016",11h,,,,,
525,2602,cura,PC,11h,80%,,1085229,Completed,First,"December 23, 2014",11h,,,,,
526,2602,davidstubbs,PlayStation 3,11h,NR,,1029613,Completed,First,"October 19, 2013",11h,,,,,
527,2602,Private,PC,11h,NR,,1286105,Completed,First,"April 08, 2015",11h,,,,,
528,2602,fibseq11235,Xbox 360,11h,80%,,3181387,Completed,First,"July 05, 2016",11h,,18h,,,
529,2602,Private,PC,11h,90%,,6096834,Completed,Replay,"June 12, 2017",11h,,,,,
530,2602,jrmcinnen,PC,11h,90%,,5892426,Completed,Replay,"November 24, 2016",11h,,,,,
531,2602,kiraihto,PC,11h,NR,,6111179,Completed,Replay,"April 12, 2018",11h,,,,,
532,2602,knjain1995,PC,11h,NR,,1377237,Completed,First,"June 08, 2015",11h,,13h,,,
533,2602,leonkenedystan1,PlayStation 3,11h,90%,,10938431,Completed,First,"February 04, 2020",11h,,,,,
534,2602,mattyman129,PC,11h,70%,,11382960,Completed,First,,11h,,,,,
535,2602,maxwell,PC,11h,NR,,8699597,Completed,Replay,,11h,,,,,
536,2602,mcsone,PC,11h,90%,,732978,Completed,First,"October 15, 2014",11h,,,,,
537,2602,okeidev,,11h,100%,,462390,Completed,First,"October 30, 2013",11h,,,,,
538,2602,potionjunkie,PC,11h,NR,,9084578,Completed,First,"August 04, 2019",11h,,,,,
539,2602,qwurzy,PC,11h,80%,,9453893,Completed,First,,11h,,,,,
540,2602,rogueshadow1,PC,11h,100%,A little rushed after the dinner party,8136487,Completed,Replay,"February 01, 2020",11h,,,,,
541,2602,Private,PC,11h,NR,,10283107,Completed,First,"October 21, 2019",11h,,,,,
542,2602,shol1122,Xbox 360,11h,90%,,1226482,Completed,First,"August 04, 2014",11h,,,,,
543,2602,spacedolphin,PC,11h,80%,,6320064,Completed,First,"May 27, 2018",11h,,,,,
544,2602,spamer,PC,11h,NR,,5078934,Completed,First,"November 23, 2016",11h,,,,,
545,2602,sziske,PC,11h,NR,,1039185,Completed,First,,11h,,,,,
546,2602,terencecah,PC,11h,NR,,125175,Completed,First,"February 23, 2013",11h,,,,,
547,2602,Private,Xbox 360,11h 01m,80%,,274993,Completed,Replay,,11h 01m 06s,,,,,
548,2602,osborn2009,PlayStation 3,11h 05m,90%,,313767,Completed,First,"July 06, 2013",11h 05m,,,,,
549,2602,kurfew007,,11h 05m,NR,,451567,Playing Completed,First,"October 20, 2013",11h 05m 42s,,,,,
