,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Personal Notes,Retired Notes
1079,60145,taranwalker,PC,28h,NR,,10461618,Completed,First,,"November 20, 2019",28h,,,,
1080,60145,Tino,PC,28h 08m,80%,,10532211,Completed,First,,"December 03, 2019",28h 08m 55s,,,,
1081,60145,whitcolumn,PC,28h 12m,NR,,11252331,Completed,First,,"December 04, 2019",28h 12m,,,,
1082,60145,RafaTVaz,PC,28h 14m,80%,,10679107,Completed,First,,"December 27, 2019",28h 14m,,,,
1083,60145,,Xbox One,28h 30m,NR,,11023057,Completed,First,,,28h 30m,,,,
1084,60145,,PlayStation 4,28h 50m,NR,,10495053,Completed,First,,,28h 50m,,,,
1085,60145,,PC,29h,NR,,10912624,Completed,First,,,29h,,,,
1086,60145,Eternitype_YT,PlayStation 4,29h,90%,,11600248,Completed Retired,First,16h 30m,"April 29, 2020",29h,31h,,,
1087,60145,Private,PC,29h,90%,,10499998,Completed,First,,"November 27, 2019",29h,,,,
1088,60145,Walk3r,PC,29h,NR,Completed 96%,10739464,Completed,First,,"May 31, 2020",29h,,,,
1089,60145,abhishek_krishnan,PC,29h,NR,,11327745,Completed,First,24h,"April 03, 2020",29h,36h,,,
1090,60145,dyl3mma,PC,29h,NR,,10727953,Completed,First,,"January 02, 2020",29h,,,,
1091,60145,Private,PlayStation 4,29h 15m,80%,"Platinum trophy, Jedi Grand Master difficulty",11303222,Completed,First,,"April 01, 2020",29h 15m,38h 45m,,,
1092,60145,Mogwai89,Xbox One,29h 30m,100%,,10568770,Completed,First,,"February 01, 2020",29h 30m,,,,
1093,60145,,PC,29h 30m,NR,,10739997,Completed,First,,,29h 30m 43s,,,,
1094,60145,mockturtle,PlayStation 4,29h 55m,90%,"All planets 98%-100% explored. All chests, secrets, and skills. 84% Trophies.",10947851,Completed,First,,"February 07, 2020",29h 55m,,,,
1095,60145,,PC,30h,NR,,10443573,Completed,First,,,30h,,,,
1096,60145,,PlayStation 4,30h,NR,,10477617,Completed,First,,,30h,,,,
1097,60145,,PC,30h,NR,,10486488,Completed,First,20h,,30h,40h,,,
1098,60145,,PC,30h,NR,,10521509,Completed,First,,,30h,,,,
1099,60145,,PC,30h,NR,,10568683,Completed,First,,,30h,32h,,,
1100,60145,,PC,30h,NR,Completed on grandmaster. Did most extras.,10628048,Completed,First,,,30h,,,,
1101,60145,,PC,30h,NR,Over 95% on every planet and multiple visits on each of them (sometimes even if not required by story).,10899998,Completed,First,,,30h,,,,
1102,60145,,PC,30h,NR,,11741666,Completed,First,,,30h,,,,
1103,60145,Homelander,PlayStation 4,30h,NR,,11826736,Completed,First,,"December 24, 2020",30h,,,,
1104,60145,Infernal,PC,30h,NR,,11823855,Completed,First,,"May 24, 2020",30h,,,,
1105,60145,Jankio,PC,30h,NR,,10676649,Completed,First,,"November 15, 2019",30h,,,,
1106,60145,Kandre,Xbox One,30h,90%,1000/1000G,10525899,Completed,First,,"December 02, 2019",30h,45h,,,
1107,60145,aisle19,PC,30h,100%,,10923396,Completed,First,,"February 01, 2020",30h,,,,
1108,60145,aleek556,PlayStation 4,30h,NR,,10637002,Completed,First,16h,"December 22, 2019",30h,,,,
1109,60145,casadaros,Xbox One,30h,NR,,11809809,Completed,First,,"May 22, 2020",30h,,,,
1110,60145,dsimm,PlayStation 4,30h,NR,,8838149,Completed,First,,"November 19, 2019",30h,,,,
1111,60145,hikle00,PlayStation 4,30h,NR,,10778742,Completed,First,20h,"December 08, 2019",30h,40h,,,
1112,60145,mrhaako,Xbox One,30h,NR,,10529498,Completed,First,,"December 03, 2019",30h,,,,
1113,60145,Private,PC,30h,NR,,10478291,Completed,First,22h,"November 24, 2019",30h,40h,,,
1114,60145,theham07,PC,30h,NR,"Compensated time for some optional content, but really just me getting lost",11746000,Completed,First,28h,"May 11, 2020",30h,,,,
1115,60145,woojto,PlayStation 4,30h,90%,,10439453,Completed,First,,"November 30, 2019",30h,,,,
1116,60145,Private,PC,30h 22m,NR,,10745160,Completed,First,,"January 03, 2020",30h 22m,,,,
1117,60145,,PC,31h,NR,,10482429,Completed,First,,,31h,,,,
1118,60145,,PC,31h,NR,Hardest mode,11061165,Completed,First,24h,,31h,,,,
1119,60145,DigitalScroogeMcDuck,PC,31h,90%,"Some extras, working on 100%",10850459,Completed,First,,"January 20, 2020",31h,,,,
1120,60145,Private,PC,31h,100%,,11728054,Completed,First,,December 2019,31h,,,,
1121,60145,iteddeck,PC,31h,90%,,11708546,Completed,First,,"January 03, 2020",31h,,,,
1122,60145,Private,PC,31h,NR,,10555659,Completed,First,,"December 14, 2019",31h,,,,
1123,60145,,PC,32h,NR,,10442403,Completed,First,,,32h,,,,
1124,60145,Nool11793,PlayStation 4,32h,80%,Rough estimate no way of truly knowing,10438482,Completed,First,,"December 20, 2019",32h,,,,
1125,60145,acootes,Xbox One,32h,80%,,10450190,Completed,First,,"December 23, 2019",32h,,,,
1126,60145,thekeiblerwizard,PC,32h,NR,,8814428,Completed,First,,"January 27, 2020",32h,,,,
1127,60145,vvkr,PC,32h,NR,,10514072,Completed,First,,"November 30, 2019",32h,,,,
1128,60145,Berusek,PC,32h 21m,NR,,10463967,Completed,First,,"November 21, 2019",32h 21m 07s,,,,
1129,60145,,PC,33h,NR,,10489755,Completed,First,,,33h,,,,
1130,60145,,PC,33h,NR,,12001939,Completed,First,,,33h,,,,
1131,60145,FiliSh,PC,33h,NR,,11077080,Completed,First,,"March 01, 2020",33h,,,,
1132,60145,KeimiOne,PC,33h,80%,,11514917,Completed,First,,"April 20, 2020",33h,,,,
1133,60145,adgkadgk,PC,33h,NR,,11159620,Completed,First,,"March 15, 2020",33h,,,,
1134,60145,Private,Xbox One,33h 42m,80%,,11609334,Completed,First,,"June 14, 2020",33h 42m,,,,
1135,60145,,PC,34h,NR,"100% map exploration, 30/39 achievements, Jedi Master difficulty",10630904,Completed,First,,,34h,,,,
1136,60145,,PC,34h,NR,,10752979,Completed,First,,,34h,,,,
1137,60145,LunchboxDOTinc,PC,34h,NR,,10778584,Completed,First,,"January 09, 2020",34h,,,,
1138,60145,ThrillSeeker15,PC,34h,80%,,10528182,Completed,First,,"December 03, 2019",34h,49h 30m,,,
1139,60145,tomgoroth,PC,34h 30m,100%,,10325613,Completed,First,,"February 15, 2020",34h 30m,,,,
1140,60145,tossin,PlayStation 4,34h 55m,80%,,10992539,Completed,First,,"February 14, 2020",34h 55m,,,,
1141,60145,,PC,35h,NR,,10601891,Completed,First,,,35h,,,,
1142,60145,,Xbox One,35h,NR,,10794414,Completed,First,25h,,35h,50h,,,
1143,60145,Jackalopalen,PC,35h,100%,,10839749,Completed,First,,"December 14, 2019",35h,35h 01s,,,
1144,60145,Private,PlayStation 4,35h,NR,,10927575,Completed,First,,"February 02, 2020",35h,,,,
1145,60145,YoshYosh,PC,35h,NR,,11529287,Completed,First,,"April 22, 2020",35h,,,,
1146,60145,flav_iio,PC,35h,90%,,10972522,Completed,First,,"November 24, 2019",35h,,,,
1147,60145,,PC,36h,NR,,10469240,Completed,First,,,36h,,,,
1148,60145,,PC,36h,NR,,10843630,Completed,First,,,36h,,,,
1149,60145,backloggamer,PlayStation 4,36h,90%,,11653922,Completed,First,,"April 23, 2020",36h,,,,
1150,60145,Private,PC,37h,NR,"100% in all locations, but I didn't bother to all achievements 30/39",11148646,Completed,First,,"March 12, 2020",37h,,,,
1151,60145,demonic,PC,39h 31m,90%,92% each planet minimum,10434407,Completed,First,,"November 25, 2019",39h 31m,,,,
1152,60145,1N07,PC,40h,NR,"nearly all optional content done, generally fairly slowly played",10792176,Completed,First,,"November 14, 2019",40h,,,,
1153,60145,Private,PC,40h,80%,Game reports 90% complete on Jedi Knight (Normal) difficulty. Actual playing time reported here. Most extras as I went.,10476199,Completed,First,,"November 23, 2019",40h,,,"Game reports 90% complete on Jedi Knight (Normal) difficulty. Actual playing time reported here. Got most extras as I went, revisited Bogano to get extras.",
1154,60145,vannboyo,PC,40h,NR,,11411248,Completed,First,18h,November 2019,40h,,,,
1155,60145,,PC,41h,NR,,10489756,Completed,First,,,41h,,,,
1156,60145,abcismasta,PC,42h,NR,,10477276,Completed,First,,"November 23, 2019",42h,,,,
1157,60145,thephoenixking43,PC,43h,90%,Jedi Grandmaster,10489968,Completed,First,,"November 25, 2019",43h,,,,
1158,60145,Private,PC,44h,90%,,11833585,Completed,First,,"May 24, 2020",44h,,,93% average planet completion.,
1159,60145,tominagy,PC,44h,NR,,10685945,Completed,First,,"December 29, 2019",44h,,,,
1160,60145,Private,PC,46h,NR,"100% the game, just need to finish achievements.",10710384,Completed,First,,"January 26, 2020",46h,,,Epic Games Store/Origin,
1161,60145,darthnihl,PC,47h,90%,"All ponchos, saber hilts and liveries",11615785,Completed,First,,"December 15, 2019",47h,,,,
1162,60145,neohq,PC,47h,80%,,10453885,Completed,First,,"November 19, 2019",47h,,,,
1163,60145,Viles,Xbox One,50h,100%,"Time played stats are NOT provided for ""Star Wars Jedi: Fallen Order"" on Xbox.",10637102,Completed,First,,"December 23, 2019",50h,,,89% completed on Jedi Knight difficulty. There is no way to check total time played for Jedi Fallen Order on Xbox. The Xbox version of this game does NOT track the total played time. I had to estimate my completion playtime based on similar games I've played.,
1164,60145,Beelo,PlayStation 4,17h,80%,,10529032,Completed,First,12h,"December 03, 2019",14h,17h,,,
1165,60145,Michael313,PC,17h,90%,,10577379,Completed,First,,"December 07, 2019",,17h,,,
1166,60145,,PC,18h,NR,,10440382,Completed,First,15h,,16h,18h,,,
1167,60145,rafapardellas,PlayStation 4,18h,NR,8,10582904,Completed,First,,"December 12, 2019",,18h,,,
1168,60145,,PC,20h,NR,,11204017,Completed,First,,,,20h,,,
1169,60145,Sorren101,Xbox One,20h,NR,,10516268,Completed,First,15h,"November 21, 2019",,20h,,,
1170,60145,coldhiller,PlayStation 4,20h,90%,,11455334,Completed,First,,,16h,20h,,,
1171,60145,SirTalpa,PC,20h 15m,70%,Game shows 100% on the menu.,10475771,Completed,First,,"November 23, 2019",,20h 15m,,,
1172,60145,Mad_Jeffrey,PC,20h 30m,NR,,10475778,Completed,First,,,,20h 30m,,,
1173,60145,,PC,20h 35m,NR,,11325388,Completed,First,,,,20h 35m 20s,,,
1174,60145,YogurtZockt,PlayStation 4,20h 55m,NR,,10770318,Backlog Completed,First,12h,"January 14, 2020",,20h 55m 50s,20h 55m 50s /,,
1175,60145,,PC,21h,NR,,10568854,Completed,First,,,,21h,,,
1176,60145,,PlayStation 4,21h,NR,,10840731,Completed,First,18h,,20h,21h,,,
1177,60145,Admiral,PC,21h 30m,90%,"Master difficulty, 94% completion",10514723,Completed,First,,"November 30, 2019",,21h 30m,,,
1178,60145,,PlayStation 4,22h,NR,,11166402,Completed,First,16h,,,22h,,,
1179,60145,,PC,22h,NR,,11297186,Completed,First,15h,,20h,22h,,,
1180,60145,Akunamus,PC,22h,NR,,10894440,Completed,First,16h,"January 11, 2020",20h,22h,,,
1181,60145,JerBearVII,Xbox One,22h,100%,,10486877,Completed,First,,"November 20, 2019",,22h,,,
1182,60145,Tanjid,PlayStation 4,22h,NR,,10450028,Completed,First,15h,"November 19, 2019",,22h,,,
1183,60145,coldhiller2,PlayStation 4,22h,90%,finding echo spots whenever possible,11253081,Completed,First,,"March 26, 2020",16h,22h,,,
1184,60145,nyza,PC,22h,NR,,11475350,Completed,First,20h,"April 17, 2020",21h,22h,,,
1185,60145,Private,PC,22h 56m,90%,,10626828,Completed,First,,"February 17, 2020",,22h 56m 35s,,,
1186,60145,Alhwj,PC,23h,100%,,10479684,Completed,First,,"November 24, 2019",,23h,,,
1187,60145,k3yblademast3r,Xbox One,23h,60%,,10599269,Completed,First,,"December 01, 2019",,23h,,,
1188,60145,,PlayStation 4,23h 20m,NR,,10441247,Completed,First,10h 45m,,16h 30m,23h 20m,,,
1189,60145,BoogeyDK,PlayStation 4,23h 45m,70%,,10838311,Completed,First,,"December 13, 2019",,23h 45m,,,
1190,60145,Private,PC,23h 52m,NR,,10770491,Completed,First,,"January 07, 2020",15h 22m 45s,23h 52m 20s,,,
1191,60145,,PC,24h,NR,,10439330,Completed,First,,,,24h,,,
1192,60145,,PC,24h,NR,,10524512,Completed,First,,,,24h,,,
1193,60145,,PC,24h,NR,100% Complete,10809027,Completed,First,,,,24h,,,
1194,60145,,PlayStation 4,24h,NR,"100% of trophies, planets, skills, and collectibles.",11119676,Completed,First,16h,,20h,24h,,,
1195,60145,Benb998,PC,24h,80%,,10453737,Completed,First,,"November 19, 2019",,24h,,,
1196,60145,Brizik,PC,24h,90%,,10666050,Completed,First,,"December 26, 2019",,24h,,,
1197,60145,HrHarry,PC,24h,NR,,11591691,Completed,First,,"April 28, 2020",19h,24h,,,
1198,60145,HrHarry,PC,24h,NR,,11653994,Completed,First,,"May 05, 2020",,24h,,,
1199,60145,Siweltor,PC,24h,80%,,10715087,Completed,First,,"December 31, 2019",,24h,,,
1200,60145,mfriik,PC,24h,NR,,10475209,Completed,First,,"November 23, 2019",,24h,,,
1201,60145,McPhilen,PC,24h 10m,80%,,10785745,Completed,First,,"January 09, 2020",,24h 10m 32s,,,
1202,60145,,PC,24h 11m,NR,,10785704,Completed,First,,,,24h 11m 32s,,,
1203,60145,Lewdmajesco,PlayStation 4,24h 35m,NR,"2nd hardest difficulty, platinum trophy",10425720,Completed,First,,"November 20, 2019",,24h 35m,,,
1204,60145,CatalystMUFC,PC,24h 37m,NR,All 39 Origin achievements unlocked. All chests and secrets found. All plants grown.,11036977,Completed,First,,"March 20, 2020",,24h 37m 32s,,,
1205,60145,Spizzik,PC,24h 48m,NR,,10424397,Completed,First,,"November 17, 2019",,24h 48m 19s,,,
1206,60145,,PC,25h,NR,,10450499,Completed,First,,,,25h,,,
1207,60145,,Xbox One,25h,NR,,10462786,Completed,First,15h,,20h,25h,,,
1208,60145,,PlayStation 4,25h,NR,,10556423,Completed,First,,,,25h,,,
1209,60145,DarkLinkBJ,PC,25h,90%,,10493854,Completed,First,,"November 26, 2019",,25h,,,
1210,60145,DreamEaglr,Xbox One,25h,NR,,10439563,Completed,First,12h,"November 17, 2019",15h,25h,,,
1211,60145,Headron,PC,25h,NR,,10446095,Completed,First,,"November 18, 2019",,25h,,,
1212,60145,Nice01,PlayStation 4,25h,90%,,10451086,Completed,First,,"November 18, 2019",,25h,,,
1213,60145,Sparontax,PC,25h,NR,,11378807,Completed,First,16h 10m,"April 11, 2020",20h,25h,,,
1214,60145,Vevebu,Xbox One,25h,NR,,10962627,Completed,First,,"February 09, 2020",,25h,,,
1215,60145,edgybravo,PC,25h,70%,,10576317,Completed,First,,"November 15, 2019",,25h,,,
1216,60145,Private,PC,25h,NR,Jedi Master - All Chests and Secrets,10415016,Completed,First,,"November 23, 2019",,25h,,,
1217,60145,Private,PlayStation 4,25h,100%,,11046660,Completed Retired,First,,"January 03, 2020",,25h,,,
1218,60145,shiromakusu,PlayStation 4,25h,NR,,10458405,Completed,First,,"November 19, 2019",,25h,,,
1219,60145,stevenkuerble,PlayStation 4,25h,NR,time is estimate. platinum obtained,10476597,Completed Retired,First,,"November 23, 2019",,25h,,,
1220,60145,thetruelu,Xbox One,25h,NR,,10479524,Completed,First,,"November 18, 2019",,25h,,,
1221,60145,donnydabes,PC,25h 10m,NR,,11588762,Completed,First,,"April 28, 2020",,25h 10m,,,
1222,60145,,PC,25h 30m,NR,,10458117,Completed,First,,,,25h 30m,,,
1223,60145,badmacewindu,PlayStation 4,25h 31m,NR,,11465773,Completed,Replay,,"March 21, 2020",,25h 31m,,,
1224,60145,minkaro,PlayStation 4,25h 50m,NR,,11805663,Completed,First,,"May 25, 2020",,25h 50m 17s,,,
1225,60145,,PC,26h,NR,,11121642,Completed,First,,,,26h,,,
1226,60145,AHudBooMan,PlayStation 4,26h,NR,,10839773,Completed,First,17h,"January 19, 2020",21h,26h,,,
1227,60145,Private,PC,26h,NR,,10611647,Completed,First,,"December 17, 2019",,26h,,,
1228,60145,Caco22,PC,26h,NR,,10627317,Completed,First,,"December 21, 2019",,26h,,,
1229,60145,Kobrax,PC,26h,80%,"+all achievements, jedi master diff",10467417,Completed,First,,"November 22, 2019",,26h,,,
1230,60145,MaxFalco,PlayStation 4,26h,80%,All Chests All Secrets,10766503,Completed,First,,"December 31, 2019",,26h,,,
1231,60145,RDx_Zealot,Xbox One,26h,NR,1000g Achievement,11579013,Completed,First,,"January 10, 2019",,26h,,,
1232,60145,Private,PC,26h,NR,,10546449,Completed,First,,"December 05, 2019",,26h,,,
1233,60145,ReddoDrago,PC,26h,90%,,11871111,Completed,First,,"January 13, 2020",,26h,,,
1234,60145,Private,PC,26h,80%,,10854817,Completed,First,,,,26h,,,
1235,60145,Sunset_Chicken,PC,26h,NR,,10688367,Replay Completed,First,,,,26h,,,
1236,60145,SwitchVII,PC,26h,80%,"100% exploration, scans, and unlocks",10477321,Completed,First,,"November 23, 2019",23h,26h,,,
1237,60145,thievingsince95,PC,26h,NR,,11460264,Completed,First,,,,26h,,,
1238,60145,JayTheTechGuy,PC,26h 05m,NR,,10746997,Completed,First,15h 05m,"December 11, 2019",20h 02m,26h 05m,,,
1239,60145,narsilarg,PC,26h 41m,NR,,10486737,Completed,First,,"November 25, 2019",,26h 41m,,,
1240,60145,Raiksha,PlayStation 4,26h 45m,100%,Plat.,11203416,Completed,First,,"March 21, 2020",,26h 45m,,,
1241,60145,,PC,27h,NR,,10785591,Completed,First,,,,27h,,,
1242,60145,,PC,27h,NR,,11650340,Completed,First,,,,27h,,,
1243,60145,ThyJebusBeDone,PC,27h,NR,"Minus a few BD-1 scans on fauna, etc. Everything else was unlocked.",10567305,Completed,First,,"May 31, 2020",,27h,,,
1244,60145,Private,PC,27h,NR,,10946755,Completed,Replay,,"February 06, 2020",,27h,,,
1245,60145,conorcook,Xbox One,27h,NR,,10845002,Completed,First,,"February 02, 2020",,27h,,,
1246,60145,Private,PC,27h,90%,,10888584,Completed,First,,"January 20, 2020",,27h,,,
1247,60145,ozzyrys,PC,27h,NR,"Jedi Master difficulty, 96% complete and all skills unlocked. Didn't bother to look for remaining 6 or so chests.",10689842,Completed,First,,"December 30, 2019",,27h,,,
1248,60145,,PC,27h 05m,NR,,10683232,Completed,First,,,,27h 05m 06s,,,
1249,60145,Gremlinator,PC,27h 11m,NR,,10494389,Completed,First,,"November 20, 2019",,27h 11m,,,
1250,60145,Unbound_Selrahc,PlayStation 4,27h 34m,NR,,10927882,Completed,First,15h 32m,"November 22, 2019",,27h 34m 12s,,,
1251,60145,,PC,27h 45m,NR,,10529534,Completed,First,,,,27h 45m,,,
1252,60145,,PC,28h,NR,100% exploration + All chests / secrets,10518269,Completed,First,,,,28h,,,
1253,60145,Hansos,PC,28h,100%,,10813632,Completed,First,,"January 10, 2020",,28h,,,
1254,60145,JAK620,PlayStation 4,28h,90%,,11188205,Completed,First,,"March 18, 2020",,28h,,,
1255,60145,MysticFire00,PC,28h,NR,,11235057,Completed,First,,"March 25, 2020",,28h,,,
1256,60145,Wildkry,PC,28h,90%,,11144617,Completed,First,,"March 31, 2020",27h,28h,,,
1257,60145,cks91,PC,28h,NR,Jedi Master difficulty,10467626,Completed,First,,"November 22, 2019",,28h,,,
1258,60145,d3gamer,PC,28h,NR,,10519853,Completed,First,,"December 01, 2019",27h,28h,,,
1259,60145,eskillroy,PC,28h,NR,all collectibles and upgrades gained and 100% done,11381656,Completed,First,,"January 25, 2020",,28h,,,
1260,60145,pbsme,Xbox One,28h,NR,,11075740,Completed,First,,,,28h,,,
1261,60145,WarWok,PC,28h 01m,NR,,10583076,Completed,First,,"December 13, 2019",28h,28h 01m,,,
1262,60145,tsmith18256,PC,28h 08m,90%,,10563017,Completed,First,,"December 08, 2019",19h 45m,28h 08m,,,
1263,60145,pez,PC,28h 20m,90%,,10899963,Completed,First,,"March 07, 2020",,28h 20m,,,
1264,60145,Hallgier,PlayStation 4,28h 25m,NR,Platinum trophy,10466869,Completed,First,,"November 30, 2019",,28h 25m,,,
1265,60145,lordafowl,PC,28h 44m,80%,,11277591,Completed,First,,"March 28, 2020",,28h 44m,,,
1266,60145,,PC,29h,NR,,10650039,Completed,First,15h,,21h,29h,,,
1267,60145,,PC,29h,NR,,10980993,Completed,First,,,,29h,,,
1268,60145,,PC,29h,NR,,11917330,Completed,First,,,,29h,,,
1269,60145,Earthborn,PC,29h,70%,,11718600,Completed,First,,"November 27, 2019",,29h,,,
1270,60145,InCole,PC,29h,100%,,10490604,Completed,First,,"November 26, 2019",,29h,,,
1271,60145,TheFallender,PC,29h,40%,All achievements and databanks.,10750981,Completed,First,,"January 05, 2020",,29h,,,
1272,60145,loudninja978,PC,29h,NR,,11803537,Completed,First,,,,29h,,,
1273,60145,Private,PC,29h,NR,,10829413,Completed,First,,"January 17, 2020",,29h,,,
1274,60145,Son_of_a_Pitch,PlayStation 4,29h 03m,80%,Platinum. 2/16/20,10496593,Completed,First,,"February 05, 2020",22h 10m 55s,29h 03m 17s,,,
1275,60145,,PC,29h 11m,NR,"Jedi Grandmaster, All chest and secrets.",10533624,Completed,First,,,,29h 11m 30s,,,
1276,60145,gharmon204,PC,29h 18m,90%,,10449170,Completed,First,,"December 02, 2019",,29h 18m,,,
1277,60145,,PC,29h 20m,NR,,12034188,Completed,First,,,,29h 20m 30s,,,
1278,60145,Thrawn4,PC,29h 34m,80%,,10528773,Completed,First,,"December 03, 2019",,29h 34m,,,
1279,60145,Killzax,Xbox One,29h 35m,NR,,11675790,Completed,First,,"April 22, 2020",,29h 35m,,,
1280,60145,,PC,30h,NR,,10429082,Completed,First,15h,,20h,30h,,,
1281,60145,,PC,30h,NR,,10439350,Completed,First,,,,30h,,,
1282,60145,,Xbox One,30h,NR,,10488585,Completed,First,20h,,25h,30h,,,
1283,60145,,PlayStation 4,30h,NR,,10715318,Completed,First,17h,,,30h,,,
1284,60145,,PC,30h,NR,100%,10750704,Completed,First,16h,,22h,30h,,,
1285,60145,,PlayStation 4,30h,NR,,11029390,Completed,First,18h,,25h,30h,,,
1286,60145,,PlayStation 4,30h,NR,,11967288,Completed,First,10h,,23h,30h,,,
1287,60145,,PlayStation 4,30h,NR,,12034082,Completed,First,,,,30h,,,
1288,60145,AlexOfAlexia,PlayStation 4,30h,NR,,11848844,Completed,First,,,,30h,,,
1289,60145,BaileyWalker20,Xbox One,30h,80%,,11120879,Completed,First,,"January 08, 2020",23h,30h,,,
1290,60145,Cxnzy,Xbox One,30h,90%,"Can e quite frustrating with all the backtracking, bu a very easy 1000g",10809534,Completed,First,,"January 13, 2020",,30h,,,
1291,60145,JeteySquhg,PC,30h,100%,,10915156,Completed,First,15h,"January 30, 2020",20h,30h,,,
1292,60145,MillerHighLife,PlayStation 4,30h,NR,,11027110,Completed,First,,,,30h,,,
1293,60145,OhLurry,PC,30h,NR,,11870495,Completed,First,,"May 15, 2020",,30h,,,
1294,60145,Sabin5995,PlayStation 4,30h,NR,,10434417,Completed,First,,"December 07, 2019",,30h,,,
1295,60145,Twoducksonacloud,PlayStation 4,30h,NR,,10520703,Completed,First,16h,"December 02, 2019",25h,30h,,,
1296,60145,Private,PlayStation 4,30h,NR,,11219395,Completed,First,,"January 03, 2020",,30h,,,
1297,60145,combo,Xbox One,30h,90%,,10667513,Completed,First,,"January 25, 2020",,30h,,,
1298,60145,deanzel,PlayStation 4,30h,80%,,11199743,Completed,First,20h,"March 01, 2020",25h,30h,,,
1299,60145,nandika,PlayStation 4,30h,NR,platinum,10581133,Completed,First,,"December 12, 2019",,30h,,,
1300,60145,natedwag9,Xbox One,30h,90%,,11397226,Completed,First,,"April 09, 2020",,30h,,,
1301,60145,shmef,PC,30h,NR,All data entries + Achievements,10602752,Completed,First,,"December 09, 2019",27h,30h,,,
1302,60145,snipher,PlayStation 4,30h,NR,,10675793,Completed,First,,"June 12, 2020",,30h,,,
1303,60145,tntbuffalo,Xbox One,30h,NR,,10742500,Completed,First,15h,"December 03, 2020",,30h,,,
1304,60145,yanmacodet,PlayStation 4,30h,NR,,10464711,Completed,First,,"December 11, 2019",,30h,,,
1305,60145,Calvo,PC,30h 10m,70%,,10523183,Completed,First,,"December 27, 2019",,30h 10m,,,
1306,60145,,PC,30h 11m,NR,,10453421,Completed,First,14h 22m,,17h 10m,30h 11m,,,
1307,60145,iwanjoness,PlayStation 4,30h 18m,NR,,12011675,Completed,First,13h 45m,"November 16, 2019",27h 23m,30h 18m,,,
1308,60145,,PC,30h 20m,NR,,10443521,Completed,First,,,,30h 20m,,,
1309,60145,Private,PlayStation 4,30h 30m,NR,,10930656,Completed,First,,"February 03, 2020",,30h 30m,,,
1310,60145,CLPockets,PlayStation 4,30h 45m,NR,,10466077,Completed,First,,"January 07, 2020",,30h 45m,,,
1311,60145,,PC,31h,NR,,10511843,Completed,Replay,,,,31h,,,
1312,60145,,PC,31h,NR,,10524590,Completed,First,,,,31h,,,
1313,60145,,PC,31h,NR,"100%, all achievements",10618671,Completed,First,,,,31h,,,
1314,60145,,PC,31h,NR,,10815894,Completed,First,,,,31h,,,
1315,60145,,PC,31h,NR,,11326473,Completed,First,,,,31h,,,
1316,60145,Adgalo,PC,31h,90%,,10527258,Completed,First,,"December 02, 2019",,31h,,Empezado 16/11/2019,
1317,60145,Eternitype_YT,PlayStation 4,31h,90%,,11600248,Completed Retired,First,16h 30m,"April 29, 2020",29h,31h,,,
1318,60145,PanArcadia,PC,31h,80%,,11081115,Completed,First,,"December 08, 2019",,31h,,,
1319,60145,Zuccico,PC,31h,NR,,10458388,Completed,First,,"November 20, 2019",,31h,,,
1320,60145,lasersniper15,PC,31h,NR,,11069860,Completed,First,,"February 29, 2020",,31h,,,
1321,60145,KillaKnight,PlayStation 4,31h 06m,100%,,11985168,Completed,First,,"June 13, 2020",,31h 06m,,,
1322,60145,Private,PC,31h 12m,90%,May 3,11187097,Completed,First,,"April 22, 2020",27h 56m,31h 12m,,,
1323,60145,Cryex,Xbox One,31h 16m,70%,Get the seeds before you beat everything else trust me,10798639,Completed,First,,,,31h 16m,,,
1324,60145,Private,PC,31h 16m,NR,,11318756,Completed,First,,"April 01, 2020",,31h 16m,,,
1325,60145,riversight,PlayStation 4,31h 17m,NR,"Platinum Trophy Achieved, on Jedi Master Level",10799875,Completed,First,,"March 26, 2020",,31h 17m 23s,,,
1326,60145,touriste,PC,31h 20m,NR,,10590344,Completed,First,,"December 13, 2019",,31h 20m,,,
1327,60145,Lubitzkie,PC,31h 30m,90%,,10596870,Completed,First,,"December 07, 2019",,31h 30m,,,
1328,60145,,PC,31h 30m,NR,,10442343,Completed,First,,,,31h 30m 25s,,,
1329,60145,Legendares,PC,31h 57m,80%,,10445597,Completed,First,,"March 10, 2020",,31h 57m 33s,,,
1330,60145,,PC,32h,NR,,10444254,Completed,First,,,,32h,,,
1331,60145,,PC,32h,NR,,10568683,Completed,First,,,30h,32h,,,
1332,60145,,PC,32h,NR,,10585981,Completed,First,,,,32h,,,
1333,60145,,PC,32h,NR,,11444761,Completed,First,,,,32h,,,
1334,60145,,PC,32h,NR,,11703452,Completed,First,,,,32h,,,
1335,60145,Private,PC,32h,80%,,11383533,Completed,First,,,,32h,,,
1336,60145,Chriskov,PlayStation 4,32h,90%,,10511455,Completed,First,,"November 30, 2019",,32h,,,
1337,60145,Cieszyn91,PlayStation 4,32h,NR,,10596405,Completed,First,,"December 15, 2019",,32h,,,
1338,60145,Galengwath,PlayStation 4,32h,NR,,10486490,Completed,First,,"December 23, 2019",,32h,,,
1339,60145,Pluggedingaming,PlayStation 4,32h,80%,,10776358,Completed,First,,"May 06, 2020",,32h,,,
1340,60145,ShockwaveNN,PC,32h,NR,,11900243,Completed,First,,"June 03, 2020",,32h,,,
