,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Speedrun,Progress,100% Speedrun,Co-Op
246,3521,ZBomber,PC,34h,90%,,740181,Completed,First,"May 27, 2014",34h,,,,,,,
247,3521,ballgame,Nintendo Switch,34h,NR,,11318239,Completed,First,"March 02, 2020",34h,,,,,,,
248,3521,tiernan,PC,34h,80%,,2062778,Completed,First,2000,34h,,,,,,,
249,3521,T2T_Phaneron,PC,34h 15m,80%,,352361,Completed,First,"July 31, 2013",34h 15m,,,,,,,
250,3521,,PlayStation,34h 15m,NR,,4137735,Completed,First,,34h 15m 32s,,,,,,,
251,3521,Tonsh,PC,34h 20m,100%,,323317,Completed,Replay,,34h 20m,,,,,,,
252,3521,ardhan,Nintendo Switch,34h 23m,80%,,12019062,Completed,First,February 2020,34h 23m,,,,,,,
253,3521,Jo201_444,PlayStation,34h 27m,90%,,5881192,Completed,First,"August 21, 2016",34h 27m,,,,,,,
254,3521,radar92,Nintendo Switch,34h 39m,NR,,9108031,Completed,Replay,"July 08, 2019",34h 39m,39h 49m,,,,,,
255,3521,,PC,34h 40m,NR,,5556381,Completed,First,,34h 40m 48s,,,,,,,
256,3521,Nionel,PC,34h 49m,NR,,1005122,Completed,First,"November 02, 2014",34h 49m,,,,,,,
257,3521,FivePointOh,PC,34h 52m,NR,,2712197,Completed,First,"April 05, 2015",34h 52m,,,,,,,
258,3521,,,35h,NR,,286695,Completed,First,,35h,,,,,,,
259,3521,,PC,35h,NR,Game does not pause time ever and I had to go to the bathroom or eat every once in a while.,867205,Completed,First,,35h,,,,,,,
260,3521,,PC,35h,NR,,2246184,Completed,Replay,,35h,65h,75h,,,,,
261,3521,,PlayStation 4,35h,NR,,3948546,Completed,Replay,,35h,38h 23m 11s,,,,,,
262,3521,,PlayStation,35h,NR,,8071113,Completed,First,,35h,,,,,,,
263,3521,,PC,35h,NR,,11834554,Completed,First,,35h,,,,,,,
264,3521,,PlayStation 4,35h,NR,,11941318,Completed,First,,35h,,,,,,,
265,3521,,PSP,35h,NR,,12021531,Completed,Replay,,35h,60h,88h,,,,,
266,3521,AdamAplz,PlayStation,35h,90%,,3020598,Completed,First,August 2016,35h,,,,,,,
267,3521,BatenKaitos,PlayStation,35h,NR,,5494242,Completed,First,,35h,43h,,,,,,
268,3521,Benku,PSP,35h,NR,,9544553,Completed,First,"September 06, 2019",35h,,,,,,,
269,3521,FwadzZ,PC,35h,100%,,3275804,Completed,First,,35h,,,,,,,
270,3521,Gondo,PlayStation 3,35h,NR,,1454689,Completed,First,"July 09, 2015",35h,,,,,,,
271,3521,Halstein,PC,35h,NR,,11789389,Completed,Replay,"May 20, 2020",35h,40h,60h,,,,,
272,3521,Jelikey,PC,35h,90%,,1796827,Completed,First,"June 10, 2013",35h,,,,,,,
273,3521,Private,PlayStation Vita,35h,80%,,321978,Completed,First,"July 28, 2013",35h,,,,,,,
274,3521,Kvesthet,PC,35h,NR,,4052586,Completed,First,"February 11, 2017",35h,,,,,,,
275,3521,Kvesthet,PC,35h,NR,,4807962,Completed,First,"July 23, 2017",35h,,,,,,,
276,3521,Nabilizer,PC,35h,90%,,12025589,Completed,First,"June 17, 2020",35h,,,,,,,
277,3521,NiceGuyNeon,PC,35h,80%,"Keyboard controls are nearly impossible to use, plug a controller in and enjoy!",679165,Completed,First,"March 12, 2014",35h,,,,,,,
278,3521,NoodleSundays,Nintendo Switch,35h,100%,,11302485,Completed,First,December 2019,35h,,,,,,,
279,3521,Notgood,PC,35h,100%,,10694765,Completed,Replay,July 2015,35h,45h,,,,,,
280,3521,SkeletonBill,PlayStation 3,35h,70%,,168615,Completed,First,"February 05, 2013",35h,,,,,,,
281,3521,diremonsta,PC,35h,100%,,625847,Completed,First,"February 11, 2014",35h,,,,,,,
282,3521,Private,Nintendo Switch,35h,80%,,11888371,Completed,First,,35h,,,,,,,
283,3521,eseka,PlayStation,35h,80%,,51147,Completed,First,"October 02, 2012",35h,,,,,,,
284,3521,gaabk3,PlayStation,35h,NR,,8429722,Completed,First,2017,35h,,,,,,,
285,3521,gamblor88,PlayStation 4,35h,70%,,2206806,Completed,First,"January 01, 2016",35h,,,,,,,
286,3521,Private,PlayStation 4,35h,90%,,4422671,Completed,First,"May 28, 2017",35h,,,90% of the run was while using the x3 time multiplier,,,,
287,3521,jacds,PlayStation Vita,35h,100%,,2684679,Completed,First,"July 24, 2016",35h,,,,,,,
288,3521,Private,PlayStation 4,35h,NR,,11135754,Replay Completed,Replay,"March 11, 2020",35h,40h,,,,,,
289,3521,mtincher,,35h,100%,,61667,Completed,First,,35h,,,,,,,
290,3521,robogiraffe,PlayStation,35h,80%,,643825,Completed,First,"July 24, 2015",35h,,,,,,,
291,3521,valithor1337,PlayStation,35h,NR,"All Chocobos, Weapon battles, Knights of the Round",1015042,Completed,First,,35h,,86h,"Played straight through when releases, completed the main story a few times since then",,,,
292,3521,Magnum0ik,Nintendo Switch,35h 04m,NR,,5920417,Completed,Replay,"October 28, 2019",35h 04m,,,,,,,
293,3521,iliasr10,PlayStation 3,35h 12m,100%,,4741014,Completed,First,,35h 12m,70h 15m 24s,120h 44m,,,,,
294,3521,ECGCblu,PlayStation,35h 21m,90%,,11294757,Completed,First,"March 23, 2020",35h 21m,,,,,,,
295,3521,Ashe,PlayStation Vita,35h 25m,NR,,2770696,Completed,First,"March 25, 2016",35h 25m,,,,,,,
296,3521,The_Scrivener,PlayStation,35h 25m,100%,,233546,Completed,Replay,,35h 25m,,,,,,,
297,3521,thatdamnv3,Nintendo Switch,35h 25m,90%,,8388635,Completed,First,"April 16, 2019",35h 25m,,,,,,,
298,3521,Private,Nintendo Switch,35h 30m,90%,,10649835,Completed,First,"December 24, 2019",35h 30m,,,,,,,
299,3521,JoaoVistor,PlayStation,35h 30m,NR,,7215759,Replay Completed,Replay,,35h 30m,,99h 59m 59s,,,,,
300,3521,whj9014,PlayStation,35h 30m,NR,,7086443,Completed,First,,35h 30m,,,,,,,
301,3521,cescoisshalashaska,PlayStation,35h 31m,100%,On Ps4,5192243,Completed,Replay,"October 19, 2017",35h 31m,56h,88h 42m,,,,33h 12m,
302,3521,HermanoFe87,PC,35h 40m,90%,,784697,Completed,Replay,"July 01, 2014",35h 40m 25s,,,,,,,
303,3521,BenJaiK,PC,36h,90%,Very few optional content done.,6144734,Completed,First,"April 07, 2018",36h,,,,,,,
304,3521,CliffConway,PlayStation,36h,NR,,9234791,Completed,Replay,"September 26, 2016",36h,,,,,,,
305,3521,JohnMathews,PC,36h,NR,,2925516,Completed,First,"March 01, 2015",36h,,,,,,,
306,3521,NishikawaShinji,Emulated,36h,90%,,11891415,Completed,First,"May 31, 2020",36h,,,,,,,
307,3521,Private,PC,36h,80%,,8942208,Completed,First,May 2019,36h,,,,,,,
308,3521,Puni,PC,36h,NR,,9084871,Completed,First,"May 18, 2020",36h,50h,,,,,,
309,3521,Wholegrain_Pasta,Nintendo Switch,36h,90%,,11385832,Completed,First,"April 11, 2020",36h,,,,,,,
310,3521,Zhols,PlayStation,36h,NR,,10486562,Completed,First,"November 25, 2019",36h,,,,,,,
311,3521,allantreebeard,PlayStation,36h,NR,,4292444,Completed,First,,36h,,,,,,,
312,3521,dasmole,PC,36h,NR,,8479214,Completed,First,"March 17, 2019",36h,,,,,,,
313,3521,Private,PlayStation,36h,NR,,5645004,Completed,First,"January 08, 2019",36h,,,,,,,
314,3521,kotchko1394,PlayStation 4,36h,NR,Extensive use of 3x speed and occasional use of ultra combat mode.,7967306,Completed,First,"February 10, 2020",36h,,,,,,,
315,3521,midwestsunset,Nintendo Switch,36h,NR,,8660285,Completed,First,"April 22, 2019",36h,,,,,,,
316,3521,richiemchoboson,PC,36h,NR,,1287922,Completed,First,"December 20, 2016",36h,,,,,,,
317,3521,spartandude2718,PSP,36h,NR,,8298406,Completed,First,,36h,,,,,,,
318,3521,tomhennessey,PC,36h,80%,,875400,Completed,First,"July 09, 2015",36h,,,,,,,
319,3521,xc685,PlayStation 4,36h,NR,,4662409,Completed,Replay,,36h,,,,,,,
320,3521,MetallicFever316,PlayStation,36h 12m,100%,"In game Time. Real time is probably a few hours more. Some sidequests and all extra characters, but not much else.",1254156,Completed,First,"May 02, 2015",36h 12m 57s,,,,,,,
321,3521,joshe555,PlayStation 3,36h 13m,NR,,8020171,Completed,First,"January 11, 2019",36h 13m 30s,,,,,,,
322,3521,JohnTheGamer,Nintendo Switch,36h 19m,100%,,10361215,Completed,First,"July 11, 2019",36h 19m,,,,,,,
323,3521,Gamu_,PC,36h 24m,100%,,6804253,Completed,First,"December 22, 2016",36h 24m,,,regular playthrough,,,,
324,3521,Gamu_xp,PC,36h 24m,90%,,8435194,Completed,First,"December 22, 2016",36h 24m,,,,,,,
325,3521,Private,PlayStation 3,36h 30m,90%,,9155506,Completed,First,"June 20, 2019",36h 30m,,,,,,,
326,3521,Fenrisulfr,PlayStation,37h,NR,,5769186,Completed,First,"February 03, 2018",37h,,,,,,,
327,3521,Kynois77,PlayStation,37h,NR,,11936794,Completed,First,"June 08, 2020",37h,,,,,,,
328,3521,Private,PlayStation,37h,90%,,3799986,Completed,First,"December 25, 2016",37h,,,,,,,
329,3521,Zandareth,PlayStation,37h,80%,,5945062,Completed,First,"December 17, 2010",37h,,,,,,,
330,3521,esq373,PC,37h,90%,,6307965,Completed,First,"November 07, 2015",37h,,,,,,,
331,3521,ikki5,PlayStation,37h,100%,,3024782,Completed,Replay,,37h,58h,131h,,,,,
332,3521,Farzeer,PC,37h 08m,100%,,671653,Completed,First,"March 02, 2015",37h 08m,,,,,,,
333,3521,shyguyjohnc,PlayStation,37h 08m,100%,,308722,Completed,Replay,"May 28, 2013",37h 08m 45s,,,,,,,
334,3521,JosAlv,PlayStation,37h 15m,NR,,7643457,Completed,First,March 2018,37h 15m,,,,,,,
335,3521,DuhblinnZA,PSP,37h 18m,NR,,8667014,Replay Completed Retired,Replay,"September 26, 2010",37h 18m 12s,,,,,37h 18m 12s /,,
336,3521,Sparontax,PlayStation,37h 20m,NR,,10830221,Completed,First,"December 07, 2019",37h 20m,37h 47m,,,,,,
337,3521,Private,PC,37h 20m,100%,,677479,Completed,First,"March 23, 2014",37h 20m 25s,,,,,,,
338,3521,Private,Emulated,37h 21m,80%,,11247064,Completed,First,"July 21, 2019",37h 21m 34s,,,,,,,
339,3521,,PlayStation,37h 23m,NR,,986223,Completed,First,,37h 23m,,,,,,,
340,3521,pukecloud,PC,37h 30m,80%,,4832905,Completed,First,"July 29, 2017",37h 30m,,,,,,,
341,3521,Private,PC,37h 31m,70%,,11777596,Completed,First,"May 17, 2020",37h 31m,,,,,,,
342,3521,,Nintendo Switch,37h 42m,NR,,11929406,Completed,First,,37h 42m,,,,,,,
343,3521,Private,PlayStation,37h 42m,80%,,399750,Completed,First,,37h 42m,,,,,,,
344,3521,BreakoutAR,PlayStation,37h 44m,80%,,11957741,Completed,Replay,"February 12, 2020",37h 44m,,,,,,,
345,3521,janbuchal,PSP,37h 48m,100%,,11535335,Completed,First,"September 03, 2018",37h 48m 01s,,,,,,,
346,3521,JasIruka,PSP,37h 50m,80%,,8638398,Completed,First,"January 06, 2010",37h 50m,,,,,,,
347,3521,ei02028,PlayStation,37h 50m,100%,,2355360,Completed,First,,37h 50m,,,,,,,
348,3521,,PC,38h,NR,,5253537,Completed,First,,38h,,,,,,,
349,3521,Batebox33,PlayStation 4,38h,NR,,8935057,Completed,Replay,"June 11, 2019",38h,,,,,,,
350,3521,Fenrar,PC,38h,100%,,20433,Completed,First,2009,38h,,,,,,,
351,3521,Igorth85,PlayStation,38h,NR,,3946924,Completed,First,,38h,,,,,,,
352,3521,Mizoute44,PlayStation Vita,38h,NR,,10374675,Completed,First,"May 17, 2020",38h,,,,,,,
353,3521,Razhal039,PlayStation,38h,NR,,4416107,Backlog Completed,First,,38h,,,,,,,
354,3521,ShurikenKat,PlayStation,38h,NR,"52 for KotR, 80 for mastering all materia. Good freakin luck.",6651395,Completed,Replay,,38h,50h,80h,,,,,
355,3521,ZodyarkXV,PC,38h,90%,,6094046,Completed,First,,38h,56h,120h,,,,,
356,3521,aerandirlosshelin,PlayStation,38h,NR,,767720,Completed,First,,38h,,,,,,,
357,3521,dillydally123,PlayStation,38h,NR,"Optional bosses defeated, ultimate weapons obtained and ultimate limit breaks obtained (not learned)",10282339,Completed,Replay,"October 18, 2019",38h,50h,,,,,,
358,3521,gandalfthecray,PC,38h,100%,,585455,Completed,Replay,"November 24, 2013",38h,,,,,,,
359,3521,gyrospeck,PC,38h,80%,,7557420,Completed,First,"November 29, 2018",38h,,,,,,,
360,3521,lemonx91,PC,38h,NR,,3541687,Completed,First,,38h,,,,,,,
361,3521,raegazel,PlayStation,38h,70%,,3078653,Completed,First,"March 24, 2013",38h,,,,,,,
362,3521,stuffydj,Nintendo Switch,38h,100%,,11847175,Completed,First,"December 30, 2019",38h,,,,,,,
363,3521,Huenvyy,PC,38h 01m,NR,bad luck,11848858,Completed,First,"May 17, 2020",38h 01m 41s,56h 02m 54s,93h 11m 30s,,,,,
364,3521,,PlayStation,38h 03m,NR,,2605275,Completed,First,,38h 03m,,,,,,,
365,3521,MrWolfArtworks,PC,38h 04m,80%,,10975910,Completed,First,"February 11, 2020",38h 04m,,,,,,,
366,3521,ravel1992,PC,38h 08m,NR,,5017151,Completed,First,,38h 08m,,,,,,,
367,3521,Zednek,PC,38h 15m,80%,,823017,Completed,First,"February 02, 2020",38h 15m,,,,,,,
368,3521,Guipradi,PSP,38h 20m,90%,Main Story + Ultima Weapon + Some Sidequests + Deep exploring,855491,Completed,First,"July 26, 2014",38h 20m,42h 30m,,,,,,
369,3521,RasereiHojo,PlayStation 3,38h 25m,90%,,372232,Completed,First,"February 12, 2011",38h 25m 14s,50h 06m 12s,,,,,,
370,3521,WereWolf_PL,PSP,38h 25m,100%,"about 35 hours in game time.
Not exactly first playthrough, but first one fully done, at last.",238422,Completed,First,"March 02, 2013",38h 25m 51s,,,,,,,
371,3521,poobee02,PC,38h 26m,NR,,8602420,Completed,First,"March 28, 2019",38h 26m 48s,,,,,,,
372,3521,EvilCabbage,,38h 30m,70%,,70487,Completed,First,,38h 30m,,,,,,,
373,3521,EZGodmod,PlayStation,38h 40m,NR,,251702,Completed,Replay,"March 24, 2013",38h 40m 15s,,,,,,,
374,3521,kguzman226,PC,38h 41m,NR,,7972727,Completed,First,"January 07, 2019",38h 41m,,,,,,,
375,3521,DarkFireUmad,PC,38h 42m,90%,9,10936190,Completed,First,"February 08, 2020",38h 42m,,,,,,,
376,3521,mrkr,PlayStation 4,38h 44m,NR,,5500155,Completed,First,,38h 44m,,,"Originally played and completed 100%in 97, this is my time for the PS4 port which I unlocked the platinum for. Used game speed up for grinding, otherwise would've probably taken me an additional 20-30 hours.",,,,
377,3521,BarrelRoll,PC,38h 45m,80%,,860279,Completed,First,"September 28, 2000",38h 45m,60h,90h,,,,,
378,3521,Megafaun,PlayStation,38h 46m,NR,,987715,Completed,First,,38h 46m,,,,,,,
379,3521,d1astola,PC,38h 46m,100%,,11621981,Completed,First,"May 02, 2020",38h 46m,,,,,,,
380,3521,,PlayStation,38h 48m,NR,,3302305,Completed,First,,38h 48m,53h 55m,,,,,,
381,3521,GrimaceNikoff,PC,38h 48m,90%,,9703296,Completed,First,,38h 48m,,,,,,,
382,3521,marjolycookie,PlayStation,38h 52m,NR,,11808196,Completed,Replay,"April 17, 2020",38h 52m,,,,,,,
383,3521,Chorophobe,PlayStation,38h 59m,90%,,1212334,Completed,First,"June 29, 2006",38h 59m 22s,,81h 43m 02s,,,,,
384,3521,,PC,39h,NR,,11613141,Completed,First,,39h,,,,,,,
385,3521,,PC,39h,NR,,11910286,Completed,First,,39h,,,,,,,
386,3521,Dingoo,PC,39h,NR,,10388780,Completed,Replay,"November 09, 2019",39h,,,,,,,
387,3521,Myshkin,PlayStation,39h,NR,,241216,Completed,First,,39h,,,,,,,
388,3521,Snailburt,PlayStation,39h,NR,,363260,Completed,First,"August 05, 2013",39h,,,,,,,
389,3521,Twilightwind,PlayStation 4,39h,NR,,5774528,Completed,First,May 2017,39h,,,,,,,
390,3521,gordon502,PC,39h,NR,,11720689,Completed,First,"May 12, 2020",39h,,,,,,,
391,3521,k4kuz0,PC,39h,NR,,678011,Completed,First,"March 23, 2014",39h,,,,,,,
392,3521,lassarina,PlayStation,39h,NR,,2192291,Completed,First,,39h,,97h,,,,,
393,3521,lemon_pickle,PC,39h,NR,,5829190,Completed,Replay,"February 12, 2018",39h,,,,,,,
394,3521,lfbadam,PC,39h,NR,,8656886,Completed,First,"April 22, 2019",39h,,,,,,,
395,3521,mastershake575,PlayStation,39h,NR,,2772341,Completed,Replay,,39h,61h,80h,,,,,
396,3521,,PC,39h 08m,NR,,9088543,Completed,First,,39h 08m 54s,,,,,,,
397,3521,jessestell,PlayStation,39h 12m,NR,,32996,Completed,First,,39h 12m,,,,,,,
398,3521,TechShooter,PC,39h 14m,NR,No Yuffie,10876086,Completed,First,"January 25, 2020",39h 14m,,,,,,,
399,3521,LeonRez,PlayStation,39h 20m,70%,,8649949,Completed,First,October 1998,39h 20m,57h,,,,,,
400,3521,Bass260,PlayStation,39h 30m,100%,,543923,Completed,First,,39h 30m,,65h,,,,,
401,3521,zackner,PC,39h 30m,90%,,8749990,Completed,Replay,"May 10, 2019",39h 30m,,,,,,,
402,3521,sroche,PlayStation,39h 36m,100%,,1000046,Completed,First,"October 30, 2014",39h 36m,,,Really enjoyed this game.,,,,
403,3521,R2Tore,Nintendo Switch,39h 48m,90%,,11940324,Completed,First,June 2018,39h 48m,,,,,,,
404,3521,KimeraQ,PlayStation 3,39h 51m,NR,Didn't unlock everything or did all sidequests. Level 69/61/61 Cloud/Yuffie/Cid Defeated Ultimate Weapon,4098296,Completed,First,"February 20, 2017",39h 51m 38s,,,,,,,
405,3521,PKA42,PlayStation,39h 59m,90%,,303122,Completed,First,,39h 59m,,,,,,,
406,3521,,,40h,NR,,286698,Completed,First,,40h,,,,,,,
407,3521,,,40h,NR,,328878,Completed,Replay,,40h,70h,150h,,,,,
408,3521,,PlayStation,40h,NR,,681188,Completed,First,,40h,,,,,,,
409,3521,,PlayStation,40h,NR,,2833057,Completed,First,,40h,,,,,,,
410,3521,,PlayStation 4,40h,NR,,4144309,Completed,First,,40h,,,,,,,
411,3521,,Nintendo Switch,40h,NR,,9078620,Completed,First,,40h,,,,,,,
412,3521,,Nintendo Switch,40h,NR,,11826750,Completed,First,,40h,,,,,,,
413,3521,303204002,PlayStation,40h,100%,,8480365,Completed,First,,40h,,,,,,,
414,3521,Benthoviski,PC,40h,100%,,2154276,Completed,First,"December 25, 2015",40h,,,,,,,
415,3521,ESKI514,PlayStation,40h,NR,,848232,Completed,First,"July 24, 2014",40h,,,Estimate time rounded up to the 10-hour mark from save file time just before the final boss area (save file time = 37:38:00). Marked as 'Main' because the time estimate is for immediately after beating the game.,,,,
416,3521,FrankHowley,PlayStation 3,40h,80%,,72637,Completed,First,"February 12, 2013",40h,,,,,,,
417,3521,FuzzyLapin,PlayStation 3,40h,80%,No side quests,5926422,Completed,First,"November 04, 2012",40h,,,,,,,
418,3521,Geobros,Nintendo Switch,40h,NR,,8595714,Completed,First,"April 10, 2019",40h,60h,90h,,,,,
419,3521,Private,PlayStation,40h,90%,,877102,Completed,First,"August 04, 2014",40h,60h,100h,,,,,
420,3521,Harkeet,PlayStation 4,40h,NR,,3221499,Completed,First,"February 20, 2016",40h,50h,70h,,,,,
421,3521,Hauru,PC,40h,NR,,11658861,Completed,First,"May 06, 2020",40h,,,,,,,
422,3521,JdeRin,PC,40h,80%,,1199861,Completed,First,"February 18, 2015",40h,,,,,,,
423,3521,Lichmassacre,PlayStation,40h,90%,,9099258,Completed,First,,40h,43h,,,,,,
424,3521,Private,PlayStation,40h,NR,,999249,Completed,First,,40h,60h,80h,,,,,
425,3521,Painmaster212,PlayStation,40h,80%,,8421911,Completed,First,"December 12, 1997",40h,,,,,,,
426,3521,Phare,PlayStation,40h,NR,,11070020,Completed,First,"January 31, 1998",40h,100h,,,,,,
427,3521,Reun,PC,40h,NR,,1272392,Replay Completed,First,"January 01, 1998",40h,,,,,1h 09m /,,
428,3521,Roxbeef,PlayStation,40h,90%,,401921,Completed,First,,40h,60h,100h,,25h,,,
429,3521,Rozelly,PC,40h,NR,,10788160,Completed,First,"January 09, 2020",40h,,,,,,,
430,3521,Rushkiller,PC,40h,90%,,2794069,Completed,First,"May 12, 2016",40h,,,I'm playing the PC version on steam.,,,,
431,3521,ShortTermCrook,PC,40h,100%,,425188,Completed,First,,40h,,70h,,,,,
432,3521,The_Hootsman,Nintendo Switch,40h,70%,,11342736,Completed,First,,40h,,,,,,,
433,3521,The_Leachman,PlayStation,40h,NR,,5589658,Completed,First,"December 05, 1998",40h,,,,,,,
434,3521,Wuick,PlayStation,40h,NR,,11634420,Completed,First,"May 03, 2020",40h,,,,,,,
435,3521,brunohcsv1997,PC,40h,NR,,11261431,Completed,First,,40h,60h,,,,,,
436,3521,deberst,PSP,40h,NR,,4030215,Completed,First,"February 08, 2017",40h,60h,70h,,,,,
437,3521,dutch1979,PlayStation,40h,NR,,5400478,Completed,First,"April 30, 1998",40h,74h 22m,,,,,,
438,3521,etali_16,PC,40h,100%,,7600595,Completed,First,"December 03, 2018",40h,60h,100h,,,,,
439,3521,jp368,PlayStation,40h,100%,,6669186,Completed,First,"July 26, 2018",40h,60h,70h 25m,,,,,
440,3521,kemosabe112,PlayStation,40h,100%,,9191806,Completed,First,2003,40h,,,,,,,
441,3521,kevon24,Nintendo Switch,40h,90%,,11951539,Completed,First,"June 10, 2020",40h,,,,,,,
442,3521,mQxer,PlayStation 4,40h,NR,,10190951,Completed,First,"October 06, 2019",40h,,,,,,,
443,3521,madpsyance,PlayStation,40h,100%,,651170,Completed,First,"March 02, 1998",40h,80h,,,,,,
444,3521,mgfan2029,PlayStation 3,40h,NR,,230075,Completed,First,,40h,,,,,,,
445,3521,niachyn,PC,40h,90%,,1211318,Completed,First,"June 13, 2014",40h,,,,,,,
446,3521,ninjaalex,PlayStation,40h,100%,,4464564,Completed,First,,40h,,,,,,,
447,3521,oddgod,PC,40h,NR,,9203660,Completed,First,"December 30, 2018",40h,,,,,,,
448,3521,pnxbwood,Nintendo Switch,40h,NR,,9575517,Completed,First,"September 10, 2019",40h,,,,,,,
449,3521,rize,PlayStation,40h,NR,,10088714,Playing Completed,First,"July 11, 2018",40h,,,,,,,
450,3521,rize,PlayStation,40h,NR,,10092117,Completed,First,June 2018,40h,,,,,,,
451,3521,Private,,40h,NR,,317009,Replay Completed,Replay,,40h,,,,,,,
452,3521,slickochet,PlayStation,40h,NR,,4251933,Completed,First,"May 04, 1999",40h,,,,,,,
453,3521,theend89,Nintendo Switch,40h,90%,,9201082,Completed,First,"July 22, 2019",40h,,,,,,,
454,3521,yattaah,PlayStation 4,40h,90%,,7091021,Completed,First,"September 20, 2018",40h,,,,,,,
455,3521,yurihp16,PC,40h,NR,,5159067,Completed,First,"October 10, 2017",40h,50h,,,,,,
456,3521,Ayu1127,PlayStation,40h 06m,NR,,10451067,Completed,Replay,"October 04, 2019",40h 06m 04s,,60h 50m 08s,,,,,
457,3521,,Nintendo Switch,40h 06m,NR,,11381603,Completed,First,,40h 06m 39s,40h 06m 48s,,,,,,
458,3521,cescoisshalashaska,PlayStation,40h 11m,NR,,5192232,Completed,Replay,"May 15, 2016",40h 11m,45h 22m,72h 15m,,,,,
459,3521,,PC,40h 12m,NR,,903712,Completed,First,,40h 12m,,,,,,,
460,3521,mr_grimm,Nintendo Switch,40h 17m,NR,,11508561,Completed,Replay,"April 20, 2020",40h 17m,,,,,,,
461,3521,kikiokyo,PlayStation,40h 20m,NR,,8731969,Completed,First,,40h 20m,59h 45m,,,,,,
462,3521,Retro_Boy,,40h 22m,NR,,300227,Completed,Replay,"June 25, 2013",40h 22m,64h 37m,,,,,,
463,3521,grankhan,PSP,40h 30m,60%,,105248,Completed,First,"November 10, 2012",40h 30m,,,,,,,
464,3521,Onislash,PlayStation,40h 32m,NR,,207603,Completed,Replay,"January 30, 2013",40h 32m,,,,,,,
465,3521,Private,PlayStation,40h 34m,NR,,809853,Completed,First,,40h 34m,,,,,,,
466,3521,,PlayStation,40h 38m,NR,,10202253,Completed,First,,40h 38m 57s,50h 24m 06s,90h 58m 27s,,,,,
467,3521,ElTurKO,PlayStation,40h 39m,NR,,5300166,Completed,First,"November 11, 2017",40h 39m 21s,,,,,,,
468,3521,ledouble,PlayStation,40h 43m,NR,,11589413,Completed,First,"December 15, 2017",40h 43m 30s,,,,,,,
469,3521,iscariah,PC,40h 45m,100%,"Game Completed, beated Ultima and Diamond Weapon, Ruby and Emerald to go",1553703,Completed,First,"July 26, 2015",40h 45m,,,,,,,
470,3521,Private,PlayStation 4,40h 46m,NR,,4691010,Completed,First,"August 15, 2017",40h 46m,,,,,,,
471,3521,,PlayStation 3,41h,NR,i,286753,Completed,First,,41h,,,,,,,
