,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Co-Op,Personal Notes,Vs.,Progress,Retired Notes,Speedrun,100% Speedrun
923,4867,Private,PlayStation 4,2h 15m,70%,,8901580,Completed,First,"December 22, 2018",2h 15m,,,,,,,,,
924,4867,Hossam_Cloud69,PlayStation 4,2h 16m,90%,,7418332,Completed,First,"November 10, 2018",2h 16m,,,,,,,,,
925,4867,Shrug,PlayStation 3,2h 16m,100%,,3275169,Completed,First,,2h 16m,,,,,,,,,
926,4867,Troyo,PC,2h 16m,100%,,9082762,Completed,First,"July 04, 2019",2h 16m,,,,,,,,,
927,4867,Erdalion,PlayStation 4,2h 17m,90%,,10773057,Completed,First,"February 03, 2016",2h 17m,,,,,,,,,
928,4867,ShhWyparta,PlayStation 3,2h 18m,90%,,261031,Completed,First,"March 26, 2012",2h 18m,,,,,,,,,
929,4867,Sionbaz13,PlayStation 3,2h 18m,NR,,87769,Completed,First,,2h 18m,,,,,,,,,
930,4867,tetra212,PlayStation 4,2h 18m,NR,,1603024,Completed Retired,First,"August 04, 2015",2h 18m 55s,,,,,,,,,
931,4867,LittleBigMan,PlayStation 3,2h 19m,100%,,71158,Completed,First,,2h 19m 33s,,,,,,,,,
932,4867,Caboose967,PlayStation 3,2h 20m,NR,,735725,Completed,Replay,"May 14, 2014",2h 20m,,,,,,,,,
933,4867,Clubb8rLang,PlayStation 3,2h 20m,90%,,364753,Completed,First,"October 21, 2013",2h 20m,,,,,,,,,
934,4867,Fortitudo,PlayStation 3,2h 20m,80%,,570860,Completed,First,"March 26, 2014",2h 20m,,,,,,,,,
935,4867,JernauGurgeh,PlayStation 4,2h 20m,100%,,6481160,Completed,Replay,"June 27, 2018",2h 20m,,,,,,,,,
936,4867,Lunifer,PlayStation 3,2h 20m,70%,,7951495,Completed,First,"January 05, 2019",2h 20m,,,,,,,,,
937,4867,Rob_Hubbard_Pt,PlayStation 4,2h 20m,90%,,3236118,Backlog Completed,First,"September 18, 2016",2h 20m,,,,,,,,,
938,4867,Zsombro,PlayStation 3,2h 20m,100%,,77601,Completed,First,,2h 20m,,,,,,,,,
939,4867,fischermasamune,PlayStation 3,2h 20m,60%,,2120617,Completed,First,,2h 20m,,,,,,,,,
940,4867,nealosis,PlayStation 3,2h 20m,NR,,583393,Completed,First,,2h 20m,,,,,,,,,
941,4867,supersugoi,PlayStation 3,2h 20m,NR,,188228,Completed,First,,2h 20m,,,,,,,,,
942,4867,swkotor,PlayStation 3,2h 20m,90%,,105983,Completed,First,,2h 20m,,,,,,,,,
943,4867,toaplaceallmine,PlayStation 4,2h 20m,70%,,8619399,Completed,First,"April 28, 2019",2h 20m,,,,,,,,,
944,4867,Deadly4shadow,PlayStation 3,2h 23m,90%,,67044,Completed,First,"June 25, 2012",2h 23m,,,,,,,,,
945,4867,Lord_Voleran,PlayStation 3,2h 25m,NR,,4274648,Completed,First,,2h 25m,,,,,,,,,
946,4867,pokemon4597,PlayStation 4,2h 27m,NR,,5076198,Completed,First,"September 20, 2017",2h 27m,,,,,,,,,
947,4867,Nightclam,PlayStation 3,2h 28m,100%,,399421,Completed,First,"September 12, 2013",2h 28m,,,,,,,,,
948,4867,,PlayStation 3,2h 30m,NR,,773527,Completed,First,,2h 30m,,,,,,,,,
949,4867,,PlayStation 3,2h 30m,NR,,1710925,Completed,Replay,,2h 30m,3h 30m,5h,,,,,,,
950,4867,,PlayStation 4,2h 30m,NR,,2685580,Completed,First,,2h 30m,,,,,,,,,
951,4867,,PlayStation 3,2h 30m,NR,,3142062,Completed,First,,2h 30m,,,,,,,,,
952,4867,Bauble,PlayStation 4,2h 30m,NR,,5613710,Completed,First,"January 03, 2018",2h 30m,,,,,,,,,
953,4867,Brasilas10,PC,2h 30m,70%,,9675992,Completed,First,"January 01, 2020",2h 30m,,,,,,,,,
954,4867,Bryan31,PlayStation 3,2h 30m,90%,,533049,Completed,First,"June 05, 2014",2h 30m,,,,,,,,,
955,4867,Private,PlayStation 4,2h 30m,70%,,11552258,Completed,First,"April 19, 2020",2h 30m,,,,,,,,,
956,4867,Private,PlayStation 4,2h 30m,100%,,1563857,Completed,First,"July 21, 2015",2h 30m,,,,,,,,,
957,4867,DigitalFrog,PlayStation 4,2h 30m,60%,,3786159,Completed,First,"August 27, 2017",2h 30m,,,,,,,,,
958,4867,Djidane_Tribal,PlayStation 4,2h 30m,80%,,11763508,Completed,First,"May 17, 2020",2h 30m,,,,,,,,,
959,4867,Private,PlayStation 3,2h 30m,100%,,205332,Completed,First,"February 17, 2012",2h 30m,,,,,,,,,
960,4867,Esmer,PlayStation 4,2h 30m,NR,,11691096,Completed,First,,2h 30m,,,,,,,,,
961,4867,Private,PlayStation 3,2h 30m,100%,,99314,Completed,First,"March 12, 2013",2h 30m,,,,,,,,,
962,4867,Giantmushroom,PlayStation 3,2h 30m,100%,,1023143,Completed,Replay,,2h 30m,,,,,,,,,
963,4867,GodotIV,PlayStation 3,2h 30m,100%,,8087308,Completed,First,"January 21, 2019",2h 30m,,,,,,,,,
964,4867,Hugo_P,PlayStation 4,2h 30m,100%,,8294706,Completed,First,,2h 30m,,6h,,,,,,,
965,4867,Kefka_P,,2h 30m,90%,,109097,Completed,First,,2h 30m,,,,,,,,,
966,4867,Melovinci,PlayStation 4,2h 30m,NR,,3403722,Completed,First,"September 30, 2016",2h 30m,,,,,,,,,
967,4867,MrWolfArtworks,PC,2h 30m,80%,,11025265,Completed,First,"February 20, 2020",2h 30m,,,,,,,,,
968,4867,MudBocx,PlayStation 4,2h 30m,NR,,4765931,Completed,First,,2h 30m,,,,,,,,,
969,4867,NARCSHARK,PlayStation 4,2h 30m,NR,,7969546,Completed,First,"December 30, 2018",2h 30m,,,,,,,,,
970,4867,Plarf_Plorf,PC,2h 30m,NR,,8910400,Completed,First,"June 07, 2019",2h 30m,,,,,,,,,
971,4867,PsychoFox89,PlayStation 3,2h 30m,NR,,901892,Completed,First,"December 29, 2012",2h 30m,,,,PSN game,,,,,
972,4867,Rabellu,PlayStation 3,2h 30m,NR,,6534132,Completed,First,"July 06, 2018",2h 30m,,,,,,,,,
973,4867,RedGlimmer,PlayStation 3,2h 30m,80%,,6238549,Completed,First,"March 27, 2018",2h 30m,,,,,,,,,
974,4867,ScotchYeti,PlayStation 3,2h 30m,100%,,424969,Completed,First,,2h 30m,,6h,,,,,,,
975,4867,SecCom,PlayStation 3,2h 30m,NR,"Frequent pauses and walking away from controller, could finish much faster.",155240,Completed,First,"July 23, 2012",2h 30m,,,,,,,,,
976,4867,Silent_blue,PlayStation 3,2h 30m,NR,,2944711,Completed,First,,2h 30m,,,,,,,,,
977,4867,SuperChill_Gaming,PlayStation 4,2h 30m,90%,,11763439,Completed,First,"May 16, 2020",2h 30m,,,,,,,,,
978,4867,TKS1988,PlayStation 4,2h 30m,70%,,2678335,Completed,First,"March 13, 2016",2h 30m,5h,,,,,,,,
979,4867,Teakupo,PlayStation 3,2h 30m,NR,,2586937,Completed,First,,2h 30m,,,,,,,,,
980,4867,TraxDave,PlayStation 4,2h 30m,NR,,9519837,Completed,First,"May 14, 2020",2h 30m,,,,,,,,,
981,4867,Wolf_7,PlayStation 4,2h 30m,80%,,7779332,Completed,First,"December 18, 2018",2h 30m,,,,,,,,,
982,4867,Zombieset,PC,2h 30m,70%,,8978757,Completed,First,"June 16, 2019",2h 30m,,,,,,,,,
983,4867,acjessen,PlayStation 4,2h 30m,80%,,5154748,Completed,First,"October 10, 2017",2h 30m,,,,,,,,,
984,4867,arjungunner,PC,2h 30m,70%,,10845058,Completed,First,"January 20, 2020",2h 30m,,,,,,,,,
985,4867,babaz,PlayStation 3,2h 30m,90%,,668952,Completed,First,"March 15, 2014",2h 30m,,,,,,,,,
986,4867,bendito,PlayStation 3,2h 30m,80%,,366822,Completed,First,"August 08, 2013",2h 30m,,,,,,,,,
987,4867,besighyawn,PlayStation 4,2h 30m,90%,,3292722,Completed,First,"August 05, 2016",2h 30m,,,,,,,,,
988,4867,blackMamba1187,PlayStation 3,2h 30m,100%,,9095566,Completed,First,"August 11, 2012",2h 30m,,,,,,,,,
989,4867,camus52,PC,2h 30m,NR,,8927351,Completed,First,"June 10, 2019",2h 30m,,,,,,,,,
990,4867,catmuffin,PC,2h 30m,NR,,9691386,Completed,First,July 2019,2h 30m,,,,,,,,,
991,4867,churchlady,PlayStation 4,2h 30m,NR,,6680583,Completed,First,"July 25, 2018",2h 30m,,,,,,,,,
992,4867,dermitderbrille,PlayStation 3,2h 30m,NR,,5811644,Completed,First,"August 11, 2017",2h 30m,,,,,,,,,
993,4867,dupuikan,PlayStation 3,2h 30m,90%,,89567,Completed,First,"March 24, 2013",2h 30m,,,,,,,,,
994,4867,grijalbo,PlayStation 4,2h 30m,NR,,4415321,Completed,First,"March 23, 2017",2h 30m,,,,,,,,,
995,4867,gzzzt,PlayStation 3,2h 30m,NR,,1183929,Completed,First,"February 08, 2015",2h 30m,,,,,,,,,
996,4867,holdenwrites,,2h 30m,90%,,149177,Completed,First,June 2012,2h 30m,,,,,,,,,
997,4867,jeenyus024,PlayStation 4,2h 30m,NR,w/ a bit of exploring,10853246,Completed,First,"January 20, 2020",2h 30m,,,,,,,,,
998,4867,jhamonnet,PlayStation 4,2h 30m,90%,,8885209,Replay Completed,Replay,"June 02, 2019",2h 30m,,,,,,,,,
999,4867,jpatnd00,PlayStation 4,2h 30m,NR,,5294342,Completed,First,"August 05, 2016",2h 30m,,,,,,,,,
1000,4867,kojo32,PlayStation 4,2h 30m,100%,,3619154,Completed,First,"November 12, 2016",2h 30m,,,,,,,,,
1001,4867,lakemonster,PlayStation 4,2h 30m,NR,,3534949,Completed,First,"October 19, 2016",2h 30m,,,,,,,,,
1002,4867,lakester,PlayStation 3,2h 30m,60%,,375607,Completed,First,"August 10, 2013",2h 30m,,,,,,,,,
1003,4867,mattbennett76,PlayStation 3,2h 30m,80%,,624001,Completed,First,"February 04, 2014",2h 30m,,,,,,,,,
1004,4867,Private,PlayStation 4,2h 30m,NR,,3872520,Completed,First,"October 05, 2016",2h 30m,,,,,,,,,
1005,4867,pollo200,PlayStation 4,2h 30m,80%,,11608606,Completed,First,"June 30, 2017",2h 30m,,,,,,,,,
1006,4867,remlop,PlayStation 3,2h 30m,NR,,4553030,Completed,First,,2h 30m,,,,,,,,,
1007,4867,renzoe,PlayStation 4,2h 30m,100%,,5539871,Completed,First,"December 28, 2017",2h 30m,,,,,,,,,
1008,4867,rerx,PC,2h 30m,80%,,10387581,Completed,First,"November 08, 2019",2h 30m,,,,,,,,,
1009,4867,riznof,PlayStation 3,2h 30m,NR,,722650,Completed,First,"May 28, 2016",2h 30m,,,,,,,,,
1010,4867,scottredracecar,PlayStation 3,2h 30m,90%,,194277,Completed,First,"November 20, 2012",2h 30m,,,,,,,,,
1011,4867,Private,PlayStation 3,2h 30m,90%,,281675,Completed,First,,2h 30m,,,,,,,,,
1012,4867,silenceneeder,PlayStation 3,2h 30m,90%,,47190,Completed,First,"January 30, 2013",2h 30m,,,,,,,,,
1013,4867,Private,PlayStation 3,2h 30m,100%,,7753840,Completed,First,,2h 30m,,,,,,,,,
1014,4867,tetecohete,PlayStation 4,2h 30m,80%,,11548125,Completed,First,"April 24, 2020",2h 30m,,,,,,,,,
1015,4867,thea,PlayStation 3,2h 30m,NR,,41785,Completed,First,"June 09, 2012",2h 30m,,,,,,,,,
1016,4867,vaxoxen,PlayStation 3,2h 30m,90%,,141096,Completed,First,"June 28, 2012",2h 30m,,,,,,,,,
1017,4867,zemobor,PC,2h 30m,70%,,10305466,Completed,First,"October 24, 2019",2h 30m,,,,,,,,,
1018,4867,,PlayStation 3,2h 32m,NR,,295146,Completed,First,,2h 32m 14s,,,,,,,,,
1019,4867,Viboras,PlayStation 3,2h 34m,100%,,3625146,Custom List Completed,First,"November 13, 2016",2h 34m,,,,,,,,,
1020,4867,almozayaf,PlayStation 3,2h 34m,NR,,392681,Completed,First,"August 28, 2013",2h 34m,,,,,,,,,
1021,4867,Kronikolizon,PlayStation 3,2h 35m,90%,,519558,Completed,First,"November 26, 2013",2h 35m,,,,,,,,,
1022,4867,Private,PlayStation 3,2h 35m,100%,,3723912,Completed,First,"December 05, 2016",2h 35m,,,,,,,,,
1023,4867,trestini,PlayStation 3,2h 40m,NR,,2998004,Completed,First,"May 21, 2016",2h 40m,,,,,,,,,
1024,4867,Pinkku,PlayStation 4,2h 41m,NR,,11111044,Completed,First,,2h 41m,,,,,,,,,
1025,4867,Private,PC,2h 42m,90%,,12013631,Completed,First,"June 16, 2020",2h 42m,,,,Steam,,,,,
1026,4867,ThaJyesta,PlayStation 3,2h 43m,NR,,135012,Completed,First,"December 26, 2012",2h 43m,,,,,,,,,
1027,4867,,PlayStation 3,2h 45m,NR,,295145,Completed,First,,2h 45m,,,,,,,,,
1028,4867,,PC,2h 45m,NR,,10693580,Completed,First,,2h 45m,,,,,,,,,
1029,4867,Rainmaker07,PlayStation 3,2h 45m,80%,,1631488,Completed,First,"October 20, 2013",2h 45m,,,,,,,,,
1030,4867,civoreb,PlayStation 4,2h 45m,70%,,4738818,Completed,First,"July 11, 2017",2h 45m,,,,Short but sweet.,,,,,
1031,4867,datamonkey,PlayStation 3,2h 45m,100%,,912476,Completed,First,,2h 45m,4h 30m,5h,,,,,,,
1032,4867,r10fc,PlayStation 3,2h 45m,NR,"What a beautiful experience, play it alone",132841,Completed,First,"June 15, 2012",2h 45m,,,,,,,,,
1033,4867,senthilrameshjv,PlayStation 4,2h 45m,NR,,11542102,Completed,First,"April 24, 2020",2h 45m,,,,,,,,,
1034,4867,testimony5,PlayStation 3,2h 45m,100%,,164170,Completed,First,"August 05, 2012",2h 45m,,,,,,,,,
1035,4867,rafaa14,PlayStation 3,2h 50m,70%,,4182180,Completed,First,"July 25, 2016",2h 50m,,,,,,,,,
1036,4867,tabootay,PlayStation 3,2h 50m,100%,,956223,Replay Completed,First,2013,2h 50m,,4h 20m,,,,8h /,,,
1037,4867,Respomar,PlayStation 4,2h 57m,90%,Took turns.,7944643,Custom List 3 Completed,First,June 2017,2h 57m,,,,Played at a friend's place with his PS4,,,,,
1038,4867,,PlayStation 3,3h,NR,,295150,Completed,First,,3h,,,,,,,,,
1039,4867,ADIPY,PlayStation 3,3h,NR,,10820585,Completed,First,,3h,,,,,,,,,
1040,4867,Private,PlayStation 4,3h,NR,,3928057,Completed,First,"January 12, 2017",3h,,,,,,,,,
1041,4867,Almightythoth,PlayStation 4,3h,NR,,6659465,Completed,First,"July 24, 2018",3h,,,,,,,,,
1042,4867,BurboBaggins,PlayStation 4,3h,NR,,3543907,Completed,First,"October 23, 2016",3h,,,,,,,,,
1043,4867,DR_BIG_Tasty59,PlayStation 3,3h,100%,,6053149,Completed,First,"July 20, 2012",3h,,,,,,,,,
1044,4867,Dirkgently1066,PlayStation 4,3h,NR,,3592958,Completed,First,"November 06, 2016",3h,,,,,,,,,
1045,4867,Flourite,PlayStation 3,3h,90%,,599417,Completed,First,,3h,,,,,,,,,
1046,4867,Fromio,PlayStation 4,3h,NR,,11479539,Completed,First,"June 01, 2020",3h,,,,,,,,,
1047,4867,Ghasfarost,PlayStation 4,3h,NR,,3862844,Completed,First,"January 03, 2017",3h,,,,,,,,,
1048,4867,Private,PlayStation 3,3h,100%,,474661,Completed,First,"November 28, 2012",3h,,,,,,,,,
1049,4867,GrimReaperZA,PlayStation 3,3h,90%,,448364,Completed,First,"October 18, 2013",3h,,,,,,,,,
1050,4867,Hugo96,PlayStation 4,3h,100%,,5186558,Completed,First,,3h,,6h,,,,,,,
1051,4867,Hyunmoggy,PlayStation 4,3h,NR,,5003692,Completed,First,"September 03, 2017",3h,,,,,,,,,
1052,4867,Keetaby,PlayStation 4,3h,NR,,10909843,Completed,First,,3h,,,,,,,,,
1053,4867,LucasMonclar,PlayStation 4,3h,100%,,6303365,Completed,First,"September 11, 2016",3h,,,,,,,,,
1054,4867,Luke_Mugen,PlayStation 3,3h,100%,2 Replays.,489018,Replay Custom List Completed,First,2012,3h,,,,,,4h /,,,
1055,4867,Megalograptus,PlayStation 4,3h,NR,,4506609,Completed,First,"May 30, 2017",3h,,,,,,,,,
1056,4867,MikeE21286,,3h,100%,,162023,Completed,First,"September 26, 2012",3h,,,,,,,,,
1057,4867,Misnomer89,PlayStation 3,3h,100%,,583872,Completed,First,,3h,,,,,,,,,
1058,4867,Private,PlayStation 4,3h,100%,,11957271,Completed,First,,3h,,,,,,,,,
1059,4867,Norweejunwood,PlayStation 4,3h,70%,,6085313,Completed,First,2016,3h,,,,,,,,,
1060,4867,OnurhanSoyek,PlayStation 4,3h,NR,,11546310,Completed,First,"April 24, 2020",3h,,,,,,,,,
1061,4867,Realtione,PlayStation 4,3h,80%,,5026140,Completed,First,"July 24, 2015",3h,,,,,,,,,
1062,4867,RiboZhyme,PlayStation 3,3h,NR,,3158224,Completed,First,"April 17, 2017",3h,,,,,,,,,
1063,4867,SimoneRovo,PlayStation 4,3h,100%,,9482048,Completed,First,"August 30, 2019",3h,,,,,,,,,
1064,4867,Strachlan,PlayStation 4,3h,NR,,1976835,Completed,First,"October 20, 2015",3h,,,,,,,,,
1065,4867,TheNamelessOne,PlayStation 3,3h,100%,,719149,Completed,First,"January 12, 2014",3h,,,,"Biser medju video igrama, igrao ga posle dolaska iz grada, pripit. :)
Vraca veru u ljude...",,,,,
1066,4867,Vingine,PlayStation 3,3h,100%,"Played the game many times to achieve the ""Companion"" -trophy",1237164,Completed Retired,First,"June 13, 2012",3h,6h,10h,,,,,,,
1067,4867,Wakero,PlayStation 3,3h,100%,,4241873,Completed,First,"March 27, 2017",3h,,,,,,,,,
1068,4867,allantreebeard,PlayStation 3,3h,NR,,4292399,Completed,First,,3h,,,,,,,,,
1069,4867,alvaraa76,PlayStation 3,3h,NR,,3285217,Completed,First,"August 03, 2013",3h,,,,,,,,,
1070,4867,andresfperezm,PlayStation 4,3h,90%,,7178708,Completed,First,,3h,,,,,,,,,
1071,4867,avalynnrose,PlayStation 4,3h,NR,,10679765,Completed,First,,3h,,,,,,,,,
1072,4867,cefetune,PlayStation 3,3h,NR,,6197691,Completed,First,,3h,,,,,,,,,
1073,4867,charliewoodhead,PlayStation 3,3h,80%,,2823883,Completed,First,"March 30, 2016",3h,,,,,,,,,
1074,4867,colonelchibbers,PlayStation 3,3h,90%,,1319181,Completed,First,2013,3h,,,,,,,,,
1075,4867,eerie,PlayStation 4,3h,100%,,1801266,Completed,First,"September 11, 2015",3h,,,,,,,,,
1076,4867,eriksnowmane,PlayStation 3,3h,NR,,102827,Completed,First,"November 04, 2012",3h,,,,,,,,,
1077,4867,gnrgui,PlayStation 3,3h,90%,,227983,Completed,First,,3h,,,,,,,,,
1078,4867,gringlas,PlayStation 4,3h,80%,,8234797,Completed,First,"January 17, 2019",3h,,,,,,,,,
1079,4867,h_delach,PlayStation 4,3h,NR,,10437886,Completed,First,"November 17, 2019",3h,,,,,,,,,
1080,4867,hugobraulio,PlayStation 3,3h,90%,,3583813,Completed,First,"October 27, 2016",3h,,,,,,,,,
1081,4867,jakeakatheone,PlayStation 3,3h,NR,,11351205,Completed,First,"September 18, 2016",3h,,,,,,,,,
1082,4867,Private,PlayStation 4,3h,70%,,1926821,Completed,First,,3h,3h 30m,,,,,,,,
1083,4867,jro3000,PlayStation 4,3h,NR,,4572698,Completed,First,,3h,,,,,,,,,
1084,4867,kakashinomi,PlayStation 3,3h,80%,,704511,Completed,First,,3h,,,,,,,,,
1085,4867,lord_gr,PlayStation 4,3h,90%,,7702488,Replay Custom List Completed,First,"September 14, 2016",3h,,,,,,,,,
1086,4867,lordcommanda,PlayStation 3,3h,100%,,738659,Completed,First,"May 22, 2014",3h,,,,,,,,,
1087,4867,mactwist2,PlayStation 3,3h,NR,,1530868,Completed,First,"January 22, 2015",3h,,,,,,,,,
1088,4867,manfromtomorrow,PlayStation 4,3h,NR,,5409277,Completed,First,,3h,,,,,,,,,
1089,4867,marfingman,PlayStation 3,3h,80%,,8742344,Completed,First,"May 08, 2019",3h,,,,,,,,,
1090,4867,marra,PlayStation 4,3h,NR,,4422994,Completed,First,"May 13, 2017",3h,,,,,,,,,
1091,4867,md1032,PC,3h,NR,,9167561,Completed,First,"July 15, 2019",3h,,,,,,,,,
1092,4867,nathansamander,PlayStation 4,3h,NR,,4837780,Completed,First,"July 27, 2017",3h,,,,,,,,,
1093,4867,piousapostasy,PlayStation 3,3h,100%,,573242,Completed,First,"December 26, 2012",3h,,,,,,,,,
1094,4867,princethestripper,PlayStation 3,3h,100%,,1339047,Completed,First,,3h,,,,,,,,,
1095,4867,richnan,PlayStation 4,3h,100%,,3301590,Completed,First,"November 10, 2016",3h,,,,,,,,,
1096,4867,Private,PlayStation 3,3h,NR,,317023,Completed,First,,3h,,,,,,,,,
1097,4867,Private,PlayStation 4,3h,NR,,1483283,Completed,First,"April 14, 2017",3h,,,,,,,,,
1098,4867,soulxstlr,PlayStation 3,3h,90%,,5925997,Completed,First,2012,3h,,,2h,,,,,,
1099,4867,twonha,PC,3h,70%,,10671846,Completed,First,"December 27, 2019",3h,,,,,,,,,
1100,4867,yaxes,PC,3h,NR,,10550284,Completed,Replay,,3h,,,,,,,,,
1101,4867,yaxes,PlayStation 3,3h,NR,,10550286,Completed,First,,3h,,,,,,,,,
1102,4867,TheDuke56,PlayStation 3,3h 05m,90%,,6549,Completed,First,"September 19, 2012",3h 05m,,,,,,,,,
1103,4867,Filledwithstraw,PlayStation 3,3h 10m,NR,,126645,Completed,First,"November 20, 2012",3h 10m,,,,,,,,,
1104,4867,MEXPILOT,PlayStation 3,3h 12m,NR,,141954,Completed,First,"August 17, 2012",3h 12m 12s,,,,,,,,,
1105,4867,AdamTwelve,PlayStation 4,3h 15m,80%,,5813794,Completed,First,"March 22, 2017",3h 15m,,,,,,,,,
1106,4867,The_Scrivener,PlayStation 3,3h 15m,100%,,233570,Completed,First,,3h 15m,,,,,,,,,
1107,4867,bbourge,PlayStation 3,3h 15m,70%,,248221,Completed,First,"June 11, 2013",3h 15m,,,,,,,,,
1108,4867,cofn42,PlayStation 3,3h 15m,80%,,24572,Completed,First,"July 15, 2012",3h 15m,,,,,,,,,
1109,4867,Mateee1020,PlayStation 3,3h 20m,NR,,3769322,Completed,First,"December 16, 2016",3h 20m,,,,,,,,,
1110,4867,JohnnyBlaze,PlayStation 4,3h 25m,NR,,5283219,Playing Completed,First,"November 07, 2017",3h 25m,,,,,,3h 25m /,,,
1111,4867,,PlayStation 4,3h 30m,NR,,7201351,Completed,First,,3h 30m,4h,10h,,,,,,,
1112,4867,Fuudimitzu,PlayStation 3,3h 30m,NR,,93998,Completed,First,,3h 30m,,,,,,,,,
1113,4867,giluan,PlayStation 4,3h 30m,90%,,2303785,Completed,First,"December 27, 2015",3h 30m,,,,,,,,,
1114,4867,negaointernauta,PlayStation 4,3h 30m,100%,,4181996,Completed,First,"September 18, 2016",3h 30m,,,,,,,,,
1115,4867,skrtbruenchen,PlayStation 4,3h 30m,80%,,5741189,Completed,First,"March 26, 2017",3h 30m,,,,,,,,,
1116,4867,Johnston,PlayStation 4,3h 30m,90%,,6174656,Completed,First,"April 26, 2018",3h 30m 04s,,,,,,,,,
1117,4867,Private,PlayStation 4,4h,NR,,7116727,Completed,First,"July 17, 2019",4h,,,,,,,,,
1118,4867,Private,PlayStation 3,4h,NR,,1165391,Completed,First,"January 15, 2015",4h,,,,,,,,,
1119,4867,Faldown,PlayStation 3,4h,80%,,6319545,Completed,First,,4h,,,,,,,,,
1120,4867,JammyJoker,PlayStation 4,4h,80%,,2224533,Completed,First,"January 17, 2016",4h,,,,,,,,,
1121,4867,JonnyVsTheBacklog,PlayStation 3,4h,NR,,5622256,Completed,First,"January 08, 2018",4h,,,,,,,,,
1122,4867,OccupiedOctopus,PlayStation 4,4h,NR,,6074576,Completed,First,,4h,,,,,,,,,
1123,4867,Retororando,PlayStation 3,4h,90%,,1485804,Completed,First,"July 16, 2015",4h,,,,,,,,,
1124,4867,SatyricalObject,PlayStation 3,4h,NR,,6074865,Completed,First,,4h,,,,,,,,,
1125,4867,adoshi9999,PlayStation 3,4h,NR,,1314297,Completed,First,"April 19, 2015",4h,,,,,,,,,
1126,4867,sriramatrix,PlayStation 4,4h,NR,,8163514,Completed,First,,4h,,,,,,,,,
1127,4867,strillivanilli,PlayStation 3,4h,NR,,4561586,Completed,First,"June 13, 2015",4h,,,,,,,,,
1128,4867,strillivanilli,PlayStation 4,4h,NR,,4561588,Completed,Replay,"June 13, 2016",4h,,,,,,,,,
1129,4867,DeathCode,PlayStation 3,4h 24m,100%,,50621,Completed,First,,4h 24m,,,,,,,,,
1130,4867,xRaphle,PlayStation 3,4h 30m,NR,,4384359,Completed,First,,4h 30m,,,,,,,,,
1131,4867,GamerComedy,PlayStation 4,5h,NR,,11067989,Completed,First,2015,5h,,,,,,,,,
1132,4867,Knot13,PlayStation 4,5h,90%,,11785304,Completed,First,"May 27, 2016",5h,,,,,,,,,
1133,4867,MikeyMalibu,PlayStation 3,5h,NR,,5041722,Completed,First,"March 07, 2013",5h,,,,"Played it with Ivan, probably still one of my favorite ""art"" games. Very powerful and perceptive in its relationships with others.",,,,,
1134,4867,Itaquera,PlayStation 4,5h 30m,NR,,3598857,Completed,First,"November 08, 2016",5h 30m,,,,,,,,,
1135,4867,LordSoulJack,PlayStation 4,54m,100%,Obtained very few extras. Just enough to attempt a trophy early on.,4058397,Replay Completed,Replay,"February 12, 2017",,54m 58s,,,Obtained a few extra pickups toward the start of the game to make an attempt at a trophy but then focused on finishing relatively quickly.,,54m 58s /,,,
1136,4867,Private,PlayStation 4,1h,NR,Got more cloth fragments then required. As a whole a boring waste of an hour.,3403284,Completed,First,"September 07, 2016",,1h,,,,,,,,
1137,4867,,PlayStation 4,1h 10m,NR,,4655834,Completed,First,,,1h 10m,,,,,,,,
1138,4867,bent93,PC,1h 13m,100%,,12007430,Completed,Replay,"June 16, 2020",,1h 13m,,,,,,,,
1139,4867,zadraleks,PlayStation 4,1h 29m,80%,,11178057,Completed,First,"April 12, 2020",,1h 29m 53s,,,,,,,,
1140,4867,,PlayStation 4,1h 30m,NR,"I didn't explore everything, but I got collectibles when I saw them.",5069561,Completed,First,,,1h 30m,,,,,,,,
1141,4867,Colossus816,PlayStation 4,1h 30m,NR,Game completed with a few glowing symbols obtained,4678765,Completed,First,"July 02, 2017",,1h 30m,,,,,,,,
1142,4867,Degeto,PC,1h 30m,90%,,8997694,Completed,First,"June 19, 2019",,1h 30m,,,,,,,,
1143,4867,Dukio,PlayStation 3,1h 30m,NR,,792365,Completed,First,"July 05, 2014",,1h 30m,,,,,,,,
1144,4867,MoreMaati,PlayStation 4,1h 30m,NR,,10615366,Completed,First,"December 17, 2019",,1h 30m,,,,,,,,
1145,4867,OnkelPuni,PlayStation 4,1h 30m,80%,,3591954,Completed,First,"September 20, 2016",,1h 30m,,,Start: 09/2016 Ende: 09/2016 https://www.youtube.com/playlist?list=PLBK_XMcdI3AGsytB1Dp2N4jDwqi4PJE41,,,,,
1146,4867,Ziza06,PlayStation 4,1h 30m,NR,,11461611,Backlog Completed,First,"April 16, 2020",,1h 30m,,,,,1h 30m /,,,
1147,4867,evangelism,PlayStation 3,1h 30m,70%,,446190,Completed,First,"October 15, 2013",,1h 30m,,,,,,,,
1148,4867,skualninja,PlayStation 4,1h 30m,80%,,3255297,Completed,First,"July 17, 2016",,1h 30m,,,,,,,,
1149,4867,O__Igor__O,PC,1h 32m,70%,,11952305,Completed,First,"June 10, 2020",,1h 32m 04s,,,,,,,,
