,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Speedrun,100% Speedrun
255,21702,lenmqlenmq,PC,12h,NR,,6769607,Completed,First,12h,"August 05, 2018",,,,,,,
256,21702,lightspace,PC,12h,100%,,3700332,Completed,First,12h,,13h 30m,,,,,,
257,21702,luchristoni,PC,12h,NR,,9337398,Completed,First,12h,,,,,,,,
258,21702,matbarra,PC,12h,NR,,6829178,Completed,First,12h,"August 14, 2016",,,,,,,
259,21702,Private,PlayStation 4,12h,80%,,5512467,Completed,First,12h,"August 20, 2017",,,,,,,
260,21702,midsch,PC,12h,NR,,10477309,Completed,First,12h,"November 24, 2019",,,,,,,
261,21702,Private,PC,12h,NR,,10464599,Completed,First,12h,"November 22, 2019",,,,,,,
262,21702,sayberblade,PC,12h,NR,,1975115,Completed,First,12h,"October 20, 2015",,,,,,,
263,21702,skeri93,PC,12h,NR,,8554331,Completed,First,12h,"April 01, 2019",,,,,,,
264,21702,supertoast3000,PC,12h,NR,,6664521,Completed,First,12h,,,,,,,,
265,21702,vcv_varella,PC,12h,80%,,4031120,Completed,First,12h,"February 08, 2017",,,,,,,
266,21702,victorarruda00,PlayStation 4,12h,80%,,6591881,Completed,First,12h,"August 03, 2017",,,,,,,
267,21702,wcrews214,PC,12h,NR,,11852353,Completed,First,12h,"May 28, 2020",,,,,,,
268,21702,xDaudex,PC,12h,NR,,2034010,Completed,First,12h,"November 01, 2015",,,,,,,
269,21702,yaxes,PC,12h,NR,,10550405,Completed,First,12h,,,,,,,,
270,21702,born_naughty,PlayStation 4,12h 03m,40%,,2488753,Completed,First,12h 03m 21s,"February 06, 2016",,,,,,,
271,21702,,PlayStation 4,12h 03m,NR,Very nice story!,3635504,Completed,First,12h 03m 25s,,,,,,,,
272,21702,,PC,12h 05m,NR,,5264138,Completed,First,12h 05m,,,,,,,,
273,21702,Sankt_Magni,PC,12h 05m,NR,,6494583,Completed,First,12h 05m,"June 29, 2018",,,,,,,
274,21702,aquova,Mac,12h 05m,NR,,4864125,Completed,First,12h 05m,"June 03, 2017",,,,,,,
275,21702,hoz,PC,12h 05m,NR,,6209680,Completed,First,12h 05m,,,,,,,,
276,21702,MrSoundless,PC,12h 06m,NR,,8072297,Completed,First,12h 06m,"April 23, 2017",,,,,,,
277,21702,Pazig,PC,12h 06m,80%,,3533922,Completed,First,12h 06m,"October 19, 2016",,,,,,,
278,21702,snaggletut,PC,12h 06m,NR,,3879027,Completed,First,12h 06m,"February 05, 2017",,,,,,,
279,21702,Snj,PC,12h 10m,NR,,3970561,Completed,First,12h 10m,,,,,,,,
280,21702,jopopoe,PC,12h 10m,NR,,6948883,Completed,First,12h 10m,"August 30, 2018",,,,,,,
281,21702,Alimen,PC,12h 12m,NR,,3248710,Completed,First,12h 12m,"February 07, 2016",,,,,,,
282,21702,even_odder,PlayStation 4,12h 12m,NR,,6438914,Completed,First,12h 12m,"August 05, 2017",,,,,,,
283,21702,,PC,12h 13m,NR,,3531527,Completed,First,12h 13m,,,,,,,,
284,21702,Blinknspark,PC,12h 15m,NR,,2661839,Completed,First,12h 15m,"February 27, 2016",,,,,,,
285,21702,Bound_Internal,PC,12h 15m,90%,,7263855,Completed,First,12h 15m,"October 16, 2018",,,,,,,
286,21702,kierwynn,PlayStation 4,12h 15m,NR,,3989309,Completed,First,12h 15m,"January 29, 2016",,,,,,,
287,21702,Private,PC,12h 15m,NR,,3824699,Completed,First,12h 15m,,,,,,,,
288,21702,Private,Xbox One,12h 16m,100%,,8685599,Completed,First,12h 16m 52s,,,,,,,,
289,21702,Cooltato,Xbox One,12h 18m,90%,,11403678,Completed,Replay,12h 18m,"October 21, 2017",,,,,,,
290,21702,Everdred,PC,12h 18m,90%,,1157676,Completed,First,12h 18m,"October 24, 2015",,,,,,,
291,21702,Fichox,PC,12h 20m,80%,,4255851,Completed,First,12h 20m,"March 31, 2017",,,,,,,
292,21702,Private,PC,12h 20m,80%,,2415097,Completed,First,12h 20m,"January 13, 2016",,,,,,,
293,21702,Hossam_Cloud69,PC,12h 20m,60%,,3818850,Completed,First,12h 20m 01s,,,,,,,,
294,21702,Volvicgott,PC,12h 21m,NR,,10518539,Completed,First,12h 21m,,,,,,,,
295,21702,Private,PC,12h 25m,NR,,2552194,Completed,First,12h 25m,,,,,,,,
296,21702,noter,PC,12h 26m,NR,,4996949,Completed,First,12h 26m 20s,"August 13, 2017",,,,,,,
297,21702,Ghost3030,PC,12h 27m,100%,,2744735,Custom List Completed,First,12h 27m,"March 21, 2016",,,,,,,
298,21702,Neo1771991,PlayStation 4,12h 27m,NR,,1466688,Completed,First,12h 27m,"October 21, 2015",,24h 52m,,,,,
299,21702,,Xbox One,12h 30m,NR,,4112544,Completed,First,12h 30m,,,,,,,,
300,21702,,PC,12h 30m,NR,,4741149,Completed,First,12h 30m,,,,,,,,
301,21702,,PC,12h 30m,NR,,6037794,Completed,First,12h 30m,,,,,,,,
302,21702,BlueJay,Mac,12h 30m,100%,Watched both endings,6477388,Completed,First,12h 30m,"June 26, 2018",,,,,,,
303,21702,Kihvel1,PC,12h 30m,100%,,4417675,Completed,First,12h 30m,"December 11, 2016",,,,,,,
304,21702,Marlol,PC,12h 30m,NR,,5677598,Completed,First,12h 30m,"January 17, 2018",,,,,,,
305,21702,Nyxre,PC,12h 30m,NR,,5687307,Completed,First,12h 30m,,,,,,,,
306,21702,Subaphonic,PC,12h 30m,70%,,2303176,Completed,First,12h 30m,"September 18, 2019",,,,,,,
307,21702,Veci24,PC,12h 30m,NR,,6924361,Completed,First,12h 30m,"August 26, 2018",,,,,,,
308,21702,alexisplaying,PC,12h 30m,100%,,3216352,Completed,First,12h 30m,"July 06, 2016",,,,,,,
309,21702,ghostfall,Xbox One,12h 30m,80%,,3497517,Completed,First,12h 30m,,,,,,,,
310,21702,grisenti,PC,12h 30m,NR,,3574596,Completed,First,12h 30m,"November 01, 2016",,,,,,,
311,21702,reddragonx,PlayStation 4,12h 30m,70%,,4637431,Completed,First,12h 30m,"June 26, 2017",,,,,,,
312,21702,tomcrew10,PC,12h 30m,NR,,4722476,Completed,First,12h 30m,"April 01, 2017",,,,,,,
313,21702,lukasvokurka,PC,12h 30m,NR,,10837679,Replay Completed,Replay,12h 30m 12s,"January 18, 2017",13h 12m 46s,14h 24m 54s,,,,,
314,21702,kasilogameplay,PC,12h 30m,90%,,9093571,Completed,First,12h 30m 22s,"September 24, 2019",,,This was a very interesting game indeed,,,,
315,21702,Hazz3r,PC,12h 31m,NR,,4311591,Completed,First,12h 31m 20s,"June 04, 2017",,,,,,,
316,21702,Private,PC,12h 35m,100%,,2393404,Completed,First,12h 35m,"December 19, 2015",,,,,,,
317,21702,DrunkDionysos,PC,12h 36m,NR,,5069986,Completed,First,12h 36m,"September 19, 2017",,,,,,,
318,21702,jeremytell,PC,12h 36m,NR,,3287766,Completed,First,12h 36m,"December 31, 2015",,,,,,,
319,21702,,PC,12h 40m,NR,,2346704,Completed,First,12h 40m,,,,,,,,
320,21702,linkhimura,PC,12h 40m,70%,,3389143,Completed,First,12h 40m,"September 04, 2016",,,,,,,
321,21702,Snapisnoo,PC,12h 42m,NR,,5030618,Completed,First,12h 42m,"September 09, 2017",,,,,,,
322,21702,jcbvickers,PC,12h 43m,40%,,3222784,Completed,First,12h 43m,,,,,,,,
323,21702,tomfear,Xbox One,12h 44m,100%,,5507867,Completed,First,12h 44m,"March 21, 2016",,,,,,,
324,21702,CriticalHit,PC,12h 45m,70%,,8464427,Completed,First,12h 45m,"March 14, 2019",,,,,,,
325,21702,Jeveritt117,Xbox One,12h 45m,NR,,6533749,Completed,First,12h 45m,"July 15, 2016",,,,,,,
326,21702,vboipinoy,PlayStation 4,12h 46m,NR,,6773594,Completed,First,12h 46m,"April 21, 2017",,,,,,,
327,21702,TaborTheGamer,PC,12h 47m,NR,,6907361,Completed,First,12h 47m,"June 25, 2016",,,,,,,
328,21702,Private,PC,12h 47m,90%,,7063816,Completed,First,12h 47m 52s,"September 16, 2018",,,,,,,
329,21702,,Mac,12h 48m,NR,,3375882,Completed,First,12h 48m,,,,,,,,
330,21702,Sinrah,PC,12h 48m,100%,,5147725,Completed,First,12h 48m,"October 08, 2017",,,,,,,
331,21702,new01bie,PC,12h 54m,NR,,3769737,Completed,First,12h 54m,"December 16, 2016",,,,,,,
332,21702,waveathon,PC,12h 55m,90%,,4108735,Completed,First,12h 55m 19s,"February 24, 2017",,,,,,,
333,21702,Nebiros,PlayStation 4,12h 58m,80%,,11424749,Completed,First,12h 58m,"October 28, 2015",,14h 57m,,,,,
334,21702,TeenJackBauer,Xbox One,12h 58m,NR,445G,3787791,Completed,First,12h 58m,"April 27, 2020",,,445G (Episode 1 - Chrysalis: 2:18:00/Episode 2 - Out of Time: 2:19:00/Episode 3 - Chaos Theory: 2:17:00/Episode 4 - Dark Room: 3:34:00/Episode 5 - Polarized: 2:30:00),,,,
335,21702,ikee,PC,12h 59m,100%,,3318322,Completed,First,12h 59m 37s,,,,,,,,
336,21702,,PC,13h,NR,,2547022,Completed,First,13h,,,,,,,,
337,21702,,PC,13h,NR,I took in a lot of detail and still ended up shorter than most. Really enjoyable game that I plan on 100%ing soon.,3259050,Completed,First,13h,,,,,,,,
338,21702,,PC,13h,NR,,4413269,Completed,First,13h,,,,,,,,
339,21702,,Xbox One,13h,NR,,5132733,Completed,First,13h,,,,,,,,
340,21702,,PC,13h,NR,,6043496,Completed,First,13h,,,,,,,,
341,21702,,PC,13h,NR,,7236633,Completed,First,13h,,17h 15m,17h 30m,,,,,
342,21702,,PC,13h,NR,,8538149,Completed,First,13h,,,,,,,,
343,21702,,PC,13h,NR,,8831051,Completed,First,13h,,,,,,,,
344,21702,,PC,13h,NR,,9495349,Completed,First,13h,,15h,15h 30m,,,,,
345,21702,,PC,13h,NR,,10720107,Completed,First,13h,,,,,,,,
346,21702,,Xbox One,13h,NR,,11231244,Completed,First,13h,,14h,15h,,,,,
347,21702,Akitrotro,PC,13h,NR,,5912443,Completed,First,13h,"March 01, 2018",,,,,,,
348,21702,Amelya,PC,13h,90%,,6807218,Playing Replay Completed,First,13h,"December 05, 2015",,15h,,26h /,,,
349,21702,Bikioman,PlayStation 4,13h,90%,,6850227,Completed,First,13h,"August 16, 2018",14h,15h,,,,,
350,21702,Bozzz,PC,13h,NR,,4508474,Completed,First,13h,,,,,,,,
351,21702,CalDavidHunt,Xbox One,13h,NR,,2410368,Completed,First,13h,"January 12, 2016",,15h,,,,,
352,21702,Calcifer14,Xbox One,13h,NR,,8203336,Completed,First,13h,"February 04, 2019",,,,,,,
353,21702,Private,PC,13h,100%,,3516601,Completed,First,13h,"October 02, 2016",14h,,,,,,
354,21702,Private,PlayStation 4,13h,70%,,7221273,Completed,First,13h,,,,,,,,
355,21702,Cyborg1612,PlayStation 4,13h,70%,,7223618,Completed,First,13h,"October 10, 2018",15h,20h,,,,,
356,21702,DeadFish,PlayStation 4,13h,NR,,4712371,Completed,First,13h,"June 13, 2017",13h 30m,13h 45m,,,,,
357,21702,Domicidal,PC,13h,NR,,4015445,Completed,First,13h,"October 20, 2015",,,,,,,
358,21702,DonGeek,PC,13h,NR,,4123967,Completed,First,13h,"December 31, 2016",,,,,,,
359,21702,Drosophila,PC,13h,NR,,10771812,Completed,First,13h,"January 07, 2020",,,,,,,
360,21702,Dxvzd,PC,13h,NR,,11995471,Completed,First,13h,"May 12, 2019",,,,,,,
361,21702,Elethriel,PC,13h,90%,,2726246,Completed,First,13h,"March 14, 2016",,16h,,,,,
362,21702,Eruanne33,PC,13h,80%,,7693340,Completed,First,13h,"November 02, 2018",,,,,,,
363,21702,Fennamenaal,PC,13h,NR,,5546552,Completed,First,13h,"July 21, 2017",17h,21h,,,,,
364,21702,FunkM,PC,13h,NR,,4726788,Completed,First,13h,"July 09, 2017",,,,,,,
365,21702,Gaming_Gott,PC,13h,NR,,10144045,Completed,First,13h,"January 03, 2018",,,,,,,
366,21702,Gojira1988,PC,13h,NR,,3849267,Completed,First,13h,"June 07, 2016",,,,,,,
367,21702,Hakuto,PC,13h,NR,,8909127,Completed,First,13h,"June 08, 2019",,,,,,,
368,21702,Hugo96,PlayStation 4,13h,80%,,5186493,Completed,First,13h,,,,,,,,
369,21702,IndoorAlligator,PC,13h,70%,,3941290,Completed,First,13h,February 2016,,,,,,,
370,21702,JustinBB7,PC,13h,NR,,9550832,Completed,First,13h,"September 07, 2019",,,,,,,
371,21702,Kierokat,PC,13h,100%,,6058496,Completed,First,13h,"July 30, 2016",,,,,,,
372,21702,Kshitij,PC,13h,80%,,6682856,Completed,First,13h,"December 21, 2017",,,,,,,
373,21702,Kyerokat,PC,13h,100%,,4368742,Completed,First,13h,"June 30, 2016",,,,,,,
374,21702,Madai,PC,13h,80%,,4676345,Replay Completed,Replay,13h,"October 03, 2016",,,,25h /,,,
375,21702,Mortamir,PC,13h,90%,,4213687,Completed,First,13h,"March 20, 2017",,,,,,,
376,21702,Phiredrako,PC,13h,NR,,8271812,Completed,First,13h,"March 03, 2019",,,,,,,
377,21702,Reviews,PlayStation 4,13h,100%,,5444354,Completed,First,13h,"December 09, 2017",,,,,,,
378,21702,Rodimuss,PC,13h,NR,,10794929,Completed,First,13h,"May 16, 2017",,,,,,,
379,21702,Satoko,PC,13h,NR,,7463489,Completed,First,13h,,,,,,,,
380,21702,Shiro1994,PlayStation 4,13h,NR,,2047351,Completed,First,13h,,,,,,,,
381,21702,SirKarp,PC,13h,70%,,5035212,Completed,First,13h,,,,,,,,
382,21702,Private,Mac,13h,100%,,4910960,Completed,First,13h,"November 25, 2017",,,,,,,
383,21702,TheOutsider1783,PC,13h,NR,,6139640,Completed,First,13h,"December 31, 2016",,,,,,,
384,21702,Thefiredragoon,PC,13h,90%,,10634626,Completed,First,13h,"September 07, 2018",,,,,,,
385,21702,Thrawn4,PC,13h,70%,,6116100,Completed,First,13h,"April 13, 2018",,,,,,,
386,21702,Ugzuzg,PC,13h,50%,,6684013,Completed,First,13h,"July 28, 2018",,,,,,,
387,21702,Valux,PC,13h,90%,,9341306,Completed,First,13h,,,,,,,,
388,21702,VikingSchism,PC,13h,NR,,3865832,Completed,First,13h,"January 04, 2017",,,"I really enjoyed it, though may have missed some things, and potential for replay to do things different",,,,
389,21702,addek,PC,13h,NR,,11061652,Completed,First,13h,"January 25, 2016",,,,,,,
390,21702,ali_almubairik,PlayStation 4,13h,70%,,5407262,Completed,First,13h,"December 01, 2017",14h,15h,,,,,
391,21702,Private,PC,13h,NR,,11447706,Completed,First,13h,,,,,,,,
392,21702,bunnyavenger,PC,13h,NR,,1640853,Completed,First,13h,,,,,,,,
393,21702,Private,PlayStation 4,13h,90%,,2183371,Completed,First,13h,"September 29, 2016",,,,,,,
394,21702,dcomarata,PlayStation 4,13h,70%,,8677536,Completed,First,13h,"February 04, 2019",,,,,,,
395,21702,diego18792,PC,13h,NR,,10713074,Completed,First,13h,"March 03, 2018",,,,,,,
396,21702,dimodc,PC,13h,NR,,8975348,Completed,First,13h,"January 10, 2018",,,,,,,
397,21702,diver1260,PC,13h,NR,,5766966,Completed,First,13h,"February 26, 2018",,,,,,,
398,21702,elvicerator,PC,13h,100%,,3821022,Completed,First,13h,"December 15, 2015",,,,,,,
399,21702,Private,PC,13h,NR,,11489539,Completed,First,13h,"January 14, 2019",,,,,,,
400,21702,fieryaleeco,PC,13h,NR,,4080891,Completed,First,13h,"January 02, 2017",,,,,,,
401,21702,frizbee,PC,13h,NR,,2977753,Completed,First,13h,,,,,,,,
402,21702,hidekin,PC,13h,NR,,3515739,Completed,First,13h,,,,,,,,
403,21702,hxcaleb,PC,13h,NR,,3430132,Completed,First,13h,"September 16, 2016",,,,,,,
404,21702,iksdistek,PC,13h,70%,"I do think I completed it in the summer of that year, or the winter. One of the two",10890731,Completed,First,13h,2017,,,,,,,
405,21702,jeevsus,PC,13h,NR,,6113023,Completed,First,13h,,,,,,,,
406,21702,Private,PC,13h,100%,,6096857,Completed,First,13h,"August 27, 2017",,,,,,,
407,21702,Private,PC,13h,70%,,4749853,Completed,First,13h,"July 14, 2017",,,,,,,
408,21702,Private,PC,13h,NR,,2031922,Completed,First,13h,"October 24, 2015",,,,,,,
409,21702,levitlp,Xbox One,13h,90%,,2996855,Completed,First,13h,"May 21, 2016",,,,,,,
410,21702,lliuttuk,PC,13h,100%,,5691896,Completed,First,13h,"August 26, 2017",,,,,,,
411,21702,maiken,PC,13h,80%,,6048030,Completed,First,13h,"June 11, 2016",,,,,,,
412,21702,mastercriminal,Xbox One,13h,90%,,7666759,Completed,First,13h,"December 08, 2018",,,,,,,
413,21702,mgrabows,PC,13h,NR,,11701826,Completed,First,13h,,,,,,,,
414,21702,narukami640,PC,13h,80%,,11593719,Completed,First,13h,"June 25, 2018",,,,,,,
415,21702,Private,PC,13h,80%,,8242906,Completed,First,13h,"October 24, 2015",,14h,,,,,
416,21702,ninjapenguim,PC,13h,100%,,6815594,Completed,First,13h,,,,,,,,
417,21702,ox_14,PC,13h,NR,,10629593,Completed,First,13h,"December 22, 2019",,,,,,,
418,21702,ra1n1,PC,13h,NR,,4698122,Completed,First,13h,"July 04, 2017",,,,,,,
419,21702,reiben92,PC,13h,NR,,6870726,Completed,First,13h,"December 24, 2015",18h,,,,,,
420,21702,shaib,PC,13h,NR,,10898186,Completed,First,13h,"January 27, 2020",,,,,,,
421,21702,tj990,PC,13h,70%,,5830169,Completed,First,13h,"February 12, 2018",,,,,,,
422,21702,turnstiller,PC,13h,90%,,1976668,Completed,First,13h,"October 20, 2015",,15h,,,,,
423,21702,victori91,PC,13h,NR,,7376282,Completed,First,13h,"September 05, 2019",,,,,,,
424,21702,xRaphle,PC,13h,NR,,5971692,Completed,First,13h,,,,,,,,
425,21702,geodelis,PlayStation 4,13h 02m,NR,,2580511,Completed,First,13h 02m 01s,"February 15, 2016",,14h,,,,,
426,21702,ZeldaOne,PlayStation 4,13h 07m,70%,,7823826,Completed,First,13h 07m 44s,"June 15, 2019",,,,,,,
427,21702,,Mac,13h 08m,NR,,4144896,Completed,First,13h 08m 37s,,,,,,,,
428,21702,TwoThrones,PC,13h 10m,90%,,2729819,Completed,First,13h 10m,"May 10, 2016",,,,,,,
429,21702,,PC,13h 12m,NR,,11826640,Completed,First,13h 12m,,,,,,,,
430,21702,23hoursofstatic,PC,13h 12m,100%,,6451306,Completed,First,13h 12m,"January 31, 2015",,,,,,,
431,21702,BajaDeezNutz,PC,13h 15m,NR,,3291788,Completed,First,13h 15m,"August 05, 2016",,,,,,,
432,21702,maxubachs,PC,13h 15m,NR,,2051205,Completed,First,13h 15m,"November 06, 2015",,,,,,,
433,21702,,PC,13h 20m,NR,,3732696,Completed,First,13h 20m,,,,,,,,
434,21702,,PC,13h 20m,NR,,4925441,Completed,First,13h 20m,,,,,,,,
435,21702,Angmar,PC,13h 20m,60%,,1795084,Completed,First,13h 20m,"October 31, 2015",,,,,,,
436,21702,DarkWeavel,PC,13h 20m,NR,,10951129,Completed,First,13h 20m,"November 08, 2015",,,,,,,
437,21702,goatarooni,PC,13h 20m,90%,,4576507,Completed,First,13h 20m,"June 16, 2017",,,,,,,
438,21702,xXImmortalSlayerXx,PC,13h 20m,80%,,4622571,Completed,First,13h 20m,"June 24, 2017",,,,,,,
439,21702,skrilla,PC,13h 24m,70%,,3753432,Completed,First,13h 24m,"December 01, 2016",,,,,,,
440,21702,xAbyssWatcher,PC,13h 24m,NR,,10816197,Completed,First,13h 24m,,,,,,,,
441,21702,Caranud,PC,13h 25m,NR,,3528685,Completed,First,13h 25m,"October 12, 2016",,,,,,,
442,21702,SuedeSwede,PC,13h 25m,NR,,5746848,Completed,First,13h 25m,"January 29, 2018",,,,,,,
443,21702,TiboRec,PC,13h 25m,NR,,2603413,Completed,First,13h 25m,"April 17, 2017",,,,,,,
444,21702,Private,PC,13h 25m,NR,,9676051,Completed,First,13h 25m,"September 18, 2019",,,,,,,
445,21702,Private,PC,13h 25m,NR,,6922133,Completed,First,13h 25m,,,,,,,,
446,21702,ayoungone3,PlayStation 3,13h 27m,90%,,10920209,Completed,First,13h 27m,"October 21, 2015",,,,,,,
447,21702,,PC,13h 28m,NR,,10188943,Completed,First,13h 28m,,,,,,,,
448,21702,Cashergronh,PC,13h 29m,100%,,5844024,Completed,First,13h 29m,"February 15, 2016",,,,,,,
449,21702,Zillcaytr,PC,13h 29m,NR,,5523269,Completed,First,13h 29m,"January 05, 2017",,,,,,,
450,21702,,PC,13h 30m,NR,,2514265,Completed,First,13h 30m,,,,,,,,
451,21702,,PC,13h 30m,NR,,3142407,Completed,First,13h 30m,,,,,,,,
452,21702,BananaPancake,PC,13h 30m,90%,,3943228,Completed,First,13h 30m,"January 17, 2017",,,,,,,
453,21702,DDave,PC,13h 30m,NR,,6944468,Completed,First,13h 30m,"August 29, 2018",,,,,,,
454,21702,Dumb_Woof,PC,13h 30m,70%,,10735922,Completed,First,13h 30m,"October 21, 2015",,,,,,,
455,21702,ERiiK,PC,13h 30m,NR,,10909566,Completed,First,13h 30m,"January 29, 2020",,,,,,,
456,21702,Helifino,PC,13h 30m,NR,,4154281,Completed,First,13h 30m,,,,,,,,
457,21702,Korean_Prophet,PlayStation 4,13h 30m,100%,,9661145,Completed,First,13h 30m,"October 24, 2015",,,,,,,
458,21702,Laso,PC,13h 30m,80%,,5871190,Completed,First,13h 30m,"February 16, 2018",,,,,,,
459,21702,LolloTerminator,PC,13h 30m,90%,,6052627,Completed,First,13h 30m,"March 29, 2018",16h,,,,,,
460,21702,Procyon,PC,13h 30m,NR,,10394889,Completed,First,13h 30m,"November 10, 2019",,,,,,,
461,21702,Thingsinmymouth,PC,13h 30m,NR,,9066363,Completed,First,13h 30m,"July 01, 2019",,14h 30m,,,,,
462,21702,VaKri,PC,13h 30m,NR,,7934613,Completed,First,13h 30m,"March 31, 2019",15h,30h,,,,,
463,21702,beemdogg,PC,13h 30m,90%,,11059091,Completed,First,13h 30m,,,,,,,,
464,21702,ml_,Linux,13h 30m,NR,,5384196,Completed,First,13h 30m,"December 08, 2017",,,,,,,
465,21702,random_gamer123,PC,13h 30m,90%,,3348608,Completed,First,13h 30m,"August 21, 2016",,,,,,,
466,21702,sophont,PC,13h 30m,NR,,8123389,Completed,First,13h 30m,,,,,,,,
467,21702,Aliulo,PC,13h 30m,NR,,6531893,Completed,First,13h 30m 36s,,,,,,,,
468,21702,lewdmeat,PC,13h 31m,90%,,11328777,Completed,First,13h 31m 24s,"April 04, 2020",,,"Episode #1: Chrysalis - 2:10:26
Episode #2: Out of Time - 2:22:47
Episode #3: Chaos Theory - 2:21:02
Episode #4: Dark Room - 3:28:37
Episode #5: Polarized - 2:59:19",,,,
469,21702,Bogdan62,PC,13h 31m,100%,,6061922,Completed,First,13h 31m 32s,"April 05, 2018",,,,,,,
470,21702,Criminy,PlayStation 3,13h 32m,80%,Platinum trophy obtained.,4649808,Completed,First,13h 32m,"June 28, 2017",,14h 57m,,,,,
471,21702,Private,PC,13h 33m,NR,,5418553,Completed,First,13h 33m,"January 08, 2017",,,,,,,
472,21702,,PC,13h 35m,NR,,3439987,Completed,First,13h 35m,,,,,,,,
473,21702,Dunnington,Xbox One,13h 35m,80%,,4678460,Completed,First,13h 35m,"September 30, 2017",,,,,,,
474,21702,Private,PC,13h 35m,NR,,5227138,Completed,First,13h 35m,,,,,,,,
475,21702,ppdevoto,PC,13h 35m,NR,,11821745,Completed,First,13h 35m,"June 06, 2016",,,,,,,
476,21702,Raoulospipitos,PC,13h 36m,NR,,8284237,Completed,First,13h 36m,"February 17, 2019",,,,,,,
477,21702,jrhood35,PC,13h 38m,80%,,3301859,Completed,First,13h 38m,"August 07, 2016",,,,,,,
478,21702,CBlade,PC,13h 39m,NR,,10997482,Completed,First,13h 39m 46s,"February 16, 2020",,,,,,,
479,21702,Cezawy,PC,13h 40m,NR,,8185875,Completed,First,13h 40m,"October 29, 2017",,,,,,,
480,21702,DGarvanski,PC,13h 40m,90%,,4612593,Completed,First,13h 40m,"January 22, 2017",,,,,,,
481,21702,kervinho,PlayStation 4,13h 41m,100%,,9016522,Completed,First,13h 41m,"January 02, 2018",,,,,,,
482,21702,slipknotx666x,PlayStation 4,13h 41m,100%,,4543303,Completed,First,13h 41m,"July 12, 2017",,,,,,,
483,21702,SomethingIshy,PlayStation 4,13h 42m,90%,,3397113,Completed,First,13h 42m,"September 06, 2016",,,,,,,
484,21702,Spinza82,PlayStation 4,13h 42m,NR,,4687783,Completed,First,13h 42m,,,,,,,,
485,21702,ZeHappyRogue,PlayStation 4,13h 45m,90%,,2691153,Completed,First,13h 45m,"December 18, 2015",,17h 34m,,,,,
486,21702,atacama,PC,13h 45m,100%,,3679915,Completed,First,13h 45m,"November 29, 2016",,,,,,,
487,21702,phantomblade91,PC,13h 45m,100%,,3971925,Completed Retired,First,13h 45m,"January 26, 2017",13h 45m 01s,,,,,,
488,21702,welitone3,PlayStation 4,13h 45m,NR,,3216995,Completed,First,13h 45m,"March 08, 2016",,,,,,,
489,21702,,Xbox One,13h 46m,NR,,7990018,Completed,First,13h 46m,,,,,,,,
490,21702,ivanleterrible,PC,13h 46m,100%,,4201149,Completed,First,13h 46m,,,,,,,,
491,21702,Loupikan,PC,13h 47m,NR,,10272770,Completed,First,13h 47m,"August 26, 2017",15h 22m,,,,,,
492,21702,joeylicious188,PC,13h 47m,90%,,4678075,Completed,First,13h 47m,"July 02, 2017",,16h 24m,,,,,
493,21702,corsayr,PC,13h 48m,80%,,10926169,Completed,First,13h 48m,"August 06, 2019",,,,,,,
494,21702,,PC,13h 49m,NR,,4555493,Completed,First,13h 49m 56s,,,,,,,,
495,21702,,PC,13h 50m,NR,,3952966,Completed,First,13h 50m,,,,,,,,
496,21702,Schwab17,Xbox One,13h 50m,NR,,3763591,Completed,First,13h 50m,"October 09, 2017",,,,,,,
497,21702,Kinkyrock,PC,13h 54m,NR,,4430271,Completed,First,13h 54m,,,,,,,,
498,21702,ShadowVexx,PC,13h 54m,NR,,4867885,Completed,First,13h 54m,"August 06, 2017",,,,,,,
