,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Co-Op
1004,43056,,PC,84h 20m,NR,,11824827,Completed,First,,,,84h 20m 42s,,,
1005,43056,Teknon,PC,84h 28m,NR,"Did a lot of Substories, completed Club and Real Estate Minigames, Completion rate: 52%, time according to save file",10482477,Completed,First,"November 24, 2019",,,84h 28m,,,
1006,43056,shockzz1234,PlayStation 4,84h 46m,100%,,9361646,Completed,First,"June 04, 2017",,,84h 46m 14s,,,
1007,43056,Polochon,PlayStation 4,85h,NR,,8225241,Completed,First,September 2018,,,85h,,,
1008,43056,SawadaTsunayoshi,PC,85h,NR,,11721265,Completed,First,"April 16, 2020",,,85h,,,
1009,43056,Tarrmu,PlayStation 4,85h,90%,,9432351,Completed,First,"September 01, 2019",,,85h,,,
1010,43056,,PlayStation 4,85h 13m,NR,,4836546,Completed,First,,,,85h 13m,,,
1011,43056,Nobody134,PC,85h 14m,NR,100% + Replay of Legend difficulty for all the achivements,8476752,Completed,First,"March 17, 2019",20h 30m,,85h 14m,163h 14m 23s,,
1012,43056,FIF780,PlayStation 4,85h 30m,NR,,6267629,Completed,First,"March 16, 2018",,,85h 30m,,,
1013,43056,Private,PlayStation 4,85h 44m,100%,84.49% | All Substories + Real Estate Royale + Cabaret Club Czar + Pocket Circuit + Karaoke + Disco + Eateries + More,5853649,Custom List 2 Completed,First,"July 16, 2019",,,85h 44m,,,
1014,43056,,PC,86h,NR,,7144050,Completed,First,,,,86h,,,
1015,43056,Morimasa,PC,86h,NR,,8849976,Completed,First,,,,86h,,,
1016,43056,kecoa_langit,PC,86h,100%,,7482808,Completed,First,"November 19, 2018",,,86h,,,
1017,43056,MemesLmao,PlayStation 4,86h,90%,,5370454,Completed,First,"November 11, 2017",,,86h 18s,,,
1018,43056,,PlayStation 4,86h 09m,NR,,8618549,Completed,First,,,,86h 09m,,,
1019,43056,bryvan,PlayStation 4,86h 20m,NR,,5250436,Backlog Completed,First,,,,86h 20m,,86h 20m /,
1020,43056,stationtostation,Xbox One,86h 31m,80%,,11843293,Completed,First,May 2020,,,86h 31m,,,
1021,43056,,PlayStation 4,87h,NR,,6043815,Completed,First,,,,87h,,,
1022,43056,,PC,87h,NR,,8481483,Completed,First,,,,87h,,,
1023,43056,aviggo77,PC,87h,80%,,8476656,Completed,First,"March 17, 2019",,,87h,,,
1024,43056,jscarpe,PlayStation 4,87h 12m,NR,,3970478,Completed,First,"March 02, 2017",,,87h 12m,,,
1025,43056,FoffT,PlayStation 4,87h 16m,NR,83.15%,5572496,Completed,First,"February 18, 2018",,,87h 16m,,,
1026,43056,LucasOS,Xbox One,87h 40m,100%,Completed,11408618,Completed,First,"May 01, 2020",,,87h 40m,,,
1027,43056,DecemberStyle,PlayStation 4,87h 49m,100%,Finished game @ 79.14%,4053747,Completed,First,"March 03, 2017",,,87h 49m 49s,,,
1028,43056,,PC,88h 15m,NR,,8520975,Completed,First,,,,88h 15m,,,
1029,43056,MetallicFever316,PlayStation 4,88h 19m,100%,86.10% completion (so I spent A LOTTTTTT of time on extra stuff),4060453,Completed,First,"February 28, 2017",,,88h 19m 22s,,,
1030,43056,kotchko1394,PlayStation 4,88h 46m,NR,,7957620,Completed,First,"March 19, 2019",,,88h 46m,,,
1031,43056,,PC,89h,NR,,12015363,Completed,First,,,,89h,,,
1032,43056,Devi,PlayStation 4,89h,NR,,10350341,Completed,Replay,"November 01, 2019",,,89h,,,
1033,43056,dthong,PlayStation 4,89h,NR,,6189433,Completed,First,"October 24, 2018",,,89h,,,
1034,43056,Private,PlayStation 4,89h,80%,,10778271,Completed,First,"January 31, 2020",,,89h,,,
1035,43056,,PC,90h,NR,,6929861,Completed,First,,,,90h,,,
1036,43056,,PlayStation 4,90h,NR,,11849161,Completed,First,,,,90h,,,
1037,43056,Crypto137,PC,90h,80%,,10167571,Completed,First,"April 24, 2019",,,90h,,,
1038,43056,Desparion,PlayStation 4,90h,100%,,4253103,Completed,First,"March 18, 2017",30h,,90h,120h,,
1039,43056,GamersHeroes,PlayStation 4,90h,90%,,3965190,Completed,First,"January 17, 2017",30h,,90h,,,
1040,43056,Gandaluci,PC,90h,NR,,11659063,Completed,First,"May 05, 2020",,,90h,,,
1041,43056,NbvcxZ,PC,90h,NR,,9506697,Completed,First,"August 29, 2018",,,90h,,,
1042,43056,VidyaGaems,PlayStation 4,90h,80%,,8385103,Completed,First,"March 01, 2019",,,90h,,,
1043,43056,Viniezz,PlayStation 4,90h,100%,,7507815,Completed,First,"November 22, 2018",,,90h,,,
1044,43056,geese,PlayStation 4,90h,NR,,5713302,Completed,First,"March 21, 2018",,,90h,,,
1045,43056,haron2005,PlayStation 4,90h,100%,"Main Story and 90% sub stories, not all mini games",7147788,Completed,First,"April 22, 2017",,,90h,,,
1046,43056,Private,PC,90h,70%,"all side quests, re and club businesses 100%, normal difficulty",11242183,Completed,First,"May 31, 2020",,"19 Mar 2020 - 10 Apr 2020, break for POE Delirium League, re-upped May 2020",90h,,,
1047,43056,zanderich,PlayStation 4,90h,NR,89% of the completion list finished,6800642,Completed,First,,,,90h,,,
1048,43056,,PlayStation 4,90h 20m,NR,,5446490,Completed,First,,,,90h 20m,,,
1049,43056,CaptainAmerica,PlayStation 4,90h 40m,100%,,3972678,Completed,First,"June 27, 2017",,,90h 40m,,,
1050,43056,dougalism,PlayStation 4,90h 50m,NR,,4414131,Completed,First,"June 30, 2017",,,90h 50m,,,
1051,43056,,PC,91h,NR,,10620517,Completed,First,,,,91h,,,
1052,43056,,PC,91h,NR,,11845737,Completed,First,,,,91h,,,
1053,43056,,PlayStation 4,91h 03m,NR,,7419553,Completed,First,,,,91h 03m,,,
1054,43056,,PlayStation 4,91h 11m,NR,,11665452,Completed,First,,,,91h 11m,,,
1055,43056,mike_kirby,PlayStation 4,91h 27m,90%,Completition 82.08%,4393211,Completed,First,"May 05, 2017",,,91h 27m,,,
1056,43056,eggrollbuddy,PlayStation 4,91h 49m,NR,,9510024,Completed,First,,,,91h 49m 34s,,,
1057,43056,handheldgirl,PlayStation 4,91h 56m,90%,With 64% completion...,5982128,Completed,First,"May 02, 2018",,,91h 56m,,,
1058,43056,MightyFineIncredible,PlayStation 4,92h,NR,,6176070,Completed,First,November 2017,,,92h,,,
1059,43056,MikiIsAway,PC,92h,90%,77% | all substories,7182530,Completed,First,"October 04, 2018",,,92h,,,
1060,43056,pecet,PlayStation 4,92h,NR,Game completed with 52% completion,4858979,Completed,First,"August 04, 2017",,,92h,,,
1061,43056,yakumomo,PlayStation 4,92h,90%,,5079242,Completed,First,"September 16, 2017",,,92h,,,
1062,43056,zeuthos,PC,92h,NR,,10507095,Completed,First,,,,92h,,,
1063,43056,VaskiTheAngel14,PlayStation 4,92h 57m,100%,,6056707,Completed,First,"March 29, 2018",,,92h 57m,,,
1064,43056,gzzzt,PC,93h 39m,NR,54%,7417077,Completed,First,"November 10, 2018",,,93h 39m,,,
1065,43056,Vevebu,PC,94h,NR,,11062741,Completed,First,"February 27, 2020",,,94h,,,
1066,43056,yareku,PlayStation 4,94h,NR,,4334331,Completed,First,"April 19, 2017",,,94h,,,
1067,43056,Private,PlayStation 4,94h 15m,NR,,8234845,Completed,First,"August 31, 2019",,,94h 15m,,,
1068,43056,chekhovsskill,PlayStation 4,94h 22m,NR,,10238456,Completed,First,"October 12, 2019",,,94h 22m,,,
1069,43056,Stingx2,PlayStation 4,95h 13m,NR,,11063981,Completed,First,"January 17, 2020",,,95h 13m 45s,,,
1070,43056,,PC,95h 30m,NR,,10883388,Completed,First,,,,95h 30m,,,
1071,43056,aklon84,PlayStation 4,95h 43m,80%,,5417545,Completed,First,"December 03, 2017",,,95h 43m,,,
1072,43056,,PC,95h 45m,NR,,8326979,Completed,First,,,,95h 45m 02s,,,
1073,43056,Private,PlayStation 4,96h,NR,,3989290,Completed,First,"September 09, 2017",,,96h,,,
1074,43056,Ruruja,PlayStation 4,96h,NR,,5238850,Completed,First,"October 30, 2017",,,96h,,,
1075,43056,arm,PC,96h,NR,,8527358,Completed,First,"March 01, 2019",,,96h,,,
1076,43056,heretik,PC,96h,NR,,7390152,Completed,First,"August 20, 2018",,,96h,,,
1077,43056,pukecloud,PlayStation 4,96h,100%,,5090056,Completed,First,"September 23, 2017",,,96h,,,
1078,43056,yorkemb,PC,96h,NR,,6920352,Completed,First,"August 14, 2018",,,96h,,,
1079,43056,Private,PlayStation 4,96h 16m,100%,"Normal difficulty, completion: 68.72%",5091801,Completed,First,"September 24, 2017",,,96h 16m,,,
1080,43056,Georgankar,PC,96h 19m,90%,,11234278,Completed,First,"March 23, 2020",,,96h 19m,,,
1081,43056,Brovahkiin,PlayStation 4,96h 23m,90%,,4472104,Completed,First,"April 01, 2018",,,96h 23m 02s,,,
1082,43056,xMars,PlayStation 4,96h 25m,100%,,11188285,Completed,First,"February 20, 2017",,,96h 25m,,,
1083,43056,AlbionHero,PC,96h 30m,NR,,6958623,Completed,First,"September 01, 2018",,,96h 30m,,,
1084,43056,Gvts,PC,96h 30m,NR,,11816290,Completed,First,"May 23, 2020",,,96h 30m,,,
1085,43056,Krisgebis,PlayStation 4,96h 30m,NR,,4168169,Completed,First,"March 10, 2017",,,96h 30m,,,
1086,43056,styx971,PlayStation 4,96h 38m,90%,63.64%,4046716,Completed,First,"February 10, 2017",,,96h 38m,,,
1087,43056,Private,PlayStation 4,96h 40m,90%,64.97%,4751554,Completed,First,"May 23, 2018",,,96h 40m,,,
1088,43056,Private,PC,96h 45m,NR,69% completion,4570816,Custom List Completed,First,"November 04, 2019",,,96h 45m,,,
1089,43056,Krilledood,PlayStation 4,96h 53m,NR,"All substories completed, but only 73% of completion list.",6936724,Completed,First,"August 28, 2018",,,96h 53m,,,
1090,43056,,PC,97h,NR,,7062701,Completed,First,,,,97h,,,
1091,43056,Gyosei,PlayStation 4,97h,100%,,6500854,Completed,First,2017,,,97h,,,
1092,43056,ltpillow,PC,97h,NR,,7928496,Completed,First,"November 11, 2018",,,97h,,,
1093,43056,,PC,98h,NR,,11780290,Completed,First,,,,98h,,,
1094,43056,Outbr3ak,PlayStation 4,98h,80%,,7173923,Completed,First,"October 03, 2018",,,98h,,,
1095,43056,Private,PlayStation 4,98h,NR,,3970899,Completed,First,"February 12, 2017",,,98h,,,
1096,43056,Straw,PC,98h 10m,NR,"70.05%, all substories, business",10177032,Completed,First,"October 02, 2019",,,98h 10m,,,
1097,43056,Genjutsuhh,PlayStation 4,98h 28m,70%,,11732780,Completed,First,"May 30, 2020",,,98h 28m,,,
1098,43056,Tommymmot,PlayStation 4,99h,NR,,7085896,Completed,First,"October 18, 2018",,,99h,,,
1099,43056,hydrosung,PC,99h,90%,,11250716,Completed,First,"March 25, 2020",,,99h,,,
1100,43056,,PC,100h,NR,All substories + Amon,6983193,Completed,First,,,,100h,,,
1101,43056,Mant12369,PC,100h,NR,Finished story and completed all substories.,8719354,Completed,First,"August 11, 2018",,,100h,,,
1102,43056,PreacherOfHell,PlayStation 4,100h,NR,,6194328,Completed,First,"October 12, 2017",,,100h,,,
1103,43056,Ranveld,PC,100h,NR,,8548300,Completed,First,"March 30, 2019",,,100h,,,
1104,43056,j0nnynoname,PlayStation 4,100h,80%,abandoned platinum attempt,10422673,Completed,First,"September 30, 2019",,,100h,,,
1105,43056,princethestripper,PlayStation 4,100h,100%,,6169245,Completed,First,"April 08, 2018",,,100h,,,
1106,43056,Private,PC,100h,100%,,10743355,Completed,First,"August 25, 2018",,,100h,,,
1107,43056,Webley3,PlayStation 4,100h 04m,NR,,7157812,Completed,First,,,,100h 04m 47s,,,
1108,43056,,PlayStation 4,100h 20m,NR,Almost every substory. Both secret styles. Every minigame played. Taking my sweter time.,5985313,Completed,First,,,,100h 20m 50s,,,
1109,43056,exodusonfire,Xbox One,100h 28m,NR,"Normal difficulty, all substories complete. 85% completion, 48/55 Achievements",11690048,Playing Completed,First,"May 18, 2020",,,100h 28m 13s,,111h 24m 41s /,
1110,43056,ProCNR,PC,101h 10m,100%,100% Completion list,6716203,Completed,First,"October 27, 2018",,,101h 10m,128h 50m,,
1111,43056,Feriku,PlayStation 4,101h 54m,NR,,4746082,Completed,First,"September 23, 2018",,,101h 54m,,,
1112,43056,Kirberry,PlayStation 4,102h,NR,,3959869,Replay Completed,First,"February 01, 2017",,,102h,,,
1113,43056,ThoRCX,PlayStation 4,102h,90%,,4311339,Completed,First,"April 15, 2017",,,102h,,,
1114,43056,dolivo,PlayStation 4,102h,100%,,8109549,Completed,First,"January 23, 2019",,,102h,,,
1115,43056,riskbreaker76,PlayStation 4,102h,NR,"Real Estate/Cabaret mini-games 100%, 84/100 substories. 74% completion",4107191,Completed,First,"February 22, 2017",,,102h,,,
1116,43056,JustinMHC,PlayStation 4,102h 46m,NR,,4164963,Completed,First,"March 07, 2017",,,102h 46m,,,
1117,43056,,PlayStation 4,102h 57m,NR,,6291956,Completed,First,,,,102h 57m 58s,,,
1118,43056,,PC,103h,NR,,8645414,Completed,First,,,,103h,,,
1119,43056,Injuredhunter,PlayStation 4,103h,90%,,3969665,Completed,First,"March 01, 2017",,,103h,,,
1120,43056,Private,PlayStation 4,103h,NR,,7775833,Completed,First,"February 20, 2019",,,103h,,,
1121,43056,nixx,PC,103h 18m,NR,Beat the story at 65:08. Final time is at 82.35% completion.,6847629,Completed,First,"August 15, 2018",,,103h 18m,,,
1122,43056,Carm,PC,104h,NR,,9206968,Completed,First,"August 20, 2018",,,104h,,,
1123,43056,LzxrdK,PC,104h,90%,,8804361,Completed,First,"December 04, 2019",,"76% Achievements.
I could still grind for some achievements in this playthrough, but I don't feel like putting anymore time in it for now.",104h,,,
1124,43056,PaperyPip,PC,104h,NR,,6865452,Completed,First,"September 25, 2018",,,104h,,,
1125,43056,Blackiris,PlayStation 4,104h 20m,NR,"Normal, 78% completion rate. Best video game experience I've had in a looong while.",4024974,Completed,First,"February 06, 2017",,,104h 20m,,,
1126,43056,Walmammal,PlayStation 4,104h 23m,NR,Main Story + Real Estate storyline + most of Kiryu's substories. 53% completion all in all.,5222371,Completed,First,"October 27, 2017",,,104h 23m,,,
1127,43056,Andiff,PlayStation 4,104h 35m,100%,"Main Story, almost all sub stories, all business missions, and a lot of mini-games.",5217058,Completed,First,"October 25, 2017",,,104h 35m,,,
1128,43056,MistRCaboose,PlayStation 4,104h 39m,100%,,11206150,Completed,First,"March 20, 2020",,,104h 39m,,,
1129,43056,sushitheshark,PlayStation 4,104h 43m,NR,,11028450,Completed,First,"February 20, 2020",,,104h 43m,,,
1130,43056,Private,PlayStation 4,105h,NR,,11860211,Completed,First,,,,105h,,,
1131,43056,nosu,PC,105h 32m,90%,"75 side stories, cabaret club done, real estate 4/5 done, 85 telephone cards found, 230 CP achieved",4144632,Completed,First,"April 11, 2019",,,105h 32m,,,
1132,43056,cloudst,PC,106h,NR,,10340444,Completed,First,"March 12, 2019",,,106h,,,
1133,43056,Binarypork2737,PC,106h 08m,100%,,6869456,Completed,First,"August 17, 2018",,,106h 08m,,,
1134,43056,gilchrd,PC,106h 21m,NR,,7449962,Completed,First,"April 09, 2020",,,106h 21m,,,
1135,43056,Admiral,PC,107h,80%,,7281496,Completed,First,,,,107h,,,
1136,43056,deelo,PC,107h,100%,,8554402,Completed,First,"August 27, 2018",,,107h,,,
1137,43056,korisan,PC,107h,70%,,8534811,Completed,First,"March 19, 2019",,"81,02% des objectifs remplis.",107h,,,
1138,43056,,PlayStation 4,107h 14m,NR,,4447914,Completed,First,,,,107h 14m,,,
1139,43056,,PlayStation 4,108h,NR,,8766210,Completed,First,,,,108h,,,
1140,43056,authoritah,PlayStation 4,108h 14m,100%,"Completion 90.11% (Adventure 79/79, Battle 76/84, Business 99/99, Substories 26/27 , Minigames 57/85)",5139555,Completed,First,"November 19, 2017",,,108h 14m 20s,,,
1141,43056,indecisivetank,PlayStation 4,108h 54m,NR,,4378842,Replay Completed,First,"June 27, 2017",,,108h 54m,,,
1142,43056,Samiba,PlayStation 4,109h,NR,,6407348,Completed,First,,,,109h,,,
1143,43056,,PlayStation 4,109h 27m,NR,"75% completion on, finished all substories",6511024,Completed,First,,,,109h 27m,,,
1144,43056,Private,PlayStation 4,109h 47m,100%,,7253714,Completed,First,"September 02, 2018",,,109h 47m 42s,,,
1145,43056,Bubzuri,PlayStation 4,110h,100%,,10505906,Completed,First,April 2018,,,110h,,,
1146,43056,Hovdog,PC,110h,NR,,7506662,Replay Completed,First,"March 13, 2019",,,110h,,,
1147,43056,Private,PlayStation 4,110h,100%,,11628667,Completed,First,"May 02, 2020",,,110h,,,
1148,43056,nazeerhaffar,PlayStation 4,110h,NR,,5899793,Completed,First,"December 05, 2017",,,110h,,,
1149,43056,yattaah,PlayStation 4,110h,90%,,6582538,Completed,First,"July 11, 2018",,,110h,,,
1150,43056,lisko,PC,110h 38m,100%,,8346526,Completed,First,"February 24, 2019",,,110h 38m,,,
1151,43056,Yoshikenny_Kira,PlayStation 4,111h,100%,,10775396,Completed,First,"January 14, 2020",,,111h,,,
1152,43056,mdigiammerino,PlayStation 4,111h,100%,,3969265,Completed,First,"June 18, 2018",,,111h,,,
1153,43056,Private,PC,111h,80%,,11906974,Completed,First,"June 05, 2020",,,111h,,,
1154,43056,MeatyTheBurrito,PlayStation 4,113h 06m,90%,,11953313,Completed,First,"June 12, 2020",,,113h 06m 13s,,,
1155,43056,RavenQuinn,PlayStation 4,113h 34m,90%,,10840464,Completed,First,,,,113h 34m,,,
1156,43056,,PC,114h,NR,,11283229,Completed,First,,,,114h,,,
1157,43056,,PlayStation 4,115h,NR,,4351479,Completed,First,,,,115h,,,
1158,43056,saltypatches,PC,115h,90%,,8435945,Completed,First,"November 26, 2019",,,115h,176h,,
1159,43056,sweez,PlayStation 4,116h,NR,,5223080,Completed,First,"October 22, 2017",,,116h,,,
1160,43056,DippoMagoo,PlayStation 4,116h 45m,100%,,7816567,Completed,First,,,,116h 45m,,,
1161,43056,TheDarkDarkness,PlayStation 4,117h 39m,NR,"Completed story additionally for trophies and LEGEND trophy, substories completed and legend styles unlocked",5772424,Replay Custom List Completed,Replay,"February 25, 2017",,,117h 39m 55s,,,
1162,43056,,PC,118h,NR,,11081662,Completed,First,,,,118h,,,
1163,43056,dragonochu,PlayStation 4,118h 06m,100%,,10586628,Completed,First,"December 24, 2018",,,118h 06m,,,
1164,43056,JaredTequila,PlayStation 4,118h 52m,90%,73.93% completion,5454480,Completed Retired,First,"March 31, 2018",,,118h 52m,,,
1165,43056,Nullfreaks,PC,118h 52m,100%,Completed at 87.70%,9305010,Completed,First,"August 04, 2019",,,118h 52m,,,
1166,43056,dark_420,PlayStation 4,119h 30m,NR,78% Completion - First Playthrough,9421354,Replay Completed,First,"March 31, 2020",,Need to replay on New Game+ Legend difficulty.,119h 30m,,,
1167,43056,Private,PlayStation 4,120h,60%,,7041777,Completed,First,"September 14, 2018",,,120h,,,
1168,43056,MortuusAquila,PlayStation 4,120h,NR,,8531737,Completed,First,,,,120h,,,
1169,43056,SeeM,PlayStation 4,120h,NR,,9157179,Completed,First,,,,120h,,,
1170,43056,Shinobi_Dude,PlayStation 4,120h,90%,,6036016,Completed,First,"November 08, 2019",,,120h,,,
1171,43056,TakoyJMB,PC,120h,NR,,8405997,Completed,First,"February 27, 2019",,,120h,,,
1172,43056,fatvegeta,PlayStation 4,120h,NR,,9407675,Completed,First,"July 20, 2018",,this is a great game for shedding a lot of tears,120h,,,
1173,43056,walkmetothelake,PlayStation 4,120h,90%,Story finished. Most side content finished. All Climax battles done. Legend difficulty at a later time.,4306258,Completed,First,"March 25, 2017",,,120h,,,
1174,43056,boxboxsnake,PlayStation 4,120h 03m,80%,,9385454,Completed,First,"March 22, 2020",,,120h 03m,,,
1175,43056,Overfiend,PC,122h 34m,60%,,8198931,Completed,First,"March 19, 2019",,,122h 34m,,,
1176,43056,thenthomwaslike,PlayStation 4,123h,NR,,5626385,Completed,First,"January 09, 2018",,,123h,,,
1177,43056,kafaw,PC,123h 50m,NR,All achievements except climax battles and legend playthrough,8895187,Completed,First,"October 26, 2018",,,123h 50m,,,
1178,43056,,PlayStation 4,124h,NR,,4570095,Completed,First,,,,124h,,,
1179,43056,Private,PlayStation 4,125h 14m,100%,82.89% Completion List. All substories complete except for the last one of each character,7077807,Completed,First,,,,125h 14m,,,
1180,43056,,PlayStation 4,125h 14m,NR,,6189464,Completed,First,,,,125h 14m 54s,,,
1181,43056,ndv1998,PlayStation 4,128h 07m,100%,"Main Story Beaten, Various Grinding, Dragon Of Dojima Unlocked",4389401,Completed,First,"May 23, 2017",,,128h 07m,,,
1182,43056,,PlayStation 4,131h,NR,"Everything done in Story, Cabaret Club Czar, RE Royale, Substories, Pocket Races, Abilities",11861968,Completed,First,,,,131h,,,
1183,43056,litb1tchy,PC,131h,NR,,10939417,Playing Completed,First,"February 02, 2020",,,131h,,131h /,
1184,43056,Sagekun,PC,138h 01m,100%,"88% Completion, Missing some minigames (cards, darts, mahjong, shogi, and west park games)",11614322,Completed,First,,,,138h 01m,,,
1185,43056,PiracyFundsTerrorism,PlayStation 4,139h 43m,NR,,7104878,Completed,First,"September 23, 2018",,,139h 43m,,,
1186,43056,SilveryBeing,PC,140h 57m,NR,,11121315,Completed,First,"April 12, 2020",20h 48m,,140h 57m,213h 30m,,
1187,43056,Private,PlayStation 4,141h,90%,91% Completed,7122460,Completed,First,"September 26, 2018",,,141h,,,
1188,43056,Ma9den,PC,144h,NR,,11979355,Completed,First,"June 13, 2020",,,144h,,,
1189,43056,Private,PC,144h 37m,100%,"84% complete. All substories, adventure and business.",7149079,Completed,First,"September 30, 2018",,Steam,144h 37m,,,
1190,43056,AbsenteeAbby,PlayStation 4,145h 24m,NR,,5388747,Completed,First,"November 23, 2017",,,145h 24m,,,
1191,43056,RosemaryRio,PlayStation 4,150h,NR,,4369813,Completed,First,"January 18, 2018",,,150h,,,
1192,43056,CronGM,PlayStation 4,153h,NR,,4148398,Completed,First,"July 24, 2018",,,153h,,,
1193,43056,Falco1470,PlayStation 4,168h,NR,,5471167,Completed,First,"December 14, 2017",,,168h,,,
1194,43056,NGValkyrie,PlayStation 4,170h,100%,,4313938,Completed,First,"April 15, 2017",,,170h,,,
1195,43056,thelizardking333,PlayStation 4,170h,90%,,6452758,Completed,First,"August 13, 2018",,"I have to platinum this game, don't forget.",170h,,,
1196,43056,,PlayStation 4,184h 30m,NR,,7379984,Completed,First,,,,184h 30m 05s,,,
1197,43056,coolj4y,PlayStation 4,187h 10m,100%,,11013903,Completed,First,"March 07, 2020",,,187h 10m,,,
1198,43056,crisbg,PlayStation 4,210h,NR,"All side stories, completion 95.19% with most of the weapons, equipment collected",6835754,Completed,First,"August 14, 2018",,,210h,,,
1199,43056,,PC,210h 58m,NR,Leisure,7235923,Completed,First,,,,210h 58m 13s,,,
1200,43056,capheineken,PlayStation 4,230h,100%,"Most of the completion list (all but Mahjong, baseball and bowling), 1/3 of climax battles. Completed once on hard.",5533200,Completed,First,"December 28, 2017",,"Tried to go for the Platinum Trophy but got tired and, to be frank, some of the climax battles are madly difficult.
What I didn't get: 8 completion points (Mahjong, Baseball and Bowling), climax battles (completed about 1/3 of them) and legend difficulty playthrough.
Biggest time sinks were the dancing minigame, the club czar management mingame (although I did more than necessary there, since I insisted on maxing the level of every silver, gold and platinum hostess) and some hard substories.",230h,,,
1201,43056,K4ik0_,PC,234h,NR,,11619003,Replay Completed,Replay,"May 01, 2020",,,234h,,,
1202,43056,,PlayStation 4,60h,NR,,4215030,Completed,First,,25h,,55h,60h,,
1203,43056,JFK108,PlayStation 4,72h,NR,,11367116,Completed,First,,,,,72h,,
1204,43056,DreamEaglr,PlayStation 4,80h,NR,,7236639,Completed,First,"October 13, 2018",30h,,50h,80h,,
1205,43056,Maverik,PC,80h 23m,NR,,11378722,Completed,First,,,,,80h 23m 12s,,
1206,43056,Matusiowo,PC,86h,70%,,9366294,Completed,First,,,,,86h,,
1207,43056,RebelBlob,PC,86h 41m,100%,,10733044,Completed,First,"January 02, 2020",,,,86h 41m 38s,,
1208,43056,DemberuS,PC,98h,NR,,8736045,Completed,First,"February 28, 2019",,,,98h,,
1209,43056,lazymoomoo,PlayStation 4,100h,90%,,4127574,Completed,First,"March 26, 2017",,,40h,100h,,
1210,43056,LRed,PC,104h 44m,70%,,7270672,Completed,First,"January 11, 2019",,,,104h 44m,,
1211,43056,Labu,PC,109h 35m,90%,,11457458,Completed,First,"April 15, 2020",,,,109h 35m,,
1212,43056,Ventilaator,PlayStation 4,110h,NR,,6356593,Completed,First,"August 01, 2018",,,,110h,,
1213,43056,,PC,120h,NR,,9043911,Completed,First,,,,,120h,,
1214,43056,Desparion,PlayStation 4,120h,100%,,4253103,Completed,First,"March 18, 2017",30h,,90h,120h,,
1215,43056,Manguu,PC,120h,100%,,9194980,Completed,First,,30h,,60h,120h,,
1216,43056,qwert2812,PC,120h,NR,,6867736,Completed,First,"August 18, 2018",,,,120h,,
1217,43056,GymePoggle,PlayStation 4,120h 15m,NR,,6929738,Completed,First,"August 27, 2018",32h 30m,,65h 25m,120h 15m,,
1218,43056,tobesplays,PC,121h,NR,,11537178,Completed,First,,23h,,,121h,,
1219,43056,nubwhat,PC,122h,NR,,10422366,Completed,First,"November 13, 2019",,,,122h,,
1220,43056,DadGamer,PlayStation 4,123h 10m,NR,"100% Completion on Normal Difficulty, technically 72.99% completion but all substories, all skills unlocked, etc.",4965237,Completed,First,"September 03, 2017",,,,123h 10m,,
1221,43056,,PC,123h 39m,NR,,9157994,Completed,First,,,,,123h 39m,,
1222,43056,Private,PC,126h 11m,NR,,8759564,Completed,First,"May 12, 2019",,,,126h 11m,,
1223,43056,,PlayStation 4,128h,NR,,8240152,Completed,First,,,,,128h,,
1224,43056,ProCNR,PC,128h 50m,100%,100% Completion list,6716203,Completed,First,"October 27, 2018",,,101h 10m,128h 50m,,
1225,43056,Grozovoj,PC,130h,90%,,8086743,Completed,First,"January 26, 2019",,,32h 54m,130h,,
1226,43056,Saibanchou,PlayStation 4,130h,NR,,5123054,Completed,First,"December 03, 2017",,,,130h,,
1227,43056,Treqer,PlayStation 4,130h,NR,,6262268,Completed,First,"May 18, 2018",,,,130h,,
1228,43056,Zircank,PC,130h,NR,100% Steam achievements,11299730,Completed,First,,,,,130h,,
1229,43056,fk1999,PC,130h,NR,,11890628,Completed,First,"June 02, 2020",,,,130h,,
1230,43056,,PlayStation 4,130h 32m,NR,,4374154,Completed,First,,,,,130h 32m 45s,,
1231,43056,kesik,PC,132h 36m,90%,,11628486,Completed,First,"August 18, 2018",,,,132h 36m,,
1232,43056,,PlayStation 4,134h,NR,,5144386,Completed,First,,,,,134h,,
1233,43056,turkanen,PlayStation 4,135h 20m,NR,platinum,5633405,Completed,First,"January 10, 2018",29h 26m,,,135h 20m,,
1234,43056,Mr_Robot,PlayStation 4,138h 48m,90%,100% Completion + All Substories + All possible trophies in 1 playthrough,6664939,Completed,First,"October 26, 2018",,Difficulty: Normal,73h 20m,138h 48m,,
1235,43056,Keymo42,PlayStation 4,140h,NR,,7491976,Completed,First,"November 20, 2018",,,,140h,,
1236,43056,nicolscervetti,PlayStation 4,140h 30m,90%,,11265338,Completed,First,"March 27, 2020",,,,140h 30m,,
1237,43056,Mailboss,PC,143h,NR,,11663327,Completed,First,,,,,143h,,
1238,43056,wldyoukndly,PlayStation 4,143h 35m,100%,,11595162,Completed,First,"April 28, 2020",,,,143h 35m 25s,,
1239,43056,,PC,150h,NR,,11719014,Completed,First,,25h,,80h,150h,,
1240,43056,Thrawn4,PlayStation 4,152h 06m,90%,,7057249,Completed,First,"September 15, 2018",,,,152h 06m,,
