,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Speedrun,Retired Notes
1043,62935,anotherlilin,PC,34h,NR,,10425704,Playing Completed,First,"November 14, 2019",,34h,,,,,
1044,62935,cedre,PC,34h,NR,,10565901,Completed,First,"December 09, 2019",,34h,,,,,
1045,62935,riseofiroh,PC,34h,60%,,10338050,Completed,First,"October 31, 2019",,34h,,,,,
1046,62935,Private,Xbox One,34h,90%,,10310257,Completed,First,"January 06, 2020",12h,34h,,,,,
1047,62935,yottamoto,PC,34h,NR,,10936903,Completed,First,"February 04, 2020",,34h,,,,,
1048,62935,,Xbox One,34h,NR,,10413023,Completed,First,,8h,34h 08s,34h 06m 08s,,,,
1049,62935,TheBarbato,Xbox One,34h 05m,80%,"835/1000 Gamerscore. Game completed on Hard, sided with the Board, did all possible sidequests and companion quests.",10348835,Completed,First,"November 09, 2019",,34h 05m,,,,,
1050,62935,cyborg_kitty,PC,34h 17m,NR,,10432950,Completed,First,"November 16, 2019",,34h 17m,,,,,
1051,62935,Private,PC,34h 19m,90%,,10303820,Completed,First,"November 05, 2019",,34h 19m 20s,,Started 26.10.19,,,
1052,62935,Snowblynd,PlayStation 4,34h 28m,NR,,10965068,Completed,First,"February 07, 2020",,34h 28m,,,,,
1053,62935,reiben92,Xbox One,34h 41m,NR,All Side Quests + Most of the achievements,10433426,Completed,First,"November 16, 2019",,34h 41m,,,,,
1054,62935,Leanest,PC,34h 45m,70%,,10374656,Completed,First,"November 07, 2019",23h 06m,34h 45m,,,,,
1055,62935,,Xbox One,35h,NR,,10417847,Completed,First,,,35h,,,,,
1056,62935,,PC,35h,NR,,10653353,Completed,First,,,35h,,,,,
1057,62935,Cooltato,Xbox One,35h,80%,,10929174,Completed,First,"October 29, 2019",,35h,,,,,
1058,62935,Cthulhu,PC,35h,NR,,10569047,Completed,First,"November 02, 2019",,35h,,,,,
1059,62935,Jeremyone,PC,35h,NR,,10785707,Completed,First,"January 09, 2020",,35h,,,,,
1060,62935,b98223,Xbox One,35h,NR,,10362842,Completed,First,"November 04, 2019",,35h,,,,,
1061,62935,demonic,PC,35h,60%,,10602462,Completed,First,"December 31, 2019",,35h,,,,,
1062,62935,Private,PC,35h,100%,,11820779,Completed,First,"May 23, 2020",,35h,,,,,
1063,62935,Private,PlayStation 4,35h,90%,,10642950,Completed,First,"December 23, 2019",,35h,,,,,
1064,62935,jjd90,PC,35h,NR,,10970065,Completed,First,"January 18, 2020",,35h,,,,,
1065,62935,kzy,Xbox One,35h,100%,,10426158,Completed,First,"November 14, 2019",,35h,,,,,
1066,62935,Private,PlayStation 4,35h,NR,,10428241,Completed,First,,,35h,,,,,
1067,62935,meekhael,PC,35h,90%,Normal difficulty. Level 30. All companion quests completed. Most side quests done.,11295206,Completed,First,"April 27, 2020",,35h,,,,,
1068,62935,r_m_2004,PC,35h,NR,,10309375,Completed,First,"October 27, 2019",20h,35h,45h,,,,
1069,62935,Private,PC,35h 10m,80%,,10663318,Completed,First,"November 11, 2019",,35h 10m,,,,,
1070,62935,,Xbox One,35h 11m,NR,,10317721,Completed,First,,,35h 11m,,,,,
1071,62935,yomurphy,Xbox One,35h 18m,80%,,10172527,Completed,First,"December 27, 2019",,35h 18m,,,,,
1072,62935,blak1443,PlayStation 4,35h 25m,NR,,10393972,Completed,First,"December 15, 2019",,35h 25m,,,,,
1073,62935,huskythegeek,PlayStation 4,35h 31m,80%,Most sidequests. Sided with Phineas. All loyalty quests completed.,10666787,Completed,First,"March 29, 2020",,35h 31m,,,,,
1074,62935,Camisado,PC,35h 35m,NR,,10762727,Completed,First,"January 05, 2020",,35h 35m,,,,,
1075,62935,Go_Hobo_Go,PlayStation 4,35h 35m,NR,,10874929,Completed,First,"January 24, 2020",,35h 35m,,,,,
1076,62935,Deekju,PC,35h 55m,90%,,10788285,Completed,First,"January 10, 2020",,35h 55m,,,,,
1077,62935,Frexus,PC,35h 56m,NR,,10477077,Completed,First,"November 23, 2019",,35h 56m,,,,,
1078,62935,,PC,36h,NR,Main + Extra Supernova Difficulty,10319830,Completed,First,,,36h,,,,,
1079,62935,,PlayStation 4,36h,NR,,11349966,Completed,First,,,36h,,,,,
1080,62935,Agilni,PC,36h,90%,,10418975,Completed,First,"November 12, 2019",,36h,,,,,
1081,62935,Archanoth,PC,36h,80%,,10478316,Completed,First,"November 24, 2019",,36h,,,,,
1082,62935,Krwawy_Joe,PC,36h,NR,,10418906,Completed,First,"November 13, 2019",,36h,,,,,
1083,62935,acefarkas,PC,36h,NR,,10429147,Completed,First,"November 12, 2019",,36h,,,,,
1084,62935,danielmc42,PC,36h,80%,,11634414,Completed,First,"May 16, 2020",,36h,,More of an 8.5 than an 8. XBGP.,,,
1085,62935,ibemichael,Xbox One,36h,NR,All companion quests and some others but not everything,10754320,Completed,First,"January 04, 2020",,36h,,,,,
1086,62935,Dilihimer,Xbox One,36h 05m,NR,,10952931,Completed,First,"February 07, 2020",,36h 05m,,,,,
1087,62935,Private,PlayStation 4,36h 22m,60%,Main Story & 28% achievements PS4 (several side quests),10526338,Completed,First,"December 17, 2019",,36h 22m,,,,,
1088,62935,Akatsuki200,PlayStation 4,36h 24m,90%,,11304247,Completed,First,"March 31, 2020",,36h 24m,,,,,
1089,62935,solidcake140_85,Xbox One,36h 25m,90%,,10841098,Completed,First,"February 04, 2020",,36h 25m,,,,,
1090,62935,abatage,Xbox One,36h 25m,NR,Campaign + All Side Quests (that I could find) - not all achievements,10602632,Completed,First,"March 18, 2020",,36h 25m 11s,,,,,
1091,62935,pbdarko,PC,36h 31m,100%,,10509857,Completed,First,"November 28, 2019",,36h 31m 49s,,,,,
1092,62935,ari_bukari,PlayStation 4,36h 35m,90%,"On Supernova, spend some time to do extra quests to level. That made fights easier.",10432452,Completed,Replay,"November 24, 2019",,36h 35m 34s,,,,,
1093,62935,Gorbash722,PlayStation 4,36h 40m,NR,,10320438,Completed,First,"December 21, 2019",,36h 40m,,,,,
1094,62935,HuskyAleks,PlayStation 4,36h 42m,NR,Leisure,11064972,Completed,First,"January 18, 2020",,36h 42m,,,,,
1095,62935,Zeushbien,PC,36h 48m,90%,,10298529,Completed,First,"January 20, 2020",,36h 48m,,On Epic Store,,,
1096,62935,JernauGurgeh,PC,36h 49m,90%,I didn't get the full complement of crew (ignored Felix) and skipped a few side quests. Played on Normal mode.,10317152,Completed,First,"December 09, 2019",,36h 49m,,,,,
1097,62935,Private,PC,36h 50m,NR,,10304436,Custom List 2 Completed,First,"March 07, 2020",,36h 50m,,Game Pass Ultimate,,,
1098,62935,Private,PC,36h 51m,NR,,10652250,Completed,First,"April 24, 2020",,36h 51m,,,,,
1099,62935,Mauro,Xbox One,37h,NR,I did 58 missions,10338054,Completed,First,"October 31, 2019",,37h,,,,,
1100,62935,pukecloud,PC,37h,80%,,10418195,Completed,First,"November 06, 2019",,37h,,,,,
1101,62935,Private,PC,37h,50%,,10366951,Completed,First,"November 04, 2019",,37h,,/n,,,
1102,62935,Chief_Indica,PC,37h 04m,90%,,10410872,Completed,First,"November 11, 2019",,37h 04m,,,,,
1103,62935,kaiserkiwi,Xbox One,37h 19m,100%,,10434025,Completed,First,"November 16, 2019",,37h 19m,,,,,
1104,62935,Kaelor,PC,37h 30m,NR,Completed almost all of side quests except some companion quests and Sublight ones.,10388966,Completed,First,"November 09, 2019",,37h 30m,,,,,
1105,62935,Pumako,PC,38h,100%,,11470558,Completed,First,"April 16, 2020",,38h,,,,,
1106,62935,casadaros,Xbox One,38h,NR,,11489609,Completed,First,"April 19, 2020",,38h,,,,,
1107,62935,woojto,PC,38h,80%,,10259828,Completed,First,"November 17, 2019",,38h,,,,,
1108,62935,RikerActual,PC,38h 32m,NR,,10387090,Completed,First,"November 08, 2019",,38h 32m 19s,,,,,
1109,62935,CastVenus,PlayStation 4,38h 49m,80%,,10314133,Completed,First,"October 29, 2019",,38h 49m,,,,,
1110,62935,,PC,39h 07m,NR,,10687985,Completed,First,,,39h 07m,,,,,
1111,62935,Satertek,Xbox One,39h 09m,80%,Finished main quest and a majority of side quests. Hard difficulty.,11275212,Completed,First,"March 28, 2020",,39h 09m,,,,,
1112,62935,AniDanny,PlayStation 4,39h 26m,NR,"All side quests I could find, 68% trophies, on Hard mode",10464753,Completed,First,"November 21, 2019",,39h 26m,,,,,
1113,62935,,PC,40h,NR,,10325616,Completed,First,,,40h,,,,,
1114,62935,,PC,40h,NR,,10338819,Completed,First,,,40h,,,,,
1115,62935,,Xbox One,40h,NR,,10366663,Completed,First,,,40h,,,,,
1116,62935,,PC,40h,NR,,10611381,Completed,First,,,40h,,,,,
1117,62935,Infernal,PC,40h,NR,,10800129,Completed,First,"January 12, 2019",,40h,,,,,
1118,62935,Kattey,PC,40h,70%,,10519012,Completed,First,"December 02, 2019",8h,40h,,,,,
1119,62935,Kilmeister,PC,40h,80%,,10349072,Completed,First,"November 12, 2019",,40h,,,,,
1120,62935,dsimm,PlayStation 4,40h,NR,,10264607,Completed,First,"October 29, 2019",,40h,,,,,
1121,62935,idkdreams,PC,40h,NR,,10418687,Completed,First,"November 12, 2019",,40h,,,,,
1122,62935,OGKAT,Xbox One,40h 30m,100%,,10490011,Completed,First,"November 26, 2019",20h,40h 30m,55h 30m,,,,
1123,62935,Politishin,PC,41h,90%,,10417500,Completed,First,"November 11, 2019",,41h,,,,,
1124,62935,vehementi,PC,41h,NR,,10333160,Completed,First,"October 30, 2019",,41h,,,,,
1125,62935,Bluewhite,PC,41h 02m,90%,,10766322,Completed,First,"January 11, 2020",,41h 02m 07s,,,,,
1126,62935,,PlayStation 4,41h 13m,NR,,10339956,Completed,First,,,41h 13m,,,,,
1127,62935,Brent,PC,41h 18m,NR,,11562291,Completed,First,"March 08, 2020",,41h 18m,,,,,
1128,62935,CorporateGamer,Xbox One,41h 30m,90%,,10516349,Completed,First,"November 30, 2019",,41h 30m 26s,,,,,
1129,62935,,Xbox One,41h 59m,NR,,10329737,Completed,First,,,41h 59m,,,,,
1130,62935,,PC,42h,NR,,10317827,Completed,First,,,42h,,,,,
1131,62935,,PC,42h,NR,,11608306,Completed,First,,,42h,,,,,
1132,62935,,PC,42h 10m,NR,,10444092,Completed,First,,,42h 10m,,,,,
1133,62935,hassan23,PlayStation 4,42h 13m,70%,,10709174,Completed,First,"February 26, 2020",,42h 13m,,,,,
1134,62935,,Xbox One,42h 18m,NR,,11841009,Completed,First,,,42h 18m 10s,,,,,
1135,62935,,PC,42h 20m,NR,,10719781,Completed,First,,,42h 20m,,,,,
1136,62935,madavis9,Xbox One,42h 21m,80%,,10558013,Completed,First,"December 07, 2019",,42h 21m,,,,,
1137,62935,Animi60,PC,42h 39m,80%,,10453473,Completed,First,"December 03, 2019",,42h 39m 15s,,,,,After a few hours the games starts to became very boring
1138,62935,,PC,42h 40m,NR,,10577429,Completed,First,,,42h 40m,,,,,
1139,62935,Shaun_La_Dee,Xbox One,42h 42m,90%,,10348613,Playing Completed,First,"November 02, 2019",,42h 42m 19s,,,,,
1140,62935,NotCallumF,Xbox One,43h,100%,To get Every achievement in The Outer Worlds would require several playthrough a of the game. Making it 80+ hours.,10325732,Completed,First,,16h,43h,83h,,,,
1141,62935,,Xbox One,43h 49m,NR,,10761519,Completed,First,,21h,43h 49m 20s,,,,,
1142,62935,darthnihl,PC,44h,70%,The majority of quests,11616476,Completed,First,"March 10, 2020",,44h,,,,,
1143,62935,Kur0M0ri04,PlayStation 4,45h,NR,,10772573,Completed,First,"January 07, 2020",,45h,,,,,
1144,62935,Nool11793,PC,45h,90%,,10307370,Completed,First,"December 14, 2019",,45h,,,,,
1145,62935,Simpanssi76,PC,45h,80%,,10830521,Completed,First,"January 17, 2020",,45h,,,,,
1146,62935,Soldier_666,PlayStation 4,45h,80%,"Yeah, this game deserves platinum it.",10400354,Completed,First,"November 10, 2019",15h,45h,,,,,
1147,62935,bijanabrahim,PlayStation 4,45h,100%,Includes 3 hours of wasted time doing save edge water permanently quests wrong.,11411399,Completed,First,"April 11, 2020",,45h,53h,"Did all quests, explored entire square footage of maps.",,,
1148,62935,faqsimil,PC,45h,NR,"Normal Difficulty, did every quest I could find, reached Lv30 right at the end, played slow and stealthy",10635222,Completed,First,"December 21, 2019",,45h,,,,,
1149,62935,Lecta,PC,45h 09m,NR,,10636328,Completed,First,"December 21, 2019",,45h 09m,,,,,
1150,62935,saeedgreat,PC,45h 12m,NR,,10433260,Completed,First,"November 12, 2019",,45h 12m 10s,,,,,
1151,62935,kodisir,Xbox One,45h 20m,NR,,10585990,Completed,First,"December 13, 2019",,45h 20m 20s,,Maybe I was just savoring it but I got a good amount of time out of this game. Seems like more than most.,,,
1152,62935,robertwarrior94,PlayStation 4,45h 32m,80%,,10586061,Completed,First,"December 13, 2019",,45h 32m,,,,,
1153,62935,Sketchy19,PC,45h 41m,70%,,11925361,Completed,First,"June 07, 2020",,45h 41m,,,,,
1154,62935,BenJaiK,Xbox One,46h 30m,80%,"Hard Mode (Played on Normal for first 5 hours), All Companion Quests completed, Most Side Quests completed.",10374926,Completed,First,"November 07, 2019",,46h 30m,,,,,
1155,62935,PREY,PC,48h 10m,NR,,10611982,Completed,First,"February 01, 2020",,48h 10m,,,,,
1156,62935,vegadrone,PC,48h 17m,80%,,10776579,Completed,First,"January 07, 2020",,48h 17m 34s,,,,,
1157,62935,,PlayStation 4,48h 54m,NR,,10422080,Completed,First,,16h 08m 04s,48h 54m 09s,,,,,
1158,62935,Boss,PC,49h,80%,,10306345,Completed,First,"November 14, 2019",,49h,,,,,
1159,62935,,PC,50h,NR,,10552541,Completed,First,,,50h,,,,,
1160,62935,,PC,50h,NR,,10705501,Completed,First,,,50h,,,,,
1161,62935,CorvusVeis,PC,50h,50%,,10467051,Completed,First,"November 18, 2019",,50h,,,,,
1162,62935,Master_Luc,Xbox One,50h,90%,Completed all quests and side quests on Supernova difficulty,10485007,Completed,First,"November 12, 2019",,50h,,,,,
1163,62935,adrizg,PC,50h,90%,,11020936,Completed,First,"February 19, 2020",,50h,,,,,
1164,62935,guidosaa,PC,50h,NR,,10995157,Completed,First,"December 30, 2019",,50h,,,,,
1165,62935,castelobranco64,PC,50h 15m,NR,,11435004,Completed,First,"January 15, 2020",,50h 15m,,,,,
1166,62935,apocc,PC,50h 30m,60%,"Difficulty: normal, did almost every quest",10308405,Completed,First,,,50h 30m,,,,,
1167,62935,Private,Xbox One,50h 38m,NR,,10293255,Completed,First,"November 17, 2019",,50h 38m,,,,,
1168,62935,Vipermaclidis,PC,51h 40m,NR,,10346853,Playing Replay Completed,Replay,"November 02, 2019",18h,51h 40m,,,18h 43m /,,
1169,62935,Private,PlayStation 4,52h 30m,70%,"Supernova difficulty, 65 quests total (53 side quests, including all companion quests)",10344055,Completed,First,"November 09, 2019",,52h 30m,,,,,
1170,62935,stationtostation,Xbox One,57h 27m,70%,,11683404,Completed,First,May 2020,,57h 27m,,,,,
1171,62935,,Xbox One,58h,NR,,11336687,Completed,First,,,58h,,,,,
1172,62935,GamerAim,PC,58h 57m,70%,,10302019,Completed,First,"November 16, 2019",,58h 57m,,,,,
1173,62935,Venn,PC,60h,80%,,12044346,Completed,First,"June 20, 2020",,60h,,,,,
1174,62935,RavenQuinn,PlayStation 4,63h,80%,,10475816,Completed,First,,,63h,,,,,
1175,62935,namtrahj,Xbox One,65h 48m,80%,,10949658,Completed,First,"January 11, 2020",,65h 48m,,,,,
1176,62935,legion_ai,PC,15h 22m,NR,,10311078,Completed,First,"October 27, 2019",,,15h 22m,,,,
1177,62935,Phoenixxer,PC,16h 48m,NR,First playthrough,11626651,Playing Backlog Replay Custom List Completed,Replay,"May 02, 2020",,,16h 48m,"First playtrough, it`s very cool game",16h 48m /,,
1178,62935,Athaboros,PC,17h 05m,60%,,10799205,Completed,First,"November 12, 2019",,,17h 05m,,,,
1179,62935,,PC,17h 48m,NR,,10314911,Completed,First,,,,17h 48m,,,,
1180,62935,Nickdoggmoneycash,PC,18h,NR,,10575925,Completed,First,"December 11, 2019",10h 30m,15h 30m,18h,,,,
1181,62935,Nicowars,PC,18h,NR,Phineas Route,10748440,Completed,First,"January 04, 2020",,,18h,,,,
1182,62935,Private,PC,18h 19m,90%,,11828360,Completed,First,"May 24, 2020",,,18h 19m,,,,
1183,62935,sonics1030,PC,19h,NR,,11583883,Completed,First,"April 27, 2020",,,19h,,,,
1184,62935,Shumno,PC,19h 35m,90%,Every Quest done,11685505,Completed,First,"May 09, 2020",,,19h 35m 25s,,,,
1185,62935,slabackj,PC,19h 42m,NR,,10716084,Completed,First,"December 31, 2019",,,19h 42m,,,,
1186,62935,DarkMoonGaming,PC,20h,80%,,10667731,Completed,First,"December 27, 2019",,,20h,,,,
1187,62935,Speakinguitar,PC,20h,NR,,10623774,Completed,First,,,,20h,,,,
1188,62935,,PC,20h 15m,NR,,10386372,Completed,First,,,,20h 15m,,,,
1189,62935,Thesmartie,PC,20h 15m,NR,,10388640,Completed,First,"November 09, 2019",,,20h 15m,,,,
1190,62935,Michael313,PC,21h,80%,,10513953,Completed,First,"November 30, 2019",,,21h,,,,
1191,62935,pod2sn0w,PC,21h,NR,,10421678,Completed,First,"November 13, 2019",,,21h,,,,
1192,62935,Private,PC,21h 11m,NR,,10510146,Completed,First,"December 27, 2019",,,21h 11m,,,,
1193,62935,Private,PC,21h 15m,70%,,10480711,Completed,First,"November 24, 2019",,,21h 15m,,,,
1194,62935,,PC,21h 22m,NR,,10336448,Completed,First,,,,21h 22m 22s,,,,
1195,62935,JuanCR,PC,21h 27m,90%,All side quests which includes faction and companion completed.,10301922,Completed,First,"November 19, 2019",,,21h 27m 32s,,,,
1196,62935,AdamRhodes536,Xbox One,21h 45m,NR,,10638548,Completed,First,"January 02, 2020",,,21h 45m 44s,,,,
1197,62935,,PC,22h,NR,,10321200,Completed,First,,,,22h,,,,
1198,62935,axel11,PC,22h 43m,80%,No way to confirm 100% but all quests done,10338980,Completed,First,"October 31, 2019",,,22h 43m,,,,
1199,62935,,PC,23h,NR,,10329039,Completed,First,,10h,20h,23h,,,,
1200,62935,AndreyATGB,PC,23h,NR,All side/companion quests,10314541,Completed,First,"October 28, 2019",,,23h,,,,
1201,62935,Henios,PC,23h,90%,,10311937,Completed,First,"October 27, 2019",,,23h,,,,
1202,62935,Private,Xbox One,23h,100%,all quests and areas completed on story mode,10313329,Completed,First,"October 27, 2019",,,23h,,,,
1203,62935,,PC,23h 30m,NR,,10389060,Completed,First,,,,23h 30m,,,,
1204,62935,CapgunKilla,PC,23h 30m,NR,,10491975,Completed,First,"April 11, 2020",,,23h 30m,,,,
1205,62935,csjessid,PC,23h 30m,90%,,10517467,Completed,First,"December 01, 2019",11h 30m,19h,23h 30m,,,,
1206,62935,Proseppe,PC,23h 45m,NR,,10520212,Completed,First,"November 30, 2019",9h 30m,21h 15m,23h 45m,,,,
1207,62935,jasgor9,PC,23h 52m,NR,"Completed all main, side, and companion quests, as well as all tasks",10418196,Completed,First,"November 12, 2019",,,23h 52m,,,,
1208,62935,,PC,24h,NR,,10346671,Completed,First,,,,24h,,,,
1209,62935,NickTheBest,PC,24h,NR,,11620811,Completed,First,,,,24h,,,,
1210,62935,TheJoschka,Xbox One,24h,80%,,10604383,Completed,First,"December 17, 2019",12h,20h,24h,,,,
1211,62935,zeitp,PC,24h 18m,NR,,10314978,Completed,First,"October 28, 2019",,,24h 18m,,,,
1212,62935,,PC,24h 30m,NR,,10397144,Completed,First,,,,24h 30m,,,,
1213,62935,,PC,24h 40m,NR,,10765814,Completed,First,,,,24h 40m,,,,
1214,62935,,PC,24h 50m,NR,,10324695,Completed,First,,,,24h 50m,,,,
1215,62935,,PC,25h,NR,,10369931,Completed,First,,,,25h,,,,
1216,62935,Misio72,PC,25h,100%,,11788641,Completed,First,"December 04, 2019",,,25h,,,,
1217,62935,geratius,PC,25h 30m,70%,,10756590,Completed,First,"January 13, 2020",,,25h 30m,,,,
1218,62935,Private,PC,25h 30m,NR,,10338282,Completed,First,"November 03, 2019",,,25h 30m,,,,
1219,62935,Private,Xbox One,25h 33m,100%,,10911604,Completed,First,,,,25h 33m,,,,
1220,62935,derkysback,PC,25h 59m,80%,killed everyone. wasted lot of time,10366303,Completed,First,"November 03, 2019",,,25h 59m,,,2h 59m,
1221,62935,Xasaba,PC,26h,NR,,10329025,Completed,First,"October 30, 2019",,,26h,,,,
1222,62935,valance23322,PC,26h,NR,,10380535,Completed,First,"November 06, 2019",,,26h,,,,
1223,62935,RebelBlob,PC,26h 28m,80%,,10437733,Completed,First,"November 16, 2019",,,26h 28m 15s,,,,
1224,62935,,PC,26h 45m,NR,100% + lots of exploring,10313571,Completed,First,,,,26h 45m 16s,,,,
1225,62935,,Xbox One,27h,NR,,10325728,Completed,First,,,,27h,,,,
1226,62935,Zumigon,PC,27h,60%,,10512504,Completed,First,"October 30, 2019",,,27h,,,,
1227,62935,aquatko,PC,27h,NR,,10826075,Completed,First,"January 16, 2020",,,27h,,,,
1228,62935,Procyon,PC,27h 02m,NR,,10344754,Completed,First,"November 01, 2019",,,27h 02m,,,,
1229,62935,demus,PC,27h 15m,80%,,10801941,Completed,First,"January 12, 2020",,,27h 15m,,,,
1230,62935,MrFixEr,PC,27h 35m,80%,,10438692,Completed,First,"November 05, 2019",,,27h 35m 17s,,,,
1231,62935,MadGamer,PC,27h 51m,100%,,10303938,Completed,First,"December 04, 2019",,,27h 51m 23s,,,,
1232,62935,,Xbox One,28h,NR,,10349709,Completed,First,,,,28h,,,,
1233,62935,,PC,28h,NR,,10351749,Completed,Replay,,,,28h,,,,
1234,62935,,PC,28h,NR,,10452903,Completed,First,,,,28h,,,,
1235,62935,Bromdur,PC,28h,NR,,10362012,Completed,First,"November 02, 2019",,,28h,,,,
1236,62935,Gluzman,PC,28h,NR,,10813137,Completed,First,"January 14, 2020",,,28h,,,,
1237,62935,pbrand,PC,28h,NR,,10318176,Completed,First,"October 28, 2019",,,28h,,,,
1238,62935,Private,PC,28h 01m,100%,,10289318,Completed,First,"October 27, 2019",,,28h 01m,,,,
1239,62935,Brizik,PC,28h 04m,90%,"All Missions, not all achievements",10313549,Completed,First,"October 27, 2019",,,28h 04m,,,,
1240,62935,Parasiteee,PC,28h 16m,NR,Everything done,10424846,Completed,First,"November 17, 2019",,,28h 16m,,,,
1241,62935,ozzyrys,PC,28h 29m,NR,"100% story, 100% factions, 100% companions, 100% side quests, like 90% tasks",10348805,Completed,First,"November 02, 2019",,,28h 29m,,,,
1242,62935,,PC,28h 30m,NR,,10345739,Completed,First,,,,28h 30m,,,,
1243,62935,NastyNecros,PC,28h 30m,80%,"Pretty sure I did all the quests. lvl 30, started on normal, but switched to hard",10389139,Completed,First,"November 09, 2019",,,28h 30m,,,,
1244,62935,Nawara_Ven,PlayStation 4,28h 30m,NR,,10659407,Completed,First,"January 20, 2020",,,28h 30m,,,,
1245,62935,JohnnyPotSmoker,Xbox One,28h 37m,NR,,10457213,Completed,First,"March 11, 2020",,,28h 37m,,,,
1246,62935,,PC,29h,NR,,10800541,Completed,First,,,,29h,,,,
1247,62935,CaRhol,PC,29h,NR,,10493140,Completed,First,"November 26, 2019",,,29h,,,,
1248,62935,Hyndez,PC,29h,NR,,10608787,Completed,First,"December 17, 2019",,,29h,,,,
1249,62935,Jumbso,PC,29h,80%,,10659127,Completed,First,"October 31, 2019",,,29h,,,,
1250,62935,PrinceOfIgor,PC,29h,NR,"Nearly, skipped the modeling clothes quest and didn't get the science weapon on Monarch.",10499224,Completed,First,"November 27, 2019",,,29h,,,,
1251,62935,TheTobster,Xbox One,29h,80%,No Hard or Supernova Run,10309835,Completed,First,"October 29, 2019",10h,24h,29h,,,,
1252,62935,Spizzik,PC,29h 01m,NR,,10759011,Completed,First,"January 19, 2020",,,29h 01m 47s,,,,
1253,62935,alike03,PC,29h 09m,80%,All Quests & 50% of Achievements,10554382,Completed,First,"December 07, 2019",,,29h 09m 24s,,,,
1254,62935,SpecterXV,PC,29h 15m,NR,"Normal difficulty, all side missions completed",10358487,Completed,First,"November 03, 2019",,,29h 15m,,,,
1255,62935,beastnine,Xbox One,29h 15m,NR,,10425881,Completed,First,"November 14, 2019",,,29h 15m,,,,
1256,62935,Private,PC,29h 30m,NR,,10415374,Completed,First,"November 14, 2019",,,29h 30m,,,,
1257,62935,,PC,29h 40m,NR,,10617664,Completed,First,,,,29h 40m,,,,
1258,62935,messerszmit,PC,29h 41m,90%,,11066518,Completed,First,"March 07, 2020",,,29h 41m 53s,,,,
1259,62935,,Xbox One,29h 45m,NR,Completed all quests,10871433,Completed,First,,,,29h 45m,,,,
1260,62935,ipivapan15,PC,29h 50m,NR,,10500561,Completed,First,"November 28, 2019",,,29h 50m,,,,
1261,62935,Sir_Tim,PC,29h 58m,NR,,10347988,Completed,First,"November 02, 2019",,,29h 58m,,,,
1262,62935,,Xbox One,30h,NR,,10325030,Completed,First,,,,30h,,,,
1263,62935,,PlayStation 4,30h,NR,,10423738,Completed,First,,11h,20h,30h,,,,
1264,62935,,PC,30h,NR,,10424880,Completed,First,,,,30h,,,,
1265,62935,,PC,30h,NR,,10835514,Completed,First,,,,30h,,,,
1266,62935,DreamEaglr,Xbox One,30h,NR,,10327783,Completed,First,"October 30, 2019",5h,20h,30h,,,,
1267,62935,JoshieYoshie,PC,30h,70%,,10658262,Completed,First,"November 03, 2019",,,30h,,,,
1268,62935,KairuGema,PC,30h,90%,,12050728,Completed,First,"June 20, 2020",,,30h,,,,
1269,62935,Private,PC,30h,NR,,10372910,Completed,First,"November 05, 2019",,,30h,,,,
1270,62935,NinjaCrow,PC,30h,NR,,10507088,Completed,First,"November 29, 2019",,,30h,,,,
1271,62935,SSnake98,Xbox One,30h,NR,,10333964,Completed,First,"October 31, 2019",14h,22h,30h,,,,
1272,62935,Wordingofspay,PC,30h,80%,,10727520,Completed,First,"January 02, 2020",,,30h,,,,
1273,62935,cynicoren,PC,30h,80%,,11836445,Completed,First,"May 26, 2020",,,30h,,,,
1274,62935,Private,PlayStation 4,30h,NR,,10312657,Completed,First,"November 03, 2019",,,30h,,,,
1275,62935,skywalker333,PC,30h,NR,,10376405,Completed,First,,,,30h,,,,
1276,62935,yopoyo,PC,30h,80%,,11920802,Completed,First,"June 06, 2020",,,30h,,,,
1277,62935,iverdawg,PC,30h 12m,60%,,10368926,Completed,First,"November 05, 2019",,,30h 12m,,,,
1278,62935,liorfigman,PC,30h 25m,90%,,10432760,Completed,First,"November 15, 2019",,,30h 25m,,,,
1279,62935,nuCleaRR,PC,30h 30m,80%,,10961645,Completed,First,"February 06, 2020",,,30h 30m,,,,
1280,62935,Headbanger,PC,30h 38m,70%,,10864689,Completed,First,"January 23, 2020",,,30h 38m,,,,
1281,62935,,PC,31h,NR,,10351831,Completed,First,,,,31h,,,,
1282,62935,,PC,31h,NR,,10442771,Completed,First,,,,31h,,,,
1283,62935,,Xbox One,31h,NR,,10965727,Completed,First,,,,31h,,,,
1284,62935,DiegoT720,Xbox One,31h,80%,,11429069,Completed,First,2019,,,31h,,,,
1285,62935,Zominator,PC,31h,NR,,10728934,Completed,First,"December 26, 2019",,,31h,,,,
1286,62935,capmxm,PC,31h,NR,,10301504,Completed,First,"November 06, 2019",,,31h,,,,
1287,62935,Private,PC,31h,90%,,10374961,Completed,First,"November 07, 2019",,,31h,,,,
1288,62935,expesty1,PC,31h,NR,"All 100%, first run",10512498,Completed,First,"November 30, 2019",,,31h,,,,
1289,62935,mixabuben,PC,31h,100%,,10460086,Completed,First,"November 17, 2019",,,31h,,,,
1290,62935,DylieWylie,PC,31h 05m,100%,"Completed all companion quests, and side quests (as far as I know). Did as much exploring as I could",10742627,Completed,First,"January 03, 2020",,,31h 05m,,,,
