,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Retired Notes
1037,57503,,PC,92h,NR,i have played a little bit of fate of atlantis too,10346780,Completed,First,,,92h,,,,,
1038,57503,Obscho,PC,92h,NR,,10499817,Completed,First,"November 28, 2019",,92h,,,,,
1039,57503,,PC,92h 02m,NR,,11855754,Completed,First,,,92h 02m,,,,,
1040,57503,,PlayStation 4,92h 35m,NR,,11025195,Completed,Replay,,,92h 35m 12s,,,,,
1041,57503,jdr1502,PlayStation 4,92h 48m,NR,,11253021,Completed,First,"March 26, 2020",,92h 48m,,,,,
1042,57503,,PlayStation 4,93h,NR,All 3 main story paths + decent amount of side quests,11325015,Completed,First,,,93h,,,,,
1043,57503,Chaoscontrol,PC,93h,70%,,6571567,Completed,First,"January 14, 2019",,93h,,,,,
1044,57503,Kickababy,PC,93h,NR,,9363054,Completed,First,,,93h,,,,,
1045,57503,eziobot123,PlayStation 4,93h,80%,,8393565,Completed,First,"February 24, 2019",,93h,,,,,
1046,57503,NikolaiKarev,Xbox One,93h 15m,NR,"All Main Story Content, Several Side Quests, Level 52",7739756,Completed,First,"December 14, 2018",,93h 15m 30s,,,,,
1047,57503,,PlayStation 4,93h 28m,NR,,9678621,Completed,First,,52h 42m 22s,93h 28m 12s,226h 03m,,,,
1048,57503,Private,PC,93h 39m,10%,,10233015,Completed,First,"March 17, 2020",,93h 39m 17s,,,,,
1049,57503,,Xbox One,94h,NR,,12026808,Completed,First,,46h,94h,137h,,,,
1050,57503,Private,PC,94h,NR,,11132854,Completed,First,,,94h,,,,,
1051,57503,Tusk,PC,94h 23m,90%,"All objectives, all map markers. Not all tomes and engravings.",8415992,Completed,First,"March 06, 2019",,94h 23m 12s,,,,,
1052,57503,,PC,94h 36m,NR,,10216067,Completed,First,,,94h 36m,,,,,
1053,57503,viachicago22,PlayStation 4,94h 39m,90%,,10411027,Completed,First,"November 11, 2019",,94h 39m,,,,,
1054,57503,starrly07,PC,94h 51m,NR,,11891720,Completed,First,"March 30, 2019",,94h 51m,,,,,
1055,57503,videogameslab,PlayStation 4,94h 53m,90%,Did a lot side quests. Defeated 30 Cultists. Level 55.,9384208,Completed,First,"October 21, 2019",,94h 53m 48s,,Game Started: 8/22/19.,,,
1056,57503,,PlayStation 4,95h,NR,,7245148,Completed,First,,50h,95h,150h,,,,
1057,57503,,PC,95h,NR,almost 100%,8030895,Completed,First,,,95h,,,,,
1058,57503,,PlayStation 4,95h,NR,,9117697,Completed,First,,,95h,,,,,
1059,57503,,Xbox One,95h,NR,,9162211,Completed,First,,50h,95h,160h,,,,
1060,57503,,PC,95h,NR,,10161839,Completed,First,,,95h,,,,,
1061,57503,,PC,95h,NR,,11545060,Completed,First,,,95h,,,,,
1062,57503,AlphaProphecy,PC,95h,NR,,11415341,Completed,First,"March 25, 2020",,95h,,,,,
1063,57503,Smiler,PlayStation 4,95h,80%,,11408215,Completed,First,"April 11, 2020",,95h,,,,,
1064,57503,TDutchWalker,PC,95h,NR,,9463388,Completed,First,"December 02, 2018",,95h,,,,,
1065,57503,leyeti,PlayStation 4,95h,80%,,7264545,Completed,First,"January 14, 2019",,95h,,,,,
1066,57503,dsk1306,PlayStation 4,95h 08m,50%,,8806648,Completed,First,"August 24, 2019",,95h 08m,,Platinum trophy,,,
1067,57503,RussianDeadpool,PlayStation 4,95h 16m,NR,,7311028,Completed,First,"October 23, 2018",,95h 16m 32s,,,,,
1068,57503,,Xbox One,95h 21m,NR,,11664679,Completed,First,,,95h 21m 11s,,,,,
1069,57503,,Xbox One,95h 21m,NR,,11664693,Completed,First,,,95h 21m 11s,,,,,
1070,57503,vvharrington1,PlayStation 4,95h 35m,90%,,11908233,Completed,First,"May 30, 2020",,95h 35m,142h 42m 12s,,,,
1071,57503,,PlayStation 4,95h 48m,NR,,11221408,Completed,First,,35h 18m 57s,95h 48m 12s,109h 55m 02s,,,,
1072,57503,Private,PlayStation 4,95h 54m,80%,,8711192,Completed,First,"May 07, 2019",,95h 54m 59s,,Started on 17 April 2019 - Defeated 7 May 2019,,,
1073,57503,BojanNS87,PC,96h,NR,,9568716,Completed,First,"January 09, 2019",45h,96h,,,,,
1074,57503,drmnz,Xbox One,96h 02m,NR,,9058783,Completed,First,"June 30, 2019",40h 08m 36s,96h 02m 35s,148h 36m 56s,,,,
1075,57503,CosmicDashie,Xbox One,96h 46m,90%,"Majority of world complete, all 3 major questlines complete",10199810,Completed,First,"January 06, 2020",,96h 46m 09s,,,,,
1076,57503,kenzan18,PC,96h 50m,90%,,11468144,Completed,First,"April 17, 2020",,96h 50m 23s,,,,,
1077,57503,,PC,97h,NR,,10453083,Completed,First,,48h,97h,211h,,,,
1078,57503,SoZee,PC,97h,NR,,7756495,Completed,First,"December 16, 2018",,97h,,,,,
1079,57503,SudeepSg,PlayStation,97h,NR,,11895757,Completed,First,"June 03, 2020",,97h,,,,,
1080,57503,Private,PC,97h,NR,,10918404,Completed,First,"January 30, 2020",,97h,,,,,
1081,57503,florindaniel1,PlayStation 4,97h,NR,,10864352,Completed,First,"January 23, 2020",50h,97h,,,,,
1082,57503,,PC,97h 46m,NR,,10530560,Completed,First,,,97h 46m,,,,,
1083,57503,Faxe,PC,98h,NR,,11217576,Completed,First,"March 22, 2020",,98h,,,,,
1084,57503,LukeyGuy1,PlayStation 4,98h,100%,,10639029,Completed,First,"December 23, 2019",,98h,,,,,
1085,57503,,PlayStation 4,98h 10m,NR,What a damn good game. I wish I could forget it all and experience it for the first time again.,9362459,Completed,First,,,98h 10m 44s,,,,,
1086,57503,,PlayStation 4,98h 22m,NR,,7495896,Completed,First,,,98h 22m,,,,,
1087,57503,,PlayStation 4,99h,NR,"did all the proper side missions, didn't bother with completing locations so isn't 100%",7984062,Completed,First,,,99h,,,,,
1088,57503,,PC,99h,NR,,10612660,Completed,First,,50h,99h,,,,,
1089,57503,Blakey101,PC,99h,90%,,7224034,Completed,First,"October 28, 2018",,99h,,,,,
1090,57503,CongoUnrest,Xbox One,99h 20m,90%,,10546207,Completed,First,"December 06, 2019",,99h 20m,,,,,
1091,57503,,PlayStation 4,100h,NR,,7232240,Completed,First,,35h,100h,175h,,,,
1092,57503,,PC,100h,NR,,7244420,Completed,First,,50h,100h,150h,,,,
1093,57503,,Xbox One,100h,NR,,7667749,Completed,First,,30h,100h,160h,,,,
1094,57503,,Xbox One,100h,NR,,8409493,Completed,First,,,100h,,,,,
1095,57503,,PlayStation 4,100h,NR,,8434210,Completed,First,,50h,100h,150h,,,,
1096,57503,,PC,100h,NR,,10490025,Completed,First,,,100h,,,,,
1097,57503,,PlayStation 4,100h,NR,,11354291,Completed,First,,50h,100h,200h,,,,
1098,57503,,PlayStation 4,100h,NR,,11484020,Completed,First,,,100h,,,,,
1099,57503,,PC,100h,NR,,11514227,Completed,First,,,100h,,,,,
1100,57503,ColdHand,PlayStation 4,100h,100%,,9019162,Completed,First,"June 23, 2019",,100h,,,,,
1101,57503,Gunloader420,PlayStation 4,100h,90%,,11622722,Completed,First,,,100h,,,,,
1102,57503,Private,PC,100h,NR,,7894458,Completed,First,"December 13, 2019",,100h,,,,,
1103,57503,MinaGamer98,PlayStation 4,100h,NR,,9324602,Completed,First,"August 08, 2019",50h,100h,180h,,,,
1104,57503,ScarlettDubois,PC,100h,70%,,8683890,Completed,First,,,100h,,,,,
1105,57503,myrcos,PlayStation 4,100h,NR,,8037936,Completed,First,"January 12, 2019",40h,100h,,,,,
1106,57503,swordclaws,PlayStation 4,100h,NR,,7455270,Completed,First,"November 16, 2018",43h,100h,145h,,,,
1107,57503,Rhapsos,PC,100h 04m,NR,,11749553,Completed,First,"June 08, 2020",,100h 04m 12s,,,,,
1108,57503,Private,PC,100h 05m,90%,On Hard difficulty,7886219,Completed,First,"December 09, 2018",,100h 05m,,,,,
1109,57503,mahin,PC,100h 05m,NR,,8526886,Completed,First,"March 26, 2019",,100h 05m,,,,,
1110,57503,styx971,PlayStation 4,100h 06m,70%,,8011437,Completed,First,"January 10, 2019",,100h 06m 41s,,,,,
1111,57503,Fedexico,PC,100h 28m,100%,,8193608,Completed,First,"February 02, 2019",,100h 28m,,,,,
1112,57503,ayoungone3,PlayStation 4,100h 30m,80%,"Family + Cult + Isu storylines, plus all Lost Tales completed. Most locations completed, may have missed one",10969837,Completed,First,"June 09, 2020",,100h 30m 49s,,,,,
1113,57503,,PlayStation 4,100h 55m,NR,Platinum trophy - does not require 100% completion of every map objective,9465693,Completed,First,,,100h 55m,,,,,
1114,57503,,PC,101h,NR,,8073069,Completed,First,,,101h,,,,,
1115,57503,sansa,PC,101h,NR,+ all DLC,10157642,Completed,First,"September 28, 2019",,101h,,,,,
1116,57503,Conker,PC,101h 11m,100%,,8621175,Completed,First,,,101h 11m,,,,,
1117,57503,,PC,101h 20m,NR,,7705369,Completed,First,,,101h 20m,,,,,
1118,57503,razzlejazzle,Xbox One,101h 24m,80%,,10428948,Completed,First,,,101h 24m,,,,,
1119,57503,DomsiKong,PlayStation 4,101h 28m,90%,,11759132,Completed,First,"December 19, 2019",,101h 28m 51s,,,,,
1120,57503,,PlayStation 4,101h 30m,NR,,8496155,Completed,First,,,101h 30m,,,,,
1121,57503,,Xbox One,101h 35m,NR,,11490224,Completed,First,,,101h 35m,,,,,
1122,57503,,Xbox One,101h 35m,NR,,11689607,Completed,First,,,101h 35m 21s,,,,,
1123,57503,Andeidara,PC,102h,NR,,10707703,Completed,First,"December 31, 2019",,102h,,,,,
1124,57503,Private,PlayStation 4,102h 05m,80%,,11292375,Completed,First,"June 19, 2020",,102h 05m 33s,,,,,
1125,57503,,PlayStation 4,102h 10m,NR,,11384814,Completed,First,,,102h 10m,,,,,
1126,57503,,PC,103h,NR,,11607290,Completed,First,,,103h,,,,,
1127,57503,,PlayStation 4,103h 08m,NR,,8517742,Completed,First,,,103h 08m,,,,,
1128,57503,Enchanted,PC,103h 21m,90%,,11736127,Completed,First,"May 14, 2020",,103h 21m 24s,,,,,
1129,57503,CaptainPatate,PlayStation 4,104h,NR,,9316288,Completed,First,"February 24, 2019",,104h,,,,,
1130,57503,bobiroka,PlayStation 4,104h,90%,,7021854,Completed,First,"June 08, 2020",,104h,,,,,
1131,57503,,PC,104h,NR,,9998783,Completed,First,,,104h 20s,,,,,
1132,57503,AureliaRH,PC,104h 12m,NR,,9075307,Completed,First,"July 03, 2019",,104h 12m 53s,,,,,
1133,57503,DeniHIM,PC,104h 20m,70%,Main + Side Quests including DLCs,11802907,Completed,First,"May 21, 2020",,104h 20m,,Main + Side Quests including DLCs,,,
1134,57503,,PC,105h,NR,,8169341,Completed,First,,,105h,,,,,
1135,57503,,PlayStation 4,105h,NR,,11051693,Completed,First,,,105h,,,,,
1136,57503,,PlayStation 4,105h,NR,side missions and other things are much better than the main game,11075930,Completed,First,,40h,105h,,,,,
1137,57503,,PC,105h,NR,,11727247,Completed,First,,,105h,,,,,
1138,57503,Choletox,PlayStation 4,105h,70%,,11612767,Completed,First,"April 30, 2020",,105h,,,,,
1139,57503,Ghandris13,PlayStation 4,105h,90%,,8560966,Completed,First,"April 03, 2019",,105h,,,,,
1140,57503,quaec,PC,105h,NR,,9055720,Completed,First,"June 29, 2019",,105h,,,,,
1141,57503,Tangsta,PC,105h 17m,NR,,10458031,Completed,First,"February 20, 2019",,105h 17m,,,,,
1142,57503,,PC,105h 23m,NR,,9364467,Completed,First,,,105h 23m,,,,,
1143,57503,,PlayStation 4,106h,NR,,8003045,Completed,First,,,106h,,,,,
1144,57503,,Xbox One,106h,NR,,9114815,Completed,First,,,106h,,,,,
1145,57503,,PC,107h,NR,,11003575,Completed,First,,,107h,,,,,
1146,57503,,PlayStation 4,107h,NR,,11260226,Completed,First,,,107h,,,,,
1147,57503,Lloyld,PlayStation 4,107h,NR,Got PS4 Platinum / All Achievements,9392976,Completed,First,"August 19, 2019",,107h,,,,,
1148,57503,churrobacca,PlayStation 4,107h,100%,,11319129,Completed,First,"May 09, 2020",,107h,164h 09m 11s,,,,
1149,57503,therealproto,PC,107h,NR,,11069452,Completed,First,"February 29, 2020",,107h,,,,,
1150,57503,timobkg,PC,107h,NR,,8446848,Completed,First,"February 20, 2019",40h,107h,,,,,
1151,57503,gilchrd,PC,107h 14m,NR,,9409660,Completed,First,"October 22, 2019",,107h 14m,,,,,
1152,57503,,PlayStation 4,107h 20m,NR,,11394928,Completed,First,,,107h 20m,,,,,
1153,57503,Roronoa_Zorro,PC,108h,80%,,11626373,Completed,First,"April 26, 2020",,108h,,,,,
1154,57503,Private,PC,108h,100%,,10165669,Replay Completed,Replay,,,108h,131h,,,,
1155,57503,scottwf,PlayStation 4,108h 01m,NR,,10643293,Completed,First,"April 11, 2020",,108h 01m,,,,,
1156,57503,antonmannen,PC,108h 03m,90%,Main Story + Extra + All DLCs,11133006,Completed,First,"April 21, 2020",,108h 03m 54s,,48h 45m 43s 03-30 og completion 67h 57m 03s 04-09,,,
1157,57503,Private,Xbox One,108h 46m,NR,"All odyssey story lines, plenty side quests, tier 1 merc, lvl 62",7171369,Completed,First,"January 13, 2019",,108h 46m,,,,,
1158,57503,,PC,109h,NR,,8199370,Completed,First,,40h,109h,,,,,
1159,57503,,Xbox One,109h,NR,,8679914,Completed,First,,,109h,,,,,
1160,57503,gycd258,PC,109h,NR,,8026651,Completed,First,"January 05, 2019",,109h,,,,,
1161,57503,,PC,109h 21m,NR,,11872387,Completed,First,,,109h 21m,,,,,
1162,57503,joni83,Xbox One,109h 39m,NR,Main Story + 44 of 53 achievements,7538477,Completed,First,"November 27, 2018",,109h 39m 45s,,,,,
1163,57503,,PC,109h 54m,NR,,11535519,Completed,First,,,109h 54m 36s,,,,,
1164,57503,,PC,110h,NR,,8636800,Completed,First,,,110h,,,,,
1165,57503,,PlayStation 4,110h,NR,,8670458,Completed,First,,,110h,,,,,
1166,57503,,PC,110h,NR,"every free DLC, every main quest and every side quest",8686636,Completed,First,,,110h,,,,,
1167,57503,Abe1,PC,110h,NR,,10534146,Completed,First,,,110h,,,,,
1168,57503,Private,PC,110h,NR,Most sidequests I could find completed,10331948,Completed,First,"April 13, 2019",,110h,,,,,
1169,57503,KummaChristopher,PlayStation 4,110h,80%,,10459416,Completed,First,"October 20, 2019",52h,110h,,,,,
1170,57503,LunchboxDOTinc,PC,110h,NR,,10778593,Playing Completed,First,"August 14, 2019",,110h,,,190h 27m /,,
1171,57503,,Xbox One,110h 05m,NR,,9433846,Completed,First,,,110h 05m 29s,,,,,
1172,57503,fizzlesticks,PC,111h,90%,,10836889,Completed,First,"December 09, 2018",,111h,,,,,
1173,57503,,PlayStation 4,111h 45m,NR,,11610232,Completed,First,,,111h 45m,,,,,
1174,57503,,PlayStation 4,111h 58m,NR,,10715416,Completed,First,,,111h 58m 25s,,,,,
1175,57503,TheZipe,PC,112h,NR,"Essentially everything, but not tablet puzzles",11861824,Completed,First,"May 29, 2020",,112h,,,,,
1176,57503,anicai,PC,112h,90%,,8484045,Completed,First,"March 16, 2019",,112h,,,,,
1177,57503,,PC,112h 10m,NR,"missing 7 steam achievements, 4 isles not touched at all. assa build 2/3 of the time, which is relative slow gameplay",7364622,Completed,First,,,112h 10m 30s,,,,,
1178,57503,,Xbox One,112h 25m,NR,,9466013,Completed,First,,,112h 25m,,,,,
1179,57503,,PlayStation 4,112h 32m,NR,,8423067,Completed,First,,,112h 32m,,,,,
1180,57503,,PC,112h 53m,NR,,7299896,Completed,First,,,112h 53m 20s,,,,,
1181,57503,PringCan,PC,113h,NR,,10846381,Completed,First,"January 19, 2020",,113h,,,,,
1182,57503,Guena42,PC,114h,NR,,8069823,Completed,First,"January 19, 2019",,114h,,,,,
1183,57503,DippoMagoo,PlayStation 4,114h 55m,60%,,10418821,Completed,First,"October 30, 2018",,114h 55m 56s,,,,,
1184,57503,Doitashimattress,PlayStation 4,115h,NR,Including all DLC.,11674642,Completed,First,August 2019,,115h,,,,,
1185,57503,Private,PC,115h,NR,,11978839,Completed,First,"April 16, 2020",,115h,,,,,
1186,57503,janjatinho,PC,115h,NR,,11789833,Completed,First,"November 30, 2019",,115h,,,,,
1187,57503,CookiesAndCake,PC,115h 20m,NR,,10469595,Completed,First,"February 04, 2020",,115h 20m 10s,,,,,
1188,57503,,PlayStation 4,115h 21m,NR,,7346665,Completed,First,,,115h 21m,,,,,
1189,57503,gvaldes,PlayStation 4,116h,NR,,11086836,Completed,First,"March 03, 2020",,116h,,,,,
1190,57503,,PC,117h,NR,,9426578,Completed,First,,,117h,,,,,
1191,57503,beastnine,Xbox One,117h,100%,,8387007,Completed,First,"January 25, 2019",,117h,,,,,
1192,57503,DR_BIG_Tasty59,PlayStation 4,117h 30m,80%,,7217210,Completed,First,"February 09, 2019",,117h 30m,125h,I Have Platinum this Game,,,
1193,57503,Private,PlayStation 4,118h,NR,,11580335,Completed,First,,,118h,,,,,
1194,57503,Samibre,PC,118h,NR,,11842787,Completed,First,"May 26, 2020",,118h,,,,,
1195,57503,Zednek,PlayStation 4,119h 23m,90%,,9550460,Completed,First,"September 07, 2019",,119h 23m 12s,,,,,
1196,57503,,PlayStation 4,119h 58m,NR,,8239764,Completed,First,,,119h 58m 56s,,,,,
1197,57503,,PC,120h,NR,,10149658,Completed,First,,,120h,,,,,
1198,57503,,Xbox One,120h,NR,,11252222,Completed,First,,,120h,142h,,,,
1199,57503,,PC,120h,NR,,11451551,Completed,First,,50h,120h,160h,,,,
1200,57503,,PC,120h,NR,,11461430,Completed,First,,55h,120h,200h,,,,
1201,57503,Nophear,PlayStation 4,120h,NR,Almost 100% + DLC,8775864,Completed,First,"May 26, 2019",,120h,,,,,
1202,57503,Private,PC,120h,100%,,7795025,Completed,First,"December 21, 2018",,120h,,,,,
1203,57503,d0dge,PlayStation 4,120h,NR,,8180449,Completed,First,"January 25, 2019",,120h,,,,,
1204,57503,,PC,120h 52m,NR,,8582948,Completed,First,,50h,120h 52m 10s,185h,,,,
1205,57503,MrBubbleKing,PC,121h,80%,,7555189,Completed,First,"May 01, 2019",,121h,,Hard difficulty,,,
1206,57503,Layzie,PlayStation 4,121h 05m,NR,Main Story + Side Quests + Legacy of the First Blade and Fate of Atlantis,9198213,Completed,First,"July 21, 2019",,121h 05m,,,,,
1207,57503,Loroner,PlayStation 4,121h 30m,NR,,10096650,Completed,First,"September 24, 2019",,121h 30m,,,,,
1208,57503,Garbager,PC,122h,80%,,10426747,Completed,First,"November 14, 2019",,122h,,,,,
1209,57503,,Xbox One,123h,NR,98% of the progress according to Xbox statistics,11644683,Completed,First,,,123h,,,,,
1210,57503,,PC,123h 47m,NR,,8044266,Completed,First,,,123h 47m 55s,,,,,
1211,57503,Singis111,PlayStation 4,123h 49m,50%,"Platinum. Kassandra. Best ending. All DLC finished incl. Lost Tales. Many side quests, maxed abilities, 95% trophies",7827926,Completed,First,"September 25, 2019",,123h 49m 48s,,Too long.,,,
1212,57503,,PC,125h 15m,NR,,8382753,Completed,First,,,125h 15m,200h 25m,,,,
1213,57503,,PlayStation 4,126h 30m,NR,,8232236,Completed,First,,,126h 30m 12s,,,,,
1214,57503,,Xbox One,126h 39m,NR,,8142137,Completed,First,,,126h 39m,,,,,
1215,57503,,PC,127h,NR,,10415017,Completed,First,,,127h,,,,,
1216,57503,,PC,127h,NR,,11611675,Completed,First,,,127h,,,,,
1217,57503,bl1ndvision,PC,127h,NR,,11611784,Completed,First,,,127h,,,,,
1218,57503,Shuurai,PlayStation 4,127h 14m,100%,,7964800,Completed,First,,,127h 14m,,,,,
1219,57503,solidcake140_85,PlayStation 4,128h 42m,100%,Only a handful of side quests and question marks left to complete,10328686,Completed,First,"October 30, 2019",,128h 42m,,,,,
1220,57503,Blodappelsin,PC,130h,90%,"Almost 100%. Arena done, cult done, all legendary/mythical creatures killed,100% map and viewpoints.Nightmare difficulty",11783790,Completed,First,"May 28, 2020",,130h,,,,,
1221,57503,Nyno,PlayStation 4,130h 48m,NR,,8275612,Completed,First,"February 16, 2019",,130h 48m,,,,,
1222,57503,Xis,PC,131h,NR,,11776756,Completed,First,"May 22, 2020",,131h,,,,,
1223,57503,aysongomes,PC,132h,90%,,11808866,Completed,First,"May 22, 2020",50h,132h,173h,,,,
1224,57503,Power78,Google Stadia,132h 40m,NR,Ended game and all dlc level 90,10889608,Completed,First,"March 07, 2020",,132h 40m,,,,,
1225,57503,Hallgier,PlayStation 4,132h 58m,100%,,7182314,Completed,First,"June 14, 2019",,132h 58m 24s,,Platinum trophy + 100% in all DLCs. The time is included all released DLCs,,,
1226,57503,,PC,133h,NR,,11834770,Completed,First,,,133h,,,,,
1227,57503,Private,PC,134h,70%,,7201382,Completed,First,"November 26, 2019",,134h,,,,,
1228,57503,1N07,PC,135h,NR,"a lot but not all optional content done, on hard",10792179,Completed,First,"January 11, 2020",,135h,,,,,
1229,57503,Stahlwing,PC,135h 26m,NR,,11424456,Completed,First,,,135h 26m,,,,,
1230,57503,morphinapg,PlayStation 4,135h 39m,NR,"Completed every side quest, location, and random generated quest I came across, but did not go seeking them.",7948625,Playing Completed,First,"January 05, 2019",,135h 39m 02s,,,135h 39m 02s /,,
1231,57503,Toolka,PC,138h,NR,,9470090,Completed,First,,,138h,,,,,
1232,57503,,PlayStation 4,140h,NR,,9055168,Completed,First,,,140h,,,,,
1233,57503,,PlayStation 4,140h,NR,,9123425,Completed,First,,,140h,,,,,
1234,57503,netjeff,PC,140h,90%,,9380814,Completed,First,June 2019,,140h,,,,,
1235,57503,,PC,141h,NR,,10501019,Completed,First,,,141h,,,,,
1236,57503,,PlayStation 4,142h,NR,,8876221,Completed,First,,,142h,,,,,
1237,57503,francisbins,PC,142h,NR,,11965805,Completed,First,"May 12, 2020",,142h,,,,,
1238,57503,apocc,PC,142h 35m,70%,"main story 97%, player level 86",7855293,Completed,First,,,142h 35m 42s,,,,,
1239,57503,,PC,142h 45m,NR,Main story + all DLC's,11576012,Completed,First,,,142h 45m,,,,,
1240,57503,,Xbox One,142h 52m,NR,,8685541,Completed,First,,52h 07m 42s,142h 52m 41s,164h 02m 42s,,,,
1241,57503,,Xbox One,143h,NR,,9464328,Completed,First,,,143h,,,,,
1242,57503,,PlayStation 4,144h,NR,,7969127,Completed,First,,,144h,,,,,
1243,57503,andersontsantos,PlayStation 4,144h 53m,NR,,10662541,Completed,First,"December 26, 2019",,144h 53m 27s,,,,,
1244,57503,,Xbox One,145h,NR,,11855600,Completed,First,,,145h,,,,,
1245,57503,SpaceInvader73,PlayStation 4,145h,NR,,8959144,Completed,First,"June 12, 2019",,145h,,,,,
1246,57503,Sebolini,PlayStation 4,145h 58m,NR,,11088267,Completed,First,"March 04, 2020",,145h 58m 37s,,,,,
1247,57503,,Xbox One,145h 59m,NR,,8825134,Completed,First,,,145h 59m 31s,,,,,
1248,57503,,PC,146h,NR,,10734665,Completed,First,,,146h,,,,,
1249,57503,Tawa,PC,147h,NR,,8489400,Completed,First,"January 05, 2019",,147h,,,,,
1250,57503,leprechaun90,PC,147h 16m,100%,,7496075,Completed,First,"July 02, 2019",,147h 16m 19s,,,,,
1251,57503,,Xbox One,150h,NR,,10172962,Completed,First,,,150h,,,,,
1252,57503,,PlayStation 4,150h 37m,NR,,11746002,Completed,First,,,150h 37m,,,,,
1253,57503,,PlayStation 4,151h,NR,,10801578,Completed,First,,,151h,,,,,
1254,57503,,Xbox One,152h 42m,NR,,10749835,Completed,First,,,152h 42m 10s,,,,,
1255,57503,mastercriminal,Xbox One,153h 08m,80%,,9474901,Completed,First,"August 29, 2019",,153h 08m,,,,,
1256,57503,Mathes,PC,155h,80%,including one of the dlc (the bad one),11398756,Completed,First,"January 27, 2020",,155h,,,,,
1257,57503,ericbiancalana,PlayStation 4,160h,100%,,6452110,Completed,First,"October 19, 2019",,160h,,,,,
1258,57503,McHawk,PlayStation 4,168h,80%,,8878224,Completed,First,"January 25, 2020",,168h,,1 aiuto utilizzato,,,
1259,57503,Private,PlayStation 4,168h,NR,,9341797,Completed,First,"June 13, 2020",,168h,,,,,
1260,57503,,PC,170h,NR,,10931957,Completed,First,,,170h,,,,,
1261,57503,Stillers,PC,173h 45m,80%,,10801400,Completed,First,"April 26, 2020",,173h 45m,,,,,
1262,57503,,PC,176h 58m,NR,,11526319,Completed,First,,,176h 58m 23s,,,,,
1263,57503,,PC,177h,NR,,8523847,Completed,First,,,177h,,,,,
1264,57503,Deuz,PC,177h,NR,Everything but ainigmatas em part of historical places,11750223,Completed,First,"May 15, 2020",,177h,,Great game.,,,
1265,57503,amanjot530,Xbox One,178h 05m,NR,,8044054,Completed,First,"January 15, 2019",,178h 05m,,,,,
1266,57503,Dyspersja_Absurdu,Xbox One,179h 52m,80%,,7383152,Custom List Completed,First,"October 06, 2019",,179h 52m 44s,,,179h 52m 44s /,,
1267,57503,Captaincj2005,Xbox One,180h,70%,This includes everything listed above + 100% completing the dlc's and their respective areas.,11971470,Completed,First,"May 30, 2020",45h 30m,180h,220h 45m,"I would never recommend 100% completing this game because it was an absolute repetitive game that dragged on and on, I was determined to do it and I did it but if you don't have the patience to play his game for 220+ hours then don't even think about it. I will never play this game again.",,,
1268,57503,Cyryus,PC,185h,NR,,7842587,Completed,First,"September 02, 2019",,185h,,,,,
1269,57503,AnalogStack,Xbox One,185h 20m,70%,"Main story, Atlantis quest line, all Lost Stories of Greece, every side quest I came across, and every location I found",8897988,Completed,First,"July 30, 2019",,185h 20m 12s,,,,,
1270,57503,Loriell,PC,192h 53m,90%,,9626988,Completed,First,"September 01, 2019",,192h 53m 37s,253h 32s,,,,
1271,57503,Aegon_G,PC,193h,NR,,7485323,Playing Completed,First,"March 15, 2019",,193h,,,278h /,,
1272,57503,,PC,194h,NR,,11032108,Completed,First,,,194h,,,,,
1273,57503,,PC,198h 02m,NR,,10918365,Completed,First,,,198h 02m 56s,,,,,
1274,57503,Sirewolf116,PlayStation 4,212h 36m,80%,,8487563,Completed,First,"March 19, 2019",,212h 36m 50s,,,,,
1275,57503,JonJon_,PC,213h,100%,,8019921,Completed,First,"January 05, 2019",,213h,,,,,
1276,57503,razmanta,PC,220h 49m,90%,91/93 achievements. All main story+DLC story quests completed. 2 sidequests left (that are not dailies).,9262145,Completed,First,"July 29, 2019",,220h 49m 40s,,,,,
1277,57503,Kalimba,PC,290h,NR,,11377229,Completed,First,"March 13, 2020",,290h,,,,,
1278,57503,dioomicida,Xbox One,52h 52m,80%,Obtained achievements and finishing the real epilogue.,7795429,Completed,First,"December 21, 2018",38h 39m 37s,49h 31m 32s,52h 52m 28s,,,,
1279,57503,Michael313,PC,57h,70%,,9075623,Completed,First,"July 03, 2019",,,57h,,,,
1280,57503,,Xbox One,60h,NR,,7292208,Completed,First,,,,60h,,,,
1281,57503,BeatGinger,PC,60h,90%,,7221022,Playing Completed,First,"October 09, 2018",25h,40h,60h,,,,
1282,57503,sthxdnn,Xbox One,62h 44m,NR,,7257099,Completed,First,"October 15, 2018",,,62h 44m,,,,
1283,57503,mikasaessukasa,PlayStation 4,63h 31m,90%,,7125573,Completed,First,"October 23, 2018",,,63h 31m,,,,
1284,57503,,PlayStation 4,63h 42m,NR,,11710322,Completed,First,,37h 12m,40h 18m,63h 42m,,,,
1285,57503,,PC,64h,NR,100% on Uplay (missing Lord of the Seas and Child of Poseidon achievements),7464140,Completed,First,,,,64h,,,,
1286,57503,j1m,Xbox One,64h,NR,,8121567,Completed,First,"January 25, 2019",33h,42h,64h,,,,
1287,57503,,PC,65h,NR,,11584434,Completed,First,,,46h,65h,,,,
1288,57503,RezMarcher,PlayStation 4,65h 30m,NR,,7348540,Completed,First,"November 26, 2018",,44h 06m,65h 30m,,,,
