,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Progress,Personal Notes,Retired Notes,Speedrun
235,46453,Miggins,Nintendo Switch,44h 54m,100%,,10520224,Playing Completed,First,"December 01, 2019",44h 54m,,,90h 07m /,,,
236,46453,demonswordsman,Nintendo Switch,44h 55m,NR,,10839836,Playing Completed,First,"February 03, 2020",44h 55m,,,38h 15m /,,,
237,46453,Ferox23,Nintendo Switch,44h 56m,NR,,11385737,Completed,First,"April 08, 2020",44h 56m,,,,,,
238,46453,,Nintendo Switch,45h,NR,,9309412,Completed,First,,45h,,,,,,
239,46453,,Nintendo Switch,45h,NR,"All 4 paths combined take ~200 hrs, but multiple playthroughs of each are encouraged to try new team compositions",9534326,Completed,Replay,,45h,200h,60h,,,,
240,46453,,Nintendo Switch,45h,NR,,10128261,Completed,First,,45h,,,,,,
241,46453,,Nintendo Switch,45h,NR,,10459226,Completed,First,,45h,,,,,,
242,46453,,Nintendo Switch,45h,NR,,11184687,Completed,Replay,,45h,150h,70h,,,,
243,46453,,Nintendo Switch,45h,NR,,11519359,Completed,First,,45h,,65h,,,,
244,46453,,Nintendo Switch,45h,NR,,11548939,Completed,First,,45h,,,,,,
245,46453,,Nintendo Switch,45h,NR,,11784192,Completed,First,,45h,,50h,,,,
246,46453,Private,Nintendo Switch,45h,NR,,9382932,Completed,First,"August 17, 2019",45h,,58h,,,,
247,46453,DurzoBlint12,Nintendo Switch,45h,90%,,10260039,Completed,First,,45h,,,,,,
248,46453,Marzanna,Nintendo Switch,45h,NR,,10679029,Replay Completed,First,"October 01, 2019",45h,,,,,,
249,46453,OnePeg,Nintendo Switch,45h,NR,,9667531,Replay Completed,First,,45h,,,,,,
250,46453,Raichu,Nintendo Switch,45h,NR,,10392169,Completed,Replay,"December 14, 2019",45h,,,,Route: New Game+ Golden Deer | Difficulty: Hard,,
251,46453,RedGyarados,Nintendo Switch,45h,NR,,11528044,Completed,First,,45h,,,,,,
252,46453,Roosevelt,Nintendo Switch,45h,80%,,10920557,Completed,First,"August 31, 2019",45h,,,,,,
253,46453,Private,Nintendo Switch,45h,NR,Only beaten Black Eagles route so far,10314469,Completed,First,"October 28, 2019",45h,,,,,,
254,46453,k3yblademast3r,Nintendo Switch,45h,80%,,9436892,Completed,First,"October 05, 2019",45h,,,,,,
255,46453,ngomesmd,Nintendo Switch,45h,90%,All four routes,11305956,Completed,First,"September 01, 2019",45h,240h,,,,,
256,46453,phendrifts,Nintendo Switch,45h,90%,,10369956,Completed,First,,45h,,,,,,
257,46453,porthunt,Nintendo Switch,45h,NR,,9300430,Completed,First,"August 03, 2019",45h,,,,,,
258,46453,woetroe,Nintendo Switch,45h,NR,,9332124,Completed,First,"August 09, 2019",45h,,,,,,
259,46453,OGX1,Nintendo Switch,45h,NR,,11895403,Completed,First,,45h 09s,,,,,,
260,46453,colimar788,Nintendo Switch,45h 01m,NR,Golden Deer route,10200209,Completed,First,"October 07, 2019",45h 01m,,,,,,
261,46453,,Nintendo Switch,45h 02m,NR,Blue Lions story,9270873,Completed,First,,45h 02m,,,,,,
262,46453,clarknova,Nintendo Switch,45h 10m,NR,,9391902,Completed,First,"August 18, 2019",45h 10m,,,,,,
263,46453,jotade,Nintendo Switch,45h 10m,NR,,9563688,Completed,First,"September 08, 2019",45h 10m,,,,,,
264,46453,kyoukq,Nintendo Switch,45h 10m,70%,,10175163,Completed,First,,45h 10m,,,,,,
265,46453,cylik,Nintendo Switch,45h 11m,80%,Black Eagles Church Route,10622754,Completed,First,"October 24, 2019",45h 11m,,,,,,
266,46453,,Nintendo Switch,45h 14m,NR,,9463293,Completed,First,,45h 14m,,,,,,
267,46453,,Nintendo Switch,45h 21m,NR,Crimson Flower Route,10886037,Completed,First,,45h 21m,,,,,,
268,46453,,Nintendo Switch,45h 28m,NR,Golden Deer Story 1st playthrough,9475662,Completed,First,,45h 28m,165h 22m,,,,,
269,46453,Tamazoid,Nintendo Switch,45h 31m,NR,Edelgard Route,11546656,Completed,First,"April 22, 2020",45h 31m,,,,,,
270,46453,JoshieYoshie,Nintendo Switch,45h 44m,90%,,11071874,Completed,First,"March 07, 2020",45h 44m,,,,,,
271,46453,Spud112263,Nintendo Switch,45h 49m,80%,,9675349,Completed,First,,45h 49m,,,,,,
272,46453,Doddy414,Nintendo Switch,45h 50m,90%,,11612129,Completed,First,,45h 50m,,70h,,,,
273,46453,Fivda,Nintendo Switch,46h,NR,,10670190,Completed,First,"January 16, 2020",46h,,,,,,
274,46453,JamaicanBacon08,Nintendo Switch,46h,NR,,10546090,Completed,First,"December 05, 2019",46h,,,,,,
275,46453,aleqhz,Nintendo Switch,46h,90%,,10848660,Completed,First,January 2020,46h,160h,65h,,,,
276,46453,zera32,Nintendo Switch,46h 02m,100%,Hard mode - Blue lions,11943207,Completed,First,,46h 02m,,,,,,
277,46453,Talvos,Nintendo Switch,46h 16m,NR,,9689758,Completed,First,"September 20, 2019",46h 16m,,,,,,
278,46453,Private,Nintendo Switch,46h 21m,NR,,11940733,Completed,First,"January 30, 2020",46h 21m,240h,60h,,,,
279,46453,chihuahualoco333,Nintendo Switch,46h 35m,NR,Blue Lions Normal/Classic route. Had to sacrifice some units in the final map,9443787,Playing Completed,First,"August 25, 2019",46h 35m,,,,,,
280,46453,,Nintendo Switch,46h 35m,NR,,9294826,Completed,First,,46h 35m 14s,,,,,,
281,46453,henthepig,Nintendo Switch,46h 42m,NR,Blue Lions Playthrough,11100526,Completed,First,,46h 42m,,,,,,
282,46453,,Nintendo Switch,46h 56m,NR,,11993670,Completed,First,,46h 56m,,,,,,
283,46453,,Nintendo Switch,47h,NR,,11015003,Completed,First,,47h,,,,,,
284,46453,,Nintendo Switch,47h,NR,,11157132,Completed,First,,47h,,,,,,
285,46453,crono3,Nintendo Switch,47h,NR,,9111859,Completed,First,"August 02, 2019",47h,,,,,,
286,46453,solairesflair,Nintendo Switch,47h,NR,,10732016,Completed,First,"January 20, 2020",47h,,,,,,
287,46453,,Nintendo Switch,47h 06m,NR,,11816331,Completed,First,,47h 06m,,,,,,
288,46453,beastnine,Nintendo Switch,47h 12m,NR,,11227181,Completed,First,"March 23, 2020",47h 12m 55s,,,,,,
289,46453,,Nintendo Switch,47h 22m,NR,,9312232,Completed,First,,47h 22m,175h 25m 46s,68h 37m 50s,,,,
290,46453,zeuswaffle19,Nintendo Switch,47h 29m,80%,,9369698,Completed,First,"August 15, 2019",47h 29m,,,,,,
291,46453,waycarer,Nintendo Switch,47h 32m,100%,,11508285,Completed,First,"February 12, 2020",47h 32m 15s,,,,,,
292,46453,Private,Nintendo Switch,47h 34m,NR,Blue Lions,9298815,Completed,First,"September 21, 2019",47h 34m 58s,105h 38m 58s,,,,,
293,46453,CBXZero,Nintendo Switch,47h 36m,100%,,10186219,Completed,First,"October 03, 2019",47h 36m,,,,,,
294,46453,MrRibena,Nintendo Switch,47h 39m,NR,Blue Lions,10413800,Completed,First,"November 11, 2019",47h 39m,,,,,,
295,46453,trumbler,Nintendo Switch,47h 44m,NR,,9573802,Completed,First,"September 09, 2019",47h 44m,,,,,,
296,46453,Private,Nintendo Switch,47h 45m,NR,,9383399,Completed,First,"August 17, 2019",47h 45m,,,,,,
297,46453,cathery,Nintendo Switch,47h 59m,70%,Did the crimson flower route,10496094,Completed,First,"August 25, 2019",47h 59m,,,,,,
298,46453,,Nintendo Switch,48h,NR,,11940610,Completed,First,,48h,,,,,,
299,46453,JobTrunicht,Nintendo Switch,48h,90%,Aigle de Jais,11494543,Completed,First,April 2020,48h,,,,,,
300,46453,Mahjohn,Nintendo Switch,48h,NR,,10854032,Completed,First,"November 05, 2019",48h,,,,,,
301,46453,RaptorWaptor,Nintendo Switch,48h,80%,,9437629,Completed,First,"August 20, 2019",48h,,,,Hard Classic,,
302,46453,Sgt_Lix,Nintendo Switch,48h,NR,,10515347,Playing Completed,First,,48h,,105h,105h /,,,
303,46453,dankenava31,Nintendo Switch,48h,100%,,9324753,Completed,First,"August 08, 2019",48h,198h,,,,,
304,46453,jidar,Nintendo Switch,48h,NR,"Black Eagles storyline, killed the church",10274839,Completed,First,"October 19, 2019",48h,,,,,,
305,46453,kevon24,Nintendo Switch,48h,70%,,11951617,Completed,First,"June 10, 2020",48h,,,,,,
306,46453,,Nintendo Switch,48h 30m,NR,,9501784,Completed,First,,48h 30m,,,,,,
307,46453,Great_MadScientist04,Nintendo Switch,48h 30m,NR,,9330293,Completed,First,,48h 30m,,106h 32m,,,,
308,46453,,Nintendo Switch,48h 35m,NR,,9696361,Completed,First,,48h 35m,,,,,,
309,46453,EmperorGandhi,Nintendo Switch,48h 35m,90%,,11043579,Completed,First,"February 23, 2020",48h 35m,,,,,,
310,46453,Yekii,Nintendo Switch,48h 47m,100%,,11296997,Completed,First,"February 11, 2020",48h 47m,,,,,,
311,46453,Pepsimurti,Nintendo Switch,48h 50m,90%,,11611375,Completed,First,"January 12, 2020",48h 50m 11s,145h 25m 09s,,,,,
312,46453,,Nintendo Switch,49h,NR,Hard/Classic,9347415,Completed,First,,49h,,55h,,,,
313,46453,,Nintendo Switch,49h,NR,,10914124,Completed,First,,49h,,,,,,
314,46453,Chill200,Nintendo Switch,49h,NR,,11145016,Completed,First,"April 22, 2020",49h,,,,,,
315,46453,Cyberfire,Nintendo Switch,49h,NR,Black Eagles route,9507155,Completed,First,"August 28, 2019",49h,,,,,,
316,46453,Synnnapse,Nintendo Switch,49h,NR,,11904475,Completed,First,"February 04, 2020",49h,,,,,,
317,46453,Private,Nintendo Switch,49h 02m,NR,,9370688,Completed,First,"January 20, 2020",49h 02m,,,,,,
318,46453,krv,Nintendo Switch,49h 03m,80%,,10962927,Completed,First,,49h 03m,,,,,,
319,46453,shadowbreakqr,Nintendo Switch,49h 09m,NR,,10929325,Completed,First,,49h 09m,,,,crimson flowers,,
320,46453,llamasa,Nintendo Switch,49h 20m,NR,,10303769,Completed,First,,49h 20m,,,,,,
321,46453,Siviquiti,Nintendo Switch,49h 27m,NR,,11639602,Completed,First,"April 26, 2020",49h 27m,,,,,,
322,46453,EvieTheEevee,Nintendo Switch,49h 41m,100%,,11700389,Completed,First,"May 10, 2020",49h 41m,,,,,,
323,46453,HunterGamerLive,Nintendo Switch,49h 50m,NR,New Game Plus on Chapter 3,11313538,Completed,First,,49h 50m,,52h 34m,,Physical Version,,
324,46453,Maxxlle,Nintendo Switch,49h 56m,90%,,10974475,Completed,Replay,"March 01, 2020",49h 56m,,,,Black Eagles,,
325,46453,JeremyPlaysWell,Nintendo Switch,49h 58m,NR,,10238445,Completed,First,"October 13, 2019",49h 58m,,,,,,
326,46453,JeremySsssszz,Nintendo Switch,49h 58m,NR,,9703256,Playing Completed,First,"October 01, 2019",49h 58m,,,,,,
327,46453,,Nintendo Switch,50h,NR,,9600087,Completed,Replay,,50h,200h,60h,,,,
328,46453,,Nintendo Switch,50h,NR,,9660430,Completed,First,,50h,,,,,,
329,46453,,Nintendo Switch,50h,NR,Golden Deer route,10182322,Completed,First,,50h,,,,,,
330,46453,,Nintendo Switch,50h,NR,,10190973,Completed,First,,50h,,70h,,,,
331,46453,,Nintendo Switch,50h,NR,,10229452,Completed,First,,50h,,,,,,
332,46453,,Nintendo Switch,50h,NR,,11234788,Completed,First,,50h,,75h,,,,
333,46453,,Nintendo Switch,50h,NR,,11784177,Completed,First,,50h,,60h,,,,
334,46453,BishounenP,Nintendo Switch,50h,NR,BL,9498565,Completed,First,"August 31, 2019",50h,,,,,,
335,46453,Gashin,Nintendo Switch,50h,NR,,11108193,Completed,First,"March 01, 2020",50h,,,,,,
336,46453,Jericho492,Nintendo Switch,50h,NR,,11292201,Playing Completed,First,"March 29, 2020",50h,,65h,65h /,,,
337,46453,King_K,Nintendo Switch,50h,100%,,9238999,Completed,First,"September 25, 2019",50h,147h,114h,,,,
338,46453,LaViel,Nintendo Switch,50h,NR,,9331811,Completed,First,"August 09, 2019",50h,125h,,,,,
339,46453,Manuki,Nintendo Switch,50h,NR,,11654360,Completed,First,"May 03, 2020",50h,,,,,,
340,46453,OWade96,Nintendo Switch,50h,NR,,11774793,Completed,First,"May 18, 2020",50h,,70h,,,,
341,46453,Private,Nintendo Switch,50h,100%,,11371738,Completed,First,"September 13, 2019",50h,,,,,,
342,46453,Private,Nintendo Switch,50h,90%,,9302700,Completed,First,"August 04, 2019",50h,,,,,,
343,46453,RetroGamerAndrew,Nintendo Switch,50h,90%,"Black Eagles, Normal/Classic, Edelgard route, no companion deaths",9330951,Completed,First,"September 04, 2019",50h,,,,,,
344,46453,ShinjiTFP,Nintendo Switch,50h,80%,,9207453,Backlog Completed,Replay,"September 06, 2019",50h,,80h,80h /,,,
345,46453,TheEvilSwineReturns,Nintendo Switch,50h,NR,,9450041,Completed,First,,50h,200h,60h,,,,
346,46453,Ulfr,Nintendo Switch,50h,NR,,11560120,Playing Replay Completed,First,"April 26, 2020",50h,,,50h /,,,
347,46453,Wholegrain_Pasta,Nintendo Switch,50h,90%,,11440638,Completed,Replay,,50h,,,,Black Eagles,,
348,46453,bakablast,Nintendo Switch,50h,NR,,10230950,Completed,First,"October 11, 2019",50h,,55h,,,,
349,46453,dasmole,Nintendo Switch,50h,NR,,10581528,Completed,First,"December 12, 2019",50h,,,,,,
350,46453,fw190a8,Nintendo Switch,50h,NR,,10872188,Completed,First,"January 14, 2020",50h,,,,,,
351,46453,glunders,Nintendo Switch,50h,NR,,9561564,Completed,First,"September 08, 2019",50h,,,,,,
352,46453,lebron23,Nintendo Switch,50h,NR,,9312115,Completed,Replay,"August 06, 2019",50h,,90h,,,,
353,46453,robx4000,Nintendo Switch,50h,NR,,11941784,Completed,First,"June 09, 2020",50h,,,,,,
354,46453,Private,Nintendo Switch,50h,80%,,11787150,Completed,First,"January 22, 2020",50h,,,,,,
355,46453,widec,Nintendo Switch,50h,70%,四線全通,9385507,Completed,First,"November 07, 2019",50h,157h 28m,67h 25m,,,,
356,46453,lvsanchez,Nintendo Switch,50h 01m,NR,Edelgard route,10199369,Completed,First,"October 06, 2019",50h 01m,,,,,,
357,46453,dana_ava,Nintendo Switch,50h 02m,NR,,9230264,Completed,First,"April 13, 2020",50h 02m,,,,,,
358,46453,,Nintendo Switch,50h 02m,NR,,9339563,Completed,First,,50h 02m 03s,,,,,,
359,46453,,Nintendo Switch,50h 10m,NR,,9309719,Completed,First,,50h 10m,,,,,,
360,46453,,Nintendo Switch,50h 12m,NR,Golden Deer Route,11813948,Completed,First,,50h 12m,,,,,,
361,46453,,Nintendo Switch,50h 17m,NR,,11060703,Completed,First,,50h 17m,,,,,,
362,46453,mimikyu21,Nintendo Switch,50h 17m,90%,Blue Lions!,9688535,Completed,First,,50h 17m,,,,Blue Lions - Azure Moon Route,,
363,46453,Moist_Wrist,Nintendo Switch,50h 23m,90%,Blue lion storyline,10250805,Completed,First,"March 09, 2020",50h 23m,,,,,,
364,46453,Cectis,Nintendo Switch,50h 25m,100%,,9651425,Completed,First,"September 15, 2019",50h 25m,,,,,,
365,46453,,Nintendo Switch,50h 30m,NR,,9305567,Completed,First,,50h 30m,,,,,,
366,46453,,Nintendo Switch,50h 30m,NR,,9421368,Completed,First,,50h 30m,,,,,,
367,46453,tuxstein,Nintendo Switch,50h 30m,100%,golden deer,9326110,Completed,First,"September 05, 2019",50h 30m,,,,,,
368,46453,,Nintendo Switch,50h 34m,NR,,10246068,Completed,First,,50h 34m,,,,,,
369,46453,furai,Nintendo Switch,50h 43m,NR,,10993463,Completed,First,"February 13, 2020",50h 43m,,,,,,
370,46453,basedDAVE,Nintendo Switch,50h 44m,NR,,10828006,Completed,First,"February 07, 2020",50h 44m,,,,,,
371,46453,alphabona,Nintendo Switch,50h 45m,NR,,9550416,Completed,First,"September 07, 2019",50h 45m,,,,,,
372,46453,marjolycookie,Nintendo Switch,50h 52m,NR,,11808264,Completed,First,"August 17, 2019",50h 52m,,,,,,
373,46453,rodtrindade,Nintendo Switch,51h,NR,,10496428,Completed,First,"November 25, 2019",51h,,,,,,
374,46453,soadshavo56,Nintendo Switch,51h,NR,,9578669,Completed,First,"September 02, 2019",51h,,,,,,
375,46453,,Nintendo Switch,51h 03m,NR,Golden Deer Route,9287184,Completed,First,,51h 03m,,,,,,
376,46453,,Nintendo Switch,51h 15m,NR,,9321189,Completed,First,,51h 15m,,,,,,
377,46453,,Nintendo Switch,51h 17m,NR,"Played for Adrestian Empire, played some extra and quest battles. Complexity — Classic Easy mode.",11209038,Completed,First,,51h 17m,,,,,,
378,46453,kanellos,Nintendo Switch,51h 30m,100%,,9679868,Completed,First,"September 19, 2019",51h 30m,,,,,,
379,46453,squiddivision,Nintendo Switch,51h 36m,NR,,10437145,Completed,First,"November 16, 2019",51h 36m,,,,,,
380,46453,souhiyori,Nintendo Switch,51h 41m,NR,Blue Lions route,9653553,Completed,First,"September 15, 2019",51h 41m,,,,,,
381,46453,Laso,Nintendo Switch,51h 48m,100%,,11331303,Completed,First,"April 03, 2020",51h 48m,,,,,,
382,46453,,Nintendo Switch,52h,NR,,9386755,Completed,First,,52h,,,,,,
383,46453,Daiugla,Nintendo Switch,52h,90%,,11767577,Completed,First,"May 17, 2020",52h,,,,,,
384,46453,MotherMilly,Nintendo Switch,52h,90%,,9577687,Playing Completed,First,"January 20, 2020",52h,,,53h /,,,
385,46453,techfreak101,Nintendo Switch,52h,NR,"Dimitri's Story, Normal/Classic",9277131,Playing Completed,First,"April 10, 2020",52h,,,52h 10m /,,,
386,46453,Nadimaster,Nintendo Switch,52h,NR,,10858560,Completed,First,"January 22, 2020",52h 45s,,,,,,
387,46453,,Nintendo Switch,52h 03m,NR,,9516578,Completed,First,,52h 03m 40s,,,,,,
388,46453,ItzBeeZy,Nintendo Switch,52h 09m,NR,Blue Lions,9350158,Completed,First,"August 10, 2019",52h 09m,,,,,,
389,46453,mayolover95,Nintendo Switch,52h 25m,NR,,11034601,Completed,First,"August 03, 2019",52h 25m,,,,,,
390,46453,,Nintendo Switch,52h 40m,NR,,9339024,Completed,First,,52h 40m,,,,,,
391,46453,Yoshikenny_Kira,Nintendo Switch,53h,100%,Edelgard Route,11304752,Completed,First,"March 30, 2020",53h,,,,,,
392,46453,Xepherian,Nintendo Switch,53h 16m,NR,"Classic / Hard. Golden Deer. Best route, best house.",10521160,Completed,Replay,"October 01, 2019",53h 16m,,,,,,
393,46453,kaizo,Nintendo Switch,53h 20m,NR,"Golden Deer, Normal. Too easy!! :(",9560968,Completed,First,"September 08, 2019",53h 20m,,,,,,
394,46453,eefara,Nintendo Switch,53h 25m,NR,,9358887,Completed,First,"August 12, 2019",53h 25m,,,,,,
395,46453,marksman13,Nintendo Switch,53h 52m,NR,Black Eagles - Church path,10276561,Completed,First,"October 20, 2019",53h 52m,,,,,,
396,46453,Ribok,Nintendo Switch,54h,NR,Black Eagles church route,9697448,Completed,First,"September 22, 2019",54h,,60h,,,,
397,46453,SteveNick786,Nintendo Switch,54h,90%,,9377663,Completed,First,"August 16, 2019",54h,,,,,,
398,46453,mazen94,Nintendo Switch,54h,90%,,9474601,Completed,First,"August 29, 2019",54h,,,,,,
399,46453,,Nintendo Switch,54h 10m,NR,,11525704,Completed,First,,54h 10m 45s,185h 24m 46s,65h 45m 13s,,,,
400,46453,,Nintendo Switch,54h 12m,NR,,10265764,Completed,First,,54h 12m,,,,,,
401,46453,Nightblade1,Nintendo Switch,54h 52m,90%,Golden Deer Route: Verdant Wind,9358099,Completed,First,"September 11, 2019",54h 52m,,,,,,
402,46453,,Nintendo Switch,55h,NR,,10329136,Completed,First,,55h,185h,80h,,,,
403,46453,,Nintendo Switch,55h,NR,,10706769,Completed,First,,55h,,,,,,
404,46453,,Nintendo Switch,55h,NR,,10839437,Completed,First,,55h,,,,,,
405,46453,Aeron_ZX,Nintendo Switch,55h,NR,,9455771,Completed,First,"August 25, 2019",55h,,200h,,,,
406,46453,Edwardd,Nintendo Switch,55h,NR,,9389036,Completed,First,"August 19, 2019",55h,,,,,,
407,46453,FinnZL1030,Nintendo Switch,55h,100%,,11043587,Completed,First,December 2019,55h,,,,,,
408,46453,Shima,Nintendo Switch,55h,100%,1 House,10382514,Completed,First,"January 02, 2020",55h,,,,,,
409,46453,TheKingOfLimb5,Nintendo Switch,55h,NR,Blue Lion,9273288,Completed,First,"July 31, 2019",55h,,,,,,
410,46453,Vanethos,Nintendo Switch,55h,NR,,10462822,Completed,First,"November 05, 2019",55h,,,,,,
411,46453,dissi,Nintendo Switch,55h,NR,,11811714,Completed,First,"February 14, 2020",55h,,,,,,
412,46453,gamblor88,Nintendo Switch,55h,80%,,10791050,Completed,First,"January 10, 2020",55h,,,,,,
413,46453,joseasd,Nintendo Switch,55h,NR,,10924708,Completed,First,"February 02, 2020",55h,,,,,,
414,46453,leowright,Nintendo Switch,55h,NR,,9579422,Completed,First,"September 11, 2019",55h,,,,,,
415,46453,Private,Nintendo Switch,55h,100%,60,11381923,Completed,Replay,"April 08, 2020",55h,,,,,,
416,46453,redfield70x7,Nintendo Switch,55h,NR,,10629430,Completed,First,"December 21, 2019",55h,,,,,,
417,46453,robbiedeg,Nintendo Switch,55h,NR,,10706204,Completed,First,"December 31, 2019",55h,,,,,,
418,46453,,Nintendo Switch,55h 15m,NR,,9464322,Completed,First,,55h 15m 34s,,,,,,
419,46453,andrelvb,Nintendo Switch,55h 18m,90%,,9460372,Completed,First,"August 26, 2019",55h 18m,,,,,,
420,46453,Private,Nintendo Switch,55h 20m,100%,,9542591,Playing Completed,First,"October 02, 2019",55h 20m,,,55h 20m /,,,
421,46453,woopox,Nintendo Switch,55h 20m,NR,,10284906,Completed,First,"October 21, 2019",55h 20m,,89h 38m,,,,
422,46453,ClassicMozilla,Nintendo Switch,55h 22m,NR,,9532965,Completed,First,"September 04, 2019",55h 22m,,,,,,
423,46453,,Nintendo Switch,55h 23m,NR,,10280057,Completed,First,,55h 23m,,,,,,
424,46453,,Nintendo Switch,55h 25m,NR,,9359584,Completed,First,,55h 25m 36s,,,,,,
425,46453,,Nintendo Switch,55h 26m,NR,,9442798,Completed,First,,55h 26m,,,,,,
426,46453,Private,Nintendo Switch,55h 26m,90%,,11114243,Completed,First,"March 08, 2020",55h 26m,,,,,,
427,46453,,Nintendo Switch,55h 30m,NR,,9443710,Completed,First,,55h 30m,,180h,,,,
428,46453,SakuraLilia,Nintendo Switch,55h 34m,NR,,9269017,Completed,First,"August 24, 2019",55h 34m,,,,,,
429,46453,Desom,Nintendo Switch,55h 38m,100%,Blue Lions route,9702723,Completed,First,"December 08, 2019",55h 38m,,,,Blue Lions route. I love my children.,,
430,46453,,Nintendo Switch,55h 54m,NR,Leisurely played,9354369,Completed,First,,55h 54m,,,,,,
431,46453,,Nintendo Switch,56h,NR,Verdant wind route,11555086,Completed,First,,56h,,,,,,
432,46453,Marowhacker,Nintendo Switch,56h,90%,,11193374,Completed,First,"October 07, 2019",56h,,,,,,
433,46453,Retororando,Nintendo Switch,56h,90%,,9502583,Completed,First,"November 25, 2019",56h,,,,,,
434,46453,tower12346,Nintendo Switch,56h,90%,,10517092,Completed,First,,56h,,,,,,
435,46453,Bouland,Nintendo Switch,56h 14m,90%,normal/casual/yellow house. end screen save file time. didn't skip cinematics and credits. skipped support dialogue,9285696,Completed,First,"August 02, 2019",56h 14m,,,,,,
436,46453,Nightblade1,Nintendo Switch,56h 16m,90%,Blue Lions Route: Azure Moon,9236971,Completed,Replay,"May 04, 2020",56h 16m,,,,,,
437,46453,aleek556,Nintendo Switch,56h 21m,90%,,9570307,Completed,First,"September 09, 2019",56h 21m,,,,,,
