,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Speedrun,Personal Notes,Progress,Retired Notes,Co-Op
216,57479,Private,PC,6h 31m,NR,Leon,11613532,Completed,First,"April 30, 2020",6h 31m 22s,,,,,,,
217,57479,,PC,6h 31m,NR,,8189980,Completed,First,,6h 31m 45s,,,,,,,
218,57479,slickochet,PC,6h 32m,NR,IGT: 5:29:59. Assisted mode.,8122366,Completed,First,"January 29, 2019",6h 32m 12s,,,,2nd run Claire.,,,
219,57479,TakedX,PC,6h 32m,NR,,8618539,Completed,First,"April 14, 2019",6h 32m 48s,,,1h 42m,,,,
220,57479,,PC,6h 33m,NR,,8381414,Completed,First,,6h 33m,,,,,,,
221,57479,Cguine,PC,6h 33m,NR,,11533310,Completed,First,"March 19, 2020",6h 33m,,,,,,,
222,57479,dekenfrost,PC,6h 33m,NR,,8137010,Completed,First,"January 27, 2019",6h 33m,,,,,,,
223,57479,,PC,6h 34m,NR,,8146596,Completed,First,,6h 34m,,12h 10m,,,,,
224,57479,aashishvishnoi,PC,6h 34m,NR,,11679240,Completed,First,"May 08, 2020",6h 34m,,,,,,,
225,57479,Jamerlich,PlayStation 4,6h 34m,NR,,10677023,Completed,First,"January 25, 2020",6h 34m 46s,,11h 42m 58s,,,,,
226,57479,,PlayStation 4,6h 35m,NR,,8145571,Completed,First,,6h 35m,,,,,,,
227,57479,Mudman,PC,6h 35m,100%,,11486108,Completed,First,"April 18, 2020",6h 35m,,,,,,,
228,57479,Tamsmit,PC,6h 35m,NR,,10852731,Completed,Replay,"January 20, 2020",6h 35m,,,,,,,
229,57479,Edco0328,PC,6h 36m,90%,,10737372,Completed,Replay,"December 25, 2019",6h 36m,,,,,,,
230,57479,RandomHypnotica,PC,6h 36m,90%,"Leon A/Claire B Standard, All Items/Rooms, 39/33 saves, B Rank",8123379,Completed,First,"February 02, 2019",6h 36m 21s,,11h 36m 13s,,,,,
231,57479,,PlayStation 4,6h 36m,NR,,8158713,Completed,First,,6h 36m 24s,,,,,,,
232,57479,HecTiicClaw,Xbox One,6h 36m,90%,,8180813,Completed,First,"February 01, 2019",6h 36m 40s,,,,,,,
233,57479,,PC,6h 37m,NR,,10879494,Completed,First,,6h 37m,,,,,,,
234,57479,RevelGrande,PC,6h 37m,NR,,10172391,Completed,First,"October 06, 2019",6h 37m 17s,,,,,,,
235,57479,Tash92,PlayStation 4,6h 37m,NR,,8180541,Completed,First,"January 27, 2019",6h 37m 35s,,,,,,,
236,57479,,Xbox One,6h 37m,NR,,8536743,Completed,First,,6h 37m 58s,,,1h 58m 16s,,,,
237,57479,,PC,6h 38m,NR,,9572461,Completed,First,,6h 38m,,,,,,,
238,57479,Ciclon,PC,6h 38m,100%,,8686507,Completed,First,"May 05, 2019",6h 38m,,12h 13m,,,,,
239,57479,ROBALEXXX_CP,PlayStation 4,6h 38m,100%,,8132684,Completed,First,"January 27, 2019",6h 38m,,11h 55m,,,,,
240,57479,nico00007566,PC,6h 38m,NR,Claire A,8122927,Completed,First,"January 25, 2019",6h 38m 21s,,,,,,,
241,57479,pedrix,PC,6h 38m,100%,"Claire, Assisted, 28 saves, B score.",10845310,Completed,First,"January 23, 2020",6h 38m 45s,,,,,,,
242,57479,Elvenstein,PlayStation 4,6h 38m,NR,Leon A - Rank B + Claire B - Rank S,8728928,Completed,First,"May 06, 2019",6h 38m 51s,,9h 13m 18s,,,,,
243,57479,ItzBeeZy,Xbox One,6h 39m,NR,Leon story A. Assisted difficulty,11438579,Completed,First,"April 13, 2020",6h 39m 42s,,,,,,,
244,57479,Angmar,PlayStation 4,6h 39m,80%,,8173908,Completed,First,"February 02, 2019",6h 39m 56s,,,,,,,
245,57479,Gdugz,PlayStation 4,6h 40m,90%,Claire A & Leon B,8413174,Completed,First,"March 06, 2019",6h 40m,,11h 30m,,,,,
246,57479,NikkiTanaka,PC,6h 40m,NR,,10912915,Playing Completed,First,"January 30, 2020",6h 40m,,,,,,,
247,57479,Optim,PC,6h 40m,100%,,8421897,Completed,First,"March 06, 2019",6h 40m,,,,,,,
248,57479,thatpower,PC,6h 40m,70%,,10981220,Completed,First,"April 18, 2019",6h 40m,,,,,,,
249,57479,Useless_,PC,6h 40m,NR,"Went for some optional content, but also ran through certain parts.",10640934,Completed,First,,6h 40m 48s,,,,,,,
250,57479,BestSinceDayO134,PlayStation 4,6h 41m,90%,,10808442,Completed,First,"January 14, 2020",6h 41m 45s,,,,,,,
251,57479,KevinWI,PC,6h 42m,90%,,8681251,Completed,First,"April 28, 2019",6h 42m,,,,,,,
252,57479,,PlayStation 4,6h 42m,NR,Claire story,8117594,Completed,First,,6h 42m 34s,,,,,,,
253,57479,Sertara,PlayStation 4,6h 42m,80%,,10511450,Completed,First,"December 25, 2019",6h 42m 41s,,,,,,,
254,57479,Athruntalan,PC,6h 43m,90%,"Leon playthrough, B rank.",8178099,Completed,First,"February 26, 2019",6h 43m 33s,,,,,,,
255,57479,ImBory,PlayStation 4,6h 43m,NR,,11534080,Completed,First,"April 21, 2020",6h 43m 56s,,,,,,,
256,57479,Madai,PC,6h 45m,90%,,10802773,Backlog Completed,First,"January 11, 2020",6h 45m,,,,,,,
257,57479,Private,PlayStation 4,6h 45m,NR,,8695153,Completed,First,"May 01, 2019",6h 45m,,,,,,,
258,57479,Private,PC,6h 45m,NR,,8728013,Completed,First,"May 06, 2019",6h 45m,,,,,,,
259,57479,,PC,6h 45m,NR,,11359296,Completed,Replay,,6h 45m 37s,,,,,,,
260,57479,,PC,6h 45m,NR,,8147797,Completed,First,,6h 45m 52s,,,,,,,
261,57479,zackner,PlayStation 4,6h 45m,90%,,11068562,Completed,First,"February 29, 2020",6h 45m 56s,,,,Ruta de Leon [Recorrido 1],,,
262,57479,CelticLion17,PC,6h 46m,90%,Leon - Standard Mode,8144915,Completed,First,"January 28, 2019",6h 46m 44s,,,,,,,
263,57479,Brownbearjeww,PlayStation 4,6h 48m,100%,Just the Leon run,8465021,Completed,First,"March 03, 2019",6h 48m 46s,,12h 08m 22s,,,,,
264,57479,DampestLasagna,Xbox One,6h 50m,NR,,8228700,Completed,First,"February 08, 2019",6h 50m,,,,,,,
265,57479,alphasharks,PlayStation 4,6h 50m,NR,One of the best in the series,10594847,Completed,First,"December 15, 2019",6h 50m,,,,,,,
266,57479,corruptedcast,PC,6h 50m,90%,Claire - First Playthrough - Ingame timer was 6 hours and 02 minutes,8119715,Completed,First,"January 25, 2019",6h 50m,,,,,,,
267,57479,dedward,PlayStation 4,6h 50m,NR,,8386966,Completed,First,"March 02, 2019",6h 50m,,,,,,,
268,57479,galdino662,PC,6h 50m,90%,,10682287,Completed,First,"December 29, 2019",6h 50m,,,,,,,
269,57479,Harpy,PlayStation 4,6h 50m,NR,,8185685,Completed,First,"January 29, 2019",6h 50m 47s,,,,"1st playthrough; Leon, 6:50:47
2nd playthrough; Claire, 6:59:57",,,
270,57479,Private,PlayStation 4,6h 51m,NR,Leon B 5:22:01,11310552,Completed,Replay,"March 29, 2020",6h 51m 01s,,12h 13m 02s,,,,,
271,57479,Le_Don,PlayStation 4,6h 51m,100%,,10859868,Custom List Completed,First,"January 29, 2019",6h 51m 10s,,12h 20m 56s,,,,,
272,57479,b4idie,PC,6h 52m,100%,,10792126,Replay Completed,Replay,"January 12, 2020",6h 52m 08s,,,,"Leon B (Standard)
Total time: 06:16:56
Saves: 25
C rank",6h 52m 08s /,,
273,57479,carbonatedbean,PlayStation 4,6h 52m,NR,,10376916,Completed,First,"October 31, 2019",6h 52m 26s,,,,,,,
274,57479,,PlayStation 4,6h 53m,NR,,8121146,Completed,First,,6h 53m,,,,,,,
275,57479,Kikkelipaa666,PC,6h 53m,90%,,10887497,Completed,First,"January 26, 2020",6h 53m 28s,,,,,,,
276,57479,Private,PC,6h 54m,70%,"Leon play, with guides, standard difficulty.",8626326,Completed,First,"April 21, 2019",6h 54m 12s,,,,,,,
277,57479,B4sketC4se,PC,6h 54m,100%,,8508484,Completed,First,"April 06, 2020",6h 54m 40s,,,,,,,
278,57479,,PlayStation 4,6h 54m,NR,,8145473,Completed,First,,6h 54m 48s,,,,,,,
279,57479,Nickoli,PC,6h 56m,NR,Claire A only,8353901,Completed,First,"March 02, 2019",6h 56m,,,,,,,
280,57479,,PC,6h 57m,NR,,8146449,Completed,First,,6h 57m,,,,,,,
281,57479,TheMSN,PC,6h 57m,90%,,8157375,Completed,First,"January 29, 2019",6h 57m,,12h 20m,,,,,
282,57479,TheRemainingWolf,PlayStation 4,6h 57m,100%,,8346507,Completed,First,"February 07, 2019",6h 57m 04s,,,,,,,
283,57479,jacobop13,PC,6h 57m,100%,47 saves,10505127,Completed,First,"December 09, 2019",6h 57m 22s,,,,,,,
284,57479,,PlayStation 4,6h 57m,NR,"After completing the main story, the second scenario is unlocked, which I imagine is roughly around the same amount of t",11498427,Completed,First,,6h 57m 44s,,,,,,,
285,57479,Lonxu,PC,6h 58m,NR,,8585858,Completed,First,"April 08, 2019",6h 58m,,,,,,,
286,57479,viinaji,PC,6h 58m,NR,In Game Total Time : 06:58:21 but my Track : 08:42:03,11379515,Completed,First,"April 07, 2020",6h 58m 21s,,,,,,,
287,57479,Ace7zar3,PlayStation 4,6h 58m,90%,Leon Playthrough,10294741,Completed,First,"October 23, 2019",6h 58m 40s,,,,,,,
288,57479,ToastyFrog,PC,6h 58m,100%,,8137609,Completed,First,"January 27, 2019",6h 58m 42s,,,,,,,
289,57479,asotahu,PC,6h 59m,NR,,11782185,Completed,First,"April 14, 2020",6h 59m,,,,,,,
290,57479,,PC,6h 59m,NR,,9302517,Completed,First,,6h 59m 51s,,,,,,,
291,57479,,PC,7h,NR,,8146723,Completed,First,,7h,,,,,,,
292,57479,,PC,7h,NR,,8210016,Completed,First,,7h,,,,,,,
293,57479,,Xbox One,7h,NR,,8331494,Completed,First,,7h,,,,,,,
294,57479,CandyBroker,PC,7h,NR,,8171073,Backlog Completed,First,"June 28, 2019",7h,,,,,11h /,,
295,57479,Caspel,Xbox One,7h,80%,,11612946,Completed,First,"April 30, 2020",7h,,,,,,,
296,57479,Darkoverlord,PlayStation 4,7h,NR,,8021460,Completed,First,"January 28, 2019",7h,,9h,,,,,
297,57479,HoHo23,PC,7h,NR,just Claire's play through.,10604232,Completed,First,"January 04, 2020",7h,,,,,,,
298,57479,MAXHAH,PlayStation 4,7h,80%,,10597949,Completed,First,"December 16, 2019",7h,,,,,,,
299,57479,NastyNecros,PC,7h,90%,Just the Leon Campaign.,8221928,Completed,First,"February 07, 2019",7h,,,,,,,
300,57479,Private,PC,7h,NR,"Leon A Only so far, doubt I'll do extras",11593464,Completed,First,"April 28, 2020",7h,,,,,,,
301,57479,PiteroS,PC,7h,NR,,10234558,Completed,First,"January 27, 2019",7h,,,,,,,
302,57479,Private,PlayStation 4,7h,NR,,8767795,Completed,First,"November 30, 2019",7h,,,,,,,
303,57479,Snapisnoo,PC,7h,NR,Leon playthrough,9362966,Completed,First,"February 16, 2019",7h,,,,,,,
304,57479,Vitao,PC,7h,NR,,11458344,Completed,First,"April 15, 2020",7h,,11h,,,,,
305,57479,VitorVex,PlayStation 4,7h,NR,,11204658,Completed,First,,7h,,,,,,,
306,57479,blackMamba1187,PC,7h,90%,Standard ; B rating,8655313,Completed,First,"April 21, 2019",7h,,,,7700k 1080ti 3440x1440,,,
307,57479,cabal901,PC,7h,NR,,10785118,Completed,First,"January 09, 2020",7h,,,,,,,
308,57479,davidmaggs,PlayStation 4,7h,NR,,8323007,Completed,First,"January 29, 2019",7h,,,,,,,
309,57479,jakerfv,PC,7h,NR,,10307365,Completed,First,2019,7h,,,,,,,
310,57479,kotra97,PC,7h,NR,,10773471,Completed,First,"January 07, 2020",7h,,15h,,,,,
311,57479,lambdan,PC,7h,NR,,10479618,Completed,First,"January 27, 2019",7h,,,,,,,
312,57479,Private,PC,7h,NR,,10496463,Completed,First,"February 22, 2020",7h,,,,,,,
313,57479,,PlayStation 4,7h,NR,,8146838,Completed,First,,7h 28s,,,,,,,
314,57479,AlunaNL,PC,7h 01m,NR,,11485161,Completed,First,"April 18, 2020",7h 01m,,,,,,,
315,57479,sky_solo,PC,7h 01m,NR,+ Claire B - Standard Mode - 5:13:03 - 48 Save - C ranking,9558330,Completed,First,"September 14, 2019",7h 01m 03s,,12h 56m 46s,,,,,
316,57479,5pectre,Xbox One,7h 01m,NR,,11661108,Completed,First,"March 02, 2020",7h 01m 25s,,,,,,,
317,57479,,PC,7h 01m,NR,,8126540,Completed,First,,7h 01m 53s,,,,,,,
318,57479,,PC,7h 02m,NR,,11481692,Completed,First,,7h 02m,,,,,,,
319,57479,Private,Xbox One,7h 02m,100%,,8685668,Completed,First,"April 20, 2019",7h 02m,,,,4/17 - 4/20,,,
320,57479,,PC,7h 04m,NR,Almost all rooms unlocked,8177576,Completed,First,,7h 04m,,,,,,,
321,57479,berlinGrimm,Xbox One,7h 04m,NR,,11633108,Completed,First,"May 02, 2020",7h 04m,,,,,,,
322,57479,,PC,7h 05m,NR,First run,8197796,Completed,First,,7h 05m,,,,,,,
323,57479,,PlayStation 4,7h 05m,NR,,10710134,Completed,First,,7h 05m,,,,,,,
324,57479,Than3s,PC,7h 05m,90%,,11431234,Completed,First,"April 13, 2020",7h 05m,,,,,,,
325,57479,PWIYoutube,PlayStation 4,7h 05m,80%,,9082206,Completed,First,"March 31, 2019",7h 05m 51s,,,,,,,
326,57479,Draz96,PC,7h 05m,NR,,11359488,Completed,First,"May 24, 2020",7h 05m 56s,,,,,,,
327,57479,Rostropovich,PlayStation 4,7h 06m,100%,,8247157,Completed,First,"February 11, 2019",7h 06m 31s,,,,,,,
328,57479,Hazz3r,PC,7h 07m,NR,,11312130,Completed,First,"March 31, 2020",7h 07m,,,,,,,
329,57479,Acelo,PlayStation 4,7h 08m,90%,,10795163,Completed,First,,7h 08m,,,,,,,
330,57479,,Xbox One,7h 09m,NR,,11623281,Completed,First,,7h 09m,,,,,,,
331,57479,,PlayStation 4,7h 10m,NR,,8151749,Completed,First,,7h 10m,,,,,,,
332,57479,,PC,7h 10m,NR,,11177235,Completed,First,,7h 10m,,13h 05m,,,,,
333,57479,DiogoCe,PC,7h 10m,100%,,11177302,Completed,First,"March 18, 2020",7h 10m,,12h 30m,,,,,
334,57479,,PC,7h 10m,NR,,8328086,Completed,First,,7h 10m 21s,,,,,,,
335,57479,,PC,7h 11m,NR,,8478673,Completed,First,,7h 11m,,,,,,,
336,57479,sidshaw,PlayStation 4,7h 11m,NR,,10802157,Completed,First,"January 26, 2020",7h 11m 02s,,,,,,,
337,57479,Merclow,PC,7h 13m,80%,Claire standard difficulty 1st playthrough 38 saves,11195185,Completed,First,"March 20, 2020",7h 13m 25s,,,,,,,
338,57479,Savrals,PC,7h 14m,80%,,11233591,Completed,First,"March 30, 2020",7h 14m,,,,,,,
339,57479,,PlayStation 4,7h 15m,NR,,8189176,Completed,First,,7h 15m,,,,,,,
340,57479,,PC,7h 15m,NR,,10510604,Completed,First,,7h 15m,,14h,,,,,
341,57479,,PC,7h 15m,NR,,11404334,Completed,First,,7h 15m,,,,,,,
342,57479,Bormeister,PlayStation 4,7h 15m,NR,,8241481,Completed,First,"February 11, 2019",7h 15m,,,,,,,
343,57479,Koby,PlayStation 4,7h 15m,NR,,8219591,Completed,First,"February 04, 2019",7h 15m,16h 48m,16h 22m,,,,,
344,57479,Raal,PC,7h 15m,NR,Leon's story on Assisted difficulty.,11125563,Completed,First,"March 09, 2020",7h 15m,,,,,,,
345,57479,,Xbox One,7h 15m,NR,,8160704,Completed,First,,7h 15m 18s,,,,,,,
346,57479,JamesBombeelu,Xbox One,7h 15m,100%,,8174616,Completed,First,"January 31, 2019",7h 15m 38s,,12h 53m 10s,,,,,
347,57479,Caesar,PC,7h 15m,90%,Leon Campaign,9070507,Completed,First,"July 02, 2019",7h 15m 50s,,,,,,,
348,57479,Tod8,PlayStation 4,7h 17m,NR,,11003025,Completed,First,"February 17, 2020",7h 17m,,12h 12m,,,,,
349,57479,HannyS,PC,7h 18m,NR,Leon,8787800,Completed,First,"May 16, 2019",7h 18m 21s,,,,,,,
350,57479,CustomTomato,PC,7h 18m,NR,,8140718,Completed,First,"January 28, 2019",7h 18m 38s,,,,,,,
351,57479,DamTheLad,PlayStation 4,7h 18m,NR,Claire + 2nd run,7508216,Completed,First,"January 27, 2019",7h 18m 40s,,13h 30m,,,,,
352,57479,zeuswaffle19,PC,7h 19m,90%,,10741850,Completed,First,"January 03, 2020",7h 19m 57s,,,,,,,
353,57479,Politishin,PC,7h 20m,80%,,8230769,Completed,First,"February 09, 2019",7h 20m,,,,,,,
354,57479,Private,PlayStation 4,7h 20m,100%,I also did some side content but it was mainly a story playthorugh.,10634891,Completed,First,"December 22, 2019",7h 20m 32s,,,,,,,
355,57479,,Xbox One,7h 20m,NR,,11431357,Completed,First,,7h 20m 35s,,13h 42m 18s,,,,,
356,57479,PapaStalin,PC,7h 22m,80%,,10966595,Completed,First,"February 18, 2020",7h 22m 25s,,,,,,,
357,57479,ashz86,PC,7h 23m,NR,,11283088,Playing Completed,First,"March 29, 2020",7h 23m,,,,,,,
358,57479,AZRoboto,PC,7h 23m,NR,with Clarie (B) - 8:53:03,11206110,Completed,Replay,"March 20, 2020",7h 23m 43s,,16h 16m 46s,,,,,
359,57479,ayanami3,Xbox One,7h 24m,NR,,8148933,Backlog Completed,First,"February 01, 2020",7h 24m,,,,,8h 24m /,,
360,57479,tacticalcraptical,PC,7h 25m,80%,,8139711,Completed,First,"January 27, 2019",7h 25m,,,,,,,
361,57479,TaryNNNN,PC,7h 25m,80%,,9898689,Completed,First,"September 23, 2019",7h 25m 05s,,,,,,,
362,57479,ProCNR,PC,7h 25m,100%,Leon 1st + Claire 2nd Scenarios,11030637,Completed,First,"March 15, 2019",7h 25m 59s,,13h 16m 50s,,,,,
363,57479,ryzhko,PC,7h 26m,80%,(klaire) + some extras,10536456,Completed,First,"December 04, 2019",7h 26m 33s,,,,,,,
364,57479,Anldemiroren,PC,7h 26m,NR,,8222807,Completed,First,"February 07, 2019",7h 26m 35s,,,,,,,
365,57479,Nataldelucky,PlayStation 4,7h 26m,90%,,8247280,Replay Custom List Completed,First,"January 26, 2019",7h 26m 46s,,,,,,,
366,57479,Vq14,PC,7h 26m,90%,,8213096,Completed,First,"February 05, 2019",7h 26m 46s,,,,,,,
367,57479,OnurhanSoyek,PlayStation 4,7h 27m,NR,,11546091,Completed,First,"April 24, 2020",7h 27m,,,,,,,
368,57479,Private,PC,7h 27m,NR,Campaign Leon,8456547,Completed,First,"February 19, 2019",7h 27m 01s,,,,,,,
369,57479,MrROBINKONG,PC,7h 27m,NR,"Leon 2nd Run, Ingame timer: 6:34:29, Standard, Saves: 16",11467738,Completed,Replay,"May 26, 2020",7h 27m 11s,,,,,,,
370,57479,Jacv,PC,7h 28m,90%,,8192425,Completed,First,"February 14, 2019",7h 28m,,,,,,,
371,57479,Private,PlayStation 4,7h 28m,90%,Claire A (7h28m) + Leon B (5h16m),6653700,Custom List 2 Completed,First,"January 28, 2019",7h 28m,,12h 44m,,,,,
372,57479,Malzov,PC,7h 28m,NR,,8676781,Completed,First,"April 26, 2019",7h 28m 17s,,,,,,,
373,57479,BitByter,PlayStation 4,7h 28m,NR,Leon's Campaign Only,8271609,Completed,First,"January 31, 2019",7h 28m 22s,,,,,,,
374,57479,pokemon4597,Xbox One,7h 29m,NR,,10560037,Completed,First,"March 29, 2020",7h 29m 14s,,,,,,,
375,57479,,PlayStation 4,7h 30m,NR,Leon A + Claire B,8141337,Completed,First,,7h 30m,20h,15h,,,,,
376,57479,,PlayStation 4,7h 30m,NR,,9063934,Completed,First,,7h 30m,,12h 45m,,,,,
377,57479,,PC,7h 30m,NR,,10850417,Completed,First,,7h 30m,,,,,,,
378,57479,Alex5101,PlayStation 4,7h 30m,100%,,8121030,Completed,First,"February 08, 2019",7h 30m,,14h 06m 40s,,,,,
379,57479,ApexImperium,PC,7h 30m,90%,,10587617,Completed,First,"December 28, 2019",7h 30m,,12h 43m,,,,,
380,57479,Jesterss666,PC,7h 30m,NR,,8270453,Completed,First,"January 29, 2019",7h 30m,,12h,,,,,
381,57479,Nordie,PC,7h 30m,NR,First playthrough only,8196401,Completed,First,"June 08, 2019",7h 30m,,,,,,,
382,57479,Spider316,Xbox One,7h 30m,NR,,10866694,Backlog Replay Completed,First,2019,7h 30m,,13h,,,32h /,,
383,57479,TT1990,PlayStation 4,7h 30m,NR,,8848432,Completed,First,"May 26, 2019",7h 30m,,13h 20m,,,,,
384,57479,TheDiggleGod,PC,7h 30m,90%,,8239566,Replay Completed,First,"February 10, 2019",7h 30m,,,,,,,
385,57479,geistzeit,PlayStation 4,7h 30m,80%,,8199277,Completed,First,"February 04, 2019",7h 30m,,,,,,,
386,57479,jack_gllghr,PlayStation 4,7h 30m,NR,,8398111,Completed,First,,7h 30m,,,,,,,
387,57479,louisoc,PC,7h 30m,NR,,11731371,Completed,First,"May 13, 2020",7h 30m,,,,,,,
388,57479,Private,PlayStation 4,7h 30m,NR,,8221910,Completed,First,"February 07, 2019",7h 30m,,,,,,,
389,57479,shakamaiden,PlayStation 4,7h 30m,NR,,8245342,Completed,Replay,"February 11, 2019",7h 30m,,,,,,,
390,57479,auric_aura,PC,7h 30m,90%,Leon B,8626422,Completed,First,,7h 30m 26s,,12h 03m 18s,,,,,
391,57479,,PlayStation 4,7h 31m,NR,Leon A,10675256,Completed,First,,7h 31m,,,,,,,
392,57479,Private,PC,7h 32m,NR,,10496578,Completed,First,"December 23, 2019",7h 32m,,,,,,,
393,57479,bendikts,PC,7h 32m,NR,,8123335,Completed,First,"January 26, 2019",7h 32m 07s,,,,,,,
394,57479,,PC,7h 32m,NR,,11540326,Completed,First,,7h 32m 44s,,,,,,,
395,57479,Whalehome,Xbox One,7h 33m,NR,,8146692,Completed,First,"January 29, 2019",7h 33m 07s,,,,,,,
396,57479,Private,PC,7h 35m,NR,,9099378,Completed,First,"July 20, 2019",7h 35m,,,,,,,
397,57479,,PlayStation 4,7h 36m,NR,,8206636,Completed,First,,7h 36m 12s,,,,,,,
398,57479,Baylife,PC,7h 36m,100%,,10584869,Completed,First,"December 13, 2019",7h 36m 55s,,,,,,,
399,57479,tv1rus,PC,7h 37m,NR,,8174069,Completed,First,"January 30, 2019",7h 37m,,,,,,,
400,57479,xena990,PC,7h 37m,NR,Leon 1st RUN (LEON A),8264513,Completed,First,"February 14, 2019",7h 37m,,,,,,,
401,57479,,PlayStation 4,7h 38m,NR,,10514516,Completed,First,,7h 38m,,,,,,,
402,57479,,PlayStation 4,7h 38m,NR,,8124650,Completed,First,,7h 38m 14s,,,,,,,
403,57479,Prokirock,PlayStation 4,7h 38m,NR,,8438573,Completed,First,"March 09, 2019",7h 38m 22s,,,,,,,
404,57479,Footnice,PC,7h 40m,NR,,8270221,Completed,First,,7h 40m,,,,,,,
405,57479,Sparontax,PC,7h 40m,NR,,10830189,Completed,First,"January 31, 2020",7h 40m,,,,,,,
406,57479,videtonator,PlayStation 4,7h 40m,NR,,8113718,Completed,First,"January 26, 2019",7h 40m 03s,,,,,,,
407,57479,marcelo,PlayStation 4,7h 40m,NR,"Claire, rank B",8977668,Completed,First,"June 16, 2019",7h 40m 22s,,,,,,,
408,57479,SethBaca,Xbox One,7h 41m,70%,,11412149,Completed,First,"April 08, 2020",7h 41m,,,,"Very good survival horror game, however for me personally I don't have the motivation nor excitement to immediately jump in for another playthrough like hardcore RE fans do.",,,
409,57479,The_Leachman,PlayStation 4,7h 41m,NR,,8233356,Completed,First,"February 11, 2019",7h 41m,,,,,,,
410,57479,erniek86,PlayStation 4,7h 41m,NR,,9239864,Completed,First,"July 27, 2019",7h 41m,,,,,,,
411,57479,,PC,7h 42m,NR,,11301383,Completed,Replay,,7h 42m,,,,,,,
412,57479,meskill,PC,7h 42m,80%,"Leon campaign, standart difficulty",10730910,Completed,First,"January 02, 2020",7h 42m,,,,"great survival horror expirience
good balance and difficulty and entertaiming",,,
413,57479,,PC,7h 43m,NR,,8347224,Completed,First,,7h 43m,,,,,,,
414,57479,anafretik,PlayStation 4,7h 43m,80%,Leon A,8459593,Completed,First,"March 13, 2019",7h 43m,,,,,,,
415,57479,,PC,7h 43m,NR,,8631249,Completed,First,,7h 43m 25s,,,,,,,
416,57479,,PC,7h 44m,NR,,11650663,Completed,First,,7h 44m 46s,,22h,,,,,
417,57479,Never4ever4,PlayStation 4,7h 44m,80%,Claire A,8198763,Completed,First,"February 03, 2019",7h 44m 54s,,,,,,,
418,57479,,PlayStation 4,7h 45m,NR,,8892071,Completed,First,,7h 45m,,,,,,,
419,57479,AFXisgreat,PlayStation 4,7h 45m,NR,"Leon first play-through, standard difficulty, B rating",8158673,Completed,First,"January 27, 2019",7h 45m,,,,,,,
420,57479,AceofFades,PlayStation 4,7h 45m,90%,,11984076,Completed,First,"June 16, 2020",7h 45m,,,,,,,
421,57479,ZoMa_TGM,PC,7h 45m,90%,Leon's Story : 7h 45m,9147605,Completed,First,"July 13, 2019",7h 45m,25h 15m,,,"1.Leon S. Kennedy's Story : 7h 45m
4.Claire Redfield's Story : 6h 00m
2.Claire Redfield's [2nd] run : 6h 37m
3.Leon S. Kennedy's [2nd] run : 4h 55m
5.The 4th Survivor : 29m
6.The Tofu Survivors : 1h 15m",,,
422,57479,bananabucket,Xbox One,7h 45m,90%,,8174039,Completed,First,"January 31, 2019",7h 45m,,,,,,,
423,57479,simondo92,PlayStation 4,7h 45m,90%,,10754358,Completed,First,"January 05, 2020",7h 45m,,,,,,,
424,57479,ramzhass93,PlayStation 4,7h 46m,NR,,9238610,Completed,Replay,"July 26, 2019",7h 46m 21s,,,,,,,
425,57479,Private,PlayStation 4,7h 47m,100%,,10800284,Completed,First,"January 12, 2020",7h 47m 11s,,,,,,,
426,57479,crfleo,PC,7h 47m,90%,01/04/2020 - Claire A and Leon B - 47 and 41 Saves - Rank S (03:03:10) and (02:42:47) - Total = (19:04:40),11381639,Completed,First,"March 31, 2020",7h 47m 17s,,,,,,,
427,57479,ulvhedin_,PC,7h 47m,70%,Leon Campaign,11220613,Completed,First,"March 22, 2020",7h 47m 57s,,,,,,,
428,57479,markx182,PC,7h 48m,90%,Just Leon's story. Time listed is real time. In game time said 5h45m.,8842705,Completed,First,"May 25, 2019",7h 48m,,,,,,,
429,57479,,PC,7h 48m,NR,,8468638,Completed,First,,7h 48m 06s,,,,,,,
430,57479,alldressedchip,PC,7h 48m,NR,Leon Campaign - Blind Playthrough,11041828,Completed,First,"February 23, 2020",7h 48m 42s,,,,,,,
