,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Personal Notes,Completion,Speedrun,Progress,100% Speedrun,Co-Op
266,7230,sackboy97,PC,1h 30m,90%,,11432409,Completed,Replay,1h 30m,,,,April 2020,,,,
267,7230,Private,PC,1h 30m,NR,,6407355,Completed,Replay,1h 30m,,,,"June 14, 2018",,,,
268,7230,thulyadalas,PC,1h 30m,NR,,1397194,Completed,Replay,1h 30m,,,,"June 19, 2015",,,,
269,7230,toxiclegendz,Xbox 360,1h 30m,80%,,519022,Completed,First,1h 30m,,,,"December 15, 2013",,,,
270,7230,tyranotrum,PC,1h 30m,NR,,5972154,Completed,Replay,1h 30m,,,,"February 04, 2018",,,,
271,7230,vekobr,PC,1h 30m,NR,,9579751,Completed,First,1h 30m,,,,,,,,
272,7230,zobi,PC,1h 30m,70%,,16811,Completed,First,1h 30m,,,,,,,,
273,7230,,PC,1h 30m,NR,,1386729,Completed,First,1h 30m 22s,,,,,,,,
274,7230,,PC,1h 31m,NR,,9205615,Completed,First,1h 31m,,,,,,,,
275,7230,Everdred,PC,1h 31m,80%,,125,Completed,First,1h 31m 25s,,,,,,,,
276,7230,Private,PC,1h 31m,100%,,10906159,Completed,Replay,1h 31m 31s,,,,"January 28, 2020",,,,
277,7230,,PC,1h 32m,NR,,440388,Completed,Replay,1h 32m,,,,,,,,
278,7230,,PC,1h 32m,NR,,5596165,Completed,First,1h 32m,,,,,,,,
279,7230,,PC,1h 32m,NR,,5623501,Completed,First,1h 32m,,,,,,,,
280,7230,SleXxor,PC,1h 32m,NR,,9087204,Completed,Replay,1h 32m,,,,"January 10, 2015",,,,
281,7230,jonno7,PC,1h 32m,NR,,10943799,Completed,Replay,1h 32m,,,,"February 05, 2020",,,,
282,7230,,PC,1h 32m,NR,,6322570,Completed,First,1h 32m 08s,,,,,,,,
283,7230,,PC,1h 32m,NR,,1614692,Completed,First,1h 32m 33s,,,,,,,,
284,7230,,PC,1h 32m,NR,,5594477,Completed,First,1h 32m 34s,,,,,,,,
285,7230,,PC,1h 32m,NR,,10659405,Completed,Replay,1h 32m 55s,,,,,,,,
286,7230,,PC,1h 33m,NR,,8882537,Completed,Replay,1h 33m,,,,,,,,
287,7230,CyDi,PC,1h 33m,90%,,5371812,Completed,First,1h 33m,,,,"November 24, 2017",,,,
288,7230,grimwold,PC,1h 33m,100%,,265231,Completed,Replay,1h 33m,,,,"April 01, 2013",,,,
289,7230,kleeraly,PC,1h 33m,NR,,6657276,Completed,Replay,1h 33m 29s,2h 40m 55s,,,"July 23, 2018",,,,
290,7230,PeachyIsTrash,PC,1h 33m,90%,,10522496,Completed,First,1h 33m 31s,,,,"December 06, 2019",,,,
291,7230,,PC,1h 34m,NR,,5691741,Completed,First,1h 34m,,,,,,,,
292,7230,,PC,1h 34m,NR,,8749984,Completed,First,1h 34m,,,,,,,,
293,7230,,PC,1h 34m,NR,,9163232,Completed,First,1h 34m,,,,,,,,
294,7230,LittleRoter,PC,1h 34m,NR,,10730418,Replay Completed,Replay,1h 34m,,,,"May 27, 2019",,,,
295,7230,whyrecon,PC,1h 34m,90%,,4416390,Completed,First,1h 34m,,,,"December 20, 2016",,,,
296,7230,mrazgrass,PC,1h 34m,NR,,9332364,Completed,Replay,1h 34m 21s,,,,"August 09, 2019",,,,
297,7230,,PlayStation 3,1h 34m,NR,,11041930,Completed,First,1h 34m 54s,,,,,,,,
298,7230,andrewl3779,PC,1h 34m,NR,Even though I knew what I was doing. I was blindly collecting most of the radio transmitters. I collected at least 22.,1474785,Completed,Replay,1h 34m 56s,,,,"July 13, 2015",,,,
299,7230,,PC,1h 35m,NR,,4800220,Completed,Replay,1h 35m,,,,,,,,
300,7230,,PC,1h 35m,NR,,9129347,Completed,First,1h 35m,,,,,,,,
301,7230,Doppler_,PC,1h 35m,NR,,10495293,Completed,First,1h 35m,,,,"November 27, 2019",,,,
302,7230,DrunkDionysos,PC,1h 35m,NR,,4809619,Completed,First,1h 35m,,,,"July 23, 2017",,,,
303,7230,LordJaeger,PC,1h 35m,90%,,3094737,Completed,Replay,1h 35m,,,,,,,,
304,7230,Saltfish,PC,1h 35m,80%,,252774,Completed,First,1h 35m,,,,"November 19, 2007",,,,
305,7230,arcane,PC,1h 35m,NR,,1045336,Completed,Replay,1h 35m,,,,"December 02, 2014",,,,
306,7230,coleduo,PC,1h 35m,NR,,3882088,Completed,First,1h 35m,,,,"January 07, 2017",,,,
307,7230,,PC,1h 35m,NR,,3615614,Completed,Replay,1h 35m 09s,,,,,41m 07s,,,
308,7230,,PC,1h 35m,NR,Same as above,6617840,Completed,Replay,1h 35m 11s,2h 11m 47s,4h 21m 55s,,,,,,
309,7230,bustatu,PC,1h 35m,90%,,11664345,Completed,First,1h 35m 20s,,,,"April 03, 2018",,,,
310,7230,Private,PC,1h 35m,80%,"Purchased on July 12, 2012.",121786,Completed,First,1h 35m 27s,,,,"July 20, 2012",,,,
311,7230,,,1h 36m,NR,,289854,Completed,First,1h 36m,,,,,,,,
312,7230,,Xbox One,1h 36m,NR,,11412295,Completed,Replay,1h 36m,,,,,,,,
313,7230,Katsprky,PC,1h 36m,NR,,6302306,Completed,First,1h 36m,,,,"May 26, 2018",,,,
314,7230,Libroru,PC,1h 36m,NR,,10931255,Completed,Replay,1h 36m,,,,"February 03, 2020",,,,
315,7230,TheChris812,PC,1h 36m,NR,,6068269,Completed,First,1h 36m,,,,"March 01, 2018",,,,
316,7230,,PC,1h 36m,NR,,6497154,Completed,First,1h 36m 48s,,,,,,,,
317,7230,,PC,1h 37m,NR,,6399652,Completed,First,1h 37m,,,,,,,,
318,7230,,PC,1h 37m,NR,,9059147,Completed,First,1h 37m,,,,,,,,
319,7230,RattyOfTheWillows,PC,1h 37m,NR,,3185742,Completed,Replay,1h 37m,,,,"May 12, 2012",,,,
320,7230,WoohMan,PC,1h 37m,100%,Inbounds Any%,8260862,Completed Retired,Replay,1h 37m,,,,"June 07, 2013",18m 18s,,,
321,7230,eltu,PC,1h 37m,NR,,11618032,Completed,First,1h 37m,,,,,,,,
322,7230,Private,PC,1h 37m,NR,,6538470,Completed,First,1h 37m,,,,"May 13, 2020",,,,
323,7230,,Mac,1h 37m,NR,,4668258,Completed,Replay,1h 37m 22s,,,,,,,,
324,7230,JourneyOver,PC,1h 37m,NR,First play through on PC. Minimal achievements and no bonus levels or extra content explored.,5719996,Completed,First,1h 37m 23s,,,,"March 10, 2018",,,,
325,7230,,PlayStation 3,1h 37m,NR,,673722,Completed,Replay,1h 37m 39s,,,,,,,,
326,7230,Strazdas,PC,1h 38m,100%,,5477348,Custom List Completed,First,1h 38m,,,,"July 08, 2015",,1h 38m /,,
327,7230,Private,PC,1h 38m,70%,,8095896,Replay Completed,Replay,1h 38m,,,,"May 23, 2019",,,,
328,7230,Private,PC,1h 38m,90%,,5828378,Completed,Replay,1h 38m 02s,,,,"January 24, 2018",,,,
329,7230,Nossda,PC,1h 38m,100%,,11777395,Completed,Replay,1h 38m 04s,,,,"May 18, 2020",,,,
330,7230,dagrum,PC,1h 38m,80%,,8100121,Completed,First,1h 38m 41s,,,,"January 24, 2019",,,,
331,7230,,PC,1h 39m,NR,,7402675,Completed,First,1h 39m,,,,,,,,
332,7230,,PC,1h 39m,NR,,7557743,Completed,Replay,1h 39m,,,,,,,,
333,7230,,PC,1h 39m,NR,,8788912,Completed,Replay,1h 39m,,,,,,,,
334,7230,GHostLPs,PC,1h 39m,NR,,7416867,Completed,First,1h 39m,,,,"November 10, 2018",,,,
335,7230,IcedHeat,PC,1h 39m,90%,,792958,Completed,Replay,1h 39m,,,,"July 03, 2014",,,,
336,7230,bdh_,PC,1h 39m,NR,,3223322,Completed,Replay,1h 39m,,,,"July 13, 2016",,,,
337,7230,Private,PC,1h 39m,80%,,11575897,Completed,First,1h 39m,,,,"April 19, 2013",,,,
338,7230,KMoney,Xbox 360,1h 39m,100%,,5283,Completed,First,1h 39m 36s,,,,,,,,
339,7230,Private,PC,1h 39m,100%,,11031056,Completed,First,1h 39m 55s,,,,"February 21, 2020",,,,
340,7230,TheGreatGallus,PC,1h 39m,NR,Video Archive: https://www.youtube.com/playlist?list=PLG0ua_DL3eE7GHdD8EtdeAAzrL2ywhP6V,5743576,Completed,Replay,1h 39m 57s,,,,"February 14, 2017",,,,
341,7230,,PC,1h 40m,NR,,712058,Completed,First,1h 40m,,,,,,,,
342,7230,,PC,1h 40m,NR,,764356,Completed,Replay,1h 40m,,,,,,,,
343,7230,,PC,1h 40m,NR,,982172,Completed,First,1h 40m,,,,,,,,
344,7230,,PC,1h 40m,NR,,2933302,Completed,Replay,1h 40m,,,,,,,,
345,7230,,PC,1h 40m,NR,,3393368,Completed,First,1h 40m,,,,,,,,
346,7230,,PC,1h 40m,NR,,4175615,Completed,First,1h 40m,,,,,,,,
347,7230,,PC,1h 40m,NR,,4827473,Completed,Replay,1h 40m,,,,,,,,
348,7230,,PC,1h 40m,NR,,6467504,Completed,First,1h 40m,,,,,,,,
349,7230,,PC,1h 40m,NR,,7080555,Completed,First,1h 40m,,,,,,,,
350,7230,,PC,1h 40m,NR,,11513143,Completed,Replay,1h 40m,,,,,,,,
351,7230,BoxMan,PC,1h 40m,90%,,3612583,Completed,Replay,1h 40m,,,,"November 10, 2016",,,,
352,7230,Chammon,PC,1h 40m,NR,,1133060,Completed,Replay,1h 40m,,,,,,,,
353,7230,Dragonite,PC,1h 40m,90%,One of the few rushed playthroughs I've done,8232003,Completed,Replay,1h 40m,,,,"September 24, 2014",,,,
354,7230,Private,PC,1h 40m,NR,,369785,Completed,First,1h 40m,,,,"August 10, 2013",,,,
355,7230,Hanni16,PC,1h 40m,100%,,1341385,Completed,First,1h 40m,3h 30m,,,,,,,
356,7230,ICEThat,PC,1h 40m,NR,,5213586,Completed,First,1h 40m,,,,"August 17, 2017",,,,
357,7230,KPD2,PC,1h 40m,NR,First playthrough. Never played a portal game before.,10157396,Completed,First,1h 40m,,,,"September 28, 2019",,,,
358,7230,Private,PC,1h 40m,NR,,5515325,Completed,Replay,1h 40m,,,,"December 25, 2017",,,,
359,7230,Sinrah,PC,1h 40m,80%,,1816517,Completed,First,1h 40m,,,,,,,,
360,7230,Timotheus,PC,1h 40m,NR,,7557649,Completed,Replay,1h 40m,,,,"November 30, 2018",,,,
361,7230,Toastie,PC,1h 40m,NR,,3067542,Completed,Replay,1h 40m,,,,"June 08, 2016",,,,
362,7230,estebul,PC,1h 40m,NR,,10425710,Completed,Replay,1h 40m,,,,"November 15, 2019",,,,
363,7230,gregduffman,PC,1h 40m,NR,,117055,Completed,First,1h 40m,,,,"May 12, 2012",,,,
364,7230,keens12,PC,1h 40m,70%,,8233048,Completed,First,1h 40m,,,,"February 09, 2019",,,,
365,7230,psxsquall,PC,1h 40m,70%,,1481837,Completed,First,1h 40m,,,,"July 15, 2015",,,,
366,7230,r3tract,PC,1h 40m,NR,,3313959,Completed,First,1h 40m,,,,"August 07, 2016",,,,
367,7230,raistlin0788,PC,1h 40m,100%,,1993064,Playing Completed,Replay,1h 40m,,,,"October 23, 2015",,1h 40m /,,
368,7230,sapphirone,PC,1h 40m,NR,,3216699,Completed,First,1h 40m,,,,"July 11, 2016",,,,
369,7230,wdfoster,PC,1h 40m,NR,,220044,Completed,Replay,1h 40m,,,,"October 10, 2012",,,,
370,7230,,PC,1h 41m,NR,,4611594,Completed,First,1h 41m,,,,,,,,
371,7230,cryptexdigital,PC,1h 41m,100%,,6566785,Completed,First,1h 41m,,,,"July 10, 2018",,,,
372,7230,snappums,PC,1h 41m,NR,,2165638,Completed,First,1h 41m,,,,"March 17, 2010",,,,
373,7230,,PC,1h 42m,NR,,289945,Completed,First,1h 42m,,,,,,,,
374,7230,,PC,1h 42m,NR,Fast playthrough.,540229,Completed,Replay,1h 42m,,,,,,,,
375,7230,,PC,1h 42m,NR,,10741187,Completed,First,1h 42m,,,,,,,,
376,7230,Conman,PC,1h 42m,NR,,2394595,Completed,First,1h 42m,,,,,,,,
377,7230,Mellori,PC,1h 42m,NR,,5682706,Replay Completed,First,1h 42m,,,,"March 05, 2020",,1h 42m 17s /,,
378,7230,TiboRec,Mac,1h 42m,NR,,777287,Completed,Replay,1h 42m,,,,2013,,,,
379,7230,abatage,PC,1h 42m,NR,replay,67300,Completed,First,1h 42m,,,,,,,,
380,7230,angevon,PC,1h 42m,NR,,7289638,Replay Completed,Replay,1h 42m,,,,"October 20, 2018",,,,
381,7230,Private,Xbox 360,1h 42m,90%,,11522161,Completed,First,1h 42m,,,,,,,,
382,7230,boby38119,PC,1h 42m,NR,,10766088,Completed,First,1h 42m,,,,,,,,
383,7230,mthus,Xbox 360,1h 42m,NR,,11279536,Completed,Replay,1h 42m,,,,,,,,
384,7230,murakisa0,PC,1h 42m,60%,Beat the game,5090603,Completed,First,1h 42m,,,,"May 01, 2017",,,,
385,7230,polonar,PC,1h 42m,90%,Played through once before on Xbox years ago.,48484,Completed,Replay,1h 42m,,,,"October 03, 2012",,,,
386,7230,TheJayster,PC,1h 42m,80%,,11264497,Completed,Replay,1h 42m 52s,,,,"March 27, 2020",,,,
387,7230,,PC,1h 42m,NR,,1795243,Completed,First,1h 42m 53s,,,,,,,,
388,7230,,PC,1h 43m,NR,,9666424,Completed,First,1h 43m,,,,,,,,
389,7230,,PC,1h 43m,NR,,11063932,Completed,Replay,1h 43m,,,,,,,,
390,7230,hoorayforrobots,PC,1h 43m,NR,,636598,Completed,Replay,1h 43m,,,,"February 20, 2014",,,,
391,7230,turkanen,PC,1h 43m,NR,,5863393,Completed,Replay,1h 43m,,,,"February 19, 2018",,,,
392,7230,pukecloud,PC,1h 44m,90%,,6499725,Completed,First,1h 44m,,,,"June 30, 2018",,,,
393,7230,roast_b33f,PC,1h 44m,100%,,1167188,Completed,Replay,1h 44m,,,,,,,,
394,7230,CoolRedPanda,PC,1h 44m,NR,,4174839,Completed,First,1h 44m 10s,,,,"March 12, 2017",,,,
395,7230,awesomemattg,PC,1h 44m,NR,,3509956,Completed,First,1h 44m 56s,,,,,,,,
396,7230,O__Igor__O,PC,1h 44m,70%,First Playthrough.,9086746,Completed,First,1h 44m 57s,,,,"July 05, 2019",,,,
397,7230,,Mac,1h 45m,NR,,1300584,Completed,First,1h 45m,,,,,,,,
398,7230,,PC,1h 45m,NR,finished game at what i thought was a moderate pace,3840036,Completed,First,1h 45m,,,,,,,,
399,7230,,PC,1h 45m,NR,,4204760,Completed,Replay,1h 45m,,,,,,,,
400,7230,,PC,1h 45m,NR,,7852186,Completed,Replay,1h 45m,,,,,,,,
401,7230,,PC,1h 45m,NR,"Amazing game. If you haven't played it, take some time out of your day to do so.",8577196,Completed,Replay,1h 45m,,,,,,,,
402,7230,,PC,1h 45m,NR,,9063169,Completed,First,1h 45m,,,,,,,,
403,7230,GM439,Xbox 360,1h 45m,NR,,1984601,Completed,First,1h 45m,,,,,,,,
404,7230,GrizzyKreme,PC,1h 45m,80%,,584383,Completed,Replay,1h 45m,,,,"November 14, 2013",,,,
405,7230,Private,PC,1h 45m,80%,,7070596,Completed,First,1h 45m,,,,,,,,
406,7230,Sable,PC,1h 45m,NR,,5659118,Replay Completed,Replay,1h 45m,,,,"January 14, 2018",,1h 45m /,,
407,7230,blackMamba1187,PC,1h 45m,100%,,9112636,Replay Completed,Replay,1h 45m,,,,"April 25, 2010",,,,
408,7230,ernestmarza,PC,1h 45m,NR,,8888302,Completed,Replay,1h 45m,,,,,,,,
409,7230,krzysztofek,PC,1h 45m,NR,,5739608,Completed,First,1h 45m,,,,"December 31, 2017",,,,
410,7230,nmcassa,PC,1h 45m,90%,,9077190,Playing Completed,First,1h 45m,,,,,,1h 17m /,,
411,7230,samthegreat,PC,1h 45m,NR,,5604613,Completed,Replay,1h 45m,,,,"January 04, 2018",,,,
412,7230,seedyz,PC,1h 45m,NR,,1379817,Completed,Replay,1h 45m,,,,,,,,
413,7230,sky_solo,PC,1h 45m,NR,,11001120,Completed,Replay,1h 45m,,,,"February 16, 2020",,,,
414,7230,,PC,1h 45m,NR,,9071408,Completed,First,1h 45m 32s,,,,,,,,
415,7230,,Xbox 360,1h 46m,NR,,1278215,Completed,First,1h 46m 37s,,,,,,,,
416,7230,,PC,1h 47m,NR,,959969,Completed,Replay,1h 47m,,,,,,,,
417,7230,,PC,1h 47m,NR,,5669581,Completed,Replay,1h 47m,,,,,,,,
418,7230,,PC,1h 47m,NR,,11300404,Completed,First,1h 47m 56s,,,,,,,,
419,7230,Rus_Kulyasov,PC,1h 48m,NR,,5834726,Completed,Replay,1h 48m,,,,,,,,
420,7230,aritzh,PC,1h 48m,NR,,1077811,Completed,First,1h 48m,,,,,,,,
421,7230,uxoah,PC,1h 48m,NR,,1537827,Completed,First,1h 48m,,,,,,,,
422,7230,,PC,1h 48m,NR,,2067351,Completed,Replay,1h 48m 38s,3h 30m 47s,,,,,,,
423,7230,,PC,1h 49m,NR,,4958935,Completed,First,1h 49m,,,,,,,,
424,7230,FonsecaXe,PC,1h 49m,90%,,3942624,Completed,Replay,1h 49m,,,,,,,,
425,7230,KardaxZaya,PC,1h 49m,NR,,11097881,Completed,First,1h 49m,,,,"July 09, 2017",,,,
426,7230,munchiemox,PC,1h 49m,NR,,11096769,Completed,Replay,1h 49m 28s,,,,,,,,
427,7230,,PC,1h 50m,NR,,1384195,Completed,First,1h 50m,,,,,,,,
428,7230,,PC,1h 50m,NR,,2305641,Completed,Replay,1h 50m,,,,,,,,
429,7230,,PC,1h 50m,NR,,2508680,Completed,First,1h 50m,,,,,,,,
430,7230,,PC,1h 50m,NR,,5318065,Completed,Replay,1h 50m,2h 30m,4h 45m,,,,,,
431,7230,,PC,1h 50m,NR,,5508810,Completed,First,1h 50m,,,,,,,,
432,7230,,PC,1h 50m,NR,,6005409,Completed,First,1h 50m,,,,,,,,
433,7230,,PC,1h 50m,NR,,6354929,Completed,First,1h 50m,,,,,,,,
434,7230,,PC,1h 50m,NR,,7841391,Completed,First,1h 50m,,,,,,,,
435,7230,,Xbox One,1h 50m,NR,,10164279,Completed,Replay,1h 50m,,,,,,,,
436,7230,,Xbox One,1h 50m,NR,,11553468,Completed,First,1h 50m,,,,,,,,
437,7230,,PC,1h 50m,NR,,11639513,Completed,Replay,1h 50m,,,,,,,,
438,7230,Fuccho,PC,1h 50m,NR,,4644899,Completed,First,1h 50m,,11h 50m,,"June 28, 2017",,,,
439,7230,MageOfJusticeXD,PC,1h 50m,NR,,6346974,Completed,Replay,1h 50m,,,,,,,,
440,7230,Nachino,PC,1h 50m,70%,,5614309,Completed,First,1h 50m,,,,"January 04, 2018",,,,
441,7230,Nossda,PC,1h 50m,100%,,9704806,Completed,Replay,1h 50m,,,,"September 23, 2019",,,,
442,7230,Private,PC,1h 50m,80%,,3615989,Replay Completed,Replay,1h 50m,,,,"November 10, 2016",,,,
443,7230,Private,PC,1h 50m,90%,,472776,Completed,Replay,1h 50m,,,,"November 10, 2013",,,,
444,7230,Sapou,PC,1h 50m,NR,,11902925,Completed,First,1h 50m,,,,"June 04, 2020",,,,
445,7230,Private,Mac,1h 50m,NR,,11800468,Completed,Replay,1h 50m,,,,"May 21, 2020",,,,
446,7230,joe26713,PC,1h 50m,100%,,1737590,Completed,Replay,1h 50m,,,,"August 30, 2015",,,,
447,7230,kentoshin,PC,1h 50m,70%,,11800405,Completed,First,1h 50m,,,,"May 21, 2020",,,,
448,7230,pewpew,PC,1h 50m,NR,,98444,Completed,Replay,1h 50m,,,,"January 20, 2013",,,,
449,7230,squirrelsaremean,PC,1h 50m,NR,,6603965,Completed,Replay,1h 50m,,,,"July 16, 2018",,,,
450,7230,vanitasium,PC,1h 50m,100%,,11144444,Completed,First,1h 50m,,,,,,,,
451,7230,ItsSups,PC,1h 50m,90%,"Completed the main story, and all of the advanced chambers.",11471316,Completed,First,1h 50m 14s,3h 32m 30s,,,"April 21, 2020",,,,
452,7230,,PC,1h 50m,NR,,4816851,Completed,First,1h 50m 35s,,,,,,,,
453,7230,Axroxx,PC,1h 51m,NR,,8239453,Completed,First,1h 51m,,,,"February 10, 2019",,,,
454,7230,Private,PC,1h 51m,NR,,4335206,Completed,First,1h 51m,,,,"April 22, 2017",,,,
455,7230,Private,PC,1h 51m,NR,,10988514,Completed,First,1h 51m,,,,"May 05, 2019",,,,
456,7230,Sparky97,PC,1h 51m,NR,,3390308,Completed,First,1h 51m,,,,,,,,
457,7230,,PC,1h 52m,NR,,1549154,Completed,First,1h 52m,,,,,,,,
458,7230,,PC,1h 52m,NR,,2166196,Completed,First,1h 52m,,,,,,,,
459,7230,,PC,1h 52m,NR,,4802447,Completed,First,1h 52m,,,,,,,,
460,7230,,PC,1h 52m,NR,,10303241,Completed,First,1h 52m,,,,,,,,
461,7230,,PC,1h 52m,NR,This was my first time playing Portal. I got the achievement for finishing it. This definitely isn't a 3 hour game.,10854914,Completed,First,1h 52m,,,,,,,,
462,7230,Private,PC,1h 52m,NR,,89083,Completed,First,1h 52m,,,,,,,,
463,7230,ban_evasion,PC,1h 52m,80%,,10920582,Completed,First,1h 52m,,,,"January 01, 2020",,,,
464,7230,bordje,PC,1h 52m,90%,,2584188,Completed,First,1h 52m,,,,,,,,
465,7230,donvitogonzalle,PC,1h 52m,NR,,5402564,Playing Completed,Replay,1h 52m,4h,,"After several years I decided to replay Portal 1 and it´s still amazing. The gameplay is simple but brilliant, your weapons are two portals which you can shoot and connect. The setting, which is very sterile at the beginning and then becomes so dirty when you can look behind the scenes, is awesome. And Glados (the AI) with her little goofy killer robots just makes the game perfect.","December 12, 2017",,4h /,,
466,7230,eee4extacy,PC,1h 52m,80%,,486468,Completed,First,1h 52m,,,,"February 10, 2013",,,,
467,7230,sircaptsalmon,PC,1h 52m,100%,,3922767,Completed,First,1h 52m,,,,,,,,
468,7230,unicornyay,PC,1h 52m,NR,,10866449,Completed,Replay,1h 52m 09s,,,,"February 09, 2020",,,,
469,7230,,PC,1h 53m,NR,,6291752,Completed,First,1h 53m,,,,,,,,
470,7230,demidivine,Xbox One,1h 53m,80%,,8061650,Completed,Replay,1h 53m,,,,"January 18, 2019",,,,
471,7230,draheroc,PC,1h 53m,NR,,709639,Completed,Replay,1h 53m,,,,"April 29, 2014",,,,
472,7230,Private,PC,1h 53m,NR,,5577381,Completed,First,1h 53m,,,,"January 05, 2013",,,,
473,7230,ssoulslayer,PC,1h 53m,90%,,8253918,Completed,First,1h 53m,,,,"July 31, 2018",,,,
474,7230,,PC,1h 53m,NR,,339562,Completed,Replay,1h 53m 07s,,,,,,,,
475,7230,,PC,1h 54m,NR,,10730412,Completed,Replay,1h 54m,,,,,,,,
476,7230,,PC,1h 54m,NR,,11540338,Completed,Replay,1h 54m,,,,,,,,
477,7230,Dingoo,PC,1h 54m,NR,,10388735,Completed,Replay,1h 54m,,,,"November 09, 2019",,,,
478,7230,DylanWE,PC,1h 54m,NR,,6228936,Completed,First,1h 54m,,,,"May 10, 2018",,,,
479,7230,JJS11,PC,1h 54m,NR,,11368871,Completed,First,1h 54m,,,,"January 14, 2020",,,,
480,7230,Private,PC,1h 54m,80%,,599033,Completed,First,1h 54m,,,,,,,,
481,7230,kaialb,PC,1h 54m,100%,"2-3 minutes of pauses, not continuous..",2713969,Completed,Replay,1h 54m 13s,,,,"March 10, 2016",,,,
482,7230,,PC,1h 55m,NR,,647230,Completed,First,1h 55m,,,,,,,,
483,7230,,PC,1h 55m,NR,,3233503,Completed,First,1h 55m,,,,,,,,
484,7230,,Xbox 360,1h 55m,NR,,4706232,Completed,First,1h 55m,,,,,,,,
485,7230,,PC,1h 55m,NR,,8314683,Completed,First,1h 55m,,,,,,,,
486,7230,,PC,1h 55m,NR,,10693125,Completed,First,1h 55m,,,,,,,,
487,7230,,PC,1h 55m,NR,,11403985,Completed,First,1h 55m,,,,,,,,
488,7230,Jacub,PC,1h 55m,80%,,6315191,Completed,First,1h 55m,,,,,,,,
489,7230,Kutjoch_,PC,1h 55m,NR,,3787930,Completed,First,1h 55m,,,,"December 21, 2016",,,,
490,7230,MartyCZ,PC,1h 55m,NR,,1098603,Completed,First,1h 55m,,,,,,,,
491,7230,Smejki,PC,1h 55m,NR,,5119733,Completed,First,1h 55m,,,,"October 01, 2017",,,,
492,7230,bielzishot,PC,1h 55m,NR,,2828062,Completed,First,1h 55m,,,,,,,,
493,7230,getjava,PC,1h 55m,NR,,10832745,Completed,First,1h 55m,,,,"January 17, 2020",,,,
494,7230,mrFlamist,PC,1h 55m,NR,,6764316,Completed,First,1h 55m,,,,"July 04, 2018",,,,
495,7230,yaxes,PC,1h 55m,NR,,10550181,Completed,Replay,1h 55m,,,,"December 06, 2019",,,,
496,7230,,Xbox 360,1h 55m,NR,,1308154,Completed,First,1h 55m 03s,,,,,,,,
497,7230,Procyon,PC,1h 55m,100%,,518537,Completed,Replay,1h 55m 10s,,,,"December 14, 2013",,,,
498,7230,,Mac,1h 55m,NR,,7237050,Completed,First,1h 55m 39s,,,,,,,,
499,7230,,PC,1h 56m,NR,,951205,Completed,First,1h 56m,,,,,,,,
500,7230,,PC,1h 56m,NR,,4621962,Completed,First,1h 56m,,,,,,,,
501,7230,,PC,1h 56m,NR,,9468684,Completed,First,1h 56m,,,,,,,,
502,7230,Cristianplay,PC,1h 56m,80%,,9331846,Completed,First,1h 56m,,,,2018,,,,
503,7230,Logophiliac,PC,1h 56m,NR,,1259203,Completed,Replay,1h 56m,,,,"March 23, 2015",,,,
504,7230,Shiiroyasha,PC,1h 56m,NR,,8888313,Completed,First,1h 56m,,,,"June 03, 2019",,,,
505,7230,,PC,1h 56m,NR,,7892641,Completed,First,1h 56m 48s,,,,,,,,
506,7230,,PC,1h 57m,NR,,5613740,Completed,First,1h 57m,,,,,,,,
507,7230,,PC,1h 57m,NR,,6508389,Completed,First,1h 57m,,,,,,,,
508,7230,Electry,PC,1h 57m,NR,,6357702,Completed,First,1h 57m,,,,"June 05, 2018",,,,
509,7230,HTownBoi,Xbox 360,1h 57m,60%,,10229784,Completed,First,1h 57m,,,,"April 03, 2020",,,,
510,7230,,PC,1h 57m,NR,,11057936,Completed,First,1h 57m 30s,,,,,,,,
511,7230,mallo,PC,1h 57m,60%,,346565,Completed,First,1h 57m 36s,,,,"July 27, 2013",,,,
512,7230,ChosenUndead99,PC,1h 58m,70%,,5383525,Completed,First,1h 58m,,,,"November 26, 2017",,,,
513,7230,Private,PC,1h 58m,80%,Played all the way listening the story and saw the credits.,514410,Completed,Replay,1h 58m,,,,"December 09, 2013",,,,
514,7230,Manuki,PC,1h 58m,NR,,11654617,Completed,First,1h 58m,,,,,,,,
515,7230,damerdar,PC,1h 58m,NR,,179961,Completed,Replay,1h 58m,,,,"September 26, 2012",,,,
516,7230,fredtwenty,PC,1h 58m,NR,,9474065,Completed,First,1h 58m,,,,"August 29, 2019",,,,
517,7230,,PC,1h 59m,NR,,7299133,Completed,Replay,1h 59m,,,,,,,,
518,7230,,PC,1h 59m,NR,,10157091,Completed,First,1h 59m,,,,,,,,
519,7230,,PC,1h 59m,NR,,11206111,Completed,First,1h 59m,,,,,,,,
520,7230,Farzeer,PC,1h 59m,80%,"""First playthrough"". I've played it before, i just never finished it.",671920,Completed,First,1h 59m,,,,"May 11, 2014",,,,
521,7230,TimelessBirch,PC,1h 59m,NR,,5444250,Completed,First,1h 59m,,,,,,,,
522,7230,eggman1945,PC,1h 59m,NR,,11507405,Completed,Replay,1h 59m,,,,"May 25, 2019",,,,
523,7230,grimgeek13,PC,1h 59m,NR,,1904725,Completed,First,1h 59m,,,,,,,,
524,7230,Velkin,PC,1h 59m,NR,,3473494,Completed,Replay,1h 59m 28s,,,,"October 02, 2016",,,,
