,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Vs.,Personal Notes,Co-Op,Speedrun
236,20221,iHassanFTW,PlayStation 4,12h,NR,,10355154,Completed,First,"November 03, 2019",12h,,,,,,,
237,20221,kregmo,PlayStation 4,12h,NR,,2537172,Completed,First,"January 07, 2015",12h,,,,,,,
238,20221,mantinez,PlayStation 4,12h,100%,,7776080,Completed,Replay,"October 23, 2018",12h,,,,,,,
239,20221,petewow,PlayStation 4,12h,NR,,1613569,Completed,First,"August 06, 2015",12h,,,,,,,
240,20221,Private,PlayStation 4,12h,NR,,3593201,Completed,Replay,,12h,,,,,,,
241,20221,sonofrice,PlayStation 4,12h,80%,,10616161,Completed,First,"December 18, 2019",12h,,,,,,,
242,20221,Private,PlayStation 4,12h,NR,,10222735,Completed,First,,12h,,,,,,,
243,20221,SpeedyAj3121,PlayStation 4,12h 02m,80%,Normal Difficulty,7401481,Completed,First,"November 08, 2018",12h 02m 28s,,,,,,,
244,20221,Private,PlayStation 4,12h 03m,NR,,8197663,Completed,First,"March 01, 2019",12h 03m,,,,,,,
245,20221,Private,PlayStation 4,12h 03m,NR,,1079374,Completed,First,"December 26, 2014",12h 03m,,,,,,,
246,20221,Damnboy,PlayStation 4,12h 03m,100%,,6003390,Completed,Replay,"June 16, 2020",12h 03m 20s,,,,,,,
247,20221,,PlayStation 4,12h 05m,NR,,872486,Completed,First,,12h 05m 45s,,,,,,,
248,20221,,PlayStation 4,12h 06m,NR,,11447972,Completed,First,,12h 06m,,,,,,,
249,20221,,PlayStation 4,12h 07m,NR,Survivor Mode,1897183,Completed,Replay,,12h 07m 31s,,,,,,,
250,20221,,PlayStation 4,12h 10m,NR,,10237976,Completed,First,,12h 10m,,,,,,,
251,20221,Private,PlayStation 4,12h 10m,80%,,10293435,Completed,Replay,"October 23, 2019",12h 10m,,,,,,,
252,20221,BlueKrimzon_,PlayStation 4,12h 10m,90%,,4169597,Completed,First,"December 16, 2016",12h 10m 10s,,,,,Best game ever,,
253,20221,Oxbyter,PlayStation 4,12h 10m,NR,+ TLoU: Left Behind,11864982,Completed,First,"June 11, 2020",12h 10m 16s,14h 14m 52s,,,,,,
254,20221,,PlayStation 4,12h 11m,NR,,4107033,Completed,First,,12h 11m,,,,,,,
255,20221,Elficzek,PlayStation 4,12h 11m,100%,,4111031,Completed,First,"February 24, 2017",12h 11m 23s,,,,,,,
256,20221,ndv1998,PlayStation 4,12h 11m,100%,,4822921,Completed,First,"December 02, 2017",12h 11m 58s,,,,,,,
257,20221,,PlayStation 4,12h 15m,NR,,874537,Completed,First,,12h 15m,,,,,,,
258,20221,Gamedavid,PlayStation 4,12h 15m,100%,,1334018,Completed,First,"August 29, 2014",12h 15m,,,,,,,
259,20221,Private,PlayStation 4,12h 16m,100%,,6620823,Completed,Replay,"February 23, 2015",12h 16m 15s,,,,,,,
260,20221,,PlayStation 4,12h 18m,NR,,882874,Completed,First,,12h 18m,,,,,,,
261,20221,,PlayStation 4,12h 20m,NR,,5286073,Completed,Replay,,12h 20m,,,,,,,
262,20221,Feynnnton,PlayStation 4,12h 20m,NR,,10168408,Playing Completed,First,"September 30, 2019",12h 20m,,,,,,,
263,20221,denisvojcak,PlayStation 4,12h 20m,90%,,10278786,Completed,First,"October 20, 2019",12h 20m,,,,,,,
264,20221,micbrc,PlayStation 4,12h 20m,NR,,2235592,Completed,First,"December 16, 2015",12h 20m,14h 12m,,,,,,
265,20221,,PlayStation 4,12h 21m,NR,,896757,Completed,Replay,,12h 21m 50s,,,,17h 30m 12s,,,
266,20221,,PlayStation 4,12h 22m,NR,,6218781,Completed,First,,12h 22m,,,,,,,
267,20221,Tommyk20,PlayStation 4,12h 23m,NR,,5253512,Completed,First,"November 01, 2017",12h 23m,,,,,,,
268,20221,,PlayStation 4,12h 23m,NR,Normal,11008226,Completed,First,,12h 23m 15s,,,,,,,
269,20221,,PlayStation 4,12h 23m,NR,,1068575,Completed,First,,12h 23m 30s,,,,,,,
270,20221,lamarr,PlayStation 4,12h 23m,100%,,1272254,Completed Retired,Replay,"October 23, 2014",12h 23m 38s,,21h 41m,,40h 25m,,,
271,20221,,PlayStation 4,12h 24m,NR,,5927164,Completed,First,,12h 24m,,,,,,,
272,20221,Ganuza,PlayStation 4,12h 24m,100%,,2660473,Completed,First,"February 27, 2016",12h 24m,,,,,,,
273,20221,Raz3299,PlayStation 4,12h 24m,NR,,2266722,Completed,First,"January 06, 2016",12h 24m 19s,,,,,,,
274,20221,Xyroven,PlayStation 4,12h 25m,100%,,1355140,Completed,First,"May 21, 2015",12h 25m,,,,,,,
275,20221,Castelgard,PlayStation 4,12h 25m,100%,"First playthrough of Remastered on PS4 (Hard Mode), but I played it twice (Normal and Survivor) back on 2013 on PS3",11620467,Completed,First,"May 01, 2020",12h 25m 35s,,,,,,,
276,20221,,PlayStation 4,12h 26m,NR,,4708093,Completed,First,,12h 26m,,,,,,,
277,20221,donly,PlayStation 4,12h 26m,100%,,10605175,Completed,First,"May 30, 2020",12h 26m,,,,,,,
278,20221,kevinbushman,PlayStation 4,12h 26m,NR,,679492,Completed,First,"September 07, 2015",12h 26m,,,,,,,
279,20221,,PlayStation 4,12h 26m,NR,,11462076,Completed,First,,12h 26m 44s,,,,,,,
280,20221,Ashkan10,PlayStation 4,12h 26m,100%,,11524699,Completed,First,"April 15, 2020",12h 26m 44s,,,,,,,
281,20221,joshe555,PlayStation 4,12h 27m,NR,,9663063,Completed,First,"September 15, 2019",12h 27m 43s,,,,,,,
282,20221,cemo,PlayStation 4,12h 28m,NR,,5979813,Completed,First,"April 02, 2018",12h 28m 54s,,,,,,,
283,20221,Private,PlayStation 4,12h 28m,100%,,901814,Completed,First,"August 18, 2014",12h 28m 54s,,,,,,,
284,20221,,PlayStation 4,12h 29m,NR,,874746,Completed,First,,12h 29m,,,,,,,
285,20221,FrankHowley,PlayStation 4,12h 29m,NR,,871807,Completed,Replay,"August 02, 2014",12h 29m,,,,,,,
286,20221,,PlayStation 4,12h 30m,NR,,9186241,Completed,First,,12h 30m,,,,,,,
287,20221,,PlayStation 4,12h 30m,NR,,10516482,Completed,First,,12h 30m,,,,,,,
288,20221,Private,PlayStation 4,12h 30m,90%,,11107360,Completed,First,,12h 30m,13h,,,,,,
289,20221,Nunchified,PlayStation 4,12h 30m,100%,,11901768,Completed,Replay,"June 03, 2020",12h 30m,,,,,,,
290,20221,PETz,PlayStation 4,12h 30m,90%,,2247206,Replay Completed,Replay,"December 19, 2015",12h 30m,,,,,,,
291,20221,Thranto,PlayStation 4,12h 30m,100%,Normal. Listen Mode Turned Off,11876446,Completed,Replay,"June 16, 2020",12h 30m,,,,,,,
292,20221,Tkalac,PlayStation 4,12h 30m,NR,,1162277,Completed,First,"February 01, 2015",12h 30m,,,,,,,
293,20221,manx21,PlayStation 4,12h 30m,NR,,910203,Completed,First,"August 13, 2014",12h 30m,,,,,,,
294,20221,midoimmortal,PlayStation 4,12h 30m,NR,,677737,Custom List Completed,First,"August 07, 2014",12h 30m,,,,,,,
295,20221,neoXclusive,PlayStation 4,12h 30m,NR,,11457874,Completed,First,,12h 30m,,,,,,,
296,20221,neobowler,PlayStation 4,12h 30m,100%,,2732075,Completed,First,"March 15, 2016",12h 30m,14h,20h,,10h,,,
297,20221,Private,PlayStation 4,12h 30m,NR,,11894672,Completed,Replay,"June 02, 2020",12h 30m 04s,,,,,,,
298,20221,,PlayStation 4,12h 30m,NR,,8028211,Completed,First,,12h 30m 17s,,,,,,,
299,20221,Hinkelvinkel,PlayStation 4,12h 30m,100%,,2287632,Completed,Replay,"December 31, 2015",12h 30m 35s,,,,,,,
300,20221,BruceL337,PlayStation 4,12h 31m,NR,,11780798,Completed,First,"June 16, 2020",12h 31m,14h 25m,,,,Left Behind 1:54. 6/18,,
301,20221,Rakay,PlayStation 4,12h 32m,NR,,8232235,Completed,First,"January 28, 2019",12h 32m,,,,,,,
302,20221,,PlayStation 4,12h 32m,NR,,1355488,Completed,First,,12h 32m 47s,,,,,,,
303,20221,Ventilaator,PlayStation 4,12h 34m,NR,,6212625,Completed,First,"August 08, 2018",12h 34m,,,,,,,
304,20221,,PlayStation 4,12h 34m,NR,,11142263,Completed,First,,12h 34m 15s,,,,,,,
305,20221,Private,PlayStation 4,12h 35m,70%,,11837319,Completed,Replay,"May 24, 2020",12h 35m,,,,,,,
306,20221,,PlayStation 4,12h 36m,NR,,6953759,Completed,First,,12h 36m,,,,,,,
307,20221,novastunna,PlayStation 4,12h 36m,NR,,11668579,Completed,First,"May 27, 2020",12h 36m 16s,,,,,,,
308,20221,,PlayStation 4,12h 38m,NR,,7733067,Completed,First,,12h 38m,,,,,,,
309,20221,Aksu,PlayStation 4,12h 38m,100%,,941635,Completed,Replay,"September 18, 2014",12h 38m 38s,,,,,,,
310,20221,Froslass,PlayStation 4,12h 38m,90%,,10313662,Completed,First,"November 06, 2019",12h 38m 41s,,,,,"Despite not being my cup of tea, it's definitely a great game and remaster (the graphical performance on PS4 is fantastic). Didn't quite like the open ending but everything else was really good.",,
311,20221,Nuhm,PlayStation 4,12h 38m,100%,,7716427,Completed,First,"November 09, 2018",12h 38m 57s,,,,,,,
312,20221,,PlayStation 4,12h 40m,NR,,11089258,Completed,First,,12h 40m,,,,,,,
313,20221,,PlayStation 4,12h 40m,NR,,11733898,Completed,First,,12h 40m,,,,,,,
314,20221,beastnine,PlayStation 4,12h 41m,NR,,11232025,Completed,First,"March 23, 2020",12h 41m,,,,,,,
315,20221,AwDeathsmile,PlayStation 4,12h 42m,NR,,9008474,Completed,First,"December 31, 2019",12h 42m,,,,,,,
316,20221,jacobop13,PlayStation 4,12h 42m,90%,96 collectibles,7413421,Completed,First,"November 13, 2018",12h 42m,,,,,,,
317,20221,,PlayStation 4,12h 42m,NR,,9430897,Completed,First,,12h 42m 06s,,,,,,,
318,20221,Lewdmajesco,PlayStation 4,12h 43m,50%,"Hard mode, no challenge untill last third. Winter onwards was tedious and unfair with hundreds of deaths",5768338,Completed,First,"February 09, 2018",12h 43m 29s,,,,,Pro tip never waste resources on med kits if you have an ally. They will always spawn a free one and hand it to you.,,
319,20221,GeordieSquires,PlayStation 4,12h 44m,NR,,922388,Completed,First,"September 01, 2014",12h 44m,,,,,,,
320,20221,Nordie,PlayStation 4,12h 45m,NR,,10305206,Completed,First,"October 25, 2019",12h 45m,,,,,,,
321,20221,SashaZ,PlayStation 4,12h 45m,NR,,11983009,Completed,First,"June 13, 2020",12h 45m,,,,,,,
322,20221,TT1990,PlayStation 4,12h 45m,NR,,8439209,Completed,First,"March 09, 2019",12h 45m,,,,,,,
323,20221,Private,PlayStation 4,12h 45m,80%,"Normal difficulty, 85 collectibles",11848490,Completed,Replay,"May 27, 2020",12h 45m,,,,,,,
324,20221,xellokz,PlayStation 4,12h 45m,NR,,8491887,Completed,First,,12h 45m,,,,,,,
325,20221,JernauGurgeh,PlayStation 4,12h 47m,100%,,7209490,Completed,Replay,"October 10, 2018",12h 47m,,,,,,,
326,20221,,PlayStation 4,12h 47m,NR,,928753,Completed,First,,12h 47m 30s,,,,,,,
327,20221,Private,PlayStation 4,12h 47m,NR,,3726649,Replay Completed,Replay,"December 07, 2019",12h 47m 41s,,,,,,,
328,20221,ah673,PlayStation 4,12h 49m,100%,,11213008,Replay Custom List Completed,Replay,"December 05, 2018",12h 49m,,,12h 49m /,,,,
329,20221,Desom,PlayStation 4,12h 49m,NR,,12011453,Completed,Replay,"June 16, 2020",12h 49m 08s,,,,,,,
330,20221,,PlayStation 4,12h 50m,NR,,7284258,Completed,Replay,,12h 50m,,,,,,,
331,20221,,PlayStation 4,12h 50m,NR,,10438096,Completed,First,,12h 50m 03s,15h,20h,,,,,
332,20221,,PlayStation 4,12h 50m,NR,,955497,Completed,First,,12h 50m 39s,,,,,,,
333,20221,RAMPAGE572,PlayStation 4,12h 50m,NR,,2781034,Completed,First,"March 27, 2016",12h 50m 42s,,,,,,,
334,20221,Jake_Wllms,PlayStation 4,12h 52m,100%,,10281161,Completed,First,"September 27, 2019",12h 52m,,,,,,,
335,20221,,PlayStation 4,12h 52m,NR,Grounded Difficulty,5693213,Completed,Replay,,12h 52m 33s,,,,,,,
336,20221,GoldenSpaceman,PlayStation 4,12h 54m,90%,Without Left Behind DLC,11555348,Completed,First,"May 02, 2020",12h 54m 21s,,,,,,,
337,20221,,PlayStation 4,12h 55m,NR,,5030144,Completed,First,,12h 55m,,,,,,,
338,20221,ComeT,PlayStation 4,12h 55m,100%,,6085650,Completed,First,"March 31, 2018",12h 55m,,,,,Difficulty Normal | Controller Type DS4 | Playthrough 1,,
339,20221,babac87,PlayStation 4,12h 55m,100%,,5526676,Completed,First,"December 23, 2017",12h 55m,,,,,,,
340,20221,AverageMatthew,PlayStation 4,12h 55m,100%,,1204290,Completed,Replay,"August 08, 2014",12h 55m 25s,13h 56m 34s,18h 45m 59s,,,,,
341,20221,SmashinVP,PlayStation 4,12h 56m,100%,,12023240,Completed,First,"June 17, 2020",12h 56m,,,,,,,
342,20221,Bad_Sam33,PlayStation 4,12h 58m,NR,,10189200,Completed,Replay,"October 05, 2019",12h 58m,12h 58m 18s,,,,,,
343,20221,,PlayStation 4,13h,NR,,874571,Completed,First,,13h,,,,,,,
344,20221,,PlayStation 4,13h,NR,,1323839,Completed,First,,13h,,,,,,,
345,20221,,PlayStation 4,13h,NR,,2572523,Completed,First,,13h,,,,,,,
346,20221,,PlayStation 4,13h,NR,,6469119,Completed,First,,13h,,,,,,,
347,20221,Arcadiuz_89,PlayStation 4,13h,100%,,11998355,Completed,Replay,"June 14, 2020",13h,,,,,,,
348,20221,DanielMeier,PlayStation 4,13h,NR,,6084009,Completed,First,"October 03, 2017",13h,,,,,,,
349,20221,FeelsRijoMan,PlayStation 4,13h,NR,,4363043,Completed,First,"April 27, 2017",13h,,,,,,,
350,20221,Ingword,PlayStation 4,13h,NR,,5781143,Completed,First,"February 05, 2018",13h,,,,,,,
351,20221,JRMoba,PlayStation 4,13h,100%,,2320016,Completed,First,"January 01, 2016",13h,,,,,,,
352,20221,Private,PlayStation 4,13h,NR,,11899308,Completed,First,"June 06, 2020",13h,,,,,,,
353,20221,NorthStars97,PlayStation 4,13h,100%,,10350999,Replay Completed,First,,13h,,,,,,,
354,20221,Reviews,PlayStation 4,13h,100%,,4960506,Replay Completed,Replay,"September 03, 2014",13h,,,13h /,,,,
355,20221,Stamito,PlayStation 4,13h,90%,,2127563,Completed,First,"January 23, 2015",13h,,,,,,,
356,20221,Sutron,PlayStation 4,13h,NR,,8095284,Completed,First,"January 22, 2019",13h,,,,,,,
357,20221,TroyBob1,PlayStation 4,13h,NR,,1546065,Completed,First,,13h,,,,,,,
358,20221,abernes,PlayStation 4,13h,80%,,1869955,Completed,First,"September 26, 2015",13h,,,,,,,
359,20221,adamclark52,PlayStation 4,13h,70%,,9177307,Completed,First,"July 17, 2019",13h,,,,,,,
360,20221,alihh1994,PlayStation 4,13h,NR,,4793858,Completed,First,,13h,,,,,,,
361,20221,cloudlong,PlayStation 4,13h,100%,,1265419,Completed,First,"March 27, 2015",13h,,,,,,,
362,20221,footedjupiter,PlayStation 4,13h,100%,,10715506,Completed,First,"December 31, 2019",13h,,,,,,,
363,20221,ghostface,PlayStation 4,13h,90%,,8157791,Completed,First,,13h,,,,,,,
364,20221,idlxqz,PlayStation 4,13h,NR,,8077185,Completed,First,"January 11, 2019",13h,,,,,,,
365,20221,josu91,PlayStation 4,13h,NR,,4299577,Completed,First,"February 11, 2018",13h,,,,,,,
366,20221,lordjustice17,PlayStation 4,13h,NR,,3443532,Completed,Replay,"November 14, 2016",13h,,,,,,,
367,20221,of_Rivia,PlayStation 4,13h,70%,,1348808,Completed,First,"May 17, 2015",13h,,,,,,,
368,20221,paleselan,PlayStation 4,13h,NR,,3330983,Completed,Replay,"August 15, 2016",13h,,,,,,,
369,20221,Private,PlayStation 4,13h,NR,,5713074,Completed,Replay,"January 23, 2018",13h,,,,,,,
370,20221,saksham21k,PlayStation 4,13h,NR,,7149246,Completed,First,,13h,,,,,,,
371,20221,shol1122,PlayStation 4,13h,100%,,1362541,Completed,First,"May 27, 2015",13h,14h,,,,Makes an amazing game even better!,,
372,20221,snipher,PlayStation 4,13h,NR,,5427338,Completed,First,"October 27, 2017",13h,,,,,,,
373,20221,supertoast3000,PlayStation 4,13h,NR,,6669775,Completed,First,,13h,,,,,,,
374,20221,ayrek,PlayStation 4,13h,NR,,1415663,Completed,First,"June 26, 2015",13h 06s,,,,,Single-sitting run with pizza and beer,,
375,20221,Neyllon,PlayStation 4,13h 01m,NR,,11213770,Completed,First,"March 21, 2020",13h 01m,,,,,,,
376,20221,yinlong19,PlayStation 4,13h 02m,NR,,10893375,Completed,First,"June 14, 2020",13h 02m 07s,,,,,,,
377,20221,ryant4215,PlayStation 4,13h 02m,NR,,870973,Completed,First,"July 31, 2014",13h 02m 12s,17h 14m 55s,,,,,,
378,20221,CosmicDashie,PlayStation 4,13h 04m,80%,91 Collectibles obtained,10194347,Completed,First,"October 06, 2019",13h 04m,,,,,,,
379,20221,LucasMonclar,PlayStation 4,13h 04m,100%,,6303255,Completed,First,"February 09, 2014",13h 04m,,,,,,,
380,20221,lightning26vt,PlayStation 4,13h 05m,90%,,10850214,Completed,First,"February 01, 2020",13h 05m 50s,,,,,,,
381,20221,snikad,PlayStation 4,13h 06m,NR,,11980352,Completed,Replay,"June 12, 2020",13h 06m,15h 03m,,,,,,
382,20221,Private,PlayStation 4,13h 06m,100%,,3255557,Custom List 2 Completed,First,"July 28, 2016",13h 06m,,,,,,,
383,20221,Critter2003,PlayStation 4,13h 06m,NR,Normal difficulty,11912722,Completed,Replay,"June 05, 2020",13h 06m 30s,,,,,,,
384,20221,Private,PlayStation 4,13h 07m,NR,,1693238,Completed,First,"September 16, 2015",13h 07m,,,,,,,
385,20221,HellKove,PlayStation 4,13h 07m,100%,,950336,Completed,First,"September 26, 2014",13h 07m,,,,,,,
386,20221,santiagoqrg,PlayStation 4,13h 07m,90%,,3895718,Completed,First,"February 25, 2017",13h 07m 45s,,,,,,,
387,20221,wehopeuchoke,PlayStation 4,13h 08m,NR,,1223160,Completed,First,"March 02, 2015",13h 08m 51s,,,,,,,
388,20221,dustdingo,PlayStation 4,13h 10m,100%,,319420,Completed,First,"September 15, 2014",13h 10m,,,,,,,
389,20221,,PlayStation 4,13h 10m,NR,,11027751,Completed,First,,13h 10m 25s,,,,,,,
390,20221,,PlayStation 4,13h 11m,NR,Collect almost everything,4464018,Completed,First,,13h 11m 30s,,,,,,,
391,20221,KeunGom,PlayStation 4,13h 11m,NR,,8671355,Completed,First,"May 31, 2020",13h 11m 43s,,,,,,,
392,20221,,PlayStation 4,13h 12m,NR,,4339972,Completed,First,,13h 12m 20s,,,,,,,
393,20221,Drosophila,PlayStation 4,13h 13m,NR,,10807792,Completed,First,"January 13, 2020",13h 13m 43s,,,,,,,
394,20221,Doc_Ezra,PlayStation 4,13h 14m,90%,,1252726,Completed,First,"February 12, 2017",13h 14m 32s,,,,,,,
395,20221,CrippsNJ,PlayStation 4,13h 15m,100%,,1095452,Completed,First,"January 03, 2015",13h 15m,,,,,,,
396,20221,kappuna,PlayStation 4,13h 15m,NR,,4021277,Completed,First,"February 10, 2017",13h 15m,,,,,,,
397,20221,xEmmsan,PlayStation 4,13h 15m,100%,,11296858,Completed,First,"February 17, 2020",13h 15m,,,,,,,
398,20221,moises552,PlayStation 4,13h 15m,NR,I had already played the ps3 version so everything was easy.,6502678,Completed,First,"March 01, 2016",13h 15m 06s,,,,,,,
399,20221,ketchakik,PlayStation 4,13h 16m,NR,,2958954,Completed,First,"May 11, 2016",13h 16m,,,,,,,
400,20221,HorrorSurvivalist,PlayStation 4,13h 19m,NR,,344863,Completed,First,"December 25, 2014",13h 19m 08s,,,,,,,
401,20221,,PlayStation 4,13h 20m,NR,,8458257,Completed,First,,13h 20m,,,,,,,
402,20221,Bizzy91,PlayStation 4,13h 20m,100%,,1092578,Completed,Replay,,13h 20m,,,,,,,
403,20221,JimmyTheChisel,PlayStation 4,13h 20m,90%,,1430737,Completed,First,"August 04, 2014",13h 20m,,,,,,,
404,20221,KingM,PlayStation 4,13h 20m,NR,,1978062,Completed,Replay,"October 20, 2015",13h 20m 02s,,,,,,,
405,20221,Neo1771991,PlayStation 4,13h 22m,NR,,6357243,Replay Completed,Replay,"June 14, 2018",13h 22m,,,13h 22m /,,,,
406,20221,niceTCyou,PlayStation 4,13h 23m,70%,,4668472,Completed,First,"July 30, 2017",13h 23m 11s,,,,,,,
407,20221,,PlayStation 4,13h 25m,NR,,2757524,Completed,Replay,,13h 25m 57s,,,,,,,
408,20221,Stealthlooper,PlayStation 4,13h 26m,100%,"this was my very first playthrough, and it was on easy difficulty.",1748224,Completed,First,"August 09, 2014",13h 26m 19s,,,,31h 44m 11s,,,
409,20221,DarkStallion,PlayStation 4,13h 27m,NR,,11782146,Completed,First,"May 19, 2020",13h 27m,,,,,,,
410,20221,,PlayStation 4,13h 27m,NR,,3580117,Completed,First,,13h 27m 02s,,,,,,,
411,20221,Kovelle_,PlayStation 4,13h 28m,NR,,10666941,Completed,First,"December 27, 2019",13h 28m,,,,,,,
412,20221,Zapkaos,PlayStation 4,13h 29m,100%,,11343264,Completed,First,"June 06, 2020",13h 29m,,,,,,,
413,20221,,PlayStation 4,13h 30m,NR,,7012311,Completed,Replay,,13h 30m,,,,,,,
414,20221,,PlayStation 4,13h 30m,NR,,11460375,Completed,First,,13h 30m,,,,,,,
415,20221,DeeMoney,PlayStation 4,13h 30m,NR,,2447481,Completed,Replay,"September 15, 2015",13h 30m,,,,,,,
416,20221,FreeEternal,PlayStation 4,13h 30m,NR,,5711330,Playing Completed,First,"October 20, 2015",13h 30m,17h,,17h /,,,,
417,20221,GoTaLL,PlayStation 4,13h 30m,100%,,11972885,Completed,Replay,"June 12, 2020",13h 30m,,,,,,,
418,20221,Kennyshaps,PlayStation 4,13h 30m,NR,,6500249,Completed,First,"July 01, 2018",13h 30m,,,,,,,
419,20221,Private,PlayStation 4,13h 30m,90%,,11676798,Completed,First,"May 18, 2020",13h 30m,,,,,,,
420,20221,Snailburt,PlayStation 4,13h 30m,NR,,363214,Custom List Completed,First,"September 02, 2014",13h 30m,,,,,,,
421,20221,overclicked,PlayStation 4,13h 30m,80%,,4740427,Completed,First,"April 13, 2019",13h 30m,,,,,,,
422,20221,redsoxfan99,PlayStation 4,13h 30m,100%,,1227646,Completed,First,"February 09, 2015",13h 30m,,,,,Easily the best game I've ever played,,
423,20221,Private,PlayStation 4,13h 30m,NR,,1087593,Completed,First,,13h 30m,,,,,,,
424,20221,solidcake140_85,PlayStation 4,13h 30m,80%,,12016847,Completed,Replay,"June 16, 2020",13h 30m,,,,,,,
425,20221,peczrik,PlayStation 4,13h 30m,100%,,5535538,Completed,First,"December 17, 2017",13h 30m 40s,,,,,,,
426,20221,,PlayStation 4,13h 31m,NR,,905391,Completed,First,,13h 31m,,,,,,,
427,20221,,PlayStation 4,13h 31m,NR,,3432085,Completed,First,,13h 31m,,,,,,,
428,20221,Private,PlayStation 4,13h 31m,NR,,5071697,Completed,First,"May 06, 2017",13h 31m,,,,,,,
429,20221,,PlayStation 4,13h 31m,NR,,7868981,Completed,First,,13h 31m 50s,,,,,,,
430,20221,enagurney,PlayStation 4,13h 32m,NR,Explored a good bit.,10314826,Completed,First,"April 24, 2020",13h 32m,,,,,,,
431,20221,shure,PlayStation 4,13h 32m,NR,,1688408,Completed,First,"August 22, 2015",13h 32m,,,,,,,
432,20221,,PlayStation 4,13h 32m,NR,,7910688,Completed,First,,13h 32m 22s,,,,,,,
433,20221,xLTJx,PlayStation 4,13h 34m,NR,,4392839,Completed,First,"May 06, 2017",13h 34m,,,,,,,
434,20221,mcbaws,PlayStation 4,13h 34m,100%,,9335348,Completed,First,"August 08, 2019",13h 34m 07s,,,,,,,
435,20221,,PlayStation 4,13h 34m,NR,,6287625,Completed,First,,13h 34m 47s,,,,,,,
436,20221,,PlayStation 4,13h 35m,NR,,1066260,Completed,Replay,,13h 35m,15h,30h,,,,,
437,20221,IVleafclover42,PlayStation 4,13h 35m,NR,,6974796,Completed,First,"September 05, 2018",13h 35m,15h 35m,,,,,,
438,20221,Private,PlayStation 4,13h 35m,NR,Normal difficulty.,6796562,Completed Retired,First,"August 09, 2018",13h 35m,,,,,,,
439,20221,,PlayStation 4,13h 35m,NR,"Some of the HQs, Firefly pendants e notes",5797258,Completed,First,,13h 35m 19s,,,,,,,
440,20221,Venthos,PlayStation 4,13h 36m,NR,,933019,Completed,First,"September 08, 2014",13h 36m,,,,,,,
441,20221,pukecloud,PlayStation 4,13h 37m,90%,,7223748,Completed,First,"October 10, 2018",13h 37m,,,,,,,
442,20221,yan33,PlayStation 4,13h 37m,NR,,5495238,Completed,Replay,"December 21, 2017",13h 37m 28s,,,,,,,
443,20221,IPlayVidya,PlayStation 4,13h 37m,90%,Main Story + Left Behind DLC (Easy),8856658,Replay Completed,Replay,"October 13, 2019",13h 37m 48s,15h 35m 20s,,15h 35m 20s /,,,,
