,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Progress,Personal Notes,Speedrun,100% Speedrun
247,26286,Anguy,PC,22h,90%,,8961053,Completed,First,22h,,,"June 14, 2019",,,,
248,26286,Axlort,PC,22h,NR,,9666970,Completed,First,22h,,,"September 17, 2019",,,,
249,26286,Hardgear,PC,22h,NR,,8893874,Completed,First,22h,,,"June 04, 2019",,,,
250,26286,Kitanee,PC,22h,NR,,10415452,Completed,First,22h,,,"November 11, 2019",,,,
251,26286,Lendax,Nintendo Switch,22h,80%,,8294062,Completed,First,22h,,,"June 06, 2020",,,,
252,26286,MightyMarlin,PC,22h,100%,"100%, First three endings. No Grimm or God Master yet.",11662491,Playing Completed,First,22h,32h 02m,,"May 30, 2020",,,,
253,26286,nhZack,PC,22h,80%,,7633592,Completed,First,22h,,,,,,,
254,26286,theguiax,PC,22h,NR,,6868524,Completed,First,22h,,,"July 03, 2018",,,,
255,26286,KingBobby21,Nintendo Switch,22h,NR,Fantastic game with an amazing ost and super fun gameplay!,9162190,Completed,First,22h 46s,,,"July 15, 2019",,,,
256,26286,thethor1231,PC,22h 09m,90%,"75%, ending Sealed Siblings + Dream No More",11678937,Completed,First,22h 09m,26h 20m,,"May 08, 2020",,,,
257,26286,Snootchie,Nintendo Switch,22h 12m,100%,69% Completed (possibly completed some DLC within this),6423191,Completed,First,22h 12m 04s,,,"June 17, 2018",,,,
258,26286,BIGLUCA,Nintendo Switch,22h 13m,90%,,9075569,Completed,First,22h 13m,34h 22m,,"July 03, 2019",,,,
259,26286,Paroro,PC,22h 15m,100%,,7157956,Completed,First,22h 15m,,,"September 10, 2018",,,,
260,26286,Lewdmajesco,Nintendo Switch,22h 16m,NR,82%,5697227,Completed,First,22h 16m,,,"February 20, 2019",,,,
261,26286,,PlayStation 4,22h 20m,NR,,7170994,Completed,First,22h 20m,,,,,,,
262,26286,Kardock,Nintendo Switch,22h 25m,NR,,9077707,Completed,First,22h 25m 43s,,,"July 03, 2019",,,,
263,26286,pixelkaye,Nintendo Switch,22h 30m,100%,,8051915,Playing Completed,First,22h 30m,29h 48m,,"January 13, 2019",29h 48m /,,,
264,26286,,PC,22h 30m,NR,,11827836,Completed,First,22h 30m 58s,,,,,,,
265,26286,Potishe,PC,22h 32m,NR,,10798511,Completed,First,22h 32m,,,"January 12, 2020",,,,
266,26286,abichels,PC,22h 32m,100%,,7476758,Completed,First,22h 32m,28h 40m,32h 50m,"November 18, 2018",,,,
267,26286,,Xbox One,22h 33m,NR,,11260125,Completed,First,22h 33m,,,,,,,
268,26286,Alex5101,Nintendo Switch,22h 33m,100%,,8950883,Completed,First,22h 33m,,,"September 21, 2019",,,,
269,26286,,Nintendo Switch,22h 33m,NR,,6597240,Completed,First,22h 33m 31s,40h 05m 57s,53h 51m 28s,,,,,
270,26286,,PC,22h 35m,NR,,7271851,Completed,First,22h 35m,,,,,,,
271,26286,Moist_Wrist,Nintendo Switch,22h 40m,100%,"Dream no more ending and some extra bosses, nail not fully upgraded",9206821,Completed,First,22h 40m,33h 31m 41s,,"November 26, 2019",,,,
272,26286,Nemanzin,PC,22h 40m,NR,,11658856,Completed,First,22h 40m,,,"May 04, 2020",,,,
273,26286,Private,Nintendo Switch,22h 40m,90%,"Time to get to credits rolled, may have done ""optional"" things, but i don't know",6446479,Completed,First,22h 40m 52s,,,"June 29, 2018",,,,
274,26286,igormm,PC,22h 41m,NR,,10633084,Completed,First,22h 41m 44s,,,"February 24, 2020",,,,
275,26286,,Nintendo Switch,22h 44m,NR,73% completion,9576507,Completed,First,22h 44m 45s,,,,,,,
276,26286,Private,Nintendo Switch,22h 52m,80%,,9194503,Completed,First,22h 52m 06s,,,"July 21, 2019",,,,
277,26286,BroDameron,Nintendo Switch,22h 52m,NR,,9008160,Completed,First,22h 52m 10s,,,"June 20, 2019",,,,
278,26286,,PC,23h,NR,,6269777,Completed,First,23h,55h,78h,,,,,
279,26286,,Nintendo Switch,23h,NR,,7999798,Completed,First,23h,,,,,,,
280,26286,,PC,23h,NR,,10665412,Completed,First,23h,,,,,,,
281,26286,Ayu1127,Nintendo Switch,23h,NR,,10294087,Completed,First,23h,,,"October 23, 2019",,,,
282,26286,EdenLukkis,PC,23h,100%,,10718781,Completed,First,23h,,,"January 01, 2020",,,,
283,26286,Newbbie,PC,23h,100%,,8756896,Completed,First,23h,,,"June 01, 2019",,,,
284,26286,iDoDemGames,PC,23h,NR,,11672611,Completed,First,23h,38h,,"May 07, 2020",,,,
285,26286,leonkenedystan1,Xbox One,23h,70%,,10938385,Completed,First,23h,,,"February 04, 2020",,,,
286,26286,Jobius,PC,23h,90%,65% game completion,11597215,Completed,First,23h 01s,,,"June 11, 2020",,,,
287,26286,,PC,23h 03m,NR,,4752769,Completed,First,23h 03m 01s,,,,,,,
288,26286,Cadaverino,PlayStation 4,23h 10m,NR,75%,9448554,Playing Completed,First,23h 10m 32s,,,"August 20, 2019",,,,
289,26286,Ramrodsky,Nintendo Switch,23h 17m,NR,,8256626,Completed,First,23h 17m,,,"February 13, 2019",,,,
290,26286,,Nintendo Switch,23h 17m,NR,,7452053,Completed,First,23h 17m 03s,,,,,,,
291,26286,Calo1848,PC,23h 20m,NR,,11403300,Completed,First,23h 20m 51s,,,"April 18, 2020",,,,
292,26286,Stromblad,Nintendo Switch,23h 21m,80%,,8838465,Completed,First,23h 21m 08s,,,"May 24, 2019",,,,
293,26286,finleyt32,Nintendo Switch,23h 28m,80%,,6606159,Completed,First,23h 28m 45s,,,"September 13, 2018",,,,
294,26286,,PC,23h 29m,NR,ahhhh,10731133,Completed,First,23h 29m 13s,26h 30m 03s,53h 02m 30s,,,,,
295,26286,,PC,23h 30m,NR,,10910706,Completed,First,23h 30m,,,,,,,
296,26286,Fanha,Xbox One,23h 34m,90%,,9332371,Completed,Replay,23h 34m,,,"August 08, 2019",,,,
297,26286,DermoPower,PC,23h 40m,NR,"Beat The Radiance, 107% Completion (before trying out Godhome content)",10593695,Completed,First,23h 40m,37h,,"December 10, 2019",,,,
298,26286,mechinn,Nintendo Switch,23h 50m,NR,,8757553,Completed,First,23h 50m,,,,,,,
299,26286,Netoso,Nintendo Switch,23h 54m,NR,,6463520,Completed,First,23h 54m 32s,,,,,,,
300,26286,Yorgl,PC,23h 59m,NR,,8048407,Completed,First,23h 59m,,,"January 16, 2019",,,,
301,26286,,PC,24h,NR,,4172472,Completed,First,24h,,,,,,,
302,26286,,PC,24h,NR,,4176872,Completed,First,24h,,30h,,,,,
303,26286,,Nintendo Switch,24h,NR,,7574879,Completed,First,24h,36h,52h,,,,,
304,26286,,PC,24h,NR,,11087388,Completed,First,24h,,,,,,,
305,26286,Captain_Wiki,Nintendo Switch,24h,90%,,9050754,Completed,First,24h,27h 24m,,,,,,
306,26286,CorvoNZ,PC,24h,100%,,11171160,Playing Completed,First,24h,,42h 44m 38s,"March 17, 2020",,,,
307,26286,Hiorth,PC,24h,NR,,6102085,Completed,First,24h,,,,,,,
308,26286,Holy_Sparks,PC,24h,100%,,10320629,Completed,First,24h,,,"December 02, 2019",,,,
309,26286,Rip,PC,24h,NR,,6347098,Completed,First,24h,,,"June 03, 2018",,,,
310,26286,Sablen,Nintendo Switch,24h,100%,,6996831,Completed,First,24h,32h,,"March 09, 2019",,,,
311,26286,TimelessCrap,PC,24h,100%,Used a lot of external help,6878481,Completed,First,24h,,50h,"August 20, 2018",,,,
312,26286,chewzy,Nintendo Switch,24h,90%,,8240249,Completed,Replay,24h,,,"January 27, 2019",,,,
313,26286,muleroid,Nintendo Switch,24h,NR,,8488877,Completed,First,24h,37h,,"March 19, 2019",,,,
314,26286,Private,PlayStation 4,24h 02m,50%,,9980731,Completed,First,24h 02m,,,"September 23, 2019",,,,
315,26286,,Nintendo Switch,24h 03m,NR,"Did a bit of optional stuff, as I didn't know what was and what wasn't",8642959,Completed,First,24h 03m,,,,,,,
316,26286,,Nintendo Switch,24h 03m,NR,,6915630,Completed,First,24h 03m 55s,,,,,,,
317,26286,mazterki,PC,24h 04m,NR,112,8619958,Completed,First,24h 04m,28h 41m,29h,"April 13, 2019",,,,
318,26286,Heavy_Rain,PC,24h 06m,100%,,5957063,Completed,First,24h 06m,,,"March 09, 2018",,,,
319,26286,,Nintendo Switch,24h 08m,NR,,9171553,Completed,First,24h 08m,,,,,,,
320,26286,,Emulated,24h 12m,NR,,9198207,Completed,First,24h 12m 12s,,,,,,,
321,26286,,PC,24h 23m,NR,,4458778,Completed,First,24h 23m 12s,,,,,,,
322,26286,Benjax14,PC,24h 28m,NR,,7429001,Completed,First,24h 28m,,,"October 28, 2018",,,,
323,26286,Chill200,Nintendo Switch,24h 30m,NR,,11145014,Completed,First,24h 30m,,,,,,,
324,26286,,PlayStation 4,24h 31m,NR,,10771754,Completed,First,24h 31m 23s,,,,,,,
325,26286,Puma2265,PC,24h 34m,NR,,11061356,Completed,First,24h 34m,29h 50m,,"October 24, 2018",,,,
326,26286,,PC,24h 43m,NR,,7137354,Completed,First,24h 43m,38h 34m,51h 12m,,,,,
327,26286,,PC,25h,NR,,6063056,Completed,First,25h,32h,41h 33m,,,,,
328,26286,,PC,25h,NR,,7469224,Completed,First,25h,30h,37h,,,,,
329,26286,,PC,25h,NR,,8195761,Completed,First,25h,35h,,,,,,
330,26286,,PC,25h,NR,,9061481,Completed,First,25h,40h,65h,,,,,
331,26286,,PlayStation 4,25h,NR,,10217906,Completed,First,25h,37h 49m,,,,,,
332,26286,,PC,25h,NR,,11501792,Completed,First,25h,,50h,,,,,
333,26286,7bajwa,PC,25h,NR,,7052399,Completed,First,25h,,,"June 15, 2018",,,,
334,26286,Alianger,PC,25h,NR,Did some optionals,9370471,Completed,First,25h,31h,,"August 16, 2019",,,,
335,26286,Cooby,Nintendo Switch,25h,80%,,10450341,Completed,First,25h,39h 51m,,"November 18, 2019",,,,
336,26286,Cullen,Nintendo Switch,25h,80%,,6531464,Completed,First,25h,32h,,"September 10, 2018",,,,
337,26286,Private,Nintendo Switch,25h,NR,,7765703,Completed,First,25h,35h,,,,,,
338,26286,Diamondmatter,PC,25h,NR,,10940415,Completed,First,25h,50h,,"February 02, 2018",,,,
339,26286,Edyger,Nintendo Switch,25h,100%,,7380333,Completed,First,25h,,,"April 10, 2020",,,,
340,26286,FireAgostini,PC,25h,NR,,9568715,Completed,First,25h,,,"May 15, 2019",,,,
341,26286,GondarCool,PC,25h,100%,,5788372,Completed,First,25h,50h,86h,"January 25, 2018",,,,
342,26286,Klafooty,PC,25h,90%,,5848247,Completed,First,25h,,,"May 20, 2017",,,,
343,26286,Komukitee,Nintendo Switch,25h,NR,,8506866,Completed,First,25h,,,,,,,
344,26286,MDMaster,PC,25h,NR,,7021060,Completed,First,25h,,,"September 12, 2018",,,,
345,26286,Misconception17,PC,25h,80%,,11551760,Playing Completed,First,25h,,,"April 24, 2020",,,,
346,26286,Sylvaris,Nintendo Switch,25h,NR,,9450161,Playing Completed,First,25h,,,"August 25, 2019",35h /,,,
347,26286,Thoeren,Nintendo Switch,25h,100%,,7075866,Completed,First,25h,,,"September 18, 2018",,,,
348,26286,Vodoka,PC,25h,90%,"Optional endings, arena, some collectibles gathered, experimenting in different areas and with NPCs.",4226945,Completed,First,25h,37h,,"March 17, 2017",,,,
349,26286,alucardri,PC,25h,90%,,6453180,Completed,First,25h,,,"June 22, 2018",,,,
350,26286,cooperZ,PC,25h,80%,,6513752,Completed,First,25h,,,"June 24, 2018",,,,
351,26286,dannyboy5498,PC,25h,NR,,11866875,Completed,First,25h,,,,,,,
352,26286,gantzvigor,Nintendo Switch,25h,NR,,11037951,Completed,First,25h,,,"February 23, 2018",,,,
353,26286,marcpq,PC,25h,NR,,5428701,Completed,First,25h,30h,45h,"December 06, 2017",,,,
354,26286,oli306,Nintendo Switch,25h,NR,,9362667,Completed,First,25h,,,"August 14, 2019",,,,
355,26286,thonykrebs,PC,25h,NR,,9131209,Completed,First,25h,,,"July 12, 2019",,,,
356,26286,xLastSamuraix,PC,25h,100%,,11275520,Completed,First,25h,,,"January 10, 2020",,,,
357,26286,zim_ek,Nintendo Switch,25h,NR,,8141037,Completed,First,25h,,,"September 14, 2018",,,,
358,26286,zweiheimer,Nintendo Switch,25h,NR,,7106326,Completed,First,25h,,,"September 23, 2018",,,,
359,26286,,PC,25h 05m,NR,"71%, normal ending",6775524,Completed,First,25h 05m,,,,,,,
360,26286,pedrix,Nintendo Switch,25h 10m,100%,,6936690,Completed,First,25h 10m 35s,,,"October 10, 2018",,,,
361,26286,DamTheLad,PlayStation 4,25h 15m,NR,68%,8591276,Completed,First,25h 15m,,,"July 13, 2019",,,,
362,26286,Lothermus,PC,25h 17m,90%,,6181070,Completed,First,25h 17m 44s,,,"April 28, 2018",,,,
363,26286,Uk0nVasara,PC,25h 18m,90%,,11765985,Completed,First,25h 18m,,,"December 28, 2018",,,,
364,26286,Zapkaos,Nintendo Switch,25h 18m,80%,,9069200,Completed,First,25h 18m,,,"July 01, 2019",,,,
365,26286,miliano,PC,25h 18m,90%,"Very VERY enjoyable, would do it again",8717328,Replay Completed,First,25h 18m 30s,34h 23m 34s,59h 32m 01s,"December 22, 2018",101h 20m 14s /,,5h 34m 21s,
366,26286,,PC,25h 19m,NR,,9006460,Completed,Replay,25h 19m 59s,31h 24m 16s,53h 39m 26s,,,,,
367,26286,SergeantKeks,PC,25h 28m,NR,,10453235,Completed,First,25h 28m,,,,,,,
368,26286,Trogzor,Nintendo Switch,25h 30m,NR,,10899822,Completed,First,25h 30m,,,,,,,
369,26286,Private,Nintendo Switch,25h 30m,90%,,9063175,Completed,First,25h 30m,27h 30m,,"June 30, 2019",,,,
370,26286,,Nintendo Switch,25h 30m,NR,,10898719,Completed,First,25h 30m 25s,,83h 46m 19s,,,,,
371,26286,fearmeat,Nintendo Switch,25h 36m,NR,,7071442,Completed,First,25h 36m,,,"September 17, 2018",,,,
372,26286,aarondmgz,PC,25h 38m,100%,,8406267,Completed,First,25h 38m 50s,33h 21m 30s,,"March 02, 2019",,,,
373,26286,,PC,25h 40m,NR,56% completion,11049173,Completed,First,25h 40m,,,,,,,
374,26286,,PC,25h 43m,NR,,4681466,Completed,First,25h 43m,,,,,,,
375,26286,webertsilva,PC,25h 44m,100%,,9214168,Completed,First,25h 44m,,,"July 24, 2019",,,,
376,26286,aleclair,PC,25h 47m,NR,79% Completion,7667910,Completed,First,25h 47m 55s,,,"December 08, 2018",,,,
377,26286,kraaterikaniini,PC,25h 50m,NR,76% Completion,4163101,Completed,First,25h 50m,,,"March 09, 2017",,,,
378,26286,Megaaron00,Nintendo Switch,25h 50m,80%,,11239644,Completed,First,25h 50m 38s,30h 20m 12s,,"November 03, 2019",,,,
379,26286,Chops,Nintendo Switch,25h 57m,NR,108% -- all content but Godmaster pantheons,8490611,Completed,First,25h 57m 54s,34h 28m 36s,42h,"March 21, 2019",,,,
380,26286,melki,Nintendo Switch,25h 58m,NR,77%,8543312,Completed,First,25h 58m 44s,,,"March 28, 2019",,,,
381,26286,DeepWeed,Nintendo Switch,25h 59m,NR,,6524779,Completed,First,25h 59m 41s,,,"July 04, 2018",,,,
382,26286,,PC,26h,NR,,6869445,Completed,First,26h,35h,55h,,,,,
383,26286,,PC,26h,NR,,7944213,Completed,First,26h,,,,,,,
384,26286,Flal,PlayStation 4,26h,NR,,7938983,Completed,First,26h,,,"May 30, 2020",,,,
385,26286,Friendly,Nintendo Switch,26h,NR,,11360921,Completed,First,26h,,58h,"April 05, 2020",,,,
386,26286,JesperVonTrapp,PlayStation 4,26h,NR,,8318534,Completed,First,26h,,,"February 21, 2019",,,,
387,26286,SavePoint,PC,26h,90%,,6514710,Completed,First,26h,,,"June 05, 2018",,,,
388,26286,fransaan,PC,26h,NR,,7306137,Completed,First,26h,,,"December 11, 2017",,,,
389,26286,machacachon,Nintendo Switch,26h,NR,,11277918,Completed,First,26h,35h,50h,"August 06, 2018",,,,
390,26286,Private,Nintendo Switch,26h 02m,80%,,8158709,Completed,First,26h 02m 18s,,,"January 30, 2019",,,,
391,26286,marcelo,Nintendo Switch,26h 10m,NR,57%,6482784,Completed,First,26h 10m,,,"June 27, 2018",,,,
392,26286,,Nintendo Switch,26h 14m,NR,,8043210,Completed,First,26h 14m,,,,,,,
393,26286,lucasjay,Nintendo Switch,26h 15m,NR,,8469047,Completed,First,26h 15m,,,"March 15, 2019",,,,
394,26286,,Nintendo Switch,26h 30m,NR,,6853871,Completed,First,26h 30m,,,,,,,
395,26286,kmonahan45,Nintendo Switch,26h 30m,100%,,11232394,Completed,First,26h 30m,35h,45h,"March 23, 2020",,,,
396,26286,Private,PC,26h 30m,NR,,8404762,Playing Completed,First,26h 30m 46s,,,"June 14, 2020",,,,
397,26286,huskythegeek,Nintendo Switch,26h 36m,100%,79%,5982632,Completed,First,26h 36m 47s,,,"October 21, 2019",,,,
398,26286,Sgtpigeon,PC,26h 40m,NR,Bad ending,7305940,Completed,First,26h 40m,,,"August 08, 2018",,,,
399,26286,RAVEN_OF_WAR,Nintendo Switch,26h 45m,NR,,7267235,Completed,First,26h 45m,,,"November 11, 2018",,,,
400,26286,Private,Nintendo Switch,26h 48m,NR,,7199676,Completed,First,26h 48m 59s,,,"September 24, 2018",,,,
401,26286,noviceforever,PC,26h 51m,NR,,9200191,Completed,First,26h 51m,,,"May 26, 2018",,,,
402,26286,revertcasktime,Nintendo Switch,26h 52m,NR,62 percent end credits,10848733,Completed,First,26h 52m,,,"January 20, 2020",,,,
403,26286,,Nintendo Switch,26h 53m,NR,,8095086,Completed,First,26h 53m,,,,,,,
404,26286,bokuwahmz,PC,26h 53m,100%,,4982257,Completed,First,26h 53m 53s,,,"August 29, 2017",,,,
405,26286,,Nintendo Switch,26h 55m,NR,,9346377,Completed,First,26h 55m,36h,,,,,,
406,26286,Vq14,PC,27h,90%,,11246944,Completed,First,27h,32h,,"March 25, 2020",,,,
407,26286,Waillio,PC,27h,90%,,8891455,Completed,First,27h,38h,,"January 05, 2019",,,,
408,26286,carlingas,PC,27h,NR,,10670425,Completed,First,27h,34h,,"December 27, 2019",,,,
409,26286,leon4scott,PC,27h,NR,,5023234,Completed,First,27h,,,,,,,
410,26286,,Nintendo Switch,27h 04m,NR,,8043155,Completed,First,27h 04m,,,,,,,
411,26286,thausael,Nintendo Switch,27h 07m,90%,,10789236,Completed,First,27h 07m 11s,,,"December 10, 2018",,,,
412,26286,xXgibarx,PC,27h 20m,90%,,11874695,Completed,First,27h 20m 06s,,,"May 30, 2020",,,,
413,26286,SimoneRovo,PC,27h 30m,100%,,9165214,Completed,First,27h 30m,,,"April 07, 2019",,,,
414,26286,,Nintendo Switch,27h 34m,NR,Second endin,11835638,Completed,First,27h 34m 15s,33h 30m,,,,,,
415,26286,,PC,27h 55m,NR,,5540503,Completed,First,27h 55m,,,,,,,
416,26286,Marowhacker,Nintendo Switch,27h 55m,100%,,11188501,Completed,First,27h 55m,47h,55h,"November 21, 2019",,,,
417,26286,Furesis,PC,27h 55m,100%,,8331981,Completed,First,27h 55m 11s,,,"February 22, 2019",,,,
418,26286,,Xbox One,28h,NR,,9144717,Completed,First,28h,36h 54m,,,,,,
419,26286,,PC,28h,NR,,9287242,Completed,First,28h,35h 02m,,,,,,
420,26286,,Nintendo Switch,28h,NR,,10988356,Completed,First,28h,,52h,,,,2h 55m,
421,26286,SuperFondue,PC,28h,NR,,7374231,Completed,First,28h,,,"January 07, 2018",,,,
422,26286,Weelum,PC,28h,90%,,11181272,Completed,First,28h,,,,,,,
423,26286,Woyanoro,Nintendo Switch,28h,80%,,7165977,Playing Completed,First,28h,,,"July 04, 2019",,,,
424,26286,megaluigi3424,Nintendo Switch,28h,NR,,9176819,Completed,First,28h,,,"July 16, 2019",,,,
425,26286,Private,Nintendo Switch,28h,NR,,10642139,Completed,First,28h,,,"December 23, 2019",,,,
426,26286,xXangelmakerXx,PC,28h,NR,,10740952,Completed,First,28h,,,"January 04, 2020",,,,
427,26286,luigibandicoot,Nintendo Switch,28h 10m,NR,,8225842,Completed,First,28h 10m,,,"March 19, 2020",,,,
428,26286,Jezzon,Nintendo Switch,28h 15m,NR,,6546303,Completed,First,28h 15m,,,"July 07, 2018",,,,
429,26286,bmind,PlayStation 4,28h 15m,NR,,9214165,Completed,First,28h 15m,,,"July 23, 2019",,,,
430,26286,brunolift,PC,28h 24m,NR,,9104172,Completed,First,28h 24m 11s,,,"July 17, 2019",,,,
431,26286,,Nintendo Switch,28h 25m,NR,,6851982,Completed,First,28h 25m,,,,,,,
432,26286,serxi,Nintendo Switch,28h 48m,NR,63% completion.,7662819,Completed,First,28h 48m 39s,,,"January 10, 2019",,,,
433,26286,KnightMarcelo,PC,28h 50m,NR,85%,8954867,Completed,First,28h 50m,,,,,,,
434,26286,,Nintendo Switch,29h,NR,,6740406,Completed,First,29h,,54h,,,,,
435,26286,Quetzalorado,Nintendo Switch,29h,80%,,10233063,Completed,First,29h,37h,,"May 30, 2020",,,,
436,26286,Private,PC,29h,100%,,11970245,Completed,First,29h,,,"November 12, 2018",,,,
437,26286,ramos12345,PC,29h,NR,107%,6252247,Completed,First,29h,49h,60h,"May 16, 2018",,,,
438,26286,xAbyssWatcher,PC,29h 09m,NR,,10816195,Completed,First,29h 09m,,,,,,,
439,26286,Private,Nintendo Switch,29h 17m,80%,92% completion according to save file. No DLC. No void heart.,9065222,Completed,First,29h 17m,,,"May 30, 2019",,,,
440,26286,,PC,29h 30m,NR,,8408849,Completed,First,29h 30m,,,,,,,
441,26286,Gosset,Nintendo Switch,29h 37m,NR,,9340391,Completed,First,29h 37m,,,"July 27, 2019",,,,
442,26286,vladd_,PC,29h 40m,NR,For 100% in 20 hours achievement,9657675,Completed,First,29h 40m,35h 45m,63h 30m,"September 15, 2019",,,3h 20m,13h 30m
443,26286,,PC,30h,NR,,5629704,Completed,First,30h,35h,,,,,,
444,26286,,Nintendo Switch,30h,NR,,6578848,Completed,First,30h,,48h 54m,,,,,
445,26286,,PlayStation 4,30h,NR,,8266275,Completed,First,30h,40h,60h,,,,,
446,26286,,Nintendo Switch,30h,NR,,8951427,Completed,Replay,30h,50h,70h,,,,,
447,26286,,PC,30h,NR,,10301800,Completed,First,30h,,,,,,,
448,26286,,PC,30h,NR,,11129617,Completed,First,30h,52h,76h,,,,,
449,26286,,Nintendo Switch,30h,NR,,11227226,Completed,First,30h,60h,80h,,,,,
450,26286,,Nintendo Switch,30h,NR,,11451028,Completed,First,30h,75h,110h,,,,,
451,26286,,PC,30h,NR,,11818890,Completed,First,30h,,,,,,,
452,26286,,Nintendo Switch,30h,NR,,11874420,Completed,First,30h,,,,,,,
453,26286,,PC,30h,NR,,11988014,Completed,First,30h,40h,50h,,,,,
454,26286,ADIPY,Nintendo Switch,30h,NR,,10818335,Completed,First,30h,,,,,,,
455,26286,Breadmaker,PC,30h,100%,,6850295,Completed,First,30h,,51h,"August 16, 2018",,,,
456,26286,BrittleBonesJones,PC,30h,100%,,10730982,Completed,Replay,30h,40h,50h,"January 02, 2020",,,,
457,26286,ChristmasGhost,PC,30h,NR,,10835505,Completed,First,30h,,,,,,,
458,26286,Private,Nintendo Switch,30h,NR,"110% complete, didn't complete all of the Godhome fights",7920918,Completed,First,30h,46h 24m,,,,,,
459,26286,God_slayer99,PlayStation 4,30h,NR,,8643350,Completed,First,30h,45h,61h,"April 19, 2019",,,,
460,26286,GodotIV,PC,30h,100%,,7981563,Completed,First,30h,,,"September 18, 2018",,,,
461,26286,Grasshopper,Nintendo Switch,30h,90%,,11471579,Completed,Replay,30h,,50h,,,,,
462,26286,JimNightWalker,PlayStation 4,30h,100%,,8901420,Completed,First,30h,50h,70h,"June 06, 2019",,,,
463,26286,MEKsLP,Nintendo Switch,30h,100%,,6812201,Completed,First,30h,60h,,"January 25, 2020",,,,
464,26286,Mazidox,Nintendo Switch,30h,NR,,10428073,Completed,First,30h,,,"November 15, 2019",,,,
465,26286,Moonrayz,Nintendo Switch,30h,NR,,10602006,Completed,First,30h,,,"December 21, 2019",,,,
466,26286,MrowieniePluc,PC,30h,100%,,7366481,Completed,Replay,30h,40h,55h,"October 29, 2018",,,4h 29m,11h 04m
467,26286,NoloGZ,Nintendo Switch,30h,100%,,6845993,Completed,First,30h,45h,,"August 15, 2018",,,,
468,26286,TheMiles197,Nintendo Switch,30h,90%,,6638585,Completed,First,30h,55h,,"July 21, 2018",,,,
469,26286,Umbabumba,PC,30h,NR,,8723308,Completed,First,30h,42h,51h,"March 12, 2019",,,,
470,26286,VatikanKlopper,Nintendo Switch,30h,100%,,6472008,Completed,First,30h,,,"June 18, 2018",,,,
471,26286,Wholegrain_Pasta,Nintendo Switch,30h,100%,,11393228,Completed,First,30h,50h,60h,,,,,
472,26286,aayushpokharel,PC,30h,NR,,9160201,Completed,First,30h,50h,100h,,,,,
473,26286,Private,PC,30h,NR,,11447765,Completed,First,30h,,,,,,,
474,26286,danielle,Nintendo Switch,30h,NR,,6650018,Completed,First,30h,45h,,"July 21, 2018",,,,
475,26286,dariaste,Nintendo Switch,30h,NR,,9506473,Completed,First,30h,35h,40h,,,,,
