,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Speedrun,Completionist,Progress,Personal Notes,100% Speedrun
231,42818,,PC,6h 03m,NR,,9053257,Completed,First,,6h 03m,,,,,,
232,42818,,Nintendo Switch,6h 04m,NR,,7922659,Completed,First,,6h 04m,,,,,,
233,42818,,Nintendo Switch,6h 04m,NR,,10826763,Completed,First,,6h 04m 10s,,,,,,
234,42818,,Nintendo Switch,6h 05m,NR,,6900444,Completed,First,,6h 05m,,,,,,
235,42818,varex,PC,6h 05m,90%,,6511026,Completed,First,"July 02, 2018",6h 05m 06s,,,,,,
236,42818,DaveGoose,Xbox One,6h 06m,NR,,8099268,Completed,First,"January 20, 2019",6h 06m,,,,,,
237,42818,Fanha,Xbox One,6h 06m,90%,,8037784,Completed,First,"January 11, 2019",6h 06m,,,,,,
238,42818,Private,PlayStation 4,6h 06m,NR,,6682779,Completed,First,"July 28, 2018",6h 06m 10s,,,,,,
239,42818,Aryion1,PC,6h 06m,NR,,8409957,Completed,First,"March 05, 2019",6h 06m 44s,,,,,,
240,42818,LuisGMR001,PC,6h 07m,90%,,7658735,Completed,First,"December 06, 2018",6h 07m,,,,,,
241,42818,Lyk,PC,6h 07m,90%,,9549631,Completed,First,"September 07, 2019",6h 07m,15h 30m,,,,,
242,42818,habirlop,PC,6h 07m,80%,,11149412,Completed,First,"March 17, 2020",6h 07m 46s,,,,,,
243,42818,aklon84,PC,6h 08m,70%,,7780641,Completed,First,"December 20, 2018",6h 08m 35s,,,,,,
244,42818,Trashdaw,PC,6h 10m,80%,,10161617,Completed,First,"September 29, 2019",6h 10m,,,,,,
245,42818,garuda216,Nintendo Switch,6h 10m,NR,,6613721,Completed,First,"July 18, 2018",6h 10m,,,,,,
246,42818,arquimed3s,PC,6h 10m,NR,,11205394,Completed,First,"March 21, 2020",6h 10m 51s,,,,,,
247,42818,gilbster,PC,6h 11m,NR,,10400339,Playing Completed,First,"November 17, 2019",6h 11m 44s,,,,,,
248,42818,veeX,Nintendo Switch,6h 12m,100%,,10163159,Completed,First,"September 29, 2019",6h 12m,,,,,,
249,42818,Kuromroi,PlayStation 4,6h 12m,100%,,8191591,Completed,Replay,"January 31, 2019",6h 12m 43s,10h 18m 16s,,15h 24m 24s,,,
250,42818,golok,PC,6h 14m,NR,,10626215,Completed,First,"December 25, 2019",6h 14m 24s,,,,,,
251,42818,,Nintendo Switch,6h 14m,NR,"Somehow, I managed to get under the average completion time, even though this was my first playthrough.",8673767,Completed,First,,6h 14m 26s,,,,,,
252,42818,,PlayStation 4,6h 14m,NR,,5992365,Completed,First,,6h 14m 30s,,,,,,
253,42818,Nintendo_Nerd_13,Nintendo Switch,6h 15m,NR,,11325657,Completed,First,"December 14, 2019",6h 15m,,,,,,
254,42818,,PC,6h 15m,NR,,11577057,Completed,First,,6h 15m 53s,,,,,,
255,42818,Mizoute44,Nintendo Switch,6h 17m,NR,,10374669,Completed,First,"December 27, 2019",6h 17m,,,,,,
256,42818,katiokun17,PC,6h 17m,90%,,7557582,Completed,First,"January 31, 2018",6h 17m 41s,,,,,,
257,42818,Jeff6851,PC,6h 20m,100%,,5725982,Completed,First,"January 28, 2018",6h 20m,,,,,,
258,42818,thesushifish,PC,6h 20m,NR,,9191740,Completed,First,"July 20, 2019",6h 20m,,,,,,
259,42818,,Nintendo Switch,6h 21m,NR,,10180803,Completed,First,,6h 21m 31s,,,,,,
260,42818,EllieThePikmin,Nintendo Switch,6h 22m,80%,,11204995,Completed,First,November 2019,6h 22m 18s,,,,,,
261,42818,Soloid,PC,6h 22m,60%,,8574861,Completed,First,"April 27, 2019",6h 22m 35s,,,,,,
262,42818,chadilak,PC,6h 23m,100%,All chapters (1-8),5751922,Completed,First,"February 04, 2018",6h 23m,,,,,,
263,42818,,PC,6h 23m,NR,,5906303,Completed,First,,6h 23m 21s,,,,,,
264,42818,,PC,6h 23m,NR,,5835557,Completed,First,,6h 23m 33s,,,,,,
265,42818,MrMan2k7,Nintendo Switch,6h 23m,NR,"116/175 Strawberries, 1300 deaths",6395123,Completed,First,"May 27, 2018",6h 23m 34s,,,,,,
266,42818,kingdomjoeyy,PC,6h 23m,80%,,11467637,Completed,First,"April 16, 2020",6h 23m 34s,,,,,,
267,42818,,PC,6h 23m,NR,,10350075,Completed,First,,6h 23m 49s,,,,,,
268,42818,LexLoco,Nintendo Switch,6h 24m,NR,"Madeline made it!!! =) great story, minus the rage moments during gameplay lol",11565825,Completed,First,"May 01, 2020",6h 24m 05s,,,,,,
269,42818,Dunnington,Nintendo Switch,6h 25m,90%,"96 strawberries, 1065 deaths",5780621,Completed,First,"February 12, 2018",6h 25m,11h 45m,,,,,
270,42818,noviceforever,PC,6h 25m,NR,,9200194,Completed,First,"March 03, 2018",6h 25m,,,,,,
271,42818,Hennessy,Nintendo Switch,6h 25m,NR,,9578736,Completed,First,"September 17, 2019",6h 25m 32s,,,,,,
272,42818,EpsilonEsper,Nintendo Switch,6h 26m,NR,,11922954,Completed,First,"June 06, 2020",6h 26m 44s,,,,,,
273,42818,CronGM,PlayStation 4,6h 27m,NR,,8772657,Completed,First,"May 13, 2019",6h 27m 26s,13h 32m 39s,,25h 58m 32s,,,
274,42818,,Nintendo Switch,6h 29m,NR,,8514700,Completed,First,,6h 29m,,,,,,
275,42818,Nayavu,PC,6h 29m,NR,,11260826,Completed,First,"April 04, 2020",6h 29m 38s,,,,,,
276,42818,,PC,6h 30m,NR,,8023696,Completed,First,,6h 30m,,,,,,
277,42818,,PC,6h 30m,NR,,8170297,Completed,First,,6h 30m,13h,,25h,,,
278,42818,,PC,6h 30m,NR,,9490119,Completed,First,,6h 30m,,,,,,
279,42818,Angmar,Nintendo Switch,6h 30m,90%,,5889918,Completed,First,"March 03, 2018",6h 30m,,,,,,
280,42818,Lariat,Nintendo Switch,6h 30m,NR,,10337472,Completed,First,"December 01, 2019",6h 30m,,,,,,
281,42818,MathiasBS,Nintendo Switch,6h 30m,NR,,7865294,Completed,First,"December 29, 2018",6h 30m,,,,,,
282,42818,Private,PC,6h 30m,80%,,5751184,Completed,First,"January 30, 2018",6h 30m,,,,,,
283,42818,TheDIRO,PC,6h 30m,100%,,7910019,Completed,First,"December 31, 2018",6h 30m,,,,,,
284,42818,absurdtales,Nintendo Switch,6h 30m,NR,was quite fun,8999923,Completed,First,"April 15, 2019",6h 30m,,,,,,
285,42818,julianozuca,PC,6h 30m,70%,,9516458,Completed,First,"September 02, 2019",6h 30m,,,,,,
286,42818,ppdevoto,PC,6h 30m,NR,,11821720,Completed,First,,6h 30m,,,,,,
287,42818,robertaxin,PlayStation 4,6h 30m,NR,Had to use assist a couple of times,6941561,Completed,First,"August 29, 2018",6h 30m,,,,,,
288,42818,yattaah,Nintendo Switch,6h 30m,90%,,7377286,Completed,First,"November 02, 2018",6h 30m,,,,,,
289,42818,Private,Xbox One,6h 32m,NR,,10494225,Completed,First,"November 26, 2019",6h 32m,,,,,,
290,42818,equanox214,Nintendo Switch,6h 32m,NR,,8014514,Completed,First,"January 10, 2019",6h 32m,,,,,,
291,42818,Athruntalan,Nintendo Switch,6h 32m,90%,"First playthrough, 1299 deaths and 24 strawberries.",7540256,Completed,First,"April 05, 2019",6h 32m 37s,,,,,,
292,42818,,PC,6h 32m,NR,,8051426,Completed,First,,6h 32m 45s,7h 41m,,,,,
293,42818,spokowojtas,PC,6h 33m,60%,,11146846,Completed,First,"March 13, 2020",6h 33m,,,,,,
294,42818,,Nintendo Switch,6h 35m,NR,,6003680,Completed,First,,6h 35m,,,,,,
295,42818,Drant387,PC,6h 35m,80%,"~1400 deaths, 22 strawberries",10712847,Completed,First,"January 08, 2020",6h 35m,,,,,,
296,42818,IB209,Nintendo Switch,6h 35m,NR,,7546898,Playing Completed,First,,6h 35m,,,,6h 35m /,,
297,42818,Ryu_Rare,Nintendo Switch,6h 35m,80%,,5744989,Completed,First,"April 13, 2019",6h 35m,,,,,,
298,42818,,Xbox One,6h 35m,NR,,8066343,Completed,First,,6h 35m 39s,,,,,,
299,42818,Private,PC,6h 37m,90%,,9676649,Completed,First,"September 18, 2019",6h 37m,,,,,,
300,42818,,Nintendo Switch,6h 38m,NR,,7861148,Completed,First,,6h 38m 02s,,,,,,
301,42818,,PC,6h 38m,NR,,11835199,Completed,First,,6h 38m 42s,,,,,,
302,42818,,Nintendo Switch,6h 40m,NR,,7892463,Completed,First,,6h 40m,,,,,,
303,42818,GhaliPotter,PC,6h 40m,NR,,9442770,Completed,First,"August 24, 2019",6h 40m,,,,,,
304,42818,Nickoli,Nintendo Switch,6h 40m,NR,,5743928,Completed,First,"June 04, 2018",6h 40m,,,,,,
305,42818,Private,Nintendo Switch,6h 40m,NR,,10511819,Completed,First,"November 30, 2019",6h 40m 30s,,,,,,
306,42818,niceTCyou,Xbox One,6h 40m,90%,"30 strawberries, 997 deaths",8139159,Completed,First,"January 27, 2019",6h 40m 48s,,,,,,
307,42818,,Nintendo Switch,6h 41m,NR,got 98 strawberries,6944461,Completed,First,,6h 41m 04s,,,,,,
308,42818,Bogdan62,PC,6h 41m,90%,,8423250,Completed,First,"March 11, 2019",6h 41m 15s,,,,,,
309,42818,Bouland,Nintendo Switch,6h 42m,NR,"in-game save file time. chapter 7 and credits, 9 strawberries, 1 tape, ~1500 deaths, no assist",7967882,Completed,First,"January 07, 2019",6h 42m,,,,,,
310,42818,h4lc0n,PC,6h 42m,NR,,5998307,Completed,First,"March 17, 2018",6h 42m,,,,,,
311,42818,xenos,PC,6h 42m,80%,,9653432,Completed,First,"September 15, 2019",6h 42m,,,,,,
312,42818,,Nintendo Switch,6h 43m,NR,,7542649,Completed,First,,6h 43m 38s,,,,,,
313,42818,Andronian,Nintendo Switch,6h 43m,NR,,8608923,Completed,First,"June 13, 2018",6h 43m 59s,22h 28m 33s,,,,,
314,42818,,Nintendo Switch,6h 44m,NR,,5784403,Completed,First,,6h 44m 44s,,,,,,
315,42818,,PC,6h 45m,NR,,6379501,Completed,First,,6h 45m,,,,,,
316,42818,,Nintendo Switch,6h 45m,NR,,8571968,Completed,First,,6h 45m,,,,,,
317,42818,Friendomorph,Xbox One,6h 45m,90%,,12031554,Completed,First,"January 19, 2019",6h 45m,,,,,,
318,42818,Kevisiano,PC,6h 45m,90%,,8843485,Completed,First,"May 24, 2019",6h 45m,,,,,,
319,42818,metaljoints,PC,6h 45m,NR,,7937701,Completed,First,"January 03, 2019",6h 45m,,,,,,
320,42818,SimonArgee,Nintendo Switch,6h 46m,NR,,6038786,Completed,First,"March 25, 2018",6h 46m 20s,,,,,,
321,42818,thibault,Nintendo Switch,6h 46m,NR,,5970207,Completed,First,"March 11, 2018",6h 46m 35s,,,,,,
322,42818,TwoThrones,PC,6h 46m,70%,,6239315,Completed,First,"July 09, 2018",6h 46m 37s,,,,,,
323,42818,Metalmurray,Xbox One,6h 48m,NR,,7950745,Completed,First,"January 05, 2019",6h 48m,,,,,,
324,42818,ensingm2,PC,6h 48m,NR,,6536918,Completed,First,"July 06, 2018",6h 48m,,,,,,
325,42818,Paroro,PlayStation 4,6h 48m,90%,,8269587,Completed,First,"February 25, 2019",6h 48m 01s,,,,,,
326,42818,Private,PC,6h 48m,80%,,6618567,Completed,First,"September 14, 2019",6h 48m 12s,,,,,,
327,42818,Sosios,Nintendo Switch,6h 49m,90%,,11126251,Completed,First,"March 10, 2020",6h 49m 15s,,,,,,
328,42818,Binarypork2737,Nintendo Switch,6h 50m,100%,,7749692,Completed,First,"December 16, 2018",6h 50m,,,,,,
329,42818,tankman,Nintendo Switch,6h 50m,NR,,11060221,Completed,First,"February 27, 2020",6h 50m,,,,,,
330,42818,,PC,6h 50m,NR,,9057251,Completed,First,,6h 50m 09s,,,,,,
331,42818,Brizik,PC,6h 50m,80%,107/175 Strawberries,9226539,Completed,First,"July 15, 2019",6h 50m 11s,,,,,,
332,42818,DaftyBoy,PC,6h 51m,NR,,9676731,Completed,First,"September 08, 2019",6h 51m,,,,,,
333,42818,,PC,6h 51m,NR,"Ignoring Chapter 8, 39 strawberries",11747531,Completed,First,,6h 51m 39s,,,,,,
334,42818,,Nintendo Switch,6h 52m,NR,,8230888,Completed,First,,6h 52m,,,,,,
335,42818,Okeui,PC,6h 52m,100%,,11946836,Completed,First,"February 01, 2020",6h 52m 21s,,,,,,
336,42818,,Nintendo Switch,6h 52m,NR,,11276811,Completed,First,,6h 52m 42s,,,,,,
337,42818,Private,Nintendo Switch,6h 52m,NR,,8962691,Completed,First,"July 04, 2019",6h 52m 54s,,,,,,
338,42818,Criptike,PC,6h 53m,100%,100% Celeste. (No golden straws/no farewell),10775432,Completed,Replay,"February 03, 2020",6h 53m,13h 44m 57s,,31h 12m 02s,,,
339,42818,gvntofly1021,Nintendo Switch,6h 53m,NR,,8038250,Completed,First,"January 26, 2019",6h 53m 18s,,,,,,
340,42818,acrossoceans,Nintendo Switch,6h 56m,NR,,10160198,Completed,First,"September 28, 2019",6h 56m,,,,,,
341,42818,DavidGNZ7,Xbox One,6h 56m,90%,,11777661,Completed,First,"May 18, 2020",6h 56m 16s,,,,,,
342,42818,,Nintendo Switch,6h 56m,NR,,11122388,Completed,First,,6h 56m 17s,,,,,,
343,42818,,PlayStation 4,6h 56m,NR,,6680908,Completed,First,,6h 56m 43s,,,,,,
344,42818,SirStabalot,PC,6h 57m,NR,,11127913,Playing Completed,First,"March 10, 2020",6h 57m 25s,,,,,,
345,42818,neostar,Nintendo Switch,6h 57m,90%,,10671815,Completed,First,"December 28, 2019",6h 57m 49s,,,,,,
346,42818,volkyrie,PC,6h 57m,90%,,10709947,Completed,First,"December 31, 2019",6h 57m 57s,,,,,,
347,42818,HouserXM,Nintendo Switch,6h 58m,NR,,7135539,Completed,First,"October 31, 2018",6h 58m,,,,,,
348,42818,Private,Nintendo Switch,6h 59m,80%,,9065267,Replay Completed,First,"January 28, 2018",6h 59m,,,,,,
349,42818,mauhlin12,Nintendo Switch,6h 59m,90%,"45 strawberries, 1 heart, 3 tapes collected, 1155 deaths",5732967,Completed,First,"January 26, 2018",6h 59m 34s,,,,,,
350,42818,Amasa,Nintendo Switch,6h 59m,NR,,8570054,Completed,First,"April 05, 2019",6h 59m 38s,,,,,"30 strawberries, 1343 deaths",
351,42818,Xhil,PC,6h 59m,100%,86 Strawberries and 1795 deaths,6462909,Completed,First,"June 23, 2018",6h 59m 43s,,,,,,
352,42818,,PC,7h,NR,,7944210,Completed,First,,7h,,,,,,
353,42818,,PC,7h,NR,,8233088,Completed,First,,7h,,,,,,
354,42818,,PC,7h,NR,,8401225,Completed,First,,7h,11h,,33h,,,
355,42818,Axlort,PC,7h,NR,,9667011,Completed,First,"September 17, 2019",7h,,,,,,
356,42818,BCarsonElite,PlayStation 4,7h,NR,,8900067,Completed,Replay,,7h,,,11h,,,
357,42818,BL4,PC,7h,90%,,11299780,Completed,First,"April 10, 2018",7h,,,,,,
358,42818,BSchwarz95,PlayStation 4,7h,100%,,7900969,Completed,First,"December 11, 2018",7h,,,,,,
359,42818,Bormeister,Nintendo Switch,7h,90%,,8141275,Completed,First,"January 28, 2019",7h,,,,,,
360,42818,BrittleBonesJones,PC,7h,100%,,10730992,Completed,First,,7h,33h,,,,,
361,42818,Clorins,PC,7h,NR,,6128348,Completed,First,"April 15, 2018",7h,,,,,,
362,42818,DaemonXHUN,PC,7h,90%,,6007915,Completed,First,"March 20, 2018",7h,,,,,,
363,42818,DilPez19,Nintendo Switch,7h,70%,,10222040,Completed,First,"October 09, 2019",7h,,,,,,
364,42818,EKG5013,PC,7h,NR,,10248886,Completed,First,"October 14, 2019",7h,,,,,,
365,42818,Evilist,PC,7h,NR,,6278766,Completed,First,"April 15, 2018",7h,,,,,,
366,42818,Experimental,PC,7h,NR,,11113794,Completed,First,"March 07, 2020",7h,10h,,,,,
367,42818,GaMeSDestroyer,PC,7h,NR,,9215256,Completed,First,"July 24, 2019",7h,,,,,,
368,42818,HAGROLD,Nintendo Switch,7h,NR,,11610451,Completed,First,,7h,,,,,,
369,42818,Private,Nintendo Switch,7h,NR,,8479800,Completed,First,"March 17, 2019",7h,,,,,,
370,42818,ImLaura,Nintendo Switch,7h,80%,,8573207,Completed,First,"April 04, 2019",7h,,,,,,
371,42818,JebPowers,PC,7h,NR,,9530671,Completed,First,"September 04, 2019",7h,,,,,,
372,42818,Ka0sph3re,Nintendo Switch,7h,NR,,11461950,Completed,Replay,"April 15, 2020",7h,,,,,,
373,42818,LeoKasper,Nintendo Switch,7h,80%,,6649726,Completed,First,"June 27, 2018",7h,,,,,,
374,42818,Nikp,PC,7h,NR,,10777744,Completed,First,,7h,,,,,,
375,42818,Pkhoward2008,Nintendo Switch,7h,90%,,11008913,Completed,First,,7h,,,,,,
376,42818,PuffMama,Nintendo Switch,7h,90%,,7779852,Completed,First,"January 29, 2019",7h,,,,,,
377,42818,Private,Nintendo Switch,7h,90%,,6649651,Completed,First,,7h,,,,,,
378,42818,Rginkel,Nintendo Switch,7h,100%,,7609607,Completed,First,"December 23, 2018",7h,,,,,,
379,42818,Rickyspr,Nintendo Switch,7h,100%,,10756237,Completed,First,"January 05, 2020",7h,,,,,,
380,42818,Rushy33,PlayStation 4,7h,NR,,7739651,Completed,First,"December 14, 2018",7h,,,,,,
381,42818,Tarbolin,PC,7h,100%,,9247537,Completed,First,"July 28, 2019",7h,,,,,,
382,42818,TheSeahorse,Nintendo Switch,7h,90%,,5779629,Completed,First,"February 05, 2018",7h,,,,,,
383,42818,Trickyni,PC,7h,NR,,11003707,Completed,Replay,,7h,,,,,,
384,42818,VeritableHero,PC,7h,NR,Only about 25 strawberries collected. 1219 deaths.,9518169,Completed,First,"September 02, 2019",7h,,,,,,
385,42818,VitorVex,Nintendo Switch,7h,NR,,11204220,Completed,First,,7h,,,,,,
386,42818,WilliamR3,Nintendo Switch,7h,NR,,11289641,Completed,First,"March 29, 2020",7h,9h,,,,,
387,42818,Yolkas,PC,7h,90%,,10684562,Completed,First,"July 07, 2019",7h,,,,,,
388,42818,brovarnyi,Nintendo Switch,7h,NR,,8327989,Completed,First,"February 22, 2019",7h,,,,,,
389,42818,crono3,Nintendo Switch,7h,NR,,7341959,Completed,First,"April 28, 2019",7h,,,,,,
390,42818,danilo200010,Xbox One,7h,100%,,8037762,Completed,First,"January 09, 2019",7h,,,,,,
391,42818,ellieon,Nintendo Switch,7h,100%,,11133863,Completed,First,"March 11, 2020",7h,24h,,,,,
392,42818,famouscustard,PlayStation 4,7h,90%,,5745347,Completed,First,,7h,,,,,,
393,42818,gamblor88,Xbox One,7h,90%,,8331678,Completed,First,"February 22, 2019",7h,,,,,,
394,42818,ikari88,PC,7h,90%,,5724883,Completed,First,"February 02, 2018",7h,,,,,,
395,42818,janjatinho,PC,7h,100%,,10632342,Completed,First,"December 25, 2019",7h,,,,,,
396,42818,jaydeeess,Nintendo Switch,7h,NR,,6767236,Completed,First,"August 04, 2018",7h,,,,,,
397,42818,melkior,Xbox One,7h,NR,,8056544,Completed,First,"January 18, 2019",7h,,,,,,
398,42818,mnop,Nintendo Switch,7h,100%,,5871616,Completed,First,"February 20, 2018",7h,40h,,,,,
399,42818,retrobotjr,Nintendo Switch,7h,90%,,5882389,Completed,First,"February 16, 2018",7h,,,,,,
400,42818,Private,Nintendo Switch,7h,90%,,10715498,Completed,First,,7h,,,,,,
401,42818,setsunarip,PC,7h,100%,,8719606,Completed,First,"January 03, 2019",7h,,,,,,
402,42818,spikely7000,Nintendo Switch,7h,NR,,5831982,Completed,First,"February 12, 2018",7h,,,,,,
403,42818,tWhiteMML,PC,7h,NR,,11864377,Completed,First,"May 29, 2020",7h,,,,,,
404,42818,talyon,PC,7h,NR,,10855172,Completed,First,"January 25, 2020",7h,,,,,,
405,42818,ziodalcio,Nintendo Switch,7h,NR,,9097581,Completed,First,"July 07, 2019",7h 03s,,,,,,
406,42818,luizp21,Nintendo Switch,7h,70%,37 strawberries,7369408,Completed,First,"October 31, 2018",7h 11s,,,,,,
407,42818,fenrir_asteron,PC,7h,90%,,10196344,Completed,First,"October 07, 2019",7h 24s,,,,,,
408,42818,pykes,Nintendo Switch,7h,NR,,11190461,Completed,First,"March 19, 2020",7h 30s,,,,,,
409,42818,Private,Nintendo Switch,7h,90%,,5953672,Completed,First,"February 04, 2018",7h 56s,,,,,,
410,42818,A_varo,PC,7h 01m,100%,,9505493,Completed,First,"September 01, 2019",7h 01m,,,,,,
411,42818,ChunderForce,Nintendo Switch,7h 02m,NR,,11110753,Completed,First,"March 06, 2020",7h 02m 39s,,,,,,
412,42818,greatjhawk,Nintendo Switch,7h 03m,NR,,7838194,Completed,First,"January 07, 2019",7h 03m,,,,,,
413,42818,Klashik,PC,7h 04m,100%,,7534103,Custom List Completed,First,"November 27, 2018",7h 04m,,,,7h 04m /,,
414,42818,slickn4,Xbox One,7h 04m,60%,07:04:43.850 in game clock,9568214,Completed,First,"September 09, 2019",7h 04m 43s,,,,,,
415,42818,,Nintendo Switch,7h 04m,NR,,6669643,Completed,First,,7h 04m 50s,,,,,,
416,42818,Private,PC,7h 05m,NR,,7726543,Completed,First,"August 27, 2019",7h 05m,,,,,,
417,42818,smile8034,PC,7h 05m,NR,,9092163,Completed,First,"July 06, 2019",7h 05m 49s,,,,,,
418,42818,xXceXx,Nintendo Switch,7h 05m,100%,,10938244,Completed,First,"February 04, 2020",7h 05m 54s,,,,,,
419,42818,,PC,7h 06m,NR,,11199921,Completed,First,,7h 06m 06s,,,,,,
420,42818,VStorm,Nintendo Switch,7h 06m,NR,,10497490,Completed,First,"December 28, 2019",7h 06m 23s,,,,,,
421,42818,,PC,7h 07m,NR,,7938430,Completed,First,,7h 07m,,,,,,
422,42818,TazGarout,Nintendo Switch,7h 07m,NR,,10513696,Completed,First,"June 26, 2019",7h 07m,,,,,,
423,42818,tegumentoso,PC,7h 07m,NR,,11734815,Completed,First,"May 14, 2020",7h 07m 40s,,,,,,
424,42818,SabreCat,PC,7h 07m,NR,53 strawberries in opportunistic fashion,9557922,Completed,First,"September 08, 2019",7h 07m 42s,,,,,,
425,42818,Freak0104,Nintendo Switch,7h 08m,NR,,11123439,Completed,First,"March 21, 2020",7h 08m,,,,,,
426,42818,acousticfigure,PC,7h 08m,NR,"83/175 strawberries, 1646 deaths",10189904,Completed,First,"September 30, 2019",7h 08m,,,,,,
427,42818,xander1111,PC,7h 08m,NR,,6152746,Completed,First,"April 20, 2018",7h 08m 51s,,,,,,
428,42818,TiavioliGaming,PC,7h 10m,NR,,10520538,Completed,First,"December 02, 2019",7h 10m,,,,,,
429,42818,fadedmaps,Nintendo Switch,7h 10m,NR,"Completed the main story, only a few strawberries and mixtapes unlocked.",8357102,Completed,First,"April 10, 2018",7h 10m,,,,,,
430,42818,Private,Nintendo Switch,7h 11m,NR,,6291634,Playing Completed,First,"May 24, 2018",7h 11m,,,,,,
431,42818,Xepherian,PC,7h 11m,NR,1732 Deaths. No Assist. Played on PS4 controller.,10521176,Completed,First,"November 11, 2019",7h 11m 32s,,,,,,
432,42818,,PC,7h 11m,NR,,6044589,Completed,First,,7h 11m 36s,,,,,,
433,42818,Jurr,Nintendo Switch,7h 11m,NR,,8592996,Completed,First,"April 09, 2019",7h 11m 36s,,,,,,
434,42818,,PC,7h 11m,NR,,5955054,Completed,First,,7h 11m 55s,,,,,,
435,42818,Ruben,PC,7h 12m,NR,Liberal use of assist mode.,9502933,Completed,First,"September 01, 2019",7h 12m,,,,,,
436,42818,ToastyFrog,Nintendo Switch,7h 14m,100%,,5849147,Completed,First,"February 16, 2018",7h 14m,,,,,,
437,42818,LogaSoba,PC,7h 14m,NR,,8157447,Completed,First,"January 13, 2019",7h 14m 34s,,,,,,
438,42818,,PC,7h 15m,NR,,9665200,Completed,First,,7h 15m,,,,,,
439,42818,AlienAteDave,Nintendo Switch,7h 15m,NR,,5771604,Completed,First,"February 04, 2018",7h 15m,,,,,,
440,42818,Darthaegis,PC,7h 15m,80%,,7272198,Completed,First,"October 19, 2018",7h 15m,,,,,,
441,42818,OnyxMSK,PC,7h 15m,NR,,9514325,Completed,First,"September 01, 2019",7h 15m,,,,,,
442,42818,alxn69,PC,7h 15m,NR,,9492732,Completed,First,"August 31, 2019",7h 15m 02s,,,,,,
443,42818,Ba1ken,Xbox One,7h 15m,NR,Chapter 1 to 7,11817497,Completed,First,"May 23, 2020",7h 15m 29s,,,,,,
444,42818,Private,Nintendo Switch,7h 15m,100%,"Lovely, fun and cool challenge.",11687798,Completed,First,"May 09, 2020",7h 15m 59s,,,,,,
445,42818,,PlayStation 4,7h 16m,NR,,6974732,Completed,First,,7h 16m,,,,,,
446,42818,,Xbox One,7h 16m,NR,,8116327,Completed,First,,7h 16m,,,,,,
447,42818,Nersius,PC,7h 16m,90%,"~8H, 7Hc, 104 strawberries, Assist Moded most of final DLC chapter to varying degrees, still 3.2k deaths and a few hours",10334735,Completed,First,"October 31, 2019",7h 16m,32h 16m,,,,,
448,42818,theend89,Nintendo Switch,7h 16m,90%,,10591774,Completed,First,"December 14, 2019",7h 16m,,,,,,
449,42818,corsayr,PC,7h 17m,90%,,10971856,Completed,First,"April 12, 2020",7h 17m 55s,,,,,,
450,42818,GeoNugget,Nintendo Switch,7h 18m,NR,,5758493,Completed,First,"February 01, 2018",7h 18m 12s,,,,,,
451,42818,rabelloo,PC,7h 18m,100%,,8135714,Completed,First,"December 15, 2019",7h 18m 29s,,,,,,
452,42818,weekoldcoke,Nintendo Switch,7h 19m,NR,Main Story + the Core + 1 B-Side,6945477,Completed,First,"August 18, 2018",7h 19m 16s,,,,,,
453,42818,avatarlesshope,Nintendo Switch,7h 19m,NR,No extra time for Strawberries that were out of the way. No B-sides.,6056510,Completed,First,"March 21, 2018",7h 19m 49s,,,,,,
454,42818,,Nintendo Switch,7h 20m,NR,,10988359,Completed,First,,7h 20m,,,,,,
