,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Personal Notes,Progress,Co-Op
1021,26706,ajel78,PC,68h 03m,NR,,8289173,Completed,First,,,68h 03m,"February 17, 2019",,,
1022,26706,BEEN_Nath_58,PC,68h 44m,NR,"All missions, collectibles, secondary missions, perks, books, WW1, purchasables, upgrades, etc",11929140,Completed,First,,,68h 44m,,,,
1023,26706,,PC,70h,NR,,11335860,Completed,First,,,70h,,,,
1024,26706,ElSchmiddi,PlayStation 4,70h,90%,,10993835,Completed,First,,,70h,2019,,,
1025,26706,Retororando,PlayStation 4,70h,70%,,3318762,Completed,First,,,70h,"August 11, 2016",,,
1026,26706,Private,PC,71h,NR,,4435710,Completed,First,,,71h,,,,
1027,26706,Private,PC,71h,NR,Full 100% Completion. All side missions. All Boroughs liberated. All London Stories. All QV Missions. All 100% Sync,11341899,Completed,First,,,71h,"May 20, 2020",,,
1028,26706,Joenn,PC,72h,NR,,9062137,Completed,First,,,72h,,,,
1029,26706,Tonelowke,Xbox One,72h,NR,,6542084,Completed,First,,,72h,"July 07, 2018",,,
1030,26706,Casualdoom12,Xbox One,72h 07m,NR,"Main Game+DLC, all achievements.",6510493,Completed,First,,,72h 07m,"December 21, 2015",,,
1031,26706,jxzk1218,Xbox One,72h 09m,80%,,5232418,Completed,First,,,72h 09m,"March 29, 2018",,,
1032,26706,BNF89,PC,72h 14m,80%,,3779928,Completed,First,,,72h 14m 03s,"December 18, 2016",,,
1033,26706,R2daBGaming,Xbox One,72h 49m,70%,Including achievements.,4840947,Completed,First,,,72h 49m,"July 31, 2017",,,
1034,26706,ikee,PC,73h 10m,100%,,3318314,Completed,First,,,73h 10m 12s,,,,
1035,26706,Private,Xbox One,75h,80%,,10938022,Completed,First,,,75h,"February 04, 2020",,,
1036,26706,Terlan_357,PC,75h 02m,80%,,2164842,Completed,First,14h 22m,47h 33m,75h 02m,"November 30, 2015",,,
1037,26706,EinradQualle,Xbox One,75h 23m,NR,,11275105,Completed,First,,,75h 23m,,,,
1038,26706,rasmus152,Xbox One,75h 34m,NR,,6652814,Completed,First,17h 27m 56s,,75h 34m,"August 07, 2018",,,
1039,26706,d3gamer,PC,76h,NR,,5120069,Completed,First,,,76h,"October 01, 2017",,,
1040,26706,Semoponume,PC,77h,40%,Actions and Rewards completed. 100% Complete. All gear purchased/crafted and upgraded in base game and DLC.,2855153,Completed,First,,,77h,"April 01, 2016",Completion time is cumulative of main game and both DLCs.,,
1041,26706,gharmon204,PC,78h 28m,80%,,8559153,Completed,First,,,78h 28m,"May 31, 2019",,,
1042,26706,Private,Xbox One,79h 26m,NR,,5200621,Completed,First,,,79h 26m,"October 22, 2017",,,
1043,26706,Private,PC,80h,NR,,4007936,Completed,First,20h,60h,80h,"December 11, 2017",,,
1044,26706,4_hours_long,PlayStation 4,80h 45m,90%,,2680967,Completed,First,,,80h 45m,"July 11, 2016",,,
1045,26706,MABONTIDE,PC,83h,NR,,7261957,Completed,First,,,83h,"October 16, 2018",,,
1046,26706,Strife_Syndrome,Xbox One,83h 03m,NR,,9147492,Completed,First,,,83h 03m,"November 04, 2017",,,
1047,26706,TheSlushySnake,PlayStation 4,84h 33m,NR,Completed with all DLC,9442727,Completed,First,,,84h 33m,,,,
1048,26706,Stormtrooper42,PC,84h 44m,NR,"Did everything not related to DLC. Uplay reports only 60 hours, but it isn't accurate.",4235134,Completed,First,,,84h 44m,"March 25, 2017",,,
1049,26706,Private,PC,85h,90%,,11116036,Completed,First,,,85h,"April 19, 2020",,,
1050,26706,DarthLazze,PC,85h 18m,NR,"Incl. Last Maharajah, Dreadful Crimes.",8265751,Completed Retired,First,,,85h 18m 47s,"February 14, 2019",,,
1051,26706,reegis,PC,90h,NR,,4418127,Completed,First,,,90h,"June 08, 2017",,,
1052,26706,,Xbox One,90h 42m,NR,With Jack the Ripper DLC,3038081,Completed,First,,,90h 42m,,,,
1053,26706,johnheinrichs,PC,96h,NR,,6211197,Completed,First,,,96h,"May 05, 2018",,,
1054,26706,Rahil_Blade,PlayStation 4,100h 23m,NR,,2070698,Completed,First,24h 43m,68h 56m,100h 23m,"November 10, 2015",I didn't like the ending .....rest of it is all pure AC,,
1055,26706,aliast,PC,104h 48m,NR,"100% synchs and all chests, Helix fragments etc. 35 crowd events. Plus Jack the Ripper",10717931,Completed,First,,,104h 48m,"January 26, 2020",,,
1056,26706,,PC,105h,NR,,2236355,Completed,First,15h,24h,105h,,,,
1057,26706,,PC,105h,NR,,7812062,Completed,First,,,105h,,,,
1058,26706,conorcook,Xbox One,111h,NR,,11714003,Completed,First,,,111h,"October 07, 2018",,,
1059,26706,,PlayStation 4,112h 52m,NR,,8226972,Completed,First,,,112h 52m 36s,,,,
1060,26706,,PlayStation 4,113h,NR,,4423088,Completed,First,16h,60h,113h,,,,
1061,26706,vangeko,Xbox One,115h 34m,NR,,9228180,Completed,First,,102h 23m,115h 34m,"July 29, 2016",,,
1062,26706,kitwot,PC,118h,NR,"100%, all Achievements and Challenges, and all DLC.",11468072,Completed,First,,,118h,"January 14, 2020",,,
1063,26706,Emzze,Xbox One,131h 49m,NR,"100% base and dlc, 960/1300G achievements",6811932,Completed,First,,,131h 49m,"November 05, 2016",,,
