,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Co-Op
247,30385,Salnax,PC,5h 15m,NR,,2701470,Completed,First,5h 15m,,,,,,"A first time playing the game, with minimal knowledge of the game, going along the neutral route. Bosses were typically, but not always, spared. That said, there was a short segment of grinding to level up once and beat a latter boss. Final Level was 10.",
248,30385,yeetboys,Nintendo Switch,5h 15m,80%,,8358123,Completed,First,5h 15m,"February 24, 2019",,,,,,
249,30385,lewdmeat,PlayStation 4,5h 16m,100%,,8762893,Completed,Replay,5h 16m 38s,,,,,,,
250,30385,Private,PC,5h 17m,80%,,11398742,Completed,First,5h 17m,"April 10, 2020",,,,,,
251,30385,TrevortheDogg,Nintendo Switch,5h 17m,NR,,11989449,Completed,First,5h 17m 16s,"August 29, 2019",,,,,,
252,30385,Nossda,PC,5h 18m,80%,,10592101,Completed,First,5h 18m,"December 14, 2019",,,,,,
253,30385,Roberoo,PC,5h 18m,NR,,3669737,Completed,First,5h 18m,"May 13, 2017",,,,,,
254,30385,Murfeman,PC,5h 19m,NR,,1965643,Completed,First,5h 19m,"October 18, 2015",,,,,,
255,30385,Private,PC,5h 20m,NR,,2277203,Completed,First,5h 20m,"March 08, 2016",,,,,,
256,30385,UnHoly89,PC,5h 20m,NR,,5592992,Completed,First,5h 20m,"May 13, 2018",,,,,,
257,30385,acesala,PC,5h 20m,NR,,2533058,Completed,First,5h 20m,"February 07, 2016",,,,,,
258,30385,chavaflyfree,Mac,5h 20m,70%,,11330088,Completed,First,5h 20m,"April 04, 2020",,,,,,
259,30385,esq373,PC,5h 20m,70%,,3349539,Completed,First,5h 20m,"August 21, 2016",,,,,,
260,30385,thegamesx,PC,5h 20m,NR,,1928977,Completed,First,5h 20m,"October 04, 2015",,,,,,
261,30385,Private,PC,5h 20m,100%,,1901378,Completed,First,5h 20m 01s,"October 09, 2015",7h 51m 33s,13h 58m 20s,,,,
262,30385,Private,PC,5h 21m,NR,,6381451,Completed,First,5h 21m,"June 09, 2018",,,,,,
263,30385,MatterofM,PlayStation Vita,5h 22m,90%,,8497788,Completed,First,5h 22m,"December 05, 2017",,,,,,
264,30385,beyondthegun,PlayStation Vita,5h 22m,100%,,5422742,Completed,First,5h 22m,"December 05, 2017",,,,,,
265,30385,,Nintendo Switch,5h 23m,NR,,9283731,Completed,First,5h 23m,,,,,,,
266,30385,Pinchcoder,PlayStation Vita,5h 23m,NR,Mixed playthrough. Killed and spared equally.,8443454,Completed,First,5h 23m,"March 27, 2019",,,,,,
267,30385,SakuraLilia,PlayStation Vita,5h 23m,NR,,7928576,Completed,First,5h 23m,"October 26, 2017",,,,,,
268,30385,ErsatzWasTaken,PC,5h 23m,70%,,8262829,Completed,Replay,5h 23m 12s,"May 20, 2019",,,,,,
269,30385,erythsea,PC,5h 23m,NR,,1978303,Completed,First,5h 23m 42s,"October 21, 2015",,,,,,
270,30385,,PC,5h 24m,NR,,8023734,Completed,Replay,5h 24m,,6h 21m,,,,,
271,30385,Kutjoch_,PC,5h 24m,70%,,2616540,Completed,First,5h 24m,"February 19, 2016",,,,,,
272,30385,tsmith18256,PC,5h 24m,70%,,5213537,Completed,First,5h 24m,"October 24, 2017",,,,,,
273,30385,Private,PC,5h 24m,NR,,2542154,Completed,First,5h 24m 16s,"February 08, 2016",,,,,,
274,30385,Private,PC,5h 25m,NR,Neutral Run Completed,2315794,Playing Completed,First,5h 25m 03s,"January 01, 2016",,,,,,
275,30385,Private,PC,5h 26m,NR,"Neutral ending, first time only",3974143,Completed,First,5h 26m 45s,"January 27, 2017",,,,,,
276,30385,YellowTotor,Nintendo Switch,5h 26m,NR,,8524678,Completed,First,5h 26m 58s,"March 26, 2019",,,,,,
277,30385,NinaNami2014,PC,5h 28m,80%,,9703776,Completed,First,5h 28m,"January 18, 2016",,,,,,
278,30385,gameburke,Nintendo Switch,5h 28m,NR,"Neutral ending, level 6",2299795,Completed,First,5h 28m 32s,"February 10, 2019",,,,,,
279,30385,,PC,5h 30m,NR,,1862556,Completed,First,5h 30m,,,,,,,
280,30385,,PC,5h 30m,NR,,1888401,Completed,First,5h 30m,,7h,,,,,
281,30385,,PC,5h 30m,NR,Neutral Ending,3021332,Completed,First,5h 30m,,,,,,,
282,30385,,Nintendo Switch,5h 30m,NR,,8359255,Completed,First,5h 30m,,,,,,,
283,30385,,Nintendo Switch,5h 30m,NR,,10839196,Completed,First,5h 30m,,,,,,,
284,30385,Forma,PC,5h 30m,80%,,2107059,Completed,First,5h 30m,"November 19, 2015",,,,,,
285,30385,KevinJRussell,PC,5h 30m,NR,,3890456,Completed,First,5h 30m,"January 08, 2017",,6h 30m,,,,
286,30385,Krilledood,PlayStation 4,5h 30m,80%,,7446710,Completed,First,5h 30m,"November 13, 2018",,,,,,
287,30385,LautocheV,PC,5h 30m,NR,,3189541,Completed,First,5h 30m,"November 08, 2015",,,,,,
288,30385,MapleMoose,PC,5h 30m,NR,,3631504,Completed,First,5h 30m,"November 07, 2016",,,,,,
289,30385,MediocreZone,PC,5h 30m,NR,,1946723,Completed,First,5h 30m,"October 12, 2015",10h,20h,,,,
290,30385,Rushy33,PlayStation Vita,5h 30m,NR,,7347889,Completed,First,5h 30m,"November 27, 2018",,,,,,
291,30385,Samypoussin,PC,5h 30m,NR,,3860418,Completed,First,5h 30m,"January 03, 2017",,,,,,
292,30385,Thekoolbean,PC,5h 30m,100%,,2145865,Completed,First,5h 30m,"November 27, 2015",,,,,,
293,30385,TommyGun,PC,5h 30m,100%,neutral ending + pacifist ending,3421695,Completed,Replay,5h 30m,"January 30, 2018",12h,,,,,
294,30385,dubdi,PC,5h 30m,60%,,11869977,Completed,First,5h 30m,"May 30, 2020",,,,,Neutral route,
295,30385,fat_S,Nintendo Switch,5h 30m,90%,,11642996,Completed,First,5h 30m,"May 04, 2020",6h 30m,40h,,,,
296,30385,febLey,PC,5h 30m,100%,,2057185,Completed,First,5h 30m,"January 24, 2016",,,,,,
297,30385,gcbroken,PC,5h 30m,NR,5 hours and 30 mins non-stop and leaving it running when I went to restroom,1940844,Playing Replay Completed,First,5h 30m,"October 12, 2015",,,6h 20m /,,Fun and the End boss is to die for....literally you dont have a chose,
298,30385,jorarsus,PC,5h 30m,NR,,2283600,Completed,First,5h 30m,"December 27, 2015",,,,,,
299,30385,kemosabe112,Nintendo Switch,5h 30m,90%,,9193005,Completed,First,5h 30m,"December 30, 2018",,,,,,
300,30385,lEvilLL_,PC,5h 30m,100%,,2321728,Completed,First,5h 30m,"January 03, 2016",,,,,,
301,30385,rusocabron,PC,5h 30m,80%,,9357303,Completed,First,5h 30m,"August 12, 2019",,,,,,
302,30385,sadwaves,PC,5h 30m,NR,,2134755,Completed,First,5h 30m,"November 24, 2015",,,,,,
303,30385,shanetrain210,PC,5h 30m,NR,,4591800,Completed,First,5h 30m,"December 28, 2019",10h,,,,,
304,30385,tetchro,PC,5h 30m,80%,,2545067,Completed,First,5h 30m,"February 08, 2016",,,,,,
305,30385,theguiax,PC,5h 30m,NR,,6868530,Completed,First,5h 30m,"February 01, 2018",,,,,,
306,30385,tjmccaig95,Nintendo Switch,5h 30m,NR,,10815838,Completed,First,5h 30m,"January 14, 2020",,,,,,
307,30385,Santiagobill,Nintendo Switch,5h 32m,NR,,10454593,Completed,First,5h 32m,,6h 25m,,,,,
308,30385,angevon,PC,5h 32m,NR,,1961699,Completed,First,5h 32m,"October 17, 2015",,,,,,
309,30385,Private,Nintendo Switch,5h 33m,NR,,10715446,Completed,First,5h 33m 19s,"December 16, 2019",6h 19m 12s,10h 15m 49s,,,,
310,30385,Tasty,PC,5h 34m,80%,,7434646,Completed,First,5h 34m,"October 06, 2015",,,,,,
311,30385,UltraMuffin,PC,5h 34m,80%,,2274829,Completed,First,5h 34m 57s,"December 26, 2015",,,,,,
312,30385,,PC,5h 35m,NR,,6373598,Completed,First,5h 35m,,,,,,,
313,30385,chiefwhodey,Nintendo Switch,5h 36m,80%,,7506645,Completed,First,5h 36m,"January 17, 2019",,,,,,
314,30385,magic8ball,PC,5h 36m,80%,,2256860,Completed,First,5h 36m,"December 13, 2015",,,,,,
315,30385,martin,PC,5h 36m,NR,,2362874,Completed,First,5h 36m,"January 05, 2016",,,,,,
316,30385,whlrtkrd,PC,5h 36m,90%,Second playthrough after Neutral for True Pacifist,9168987,Completed,First,5h 36m 42s,"July 16, 2019",11h 55m 18s,,,,,
317,30385,greigie,Nintendo Switch,5h 38m,NR,,11848512,Completed,First,5h 38m,"May 27, 2020",,,,,Regular ending only. Going for pacifist run but unknowingly must have killed a character along the way.,
318,30385,simasx1111,PC,5h 38m,NR,Compledet the game defeated the bosses,1926721,Completed,First,5h 38m 29s,"October 09, 2015",,,,,"Loved the game, awesome art design and an awesome battle mechanic",
319,30385,1c3ntfm31f,PC,5h 38m,NR,,8030354,Completed,First,5h 38m 35s,"January 13, 2019",,,,,,
320,30385,Auhim,Nintendo Switch,5h 39m,NR,,3353084,Completed,First,5h 39m,"March 22, 2019",,,,,,
321,30385,Badinfos,PC,5h 39m,NR,,5444212,Completed,First,5h 39m 19s,,,,,,,
322,30385,,Nintendo Switch,5h 40m,NR,,7289736,Completed,First,5h 40m,,,,,,,
323,30385,,PC,5h 40m,NR,,10504695,Completed,First,5h 40m,,,,,,,
324,30385,balitingtong1,PC,5h 40m,90%,"True Pacifist Route from start to end, visited Sans room, etc.",2167465,Completed,First,5h 40m,"December 01, 2015",10h,,,,,
325,30385,setsunarip,PC,5h 40m,80%,,2625850,Completed,First,5h 40m,"February 21, 2016",,,,,,
326,30385,Sinrah,PC,5h 41m,80%,,2833031,Completed,First,5h 41m,"April 08, 2016",,,,,,
327,30385,DarkTaco,Nintendo Switch,5h 42m,70%,,9666674,Backlog Completed,First,5h 42m,"September 18, 2019",,,,,,
328,30385,Thyme1152,PC,5h 42m,80%,,2048824,Completed,First,5h 42m,"December 25, 2015",,,,,,
329,30385,coreAIR,PC,5h 42m,NR,,5392308,Completed,First,5h 42m,"October 12, 2015",,,,,,
330,30385,dondiegodon,PC,5h 42m,NR,,5844984,Completed,First,5h 42m 11s,"February 15, 2018",,,,,,
331,30385,Jodin,PC,5h 44m,70%,,5447017,Completed,First,5h 44m,"December 10, 2017",,,,,,
332,30385,Nightblade1,PlayStation 4,5h 44m,NR,True Pacifist ending,5535934,Completed,First,5h 44m 12s,"April 23, 2018",7h 22m 39s,,,,,
333,30385,,PC,5h 45m,NR,,2291356,Completed,First,5h 45m,,,,,,,
334,30385,,PC,5h 45m,NR,,10699370,Completed,First,5h 45m,,,,,,,
335,30385,Panther2103,PC,5h 45m,NR,,7584124,Completed,First,5h 45m,"December 02, 2018",,,,,,
336,30385,banhxeo,PC,5h 45m,NR,,8432810,Completed,First,5h 45m,"June 08, 2017",,,,,,
337,30385,coreninsin95,PC,5h 45m,NR,,9034596,Completed,First,5h 45m,"July 16, 2019",,,,,,
338,30385,Everdred,PC,5h 48m,80%,Killed one person and didn't realize it.,6464064,Completed,First,5h 48m,"June 30, 2018",,,,,,
339,30385,Salsao,PC,5h 48m,100%,,4236997,Completed,First,5h 48m 37s,"March 26, 2017",11h 12m,,,,,
340,30385,Biendeo,PC,5h 48m,100%,Pacifist blind run.,2295192,Completed,First,5h 48m 38s,"January 17, 2016",,,,,,
341,30385,Athaboros,PC,5h 50m,60%,,10798006,Completed,First,5h 50m,"January 19, 2017",,,,,,
342,30385,HecTiicClaw,PlayStation 4,5h 50m,80%,,4975366,Completed,First,5h 50m,"August 27, 2017",,,,,,
343,30385,HermanoFe87,Nintendo Switch,5h 50m,80%,,8446635,Completed,First,5h 50m,"March 11, 2019",,,,,,
344,30385,Teltnuag,PC,5h 50m,NR,First playthrough. Spared everything.,3711256,Completed,First,5h 50m,"December 03, 2016",,,,,,
345,30385,Private,PC,5h 50m,NR,,10964149,Completed,First,5h 50m,October 2017,,,,,,
346,30385,gaiages,PC,5h 50m,NR,Neutral Ending,2130503,Completed,First,5h 50m 01s,"November 23, 2015",,,,,,
347,30385,MrReebo,Nintendo Switch,5h 53m,80%,,11923436,Completed,First,5h 53m,"June 07, 2020",,,,,,
348,30385,Degeto,PC,5h 55m,80%,,4033597,Completed,First,5h 55m,,,,,,,
349,30385,Xarlor,PC,5h 55m,NR,,3668117,Completed,First,5h 55m,"November 26, 2016",,,,,,
350,30385,thelinuxmarketer,Nintendo Switch,5h 58m,NR,,11204248,Completed,First,5h 58m,"March 20, 2020",,,,,,
351,30385,KeunGom,PC,5h 58m,NR,,8253165,Completed,First,5h 58m 02s,"February 12, 2019",,,,,,
352,30385,xMars,PlayStation 4,5h 59m,90%,,11188345,Completed,First,5h 59m,"August 15, 2017",,,,,,
353,30385,,PC,6h,NR,,2230187,Completed,First,6h,,,16h,,,,
354,30385,,PC,6h,NR,,2355899,Completed,First,6h,,,18h,,,,
355,30385,,PC,6h,NR,,2466110,Completed,First,6h,,8h,15h 30m,,,,
356,30385,,PC,6h,NR,,2498572,Completed,First,6h,,,,,,,
357,30385,,PC,6h,NR,,2558309,Completed,First,6h,,,,,,,
358,30385,,PC,6h,NR,,4059929,Completed,First,6h,,,,,,,
359,30385,,PC,6h,NR,,4362980,Completed,First,6h,,,,,,,
360,30385,,PC,6h,NR,,4371778,Completed,First,6h,,,,,,,
361,30385,,PC,6h,NR,,5100300,Completed,First,6h,,,,,,,
362,30385,,PC,6h,NR,,5257558,Completed,First,6h,,,,,,,
363,30385,,PC,6h,NR,,6218829,Completed,First,6h,,,,,,,
364,30385,,PC,6h,NR,,7380625,Completed,First,6h,,,,,,,
365,30385,,Nintendo Switch,6h,NR,,8202782,Completed,First,6h,,9h,17h,,,,
366,30385,,PC,6h,NR,,9115201,Completed,First,6h,,,,,,,
367,30385,,Nintendo Switch,6h,NR,,10827526,Completed,First,6h,,,,,,,
368,30385,500kevc,PC,6h,100%,,7520520,Custom List 3 Completed,First,6h,"November 12, 2015",10h,18h,,,,
369,30385,Private,Nintendo Switch,6h,NR,,10415447,Completed,First,6h,"November 05, 2019",,,,,,
370,30385,Abutreca,PC,6h,NR,,1899290,Completed,First,6h,"October 03, 2015",7h,15h,,,,
371,30385,Alpharad,PC,6h,90%,,11516768,Completed,First,6h,,,,,,,
372,30385,AmateurDan,PC,6h,100%,,2201731,Completed,Replay,6h,"December 07, 2015",,,,,True Pacifist,
373,30385,Athruntalan,PC,6h,100%,"Neutral ending, one kill.",2261665,Completed,First,6h,"February 13, 2016",,,,,,
374,30385,AwDeathsmile,Nintendo Switch,6h,NR,,9008284,Completed,First,6h,"May 01, 2019",,,,,,
375,30385,Batch,PC,6h,NR,,2426224,Completed,First,6h,"January 16, 2016",,,,,,
376,30385,Benku,Nintendo Switch,6h,NR,,9634420,Completed,First,6h,"September 14, 2019",,,,,,
377,30385,Braxels,PC,6h,NR,,8753545,Completed,First,6h,,,,,,,
378,30385,Private,PC,6h,NR,,10297561,Completed,First,6h,,15h,25h,,,,
379,30385,CGSaw,Nintendo Switch,6h,NR,,8796646,Completed,First,6h,"May 17, 2019",,,,,,
380,30385,ChosenUndead99,PC,6h,70%,,5687229,Completed,First,6h,"January 19, 2018",,,,,,
381,30385,CorticusMaximus,PC,6h,100%,,5008402,Completed,First,6h,2017,,,,,,
382,30385,Cristianplay,PlayStation Vita,6h,90%,,9331834,Completed,Replay,6h,January 2018,,,,,,
383,30385,Dreeda,PC,6h,NR,,3243487,Completed,First,6h,"April 12, 2016",,,,,,
384,30385,DrewDrawed,PC,6h,NR,,3119863,Completed,First,6h,"August 20, 2016",,,,,,
385,30385,Gamesearcher1,PC,6h,90%,,10754016,Completed,First,6h,"January 05, 2020",,,,,,
386,30385,GilgameshTheKing,PC,6h,100%,,10834517,Custom List Completed,First,6h,"June 18, 2019",,15h,15h /,,,
387,30385,Gorbzilla,PC,6h,80%,,2315376,Completed,First,6h,"January 13, 2016",,,,,,
388,30385,Grayfox001,PlayStation 4,6h,NR,,11635037,Completed,First,6h,"November 18, 2019",11h,15h,,,,
389,30385,Grayfox001,Nintendo Switch,6h,NR,,11635730,Completed,First,6h,"July 07, 2019",11h,18h,,,,
390,30385,Iforgotmybrain,PC,6h,100%,,2291601,Completed,First,6h,"December 28, 2015",12h,13h,,,,
391,30385,ItsDanBull,PC,6h,NR,,2543672,Completed,First,6h,"February 08, 2016",,,,,,
392,30385,Jobius,Nintendo Switch,6h,80%,,9191949,Completed,First,6h,"July 20, 2019",,,,,,
393,30385,Private,PC,6h,80%,Killed one character,2329889,Completed,First,6h,"November 28, 2015",,,,,,
394,30385,Kooshy,PC,6h,NR,Neutral and True Pacifist Endings,6075304,Completed,First,6h,"April 02, 2018",7h,,,,,
395,30385,MagitekLocke,PC,6h,NR,,2240570,Completed,First,6h,"December 17, 2015",,,,,,
396,30385,Marter,PC,6h,NR,,7999026,Completed,First,6h,2018,,,,,,
397,30385,Mats,PC,6h,60%,,8484505,Completed,First,6h,"January 12, 2019",,,,,,
398,30385,Myako,PC,6h,NR,,5473304,Completed,First,6h,,,14h,,,,
399,30385,NeoSoper,PC,6h,100%,,3933516,Completed,First,6h,"November 17, 2016",10h,16h,,,,
400,30385,Nordie,PC,6h,NR,,6329741,Completed,First,6h,"February 12, 2018",,,,,,
401,30385,Offline,PC,6h,100%,,2887154,Playing Replay Completed,Replay,6h,,,22h,50h /,,3 neutral | 4 pacifist | 2 genocide,
402,30385,Oridjion,PC,6h,100%,,3274522,Completed,First,6h,"January 03, 2016",,20h,,,,
403,30385,PaleoSteno,PC,6h,NR,,2154771,Completed,First,6h,,,,,,,
404,30385,Private,PC,6h,100%,Neutral Route,2920744,Completed,First,6h,"September 28, 2015",,,,,,
405,30385,Pkhoward2008,Nintendo Switch,6h,90%,,10200551,Completed,First,6h,,,,,,,
406,30385,Private,PC,6h,NR,,4955525,Completed,First,6h,"August 23, 2017",,,,,,
407,30385,Raisouli,PC,6h,100%,,3146641,Completed,First,6h,"June 28, 2016",13h,,,,,
408,30385,RaspyBells,PlayStation Vita,6h,100%,,5493020,Completed,First,6h,"December 20, 2017",,,,,,
409,30385,Ryukojin,PC,6h,80%,,10694399,Completed,First,6h,"December 31, 2019",,,,,,
410,30385,SabreCat,PC,6h,NR,Genocide run,4605376,Completed,First,6h,"January 24, 2016",7h,8h,,,,
411,30385,Schwagle,PC,6h,NR,,2016568,Completed,First,6h,"October 23, 2015",,,,,,
412,30385,Sllama,PC,6h,100%,,7383345,Completed,First,6h,,15h,,,,,
413,30385,Private,PC,6h,NR,,4123837,Completed,First,6h,"February 06, 2017",,,,,,
414,30385,SonOfWinter,PC,6h,100%,Neutral + pacifist + genocide,3060895,Completed,First,6h,,22h,,,,,
415,30385,Sounami,PC,6h,90%,Nuetral + True Pacifist,2342071,Completed,First,6h,"January 02, 2016",14h,,,,,
416,30385,Speedvore,PC,6h,NR,Played through a second time with the Pacifist Run,3515308,Completed,First,6h,"October 05, 2015",15h,,,,,
417,30385,SuedeSwede,PC,6h,NR,,5746870,Completed,Replay,6h,"January 29, 2018",,,,,,
418,30385,TiE23,PC,6h,NR,,1945646,Completed,First,6h,"December 12, 2018",,,,,,
419,30385,TiE23,PC,6h,NR,Died a lot on some boss fights probably inflating the time by about 30-60 minutes.,3020743,Completed,First,6h,"October 18, 2015",,,,,,
420,30385,Turtowar,PC,6h,NR,,1857093,Completed,First,6h,"September 21, 2015",13h,17h,,,Requires atleast 2 playthroughs for full experience,
421,30385,Vildhjarta,PlayStation Vita,6h,NR,,10892699,Completed,First,6h,,,,,,,
422,30385,Yolkas,PC,6h,100%,,10684540,Completed,First,6h,"August 04, 2019",,22h,,,,
423,30385,Zangreus,PC,6h,NR,,5650712,Completed,First,6h,"January 13, 2018",,,,,,
424,30385,alexo774,PC,6h,90%,,11994424,Completed,First,6h,,10h,24h,,,,
425,30385,anciello,Nintendo Switch,6h,NR,,7092962,Completed,First,6h,"October 04, 2018",,,,,,
426,30385,andrmalm,Nintendo Switch,6h,NR,,10909433,Custom List 3 Completed,First,6h,,,,11h /,,,
427,30385,aurorapercivalus,PC,6h,NR,,10492041,Completed,First,6h,"February 01, 2016",10h,20h,,,,
428,30385,baamir,PC,6h,NR,,10537079,Completed,First,6h,2015,,,,,,
429,30385,beastnine,PlayStation 4,6h,NR,,11232004,Completed,First,6h,"March 23, 2020",,,,,,
430,30385,Private,PC,6h,90%,,5659296,Completed,First,6h,"December 28, 2019",,,,,,
431,30385,blarneystone365,Nintendo Switch,6h,NR,,8958107,Completed,First,6h,,,,,,,
432,30385,bmz_3,PlayStation Vita,6h,90%,,11463943,Completed,First,6h,,,,,,,
433,30385,carman137,PlayStation Vita,6h,NR,,10839816,Completed,First,6h,"January 19, 2020",,,,,,
434,30385,Private,PC,6h,80%,,1972395,Completed,First,6h,"October 30, 2015",,,,,,
435,30385,d0dge,PC,6h,NR,,2286671,Completed,First,6h,"December 27, 2015",,,,,,
436,30385,dakikko,PC,6h,NR,,2186619,Completed,First,6h,"December 05, 2015",,,,,,
437,30385,dalollypop,PC,6h,NR,,1910681,Completed,First,6h,"October 04, 2015",20h,26h,,,,
438,30385,dbilaly,PC,6h,NR,,4295677,Completed,First,6h,"January 12, 2017",,,,,,
439,30385,drivec,Mac,6h,100%,Pacifist run,4129225,Completed,First,6h,2016,,,,,,
440,30385,famouscustard,PC,6h,70%,,2451698,Completed,First,6h,,,,,,,
441,30385,fredthebelgian,PC,6h,100%,,11212893,Completed,First,6h,"April 21, 2020",,,,,,
442,30385,hikle00,PlayStation 4,6h,NR,,10778709,Replay Completed,Replay,6h,"August 07, 2019",8h,9h,35h /,,,
443,30385,hwchugh,PC,6h,100%,,3303104,Completed,First,6h,"August 08, 2016",,,,,,
444,30385,ikari88,PC,6h,80%,,5218114,Completed,First,6h,"October 26, 2017",,,,,,
445,30385,inflammu,PC,6h,NR,,2249676,Completed,First,6h,"December 22, 2015",,,,,,
446,30385,jc726,PC,6h,NR,,2243255,Completed,First,6h,November 2015,,,,,,
447,30385,Private,PC,6h,100%,,6096878,Completed,Replay,6h,,,,,,,
448,30385,jooohnny32,PC,6h,70%,,4952927,Completed,First,6h,"February 12, 2017",,,,,,
449,30385,lectric,PC,6h,100%,,11308506,Completed,Replay,6h,"March 21, 2020",,,,,,
450,30385,max3296,PC,6h,NR,,8247332,Completed,First,6h,"February 11, 2019",19h,20h,,,,
451,30385,mbrigham1223,PC,6h,NR,,11597335,Completed,First,6h,,,,,,,
452,30385,meybax,Nintendo Switch,6h,100%,,11634526,Completed,First,6h,"May 03, 2020",7h,,,,,
453,30385,nickmett,PC,6h,NR,,3313724,Completed,Replay,6h,,,,,,,
454,30385,pankee,PC,6h,NR,,2374607,Completed,First,6h,"January 07, 2016",,,,,,
455,30385,rafax666,PC,6h,NR,,3903202,Completed,First,6h,,,,,,,
456,30385,ricardioheartguy,PC,6h,100%,,2273483,Completed,First,6h,"January 10, 2016",9h,,,,,
457,30385,sogexx,PC,6h,NR,,2517036,Completed,First,6h,,,28h,,,,
458,30385,solairesflair,Nintendo Switch,6h,NR,,8330911,Completed,First,6h,"January 22, 2019",,,,,,
459,30385,tacosbob,PC,6h,NR,,11665922,Completed,First,6h,"May 07, 2020",,,,,,
460,30385,techfreak101,PC,6h,90%,,5983446,Completed,First,6h,,,,,,,
461,30385,varex,PC,6h,NR,,2299925,Completed,First,6h,"December 31, 2015",,,,,,
462,30385,voltnor,PC,6h,100%,,2174163,Completed,First,6h,"December 02, 2015",,,,,,
463,30385,webertsilva,PC,6h,90%,,9699669,Completed,First,6h,"September 22, 2019",,,,,,
464,30385,yigitkoparan123,PC,6h,100%,,4917392,Completed,First,6h,"August 16, 2016",,,,,,
465,30385,zGabeN,PC,6h,NR,,12015735,Completed,First,6h,,11h,,,,,
466,30385,zim_ek,Nintendo Switch,6h,NR,,8220741,Completed,First,6h,"February 17, 2019",,,,,,
467,30385,MetallicFever316,PC,6h 03m,100%,Neutral ending. Time listed includes game time + extra time to account for deaths and other stuff,2335893,Completed,First,6h 03m 36s,"January 02, 2016",,,,,,
468,30385,Kogarasumaru,PC,6h 04m,NR,,7819587,Completed,First,6h 04m,"December 25, 2018",,,,,,
469,30385,Rexesito,PC,6h 05m,NR,,7919547,Completed,First,6h 05m,"January 02, 2019",,,,,,
470,30385,Melovinci,PC,6h 05m,NR,,3369126,Completed,First,6h 05m 41s,"September 25, 2016",,,,,,
471,30385,uvehj,PC,6h 06m,NR,,4554531,Completed,First,6h 06m,"June 11, 2017",,,,,,
472,30385,ntylerwetrust,PC,6h 06m,100%,,7469290,Completed,Replay,6h 06m 13s,"November 17, 2018",,,,,,
473,30385,lucushero,Nintendo Switch,6h 06m,NR,"First playthrough, with kills",11913872,Playing Completed,First,6h 06m 24s,"June 05, 2020",,,,,,
474,30385,ripewithdecay,Nintendo Switch,6h 06m,100%,,7072641,Completed,First,6h 06m 40s,"October 02, 2018",,,,,,
475,30385,ROBALEXXX_CP,PlayStation Vita,6h 07m,90%,,4921705,Completed,First,6h 07m 45s,"August 18, 2017",,,,,,
476,30385,KillerFugu,PC,6h 10m,NR,,5664286,Completed,First,6h 10m,"August 25, 2017",,,,,,
477,30385,SomethingIshy,PC,6h 10m,100%,,2500300,Completed,First,6h 10m,"January 29, 2016",,,,,,
478,30385,WhiteyWind,Nintendo Switch,6h 10m,100%,True Pacifist Route,7392962,Completed,Replay,6h 10m,"November 14, 2018",,,,,,
479,30385,edenecho89,PC,6h 11m,NR,Neutral run,2034921,Completed,First,6h 11m,"November 01, 2015",,,,,"New favorite game ever. Laughed, cried, didn't want it to end. Feels.jpg",
480,30385,,PC,6h 12m,NR,,7970112,Completed,First,6h 12m,,,,,,,
481,30385,Swizzlestick,PlayStation 4,6h 12m,NR,,4923632,Completed,First,6h 12m,"August 18, 2017",,,,,,
