,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Completionist,Main+Extras,Personal Notes,Speedrun
242,44852,mauhlin12,PlayStation 4,16h,80%,"Default difficulty, time is an estimate.",7292178,Completed,First,16h,"October 21, 2018",,,,,
243,44852,Private,PlayStation 4,16h,100%,Ultimate Difficulty,8048056,Completed,Replay,16h,"December 30, 2018",,35h,25h,,
244,44852,peb,PlayStation 4,16h,NR,,10309948,Completed,First,16h,"October 27, 2019",,,,,
245,44852,pjstran,PlayStation 4,16h,NR,,8907608,Completed,First,16h,"June 30, 2019",,,20h,,
246,44852,Private,PlayStation 4,16h,90%,,7678895,Completed,First,16h,,,40h,24h,,
247,44852,tlotr126,PlayStation 4,16h,90%,,8163705,Completed,First,16h,"January 30, 2019",,32h,25h,,
248,44852,dusttbuster,PlayStation 4,16h 04m,80%,"I did a good bit of side stuff as well. Played on Normal. Got All Backpacks, All Pigeons, and around 60 percent map comp",11618013,Completed,First,16h 04m 41s,"May 07, 2020",,,,,
249,44852,,PlayStation 4,16h 08m,NR,,10184345,Completed,First,16h 08m,,,20h 20m 20s,18h 50m 09s,,
250,44852,Sparontax,PlayStation 4,16h 10m,NR,,10830901,Completed,First,16h 10m,"September 15, 2018",,33h 25m,20h 40m,,
251,44852,Jacob_Darka,PlayStation Now,16h 11m,80%,,11413533,Completed,First,16h 11m 40s,"April 11, 2020",,,,,
252,44852,Vraian,PlayStation 4,16h 15m,NR,"All collectables, but not all hideouts and side quests.",11884547,Completed,First,16h 15m,"April 14, 2020",,,18h 30m,,
253,44852,atshawn,PlayStation 4,16h 17m,90%,,7527013,Completed,First,16h 17m,"December 02, 2018",,,,,
254,44852,MrWolfArtworks,PlayStation Now,16h 20m,90%,,11494567,Completed,First,16h 20m,"April 19, 2020",,,,,
255,44852,bsinky,PlayStation 4,16h 21m,NR,"Did some extra content, but didn't go for 100% anything",7069484,Completed,First,16h 21m,"March 14, 2019",,,,,
256,44852,Beardman,PlayStation 4,16h 23m,NR,,8910389,Completed,First,16h 23m 11s,"June 20, 2019",,40h 37m 36s,33h 20m 18s,,
257,44852,,PlayStation 4,16h 25m,NR,,8422144,Completed,First,16h 25m 07s,,,,,,
258,44852,NTFW,PlayStation 4,16h 30m,NR,,8413129,Completed,First,16h 30m,"February 26, 2019",,36h,23h 58m,,
259,44852,Nader_Hakami,PlayStation 4,16h 30m,NR,,9159693,Completed,First,16h 30m,"July 15, 2019",,,,,
260,44852,dannyhermy,PlayStation 4,16h 30m,90%,,7973169,Completed,First,16h 30m,"December 24, 2018",,,19h 30m,,
261,44852,janbuchal,PlayStation 4,16h 30m,80%,,10800617,Completed,First,16h 30m,"January 10, 2020",,,,,
262,44852,kemosabe112,PlayStation 4,16h 30m,90%,,9193073,Completed,First,16h 30m,"May 15, 2019",,,,,
263,44852,Private,PlayStation 4,16h 30m,100%,,8901643,Completed,First,16h 30m,"September 11, 2018",,,,,
264,44852,,PlayStation 4,16h 30m,NR,,7234830,Completed,First,16h 30m 45s,,,,18h 40m 25s,,
265,44852,84Gaming,PlayStation 4,16h 32m,100%,"Great story, one of my favorite games of all time!",8238323,Completed,Replay,16h 32m,"February 10, 2019",,20h,19h,,
266,44852,MattViper,PlayStation 4,16h 32m,NR,,11779310,Completed,First,16h 32m 24s,"May 18, 2020",,,,,
267,44852,Muller57,PlayStation 4,16h 36m,100%,,9149240,Replay Completed,Replay,16h 36m 27s,"July 14, 2019",33h 58m 41s /,30h 50m 14s,22h 43m 02s,,
268,44852,dannyboy5498,PlayStation 4,16h 37m,NR,,11860742,Completed,First,16h 37m,,,,,,
269,44852,bwhittyboy22,PlayStation 4,16h 45m,70%,,7508472,Completed,First,16h 45m,"November 22, 2018",,,,,
270,44852,kellinko,PlayStation 4,16h 55m,NR,,9314455,Completed,First,16h 55m 10s,"August 11, 2019",,,,,
271,44852,JermaCompletions,PlayStation 4,16h 57m,NR,,8146586,Completed,First,16h 57m 30s,"September 12, 2018",,,17h 31m 40s,"youtu.be/9PFObaiunS0 3:23 - 2:23:41
youtu.be/h2uEHSuh554 0:00 - 2:41:38
youtu.be/tRonGFX8KWk 5:55 - 4:58:22
youtu.be/H35x4R_BKoY 3:52 - 7:06:59 - 7:41:09",
272,44852,,PlayStation Now,17h,NR,,11563459,Completed,First,17h,,,,,,
273,44852,,PlayStation 4,17h,NR,,11828601,Completed,First,17h,,,,22h,,
274,44852,Babbudoiu,PlayStation 4,17h,NR,,7122436,Completed,First,17h,"September 15, 2018",,30h,24h,,
275,44852,Cristianplay,PlayStation 4,17h,70%,,9331857,Completed,First,17h,2018,,,,,
276,44852,Eternitype_YT,PlayStation 4,17h,90%,,11600127,Completed Retired,First,17h,"April 29, 2020",,33h,30h,,
277,44852,Giggykibbles709,PlayStation 4,17h,NR,,10934357,Completed,First,17h,,,30h,,,
278,44852,Grayfox001,PlayStation 4,17h,NR,,11635075,Completed,First,17h,"January 03, 2019",,,,,
279,44852,LukeMatterson,PlayStation 4,17h,80%,,11308237,Completed,First,17h,"March 31, 2020",,,,,
280,44852,ManWithNoNames58,PlayStation 4,17h,90%,,10605986,Completed,First,17h,"April 11, 2019",,,,,
281,44852,Razorgr,PlayStation 4,17h,90%,,7211984,Completed,First,17h,"August 17, 2019",,,,,
282,44852,covert_elephant,PlayStation 4,17h,NR,,10999893,Completed,First,17h,,,,,,
283,44852,Private,PlayStation 4,17h,NR,,10798182,Completed,First,17h,"December 26, 2019",,34h,25h 20m,,
284,44852,famouscustard,PlayStation 4,17h,90%,,6996667,Completed,First,17h,,,,,,
285,44852,gegroett,PlayStation 4,17h,NR,,11213297,Completed,First,17h,"March 22, 2020",,,,,
286,44852,gvntofly1021,PlayStation 4,17h,NR,,9444660,Completed,First,17h,"February 16, 2020",,,,,
287,44852,leonkenedystan1,PlayStation 4,17h,60%,,10938410,Completed,First,17h,"February 04, 2020",,,,,
288,44852,makotoyuki,PlayStation 4,17h,NR,amazing story. love the mechanics,9346695,Replay Completed,First,17h,"February 20, 2019",33h /,33h,25h,"first game 100%. if you haven't played it you really should, i am sure you'll like it",
289,44852,mostafa631,PlayStation 4,17h,70%,,11881004,Completed,First,17h,,,30h,25h,,
290,44852,sidshaw,PlayStation 4,17h,NR,,11702556,Completed,First,17h,"May 16, 2020",,,,,
291,44852,vyntedge,PlayStation 4,17h,NR,,10859196,Completed,First,17h,"January 04, 2020",,,,,
292,44852,Childmolester,PlayStation 4,17h,NR,,7103974,Completed,First,17h 01s,"September 23, 2018",,,,,
293,44852,Porkchop118,PlayStation 4,17h 05m,100%,All random crime and all of the hidden photos,7737940,Completed,First,17h 05m,"December 14, 2018",,30h 15m 05s,,,
294,44852,,PlayStation 4,17h 11m,NR,,8678159,Completed,First,17h 11m 45s,,,35h 24m 56s,25h 32m 12s,,
295,44852,,PlayStation 4,17h 12m,NR,It was a really good game,11396380,Completed,First,17h 12m 33s,,,25h 25m 25s,19h,,
296,44852,Kaelticus,PlayStation 4,17h 16m,90%,,7578290,Completed,First,17h 16m 54s,"April 21, 2019",,,,,
297,44852,cgilmore,PlayStation 4,17h 20m,NR,,8097193,Playing Completed,First,17h 20m,"November 03, 2018",,,21h 15m,,
298,44852,,PlayStation 4,17h 20m,NR,,11538534,Completed,First,17h 20m 55s,,,,,,
299,44852,Suno,PlayStation 4,17h 21m,80%,,11389635,Completed,First,17h 21m 44s,"September 22, 2019",,29h 05m 56s,22h 34m 20s,,
300,44852,Katon2099,PlayStation 4,17h 30m,NR,,9023005,Completed,First,17h 30m,"June 24, 2019",,,,,
301,44852,Zomoniac,PlayStation 4,17h 30m,90%,,10927889,Completed,First,17h 30m,"February 17, 2020",,28h 40m,,,
302,44852,zackner,PlayStation 4,17h 30m,100%,,9276634,Completed,First,17h 30m,"July 31, 2019",,,,,
303,44852,Ayu1127,PlayStation 4,17h 34m,NR,,9234643,Completed,First,17h 34m 04s,"July 26, 2019",,38h 04m 36s,25h 04m 40s,,
304,44852,,PlayStation 4,17h 34m,NR,,9411122,Completed,First,17h 34m 12s,,,,,,
305,44852,Inns,PlayStation 4,17h 40m,NR,,12021003,Completed,First,17h 40m 44s,"June 16, 2020",,,,,
306,44852,ardhan,PlayStation 4,17h 45m,80%,,12020523,Completed,First,17h 45m,2018,,,,,
307,44852,lewdmeat,PlayStation 4,17h 50m,100%,,8705561,Completed,First,17h 50m 35s,,,,,,
308,44852,VFG_Manlet,PlayStation 4,17h 56m,NR,,7834945,Custom List Completed,First,17h 56m,"September 14, 2018",,,,,
309,44852,assassinwolfx27,PlayStation 4,17h 56m,90%,,11637947,Completed,First,17h 56m,"February 09, 2019",,37h 22m,23h 45m,,
310,44852,,PlayStation 4,18h,NR,,7014284,Completed,First,18h,,,30h,25h,,
311,44852,,PlayStation 4,18h,NR,,7109708,Completed,First,18h,,,,,,
312,44852,Cimento,PlayStation 4,18h,70%,,9230424,Completed,First,18h,"July 25, 2019",,,,,
313,44852,DJHamilton,PlayStation 4,18h,NR,,10424286,Replay Completed,Replay,18h,"November 10, 2019",,35h,25h,,
314,44852,Darkoverlord,PlayStation 4,18h,NR,,7779993,Completed,First,18h,"December 21, 2018",,40h,23h,,
315,44852,FLIPBARZBDT,PlayStation 4,18h,90%,,7025553,Completed,First,18h,"September 12, 2018",,30h,22h,"Game can be beat on first playthrough to 100%, and earning the platinum",
316,44852,JCalum1,PlayStation 4,18h,80%,,9106725,Completed,First,18h,"February 17, 2019",,30h,22h,,
317,44852,Kartelaar,PlayStation 4,18h,NR,,8117217,Completed,First,18h,"January 24, 2019",,,,,
318,44852,Liam700,PlayStation 4,18h,80%,,7527746,Completed,First,18h,"November 25, 2018",,50h,,,
319,44852,Private,PlayStation 4,18h,90%,,8528663,Completed,First,18h,"March 27, 2019",,,,,
320,44852,Private,PlayStation 4,18h,80%,não fiz,10949561,Completed,Replay,18h,"September 22, 2018",,,22h,,
321,44852,TohruTofu,PlayStation 4,18h,100%,,7243797,Playing Completed,First,18h,"September 26, 2018",22h /,,,,
322,44852,blackeer,PlayStation 4,18h,NR,,8391025,Completed,First,18h,"November 23, 2018",,,,,
323,44852,bollibol95,PlayStation 4,18h,90%,,8116705,Completed,First,18h,"January 24, 2019",,,,,
324,44852,Private,PlayStation 4,18h,80%,,10440452,Completed,First,18h,"November 07, 2019",,40h,26h,,
325,44852,Private,PlayStation 4,18h,NR,,8738571,Completed,First,18h,,,,,,
326,44852,Private,PlayStation 4,18h,NR,,8409450,Completed,First,18h,"March 05, 2019",,,,,
327,44852,josu91,PlayStation 4,18h,NR,,7191267,Completed,First,18h,"May 23, 2020",,,,,
328,44852,liquidvert,PlayStation 4,18h,NR,,8327368,Completed,First,18h,"February 21, 2019",,,,,
329,44852,paleselan,PlayStation 4,18h,NR,,7267665,Completed,First,18h,"October 17, 2018",,,,,
330,44852,parkercola,PlayStation 4,18h,100%,,8381560,Completed,First,18h,"March 27, 2019",,,24h,,
331,44852,pollo200,PlayStation 4,18h,80%,,11608600,Completed,First,18h,"November 24, 2018",,,25h,,
332,44852,Private,PlayStation 4,18h,NR,,7245895,Completed,First,18h,"September 28, 2018",,,,,
333,44852,scyhhe,PlayStation 4,18h,100%,,11056339,Replay Completed,First,18h,"August 26, 2019",,,,,
334,44852,syxbit,PlayStation 4,18h,NR,,9469669,Completed,First,18h,"August 28, 2019",,,,,
335,44852,IkeDigler,PlayStation 4,18h 08m,NR,,9144817,Completed,First,18h 08m 19s,"July 13, 2019",,,,,
336,44852,Sangwinpengwin,PlayStation 4,18h 12m,NR,,7329312,Completed,First,18h 12m,"October 25, 2018",,,,,
337,44852,,PlayStation 4,18h 15m,NR,,7376779,Completed,First,18h 15m 22s,,,38h 45m 25s,28h 36m 15s,,
338,44852,Rakay,PlayStation 4,18h 21m,90%,,7104719,Completed,First,18h 21m,"September 16, 2018",,,,,
339,44852,,PlayStation 4,18h 25m,NR,This is an estimate since the game didn't come with a time recording,8178053,Completed,First,18h 25m,,,40h,25h 30m 25s,,
340,44852,,PlayStation 4,18h 30m,NR,,7056953,Completed,First,18h 30m,,,33h 22m,24h 39m,,
341,44852,,PlayStation 4,18h 30m,NR,"Complete Map,All Side Mission",7223658,Completed,First,18h 30m,,,27h 45m,,,
342,44852,DrTopic,PlayStation 4,18h 30m,60%,,8973266,Completed,First,18h 30m,"June 15, 2019",,,,,
343,44852,FunaxOn,PlayStation 4,18h 30m,NR,,10519759,Completed,First,18h 30m,"June 16, 2019",,35h,27h,,
344,44852,Trax1us,PlayStation 4,18h 30m,80%,,11600574,Completed,First,18h 30m,"December 08, 2018",,32h 45m,24h 12m,,
345,44852,alevit,PlayStation 4,18h 35m,NR,,8125896,Completed,First,18h 35m,"August 29, 2019",,,,,
346,44852,Gamefreak4,PlayStation 4,18h 39m,100%,Platinum Trophy + 100% Map Completion,7859340,Completed,First,18h 39m 18s,"January 13, 2019",,31h 47m 13s,,,
347,44852,Thagurok,PlayStation 4,18h 43m,NR,,10423391,Completed,First,18h 43m,"November 14, 2019",,,23h 41m,,
348,44852,aeromentality,PlayStation 4,18h 51m,90%,,7235206,Completed,First,18h 51m 05s,"September 16, 2018",,,,,
349,44852,,PlayStation 4,19h,NR,,7812110,Completed,First,19h,,,,,,
350,44852,Empyrea,PlayStation 4,19h,90%,,8198077,Completed,First,19h,"February 03, 2019",,,,,
351,44852,EspioNova,PlayStation 4,19h,NR,,7920615,Completed,First,19h,"September 12, 2018",,30h,25h,,
352,44852,SoftBoiled,PlayStation 4,19h,NR,,8189267,Completed,First,19h,,,,,,
353,44852,kastavion,PlayStation 4,19h,NR,,10635789,Completed,First,19h,"December 22, 2019",,,26h,,
354,44852,tiyhk,PlayStation 4,19h,NR,,7387423,Completed,First,19h,"November 04, 2018",,,,,
355,44852,Fist_Curry17,PlayStation 4,19h 10m,NR,,9167224,Completed,First,19h 10m 08s,"November 12, 2018",,,,,
356,44852,,PlayStation 4,19h 18m,NR,,11615679,Completed,First,19h 18m 56s,,,,30h 22m 37s,,
357,44852,,PlayStation 4,19h 20m,NR,,7128195,Completed,First,19h 20m 08s,,,,,,
358,44852,,PlayStation 4,19h 22m,NR,"Perfect for anyone, a game not too long and still super fun. Perfect for those who have a full time job.",7001830,Completed,First,19h 22m,,,,32h 04m,,
359,44852,Erick_Oliveira,PlayStation 4,19h 28m,NR,,11279790,Completed,First,19h 28m 05s,"April 12, 2020",,47h 57m 40s,38h 09m 31s,,
360,44852,,PlayStation 4,19h 30m,NR,,7069379,Completed,First,19h 30m,,,38h,25h,,
361,44852,SmallSloth,PlayStation 4,19h 52m,100%,,7756503,Completed,First,19h 52m,"September 16, 2018",,36h 22m,27h 41m,,
362,44852,Private,PlayStation 4,19h 59m,NR,Awesome,7949111,Completed,First,19h 59m,"January 05, 2019",,37h 40m,33h 19m,,
363,44852,,PlayStation 4,20h,NR,,6931492,Completed,First,20h,,,,,,
364,44852,,PlayStation 4,20h,NR,,7014356,Completed,First,20h,,,35h,30h,,
365,44852,,PlayStation 4,20h,NR,,7016688,Completed,First,20h,,,31h,30h,,
366,44852,,PlayStation 4,20h,NR,,7042715,Completed,First,20h,,,,,,
367,44852,,PlayStation 4,20h,NR,,7085868,Completed,First,20h,,,40h,30h,,
368,44852,,PlayStation 4,20h,NR,,7245812,Completed,First,20h,,,,,,
369,44852,,PlayStation 4,20h,NR,,7796338,Completed,First,20h,,,35h,25h,,
370,44852,,PlayStation 4,20h,NR,,8763558,Completed,First,20h,,,,,,
371,44852,,PlayStation 4,20h,NR,,9162208,Completed,First,20h,,,32h,27h,,
372,44852,,PlayStation 4,20h,NR,,11949209,Completed,First,20h,,,45h,35h,,
373,44852,AidanIsAChair,PlayStation 4,20h,100%,,9133561,Completed,First,20h,"December 22, 2018",,,,,
374,44852,Akitrotro,PlayStation 4,20h,NR,,7144598,Completed,First,20h,"September 23, 2018",,36h,,,
375,44852,AlleyViper620,PlayStation 4,20h,90%,,8969826,Completed,First,20h,"August 17, 2019",,40h,30h,,
376,44852,Angela812PL,PlayStation 4,20h,NR,,11296731,Completed,First,20h,"March 30, 2020",,,,,
377,44852,ArturGG,PlayStation 4,20h,NR,,10556369,Completed,First,20h,"December 07, 2019",,,,,
378,44852,AskingForTrouble,PlayStation 4,20h,90%,,11087520,Completed,First,20h,"April 07, 2020",,40h,30h,"Just the base game, doesn’t include DLC.",
379,44852,Audeez,PlayStation 4,20h,80%,,9571911,Completed,First,20h,"August 06, 2019",,,,,
380,44852,Beelo,PlayStation 4,20h,70%,,10538761,Completed,First,20h,"January 11, 2019",,,,,
381,44852,BigWeebOwO,PlayStation 4,20h,90%,,10418757,Completed,First,20h,"November 12, 2019",,50h 29m 12s,42h 39m 21s,,
382,44852,Bliss03,PlayStation 4,20h,80%,,9393172,Completed,First,20h,"April 29, 2019",,35h,25h,,
383,44852,Bloodymeatballz,PlayStation 4,20h,NR,,8178061,Completed,First,20h,"February 01, 2019",,34h,28h,,
384,44852,Private,PlayStation 4,20h,80%,,11209316,Completed,First,20h,"December 21, 2018",,,,,
385,44852,Eyzmaster,PlayStation 4,20h,NR,,7001956,Completed,First,20h,"October 01, 2018",,,25h,,
386,44852,FailureeeByDesign,PlayStation 4,20h,NR,,10382085,Completed,First,20h,"November 09, 2019",,30h,,,
387,44852,Forcastthebold,PlayStation 4,20h,NR,,11454561,Completed,First,20h,"April 15, 2020",,40h,25h,,
388,44852,GURPS2098,PlayStation 4,20h,NR,,8171810,Completed,First,20h,"January 31, 2019",,40h,35h,,
389,44852,Private,PlayStation 4,20h,100%,,6964008,Completed,First,20h,"September 28, 2018",,,,,
390,44852,Hexovian,PlayStation 4,20h,NR,,10833298,Completed,First,20h,,,,,,
391,44852,HoratioCaine04,PlayStation 4,20h,NR,,8393184,Completed,First,20h,"March 03, 2019",,35h,25h,,
392,44852,JipiMan,PlayStation 4,20h,100%,,8892701,Completed,First,20h,"July 13, 2019",,40h,30h,,
393,44852,Johny_Lord11,PlayStation 4,20h,NR,,10517333,Completed,First,20h,"December 01, 2019",,,25h,,
394,44852,KeeneyTime64,PlayStation 4,20h,NR,,7801140,Playing Completed,First,20h,"September 14, 2018",40h /,34h,32h,,
395,44852,KeunGom,PlayStation 4,20h,90%,,8007474,Completed,First,20h,"January 07, 2019",,,,,
396,44852,LaunchpadMcRoss,PlayStation 4,20h,NR,,7010500,Completed,First,20h,"September 09, 2018",,,,,
397,44852,LexLuthor911,PlayStation 4,20h,NR,,7981610,Completed,First,20h,"January 08, 2019",,,,,
398,44852,Mailon,PlayStation 4,20h,90%,,8817483,Completed,First,20h,"October 19, 2019",,46h,42h,,
399,44852,Private,PlayStation 4,20h,NR,,7805779,Completed,First,20h,"September 23, 2018",,25h,22h,,
400,44852,Moogourou,PlayStation 4,20h,NR,,10344901,Completed,First,20h,"October 24, 2019",,30h,25h,,
401,44852,Nielssie0420,PlayStation 4,20h,NR,including DLC packs,10272947,Completed,First,20h,"October 19, 2019",,65h,,,
402,44852,OneGriff,PlayStation 4,20h,NR,,10411243,Completed,First,20h,"November 11, 2019",,,,,
403,44852,OnurhanSoyek,PlayStation 4,20h,NR,,11546365,Completed,First,20h,"April 24, 2020",,,,,
404,44852,Prateek37,PlayStation 4,20h,NR,,8173378,Completed,First,20h,"January 31, 2019",,,,,
405,44852,Sablen,PlayStation 4,20h,80%,,11693520,Completed,First,20h,"May 09, 2020",,,,,
406,44852,ScafTheChamp,PlayStation 4,20h,100%,,7014227,Completed,First,20h,"September 09, 2018",,,,,
407,44852,Shrug,PlayStation 4,20h,70%,,11566117,Completed,First,20h,"December 20, 2019",,,,,
408,44852,SuperKamiBaka,PlayStation 4,20h,NR,,7358943,Completed,First,20h,"September 12, 2018",,30h 03m 30s,25h,,
409,44852,Superhans91,PlayStation 4,20h,NR,,8686036,Completed,Replay,20h,"April 29, 2019",,45h,28h,,
410,44852,TheIrishLuck,PlayStation 4,20h,NR,,10916175,Completed,First,20h,,,,,,
411,44852,The_oni,PlayStation 4,20h,70%,,8444905,Completed,First,20h,2018,,40h,,,
412,44852,Thoeren,PlayStation 4,20h,90%,,7075811,Completed,First,20h,"September 18, 2018",,30h,25h,,
413,44852,Thranto,PlayStation 4,20h,80%,Estimated Time of Completion,7020588,Completed,First,20h,"November 18, 2018",,,,,
414,44852,ZozuliakNick,PlayStation 4,20h,80%,,11562830,Completed,First,20h,"May 06, 2020",,,,,
415,44852,adavis1129,PlayStation 4,20h,80%,Platinum,8281898,Completed,First,20h,"December 10, 2018",,33h,,,
416,44852,aliharkous_98,PlayStation 4,20h,NR,,7217925,Completed,First,20h,"October 09, 2018",,,,,
417,44852,bocaci,PlayStation 4,20h,90%,,10860651,Completed,First,20h,"February 01, 2020",,,,,
418,44852,denisferro,PlayStation 4,20h,100%,,8711218,Completed,First,20h,"May 03, 2019",,,,,
419,44852,eXeViuS,PlayStation 4,20h,90%,Platinum Trophy,7492264,Completed,First,20h,"September 17, 2018",,40h,30h 05s,,
420,44852,emilyelizabeth1427,PlayStation 4,20h,100%,,8507869,Completed,First,20h,"December 03, 2018",,35h,24h,,
421,44852,Private,PlayStation 4,20h,90%,,7054030,Completed,First,20h,"December 04, 2019",,,25h,,
422,44852,hikle00,PlayStation 4,20h,NR,,10778667,Completed,First,20h,"September 15, 2018",,45h,30h,,
423,44852,Private,PlayStation 4,20h,90%,,10560658,Completed,First,20h,,,,,,
424,44852,jro3000,PlayStation 4,20h,NR,,7713795,Completed,First,20h,"December 11, 2018",,,,,
425,44852,Private,PlayStation 4,20h,100%,,11985537,Completed,First,20h,"January 26, 2019",,35h,30h,,
426,44852,nevesbattousai,PlayStation 4,20h,NR,,7341982,Completed,First,20h,"October 01, 2018",,24h,,,
427,44852,oknsnl,PlayStation 4,20h,80%,,11619096,Completed,First,20h,,,,,,
428,44852,ricko99,PlayStation 4,20h,NR,Hardest difficulty,7449687,Completed,First,20h,"November 14, 2018",,30h,25h,,
429,44852,rlongley11,PlayStation 4,20h,90%,,8597167,Completed,First,20h,,,,,,
430,44852,ryo986,PlayStation 4,20h,80%,,8262993,Completed,First,20h,"September 24, 2018",,35h,25h,,
431,44852,solid_snack_kw,PlayStation 4,20h,NR,,7234333,Completed,First,20h,"September 11, 2018",,33h 30m,27h,,
432,44852,tausiftt5238,PlayStation 4,20h,100%,,7009455,Completed,First,20h,"September 09, 2018",,27h,24h,,
433,44852,the_excavator,PlayStation 4,20h,90%,,10318739,Completed,First,20h,"February 28, 2019",,30h,,,
434,44852,ulik10,PlayStation 4,20h,90%,,8159742,Completed,First,20h,,,30h,25h,,
435,44852,,PlayStation 4,20h 05m,NR,,7064389,Completed,First,20h 05m,,,32h 56m,24h 25m,,
436,44852,,PlayStation 4,20h 07m,NR,,7573394,Completed,First,20h 07m,,,,,,
437,44852,Bo_farooos83,PlayStation 4,20h 10m,NR,,8136888,Completed,First,20h 10m,"December 14, 2018",,,27h 30m,,
438,44852,Bo_farooos83,PlayStation 4,20h 10m,NR,,8196794,Completed,First,20h 10m,,,,27h 30m,,
439,44852,Bo_farooos83,PlayStation 4,20h 10m,NR,,8196802,Completed,First,20h 10m,,,,27h 30m,,
440,44852,Arsonist180,PlayStation 4,20h 16m,90%,,10803121,Completed,First,20h 16m,"January 12, 2020",,,,,
441,44852,,PlayStation 4,20h 22m,NR,,10229305,Completed,First,20h 22m 45s,,,25h 22m 04s,22h 44m 09s,,7h 40m 56s
442,44852,BalmungCC,PlayStation 4,20h 24m,NR,,7888222,Completed,First,20h 24m 50s,"November 30, 2019",,,,,
443,44852,Suicidelbunnyz,PlayStation 4,20h 30m,100%,,7091550,Completed,First,20h 30m,"September 20, 2018",,,,,
444,44852,,PlayStation 4,20h 30m,NR,,7905227,Completed,First,20h 30m 10s,,,43h 58m 04s,35h 12m 08s,,
