,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Vs.,Progress,Personal Notes,Speedrun,Co-Op
245,12707,,PlayStation 4,21h,NR,Completed just enough side stuff to upgrade the Jackdaw. Completed some other side stuff if on route of main story too.,5363493,Completed,First,,21h,,,,,,,
246,12707,,PC,21h,NR,,5808468,Completed,Replay,,21h,,,,,,,
247,12707,Agent_Black,Xbox 360,21h,NR,,7382864,Completed,First,"February 08, 2019",21h,,,,,,,
248,12707,Hexovian,Nintendo Switch,21h,NR,,11033295,Completed,Replay,"February 21, 2020",21h,,,,,,,
249,12707,JazzGB,PlayStation 3,21h,NR,,1133950,Completed,First,"January 19, 2015",21h,,,,,,,
250,12707,Jelikey,PC,21h,90%,,1796806,Completed,First,"April 15, 2015",21h,,,,,,,
251,12707,Moulik,PC,21h,100%,,7053085,Completed,First,"November 21, 2018",21h,,,,,,,
252,12707,Nightaries3030,Xbox 360,21h,90%,,3351250,Completed,First,,21h,,,,,,,
253,12707,Rainmaker07,PlayStation 4,21h,80%,,1629625,Completed,First,"December 03, 2014",21h,,,,,,,
254,12707,TJAMES47,PlayStation 4,21h,NR,,4842809,Completed,First,"August 01, 2017",21h,,,,,,,
255,12707,Tarrmu,Xbox 360,21h,70%,,9434061,Completed,First,"May 21, 2014",21h,,,,,,,
256,12707,Troyo,PC,21h,100%,,5636297,Completed,First,"January 10, 2018",21h,30h,,,,,,
257,12707,corsayr,PC,21h,70%,,10918264,Completed,First,"March 24, 2019",21h,,,,,,,
258,12707,ddtious,PC,21h,NR,,3923723,Completed,First,"January 15, 2017",21h,,,,,,,
259,12707,fosain,PC,21h,60%,,11729818,Completed,First,"May 13, 2020",21h,,,,,,,
260,12707,johan220,Xbox One,21h,NR,,1628178,Completed,First,,21h,,,,,,,
261,12707,jonathanemoser,Xbox One,21h,90%,,651763,Completed,First,"December 31, 2013",21h,,,,,,,
262,12707,killsport13,PC,21h,80%,,1286629,Completed,First,"April 08, 2015",21h,,,,,,,
263,12707,JordanMaster,PlayStation 3,21h 01m,90%,,683815,Completed,First,"February 26, 2014",21h 01m 04s,,,,,,,
264,12707,,Xbox 360,21h 03m,NR,,700485,Completed,First,,21h 03m,43h 43m 19s,,,,,,
265,12707,Terlan_357,PC,21h 04m,60%,,1016228,Completed,First,"February 15, 2014",21h 04m,107h 18m,172h 10m,,,,,
266,12707,,PlayStation 4,21h 14m,NR,,11780264,Completed,First,,21h 14m 46s,43h 57m 23s,61h 29m 05s,,,,,
267,12707,UserOne,PC,21h 16m,NR,,8518706,Completed,First,,21h 16m,,,,,,,
268,12707,Private,PlayStation 4,21h 17m,NR,,8560756,Completed,First,,21h 17m,,,,,,,
269,12707,,PC,21h 20m,NR,,7918800,Completed,First,,21h 20m,,,,,,,
270,12707,CallsMeCols,PlayStation 4,21h 21m,NR,,4616193,Completed,First,"June 23, 2017",21h 21m 25s,,,,,,,
271,12707,Jacob_Darka,PC,21h 23m,60%,,7378110,Completed,First,"December 09, 2014",21h 23m,27h 13m,,,,,,
272,12707,Kynazeras,PlayStation 3,21h 23m,90%,,588090,Completed,First,"January 16, 2014",21h 23m 15s,,,,,,,
273,12707,amaihanaozahi,PlayStation 3,21h 24m,100%,All Trophies ahoy.,3259407,Completed,First,"November 02, 2015",21h 24m,,145h 48m 18s,6h 10m,,,,18h 20m
274,12707,Private,PC,21h 24m,90%,,490540,Completed,First,"January 11, 2014",21h 24m 59s,,,,,,,
275,12707,pokehollow,Xbox 360,21h 27m,100%,i beat the main game as well as some side stuff but there is still a lot of side stuff i plan to do,955756,Completed,First,"January 10, 2015",21h 27m 16s,,,,,,,
276,12707,foladar,Xbox 360,21h 30m,80%,,481932,Completed,First,"November 17, 2013",21h 30m,,,,,,,
277,12707,jimmypage,PC,21h 30m,NR,,1125053,Completed,First,"January 16, 2015",21h 30m,,,,,,,
278,12707,Showtime25817,PlayStation 3,21h 32m,100%,,3516245,Completed,First,"June 13, 2015",21h 32m,32h 01m,55h 14m,,,,,
279,12707,MuhitulAlam,PlayStation 4,21h 35m,NR,,5769574,Completed,First,"December 29, 2014",21h 35m,29h 53m,,,,,,
280,12707,mr_grimm,Nintendo Switch,21h 35m,NR,,11013500,Completed,First,"February 18, 2020",21h 35m 41s,,,,,,,
281,12707,coldfusuin,PC,21h 38m,NR,,5298417,Completed,First,"November 11, 2017",21h 38m,,,,,,,
282,12707,modaren,Xbox One,21h 41m,NR,,1778236,Completed,First,"June 25, 2014",21h 41m,,,,,,,
283,12707,Sparontax,PC,21h 45m,NR,,10830310,Completed,First,"March 30, 2019",21h 45m,24h 45m,,,,,,
284,12707,AbaanYusuf,PC,21h 47m,NR,,10370868,Completed,Replay,"November 06, 2018",21h 47m,,,,,,,
285,12707,christhechro,Xbox One,21h 47m,NR,,6670921,Completed,First,"May 08, 2019",21h 47m,,,,,,,
286,12707,Beherzt,PC,21h 58m,NR,,4659632,Completed,First,"June 30, 2017",21h 58m,40h 03m,,,,,,
287,12707,PKA42,PlayStation 3,21h 59m,80%,,524974,Completed,First,"January 03, 2014",21h 59m,,,,,,,
288,12707,,Xbox One,22h,NR,,997972,Completed,First,,22h,32h,,,,,,
289,12707,,Xbox One,22h,NR,,1398798,Completed,First,,22h,,,,,,,
290,12707,,PC,22h,NR,,1993904,Completed,First,,22h,,,,,,,
291,12707,,PC,22h,NR,,4300089,Completed,First,,22h,,,,,,,
292,12707,,PC,22h,NR,,4593117,Completed,Replay,,22h,,36h,,,,,
293,12707,,PC,22h,NR,,5126337,Completed,First,,22h,,,,,,,
294,12707,,PC,22h,NR,,5506169,Completed,First,,22h,,,,,,,
295,12707,,PC,22h,NR,,7341886,Completed,First,,22h,,,,,,,
296,12707,3pacalypse,Xbox One,22h,NR,,1285215,Completed,First,"April 08, 2015",22h,,,,,,,
297,12707,Arsu_Bhai,PlayStation 4,22h,90%,,2091951,Completed,First,"November 04, 2015",22h,,,,,,,
298,12707,Blinknspark,PC,22h,NR,,4528884,Completed,First,"June 04, 2017",22h,,,,,,,
299,12707,Critter2003,PlayStation 4,22h,NR,,1199149,Completed,First,"January 18, 2014",22h,,,,,,,
300,12707,DiamondKing96,PC,22h,NR,,3376794,Playing Completed,First,"August 30, 2016",22h,,,,,,,
301,12707,Faldown,PlayStation 3,22h,70%,,6319421,Completed,First,,22h,,,,,,,
302,12707,Fichox,PC,22h,70%,,9052515,Completed,First,"June 28, 2019",22h,,,,,,,
303,12707,JoshieYoshie,PlayStation 4,22h,40%,,9310722,Completed,First,"August 31, 2016",22h,,,,,,,
304,12707,KamikotoGasai,Xbox 360,22h,70%,,3514706,Completed,First,"October 12, 2016",22h,,,,,,,
305,12707,Private,PC,22h,80%,"Nesten bare main story, ingen side quest, men litt monging og leting etter ship upgrades",3669460,Completed,First,"November 14, 2017",22h,,,,,"Really good game, but suffers from the same as every other AC game. Bad controls, clumsy to move around, worse than AC2, boring and annoying tailing missions, auto-fail at detection, IRL missions. Extremly frustrating at times. Story and Characters were OK-. Everything good from older AC titles, plus really cool ship gameplay. The ship combat was only alright, but the boarding after combat was awesome and upgrading your ship was cool and finding ships with good loot. All in all fun adventuture.",,
306,12707,Madd,PC,22h,80%,,1240772,Completed,First,"November 10, 2015",22h,,,,,,,
307,12707,MoDiFi,PC,22h,90%,,3767710,Completed,First,,22h,,,,,,,
308,12707,OleBaba,PlayStation 4,22h,90%,,9252671,Completed,First,"March 19, 2014",22h,40h,,,,,,
309,12707,Paulbroo,PlayStation 3,22h,NR,,6578542,Completed,First,,22h,,,,,,,
310,12707,Predbjorn,PlayStation 4,22h,NR,,956157,Completed,First,"September 27, 2014",22h,,,,,,,
311,12707,Puchee,PlayStation 4,22h,90%,,1295452,Completed,First,,22h,35h,,,,,,
312,12707,PunkRockCarl,PlayStation 4,22h,100%,,9435362,Completed,First,2014,22h,40h,,,,,,
313,12707,STFP,PlayStation 3,22h,80%,,4014293,Completed,First,"October 22, 2016",22h,,,,,,,
314,12707,SatyricalObject,Xbox 360,22h,NR,,6074805,Completed,First,,22h,,,,,,,
315,12707,Terentiy,PC,22h,60%,,7005951,Completed,First,"September 08, 2018",22h,,,,,,,
316,12707,TobioMark,PC,22h,70%,,11370608,Completed,First,"March 17, 2014",22h,,,,,,,
317,12707,War_Territory,Xbox One,22h,80%,,1191763,Completed,First,,22h,,,,,,,
318,12707,bakterja,PC,22h,70%,,1352580,Completed,First,"May 20, 2015",22h,,,,,,,
319,12707,demonofnight,PlayStation 3,22h,NR,,3896789,Completed,First,,22h,,,,,,,
320,12707,dodomania8,PlayStation 3,22h,70%,,2922042,Completed,First,,22h,,,,,,,
321,12707,eestevez,PlayStation 4,22h,NR,,11474178,Completed,First,"April 17, 2020",22h,,,,,,,
322,12707,epedos,PlayStation 4,22h,70%,,4095248,Completed,First,"December 10, 2014",22h,,,,,,,
323,12707,jorarsus,PC,22h,NR,,5165272,Completed,First,"October 12, 2017",22h,,,,,,,
324,12707,jro3000,PlayStation 4,22h,NR,,5073133,Completed,First,,22h,,,,,,,
325,12707,julia0812,PlayStation 4,22h,50%,,9587936,Completed,First,"July 12, 2016",22h,,,,,,,
326,12707,leonkenedystan1,PlayStation 3,22h,80%,,10938441,Completed,First,"February 04, 2020",22h,,,,,,,
327,12707,mikk720h,Xbox 360,22h,50%,,1313747,Completed,First,"April 23, 2015",22h,,,,,,,
328,12707,nashafa,PC,22h,100%,,531555,Completed,First,"December 25, 2013",22h,30h,,,,Amazing game! Definately 40+ hours MINIMUM gameplay!,,
329,12707,scrubadub,PC,22h,NR,,3001575,Completed,First,"May 22, 2016",22h,,,,,,,
330,12707,ser1us,PlayStation 4,22h,NR,,1003966,Completed,First,,22h,28h,,,,,,
331,12707,shamonme,PC,22h,NR,,3952234,Completed,First,"January 21, 2017",22h,,,,,,,
332,12707,Private,PlayStation 3,22h,70%,,5564357,Completed,First,,22h,,,,,,,
333,12707,steph61620,PlayStation 3,22h,NR,,1098406,Completed,First,"January 29, 2015",22h,,,,,,,
334,12707,sunshinesurya,PC,22h,NR,,3847581,Completed,First,,22h,,,,,,,
335,12707,uvehj,PC,22h,NR,,1458113,Completed,First,"April 23, 2016",22h 40s,,,,,,,
336,12707,Vaith,PC,22h 02m,90%,,792885,Completed,First,"August 12, 2014",22h 02m 10s,,,,,,,
337,12707,JamesBombeelu,PC,22h 06m,80%,,815237,Completed,First,"September 01, 2014",22h 06m 32s,,,,,,,
338,12707,,PlayStation 4,22h 10m,NR,,686502,Completed,First,,22h 10m 18s,,,,,,,
339,12707,G02King,Xbox 360,22h 10m,100%,,609171,Completed,First,"December 20, 2013",22h 10m 36s,,49h 32m,4h 05m,,,,
340,12707,mrvorgoth,PC,22h 21m,100%,,3379448,Completed,Replay,"August 31, 2016",22h 21m,39h 33m,55h 58m,,,,,
341,12707,snappums,PC,22h 22m,NR,,2165428,Completed,First,"January 11, 2014",22h 22m,,,,,,,
342,12707,Private,PC,22h 23m,NR,,687167,Backlog Completed,First,"April 09, 2014",22h 23m,,,,22h 23m /,,,
343,12707,Alex5101,Xbox 360,22h 30m,NR,,6684670,Completed,First,,22h 30m,35h,,,,,,
344,12707,Darasta,PC,22h 30m,NR,,8385269,Completed,Replay,"August 30, 2019",22h 30m,,,,,,,
345,12707,MrPidf,PC,22h 30m,NR,,8367647,Completed,First,"March 13, 2020",22h 30m,,,,,,,
346,12707,nonoelmaki,PlayStation 3,22h 30m,NR,,4624541,Completed,First,"June 24, 2017",22h 30m,,,,,,,
347,12707,songoku8832,PlayStation 4,22h 30m,90%,,9420572,Replay Completed,Replay,"July 18, 2018",22h 30m,,,,,,,
348,12707,sliminfinite,PlayStation 4,22h 35m,NR,,1151478,Completed,First,"March 15, 2015",22h 35m,,,,,,,
349,12707,DeoAduivante,PlayStation 3,22h 37m,NR,,8224196,Completed,First,"February 08, 2019",22h 37m,,,,,,,
350,12707,,PC,22h 39m,NR,Also did some side missions/activities,1191712,Completed,First,,22h 39m,,,,,,,
351,12707,CLPockets,PlayStation 3,22h 40m,NR,,10467016,Completed,First,"January 04, 2014",22h 40m,,,,,,,
352,12707,FunnyFael,Xbox 360,22h 40m,NR,,6304644,Completed,First,"September 12, 2017",22h 40m,,,,,,,
353,12707,Private,Xbox 360,22h 41m,NR,,1584875,Completed,First,"August 02, 2015",22h 41m 32s,,,,,,,
354,12707,DIXIEKNORMOUS,PlayStation 4,22h 44m,90%,,11289661,Completed,First,"March 29, 2020",22h 44m,,,,,,,
355,12707,Steeper2005,Xbox One,22h 44m,NR,,11730763,Custom List 2 Completed,First,"May 13, 2020",22h 44m 27s,33h 17m 16s,109h 01m 51s,,,,,
356,12707,Kaninchen,Xbox One,22h 48m,NR,,11515015,Completed,First,"April 21, 2020",22h 48m,,,,,,,
357,12707,,PC,23h,NR,,563440,Completed,First,,23h,,,,,,,
358,12707,BarrelRoll,PC,23h,NR,,860224,Completed,First,"December 09, 2018",23h,40h 30m,57h,,,,,
359,12707,ChaRaKH,PC,23h,NR,,10266212,Completed,Replay,"April 18, 2017",23h,50h,70h,,,,,
360,12707,DRCruxer,Xbox One,23h,80%,,11871070,Completed,Replay,"May 30, 2020",23h,25h 17m,,,,,,
361,12707,Danilka,PlayStation 4,23h,NR,,7545738,Completed,First,"October 24, 2017",23h,,,,,,,
362,12707,Gallucci,Xbox One,23h,90%,,5906220,Completed,First,"March 28, 2014",23h,38h,,,,,,
363,12707,ItsChrane,Xbox One,23h,NR,,3794630,Completed,First,"January 17, 2017",23h,55h,,,,,,
364,12707,Private,PlayStation 4,23h,100%,,729622,Completed,First,"May 15, 2014",23h,,,,,,,
365,12707,Kartelaar,PlayStation 4,23h,NR,,8119129,Completed,First,"January 25, 2019",23h,,,,,,,
366,12707,Larzix,PC,23h,NR,,10773403,Completed,First,"February 21, 2020",23h,,,,,,,
367,12707,Mallekthell,PlayStation 3,23h,NR,,9692208,Completed,First,"September 21, 2014",23h,,,,,,,
368,12707,MrLuchador,PlayStation 4,23h,NR,,814363,Completed,First,"January 04, 2014",23h,,,,,,,
369,12707,SRDiesel49,Xbox One,23h,NR,,3929836,Completed,First,"June 08, 2013",23h,,,,,,,
370,12707,SuperRing,PlayStation 3,23h,NR,,5349247,Completed,First,"November 19, 2017",23h,,,,,,,
371,12707,Private,PC,23h,80%,"All items bought from the shop, all possible Abstergo challenges completed, etc.",4379403,Completed,First,"April 27, 2017",23h,30h,55h,,,,,
372,12707,Yenah,PC,23h,NR,,3277618,Completed,Replay,"July 01, 2016",23h,43h,,,,,,
373,12707,aaronwotuk,PC,23h,NR,,4351090,Completed,First,,23h,,,,,,,
374,12707,bariktanmoy98,PC,23h,NR,,10265650,Completed,First,"October 18, 2019",23h,,,,,,,
375,12707,Private,PC,23h,NR,,9518469,Completed,First,,23h,,,,,,,
376,12707,butters,PC,23h,NR,,6089554,Completed,Replay,,23h,40h,60h,,,,,
377,12707,butters,Xbox 360,23h,NR,,6089555,Completed,First,,23h,40h,60h,,,,,
378,12707,dnejaime,Xbox One,23h,NR,,5284057,Completed,Replay,"November 07, 2017",23h,35h,52h,,,,,
379,12707,Private,PC,23h,80%,,6064582,Completed,First,"March 31, 2018",23h,,,,,,,
380,12707,Private,PlayStation 3,23h,70%,,4186019,Completed,First,"March 14, 2017",23h,,,,,,,
381,12707,zelenyzidan,PC,23h,90%,,3037074,Completed,First,"October 14, 2014",23h,44h,,,,,,
382,12707,gabrielmop,PC,23h 01m,100%,,1767059,Completed,First,"August 23, 2015",23h 01m,,,,,,,
383,12707,Furesis,PC,23h 08m,70%,,671555,Completed,First,"September 27, 2014",23h 08m 11s,,,,,,,
384,12707,,Xbox 360,23h 10m,NR,,464962,Completed,First,,23h 10m,,,,,,,
385,12707,ogman69,PC,23h 10m,100%,,2477793,Completed,First,"June 06, 2014",23h 10m 23s,,,,,,,
386,12707,Azureon,PC,23h 12m,NR,,1150522,Completed,First,"September 20, 2014",23h 12m,,,,,,,
387,12707,ghostfall,Xbox One,23h 17m,70%,,3497491,Completed,First,,23h 17m,,,,,,,
388,12707,Duckhorse,PC,23h 18m,80%,,6092706,Completed,First,"April 07, 2018",23h 18m,,,,,,,
389,12707,Spizzik,PC,23h 18m,NR,,3598152,Completed,First,"August 06, 2017",23h 18m,,,,,,,
390,12707,Private,PlayStation 4,23h 22m,NR,,1439143,Completed,First,"June 14, 2018",23h 22m 42s,,,,,,,
391,12707,ildo,PlayStation 4,23h 25m,NR,,902668,Completed,First,"December 18, 2013",23h 25m 01s,,,,,,,
392,12707,,PlayStation 4,23h 30m,NR,,564193,Completed,First,,23h 30m,86h,105h,,,,,
393,12707,Silyon,Xbox 360,23h 30m,NR,,7012194,Completed,First,"September 10, 2018",23h 30m,30h,60h 30m,,,,,
394,12707,snipher,Xbox One,23h 30m,NR,,5429510,Completed,First,"November 25, 2014",23h 30m,,,,,,,
395,12707,,PC,23h 32m,NR,,806110,Completed,First,,23h 32m 12s,,,,,,,
396,12707,Criminy,PlayStation 4,23h 46m,80%,,11857870,Playing Completed,First,"May 29, 2020",23h 46m 11s,,,,23h 46m 11s /,Last played: 29/05/20,,
397,12707,Tiger_1400,PC,23h 55m,100%,,6872583,Completed,First,"December 31, 2013",23h 55m,42h,57h 47m,,,,,
398,12707,,PlayStation 4,23h 56m,NR,,2389710,Completed,First,,23h 56m 22s,46h 32m 12s,76h 24m 56s,,,,,
399,12707,SilentManLIVE,Xbox 360,23h 59m,NR,,3374832,Completed,First,,23h 59m 59s,,,,,,,
400,12707,,PC,24h,NR,,537372,Completed,First,,24h,,,,,,,
401,12707,,PC,24h,NR,,1160821,Completed,First,,24h,,,,,,,
402,12707,,Xbox 360,24h,NR,,11757795,Completed,First,,24h,,,,,,,
403,12707,Clib,PC,24h,NR,,11595038,Completed,First,"April 08, 2016",24h,,,,,,,
404,12707,DanielP,PlayStation 4,24h,NR,,11261175,Completed,First,,24h,,,,,,,
405,12707,Ezquerro,PlayStation 4,24h,NR,,6915351,Completed,First,"February 18, 2018",24h,,,,,,,
406,12707,Private,Wii U,24h,NR,,583564,Completed,First,"January 18, 2014",24h,,,,,,,
407,12707,JohnnyMoses,PlayStation 4,24h,NR,,553548,Backlog Completed,First,"January 13, 2019",24h,,,,36h /,,,
408,12707,MiniMica90,PC,24h,NR,,10693965,Completed,First,,24h,,,,,,,
409,12707,Tonokai,PC,24h,NR,,6243317,Completed,First,"May 13, 2018",24h,,,,,,,
410,12707,TulioHenriqueBC,PlayStation 4,24h,NR,,7751322,Completed,First,,24h,,61h,,,,,
411,12707,endyenvy,PC,24h,NR,,10378947,Completed,First,"November 08, 2019",24h,,,,,,,
412,12707,lecram,PlayStation 4,24h,NR,,8804217,Completed,First,"February 20, 2015",24h,,,,,,,
413,12707,magniis,PC,24h,NR,,4727657,Completed,First,,24h,,,,,,,
414,12707,pbkeeney17,Xbox One,24h,NR,80% Completion,910664,Completed,First,"March 07, 2014",24h,42h,,,,,,
415,12707,pietroking,PC,24h,NR,,3345804,Completed,First,,24h,,,,,,,
416,12707,samiii11,PlayStation 3,24h,100%,,10637006,Completed,First,"December 23, 2019",24h,,,,,,,
417,12707,spawn_92,PC,24h,NR,,894040,Completed,First,"August 14, 2014",24h,,,,,,,
418,12707,Dragonaii,Xbox 360,24h 05m,NR,,463987,Playing Completed,First,"November 02, 2013",24h 05m 55s,32h,41h,,,,,
419,12707,,PC,24h 13m,NR,,665796,Completed,First,,24h 13m 09s,,,,,,,
420,12707,Echdout,PC,24h 15m,80%,,7855306,Completed,First,"December 14, 2018",24h 15m 08s,,,,,,,
421,12707,Echdout,PC,24h 15m,80%,,8316125,Completed,First,,24h 15m 38s,,,,,,,
422,12707,Moddr1n,PC,24h 15m,70%,,8316133,Completed,First,"December 15, 2018",24h 15m 38s,,,,,,,
423,12707,Laibear,PlayStation 3,24h 17m,90%,,481615,Completed,First,"November 17, 2013",24h 17m,,,,,,,
424,12707,GoHuskerBob,Xbox One,24h 19m,90%,,11902186,Completed,First,"May 27, 2020",24h 19m,,,,,,,
425,12707,Jokalaria,PC,24h 21m,NR,,8393176,Completed,First,"March 19, 2019",24h 21m 21s,55h 44m 43s,,,,,,
426,12707,hokagewarrior,PlayStation 3,24h 26m,NR,24,1448152,Completed,First,"July 07, 2015",24h 26m 41s,,,,,"LOVE THE ENDING!!!! LOVE THE SONG ""PARTING GLASS""",,
427,12707,mikeypants,PlayStation 4,24h 27m,NR,,755649,Completed,First,"June 08, 2015",24h 27m 41s,,,,,,,
428,12707,,PlayStation 3,24h 30m,NR,,4746023,Completed,First,,24h 30m,40h,54h 55m,,,,,
429,12707,Cezawy,PC,24h 30m,NR,,7482974,Completed,First,"April 06, 2018",24h 30m,,,,,,,
430,12707,Renza_CZ,PC,24h 34m,NR,,1551525,Playing Completed,First,"July 26, 2015",24h 34m,,65h 49m 21s,5h 23m,,,,
431,12707,Joshster_1,PlayStation 3,24h 36m,80%,,3566187,Completed,First,"November 18, 2014",24h 36m,40h 12m,,,,,,
432,12707,Wulfrix,PC,24h 39m,NR,,8466061,Completed,Replay,"April 07, 2019",24h 39m 26s,,,,,,,
433,12707,Tymkot,Xbox One,24h 40m,80%,,1031060,Completed,First,"March 09, 2015",24h 40m 18s,,,,,,,
434,12707,atalayahmet,PC,24h 41m,NR,,2967621,Completed,First,"May 01, 2016",24h 41m,,,,,,,
435,12707,ItzBeeZy,Xbox One,24h 42m,NR,,8035520,Completed,First,"January 13, 2019",24h 42m,,,,,,,
436,12707,,PlayStation 3,24h 54m,NR,,465976,Completed,First,,24h 54m,,,,,,,
437,12707,,PC,24h 55m,NR,,9040596,Completed,First,,24h 55m 44s,,,,,,,
438,12707,,PC,25h,NR,,562490,Completed,First,,25h,,,,,,,
439,12707,,PC,25h,NR,,753791,Completed,First,,25h,35h,50h,,,,,
440,12707,,PlayStation 3,25h,NR,,874666,Completed,First,,25h,,,,,,,
441,12707,,PC,25h,NR,,2612615,Completed,First,,25h,,,,,,,
442,12707,,PC,25h,NR,,4268999,Completed,First,,25h,,,,,,,
443,12707,,PC,25h,NR,,6772430,Completed,First,,25h,40h,65h,,,,,
444,12707,,PC,25h,NR,,7495907,Completed,First,,25h,50h,,,,,,
445,12707,,PC,25h,NR,,8038294,Completed,Replay,,25h,50h,195h,,,,,
446,12707,ACE_V,PlayStation 4,25h,70%,,6872365,Completed,First,January 2014,25h,,,,,,,
447,12707,ASVP,PlayStation 4,25h,90%,,3376307,Completed,First,"August 30, 2016",25h,,,,,,,
448,12707,AlmightyAngelo,PC,25h,NR,,5185087,Completed,First,"October 17, 2017",25h,,,,,,,
449,12707,Brewkk,PlayStation 4,25h,90%,,10602324,Completed,First,"October 29, 2019",25h,,,,,,,
450,12707,Private,Xbox One,25h,90%,,5576020,Completed,First,,25h,,59h,,,,,
451,12707,Dikkas,PC,25h,NR,,8413252,Completed,First,"March 06, 2019",25h,,,,,,,
452,12707,Driscyboom,Xbox 360,25h,NR,,10537535,Completed,First,"December 04, 2019",25h,,,,,,,
453,12707,Edward979797,PlayStation 4,25h,70%,,10993380,Completed,First,"December 12, 2013",25h,,,,,,,
454,12707,Erfan_Gh,PC,25h,NR,,744387,Completed,First,"March 31, 2014",25h,,,,,,,
455,12707,Private,PC,25h,100%,,7342215,Completed,First,"October 27, 2018",25h,42h,60h 30m,1h,,,,
456,12707,FarCraw,PC,25h,NR,,722223,Completed,First,"August 15, 2017",25h,,,,,,,
457,12707,Freiol,PlayStation 4,25h,100%,,8455217,Completed,First,"February 05, 2014",25h,,56h,,,,,
458,12707,Iforgotmybrain,PC,25h,NR,,3787956,Completed,First,"November 16, 2015",25h,35h,,,,,,
459,12707,Keogyn,Xbox 360,25h,90%,,12031385,Completed,First,"December 18, 2013",25h,48h,63h,,,,,
460,12707,Kudzix,PC,25h,100%,,9389874,Completed,First,"April 20, 2017",25h,45h,70h,,,,,
461,12707,ManInBlack,PC,25h,70%,,8998505,Completed,First,"May 02, 2019",25h,38h,,,,,,
462,12707,MrH1,PC,25h,60%,,2877114,Completed,First,"December 24, 2015",25h,,,,,"Main story only, almost all side fluff was ignored.",,
463,12707,Private,PlayStation 4,25h,NR,,1161548,Completed,First,"June 14, 2016",25h,,,,,,,
464,12707,Phare,PlayStation 4,25h,NR,,11070040,Completed,First,"December 31, 2013",25h,45h,,,,,,
465,12707,Porkchop118,Xbox One,25h,NR,,7737969,Completed,First,"December 14, 2018",25h,,60h,,,,,
466,12707,Radurco,PlayStation 3,25h,NR,,6156204,Completed,First,,25h,,,,,,,
467,12707,Shenyan,Wii U,25h,90%,,11225992,Completed,First,,25h,,,,,,,
468,12707,SimoneRovo,PlayStation 4,25h,70%,,9193272,Completed,First,,25h,35h,,,,,,
469,12707,Smashdevil,PC,25h,NR,,8357844,Completed,First,,25h,,,,,,,
470,12707,Sphagnum,Xbox 360,25h,90%,,805589,Completed,First,"July 14, 2014",25h,,,,,I did quite lot of sidequesting during the first gamethrough,,
471,12707,Starforsaken,PlayStation 4,25h,NR,,1318310,Completed,First,,25h,50h,55h,,,,,
472,12707,Truong_913,PC,25h,80%,,4299347,Completed,First,"April 11, 2017",25h,35h,40h,,,,,
473,12707,ali_almubairik,PlayStation 4,25h,90%,,4214167,Completed,First,"December 25, 2016",25h,30h,,,,,,
474,12707,arames123,PlayStation 4,25h,NR,,699906,Completed,First,"February 15, 2014",25h,,,,,,,
475,12707,Private,Xbox 360,25h,NR,,3411860,Completed,First,,25h,,,,,,,
476,12707,elenagersh25,Xbox 360,25h,NR,,1614171,Completed,First,"August 07, 2015",25h,,,,,,,
