,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Vs.,Speedrun,Co-Op,Retired Notes,100% Speedrun
252,2708,EUcasanova,PC,9h,NR,,3038447,Completed,First,"June 01, 2016",9h,,,,,,,,,
253,2708,Empereol,PC,9h,90%,,3053071,Completed,First,"June 03, 2016",9h,,,,,,,,,
254,2708,Fadasa,PC,9h,NR,,3734227,Completed,First,,9h,,,,,,,,,
255,2708,FireEatingNinja,PC,9h,NR,,4214533,Completed,First,"March 21, 2017",9h,,12h,20h,,,,,,
256,2708,Helios1337,PC,9h,NR,,3791545,Completed,First,"January 15, 2017",9h,,,,,,,,,
257,2708,JammieDodger,PC,9h,NR,,3134613,Completed,First,,9h,,,,,,,,,
258,2708,Private,PC,9h,80%,,5348947,Completed,First,,9h,,,,,,,,,
259,2708,Le_Don,PC,9h,80%,,10859878,Completed,First,"May 29, 2016",9h,,,,,,,,,
260,2708,Ludovich,Xbox One,9h,NR,,7494168,Completed,First,"November 20, 2018",9h,,,,,,,,,
261,2708,MrReebo,PlayStation 4,9h,100%,,3699591,Completed,First,"May 21, 2020",9h,,,,,,,,,
262,2708,MutantSuccubus,PC,9h,80%,,10943804,Completed,First,"February 06, 2020",9h,,,,,,,,,
263,2708,NemezidaNA,PC,9h,NR,,11283794,Completed,First,"March 29, 2020",9h,,,,,,,,,
264,2708,OhCrapItsPayne,Xbox One,9h,70%,,11750565,Completed,First,"May 14, 2020",9h,,,,,,,,,
265,2708,Rhyoz,PC,9h,NR,,3072998,Completed,First,"June 10, 2016",9h,,,,,,,,,
266,2708,SPACE,PC,9h,NR,,5079136,Completed,First,"September 21, 2017",9h,,,,,,,,,
267,2708,Shenyan,PlayStation 4,9h,80%,,11225893,Completed,First,,9h,,,,,,,,,
268,2708,Shinjen,PC,9h,NR,,11510290,Completed,First,"October 31, 2019",9h,,,,,,,,,
269,2708,SirMick56,PC,9h,80%,,3586076,Completed,First,"November 04, 2016",9h,,,,,,,,,
270,2708,Snicy,PC,9h,NR,,11860229,Completed,First,"May 29, 2020",9h,,,,,,,,,
271,2708,Sparontax,PC,9h,NR,,10830920,Completed,First,"January 15, 2020",9h,,9h 40m,,,,,,,
272,2708,T3rm0,PC,9h,NR,,5216345,Completed,First,"August 15, 2017",9h,,,,,,,,,
273,2708,ThatCristianGuy,PC,9h,100%,,7533608,Completed,First,"November 26, 2018",9h,,,,,,,,,
274,2708,TriggerOrcutt,PC,9h,NR,,3617496,Completed,First,"December 06, 2016",9h,,,,,,,,,
275,2708,Zupupu,PC,9h,NR,,11339354,Completed,First,"April 04, 2020",9h,,,,,,,,,
276,2708,benipersia,Xbox One,9h,NR,,5594889,Completed,First,,9h,,,,,,,,,
277,2708,bertoxxulous,PC,9h,NR,,3849173,Completed,First,"January 01, 2017",9h,,,,,,,,,
278,2708,branden1011,PC,9h,NR,,10506397,Completed,First,"May 23, 2020",9h,,,,,,,,,
279,2708,dragodroid20,PC,9h,NR,,8951363,Completed,First,"June 13, 2019",9h,,11h,14h,,,,,,
280,2708,dweebikus,PC,9h,NR,Got some secrets.,3941886,Completed,First,"January 19, 2017",9h,,,,,,,,,
281,2708,fetahundenyoda,PC,9h,80%,,3260345,Completed,First,"July 26, 2016",9h,,,,,,,,,
282,2708,hoodymage,PC,9h,80%,,4134864,Completed,First,"February 28, 2017",9h,,,,,,,,,
283,2708,kibik,PC,9h,NR,,6381155,Completed,First,,9h,,,,,,,,,
284,2708,lllQ,PC,9h,NR,,3894541,Completed,First,"January 09, 2017",9h,,,,,,,,,
285,2708,llocousc,PC,9h,NR,,4302872,Completed,First,"April 12, 2017",9h,,,,,,,,,
286,2708,lona91,PC,9h,NR,,3848170,Completed,First,"January 01, 2017",9h,,,,,,,,,
287,2708,memol,PC,9h,NR,,6980996,Completed,First,"June 03, 2016",9h,,,,,,,,,
288,2708,quenan30,PC,9h,NR,,11712019,Completed,First,"May 12, 2020",9h,,,18h,,,,,,
289,2708,sackboy97,PC,9h,80%,,6612723,Completed,First,December 2019,9h,,,,,,,,,
290,2708,starstory6,PC,9h,80%,,5343395,Completed,First,"November 04, 2017",9h,,,,,,,,,
291,2708,stejkenzie,PC,9h,NR,,10770898,Completed,First,July 2019,9h,,,,,,,,,
292,2708,toadsworth,PC,9h,NR,,6501047,Completed,First,"June 30, 2018",9h,,,,,,,,,
293,2708,vuchkov,PC,9h,NR,,11472870,Completed,First,"April 10, 2020",9h,,,,,,,,,
294,2708,xcx,PC,9h,NR,,7414478,Completed,First,,9h,,,,,,,,,
295,2708,imbrady,Xbox One,9h,NR,,8315141,Completed,Replay,"December 02, 2018",9h 39s,,,,,,,,,
296,2708,,PC,9h 02m,NR,,3449340,Completed,First,,9h 02m,,,,,,,,,
297,2708,ErsatzWasTaken,PC,9h 02m,90%,,5547575,Completed,Replay,"December 10, 2017",9h 02m,,,,,,,,,
298,2708,GHostLPs,PC,9h 02m,NR,,7416806,Completed,First,"November 10, 2018",9h 02m,,,,,,,,,
299,2708,Korgi,PC,9h 02m,NR,Ultra Violence,7003113,Completed,First,"January 15, 2020",9h 02m,,,,,,,,,
300,2708,Private,PC,9h 05m,NR,,5457226,Completed,First,"March 10, 2018",9h 05m,,,,,,,,,
301,2708,haberserk,PC,9h 05m,NR,,3791261,Completed,First,"May 31, 2018",9h 05m,,,,,,,,,
302,2708,Walkman314,PlayStation 4,9h 06m,80%,,5670080,Playing Completed,First,"January 17, 2018",9h 06m 32s,,,,,,,,,
303,2708,,PlayStation 4,9h 08m,NR,,5154012,Completed,First,,9h 08m 03s,,,,,,,,,
304,2708,,PlayStation 4,9h 08m,NR,,6487275,Completed,Replay,,9h 08m 09s,,,,,,,,,
305,2708,Abyss,PC,9h 10m,NR,,11047380,Completed,First,"February 24, 2020",9h 10m,,,,,,,,,
306,2708,renegademrp,Xbox One,9h 11m,NR,545/1230 Gamerscore,3499571,Completed,First,"November 29, 2016",9h 11m 27s,,,,,,,,,
307,2708,GTBAtom,PC,9h 12m,NR,,6476199,Completed,First,"July 02, 2017",9h 12m,,,,,,,,,
308,2708,SethimusPrime,PlayStation 4,9h 12m,100%,,10874924,Completed,First,"June 27, 2019",9h 12m 34s,,,,,,,,,
309,2708,,PC,9h 12m,NR,,3115331,Completed,First,,9h 12m 43s,,,,,,,,,
310,2708,Gamu_,Nintendo Switch,9h 15m,80%,,8266197,Completed,First,"February 18, 2019",9h 15m,,,,,,,,,
311,2708,Gamu_xp,Nintendo Switch,9h 15m,90%,,8435193,Completed,First,"February 18, 2019",9h 15m,,,,,,,,,
312,2708,Dorambor,PC,9h 19m,NR,,11117322,Completed,First,"March 08, 2020",9h 19m,,,,,,,,,
313,2708,Private,PC,9h 20m,NR,,7855348,Completed,First,"December 28, 2018",9h 20m,,,,,,,,,
314,2708,Private,PC,9h 20m,90%,Hurt me plenty,6147059,Completed,First,"April 19, 2018",9h 20m,,,,,,,,,
315,2708,,PC,9h 20m,NR,Rushed,4679726,Completed,First,,9h 20m 35s,,,,,,,,,
316,2708,The16BitCharade,PC,9h 23m,NR,"Played on ""Hurt Me Plenty"" Difficulty. Minimal Collectables/Secrets Discovered",11386786,Completed,First,"April 10, 2020",9h 23m,,,,,,,,,
317,2708,JTHP09,Xbox One,9h 23m,NR,,9016496,Completed,First,"June 23, 2019",9h 23m 12s,,,,,,,,,
318,2708,LeoKasper,PC,9h 24m,80%,,11777932,Completed,First,"May 18, 2020",9h 24m,,,,,,,,,
319,2708,all2surreal,PC,9h 24m,100%,,3158294,Completed,First,"July 13, 2016",9h 24m,,,,,,,,,
320,2708,,PC,9h 25m,NR,,11645415,Completed,First,,9h 25m,,,,,,,,,
321,2708,darthnihilus,PC,9h 25m,NR,,3394440,Completed,First,"July 29, 2016",9h 25m,,11h 30m,20h 30m,,,,,,
322,2708,sansa,PC,9h 25m,NR,,6774434,Completed,First,,9h 25m,,,,,,,,,
323,2708,Sharean,PC,9h 26m,90%,Difficulty: Hurt me plenty,3196686,Completed,First,"July 09, 2016",9h 26m,,,,,,,,,
324,2708,Stanvdo,PC,9h 26m,80%,,3696687,Completed,First,,9h 26m,,,,,,,,,
325,2708,Libbro_11037,PC,9h 27m,80%,,5718008,Completed,First,,9h 27m,,,,,,,,,
326,2708,Ajsuenb,PC,9h 29m,NR,,3722714,Completed,First,"December 05, 2016",9h 29m,,,,,,,,,
327,2708,siopsys,PC,9h 29m,90%,,10881779,Completed,First,"February 20, 2020",9h 29m 09s,,,,,,,,,
328,2708,,PC,9h 30m,NR,,3125954,Completed,First,,9h 30m,,,,,,,,,
329,2708,,PC,9h 30m,NR,,6186258,Completed,First,,9h 30m,,11h 43m,,,,,,,
330,2708,,PC,9h 30m,NR,,9359971,Completed,First,,9h 30m,,,,,,,,,
331,2708,Blackbird,PC,9h 30m,NR,Hurt Me Plenty,5022188,Completed,First,"September 08, 2017",9h 30m,,,,,,,,,
332,2708,Dorph,Nintendo Switch,9h 30m,NR,,9505911,Completed,First,"July 13, 2019",9h 30m,,,,,,,,,
333,2708,HoustonLFB,PC,9h 30m,80%,First Playthrough with 7 runes. Semi-Rush,9366572,Completed,First,"August 17, 2019",9h 30m,,,,,,,,,
334,2708,Kaelor,PC,9h 30m,NR,,8571708,Completed,First,"June 05, 2019",9h 30m,,,,,,,,,
335,2708,Politishin,PC,9h 30m,90%,,6862587,Completed,First,"September 18, 2016",9h 30m,,,,,,,,,
336,2708,TotalTortilla,PC,9h 30m,90%,"Just finding secrets along the way, no overt hunting",2979025,Playing Completed,First,"May 16, 2016",9h 30m,,,,9h 30m /,,,,,
337,2708,jedtan,PC,9h 30m,90%,,4526776,Completed,First,"June 03, 2017",9h 30m,,,,,,,,,
338,2708,marcialwar,PlayStation 4,9h 30m,NR,,6313363,Completed,First,2018,9h 30m,,,,,,,,,
339,2708,Private,PC,9h 30m,NR,,7675564,Completed,First,"March 03, 2019",9h 30m,,,,,,,,,
340,2708,,PC,9h 30m,NR,,3302896,Completed,First,,9h 30m 06s,,,,,,,,,
341,2708,Anthracks,Xbox One,9h 35m,100%,,2969313,Completed,First,"June 03, 2016",9h 35m,,,,,,,,,
342,2708,Flourite,PlayStation 4,9h 35m,70%,,6462570,Completed,First,"July 07, 2018",9h 35m,,,,,,,,,
343,2708,noppy_dev,PC,9h 35m,NR,,3784580,Completed,First,"December 21, 2016",9h 35m,,10h 50m,,,,,,,
344,2708,,PC,9h 36m,NR,,6373567,Completed,First,,9h 36m,,,,,,,,,
345,2708,coleneff,Nintendo Switch,9h 36m,70%,,7118267,Completed,First,"October 03, 2018",9h 36m,,,,,,,,,
346,2708,Private,PC,9h 36m,NR,,11964210,Completed,First,"June 11, 2020",9h 36m,,,,,,,,,
347,2708,shadowbreakqr,PC,9h 36m,NR,,9011524,Completed,First,,9h 36m,,,,,,,,,
348,2708,shmupguy90,PlayStation 4,9h 38m,90%,,4085113,Completed,First,"February 17, 2017",9h 38m,,,,,,,,,
349,2708,KerfMerf,PlayStation 4,9h 38m,80%,Hurt Me Plenty difficulty,4656329,Completed,First,"July 15, 2017",9h 38m 58s,,,,,,,,,
350,2708,cloud12817,PlayStation 4,9h 40m,NR,,11248542,Completed,First,"March 26, 2020",9h 40m,,,,,,,,,
351,2708,dwoodsy,PC,9h 40m,NR,,11315231,Completed,First,"October 01, 2018",9h 40m,,,,,,,,,
352,2708,priess1012,PC,9h 40m,NR,,7011908,Completed,First,"September 11, 2018",9h 40m,,,,,,,,,
353,2708,slithersloth,PlayStation 4,9h 40m,NR,Played on Hurt Me Plenty,10270315,Completed,First,"October 18, 2019",9h 40m,,,,,,,,,
354,2708,Angmar,PC,9h 42m,80%,,8483805,Completed,First,"April 16, 2019",9h 42m,,,,,,,,,
355,2708,Evilist,PC,9h 43m,NR,,4586897,Completed,First,"June 17, 2017",9h 43m,,,,,,,,,
356,2708,ericwf123,PlayStation 4,9h 43m,80%,,10569479,Completed,First,"December 19, 2019",9h 43m 41s,,,,,,,,,
357,2708,DrTopic,PlayStation 4,9h 44m,80%,,10928030,Completed,First,"February 02, 2020",9h 44m,,,,,,,,,
358,2708,,PC,9h 45m,NR,,11161038,Completed,First,,9h 45m,,,,,,,,,
359,2708,Private,PC,9h 45m,NR,,2987933,Completed,First,"May 18, 2016",9h 45m,,,,,,,,,
360,2708,Private,PC,9h 45m,80%,,3835421,Completed,First,"December 31, 2016",9h 45m,,,,,,,,,
361,2708,MrHands81,PC,9h 45m,80%,,6525657,Completed,First,"July 04, 2018",9h 45m,,,,,,,,,
362,2708,donly,Xbox One,9h 46m,80%,,10959203,Completed,First,"February 08, 2020",9h 46m,,,,,,,,,
363,2708,Optim,PC,9h 47m,80%,,9269913,Completed,First,"August 01, 2019",9h 47m,,,,,,,,,
364,2708,MrVlarien,PC,9h 48m,NR,,11621696,Completed,First,"May 01, 2020",9h 48m,,,,,,,,,
365,2708,,PC,9h 50m,NR,,5433109,Completed,First,,9h 50m,,,,,,,,,
366,2708,Private,PC,9h 50m,80%,,9133905,Completed,First,"March 26, 2020",9h 50m,,,,,,,,,
367,2708,TheBanterMan,PC,9h 50m,NR,,11033856,Completed,First,"February 22, 2020",9h 50m,,,,,,,,,
368,2708,Private,PC,9h 50m,NR,,11692064,Completed,First,"May 08, 2020",9h 50m,,,,,,,,,
369,2708,ToastyFrog,PC,9h 50m,100%,,3779998,Completed,First,"December 19, 2016",9h 50m,,,,,,,,,
370,2708,Bogdan62,PC,9h 52m,100%,,5018207,Completed,First,"September 11, 2017",9h 52m 06s,,,,,,,,,
371,2708,AllTheGore,PC,9h 54m,NR,,8403446,Completed,First,"March 04, 2019",9h 54m,,,,,,,,,
372,2708,,PC,9h 54m,NR,,10508576,Completed,First,,9h 54m 03s,,,,,,,,,
373,2708,Cass_se,Nintendo Switch,9h 55m,NR,,8441570,Completed,First,,9h 55m,,,,,,,,,
374,2708,joshislegendary,PlayStation 4,9h 55m,NR,,7326723,Completed,First,"January 11, 2019",9h 55m 41s,,,,,,,,,
375,2708,nupogodi,PC,9h 59m,90%,,6488687,Completed,First,"June 28, 2018",9h 59m 57s,,,,,,,,,
376,2708,,PC,10h,NR,,3341418,Completed,First,,10h,,,,,,,,,
377,2708,,PlayStation 4,10h,NR,,3376886,Completed,First,,10h,,,,,,,,,
378,2708,,PC,10h,NR,,3751417,Completed,First,,10h,,,,,,,,,
379,2708,,PC,10h,NR,,3753287,Completed,First,,10h,,,,,,,,,
380,2708,,PC,10h,NR,,5205866,Completed,First,,10h,,,,,,,,,
381,2708,,PC,10h,NR,,5850284,Completed,First,,10h,,,,,,,,,
382,2708,,PC,10h,NR,,6498917,Completed,First,,10h,,,,,,,,,
383,2708,,PC,10h,NR,Medium difficulty,6544808,Completed,First,,10h,,,,,,,,,
384,2708,,PC,10h,NR,,6814916,Completed,First,,10h,,,,,,,,,
385,2708,,Nintendo Switch,10h,NR,,7312216,Completed,First,,10h,,,,,,,,,
386,2708,,PC,10h,NR,,8986237,Completed,First,,10h,,,,,,,,,
387,2708,,Nintendo Switch,10h,NR,,9305622,Completed,Replay,,10h,,,,,,,,,
388,2708,,PC,10h,NR,,10722974,Completed,First,,10h,,,,,,,,,
389,2708,,PC,10h,NR,,10977997,Completed,First,,10h,,,,,,,,,
390,2708,,PC,10h,NR,,10989328,Completed,First,,10h,,,,,,,,,
391,2708,,PC,10h,NR,,11049128,Completed,First,,10h,,,,,,,,,
392,2708,,PC,10h,NR,,11322752,Completed,First,,10h,,,,,,,,,
393,2708,,PC,10h,NR,,11347745,Completed,First,,10h,,,,,,,,,
394,2708,,PC,10h,NR,,11528775,Completed,First,,10h,,,,,,,,,
395,2708,,PC,10h,NR,,11734765,Completed,First,,10h,,,,,,,,,
396,2708,,PC,10h,NR,,11860942,Completed,First,,10h,,,,,,,,,
397,2708,,PC,10h,NR,Use your pistol and the F key if you are out of ammo on everything.,11915549,Completed,First,,10h,,,,,,,,,
398,2708,,PC,10h,NR,,11915558,Completed,First,,10h,,,,,,,,,
399,2708,333Rich333,Nintendo Switch,10h,NR,,7902047,Completed Retired,First,"December 31, 2018",10h,,,,,,,,,
400,2708,AidanAK47,PC,10h,80%,,3325777,Completed,First,"August 19, 2016",10h,,,,,,,,,
401,2708,Albedokirra,PC,10h,100%,,3810167,Completed,First,"December 14, 2016",10h,,,,,,,,,
402,2708,AlcibiadeFox,PC,10h,NR,,8822882,Completed,First,"May 21, 2019",10h,,,,,,,,,
403,2708,AneInFlames11,PC,10h,NR,,11270011,Completed,First,"October 25, 2019",10h,,,,,,,,,
404,2708,AngryCherry,PC,10h,100%,,9522070,Completed,First,"September 03, 2019",10h,,18h 01m,,,,,,,
405,2708,ArturGG,Nintendo Switch,10h,NR,,9319254,Completed,First,"August 07, 2019",10h,,,,,,,,,
406,2708,Asenita,PC,10h,80%,,9363093,Completed,First,,10h,,,,,,,,,
407,2708,Azrathiel,PC,10h,NR,,3232964,Completed,First,"July 16, 2016",10h,,,,,,,,,
408,2708,CygnusX1,PC,10h,NR,,11210030,Completed,First,"June 16, 2019",10h,,,,,,,,,
409,2708,DMCrimson,PC,10h,80%,,4179465,Completed,First,"March 13, 2017",10h,,,,,,,,,
410,2708,Fanha,PC,10h,100%,,3018249,Completed,First,"May 25, 2016",10h,,,,,,,,,
411,2708,Fistberg,PC,10h,90%,,3178743,Completed,First,,10h,,,,,,,,,
412,2708,Gr00t,PC,10h,90%,,6859816,Completed,First,"September 07, 2018",10h,,,,,,,,,
413,2708,GrecoShepard,Xbox One,10h,NR,,9270476,Completed,First,,10h,,15h,35h,,,,,,
414,2708,Gustaf,PC,10h,NR,,3245567,Completed,First,"July 21, 2016",10h,,15h,,,,,,,
415,2708,HairBears,PC,10h,90%,,3876116,Completed,First,"January 06, 2017",10h,,,,,,,,,
416,2708,Hardgear,PC,10h,70%,,7463947,Completed,First,,10h,,,,,,,,,
417,2708,JoshieYoshie,PC,10h,70%,,8698610,Completed,First,"October 02, 2019",10h,,,,,,,,,
418,2708,Jwood97,PC,10h,100%,,6655054,Completed Retired,First,,10h,,,,,,,,,
419,2708,Private,PC,10h,NR,,11810570,Completed,First,"May 22, 2020",10h,,,,,,,,,
420,2708,KitsuDex,PlayStation 4,10h,NR,,10611599,Completed,First,"December 17, 2019",10h,,15h,,,,,,,
421,2708,Private,PlayStation 4,10h,NR,,11980654,Completed,Replay,"June 12, 2020",10h,,,,,,,,,
422,2708,Lewtron,PC,10h,NR,,3754900,Completed,First,,10h,,14h 30m,,,,,,,
423,2708,MiLorDrs,Nintendo Switch,10h,NR,,9230197,Completed,First,"July 25, 2019",10h,,,,,,,,,
424,2708,MrGunnerPT,PC,10h,NR,,7100962,Completed,Replay,"September 22, 2016",10h,,,,,,,,,
425,2708,Nihilater,PC,10h,90%,,8492068,Completed,First,"March 24, 2019",10h,,,,,,,,,
426,2708,Offlin3Gam3r,Xbox One,10h,90%,,9133590,Completed,First,"May 15, 2016",10h,Played through on Hurt Me Plenty.,,,,,,,,
427,2708,Olkkiman,PC,10h,NR,,11699493,Completed,First,"May 10, 2020",10h,,,,,,,,,
428,2708,PaleoSteno,PC,10h,NR,,8520656,Completed,First,"March 24, 2019",10h,,,,,,,,,
429,2708,Paulo2Gaming,PC,10h,NR,,10648875,Completed,First,"March 14, 2020",10h,,,,,,,,,
430,2708,Realtione,PC,10h,70%,,5026372,Completed,First,"May 29, 2016",10h,,,,,11h,,,,
431,2708,Reless85,PC,10h,NR,,5885001,Completed,First,"January 20, 2018",10h,,,,,,,,,
432,2708,Rin,PC,10h,NR,,6625053,Completed,First,,10h,,,,,,,,,
433,2708,RobbyRock,PC,10h,NR,,8601258,Completed,First,"August 12, 2018",10h,,,,,,,,,
434,2708,Sahil,PC,10h,NR,,11120062,Completed,First,"March 08, 2020",10h,,,,,,,,,
435,2708,SatinderpalSaroa,PC,10h,NR,,10189364,Completed,First,"March 11, 2020",10h,,,,,,,,,
436,2708,Seroon,PC,10h,NR,Tracked time.,6948697,Completed,First,October 2017,10h,,,,,,,,,
437,2708,Sindiewen,PC,10h,NR,,3218650,Completed,First,"July 20, 2019",10h,,,,,,,,,
438,2708,Private,PC,10h,NR,,3296448,Completed,First,"October 22, 2016",10h,,,,,,,,,
439,2708,Tarog003,PC,10h,NR,,11770938,Completed,First,"May 18, 2020",10h,,,,,,,,,
440,2708,TeibL,PC,10h,NR,,3335669,Completed,First,"August 15, 2016",10h,,,,,,,,,
441,2708,Teknon,PC,10h,NR,"Only beat Campaign, didn't care about anything extra.",9066176,Completed,First,"July 01, 2019",10h,,,,,,,,,
442,2708,Private,PC,10h,NR,,3296771,Completed,First,"August 06, 2016",10h,,,,,,,,,
443,2708,WesleyCheong,PC,10h,NR,,11551684,Completed,First,"April 24, 2020",10h,,,,,,,,,
444,2708,Zemnas,PC,10h,100%,,10729279,Completed,First,"January 02, 2020",10h,,,,,,,,,
445,2708,acjessen,PC,10h,100%,,3237773,Completed,First,"July 18, 2016",10h,,,,,,,,,
446,2708,Private,PC,10h,NR,,11987089,Completed,First,"June 14, 2020",10h,,,,,,,,,
447,2708,buterat,PlayStation 4,10h,80%,,4241025,Completed,First,"March 27, 2017",10h,,,,,,,,,
448,2708,cabal901,PC,10h,NR,,4828836,Completed,First,"July 29, 2017",10h,,,,,,,,,
449,2708,dangerrrrr,PC,10h,NR,,10144206,Completed,First,"February 27, 2019",10h,,,,,,,,,
450,2708,ddmarkas,PC,10h,NR,,8959788,Completed,First,"December 16, 2019",10h,,,,,,,,,
451,2708,dgoz,PC,10h,NR,,10951841,Completed,First,"February 08, 2020",10h,,,,,,,,,
452,2708,doug50000,Xbox One,10h,80%,,11369361,Completed,First,"April 06, 2020",10h,,,,,,,,,
453,2708,funzoau,PlayStation 4,10h,NR,,8299998,Completed,First,2018,10h,,,,,,,,,
454,2708,greatjhawk,PlayStation 4,10h,NR,,3097063,Completed,First,"June 28, 2017",10h,,,,,,,,,
455,2708,hahe71,PC,10h,NR,,3738768,Completed,First,,10h,,,,,,,,,
456,2708,haribo841,PC,10h,100%,,11389698,Completed,First,"April 08, 2020",10h,,12h,20h,,,,,,
457,2708,Private,PC,10h,NR,Hurt Me Plenty - All Argent Cells - 10/12 Rune Trials - 23/26 Collectibles - 2 Classic Maps,7208828,Completed,First,"February 17, 2020",10h,,,,,,,,,
458,2708,iNsahne303,PC,10h,NR,,6311880,Completed,First,"May 28, 2018",10h,,,,,,,,,
459,2708,iampolarize,PC,10h,NR,,11440278,Completed,First,"March 29, 2020",10h,,,,,,,,,
460,2708,irishww,PC,10h,80%,,5656949,Completed,First,"January 14, 2018",10h,,15h,25h,,,,,,
461,2708,Private,PC,10h,NR,,11305048,Completed,First,"May 05, 2016",10h,,25h,40h,,,,,,
462,2708,Private,Xbox One,10h,70%,,3104308,Completed,First,"June 19, 2016",10h,,,,,,,,,
463,2708,jpickerz1112,PC,10h,NR,,3920078,Completed,First,"January 14, 2017",10h,,14h,,,,,,,
464,2708,Private,PC,10h,NR,,11006560,Completed Retired,First,"February 17, 2020",10h,,,,,,,,,
465,2708,kanabalt,PC,10h,NR,,4289523,Completed,First,"February 19, 2017",10h,,,,,,,,,
466,2708,lightd1993,Xbox One,10h,NR,,3720719,Completed,First,"December 05, 2016",10h,,,,,,,,,
467,2708,lottinville,PC,10h,NR,,5474699,Completed,First,,10h,,,,,,,,,
468,2708,lynxxyarly,PC,10h,NR,,4410131,Completed,First,"May 10, 2017",10h,,12h,,,,,,,
469,2708,marsop,PC,10h,NR,,9296193,Completed,First,"August 03, 2019",10h,,,,,,,,,
470,2708,master94ga,PC,10h,NR,,10351820,Completed,First,2017,10h,,,,,,,,,
471,2708,metashodan,PC,10h,NR,,3041470,Completed,First,"June 02, 2016",10h,,,,,,,,,
472,2708,moseng16,PlayStation 4,10h,NR,,8093205,Completed,First,"January 21, 2019",10h,,,,,,,,,
473,2708,Private,PC,10h,NR,,6253261,Completed,First,,10h,,12h,14h,,,,,,
474,2708,Private,PC,10h,NR,,2990571,Completed,First,"May 30, 2016",10h,,,,,,,,,
475,2708,Private,PC,10h,NR,,5503161,Completed,First,"December 22, 2017",10h,,,,,,,,,
476,2708,sajmon213,PC,10h,NR,,7402571,Completed,First,"December 02, 2018",10h,,,,,,,,,
477,2708,seFausto,PlayStation 4,10h,NR,,3725980,Completed,First,"February 18, 2017",10h,,,,,,,,,
478,2708,Private,PC,10h,NR,,4495575,Completed,First,"May 29, 2017",10h,,,,,,,,,
479,2708,snowcube,PC,10h,NR,,7112286,Completed,First,,10h,,11h 30m,,,,,,,
480,2708,Private,PC,10h,NR,,4457695,Completed,First,,10h,,,,,,,,,
481,2708,sunburster,PC,10h,90%,,6404010,Completed,First,,10h,,,,,,,,,
482,2708,supertoast3000,PC,10h,NR,,6664852,Completed,First,,10h,,,,,,,,,
483,2708,theactualrenegade,PC,10h,NR,,5545719,Completed,First,"November 10, 2017",10h,,,,,,,,,
484,2708,thenoblebro,PC,10h,NR,,4612129,Completed,First,"July 16, 2017",10h,,,,,,,,,
485,2708,trysmeth,PC,10h,NR,,10260327,Completed,First,,10h,,,,,,,,,
486,2708,tussar,PC,10h,NR,,4126552,Completed,First,"February 28, 2017",10h,,,,,,,,,
487,2708,Private,PC,10h,90%,,7938598,Completed,First,"December 28, 2019",10h,,,,,,,,,
488,2708,zizbihz,PC,10h,60%,,9674246,Completed,First,"May 20, 2018",10h,,,,,,,,,
489,2708,LittleRobot,PC,10h 01m,NR,,8788683,Completed,First,"May 16, 2019",10h 01m,,,,,,,,,
490,2708,,PC,10h 04m,NR,,6958459,Completed,First,,10h 04m,,,,,,,,,
491,2708,,PlayStation 4,10h 05m,NR,,4457956,Completed,First,,10h 05m,,11h,14h,,,,,,
492,2708,,Nintendo Switch,10h 05m,NR,On easiest difficulty. I'm an FPS noob.,8716921,Completed,First,,10h 05m,,,,,,,,,
493,2708,,PC,10h 05m,NR,,10886184,Completed,Replay,,10h 05m,,,,,,,,,
494,2708,ei02028,PlayStation 4,10h 05m,70%,,3225873,Completed,First,"September 04, 2016",10h 05m 27s,,,,,,,,,
495,2708,,PC,10h 06m,NR,,6124799,Completed,First,,10h 06m,,,,,,,,,
496,2708,Chorophobe,PC,10h 07m,90%,all secrets and unlockables. Did not play classic maps,11157076,Replay Completed,Replay,"March 14, 2020",10h 07m 57s,,10h 07m 58s,,10h 07m 58s /,,,,,
497,2708,Everdred,Xbox One,10h 08m,100%,Ultra Violence difficulty.,3681871,Completed,Replay,"December 11, 2016",10h 08m,,,,,,,,,
498,2708,Latouffe,PC,10h 08m,NR,,11790290,Completed,First,,10h 08m,,,,,,,,,
499,2708,,PlayStation 4,10h 08m,NR,,4596246,Completed,First,,10h 08m 59s,,15h 59m 21s,20h 05m 55s,,,,,,
500,2708,bokuwahmz,PC,10h 09m,70%,,11403839,Completed,First,"March 26, 2020",10h 09m 52s,,,,,,,,,
501,2708,,PC,10h 10m,NR,,5100866,Completed,First,,10h 10m 14s,,,,,,,,,
502,2708,MrWolfArtworks,PC,10h 11m,90%,,10851406,Completed,First,"March 25, 2020",10h 11m,,,,,,,,,
503,2708,Private,PC,10h 11m,NR,,3457510,Completed,First,"September 26, 2016",10h 11m 23s,,,,,,,,,
504,2708,,PC,10h 12m,NR,,5216271,Completed,First,,10h 12m,,,,,,,,,
505,2708,NWDext,Xbox One,10h 12m,70%,,5667740,Completed,First,"January 15, 2018",10h 12m,,,,,,,,,
506,2708,ShadowFlame197,PC,10h 12m,NR,,11148060,Completed,First,"January 13, 2020",10h 12m 57s,,,,,,,,,
507,2708,Ciclon,PC,10h 13m,100%,,7496681,Completed,First,"March 02, 2017",10h 13m,,,,,,,,,
