,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun,Retired Notes
255,15221,julianacsalves,PlayStation 4,80h,NR,,6206176,Completed,First,"October 01, 2017",80h,100h,,,,,
256,15221,mindora,PlayStation 4,80h,90%,,4559657,Completed,First,"August 11, 2017",80h,,,,,,
257,15221,olamin,Emulated,80h,100%,,11110465,Completed,First,"March 06, 2020",80h,,,,,,
258,15221,supertoast3000,PlayStation 4,80h,NR,,6669779,Completed,First,,80h,,,,,,
259,15221,that1noob,PlayStation 4,80h,80%,,10914187,Completed,First,"December 05, 2019",80h,,,,,,
260,15221,Private,PlayStation 4,80h,100%,,7166695,Completed,First,"May 06, 2020",80h,93h,,,,,
261,15221,,PlayStation 4,80h 05m,NR,,5656166,Completed,First,,80h 05m,92h 12m,,,,,
262,15221,,PlayStation 4,80h 12m,NR,,8747074,Completed,First,,80h 12m,,,,,,
263,15221,,PlayStation 3,80h 14m,NR,,3747190,Completed,First,,80h 14m 23s,,,,,,
264,15221,,PlayStation 4,80h 15m,NR,,6653707,Completed,First,,80h 15m,,,,,,
265,15221,,PlayStation 4,80h 15m,NR,,6653708,Completed,First,,80h 15m,,135h 24m,,,,
266,15221,deepwoodsoff,PlayStation 4,80h 16m,100%,,4393226,Completed,First,"April 27, 2017",80h 16m,,,,,,
267,15221,,PlayStation 3,80h 20m,NR,,8048615,Completed,Replay,,80h 20m,180h 30m,300h,,,,
268,15221,Safty112,PlayStation 4,80h 20m,100%,,5993867,Completed,Replay,,80h 20m,120h 35m,201h 15m,,,,
269,15221,Thenaninq,PlayStation 3,80h 20m,NR,,4909677,Replay Completed,Replay,"August 14, 2017",80h 20m,,,105h 30m /,,,
270,15221,,PlayStation 4,80h 20m,NR,,6570248,Completed,First,,80h 20m 12s,,,,,,
271,15221,,PlayStation 4,80h 20m,NR,,6927684,Completed,First,,80h 20m 33s,90h 40m 55s,,,,,
272,15221,,PlayStation 4,80h 21m,NR,,7069120,Completed,First,,80h 21m 12s,,,,,,
273,15221,,PlayStation 4,80h 25m,NR,,8748745,Completed,First,,80h 25m 10s,115h 45m,149h 26m 30s,,,,
274,15221,,PlayStation 4,80h 25m,NR,,11988165,Completed,First,,80h 25m 17s,,,,,,
275,15221,,PlayStation 4,80h 30m,NR,,4392847,Completed,First,,80h 30m,,,,,,
276,15221,,PlayStation 4,80h 30m,NR,,4832833,Completed,First,,80h 30m,,,,,,
277,15221,,PlayStation 3,80h 30m,NR,,10145787,Completed,First,,80h 30m 24s,,,,,,
278,15221,,PlayStation 4,80h 32m,NR,,4308181,Completed,First,,80h 32m 07s,,,,,,
279,15221,,PlayStation 4,80h 34m,NR,,6853878,Completed,First,,80h 34m,,,,,,
280,15221,,PlayStation 4,80h 34m,NR,,7928390,Completed,First,,80h 34m,120h 34m,200h,,,,
281,15221,Megamanzerobasslink,PlayStation 4,80h 40m,NR,,8810985,Completed,First,"May 19, 2019",80h 40m,,,,,,
282,15221,,PlayStation 4,80h 44m,NR,,5094828,Completed,First,,80h 44m 03s,,,,,,
283,15221,,PlayStation 3,80h 46m,NR,,11162372,Completed,First,,80h 46m,,,,,,
284,15221,,PlayStation 4,80h 47m,NR,,4302859,Completed,First,,80h 47m,,,,,,
285,15221,,PlayStation 3,80h 47m,NR,,8003619,Completed,First,,80h 47m,,,,,,
286,15221,Corum,PlayStation 4,80h 48m,NR,,4741052,Completed,First,"July 29, 2017",80h 48m,,,,,,
287,15221,,PlayStation 4,80h 49m,NR,,8987916,Completed,First,,80h 49m 32s,,,,,,
288,15221,,PlayStation 4,80h 51m,NR,,5856620,Completed,First,,80h 51m,,,,,,
289,15221,,PlayStation 4,80h 54m,NR,,4547017,Completed,First,,80h 54m,,,,,,
290,15221,SashaZ,PlayStation 3,80h 55m,NR,,6652833,Completed,First,"September 28, 2018",80h 55m,,,,,,
291,15221,Soncifan001,PlayStation 4,80h 55m,NR,,9236554,Completed,First,"July 26, 2019",80h 55m,,,,,,
292,15221,,PlayStation 4,81h,NR,,5765156,Completed,First,,81h,,,,,,
293,15221,,PlayStation 4,81h,NR,,8698638,Completed,First,,81h,,,,,,
294,15221,Benb998,PlayStation 4,81h,NR,,8579633,Completed,First,,81h,,,,,,
295,15221,Brosuke,PlayStation 4,81h,100%,"This includes my NG+ profile as well, which was exactly 160 hrs long.",11000299,Completed,First,"March 30, 2019",81h,160h,,,,,
296,15221,Private,PlayStation 4,81h,60%,,8942235,Completed Retired,First,October 2018,81h,,,,,,
297,15221,MiraiVersus,PlayStation 3,81h 03m,NR,,5148987,Replay Completed,Replay,"October 09, 2017",81h 03m,,,83h 21m /,,,
298,15221,Esprit,PlayStation 3,81h 04m,100%,,5771530,Completed,First,"October 13, 2017",81h 04m,,,,,,
299,15221,,PlayStation 4,81h 05m,NR,,4808887,Completed,First,,81h 05m 36s,90h 07m 01s,144h 25m 34s,,,,
300,15221,,PlayStation 4,81h 06m,NR,,8502493,Completed,First,,81h 06m,,,,,,
301,15221,Ethan5610,PlayStation 4,81h 06m,80%,,10334020,Completed,First,"October 30, 2019",81h 06m,,,,,,
302,15221,Badetrapp,PlayStation 4,81h 16m,NR,,7419188,Completed,First,"November 11, 2018",81h 16m,,,,,,
303,15221,,PlayStation 4,81h 20m,NR,,11125743,Completed,First,,81h 20m,,,,,,
304,15221,,PlayStation 4,81h 21m,NR,,10949677,Completed,First,,81h 21m 13s,,,,,,
305,15221,,PlayStation 4,81h 22m,NR,,11447370,Completed,First,,81h 22m,,,,,,
306,15221,vidya,PlayStation 4,81h 23m,100%,,4399730,Completed,First,"April 18, 2017",81h 23m,,,,,,
307,15221,,PlayStation 4,81h 25m,NR,,4412627,Completed,First,,81h 25m,,,,,,
308,15221,,PlayStation 4,81h 25m,NR,,10979598,Completed,First,,81h 25m,,,,,,
309,15221,Mizuhiro,PlayStation 4,81h 25m,100%,,8723320,Completed,First,,81h 25m,,135h 32m,,,,
310,15221,,PlayStation 4,81h 26m,NR,,10440126,Completed,First,,81h 26m,,,,,,
311,15221,,PlayStation 4,81h 30m,NR,,4335170,Completed,First,,81h 30m 29s,,,,,,
312,15221,,PlayStation 3,81h 40m,NR,,8522990,Completed,First,,81h 40m,,,,,,
313,15221,zakdj,PlayStation 4,81h 45m,NR,,4895914,Completed,First,"August 10, 2017",81h 45m 22s,,143h 23m 12s,,,,
314,15221,,PlayStation 4,81h 46m,NR,,8619964,Completed,First,,81h 46m 05s,,,,,,
315,15221,EfrenDeJesus,PlayStation 4,81h 46m,NR,,10943703,Completed,First,"October 12, 2019",81h 46m 33s,,,,,,
316,15221,,PlayStation 4,81h 56m,NR,,9518031,Completed,First,,81h 56m,,,,,,
317,15221,,PlayStation 4,82h,NR,,10173528,Completed,First,,82h,,,,,,
318,15221,Private,PlayStation 4,82h,100%,,4487709,Completed,First,,82h,,,,,,
319,15221,nateify,PlayStation 3,82h,NR,,5545372,Completed,First,"March 09, 2018",82h,,,,,,
320,15221,,PlayStation 4,82h 03m,NR,,4355413,Completed,First,,82h 03m,,,,,,
321,15221,,PlayStation 4,82h 03m,NR,,9472303,Completed,First,,82h 03m 36s,,,,,,
322,15221,neslux,PlayStation 4,82h 07m,NR,,10695403,Completed,First,"January 18, 2020",82h 07m,,,,,,
323,15221,,PlayStation 4,82h 15m,NR,,6062914,Completed,First,,82h 15m,,,,,,
324,15221,slashgear29,PlayStation 4,82h 15m,NR,,4369974,Completed,First,"May 01, 2017",82h 15m,,,,,,
325,15221,Plantopsy,PlayStation 4,82h 20m,90%,,10833964,Completed,First,,82h 20m,,,,,,
326,15221,fenixdg,PlayStation 4,82h 22m,100%,,4457812,Completed,First,"May 03, 2017",82h 22m,,,,"True Ending, Average number of Confidents maxxed and side-quests completed. Easy difficulty.",,
327,15221,,PlayStation 4,82h 23m,NR,,4330906,Completed,First,,82h 23m,,,,,,
328,15221,Private,PlayStation 4,82h 24m,80%,,4433443,Completed,First,"May 15, 2017",82h 24m,,,,,,
329,15221,metroidisbest,PlayStation 3,82h 24m,90%,,5727868,Completed,First,"January 31, 2018",82h 24m,,,,,,
330,15221,Private,PlayStation 4,82h 29m,60%,,10516649,Completed,First,"March 01, 2020",82h 29m,,,,,,
331,15221,,PlayStation 4,82h 30m,NR,,5621654,Completed,First,,82h 30m,,,,,,
332,15221,primetime49,PlayStation 4,82h 30m,NR,,4752600,Completed Retired,First,"July 15, 2017",82h 30m,90h,,,,,
333,15221,,PlayStation 4,82h 34m,NR,,8248195,Completed,First,,82h 34m,,,,,,
334,15221,,PlayStation 4,82h 39m,NR,,11030003,Completed,First,,82h 39m,,,,,,
335,15221,,PlayStation 4,82h 50m,NR,,10663405,Completed,First,,82h 50m,,,,,,
336,15221,,PlayStation 3,82h 52m,NR,,8818581,Completed,First,,82h 52m,,,,,,
337,15221,jdaniels_316,PlayStation 4,82h 52m,100%,,4449172,Playing Completed,First,"May 19, 2017",82h 52m,,,,,,
338,15221,Private,PlayStation 4,82h 53m,NR,,6366818,Completed,First,"April 25, 2017",82h 53m,,,,,,
339,15221,DarkFireUmad,PlayStation Now,82h 54m,100%,10,10936187,Completed,First,"December 31, 2019",82h 54m,,,,,,
340,15221,,PlayStation 4,83h,NR,,7262800,Completed,First,,83h,,,,,,
341,15221,Candus,PlayStation 4,83h,NR,,6132617,Completed,First,,83h,,,,,,
342,15221,,PlayStation 4,83h 08m,NR,"Focused on raising stats and progressing main story, spent little time with confidants",4606311,Completed,First,,83h 08m,,,,,,
343,15221,,PlayStation 4,83h 19m,NR,,9197572,Completed,First,,83h 19m,,,,,,
344,15221,,PlayStation 4,83h 25m,NR,,9089116,Completed,First,,83h 25m,,,,,,
345,15221,,PlayStation 4,83h 27m,NR,,4941738,Completed,First,,83h 27m,,,,,,
346,15221,,PlayStation 4,83h 30m,NR,,4394064,Completed,First,,83h 30m,,,,,,
347,15221,,Emulated,83h 30m,NR,,7779771,Completed,First,,83h 30m,,,,,,
348,15221,,PlayStation 4,83h 30m,NR,,11205570,Completed,First,,83h 30m,,,,,,
349,15221,YuckKarma,PlayStation 4,83h 30m,90%,,10345896,Completed,First,"February 06, 2019",83h 30m,,,,,,
350,15221,,PlayStation 3,83h 33m,NR,,4519236,Completed,First,,83h 33m 25s,,,,,,
351,15221,,PlayStation 4,83h 40m,NR,,8685311,Completed,First,,83h 40m,,,,,,
352,15221,Yannis_Spirou,PlayStation 4,83h 48m,100%,,11302623,Completed Retired,First,"June 26, 2019",83h 48m 12s,150h 25m 17s,,,,,
353,15221,ChaoticCrow,PlayStation 4,83h 50m,NR,,4726201,Completed,First,"July 09, 2017",83h 50m,,,,,,
354,15221,,PlayStation 4,84h,NR,,6712993,Completed,First,,84h,,,,,,
355,15221,BantzFerdinand,PlayStation 4,84h,100%,,8523912,Completed,First,"March 26, 2019",84h,,,,,,
356,15221,Cyberfire,PlayStation 4,84h,NR,,8743137,Completed,First,"April 30, 2019",84h,,,,,,
357,15221,Relleum,PlayStation 4,84h,100%,,5982705,Completed,First,"March 25, 2018",84h,,,,,,
358,15221,lookingoodjoker,PlayStation 4,84h,100%,,4464682,Completed,First,"May 28, 2017",84h,,,,,,
359,15221,Private,PlayStation 4,84h,NR,"Started normal/easy, switched to Safety difficulty after first palace.",4272144,Completed,First,"May 17, 2017",84h,,,,,,
360,15221,ShinzenATT,Emulated,84h 01m,NR,,7522895,Completed,First,,84h 01m,129h 07m,,,,,
361,15221,,PlayStation 4,84h 06m,NR,,10346101,Completed,First,,84h 06m,,,,,,
362,15221,,PlayStation 4,84h 07m,NR,,5724300,Completed,First,,84h 07m,,,,,,
363,15221,Rethromil,PlayStation 3,84h 08m,NR,,10913738,Completed,First,"April 25, 2019",84h 08m,,,,,,
364,15221,,PlayStation 4,84h 10m,NR,,4871349,Completed,First,,84h 10m,,,,,,
365,15221,JTNGaming,PlayStation 4,84h 11m,100%,"All confidants completed, all sidequests completed, Platinum trophy",11478393,Completed,First,"April 30, 2020",84h 11m,,168h,,,,
366,15221,Private,PlayStation 4,84h 16m,100%,,11398767,Completed,First,"September 02, 2019",84h 16m,,,,,,
367,15221,Yattaze,PlayStation 4,84h 19m,NR,,11607071,Completed,First,,84h 19m,,,,,,
368,15221,,PlayStation 4,84h 23m,NR,,4537527,Completed,First,,84h 23m,,,,,,
369,15221,,PlayStation 4,84h 30m,NR,,4415801,Completed,First,,84h 30m,,,,,,
370,15221,,PlayStation 4,84h 30m,NR,,4435754,Completed,First,,84h 30m,,,,,,
371,15221,,PlayStation 4,84h 30m,NR,,7083228,Completed,First,,84h 30m,,,,,,
372,15221,,PlayStation 4,84h 31m,NR,,11766029,Completed,First,,84h 31m,,,,,,
373,15221,,PlayStation 4,84h 36m,NR,,7100214,Completed,First,,84h 36m,,,,,,
374,15221,zadixx,PlayStation 4,84h 46m,NR,,4343989,Completed,First,"April 22, 2017",84h 46m,,,,,,
375,15221,,PlayStation 4,84h 48m,NR,,6418453,Completed,First,,84h 48m,,,,,,
376,15221,,PlayStation 4,84h 49m,NR,,6496476,Completed,First,,84h 49m,,,,,,
377,15221,Batebox33,PlayStation 4,84h 50m,NR,,4734260,Completed,First,"August 29, 2017",84h 50m,,,,,,
378,15221,,PlayStation 4,84h 51m,NR,Level 84 upon completing the game. Normal difficulty. Used the reaper exploit 3 times.,8979160,Completed,First,,84h 51m,,,,,,
379,15221,,Emulated,84h 52m,NR,,12044084,Completed,First,,84h 52m,,,,,,
380,15221,,PlayStation 4,84h 53m,NR,,5147570,Completed,First,,84h 53m 03s,,,,,,
381,15221,,PlayStation 4,84h 56m,NR,,9013967,Completed,First,,84h 56m,,,,,,
382,15221,,PlayStation 4,85h,NR,,4341798,Completed,First,,85h,,,,,,
383,15221,,PlayStation 4,85h,NR,,4815585,Completed,First,,85h,,,,,,
384,15221,,PlayStation 4,85h,NR,,4956115,Completed,First,,85h,,,,,,
385,15221,,PlayStation 4,85h,NR,,5320920,Completed,Replay,,85h,90h,,,,,
386,15221,,PlayStation 4,85h,NR,,8862467,Completed,First,,85h,,,,,,
387,15221,,PlayStation 4,85h,NR,,9521237,Completed,First,,85h,,,,,,
388,15221,,PlayStation 4,85h,NR,"Actually 82 hours and some change, but I died a couple of times so I'm adding a few overall. 5 maxed optional confidants",10223850,Completed,First,,85h,,,,,,
389,15221,FewRules,PlayStation 4,85h,NR,,6236169,Replay Completed,Replay,"May 12, 2018",85h,,160h,,,,
390,15221,MikoNight,PlayStation 4,85h,100%,,11417177,Completed,First,"April 11, 2020",85h,,,,,,
391,15221,NoHypeAllowed,PlayStation 4,85h,90%,,4641400,Completed,First,"June 27, 2017",85h,,,,,,
392,15221,SEATheBear,PlayStation 4,85h,90%,,4630092,Completed,First,,85h,,,,,,
393,15221,Taks,PlayStation 4,85h,NR,,7243887,Completed,First,"March 20, 2017",85h,,,,,,
394,15221,Zprite,PlayStation 3,85h,90%,,5712717,Completed,First,"January 23, 2018",85h,,,,"Not alot of farming, pretty much stealthing palaces.",,
395,15221,fredo04,PlayStation 4,85h,NR,,6056301,Completed,First,"March 29, 2018",85h,,,,,,
396,15221,irritatedgoat,PlayStation 4,85h,NR,,4271997,Completed,First,,85h,,,,,,
397,15221,kelvingoh89,PlayStation 4,85h,NR,,6447609,Completed,First,"October 02, 2017",85h,,,,,,
398,15221,mightynifty,PlayStation 4,85h,80%,,4750595,Completed,First,"July 14, 2017",85h,,,,"I played through at a normal pace, but tried to optimize for a lack of failure. If you were to fail against a boss or something, it would probably take about as long as the average time, but I never lost (#HumbleBrag)",,
399,15221,rogges,PlayStation 4,85h,100%,,6366999,Completed,First,"June 07, 2018",85h,110h,,,,,
400,15221,Private,PlayStation 4,85h,100%,,7933404,Completed,First,"December 05, 2018",85h,,,,,,
401,15221,,PlayStation 4,85h 04m,NR,usually dont like turn based rpgs but the story and gameplay changed that,4951450,Completed,First,,85h 04m 33s,,,,,,
402,15221,,PlayStation 4,85h 05m,NR,,4882231,Completed,First,,85h 05m,,,,,,
403,15221,,PlayStation 4,85h 05m,NR,,8214426,Completed,First,,85h 05m,,,,,,
404,15221,kealmcking,PlayStation 4,85h 10m,100%,,7901690,Playing Completed,First,"December 20, 2018",85h 10m,,,85h 10m /,,,
405,15221,,PlayStation 4,85h 13m,NR,,4311025,Completed,First,,85h 13m,,,,,,
406,15221,gilchrd,PlayStation 4,85h 18m,NR,,3949977,Completed,First,"May 07, 2017",85h 18m,,,,,,
407,15221,Seco01,PlayStation 3,85h 19m,100%,,9213196,Replay Completed,First,"July 16, 2019",85h 19m,,,,,,
408,15221,,PlayStation 4,85h 20m,NR,played on Easy,4450593,Completed,First,,85h 20m,,,,,,
409,15221,,PlayStation 4,85h 27m,NR,,8464755,Completed,First,,85h 27m,,,,,,
410,15221,coreAIR,PlayStation 4,85h 27m,NR,,5392320,Completed,First,"January 27, 2018",85h 27m,,,,,,
411,15221,,PlayStation 4,85h 30m,NR,,4375164,Completed,First,,85h 30m,,,,,,
412,15221,DeSCHamPs,PlayStation 4,85h 30m,NR,,5050572,Completed,First,"November 02, 2017",85h 30m,,,,,,
413,15221,,PlayStation 3,85h 30m,NR,,9231669,Completed,First,,85h 30m 56s,,,,,,
414,15221,,PlayStation 4,85h 31m,NR,,4813115,Completed,First,,85h 31m,,,,,,
415,15221,,PlayStation 4,85h 34m,NR,,4410890,Completed,First,,85h 34m,,,,,,
416,15221,,PlayStation 4,85h 37m,NR,"True Ending, 6 confidants maxed",5759416,Completed,First,,85h 37m 24s,,,,,,
417,15221,sano1221,PlayStation 4,85h 40m,NR,Easy Mode,3971562,Completed,First,"January 25, 2017",85h 40m,,,,,,
418,15221,,PlayStation 4,85h 42m,NR,,4431539,Completed,First,,85h 42m,,,,,,
419,15221,Sr_ViniZ,PlayStation 4,85h 43m,90%,,10684711,Playing Completed,First,"December 22, 2019",85h 43m 51s,,,,,,
420,15221,,PlayStation 4,85h 46m,NR,,4316191,Completed,First,,85h 46m,,,,,,
421,15221,,PlayStation 4,85h 59m,NR,,4470676,Completed,First,,85h 59m,,130h,,,,
422,15221,,PlayStation 4,86h,NR,Easy difficulty,5221679,Completed,First,,86h,,,,,,
423,15221,,PlayStation 4,86h,NR,,7508393,Completed,First,,86h,,,,,,
424,15221,,PlayStation 4,86h,NR,,8453758,Completed,First,,86h,,,,,,
425,15221,Arvine,PlayStation 4,86h,NR,,11113553,Completed,First,"February 10, 2020",86h,,,,,,
426,15221,,PlayStation 4,86h 05m,NR,this time can greatly very depending on how you spend your days in the game.,11989431,Completed,First,,86h 05m,,,,,,
427,15221,,PlayStation 4,86h 06m,NR,,9544948,Completed,First,,86h 06m,,,,,,
428,15221,ExitSun,PlayStation 4,86h 08m,100%,,4879506,Completed,First,"August 08, 2017",86h 08m,,,,,,
429,15221,GreyGore,PlayStation 4,86h 17m,NR,,4658777,Completed,First,"July 16, 2017",86h 17m,,137h 15m,,,,
430,15221,kotra97,PlayStation 4,86h 20m,NR,,9431203,Completed,First,"August 22, 2019",86h 20m,,,,,,
431,15221,,PlayStation 4,86h 23m,NR,,8696583,Completed,First,,86h 23m,,,,,,
432,15221,,PlayStation 4,86h 23m,NR,,11610336,Completed,First,,86h 23m,,,,,,
433,15221,kanuk,PlayStation 4,86h 23m,100%,,11610418,Completed,First,"April 30, 2020",86h 23m,,,,,,
434,15221,,PlayStation 4,86h 23m,NR,,4453827,Completed,First,,86h 23m 08s,,,,,,
435,15221,,PlayStation 4,86h 24m,NR,,7003145,Completed,First,,86h 24m,,,,,,
436,15221,,PlayStation 4,86h 30m,NR,,4318217,Completed,First,,86h 30m,,,,,,
437,15221,RyderDie,PlayStation 4,86h 30m,100%,,4625232,Completed,First,"January 11, 2018",86h 30m,,,,,,
438,15221,,PlayStation 4,86h 31m,NR,,7529108,Completed,First,,86h 31m,,,,,,
439,15221,,PlayStation 4,86h 32m,NR,I played on safe mode so that might explain why it didn't take as long,8592375,Completed,First,,86h 32m,,,,,,
440,15221,,PlayStation 3,86h 33m,NR,,4622391,Completed,First,,86h 33m,,156h,,,,
441,15221,,PlayStation 4,86h 34m,NR,,8696573,Completed,First,,86h 34m,,,,,,
442,15221,,PlayStation 4,86h 34m,NR,,11788878,Completed,First,,86h 34m 11s,138h,,,,,
443,15221,cloudst,PlayStation 4,86h 35m,100%,,10623253,Completed,First,"February 17, 2020",86h 35m,,,,,,
444,15221,AidanAK47,PlayStation 4,86h 36m,80%,,4440518,Completed,First,"November 04, 2018",86h 36m,,,,,,
445,15221,SakuraLilia,PlayStation 4,86h 36m,NR,,7928503,Completed,First,"August 18, 2017",86h 36m,,,,,,
446,15221,BioEvil_KP,PlayStation 4,86h 42m,90%,,11453062,Completed,First,"April 15, 2020",86h 42m,,,,,,
447,15221,,PlayStation 4,86h 45m,NR,,4578195,Completed,First,,86h 45m,,,,,,
448,15221,,PlayStation 4,86h 47m,NR,Completed without interact with secondaries,8843472,Completed,First,,86h 47m 21s,,,,,,
449,15221,,PlayStation 4,86h 49m,NR,,9340981,Completed,First,,86h 49m 22s,,,,,,
450,15221,,PlayStation 4,86h 50m,NR,,4552445,Completed,First,,86h 50m,,,,,,
451,15221,,PlayStation 4,86h 58m,NR,,4394068,Completed,First,,86h 58m,90h,138h,,,,
452,15221,,PlayStation 4,87h,NR,,4366905,Completed,First,,87h,,,,,,
453,15221,beatlebrainiac,PlayStation 4,87h,NR,,7031680,Completed,First,"September 09, 2018",87h,,,,,,
454,15221,konaahunt,PlayStation 4,87h,NR,,6960124,Completed,First,"October 23, 2018",87h,,,,,,
455,15221,Cammykar,PlayStation 4,87h 02m,90%,,11010602,Completed,First,"February 24, 2020",87h 02m,,,,,,
456,15221,Merquete,PlayStation 4,87h 04m,NR,,6018061,Completed,First,"November 28, 2017",87h 04m,,,,,,
457,15221,digitalschism96,PlayStation 4,87h 06m,90%,,8806115,Completed,First,"May 18, 2019",87h 06m,,,,,,
458,15221,Lothermus,PlayStation 4,87h 08m,100%,,6882244,Completed,First,"August 21, 2018",87h 08m,,,,,,
459,15221,Minhs2,Emulated,87h 08m,100%,Good end + max socials + finish all side quests,8631259,Completed,First,"June 04, 2019",87h 08m 46s,,,,,,
460,15221,,PlayStation 4,87h 11m,NR,A great game overall that was amazing until the very end,11973075,Completed,First,,87h 11m,,,,,,
461,15221,,PlayStation 4,87h 18m,NR,,4814758,Completed,First,,87h 18m,,,,,,
462,15221,,PlayStation 4,87h 19m,NR,,4351229,Completed,First,,87h 19m,,,,,,
463,15221,,PlayStation 4,87h 20m,NR,,5797188,Completed,First,,87h 20m,,,,,,
464,15221,Private,PlayStation 4,87h 25m,NR,,4356652,Completed,First,"April 26, 2017",87h 25m,,,,,,
465,15221,gingersignpainter,PlayStation 4,87h 27m,80%,Switched to easiest difficulty 65h in and started skipping more talking.,9102862,Completed,First,"March 07, 2019",87h 27m,,,,,,
466,15221,k3yblademast3r,PlayStation 4,87h 30m,100%,,9436891,Completed,First,,87h 30m,,,,,,
467,15221,,PlayStation 4,87h 30m,NR,,5221678,Completed,First,,87h 30m 25s,,,,,,
468,15221,,PlayStation 4,87h 32m,NR,,11402191,Completed,First,,87h 32m,,,,,,
469,15221,WickedCSS,PlayStation 3,87h 35m,NR,,4616026,Completed,First,,87h 35m,,,,,,
470,15221,LifelessTony,PlayStation 4,87h 37m,NR,,4615840,Completed,First,"June 23, 2017",87h 37m,,,,,,
471,15221,birbfm,PlayStation 4,87h 39m,NR,,9305603,Completed,First,"August 04, 2019",87h 39m,,,,,,
472,15221,,PlayStation 4,87h 41m,NR,"Got bad ending, doing NG+ to do everything I couldn't do or chose not to do.",10287954,Completed,First,,87h 41m,,,,,,
473,15221,,PlayStation 4,87h 50m,NR,On easiest setting,8560018,Completed,First,,87h 50m 14s,,,,,,
474,15221,,PlayStation 4,87h 55m,NR,,8974719,Completed,First,,87h 55m,,,,,,
475,15221,,PlayStation 4,87h 58m,NR,,5007819,Completed,First,,87h 58m,,,,,,
476,15221,,PlayStation 4,88h,NR,,4323207,Completed,First,,88h,,,,,,
477,15221,,PlayStation 4,88h,NR,,5004473,Completed,First,,88h,,,,,,
478,15221,,PlayStation 4,88h,NR,,5939327,Completed,First,,88h,,,,,,
479,15221,,PlayStation 4,88h,NR,,6222813,Completed,First,,88h,,,,,,
480,15221,,PlayStation 4,88h,NR,,6368235,Completed,First,,88h,,,,,,
481,15221,,PlayStation 4,88h,NR,,6601274,Completed,First,,88h,89h,,,,,
482,15221,,PlayStation 4,88h,NR,,6645242,Completed,First,,88h,89h,,,,,
483,15221,,PlayStation 4,88h,NR,,6720067,Completed,First,,88h,,,,,,
484,15221,,PlayStation 4,88h,NR,,7269377,Completed,First,,88h,,,,,,
485,15221,Private,PlayStation 4,88h,NR,,5441696,Completed,First,"December 23, 2017",88h,,,,,,
486,15221,Marowhacker,PlayStation 4,88h,70%,,11193413,Completed,First,"September 13, 2019",88h,,,,,,
