,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes
1086,41638,matyassss,PC,9h,NR,,10968213,Completed,First,,,9h,,,
1087,41638,mr_grimm,PC,9h,NR,,5033997,Completed,First,"September 10, 2017",,9h,,,
1088,41638,paleselan,Nintendo Switch,9h,NR,,8669218,Completed,First,"April 24, 2019",,9h,,,
1089,41638,robertaxin,PlayStation 4,9h,NR,,5507189,Completed,First,"December 23, 2017",,9h,,,
1090,41638,slinch,PC,9h,NR,,8043266,Completed,First,"November 02, 2017",,9h,,,
1091,41638,,PlayStation 4,9h 01m,NR,,4911615,Completed,First,,8h 02m 45s,9h 01m 22s,9h 57m 01s,,
1092,41638,,PC,9h 01m,NR,,10922538,Completed,First,,8h 34m 55s,9h 01m 23s,9h 18m 36s,,
1093,41638,,Xbox One,9h 01m,NR,,10362453,Completed,First,,7h 30m 45s,9h 01m 41s,9h 21m 14s,,
1094,41638,Fonslayer,Xbox One,9h 03m,NR,,7861505,Completed,First,"December 28, 2018",,9h 03m,,,
1095,41638,Danos,PC,9h 06m,NR,,5484006,Completed,First,"December 18, 2017",,9h 06m,,,
1096,41638,,PC,9h 09m,NR,,5558852,Completed,First,,,9h 09m,,,
1097,41638,Myros00,PC,9h 10m,NR,,6682893,Completed,First,"July 28, 2018",,9h 10m,,,
1098,41638,JaredTequila,PlayStation 4,9h 11m,80%,,4884455,Completed Retired,First,"August 13, 2017",,9h 11m,9h 31m,,
1099,41638,FLIPBARZBDT,PlayStation 4,9h 15m,100%,"One of my favorite games of all time, platinum was a necessary",6968296,Completed,First,"November 15, 2018",9h,9h 15m,9h 30m,,
1100,41638,cstebar,PlayStation 4,9h 15m,NR,,5520536,Completed,First,"December 30, 2017",,9h 15m,,,
1101,41638,olympian,PC,9h 15m,NR,,4931513,Completed,First,"August 20, 2017",,9h 15m,,,
1102,41638,Dark_Disciple09,PC,9h 20m,100%,,9370997,Playing Completed,First,"August 16, 2019",,9h 20m,,,
1103,41638,SalientAlien,PC,9h 20m,NR,,6931824,Completed,First,"August 25, 2018",,9h 20m,,,
1104,41638,dgrdsv,PC,9h 24m,80%,,5178021,Completed,First,"October 16, 2017",,9h 24m,,,
1105,41638,,PC,9h 24m,NR,,8291135,Completed,First,,,9h 24m 06s,,,
1106,41638,,PlayStation 4,9h 30m,NR,,5035125,Completed,First,,8h,9h 30m,,,
1107,41638,BHenry,PC,9h 30m,NR,,5093871,Completed,First,"September 24, 2017",,9h 30m,,,
1108,41638,Gabface,PC,9h 30m,80%,,11577356,Completed,First,,8h 30m,9h 30m,,,
1109,41638,,Xbox One,9h 30m,NR,,10645218,Completed,First,,8h 25m 35s,9h 30m 55s,,,
1110,41638,mgrabows,PC,9h 31m,NR,,11701816,Completed,First,,,9h 31m,,,
1111,41638,bilu,PC,9h 34m,90%,,8999172,Completed,First,"June 22, 2019",,9h 34m 54s,,,
1112,41638,Private,PC,9h 38m,NR,,6351429,Completed,First,,,9h 38m,,,
1113,41638,Delfar,PC,9h 40m,100%,,10424950,Completed,First,"July 04, 2018",9h,9h 40m,,,
1114,41638,marcolim,Nintendo Switch,9h 40m,NR,,10521184,Completed,First,"November 30, 2019",,9h 40m,,,
1115,41638,conkel,PC,9h 42m,NR,,11579021,Completed,First,"April 27, 2020",,9h 42m,,,
1116,41638,,PC,9h 43m,NR,4 missing runes,4896346,Completed,First,,,9h 43m,,,
1117,41638,Lumensyte,PC,9h 44m,NR,Hardest difficulty. Didn't find all stories.,8694041,Completed,First,"August 12, 2017",,9h 44m,,,
1118,41638,Glammer,PC,9h 45m,90%,,6157792,Completed,First,"April 22, 2018",,9h 45m,,,
1119,41638,,PC,9h 48m,NR,,8704472,Completed,First,,,9h 48m,,,
1120,41638,PREY,PC,9h 50m,NR,"2 lorestones missed, 13/14 achievements",10445101,Completed,First,"November 24, 2019",,9h 50m,,,
1121,41638,Pyeff,PC,9h 50m,100%,,8828698,Completed,First,"May 22, 2019",,9h 50m,,,
1122,41638,QuebecDragon,PC,9h 50m,80%,Approximate time. 13 ach./14,5235418,Completed,First,"October 17, 2017",,9h 50m,,,
1123,41638,,PC,10h,NR,,4892053,Completed,First,,,10h,,,
1124,41638,,PC,10h,NR,,5443692,Completed,First,,9h,10h,10h 05s,,
1125,41638,,PC,10h,NR,only a few lore stones missed,6371387,Completed,First,,,10h,,,
1126,41638,,PC,10h,NR,,7795370,Completed,First,,,10h,,,
1127,41638,,PC,10h,NR,,7968629,Completed,First,,,10h,,,
1128,41638,,PC,10h,NR,,10310213,Completed,First,,,10h,,,
1129,41638,,PC,10h,NR,,10845921,Completed,First,,,10h,,,
1130,41638,,PC,10h,NR,,11483722,Completed,First,,,10h,,,
1131,41638,Private,Xbox One,10h,90%,Main Story + some exploring,6850268,Completed Retired,First,"August 16, 2018",,10h,,,
1132,41638,BePatient,PC,10h,80%,2 Lorestones not found,9190734,Completed,First,"July 20, 2019",,10h,,,
1133,41638,Clubberg,PC,10h,100%,,10512233,Completed,First,"November 30, 2019",,10h,,,
1134,41638,DarkStar,PlayStation 4,10h,50%,,4926201,Completed,First,"August 19, 2017",,10h,,,
1135,41638,DivineKataroshie,PC,10h,NR,,9013365,Completed,First,"June 18, 2019",,10h,,,
1136,41638,MentatX,PC,10h,100%,,10542668,Completed,First,"December 05, 2019",,10h,,,
1137,41638,Mlkael,Xbox One,10h,100%,,7859345,Completed,First,"February 05, 2019",,10h,,,
1138,41638,Night79,PC,10h,NR,,8274569,Completed,First,"February 16, 2019",,10h,,,
1139,41638,Routsna,PC,10h,NR,,10779533,Completed,First,"January 09, 2020",9h,10h,11h,,
1140,41638,Private,Xbox One,10h,NR,,10244161,Completed,First,"October 13, 2019",,10h,,,
1141,41638,TheMiles197,PC,10h,80%,,10652734,Completed,First,"December 25, 2019",,10h,,,
1142,41638,TheNamelessOne,PlayStation 4,10h,90%,,7300243,Completed,First,"November 17, 2018",,10h,,,Blize devetci nego osmici.
1143,41638,amaow,PlayStation 4,10h,90%,,5443518,Completed,First,"December 26, 2017",,10h,,,
1144,41638,betrayer,Xbox One,10h,80%,,7897645,Completed,First,"February 09, 2019",,10h,,,
1145,41638,fantomita19,PlayStation 4,10h,NR,,10913228,Completed,First,,,10h,,,
1146,41638,griessi,PC,10h,NR,,9671676,Completed,First,"September 17, 2019",,10h,,,
1147,41638,harrowing_gale,PlayStation 4,10h,70%,,8831340,Completed,First,2019,,10h,,,
1148,41638,justehcanadian,PC,10h,NR,Collected about 75% of the runes,4921644,Completed,First,"August 17, 2017",,10h,,,
1149,41638,knuspersnack,PC,10h,NR,,9489753,Completed,First,"August 31, 2019",,10h,,,
1150,41638,metetetetetete,PlayStation 4,10h,NR,,9132119,Completed,First,"July 11, 2019",,10h,,,
1151,41638,newlynx,PC,10h,NR,,9675190,Completed,First,,,10h,,,
1152,41638,prhewson,PlayStation 4,10h,NR,,5803861,Completed,First,"June 03, 2018",,10h,,,
1153,41638,NeilS1995,PC,10h 01m,NR,,10810268,Completed,First,"September 14, 2019",,10h 01m,,,
1154,41638,Fokko,PC,10h 12m,90%,,12006816,Completed,First,"June 19, 2020",,10h 12m,,,
1155,41638,Loper,PC,10h 20m,NR,,5500563,Completed,First,"January 18, 2018",,10h 20m,,,
1156,41638,Private,PlayStation 4,10h 20m,NR,,9086410,Completed,First,"July 20, 2019",,10h 20m,,,
1157,41638,Hircine,PC,10h 24m,NR,,8980573,Completed,First,"June 18, 2019",,10h 24m,,,
1158,41638,shiuan,PC,10h 27m,90%,,6104507,Completed,First,"April 10, 2018",,10h 27m,,,
1159,41638,,PC,10h 30m,NR,,5051933,Completed,First,,,10h 30m,,,
1160,41638,Private,PC,10h 30m,NR,Missed 3 lore stones,5074686,Completed,First,"September 12, 2017",,10h 30m,,,
1161,41638,juanmamedina,PC,10h 33m,70%,,11865077,Completed,First,"May 30, 2020",,10h 33m,,,
1162,41638,,PC,10h 35m,NR,,11863823,Completed,First,,,10h 35m,,,
1163,41638,RongSinh_Panda,PC,10h 35m,NR,,11759014,Completed,First,"March 14, 2020",,10h 35m,,,
1164,41638,asfdfdfd,PC,10h 42m,80%,,6135787,Completed,First,"April 17, 2018",,10h 42m,,,
1165,41638,tomgoroth,PC,10h 45m,90%,,10626988,Completed,First,"March 25, 2020",,10h 45m,,,
1166,41638,wmsmay,PlayStation 4,10h 52m,100%,,6270676,Completed,First,"March 18, 2019",,10h 52m,,,
1167,41638,,PlayStation 4,11h,NR,,4882010,Completed,First,,8h,11h,15h,,
1168,41638,,PC,11h,NR,,5104479,Completed,First,,8h,11h,11h 30m,,
1169,41638,,PC,11h,NR,,5112085,Completed,First,,,11h,,,
1170,41638,MidoriPain,PC,11h,90%,,11289726,Completed,First,"October 28, 2019",,11h,,,
1171,41638,Mr_Chapadlak,PC,11h,NR,,9343775,Completed,First,,,11h,,,
1172,41638,Orbs,PC,11h,80%,,4897549,Completed,First,"August 12, 2017",,11h,,,
1173,41638,antonismous,Nintendo Switch,11h,100%,,11286129,Completed,First,"June 15, 2019",,11h,,,
1174,41638,chesheersmile,PC,11h,NR,,8963929,Completed,First,,,11h,,,
1175,41638,Private,PC,11h 30m,NR,,11930325,Completed,First,"June 07, 2020",11h,11h 30m,,,
1176,41638,Private,PlayStation 4,11h 50m,70%,,11029648,Completed,First,"February 20, 2020",,11h 50m 34s,,,
1177,41638,Private,PC,11h 52m,NR,,9131081,Completed,First,"July 11, 2019",,11h 52m,14h 25m,,
1178,41638,Camisado,PC,12h,NR,,5647440,Completed,First,"March 25, 2018",,12h,,,
1179,41638,CaptainSomnus,PC,12h,80%,,8807710,Completed,First,"December 22, 2017",,12h,,,
1180,41638,Croner97,PlayStation 4,12h,NR,,11518465,Completed,First,"January 25, 2020",10h,12h,,,
1181,41638,ErrorCode,PC,12h,NR,,8678530,Completed,First,"April 27, 2019",,12h,,,
1182,41638,dirtyharry50,Xbox One,12h,90%,,10432280,Completed,First,"December 21, 2019",,12h,,,
1183,41638,Private,Xbox One,12h,NR,,11085592,Completed,First,,,12h,,,
1184,41638,pitu,PC,12h,NR,,7473984,Completed,First,"March 04, 2018",,12h,,,
1185,41638,,PC,12h 30m,NR,,7031459,Completed,First,,,12h 30m,,,
1186,41638,AstroPilotZ,PlayStation 4,12h 30m,NR,,6095769,Completed,First,,,12h 30m,,,
1187,41638,Gilmore,PC,12h 50m,80%,,6065648,Completed,First,"April 01, 2018",,12h 50m,,,
1188,41638,,PC,13h,NR,,7430540,Completed,First,,,13h,,,
1189,41638,Nagravision,PC,13h,60%,,9194486,Completed,First,"July 20, 2019",,13h,,,
1190,41638,aliast,PC,13h 11m,NR,All lorestones plus watching a film,5695232,Completed,First,"February 05, 2018",,13h 11m,14h 17m,,Started 20.01.2018
1191,41638,Lecta,PC,14h 10m,NR,,7263196,Completed,First,"October 16, 2018",,14h 10m,,,
1192,41638,LucasKane,PC,15h,NR,,6291330,Completed,First,"May 24, 2018",,15h,,,
1193,41638,ar_khaled13,PC,16h,NR,,9206672,Completed,First,"October 14, 2019",,16h,,,
1194,41638,tebbybabes,PC,17h,NR,,9065168,Completed,First,"June 30, 2019",,17h,,,
1195,41638,,PlayStation 4,17h 45m,NR,,10164049,Completed,First,,,17h 45m 33s,,,
1196,41638,hamibh,PC,20h,NR,,5276787,Completed,First,"August 10, 2017",,20h,,,
1197,41638,HansMchans,PC,5h 36m,NR,,7072633,Completed,First,"September 17, 2018",,,5h 36m,,
1198,41638,Mellori,PC,5h 49m,NR,"All achievements + lorestones. Lorestone guide used, no guide for story/puzzles.",8062527,Completed,First,"August 13, 2019",,,5h 49m,,
1199,41638,,PC,6h,NR,,5427403,Completed,First,,5h,5h 30m,6h,,
1200,41638,,PC,6h,NR,All achievements,11348136,Completed,First,,,,6h,,
1201,41638,BCarsonElite,PlayStation 4,6h,NR,,8916423,Completed,First,,,,6h,,
1202,41638,Private,PlayStation 4,6h,NR,,4949226,Completed,First,"December 16, 2017",,,6h,,
1203,41638,Ramzus,PlayStation 4,6h,NR,,6273262,Completed,First,"May 21, 2018",,,6h,,
1204,41638,Stormcho,PC,6h,90%,,11740306,Completed,First,"November 02, 2019",,,6h,,
1205,41638,trinity,PlayStation 4,6h,NR,,6206053,Completed,First,"May 17, 2018",,,6h,,
1206,41638,Luky369,Xbox One,6h 05m,90%,,6558238,Custom List Completed,First,"February 09, 2019",,,6h 05m,,
1207,41638,spiros91,PlayStation 4,6h 05m,70%,"Collected all Runes and thus, all trophies",8069588,Completed,First,"January 20, 2019",,,6h 05m 23s,,"The fights got the better of me so I lowered the combat difficulty. The game froze and crashed at some point (I own a physical copy) and got some visual problems at times, but nothing serious."
1208,41638,Joshster_1,PlayStation 4,6h 15m,80%,,4902294,Completed,First,"August 13, 2017",5h 45m,6h,6h 15m,,
1209,41638,joni83,PC,6h 20m,NR,100% Complete + All Achievements,5464908,Completed,First,"December 14, 2017",,,6h 20m,,
1210,41638,GarbatyGrabarz,PC,6h 20m,90%,,8911708,Completed,First,"June 09, 2019",,,6h 20m 40s,,
1211,41638,Schwabbler,PlayStation 4,6h 21m,70%,Platinum Trophy. Used a Lorestone Guide to make sure I don’t miss any collectables.,8179181,Completed,First,"September 04, 2019",,,6h 21m,,
1212,41638,JEDLander,PlayStation 4,6h 24m,40%,Game + Lorestones,4905304,Completed,First,"August 13, 2017",,,6h 24m,,
1213,41638,isydah,PC,6h 30m,90%,,7525901,Completed,First,"November 25, 2018",,,6h 30m,,
1214,41638,Colossus816,PlayStation 4,6h 40m,NR,Game completed with all Lorestones found,9349334,Completed,First,"August 11, 2019",,,6h 40m,,
1215,41638,Darezzo,PlayStation 4,6h 40m,80%,,5445494,Completed,First,"January 26, 2018",,,6h 40m,,
1216,41638,MrMista,PC,6h 40m,NR,,9148154,Completed,First,"July 13, 2019",,,6h 40m,,
1217,41638,u_r_lolz,PC,6h 40m,80%,,10876525,Completed,First,"January 28, 2020",,,6h 40m,,
1218,41638,ProCNR,PC,6h 44m,70%,"All lorestones, difficulty Auto",11982944,Completed,First,"June 15, 2020",,,6h 44m,,
1219,41638,Farhord,PC,6h 45m,NR,,5772339,Completed,First,"February 04, 2018",,,6h 45m,,
1220,41638,,PC,6h 48m,NR,,12028196,Completed,First,,,,6h 48m,,
1221,41638,Fosomo,PC,6h 49m,NR,,10757831,Completed,First,"December 28, 2019",,,6h 49m,,
1222,41638,DakotaB11,PC,6h 51m,70%,,10922408,Completed,First,"February 01, 2020",,,6h 51m,,
1223,41638,Batziy,PC,6h 54m,NR,,6215165,Completed,First,"May 07, 2018",,,6h 54m,,
1224,41638,Logophiliac,PC,6h 58m,NR,,6467232,Completed,First,"June 24, 2018",,,6h 58m,,
1225,41638,,PC,7h,NR,,9114142,Completed,First,,,,7h,,
1226,41638,ACE_V,PC,7h,100%,,6441206,Completed,First,"October 18, 2017",,,7h,,
1227,41638,ArwenCz,PC,7h,NR,,10751181,Completed,First,"August 29, 2019",,,7h,,
1228,41638,DarkVanyali,PC,7h,NR,,11731103,Completed,First,"May 13, 2020",,,7h,,
1229,41638,Hugo_P,PlayStation 4,7h,90%,,8345816,Completed,First,,,,7h,,
1230,41638,SwitchVII,PC,7h,80%,100% Achievement,10770196,Completed,First,"January 06, 2020",,,7h,,
1231,41638,bwhittyboy22,PC,7h,90%,,7526098,Completed,First,"March 20, 2018",,,7h,,
1232,41638,henstheman,PC,7h,NR,,11465048,Completed,First,"July 24, 2018",,,7h,,
1233,41638,sugamadex,PC,7h,NR,,11118743,Completed,First,"August 05, 2019",,,7h,,
1234,41638,Private,PlayStation 4,7h,NR,,9388586,Custom List Completed,First,"February 17, 2019",,,7h,,
1235,41638,yukokano22,PC,7h,NR,,11202733,Completed,First,"February 18, 2019",,,7h,,
1236,41638,,PC,7h,NR,,10832707,Completed,Replay,,5h,7h,7h 01s,,
1237,41638,Chaser336600,PlayStation 4,7h 01m,90%,Platinum Trophy,6013290,Completed,First,"March 19, 2018",,,7h 01m 42s,,
1238,41638,ventiska,PC,7h 10m,NR,,8999186,Completed,First,"June 18, 2019",7h,,7h 10m,,
1239,41638,Skulldevil1,PlayStation 4,7h 12m,NR,,10611935,Completed,First,"December 21, 2019",,,7h 12m,,
1240,41638,aklon84,PC,7h 12m,70%,,5753383,Completed,First,"January 31, 2018",,,7h 12m,,
1241,41638,TheBarbato,Xbox One,7h 14m,70%,"1000/1000 Gamerscore, found all of the Lorestones.",10978895,Completed,First,"February 14, 2020",,,7h 14m,,
1242,41638,Mills,PC,7h 14m,NR,,11583924,Completed,First,"April 28, 2020",6h 14m 28s,6h 52m 12s,7h 14m 22s,,
1243,41638,Madai,PC,7h 15m,80%,,11400782,Completed,First,"April 10, 2020",,,7h 15m,,
1244,41638,rabelloo,PC,7h 24m,60%,,8135728,Completed,First,"December 18, 2019",,,7h 24m,,
1245,41638,,PC,7h 30m,NR,,5015964,Completed,First,,,,7h 30m,,
1246,41638,,PC,7h 30m,NR,,5295130,Completed,First,,,,7h 30m,,
1247,41638,,PC,7h 30m,NR,,5900508,Completed,First,,,,7h 30m,,
1248,41638,,PC,7h 30m,NR,,10615514,Completed,First,,,,7h 30m,,
1249,41638,Dispator,PC,7h 30m,NR,,5558544,Completed,First,"January 01, 2018",7h,7h 20m,7h 30m,,
1250,41638,Leaks,PC,7h 30m,90%,,8895853,Completed,First,"February 20, 2019",6h 50m,,7h 30m,,
1251,41638,Leaks01,PC,7h 30m,90%,,8492704,Completed,First,"February 20, 2019",6h 50m,,7h 30m,,
1252,41638,Rattlesnark,PC,7h 30m,80%,Full completion & found all lorestones. 100% achievements.,7056366,Completed,First,"September 16, 2018",,,7h 30m,,Time obtained from Steam Store hours played. Steam guide used to find lorestones.
1253,41638,TitaniumDragon,PC,7h 30m,20%,All lorestones collected.,5707721,Completed,First,"January 22, 2018",,,7h 30m,,
1254,41638,Truji,PC,7h 30m,NR,,5548573,Completed,First,"December 31, 2017",,,7h 30m,,
1255,41638,WordierFool,Xbox One,7h 30m,NR,,9174670,Completed,First,"July 16, 2019",7h,,7h 30m,,
1256,41638,sojer,PC,7h 30m,80%,,5146546,Completed,First,"October 14, 2017",6h,6h 57m,7h 30m,,start 2017-10-08; end 2017-10-15.
1257,41638,ParadoxLost_1979,PlayStation 4,7h 32m,100%,,8580525,Completed,First,"April 07, 2019",,,7h 32m,,All Lorestones
1258,41638,Private,PC,7h 36m,NR,,5446603,Completed,First,"December 10, 2017",,,7h 36m,,
1259,41638,Zeushbien,PC,7h 38m,80%,,5515036,Completed,First,"December 26, 2017",,,7h 38m,,On GOG
1260,41638,bizarlaguna,PC,7h 39m,NR,,8847807,Completed,First,"June 02, 2019",7h 22m 12s,7h 39m 11s,7h 39m 12s,,
1261,41638,Mateja,PlayStation 4,7h 40m,NR,,5527529,Completed,First,"December 27, 2017",,,7h 40m,,
1262,41638,Natan,PC,7h 40m,100%,,6929236,Completed,First,"August 27, 2018",,,7h 40m,,
1263,41638,SnayerX,PC,7h 40m,NR,,4642622,Completed,First,"November 18, 2017",,,7h 40m,,
1264,41638,Sentric,PC,7h 45m,NR,,9421464,Completed,First,"August 21, 2019",,,7h 45m,,
1265,41638,FM_Jord,Xbox One,7h 50m,80%,,9077848,Completed,First,"July 07, 2019",,,7h 50m,,
1266,41638,madmann86,PC,7h 50m,NR,,6618922,Completed,First,"July 19, 2018",,,7h 50m,,
1267,41638,D4L41L4M4,PC,7h 58m,80%,,9699795,Completed,First,"September 23, 2019",,,7h 58m 26s,,
1268,41638,Kratesov,Nintendo Switch,7h 59m,NR,,11378858,Completed,First,"March 27, 2020",,,7h 59m,,
1269,41638,,PC,8h,NR,,10826723,Completed,First,,6h 30m,7h 30m,8h,,
1270,41638,Aergis,PC,8h,NR,,5064935,Completed,First,"September 18, 2017",,,8h,,
1271,41638,ArticunoBreeze,PlayStation 4,8h,80%,,10153688,Completed,First,,,,8h,,
1272,41638,Arubaro,PC,8h,100%,,9362629,Completed,First,"July 11, 2019",,,8h,,
1273,41638,Bole,PlayStation 4,8h,NR,,10529298,Completed,First,"December 03, 2019",7h 08m,7h 30m,8h,,
1274,41638,Brandtobrand,PC,8h,70%,,6987770,Backlog Completed,First,,,,8h,,14/14 steam ach.
1275,41638,Private,PC,8h,100%,,7269420,Completed,First,"July 01, 2018",,,8h,,
1276,41638,Cthulhu,PC,8h,NR,,4930209,Completed,First,"August 19, 2017",,,8h,,
1277,41638,DKStroke,PC,8h,NR,,5391449,Completed,First,"November 27, 2017",,,8h,,
1278,41638,Private,PC,8h,NR,,5856519,Completed,First,"February 18, 2018",,,8h,,
1279,41638,Galvest0N,PC,8h,NR,,7547601,Completed,First,"November 27, 2018",5h 55m,7h,8h,,
1280,41638,HOTSHOT,PC,8h,90%,,9467591,Completed,First,,,,8h,,
1281,41638,JunioR,PC,8h,NR,,6048559,Completed,First,,7h,7h 30m,8h,,
1282,41638,Michael313,PC,8h,80%,,5915749,Completed,First,"March 02, 2018",,,8h,,
1283,41638,SabreTurbo02,PlayStation 4,8h,NR,,5094013,Completed,First,"September 25, 2017",,,8h,,
1284,41638,Subaris,PC,8h,NR,,8522898,Completed,First,"March 26, 2019",,,8h,,
1285,41638,Zekahn,PlayStation 4,8h,80%,,4921627,Completed,First,"August 10, 2017",,,8h,,
1286,41638,citalopram,PlayStation 4,8h,90%,,11164392,Completed,First,"March 16, 2020",,,8h,,
1287,41638,costumebrother,PC,8h,90%,missed one hidden achievement,7225379,Completed,First,"August 07, 2017",,,8h,,
1288,41638,demus,PC,8h,80%,,5006121,Completed,First,"September 02, 2017",,,8h,,
1289,41638,lord_gr,PlayStation 4,8h,80%,,5865630,Custom List Completed,First,"May 17, 2019",,,8h,,
1290,41638,lunawaltz,PC,8h,NR,,6876737,Completed,First,"November 17, 2019",,,8h,,
1291,41638,mehdibeldji,Xbox One,8h,NR,,8897722,Completed,First,"June 02, 2019",,,8h,,
1292,41638,mjricco,PlayStation 4,8h,80%,,7839929,Backlog Completed,First,"March 27, 2019",,,8h,,
1293,41638,mollymog,PlayStation 4,8h,100%,,4905233,Completed,First,"August 13, 2017",,,8h,,
1294,41638,rocknrolla729,PC,8h,80%,,10836149,Completed,First,"January 18, 2020",,,8h,,
1295,41638,uzilmorgoth,PC,8h,100%,,10486251,Completed,First,"December 27, 2017",,,8h,,
1296,41638,xcrushr,PlayStation 4,8h,NR,It was great experience,4888927,Completed,First,"August 09, 2017",7h,7h 30m,8h,,
1297,41638,Spaaace,PC,8h 02m,90%,,11120947,Completed,First,"March 08, 2020",8h,8h 01m,8h 02m,,
1298,41638,sway907,PC,8h 05m,NR,,9132993,Completed,First,"July 12, 2019",7h,8h,8h 05m,,
1299,41638,Private,PC,8h 06m,90%,,11195877,Completed,First,"March 24, 2020",,,8h 06m,,
1300,41638,Private,PC,8h 06m,NR,,4878742,Completed,First,"August 08, 2017",,,8h 06m,,
1301,41638,,PC,8h 07m,NR,,7230039,Completed,First,,,,8h 07m,,
1302,41638,,Xbox One,8h 10m,NR,,8856750,Completed,First,,7h 45m,8h,8h 10m,,
1303,41638,krutetz,PC,8h 10m,NR,,4883878,Completed,First,"August 09, 2017",,,8h 10m,,
1304,41638,mixabuben,PC,8h 10m,100%,,4913711,Completed,First,"August 16, 2017",,,8h 10m,,
1305,41638,reinth,PC,8h 10m,NR,,6462946,Completed,First,"December 20, 2018",,,8h 10m,,
1306,41638,Private,PC,8h 10m,NR,,10885591,Completed,First,"May 17, 2020",,,8h 10m,,
1307,41638,Mr_b_2666,PlayStation 4,8h 10m,80%,,9291282,Completed,First,"August 03, 2019",,,8h 10m 30s,,
1308,41638,,PC,8h 15m,NR,,4969973,Completed,First,,7h 15m,8h,8h 15m,,
1309,41638,silaslogo,PC,8h 15m,NR,100% achivments unlocked,4986253,Completed,First,"August 30, 2017",6h,,8h 15m,,
1310,41638,MistRCaboose,PlayStation 4,8h 15m,80%,,8992045,Completed,First,"September 27, 2019",,,8h 15m 33s,,
1311,41638,DecBek,Xbox One,8h 15m,NR,,10420260,Completed,First,"December 05, 2019",,,8h 15m 50s,,
1312,41638,ComeT,PC,8h 19m,80%,,9066535,Completed,First,"July 30, 2019",,,8h 19m,,Difficulty Hard | Controller Type DS4 | Playthrough 1
1313,41638,Kal_wardin,PC,8h 20m,80%,,11541936,Completed,First,"October 01, 2018",8h,8h 10m,8h 20m,,
1314,41638,cloudst,PC,8h 20m,NR,,5656202,Completed,First,"January 14, 2018",,,8h 20m,,
1315,41638,dangerrrrr,PC,8h 20m,NR,,9550920,Completed,First,"January 07, 2018",,,8h 20m,,
1316,41638,xlaczkox,Xbox One,8h 20m,NR,,11048115,Completed,First,"December 21, 2019",,,8h 20m,,
1317,41638,wh1t3j3su5,Xbox One,8h 22m,NR,,10919707,Completed,First,,,,8h 22m,,
1318,41638,Gilu,PC,8h 25m,NR,,5389544,Completed,First,"November 27, 2017",,,8h 25m,,
1319,41638,RockinRanger,PC,8h 25m,80%,,5162543,Completed,First,"October 14, 2017",,,8h 25m 36s,,
1320,41638,oMACZILLAo,Xbox One,8h 26m,80%,,10893040,Completed,First,"January 12, 2020",,,8h 26m,,
1321,41638,AfricSpb,PlayStation 4,8h 26m,90%,,6013433,Completed,First,"March 25, 2018",,,8h 26m 09s,,
1322,41638,,PlayStation 4,8h 30m,NR,,4914511,Completed,First,,,,8h 30m,,
1323,41638,,PlayStation 4,8h 30m,NR,,4955500,Completed,First,,,,8h 30m,,
1324,41638,,PlayStation 4,8h 30m,NR,,8499373,Completed,First,,8h,,8h 30m,,
1325,41638,,PC,8h 30m,NR,,10618482,Completed,First,,,,8h 30m,,
1326,41638,Private,PC,8h 30m,90%,,5097426,Completed,First,,7h,8h 05m,8h 30m,,
1327,41638,SyotosViking,PC,8h 30m,NR,,6454394,Completed,First,"June 23, 2018",,,8h 30m,,
1328,41638,forwhommetallica,PC,8h 30m,NR,,6455264,Completed,First,"August 20, 2018",,,8h 30m,,
1329,41638,gwwtbg,PC,8h 30m,80%,,6570528,Completed,First,"July 11, 2018",,,8h 30m,,
1330,41638,motatnema,PlayStation 4,8h 30m,NR,,5465252,Completed,First,"June 27, 2018",,,8h 30m,,
1331,41638,viniciussteindahmer,PC,8h 30m,100%,,9689188,Completed,First,"June 27, 2018",,,8h 30m,,
1332,41638,,PlayStation 4,8h 33m,NR,,4989971,Completed,First,,,,8h 33m,,
1333,41638,evincell,PlayStation 4,8h 35m,NR,,11543882,Completed,First,"April 24, 2020",,,8h 35m,,
1334,41638,Private,PC,8h 35m,NR,,11305081,Completed,First,"March 25, 2020",7h 30m,,8h 35m,,
1335,41638,skeri93,PC,8h 40m,NR,,8625036,Completed,First,"April 15, 2019",,,8h 40m,,
1336,41638,Donkeyrubber,PC,8h 42m,NR,,7010638,Completed,First,"September 09, 2018",,,8h 42m,,
1337,41638,Bradeck,PC,8h 44m,90%,,5502800,Completed,First,"January 01, 2018",,,8h 44m 05s,,
1338,41638,,Xbox One,8h 45m,NR,,10524660,Completed,First,,,,8h 45m,,
1339,41638,Ghandris13,PlayStation 4,8h 45m,100%,,9385404,Completed,First,"August 11, 2019",,,8h 45m,,
1340,41638,chavaflyfree,Nintendo Switch,8h 45m,90%,,8617589,Completed,First,"April 20, 2019",,,8h 45m,,
1341,41638,Hawfyn,PlayStation 4,8h 46m,100%,,4848794,Completed,First,"August 21, 2017",,,8h 46m,,
1342,41638,Jadsii,PlayStation 4,8h 49m,70%,,10167785,Completed,First,"July 12, 2018",,,8h 49m,,
1343,41638,DGenius,PC,8h 50m,NR,,4930354,Completed,First,"August 19, 2017",7h 30m,8h 40m,8h 50m,,
