,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Progress,Main+Extras,Personal Notes,Speedrun
1009,36755,inmuse,Xbox One,10h 45m,NR,1015/1250G,3231149,Completed,First,,"April 29, 2020",,,10h 45m,"[04/23/20] Started playing
[04/29/20] Finished Main+",
1010,36755,llamasa,Nintendo Switch,10h 45m,NR,,10303741,Completed,First,,"October 24, 2019",,,10h 45m,,
1011,36755,,Nintendo Switch,10h 45m,NR,,10260005,Completed,First,,,,,10h 45m 58s,,
1012,36755,Irrelevancy,Xbox One,10h 46m,NR,,8043267,Completed,First,,"January 15, 2019",,,10h 46m 15s,,
1013,36755,Charlizard,PC,10h 50m,NR,Difficulty: Normal. Collected everything except the XP containers.,8460295,Completed,First,,"March 13, 2019",,,10h 50m,,
1014,36755,LeHustin,Xbox One,10h 50m,100%,,11403554,Completed,First,9h 30m,"April 12, 2020",11h,,10h 50m,,
1015,36755,OnurhanSoyek,PC,10h 50m,70%,,11541084,Completed,First,,,,,10h 50m,,
1016,36755,kafaw,PC,10h 54m,NR,,11147112,Completed,First,,"March 13, 2020",,,10h 54m,,
1017,36755,,PC,10h 57m,NR,,9037464,Completed,First,,,13h,,10h 57m,,
1018,36755,Calyampudi,PC,10h 57m,NR,,3831202,Completed,First,,"December 29, 2016",,,10h 57m,,
1019,36755,,PC,10h 58m,NR,80% Total Completion,10804708,Completed,First,,,13h,,10h 58m,,
1020,36755,authoritah,PC,10h 58m,80%,"Hard mode, 80% completed",9066686,Completed,First,,"July 07, 2019",,,10h 58m 18s,,
1021,36755,,PC,11h,NR,,2935324,Completed,First,9h 30m,,12h,,11h,,
1022,36755,,PC,11h,NR,,5209553,Completed,First,,,,,11h,,
1023,36755,Appotheozz,PC,11h,100%,100% but on Normal difficulty,10281141,Completed,First,,,,,11h,,
1024,36755,ArticunoBreeze,Xbox One,11h,70%,,10150992,Completed,First,,,,,11h,,
1025,36755,Private,PC,11h,NR,,7823822,Completed,First,,,,,11h,,
1026,36755,Basorakel,PC,11h,NR,,11686965,Completed,First,,"May 09, 2020",,,11h,,
1027,36755,Cintrisax,PC,11h,NR,,11158083,Completed,First,,"March 05, 2020",,,11h,,
1028,36755,Dreeda,PC,11h,NR,,3243484,Completed,First,8h,"May 10, 2016",12h,,11h,,
1029,36755,Gabface,PC,11h,80%,,11577377,Completed,First,9h,,,,11h,,
1030,36755,Ivymore,PC,11h,90%,,8265898,Completed,First,,"April 30, 2016",,,11h,,
1031,36755,Private,PC,11h,NR,,6651337,Completed,First,,"July 22, 2018",,,11h,,
1032,36755,Jingeng,PC,11h,NR,,11049116,Completed,First,,"February 25, 2020",,,11h,,
1033,36755,Nebiros,Nintendo Switch,11h,80%,,11399526,Completed,First,,"April 15, 2020",,,11h,,
1034,36755,Nyervek,PC,11h,NR,,8444975,Completed,First,,"March 11, 2019",,,11h,,
1035,36755,OperatorCyclone,PC,11h,NR,,11224023,Completed,First,10h,"March 23, 2020",,,11h,,
1036,36755,Private,PC,11h,NR,,11162290,Replay Completed,First,,,,18h 13m /,11h,,
1037,36755,SVadeX,PC,11h,80%,,11403188,Completed,First,,"April 10, 2020",,,11h,,
1038,36755,SesBeto,PC,11h,NR,,11299291,Completed,First,,,,,11h,,
1039,36755,Skeuomorvis,PC,11h,80%,,11952030,Completed,First,,"January 18, 2019",,,11h,,
1040,36755,Tankbox,PC,11h,NR,,6796283,Backlog Completed,First,,"August 15, 2018",,11h /,11h,,
1041,36755,TheHangedMan,PC,11h,90%,,7244002,Completed,First,,"September 04, 2018",,,11h,,
1042,36755,XxobbsxX,PC,11h,100%,,11009236,Replay Completed,Replay,9h,"February 17, 2020",,9h /,11h,,
1043,36755,alukah,PC,11h,90%,,10948831,Completed,First,,"February 07, 2020",,,11h,,
1044,36755,capmdp,Nintendo Switch,11h,90%,,11609319,Completed,First,9h,"April 30, 2020",12h 55m,,11h,,
1045,36755,flyingkang,Xbox One,11h,NR,,6147278,Completed,First,,,,,11h,,
1046,36755,hy06a,PC,11h,90%,,8060972,Completed,First,,"August 01, 2018",,,11h,,
1047,36755,inkwitty,PC,11h,80%,,6391981,Completed,First,,"June 21, 2018",,,11h,,
1048,36755,Private,PC,11h,NR,,11907414,Backlog Completed,First,,March 2020,,11h /,11h,,
1049,36755,lukasmeri,PC,11h,NR,,7702757,Completed,First,,"December 24, 2018",,,11h,,
1050,36755,sakujou87,PC,11h,80%,,7075928,Completed,First,,"September 15, 2018",,,11h,,
1051,36755,sandworms,Xbox One,11h,NR,,8781314,Completed,First,,"May 15, 2019",,,11h,,
1052,36755,walker_dm92,Xbox One,11h,80%,,10874977,Backlog Completed,First,,"January 27, 2020",,,11h,,
1053,36755,zeuswaffle19,PC,11h,90%,,9461193,Completed,First,,"August 26, 2019",,,11h,,
1054,36755,AlexOfAlexia,PC,11h 01m,NR,,11848824,Completed,First,10h 55m,"May 27, 2020",,,11h 01m 42s,,
1055,36755,Wytann,PC,11h 02m,90%,"Normal difficulty. 380 deaths. 100% map, all secrets and ability trees. Didn't do the extra achievements. In-game time.",11156824,Completed,First,,"March 15, 2020",,,11h 02m,,
1056,36755,Pyeff,PC,11h 03m,80%,97%,8439917,Completed,First,,"March 09, 2019",,,11h 03m 13s,,
1057,36755,arklad,PC,11h 03m,90%,Hard mode,3978384,Completed,First,,"February 18, 2017",14h 36m 03s,,11h 03m 36s,,
1058,36755,Parasiteee,PC,11h 09m,NR,Normal difficulty. 84% completed.,9017356,Completed,First,,"June 23, 2019",,,11h 09m,,
1059,36755,gilct84,Xbox One,11h 09m,NR,,7983820,Completed,First,,"January 03, 2019",,,11h 09m,,
1060,36755,Private,PC,11h 09m,90%,,10419708,Completed,First,,"November 13, 2019",,,11h 09m 39s,,
1061,36755,Cashergronh,PC,11h 10m,90%,,5844030,Completed,First,,"July 15, 2017",,,11h 10m,,
1062,36755,Galeforse,PC,11h 10m,NR,,8429753,Completed,First,,,,,11h 10m,,
1063,36755,Jonahtwinkletoes,PC,11h 10m,70%,,7953426,Completed,First,,"January 05, 2019",,,11h 10m 15s,,
1064,36755,athyab_m,PC,11h 11m,NR,,3105857,Completed,First,,"June 18, 2016",,,11h 11m 01s,,
1065,36755,Cylra,PC,11h 11m,100%,,11214251,Completed,First,,"February 08, 2020",,,11h 11m 23s,,
1066,36755,CannibalBob,PC,11h 12m,NR,Normal difficulty,5902495,Completed,First,,"February 27, 2018",,,11h 12m,,
1067,36755,Jacob_Darka,PC,11h 12m,70%,,11139687,Completed,First,9h 51m,"March 11, 2020",12h 47m 32s,,11h 12m,,
1068,36755,raytsh,Nintendo Switch,11h 14m,NR,"83% completion, some skills are missing, 8/12 health upgrades, 11/15 energy upgrades",10259461,Completed,First,,"October 15, 2019",,,11h 14m 35s,,
1069,36755,Faz1224,Xbox One,11h 15m,80%,,8667139,Completed,First,,"April 24, 2019",,,11h 15m,,
1070,36755,GWG_meshy,Nintendo Switch,11h 15m,90%,,11141264,Completed,First,10h 30m,"February 12, 2020",,,11h 15m,,
1071,36755,,PC,11h 19m,NR,,8587731,Completed,First,,,,,11h 19m,,
1072,36755,,Xbox One,11h 20m,NR,,11147007,Completed,First,,,,,11h 20m,,
1073,36755,fredthebelgian,PC,11h 21m,100%,,11139237,Completed,First,,"June 03, 2020",,,11h 21m,,
1074,36755,its87,PC,11h 21m,NR,,6565122,Completed,First,,"July 08, 2018",,,11h 21m 21s,,
1075,36755,Orion_16RUS,PC,11h 22m,80%,,4302663,Completed,First,,"April 12, 2017",,,11h 22m 22s,,
1076,36755,willfeed22,Nintendo Switch,11h 23m,90%,,11499723,Completed,First,,"April 20, 2020",,,11h 23m,,
1077,36755,Jurr,Nintendo Switch,11h 25m,70%,Hard diffuculty,10675101,Completed,First,,"December 28, 2019",,,11h 25m 56s,,
1078,36755,Coldes,PC,11h 26m,60%,,11130398,Completed,First,,"March 10, 2020",,,11h 26m,,
1079,36755,richnan,PC,11h 26m,90%,,11071010,Completed,First,,"February 29, 2020",,,11h 26m,,
1080,36755,Fonslayer,Xbox One,11h 26m,NR,,9108631,Completed,First,,"July 08, 2019",,,11h 26m 46s,,
1081,36755,ark_keeper,Xbox One,11h 27m,NR,,8023064,Completed,First,,"January 12, 2019",,,11h 27m,,
1082,36755,Pogotronic,PC,11h 28m,NR,,7604724,Completed,First,,"December 03, 2018",,,11h 28m,,
1083,36755,RicardoGaming,Xbox One,11h 28m,90%,,11456949,Completed,First,,"April 24, 2020",,,11h 28m,,
1084,36755,,PC,11h 30m,NR,,9455155,Completed,First,,,,,11h 30m,,
1085,36755,Alexatim,PC,11h 30m,100%,,9455180,Completed,First,,"August 25, 2019",,,11h 30m,,
1086,36755,Axlort,PC,11h 30m,NR,,9667012,Completed,First,,"September 17, 2019",,,11h 30m,,
1087,36755,Caps,Xbox One,11h 30m,NR,,9148484,Completed,First,11h,"June 20, 2019",14h,,11h 30m,,
1088,36755,parley,PC,11h 30m,90%,,3140892,Completed,First,,"June 27, 2016",,,11h 30m,,
1089,36755,nauticalgh0st,PC,11h 31m,NR,,5415876,Completed,First,,,,,11h 31m,,
1090,36755,Pandeline,PC,11h 31m,NR,,11149386,Completed,First,,"March 16, 2020",,,11h 31m 50s,,
1091,36755,MasterRaiman,PC,11h 32m,NR,,11302402,Completed,First,,"March 30, 2020",,,11h 32m,,
1092,36755,thetallic,PC,11h 35m,70%,,10820493,Completed,First,,"January 15, 2020",,,11h 35m,,
1093,36755,kenzan18,PC,11h 40m,50%,,11448142,Completed,First,,"April 15, 2020",,,11h 40m,,
1094,36755,kviny,PC,11h 40m,NR,,5776341,Completed,First,,"February 05, 2018",,,11h 40m,,
1095,36755,Dragonfire,PC,11h 43m,NR,100% Normal difficulty,7075332,Completed,First,,"September 21, 2018",11h 44m 17s,,11h 43m,,
1096,36755,,PC,11h 45m,NR,,10399139,Completed,First,,,,,11h 45m,,
1097,36755,csjessid,PC,11h 45m,80%,,11166533,Completed,First,9h,"March 25, 2020",,,11h 45m,,
1098,36755,kotchko1394,PC,11h 45m,NR,,7957672,Completed,First,,"January 21, 2020",,,11h 45m 32s,,
1099,36755,Private,Nintendo Switch,11h 49m,100%,100% Progress. 461 Deaths. 12/12 Life Orbs. 15/15 Energy Orbs. 33/33 Ability Orbs. 41/57 Xbox Achievements Unlocked.,5960661,Completed,First,,"February 15, 2020",,,11h 49m 52s,,
1100,36755,,Xbox One,11h 50m,NR,,11531132,Completed,First,,,,,11h 50m 42s,,
1101,36755,atacama,PC,11h 52m,100%,"94% completion, on Hard Difficulty.",11356293,Completed,First,,"April 10, 2020",,,11h 52m 04s,,
1102,36755,Hieronimus,PC,11h 53m,90%,,3780807,Completed,First,,"June 27, 2017",,,11h 53m,93% complete.,
1103,36755,,PC,12h,NR,,5391635,Completed,First,,,,,12h,,
1104,36755,,PC,12h,NR,,5619650,Completed,First,,,,,12h,,
1105,36755,,PC,12h,NR,,7170172,Completed,First,,,,,12h,,
1106,36755,,PC,12h,NR,,11713723,Completed,First,,,,,12h,,
1107,36755,Batch,Xbox One,12h,NR,,4058587,Completed,First,,"February 12, 2019",,,12h,,
1108,36755,Davidko,PC,12h,NR,,11350297,Completed,First,,"April 04, 2020",,,12h,,
1109,36755,Devnull,PC,12h,NR,,8231305,Completed,First,,,,,12h,,
1110,36755,KeunGom,PC,12h,NR,,8009150,Completed,First,8h,"May 20, 2018",14h,,12h,,
1111,36755,Rabam,PC,12h,NR,,4040662,Completed,First,,"January 22, 2017",,,12h,,
1112,36755,Private,PC,12h,90%,,6903015,Completed,First,,"August 11, 2018",,,12h,,
1113,36755,Shima,PC,12h,90%,,10182705,Completed,First,,"October 04, 2019",,,12h,,
1114,36755,Spleace,PC,12h,100%,"First play, Hard, %89 completed",8612430,Completed,First,,"December 30, 2018",,,12h,"First play, Hard, %89 completed, 829 death",
1115,36755,Teknon,PC,12h,NR,,4529737,Completed,First,,,,,12h,,
1116,36755,Private,PC,12h,NR,,10147449,Completed,First,10h,"September 26, 2019",,,12h,,
1117,36755,YodaGreatest,Xbox One,12h,NR,,9056469,Completed,First,,"June 25, 2019",,,12h,,
1118,36755,bubbleman,PC,12h,NR,,6063170,Completed,First,9h,"February 28, 2018",13h,,12h,,
1119,36755,dalileo,Xbox One,12h,80%,,10504000,Backlog Completed,First,,,,,12h,,
1120,36755,f1restone,PC,12h,NR,,10923289,Completed,First,,"February 02, 2020",,,12h,,
1121,36755,finwe84,PC,12h,NR,,10612724,Completed,First,,,,,12h,,
1122,36755,hahaharuman,PC,12h,90%,,11321727,Completed,First,,"April 02, 2020",,,12h,,
1123,36755,jiayejoe,Xbox One,12h,NR,"Everything Explored, Upgraded and Found, but not done on Hard/1-life challenege",3976331,Completed,First,,"January 27, 2017",,,12h,,
1124,36755,jilipop,PC,12h,NR,,11442977,Completed,First,,"January 31, 2020",,,12h,,
1125,36755,notsofastturtle,PC,12h,NR,,6473331,Completed,First,,"February 07, 2018",,,12h,,
1126,36755,renzoe,Xbox One,12h,80%,,10603854,Completed,First,11h,"December 16, 2019",,,12h,"played 4 hours in xbox, and the rest on pc",
1127,36755,wanderingdormin,Xbox One,12h,NR,97% Complete,3266456,Completed,First,,"July 28, 2016",,,12h,,
1128,36755,zelenyzidan,PC,12h,90%,,9066529,Completed,First,,"July 05, 2019",,,12h,,
1129,36755,m00shpit,Xbox One,12h 01m,90%,,3612700,Completed,First,,"April 03, 2016",,,12h 01m,,
1130,36755,kris345,PC,12h 11m,NR,,11894471,Completed,First,,,,,12h 11m,,
1131,36755,lodus,PC,12h 15m,NR,,11892991,Completed,First,,"June 02, 2020",,,12h 15m,,
1132,36755,Gilgassmash,PC,12h 18m,NR,,11231874,Completed,First,,"March 30, 2020",,,12h 18m,,
1133,36755,Tommyno222,PC,12h 21m,NR,,5332325,Completed,First,,"December 30, 2016",,,12h 21m,,
1134,36755,dimdimdov,PC,12h 25m,NR,,5197541,Completed,First,,,,,12h 25m,,
1135,36755,Private,Nintendo Switch,12h 25m,NR,,6368487,Completed,First,,"November 16, 2019",,,12h 25m 29s,,
1136,36755,marcolim,Nintendo Switch,12h 26m,NR,,10823848,Completed,First,,"January 16, 2020",,,12h 26m 30s,,
1137,36755,,PC,12h 27m,NR,Finished the game at 95%,11323800,Completed,First,,,,,12h 27m,,
1138,36755,,PC,12h 30m,NR,,10583992,Completed,First,,,,,12h 30m,,
1139,36755,,Nintendo Switch,12h 30m,NR,,10731420,Completed,First,,,,,12h 30m,,
1140,36755,,PC,12h 30m,NR,All energy and health upgrades and got all abilities,11484950,Completed,First,,,,,12h 30m,,
1141,36755,,PC,12h 30m,NR,,11498245,Completed,First,,,,,12h 30m,,
1142,36755,Herbisida,Xbox One,12h 30m,80%,,10766313,Completed,First,,"January 06, 2020",,,12h 30m,,
1143,36755,felico,PC,12h 30m,90%,~85%,11211354,Completed,First,,"March 21, 2020",,,12h 30m,,
1144,36755,phasola,PC,12h 30m,90%,,11538779,Completed,First,,"April 23, 2020",,,12h 30m,,
1145,36755,Flipmaster,PC,12h 40m,90%,,8857374,Completed,First,,,,,12h 40m,,
1146,36755,AZRoboto,Xbox One,12h 44m,NR,,10911062,Completed,First,11h 45m,"January 29, 2020",,,12h 44m,,
1147,36755,Dredknot,PC,12h 45m,NR,Second 100% Playthrough on Hard,11789316,Completed,First,,"May 23, 2017",20h,,12h 45m 11s,"One of my all time favorite games. I remember playing this game towards the end of 11th grade year. Once i was hooked i was completely engrossed into this game, its music and its art style. Did two playthroughs back to back, did a school project in english on its soundtrack and constantly tried to get people to play this game. When its sequel Ori and the Will of Wisps was annouced at E3 I was tramedously excited and played it day 1 as well as other Metroidvania games since.",
1148,36755,DivineKataroshie,PC,12h 46m,NR,,7824570,Completed,First,,"December 29, 2018",,,12h 46m 05s,,
1149,36755,Private,PC,12h 50m,NR,,10646320,Completed,First,,"June 24, 2017",,,12h 50m,,
1150,36755,jflabat,Xbox One,12h 50m,90%,,3186365,Completed,First,,"July 06, 2016",,,12h 50m,,
1151,36755,toastyimp,PC,12h 50m,NR,98%,11655054,Completed,First,,"February 14, 2018",,,12h 50m 03s,,
1152,36755,artnow44,PC,12h 55m,NR,,3366560,Completed,First,11h 50m,"August 27, 2016",,,12h 55m,,
1153,36755,,PC,13h,NR,,3952250,Completed,First,,,,,13h,,
1154,36755,,PC,13h,NR,,7494437,Completed,First,,,,,13h,,
1155,36755,,PC,13h,NR,,9317453,Completed,First,10h,,18h,,13h,,
1156,36755,AtlasUnit,PC,13h,NR,,5309787,Completed,First,10h,"April 28, 2016",,,13h,,
1157,36755,Cacuu,PC,13h,NR,,7236612,Completed,First,,,,,13h,,
1158,36755,FabioAuditore,Xbox One,13h,NR,,11365112,Completed,First,10h,"April 05, 2020",18h 30m,,13h,,
1159,36755,Kandre,Xbox One,13h,100%,"100% on the map, only missing the crazy speed / no death achievements",7895577,Completed,First,,"January 06, 2019",,,13h,,
1160,36755,Lubitzkie,PC,13h,NR,,4804039,Completed,First,,"July 05, 2017",,,13h,,
1161,36755,MadSexual,PC,13h,80%,,5018752,Completed,First,,"September 07, 2017",,,13h,,
1162,36755,Marcelloz,PC,13h,90%,,11548128,Completed,First,,"April 04, 2020",,,13h,,
1163,36755,Mauro,Xbox One,13h,NR,,7062375,Completed,First,,"March 04, 2018",,,13h,,
1164,36755,Oulanbator,PC,13h,NR,,5441605,Completed,First,,"October 22, 2017",,,13h,,
1165,36755,SatanTV,PC,13h,NR,,4306558,Completed,First,,"August 13, 2016",,,13h,,
1166,36755,Synnnapse,Nintendo Switch,13h,NR,,11904397,Completed,First,,"March 04, 2020",,,13h,,
1167,36755,Private,PC,13h,100%,,9690468,Completed,First,,"September 19, 2019",,,13h,,
1168,36755,Tucnak,PC,13h,NR,,9069836,Completed,First,10h,"July 02, 2019",,,13h,,
1169,36755,bodhisattva,PC,13h,100%,,5123785,Completed,First,,"July 25, 2017",,,13h,,
1170,36755,cyberangel,PC,13h,NR,,3986460,Completed,Replay,,"January 22, 2017",,,13h,,
1171,36755,epedos,PC,13h,90%,Main Story + DE locations,4074499,Completed,First,,"February 20, 2017",,,13h,,
1172,36755,Private,Nintendo Switch,13h,NR,,10933096,Completed,First,,,,,13h,,
1173,36755,mahin,PC,13h,NR,,8526894,Completed,First,,"March 26, 2019",,,13h,,
1174,36755,mocksoul,PC,13h,NR,,3865735,Completed,First,,,,,13h,,
1175,36755,ppytry,PC,13h,NR,,11923015,Completed,First,,"June 10, 2020",,,13h,,
1176,36755,Private,PC,13h,NR,Almost all Achievements,11445322,Completed,First,,"January 16, 2020",,,13h,,
1177,36755,Private,PC,13h 02m,NR,,6523993,Completed,Replay,,"July 03, 2018",,,13h 02m,,
1178,36755,Moodefy,PC,13h 02m,NR,,11366281,Completed,First,,"March 29, 2020",,,13h 02m 12s,,
1179,36755,Private,Xbox One,13h 03m,80%,,9317080,Completed,First,,,,,13h 03m 47s,,
1180,36755,vear,Xbox One,13h 07m,NR,,8047828,Completed,First,,"January 30, 2019",,,13h 07m,,
1181,36755,tayroll,Xbox One,13h 09m,100%,,4492894,Completed,First,,"May 28, 2017",,,13h 09m,,
1182,36755,Private,PC,13h 10m,60%,,11381313,Completed,First,,"March 13, 2020",,,13h 10m,,
1183,36755,Aquarium78,PC,13h 15m,80%,,5227553,Completed,First,,"September 30, 2017",,,13h 15m,,
1184,36755,Nomis,PC,13h 20m,NR,,5804908,Completed,First,,,,,13h 20m,,
1185,36755,romancook,Xbox One,13h 20m,100%,,10981305,Completed,First,,"February 12, 2020",,,13h 20m 39s,,
1186,36755,stationtostation,Xbox One,13h 21m,80%,,10440409,Completed,First,,November 2019,,,13h 21m,,
1187,36755,9dbc9,PC,13h 24m,90%,,10997758,Completed,First,,"February 16, 2020",,,13h 24m,,
1188,36755,,PC,13h 30m,NR,,10203071,Completed,First,,,,,13h 30m,,
1189,36755,,PC,13h 30m,NR,Main Story + Extra,10689676,Completed,First,,,,,13h 30m,,
1190,36755,bilouy,PC,13h 34m,80%,HARD 81% - 1232 deaths (yep) - 8/12 life - 11/15 ability,11427365,Completed,First,,"April 14, 2020",,,13h 34m 01s,,
1191,36755,TenIdiotZInternetu,PC,13h 35m,90%,"99% of map explored (bug), All collectibles, 42/57 achievements, Hard Difficulty",10190785,Completed,First,,"June 30, 2019",,,13h 35m,,
1192,36755,LucasOS,Xbox One,13h 45m,100%,84%,7787134,Completed,First,,"December 29, 2018",,,13h 45m 16s,,
1193,36755,rishiraj99,PC,13h 50m,NR,80% 1003 6/12 8/15 7/33,4588998,Completed,First,,"June 27, 2017",,,13h 50m 22s,Normal difficulty,
1194,36755,TiavioliGaming,PC,13h 53m,90%,,10910900,Completed,First,,"January 30, 2020",,,13h 53m,,
1195,36755,Serpentine_Cougar,PC,13h 56m,NR,,7811828,Completed,First,,"February 03, 2020",,,13h 56m,,
1196,36755,,PC,14h,NR,,8808154,Completed,First,,,,,14h,,
1197,36755,,PC,14h,NR,,11069542,Completed,First,,,,,14h,,
1198,36755,Private,PC,14h,NR,,8767403,Completed,First,12h,"November 25, 2016",,,14h,,
1199,36755,Sankt_Magni,PC,14h,NR,,5192764,Completed,First,,"September 15, 2017",,,14h,,
1200,36755,TimelessCrap,PC,14h,100%,Main Story + Extra Quests/Unlockables,6221879,Completed,First,12h,"May 08, 2018",,,14h,,
1201,36755,blackname,PC,14h,70%,,6417140,Completed,First,,"January 12, 2018",,,14h,,
1202,36755,jjd90,PC,14h,NR,,11145804,Completed,First,,"April 27, 2020",,,14h,,
1203,36755,leassel,PC,14h,NR,,7380197,Completed,First,,,,,14h,,
1204,36755,patryk1410,PC,14h,90%,,11454882,Completed,First,,"April 15, 2020",,,14h,,
1205,36755,Private,PC,14h,NR,,11405679,Completed,First,,"April 09, 2020",,,14h,,
1206,36755,yukokano22,PC,14h,NR,,11202956,Completed,First,,"May 27, 2019",,,14h,,
1207,36755,Private,PC,14h 06m,NR,,6926460,Completed Retired,First,,"August 26, 2018",,,14h 06m 51s,,
1208,36755,Private,Xbox One,14h 10m,NR,,8221520,Completed,First,,,,,14h 10m,,
1209,36755,kaywhyy,PC,14h 10m,100%,,8559638,Completed,First,,,,,14h 10m,,
1210,36755,Hyper_Eye,Xbox One,14h 10m,80%,,4460066,Completed,First,,"October 10, 2018",,,14h 10m 15s,,
1211,36755,minhanha,PC,14h 11m,NR,Main Story + 2 Extra Zones + All Orbs + All Maps + Full Ability Tree,5628443,Completed,First,,"December 17, 2017",,,14h 11m,,
1212,36755,CptJackZ,PC,14h 14m,80%,,3828297,Completed,First,,"December 29, 2016",,,14h 14m,My game for the Christmas break 2016.,
1213,36755,N1GHTM4RE,Xbox One,14h 14m,90%,"98% completed, may have missed a location or two. All life and energy cells. All abilities. Hard mode",4740202,Completed,First,,"July 11, 2017",,,14h 14m,,
1214,36755,Heartscar,PC,14h 17m,NR,,5891542,Completed,First,,"March 01, 2018",,,14h 17m,,
1215,36755,,PC,14h 23m,NR,,10756103,Completed,First,,,,,14h 23m,,
1216,36755,,PC,14h 26m,NR,,11210630,Completed,First,,,,,14h 26m,,
1217,36755,Zombieset,PC,14h 32m,80%,,11436307,Completed,First,,"April 14, 2020",,,14h 32m,,
1218,36755,TheTiredWraith,PC,14h 35m,NR,81% on Hard. 30/57 Steam achievements.,5089106,Completed,First,,"August 08, 2017",,,14h 35m,,
1219,36755,Private,PC,14h 36m,80%,"The complete story and some exploring, but not everyting.",4751116,Completed,First,,"April 11, 2017",,,14h 36m,,
1220,36755,marcosmonelos,PC,14h 44m,80%,,7508067,Completed,First,,"November 22, 2018",,,14h 44m 18s,,
1221,36755,Private,Nintendo Switch,14h 55m,100%,,10857731,Completed,First,,"January 31, 2020",,,14h 55m,,
1222,36755,khairulinvi,PC,14h 57m,NR,,11570609,Completed,First,,"April 08, 2020",,,14h 57m,,
1223,36755,,PC,15h,NR,,5521003,Completed,First,,,,,15h,,
1224,36755,,PC,15h,NR,,10928782,Completed,First,10h,,20h,,15h,,
1225,36755,Harshy99,Xbox One,15h,NR,,11487940,Completed,First,,"April 19, 2020",,,15h,,
1226,36755,Malena,PC,15h,NR,,11178775,Completed,First,,"November 23, 2017",,,15h,,
1227,36755,MechaFoxy,PC,15h,NR,,10728691,Completed,First,,"December 29, 2019",,,15h,,
1228,36755,Mgrantfuller,Nintendo Switch,15h,NR,,11709145,Completed,First,,"March 12, 2020",,,15h,,
1229,36755,Mononoke,PC,15h,100%,,10979858,Custom List Completed,First,,"March 07, 2020",,,15h,,
1230,36755,Private,PC,15h,70%,,11327183,Completed,First,,"April 18, 2020",,,15h,,
1231,36755,Ziefren,Xbox One,15h,100%,,11865538,Completed,First,,"April 20, 2015",,,15h,,
1232,36755,bkrockwell,PC,15h,70%,,4991710,Completed,First,10h,,,,15h,,
1233,36755,claudio137,PC,15h,NR,,10294651,Completed,First,,"October 23, 2019",,,15h,,
1234,36755,domsavethequeen,Xbox One,15h,NR,,11690097,Completed,First,,"March 22, 2020",,,15h,,
1235,36755,zlogan,PC,15h,90%,,11036206,Completed,First,,"May 19, 2019",,,15h,,
1236,36755,Xanones,Nintendo Switch,15h,80%,"100% map, all skills, all collectables except one secret, 46/57 achievements, 1094 deaths",10176369,Completed,First,,November 2019,,,15h 36s,,
1237,36755,HerrNovember,Nintendo Switch,15h 06m,NR,,11234812,Completed,First,,"March 24, 2020",,,15h 06m,,
1238,36755,Private,Xbox One,15h 08m,80%,,10926839,Completed,First,,"January 27, 2020",,,15h 08m,,
1239,36755,pretttyokaycat,PC,15h 10m,100%,,6221078,Completed,First,,,,,15h 10m,,
1240,36755,pixelator,PC,15h 14m,NR,,11613989,Completed,First,,"April 28, 2020",,,15h 14m,,
1241,36755,topherenz,Nintendo Switch,15h 30m,100%,,11868460,Completed,First,,"May 30, 2020",,,15h 30m,,
1242,36755,vocelli,Nintendo Switch,15h 30m,90%,,11152807,Completed,First,,"March 14, 2020",,,15h 30m,,
1243,36755,idanlego1001,PC,15h 40m,NR,,7313683,Completed,First,10h,"July 07, 2018",,,15h 40m,,
1244,36755,asfdfdfd,PC,15h 54m,80%,,6229354,Completed,First,,"May 10, 2018",,,15h 54m,,
1245,36755,,PC,16h,NR,,6019844,Completed,First,,,,,16h,,
1246,36755,Stibo,PC,16h,100%,,10998743,Completed,First,,"October 12, 2018",,,16h,,
1247,36755,The4thLaw,PC,16h,100%,52/57 achievements,11699593,Completed,First,,"December 22, 2019",,,16h,,
1248,36755,chemclod,PC,16h,NR,,11507626,Completed,First,,"March 29, 2020",,,16h,,
1249,36755,Private,PC,16h 06m,100%,Unlocked all in-game content but not all achievements,7109120,Completed,First,15h,"February 12, 2018",,,16h 06m,,
1250,36755,tso184,PC,16h 06m,80%,91% Steam Achievements (Hard mode),3865341,Completed,First,,"May 19, 2017",,,16h 06m,,
1251,36755,,PC,16h 10m,NR,,11284097,Completed,First,,,,,16h 10m,,
1252,36755,FiddlerX,PC,16h 15m,NR,,10613251,Completed,First,,"December 17, 2019",,,16h 15m,,
1253,36755,JR084,PC,16h 18m,100%,,10592455,Completed,First,,"September 10, 2017",,,16h 18m,,
1254,36755,PReCuRSoR,PC,16h 20m,NR,,6548326,Completed,First,,"July 06, 2018",,,16h 20m,,
1255,36755,Raal,PC,16h 30m,NR,"All life cells and energy cells, all areas above 90% completion",5253642,Completed,First,,October 2017,,,16h 30m,,
1256,36755,,Xbox One,16h 37m,NR,,11054918,Completed,First,,,,,16h 37m 16s,,
1257,36755,heavycs,Xbox One,16h 51m,NR,,9601835,Completed,First,,"September 13, 2019",,,16h 51m 04s,,
1258,36755,MauroTK,PC,16h 54m,NR,,8819461,Completed,First,,"May 20, 2019",,,16h 54m,,
