,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress,Co-Op,Vs.,Retired Notes,100% Speedrun
224,42833,MessyPizzaBoy,Nintendo Switch,10h,NR,,5624468,Completed,First,"December 27, 2017",10h,15h,,,,,,,,
225,42833,Private,Nintendo Switch,10h,NR,,6020910,Completed,First,,10h,,,,,,,,,
226,42833,Nerdran,Nintendo Switch,10h,80%,,5779856,Completed,First,"February 18, 2018",10h,,,,,,,,,
227,42833,NotHezza,Nintendo Switch,10h,90%,,5906836,Completed,First,,10h,,,,,,,,,
228,42833,Orionbrando,Nintendo Switch,10h,NR,,7801559,Completed,First,"December 23, 2018",10h,15h,,,,,,,,
229,42833,Orodahan112358,Nintendo Switch,10h,NR,I rounded it but I was closer probably to 9 hours or less,5419060,Completed,First,"December 04, 2017",10h,,,,,,,,,
230,42833,Phil_brault64,Nintendo Switch,10h,NR,,11318868,Completed,First,"April 01, 2020",10h,,,,,,,,,
231,42833,PowerWhale,Nintendo Switch,10h,NR,,6718391,Completed,First,,10h,25h,,,,,,,,
232,42833,Retroagv,Nintendo Switch,10h,60%,"dark side, 250 moons",6249610,Completed,First,,10h,15h,,,,,,,,
233,42833,RiseOfTheNinja,Nintendo Switch,10h,60%,,5368007,Completed,First,"November 23, 2017",10h,,,,,,,,,
234,42833,Rupee11,Nintendo Switch,10h,NR,,5575327,Completed,First,"March 18, 2018",10h,35h,,,,,,,,
235,42833,Seydie,Nintendo Switch,10h,NR,,7171763,Completed,First,"September 01, 2018",10h,,,,,,,,,
236,42833,Shadowfenix1705,Nintendo Switch,10h,100%,,6006821,Completed,First,"October 30, 2017",10h,,,,,,,,,
237,42833,Shamanfox,Nintendo Switch,10h,NR,,5493075,Completed,First,"February 01, 2018",10h,,,,,,,,,
238,42833,Skarfelt,Nintendo Switch,10h,NR,,5389819,Completed,First,"November 21, 2017",10h,18h,,,503 Moons - Overall very enjoyable but with a lot of padding/recycled content. The opening didn't strike me too well and there's missed potential in the game overall but the later levels are extremely good. Really creative stuff as well and I couldn't stop grinning for a lot of it.,,,,,
239,42833,SoyBoy,Nintendo Switch,10h,NR,,5468395,Completed,First,,10h,55h,,,,,,,,
240,42833,Srgkrtv,Nintendo Switch,10h,NR,,6902074,Completed,First,"August 23, 2018",10h,,,,,,,,,
241,42833,SuuriHyokkays,Nintendo Switch,10h,90%,,11595976,Completed,First,"October 29, 2017",10h,,70h,,,,,,,
242,42833,Private,Nintendo Switch,10h,NR,,5230906,Completed,First,"October 29, 2017",10h,,,,,,,,,
243,42833,Tedric,Nintendo Switch,10h,NR,,11464627,Playing Completed,First,,10h,,,,,25h /,,,,
244,42833,TheDanx,Nintendo Switch,10h,NR,269 moons,10506193,Backlog Completed,First,"December 05, 2019",10h,,,,,,,,,
245,42833,The_Leachman,Nintendo Switch,10h,NR,,5359082,Completed,First,"November 14, 2017",10h,,,,,,,,,
246,42833,TrevortheDogg,Nintendo Switch,10h,NR,,11989445,Completed,First,"October 27, 2017",10h,,,,,,,,,
247,42833,Typhaon,Nintendo Switch,10h,NR,,6918100,Completed,First,"August 25, 2018",10h,,,,,,,,,
248,42833,Unforgiven212,Nintendo Switch,10h,90%,,5269948,Completed,First,"December 07, 2017",10h,,,,,,,,,
249,42833,V01D,Nintendo Switch,10h,NR,,6237422,Completed,First,,10h,,,,,,,,,
250,42833,Private,Nintendo Switch,10h,NR,,5270009,Completed,First,"November 04, 2017",10h,,,,,,,,,
251,42833,VincentVael,Nintendo Switch,10h,60%,,10419140,Completed,First,"November 23, 2017",10h,,,,,,,,,
252,42833,VoidGear,Nintendo Switch,10h,NR,,5259616,Completed,First,"November 03, 2017",10h,,,,,,,,,
253,42833,Vowels,Nintendo Switch,10h,NR,,10784506,Completed,First,"January 09, 2020",10h,,,,,,,,,
254,42833,W00DY,Nintendo Switch,10h,90%,,6158590,Completed,First,"April 15, 2018",10h,,,,,,,,,
255,42833,Wuick,Nintendo Switch,10h,NR,,11647719,Completed,First,"May 04, 2020",10h,,,,,,,,,
256,42833,Xeogred,Nintendo Switch,10h,NR,600+ moons,5622084,Completed,First,"January 08, 2018",10h,20h,,,,,,,,
257,42833,Zergplex,Nintendo Switch,10h,100%,,10520681,Completed,First,"March 01, 2018",10h,,,,Start Date: 11/4/2017,,,,,
258,42833,aElf92x,Nintendo Switch,10h,100%,,7281249,Completed,First,"January 20, 2018",10h,20h,60h,,,,,,,
259,42833,adawes,Nintendo Switch,10h,NR,,11349772,Playing Completed,First,"April 05, 2020",10h,,,,,15h /,,,,
260,42833,atangaw,Nintendo Switch,10h,NR,,8760401,Completed,First,"May 12, 2019",10h,50h,,,,,,,,
261,42833,bocaci,Nintendo Switch,10h,80%,,7801551,Completed,First,2018,10h,,,,,,,,,
262,42833,cmmndr,Nintendo Switch,10h,NR,,9473667,Completed,First,"February 04, 2018",10h,,,,,,,,,
263,42833,cottboi,Nintendo Switch,10h,90%,,7075485,Completed,First,,10h,,,,,,,,,
264,42833,dalloriam,Nintendo Switch,10h,NR,,10166220,Completed,First,"September 29, 2019",10h,,,,,,,,,
265,42833,dcmk,Nintendo Switch,10h,NR,,5273357,Completed,First,"November 05, 2017",10h,,,,,,,,,
266,42833,dekool,Nintendo Switch,10h,NR,,8673820,Completed,First,,10h,,,,,,,,,
267,42833,derpysquirtle64,Nintendo Switch,10h,NR,,7245264,Completed,First,"October 13, 2018",10h,,,,,,,,,
268,42833,dicklaurent,Nintendo Switch,10h,100%,,5250167,Completed,First,"November 01, 2017",10h,,,,,,,,,
269,42833,dodomania8,Nintendo Switch,10h,100%,,5921511,Completed,First,"April 25, 2018",10h,,,,,,,,,
270,42833,dragadon,Nintendo Switch,10h,NR,,5511907,Completed,First,"December 09, 2017",10h,,,,,,,,,
271,42833,ei02028,Nintendo Switch,10h,100%,,5355086,Completed,First,"December 08, 2017",10h,,,,,,,,,
272,42833,fat_S,Nintendo Switch,10h,80%,,11689759,Completed,Replay,"May 09, 2020",10h,40h,45h,,,,,,,
273,42833,feverish87,Nintendo Switch,10h,NR,,8043890,Completed,First,"January 15, 2019",10h,,,,,,,,,
274,42833,francofola,Nintendo Switch,10h,NR,,11220508,Completed,First,"March 22, 2020",10h,,,,,,,,,
275,42833,ghostofpq,Nintendo Switch,10h,100%,"All moons, all unlockables",5677340,Completed,First,"January 17, 2018",10h,30h,45h,,,,,,,
276,42833,Private,Nintendo Switch,10h,NR,,5457235,Completed,First,"December 11, 2017",10h,,,,,,,,,
277,42833,iPodwithnomusic,Nintendo Switch,10h,90%,"All power moons, max rank in balloon world, all items purchased",9111519,Completed,First,"December 15, 2019",10h,,55h 55m,,,,,,,
278,42833,ilan,Nintendo Switch,10h,NR,,5620582,Completed,First,"January 08, 2018",10h,18h,,,,,,,,
279,42833,jflabat,Nintendo Switch,10h,80%,,7895753,Completed,First,"December 31, 2018",10h,,,,,,,,,
280,42833,jpatnd00,Nintendo Switch,10h,NR,,5101389,Completed,First,"November 08, 2017",10h,12h 30m,,,,,,,,
281,42833,jumbjumb,Nintendo Switch,10h,NR,"Rushed a little bit, but was fun.",11778834,Completed,First,,10h,,,,,,,,,
282,42833,kiddysquid,Nintendo Switch,10h,NR,,7780616,Completed,First,"December 20, 2018",10h,,70h,,,,,,,
283,42833,kin3tics,Nintendo Switch,10h,NR,,7761638,Completed,First,,10h,16h,,,,,,,,
284,42833,klendathu667,Nintendo Switch,10h,90%,,7162813,Completed,First,"August 20, 2018",10h,,,,,,,,,
285,42833,knucky,Nintendo Switch,10h,90%,"Just beat the main game, not touching post game content yet",6077468,Completed,First,"November 28, 2018",10h,,,,,,,,,
286,42833,koedy,Nintendo Switch,10h,90%,,9091004,Completed,First,"March 17, 2018",10h,,,,,,,,,
287,42833,michaljireht,Nintendo Switch,10h,90%,,10666330,Completed,First,"December 27, 2019",10h,,,,,,,,,
288,42833,nateify,Nintendo Switch,10h,NR,"999 Moons, 100% all unlockables",4555652,Completed,First,"January 14, 2020",10h,,55h,,,,,,,
289,42833,nylg,Nintendo Switch,10h,NR,,5717870,Completed,First,"December 30, 2017",10h,,,,,,,,,
290,42833,paulmuaddib,Nintendo Switch,10h,NR,,5868560,Completed,First,,10h,,,,,,,,,
291,42833,piklits,Nintendo Switch,10h,NR,,6770089,Completed,First,"August 05, 2018",10h,,,,End 4 Aug 18,,,,,
292,42833,Private,Nintendo Switch,10h,NR,"Just to credits, only sought out the minimum stars needed to progress",11559006,Completed,First,"November 12, 2017",10h,,,,,,,,,
293,42833,raegazel,Nintendo Switch,10h,80%,,5254351,Completed,First,"November 01, 2017",10h,,,,,,,,,
294,42833,Private,Nintendo Switch,10h,80%,,8661688,Completed,First,,10h,,,,,,,,,
295,42833,rikof1,Nintendo Switch,10h,NR,,6229650,Completed,First,"May 10, 2018",10h,,,,,,,,,
296,42833,sayura,Nintendo Switch,10h,NR,,11001599,Completed,First,"February 16, 2020",10h,,,,,,,,,
297,42833,starstory6,Nintendo Switch,10h,NR,,7043342,Completed,First,"April 03, 2018",10h,,,,,,,,,
298,42833,sturdyserpent,Nintendo Switch,10h,100%,,7395383,Completed,First,,10h,,45h,,,,,,,
299,42833,tausiftt5238,Nintendo Switch,10h,100%,170 power moon.,8872121,Completed,First,"May 31, 2019",10h,,,,,,,,,
300,42833,the3rdiceclimber,Nintendo Switch,10h,NR,,5623616,Completed,First,"October 28, 2017",10h,,,,,,,,,
301,42833,thegreatcraig,Nintendo Switch,10h,NR,,5512557,Completed,First,"December 30, 2017",10h,13h 45m,,,,,,,,
302,42833,Private,Nintendo Switch,10h,100%,,5564569,Completed,First,,10h,40h,,,,,,,,
303,42833,tjt1012,Nintendo Switch,10h,NR,,5718460,Completed,First,"December 25, 2017",10h,60h,,,,,,,,
304,42833,troyt24,Nintendo Switch,10h,100%,,5470618,Completed,First,March 2018,10h,,,,,,,,,
305,42833,tttomato,Nintendo Switch,10h,NR,,5340099,Completed,First,,10h,,,,,,,,,
306,42833,valero,Nintendo Switch,10h,80%,,10831123,Completed,First,"January 16, 2020",10h,,,,,,,,,
307,42833,weekoldcoke,Nintendo Switch,10h,NR,,6946002,Completed,First,,10h,,,,,,,,,
308,42833,wreaver,Nintendo Switch,10h,NR,,5491541,Completed,First,"November 30, 2017",10h,,,,,,,,,
309,42833,xLastSamuraix,Nintendo Switch,10h,NR,,11277199,Completed,First,"October 28, 2017",10h,,,,,,,,,
310,42833,xkingpin,Nintendo Switch,10h,NR,,5603424,Completed,First,"January 05, 2018",10h,12h,,,,,,,,
311,42833,zadoz,Nintendo Switch,10h,80%,,11012860,Completed,First,"January 18, 2020",10h,,,,,,,,,
312,42833,zhochste,Nintendo Switch,10h,NR,,5761985,Completed,First,"February 01, 2018",10h,,,,,,,,,
313,42833,dancheman24,Nintendo Switch,10h 01m,NR,mail story only 主线通关,10827804,Completed,First,"July 12, 2018",10h 01m 02s,,,,,,,,,
314,42833,Gatoun,Nintendo Switch,10h 02m,NR,,8256237,Completed,First,,10h 02m,,,,,,,,,
315,42833,,Nintendo Switch,10h 05m,NR,,6118445,Completed,First,,10h 05m 35s,,60h 52m 07s,,,,,,,
316,42833,MellenKohr,Nintendo Switch,10h 05m,100%,,5366563,Completed,First,"November 22, 2017",10h 05m 47s,15h 55m 04s,87h 29m 11s,,,,,,,
317,42833,JohnnyPotSmoker,Nintendo Switch,10h 10m,NR,,5244108,Completed,First,"November 09, 2017",10h 10m,,,,,,,,,
318,42833,MrRibena,Nintendo Switch,10h 10m,NR,,8136923,Completed,First,"January 27, 2019",10h 10m,,,,,,,,,
319,42833,,Nintendo Switch,10h 11m,NR,,5282232,Completed,First,,10h 11m,,,,,,,,,
320,42833,LexLoco,Nintendo Switch,10h 11m,NR,"Great story, cool abilities, and the ending was pretty cool =)",10834260,Completed,First,"January 19, 2020",10h 11m 43s,,,,,,,,,
321,42833,,Nintendo Switch,10h 12m,NR,,5927279,Completed,First,,10h 12m 02s,,,,,,,,,
322,42833,UncivilPlayer,Nintendo Switch,10h 12m,NR,,7071696,Completed,First,"September 22, 2018",10h 12m 33s,,,,,,,,,
323,42833,BraveW,Nintendo Switch,10h 12m,100%,,8274450,Completed,First,"February 16, 2019",10h 12m 35s,,,,,,,,,
324,42833,RainmakerAlpha,Nintendo Switch,10h 15m,NR,,10942516,Completed,First,"February 05, 2020",10h 15m,,,,,,,,,
325,42833,TjoresvR,Nintendo Switch,10h 15m,90%,"Game is easy enough so that everyone can complete it, but if you want to 100% it it gets really tough (challenge for all",7207310,Completed,First,"October 12, 2018",10h 15m,,,,,,,,,
326,42833,Tonokai,Nintendo Switch,10h 15m,NR,,6824319,Completed,First,"August 13, 2018",10h 15m,,,,,,,,,
327,42833,cademille,Nintendo Switch,10h 15m,70%,,10247306,Completed,First,"October 14, 2019",10h 15m,,,,,,,,,
328,42833,sulkymarshal,Nintendo Switch,10h 15m,NR,,11634382,Completed,First,"May 02, 2020",10h 15m,,,,,,,,,
329,42833,,Nintendo Switch,10h 20m,NR,,5396569,Completed,First,,10h 20m,,,,,,,,,
330,42833,,Nintendo Switch,10h 20m,NR,,11952247,Completed,First,,10h 20m,,,,,,,,,
331,42833,GlennGlenny,Nintendo Switch,10h 20m,90%,,5300220,Completed,First,"November 07, 2017",10h 20m,,,,,,,,,
332,42833,Jalapeno12,Nintendo Switch,10h 20m,NR,,11919170,Completed,First,"June 06, 2020",10h 20m,,,,,,,,,
333,42833,Stew,Nintendo Switch,10h 20m,NR,,8194925,Completed,First,"February 03, 2019",10h 20m,,,,,,,,,
334,42833,Dunnington,Nintendo Switch,10h 21m,100%,Darkest Side complete. 617 moons,5222452,Completed,First,"November 05, 2017",10h 21m,28h 18m,,,,,,1h 25m,,
335,42833,Jake_Wllms,Nintendo Switch,10h 21m,60%,,10281186,Completed,First,"February 11, 2018",10h 21m,,,,,,,,,
336,42833,dmsanchez,Nintendo Switch,10h 23m,90%,,9249219,Playing Replay Completed,Replay,"July 28, 2019",10h 23m,29h 22m,,,,,,,,
337,42833,,Nintendo Switch,10h 24m,NR,,5520520,Completed,First,,10h 24m 02s,,,,,,,,,
338,42833,,Nintendo Switch,10h 24m,NR,,7990562,Completed,First,,10h 24m 40s,22h 39m 20s,,,,,,,,
339,42833,,Nintendo Switch,10h 25m,NR,,7344024,Completed,First,,10h 25m,,,,,,,,,
340,42833,NinjaOTS,Nintendo Switch,10h 25m,80%,,8671676,Completed,First,,10h 25m,,,,,,,,,
341,42833,blazercade,Nintendo Switch,10h 25m,90%,,10562602,Completed,First,,10h 25m,25h,45h 20m,1h 58m 47s,My Current Progress time is an estimate of my main 100% play through and my multiple Speed Run saves.,,,,,
342,42833,,Nintendo Switch,10h 30m,NR,,5465657,Completed,First,,10h 30m,,,,,,,,,
343,42833,,Nintendo Switch,10h 30m,NR,,6406788,Completed,First,,10h 30m,38h,,,,,,,,
344,42833,,Nintendo Switch,10h 30m,NR,,8043165,Completed,Replay,,10h 30m,,,,,,,,,
345,42833,DJRebyB,Nintendo Switch,10h 30m,90%,,5660200,Completed,First,"January 09, 2018",10h 30m,,,,,,,,,
346,42833,HenryVIIII,Nintendo Switch,10h 30m,90%,,5258096,Completed,First,"August 24, 2018",10h 30m,,,,,,,,,
347,42833,KasperNyvang,Nintendo Switch,10h 30m,NR,,9430937,Completed,First,"August 19, 2019",10h 30m,,,,,,,,,
348,42833,Kolog,Nintendo Switch,10h 30m,100%,,8447096,Completed,First,"October 09, 2017",10h 30m,,50h,,,,,,,
349,42833,LauraSofia,Nintendo Switch,10h 30m,NR,,11922485,Completed,First,"June 06, 2020",10h 30m,,,,,,,,,
350,42833,SamSquanch,Nintendo Switch,10h 30m,NR,,7409386,Completed,First,"November 10, 2018",10h 30m,,,,,,,,,
351,42833,Zapkaos,Nintendo Switch,10h 30m,100%,,5239927,Completed,First,"November 01, 2017",10h 30m,,,,,,,,,
352,42833,alexisplaying,Nintendo Switch,10h 30m,90%,,5249367,Completed,First,"November 01, 2017",10h 30m,,,,,,,,,
353,42833,drlcartman,Nintendo Switch,10h 30m,100%,,5341003,Completed,First,,10h 30m,,,,,,,,,
354,42833,jimshine,Nintendo Switch,10h 30m,NR,,8508769,Completed,First,"March 23, 2019",10h 30m,,,,,,,,,
355,42833,luke89,Nintendo Switch,10h 30m,NR,,7376598,Completed,First,"September 02, 2018",10h 30m,,,,,,,,,
356,42833,nore,Nintendo Switch,10h 30m,100%,,7401505,Completed,First,,10h 30m,,,,,,,,,
357,42833,rlosey13,Nintendo Switch,10h 30m,NR,,10650213,Completed,First,,10h 30m,,,,,,,,,
358,42833,Private,Nintendo Switch,10h 30m,100%,,10992576,Completed,First,"October 20, 2019",10h 30m,,,,,,,,,
359,42833,wilson576,Nintendo Switch,10h 30m,NR,,5231155,Completed,First,,10h 30m,,,,,,,,,
360,42833,JacobEDJ,Nintendo Switch,10h 30m,NR,,8603454,Completed,First,"April 12, 2019",10h 30m 54s,33h 42m 28s,84h 52m 34s,,,,,,,
361,42833,,Nintendo Switch,10h 32m,NR,The games was very fun and I may actually play again. Best Mario game in years,5592702,Completed,First,,10h 32m 39s,,,,,,,,,
362,42833,SRankPayne,Nintendo Switch,10h 32m,90%,"Completed Main story. Sort of rushed through, planning to collect all Moons later",5240354,Playing Completed,First,"October 30, 2017",10h 32m 52s,,,,,,,,,
363,42833,stankbuda,Nintendo Switch,10h 33m,NR,,5722641,Completed,First,"November 11, 2017",10h 33m,,,,,,,,,
364,42833,polute7613,Nintendo Switch,10h 34m,NR,,5272782,Completed,First,"November 05, 2017",10h 34m 06s,,,,,,,,,
365,42833,BUG_Invasion11,Nintendo Switch,10h 34m,NR,,6158979,Completed,First,"April 22, 2018",10h 34m 46s,,,,,,,,,
366,42833,turnbasedwombat,Nintendo Switch,10h 35m,100%,,10238274,Completed,First,"October 12, 2019",10h 35m 13s,,,,,,,,,
367,42833,Son_of_a_Pitch,Nintendo Switch,10h 38m,90%,"177 moons, got extra as I was doing the story",6631708,Completed,First,"October 06, 2018",10h 38m 41s,,,,Main story completed on 10/6/18 with 10h 38m 41s.,,,,,
368,42833,lolifofo,Nintendo Switch,10h 40m,80%,,5368924,Completed,First,"December 17, 2017",10h 40m,,,,,,,,,
369,42833,,Nintendo Switch,10h 42m,NR,,5532527,Completed,First,,10h 42m 45s,,,,,,,,,
370,42833,FionaSarah,Nintendo Switch,10h 45m,100%,,5844098,Completed,First,"March 22, 2018",10h 45m,,,,,,,,,
371,42833,Kid_buu_9000,Nintendo Switch,10h 45m,100%,,6173984,Completed,First,,10h 45m,,,,,,,,,
372,42833,iLikeToSitDown,Nintendo Switch,10h 45m,100%,Every single moon 999.,8009167,Completed,First,"July 03, 2018",10h 45m,,65h,,I actually had help from Polygon while I was at Aunt Allison's house over the summer.,,,,,
373,42833,Private,Nintendo Switch,10h 48m,80%,,9269481,Completed,First,"October 22, 2019",10h 48m,,,,,,,,,
374,42833,70457,Nintendo Switch,10h 50m,NR,,10605719,Completed,First,"December 30, 2019",10h 50m,,,,,,,,,
375,42833,Private,Nintendo Switch,10h 50m,100%,,8111273,Completed,First,"October 28, 2017",10h 50m,,,1h 49m 23s,,,,,,
376,42833,NeoXypher,Nintendo Switch,10h 50m,NR,,6344182,Completed,First,"June 03, 2018",10h 50m,,,,,,,,,
377,42833,Pazig,Nintendo Switch,10h 50m,100%,,6554155,Completed,First,"July 09, 2018",10h 50m,,,,,,,,,
378,42833,Gamefreak4,Nintendo Switch,10h 51m,100%,999 Moons - All Moons - All Purple Coins - All Costumes - All Captures - All Music - All Souveniers,5221690,Completed,First,"October 28, 2017",10h 51m 43s,,50h 21m,,,,,,,
379,42833,Bulldog1990,Nintendo Switch,10h 53m,NR,,5254443,Playing Completed,First,"November 02, 2017",10h 53m,,,,,10h 53m /,,,,
380,42833,aeromentality,Nintendo Switch,10h 58m,60%,,7235230,Completed,First,"August 04, 2018",10h 58m 02s,,,,,,,,,
381,42833,MKami,Nintendo Switch,10h 59m,90%,Didn't bother with Darker Side on this Replay Time,10363879,Completed,Replay,"November 14, 2019",10h 59m,18h 31m,,,,,,,,
382,42833,,Nintendo Switch,11h,NR,,5347696,Completed,First,,11h,,50h,,,,,,,
383,42833,,Nintendo Switch,11h,NR,,5510796,Completed,First,,11h,27h 30m,55h,,,,,,,
384,42833,,Nintendo Switch,11h,NR,,8026526,Completed,First,,11h,,47h,,,,,,,
385,42833,,Nintendo Switch,11h,NR,,10423432,Completed,First,,11h,,59h 40m,1h 12m 23s,,,,,,
386,42833,,Nintendo Switch,11h,NR,,11330071,Completed,First,,11h,,,,,,,,,
387,42833,Batebox33,Nintendo Switch,11h,NR,,5690873,Completed,First,"January 20, 2018",11h,,,,,,,,,
388,42833,Bradz_Puntillas,Nintendo Switch,11h,NR,,5284570,Completed,First,"February 18, 2018",11h,,,,,,,,,
389,42833,Brentinitis,Nintendo Switch,11h,90%,,5374768,Completed,First,"November 24, 2017",11h,,,,,,,,,
390,42833,Brrrauer,Nintendo Switch,11h,NR,,6498807,Completed,First,"June 30, 2018",11h,,,,,,,,,
391,42833,Civilwarfare101,Nintendo Switch,11h,90%,,9454029,Completed,First,"May 07, 2020",11h,,,,,,,,,
392,42833,Copeland1994,Nintendo Switch,11h,100%,,10985905,Completed,First,"January 07, 2020",11h,,,,,,,,,
393,42833,DigitalScroogeMcDuck,Nintendo Switch,11h,NR,,11353778,Completed,First,November 2017,11h,,,,,,,,,
394,42833,Ferox23,Nintendo Switch,11h,NR,,11385720,Completed,First,"April 08, 2020",11h,,,,,,,,,
395,42833,Freak0104,Nintendo Switch,11h,NR,,7264037,Completed,First,"April 30, 2018",11h,,53h 59m 59s,,,,,,,
396,42833,HecTiicClaw,Nintendo Switch,11h,80%,,5231757,Completed,First,"October 29, 2017",11h,,,,,,,,,
397,42833,Hetty,Nintendo Switch,11h,NR,,5729447,Playing Completed,First,"January 26, 2018",11h,,,,,10h /,,,,
398,42833,HidanGame,Nintendo Switch,11h,NR,,6038877,Completed,First,"March 20, 2018",11h,,,,,,,,,
399,42833,Jedi9nife,Nintendo Switch,11h,NR,,9427054,Completed,First,"February 10, 2020",11h,,,,,,,,,
400,42833,Jeveritt117,Nintendo Switch,11h,NR,,6533628,Completed,First,"December 26, 2017",11h,22h,,,,,,,,
401,42833,Kassual,Nintendo Switch,11h,NR,,5567587,Completed,First,"January 02, 2018",11h,,,,,,,,,
402,42833,Leg3nd4ry,Nintendo Switch,11h,NR,,5687236,Completed,First,"October 30, 2017",11h,,,,,,,,,
403,42833,LuccaSSC,Nintendo Switch,11h,100%,,5387721,Completed,First,"November 20, 2017",11h,,65h,,,,,,,
404,42833,Mapacherrr,Nintendo Switch,11h,NR,,11832300,Completed,First,"September 10, 2019",11h,,,,,,,,,
405,42833,Murderlol,Nintendo Switch,11h,100%,,5690414,Completed,First,"January 19, 2018",11h,50h,100h,,,,,,,
406,42833,Porkchop118,Nintendo Switch,11h,NR,,9104322,Completed,First,"July 08, 2019",11h,,,,,,,,,
407,42833,Psychloor,Nintendo Switch,11h,NR,pretty much only the amount of needed moons to get to the next kingdom,5224989,Playing Completed,First,"October 27, 2017",11h,,,,,,,,,
408,42833,Private,Nintendo Switch,11h,100%,,5295374,Completed,First,"December 19, 2017",11h,,,,,,,,,
409,42833,Saetron,Nintendo Switch,11h,NR,,10867129,Completed,First,,11h,,,,,,,,,
410,42833,Soulusify,Nintendo Switch,11h,NR,,6235797,Completed,First,,11h,,,,,,,,,
411,42833,Suicidelbunnyz,Nintendo Switch,11h,90%,,5535376,Completed,First,"November 10, 2017",11h,,,,,,,,,
412,42833,TheRedCap,Nintendo Switch,11h,NR,,6578850,Completed,First,"July 12, 2018",11h,30h,60h,,,,,,,
413,42833,Wild_Longshot,Nintendo Switch,11h,80%,,10819159,Completed,First,"January 20, 2020",11h,,,,,,,,,
414,42833,Private,Nintendo Switch,11h,NR,,8111847,Completed,First,"January 23, 2019",11h,,,,,,,,,
415,42833,athenaenoshima,Nintendo Switch,11h,NR,,5447104,Completed,First,"December 10, 2017",11h,,,,,,,,,
416,42833,chimichangas,Nintendo Switch,11h,NR,,5647938,Completed,First,"January 13, 2018",11h,,,,,,,,,
417,42833,davidkp,Nintendo Switch,11h,100%,,8113855,Completed,First,"January 28, 2019",11h,,,,,,,,,
418,42833,h4lc0n,Nintendo Switch,11h,NR,,5810090,Completed,First,"February 12, 2018",11h,,,,,,,,,
419,42833,iNsahne303,Nintendo Switch,11h,NR,,6311877,Completed,First,"November 28, 2017",11h,,,,,,,,,
420,42833,janther,Nintendo Switch,11h,90%,,5511298,Completed,First,"December 24, 2017",11h,,,,,,,,,
421,42833,jcbvickers,Nintendo Switch,11h,NR,,5387222,Completed,First,,11h,,,,,,,,,
